"aar","bydel_nr","Bydel","enhet","tabellvariabel","tabell_navn","botid_5","vreg_3","fylke_nr","Fylke","kommune_nr","naringsregion_nr"
"2014","NULL","NULL","personer","261","befolkning_botid","0_4","1","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","11","befolkning_botid","0_4","2","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","272","befolkning_botid","0_4","alle","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","76","befolkning_botid","5_9","1","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","14","befolkning_botid","5_9","2","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","90","befolkning_botid","5_9","alle","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","27","befolkning_botid","10+","1","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","18","befolkning_botid","10+","2","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","45","befolkning_botid","10+","alle","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1514","NULL"
"2014","NULL","NULL","personer","605","befolkning_botid","alle","1","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","274","befolkning_botid","alle","2","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","879","befolkning_botid","alle","alle","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","476","befolkning_botid","0_4","1","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","92","befolkning_botid","0_4","2","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","568","befolkning_botid","0_4","alle","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","64","befolkning_botid","5_9","1","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","83","befolkning_botid","5_9","2","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","147","befolkning_botid","5_9","alle","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","10+","1","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","99","befolkning_botid","10+","2","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","164","befolkning_botid","10+","alle","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1515","NULL"
"2014","NULL","NULL","personer","742","befolkning_botid","alle","1","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","422","befolkning_botid","alle","2","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","1164","befolkning_botid","alle","alle","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","588","befolkning_botid","0_4","1","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","206","befolkning_botid","0_4","2","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","794","befolkning_botid","0_4","alle","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","89","befolkning_botid","5_9","1","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","72","befolkning_botid","5_9","2","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","161","befolkning_botid","5_9","alle","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","10+","1","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","144","befolkning_botid","10+","2","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","209","befolkning_botid","10+","alle","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1516","NULL"
"2014","NULL","NULL","personer","431","befolkning_botid","alle","1","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","254","befolkning_botid","alle","2","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","685","befolkning_botid","alle","alle","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","265","befolkning_botid","0_4","1","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","71","befolkning_botid","0_4","2","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","336","befolkning_botid","0_4","alle","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","128","befolkning_botid","5_9","1","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","56","befolkning_botid","5_9","2","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","184","befolkning_botid","5_9","alle","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","38","befolkning_botid","10+","1","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","127","befolkning_botid","10+","2","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","165","befolkning_botid","10+","alle","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1517","NULL"
"2014","NULL","NULL","personer","300","befolkning_botid","alle","1","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","430","befolkning_botid","alle","2","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","730","befolkning_botid","alle","alle","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","151","befolkning_botid","0_4","1","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","277","befolkning_botid","0_4","2","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","428","befolkning_botid","0_4","alle","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","53","befolkning_botid","5_9","1","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","73","befolkning_botid","5_9","2","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","126","befolkning_botid","5_9","alle","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","96","befolkning_botid","10+","1","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","80","befolkning_botid","10+","2","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","176","befolkning_botid","10+","alle","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1519","NULL"
"2014","NULL","NULL","personer","373","befolkning_botid","alle","1","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","319","befolkning_botid","alle","2","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","692","befolkning_botid","alle","alle","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","215","befolkning_botid","0_4","1","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","139","befolkning_botid","0_4","2","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","354","befolkning_botid","0_4","alle","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","94","befolkning_botid","5_9","1","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","77","befolkning_botid","5_9","2","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","171","befolkning_botid","5_9","alle","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","64","befolkning_botid","10+","1","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","103","befolkning_botid","10+","2","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","167","befolkning_botid","10+","alle","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1520","NULL"
"2014","NULL","NULL","personer","220","befolkning_botid","alle","1","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","87","befolkning_botid","alle","2","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","307","befolkning_botid","alle","alle","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","114","befolkning_botid","0_4","1","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","18","befolkning_botid","0_4","2","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","132","befolkning_botid","0_4","alle","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","74","befolkning_botid","5_9","1","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","16","befolkning_botid","5_9","2","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","90","befolkning_botid","5_9","alle","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","32","befolkning_botid","10+","1","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","53","befolkning_botid","10+","2","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","85","befolkning_botid","10+","alle","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1523","NULL"
"2014","NULL","NULL","personer","125","befolkning_botid","alle","1","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","18","befolkning_botid","alle","2","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","143","befolkning_botid","alle","alle","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","41","befolkning_botid","0_4","1","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","5","befolkning_botid","0_4","2","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","46","befolkning_botid","0_4","alle","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","53","befolkning_botid","5_9","1","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","6","befolkning_botid","5_9","2","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","59","befolkning_botid","5_9","alle","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","31","befolkning_botid","10+","1","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","7","befolkning_botid","10+","2","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","38","befolkning_botid","10+","alle","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1524","NULL"
"2014","NULL","NULL","personer","520","befolkning_botid","alle","1","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","96","befolkning_botid","alle","2","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","616","befolkning_botid","alle","alle","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","327","befolkning_botid","0_4","1","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","27","befolkning_botid","0_4","2","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","354","befolkning_botid","0_4","alle","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","128","befolkning_botid","5_9","1","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","26","befolkning_botid","5_9","2","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","154","befolkning_botid","5_9","alle","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","10+","1","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","43","befolkning_botid","10+","2","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","108","befolkning_botid","10+","alle","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1525","NULL"
"2014","NULL","NULL","personer","129","befolkning_botid","alle","1","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","19","befolkning_botid","alle","2","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","148","befolkning_botid","alle","alle","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","64","befolkning_botid","0_4","1","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","4","befolkning_botid","0_4","2","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","68","befolkning_botid","0_4","alle","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","56","befolkning_botid","5_9","1","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","9","befolkning_botid","5_9","2","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","5_9","alle","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","9","befolkning_botid","10+","1","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","6","befolkning_botid","10+","2","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","15","befolkning_botid","10+","alle","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1526","NULL"
"2014","NULL","NULL","personer","489","befolkning_botid","alle","1","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","335","befolkning_botid","alle","2","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","824","befolkning_botid","alle","alle","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","240","befolkning_botid","0_4","1","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","129","befolkning_botid","0_4","2","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","369","befolkning_botid","0_4","alle","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","173","befolkning_botid","5_9","1","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","80","befolkning_botid","5_9","2","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","253","befolkning_botid","5_9","alle","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","76","befolkning_botid","10+","1","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","126","befolkning_botid","10+","2","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","202","befolkning_botid","10+","alle","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1528","NULL"
"2014","NULL","NULL","personer","264","befolkning_botid","alle","1","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","82","befolkning_botid","alle","2","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","346","befolkning_botid","alle","alle","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","143","befolkning_botid","0_4","1","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","23","befolkning_botid","0_4","2","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","166","befolkning_botid","0_4","alle","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","67","befolkning_botid","5_9","1","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","17","befolkning_botid","5_9","2","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","84","befolkning_botid","5_9","alle","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","54","befolkning_botid","10+","1","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","42","befolkning_botid","10+","2","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","96","befolkning_botid","10+","alle","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1529","NULL"
"2014","NULL","NULL","personer","564","befolkning_botid","alle","1","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","226","befolkning_botid","alle","2","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","790","befolkning_botid","alle","alle","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","379","befolkning_botid","0_4","1","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","84","befolkning_botid","0_4","2","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","463","befolkning_botid","0_4","alle","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","98","befolkning_botid","5_9","1","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","46","befolkning_botid","5_9","2","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","144","befolkning_botid","5_9","alle","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","87","befolkning_botid","10+","1","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","96","befolkning_botid","10+","2","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","183","befolkning_botid","10+","alle","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1531","NULL"
"2014","NULL","NULL","personer","495","befolkning_botid","alle","1","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","204","befolkning_botid","alle","2","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","699","befolkning_botid","alle","alle","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","331","befolkning_botid","0_4","1","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","101","befolkning_botid","0_4","2","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","432","befolkning_botid","0_4","alle","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","88","befolkning_botid","5_9","1","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","36","befolkning_botid","5_9","2","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","124","befolkning_botid","5_9","alle","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","76","befolkning_botid","10+","1","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","67","befolkning_botid","10+","2","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","143","befolkning_botid","10+","alle","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1532","NULL"
"2014","NULL","NULL","personer","727","befolkning_botid","alle","1","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","431","befolkning_botid","alle","2","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","1158","befolkning_botid","alle","alle","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","411","befolkning_botid","0_4","1","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","161","befolkning_botid","0_4","2","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","572","befolkning_botid","0_4","alle","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","211","befolkning_botid","5_9","1","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","92","befolkning_botid","5_9","2","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","303","befolkning_botid","5_9","alle","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","105","befolkning_botid","10+","1","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","178","befolkning_botid","10+","2","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","283","befolkning_botid","10+","alle","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1534","NULL"
"2014","NULL","NULL","personer","446","befolkning_botid","alle","1","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","217","befolkning_botid","alle","2","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","663","befolkning_botid","alle","alle","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","253","befolkning_botid","0_4","1","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","113","befolkning_botid","0_4","2","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","366","befolkning_botid","0_4","alle","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","122","befolkning_botid","5_9","1","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","35","befolkning_botid","5_9","2","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","157","befolkning_botid","5_9","alle","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","71","befolkning_botid","10+","1","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","69","befolkning_botid","10+","2","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","140","befolkning_botid","10+","alle","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1535","NULL"
"2014","NULL","NULL","personer","384","befolkning_botid","alle","1","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","124","befolkning_botid","alle","2","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","508","befolkning_botid","alle","alle","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","183","befolkning_botid","0_4","1","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","48","befolkning_botid","0_4","2","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","231","befolkning_botid","0_4","alle","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","128","befolkning_botid","5_9","1","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","34","befolkning_botid","5_9","2","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","162","befolkning_botid","5_9","alle","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","73","befolkning_botid","10+","1","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","42","befolkning_botid","10+","2","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","115","befolkning_botid","10+","alle","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1539","NULL"
"2014","NULL","NULL","personer","98","befolkning_botid","alle","1","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","43","befolkning_botid","alle","2","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","141","befolkning_botid","alle","alle","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","41","befolkning_botid","0_4","1","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","7","befolkning_botid","0_4","2","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","48","befolkning_botid","0_4","alle","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","35","befolkning_botid","5_9","1","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","10","befolkning_botid","5_9","2","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","45","befolkning_botid","5_9","alle","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","22","befolkning_botid","10+","1","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","26","befolkning_botid","10+","2","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","48","befolkning_botid","10+","alle","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1543","NULL"
"2014","NULL","NULL","personer","169","befolkning_botid","alle","1","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","64","befolkning_botid","alle","2","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","233","befolkning_botid","alle","alle","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","104","befolkning_botid","0_4","1","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","21","befolkning_botid","0_4","2","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","125","befolkning_botid","0_4","alle","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","52","befolkning_botid","5_9","1","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","16","befolkning_botid","5_9","2","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","68","befolkning_botid","5_9","alle","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","13","befolkning_botid","10+","1","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","27","befolkning_botid","10+","2","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","40","befolkning_botid","10+","alle","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","1545","NULL"
"2014","NULL","NULL","personer","138","befolkning_botid","alle","1","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","28","befolkning_botid","alle","2","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","166","befolkning_botid","alle","alle","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","0_4","1","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","7","befolkning_botid","0_4","2","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","72","befolkning_botid","0_4","alle","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","59","befolkning_botid","5_9","1","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","10","befolkning_botid","5_9","2","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","69","befolkning_botid","5_9","alle","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","14","befolkning_botid","10+","1","NULL","NULL","1546","NULL"
"2014","NULL","NULL","personer","11","befolkning_botid","10+","2","NULL","NULL","1546","NULL"
