"aar","fylke_nr","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1032","NULL"
"2013","NULL","skole_tilsk","kroner","364900","tilskudd","1032","NULL"
"2013","NULL","totalt","kroner","2846200","tilskudd","1034","NULL"
"2013","NULL","inttilsk_1_5","kroner","1843600","tilskudd","1034","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1034","NULL"
"2013","NULL","inttilsk_2_5","kroner","1843600","tilskudd","1034","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1034","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","979800","tilskudd","1034","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1034","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1034","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1034","NULL"
"2013","NULL","skole_tilsk","kroner","22800","tilskudd","1034","NULL"
"2013","NULL","totalt","kroner","17127900","tilskudd","1037","NULL"
"2013","NULL","inttilsk_1_5","kroner","10753500","tilskudd","1037","NULL"
"2013","NULL","inttilsk_1","kroner","4881500","tilskudd","1037","NULL"
"2013","NULL","inttilsk_2_5","kroner","5872000","tilskudd","1037","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1037","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","5527700","tilskudd","1037","NULL"
"2013","NULL","em_tilsk","kroner","392700","tilskudd","1037","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800","tilskudd","1037","NULL"
"2013","NULL","eldre_tilsk","kroner","147600","tilskudd","1037","NULL"
"2013","NULL","skole_tilsk","kroner","260600","tilskudd","1037","NULL"
"2013","NULL","totalt","kroner","2456800","tilskudd","1046","NULL"
"2013","NULL","inttilsk_1_5","kroner","1544000","tilskudd","1046","NULL"
"2013","NULL","inttilsk_1","kroner","430000","tilskudd","1046","NULL"
"2013","NULL","inttilsk_2_5","kroner","1114000","tilskudd","1046","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1046","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","901400","tilskudd","1046","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1046","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1046","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1046","NULL"
"2013","NULL","skole_tilsk","kroner","11400","tilskudd","1046","NULL"
"2013","NULL","totalt","kroner","24034608","tilskudd","1101","NULL"
"2013","NULL","inttilsk_1_5","kroner","17718600","tilskudd","1101","NULL"
"2013","NULL","inttilsk_1","kroner","6690000","tilskudd","1101","NULL"
"2013","NULL","inttilsk_2_5","kroner","11028600","tilskudd","1101","NULL"
"2013","NULL","funkhem","kroner","487000","tilskudd","1101","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","4115800","tilskudd","1101","NULL"
"2013","NULL","em_tilsk","kroner","1450808","tilskudd","1101","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800","tilskudd","1101","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1101","NULL"
"2013","NULL","skole_tilsk","kroner","216600","tilskudd","1101","NULL"
"2013","NULL","totalt","kroner","75352807","tilskudd","1102","NULL"
"2013","NULL","inttilsk_1_5","kroner","45459400","tilskudd","1102","NULL"
"2013","NULL","inttilsk_1","kroner","11115500","tilskudd","1102","NULL"
"2013","NULL","inttilsk_2_5","kroner","34343900","tilskudd","1102","NULL"
"2013","NULL","funkhem","kroner","1493000","tilskudd","1102","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","23574700","tilskudd","1102","NULL"
"2013","NULL","em_tilsk","kroner","3642707","tilskudd","1102","NULL"
"2013","NULL","barnehage_tilsk","kroner","181000","tilskudd","1102","NULL"
"2013","NULL","eldre_tilsk","kroner","295200","tilskudd","1102","NULL"
"2013","NULL","skole_tilsk","kroner","706800","tilskudd","1102","NULL"
"2013","NULL","totalt","kroner","112715634","tilskudd","1103","NULL"
"2013","NULL","inttilsk_1_5","kroner","64393200","tilskudd","1103","NULL"
"2013","NULL","inttilsk_1","kroner","16431000","tilskudd","1103","NULL"
"2013","NULL","inttilsk_2_5","kroner","47962200","tilskudd","1103","NULL"
"2013","NULL","funkhem","kroner","5327700","tilskudd","1103","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","34549200","tilskudd","1103","NULL"
"2013","NULL","em_tilsk","kroner","6909434","tilskudd","1103","NULL"
"2013","NULL","barnehage_tilsk","kroner","363100","tilskudd","1103","NULL"
"2013","NULL","eldre_tilsk","kroner","295200","tilskudd","1103","NULL"
"2013","NULL","skole_tilsk","kroner","877800","tilskudd","1103","NULL"
"2013","NULL","totalt","kroner","51798206","tilskudd","1106","NULL"
"2013","NULL","inttilsk_1_5","kroner","32924250","tilskudd","1106","NULL"
"2013","NULL","inttilsk_1","kroner","9447000","tilskudd","1106","NULL"
"2013","NULL","inttilsk_2_5","kroner","23477250","tilskudd","1106","NULL"
"2013","NULL","funkhem","kroner","3653356","tilskudd","1106","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","14328200","tilskudd","1106","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1106","NULL"
"2013","NULL","barnehage_tilsk","kroner","249700","tilskudd","1106","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1106","NULL"
"2013","NULL","skole_tilsk","kroner","511800","tilskudd","1106","NULL"
"2013","NULL","totalt","kroner","1371200","tilskudd","1111","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1111","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1111","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1111","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1111","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1371200","tilskudd","1111","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1111","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1111","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1111","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1111","NULL"
"2013","NULL","totalt","kroner","9759900","tilskudd","1112","NULL"
"2013","NULL","inttilsk_1_5","kroner","5458700","tilskudd","1112","NULL"
"2013","NULL","inttilsk_1","kroner","1675000","tilskudd","1112","NULL"
"2013","NULL","inttilsk_2_5","kroner","3783700","tilskudd","1112","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1112","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","3902200","tilskudd","1112","NULL"
"2013","NULL","em_tilsk","kroner","261800","tilskudd","1112","NULL"
"2013","NULL","barnehage_tilsk","kroner","91600","tilskudd","1112","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1112","NULL"
"2013","NULL","skole_tilsk","kroner","45600","tilskudd","1112","NULL"
"2013","NULL","totalt","kroner","883900","tilskudd","1114","NULL"
"2013","NULL","inttilsk_1_5","kroner","135000","tilskudd","1114","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1114","NULL"
"2013","NULL","inttilsk_2_5","kroner","135000","tilskudd","1114","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1114","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","748900","tilskudd","1114","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1114","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1114","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1114","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1114","NULL"
"2013","NULL","totalt","kroner","12401900","tilskudd","1119","NULL"
"2013","NULL","inttilsk_1_5","kroner","5386600","tilskudd","1119","NULL"
"2013","NULL","inttilsk_1","kroner","1480000","tilskudd","1119","NULL"
"2013","NULL","inttilsk_2_5","kroner","3906600","tilskudd","1119","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1119","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","6360800","tilskudd","1119","NULL"
"2013","NULL","em_tilsk","kroner","392700","tilskudd","1119","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800","tilskudd","1119","NULL"
"2013","NULL","eldre_tilsk","kroner","147600","tilskudd","1119","NULL"
"2013","NULL","skole_tilsk","kroner","68400","tilskudd","1119","NULL"
"2013","NULL","totalt","kroner","19786900","tilskudd","1120","NULL"
"2013","NULL","inttilsk_1_5","kroner","15228100","tilskudd","1120","NULL"
"2013","NULL","inttilsk_1","kroner","3959500","tilskudd","1120","NULL"
"2013","NULL","inttilsk_2_5","kroner","11268600","tilskudd","1120","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1120","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","3986400","tilskudd","1120","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1120","NULL"
"2013","NULL","barnehage_tilsk","kroner","90500","tilskudd","1120","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1120","NULL"
"2013","NULL","skole_tilsk","kroner","351000","tilskudd","1120","NULL"
"2013","NULL","totalt","kroner","18154233","tilskudd","1121","NULL"
"2013","NULL","inttilsk_1_5","kroner","13494200","tilskudd","1121","NULL"
"2013","NULL","inttilsk_1","kroner","3580000","tilskudd","1121","NULL"
"2013","NULL","inttilsk_2_5","kroner","9914200","tilskudd","1121","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1121","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","4228400","tilskudd","1121","NULL"
"2013","NULL","em_tilsk","kroner","43633","tilskudd","1121","NULL"
"2013","NULL","barnehage_tilsk","kroner","91600","tilskudd","1121","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1121","NULL"
"2013","NULL","skole_tilsk","kroner","296400","tilskudd","1121","NULL"
"2013","NULL","totalt","kroner","13611700","tilskudd","1122","NULL"
"2013","NULL","inttilsk_1_5","kroner","10716000","tilskudd","1122","NULL"
"2013","NULL","inttilsk_1","kroner","3225000","tilskudd","1122","NULL"
"2013","NULL","inttilsk_2_5","kroner","7491000","tilskudd","1122","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1122","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","2297500","tilskudd","1122","NULL"
"2013","NULL","em_tilsk","kroner","392700","tilskudd","1122","NULL"
"2013","NULL","barnehage_tilsk","kroner","68700","tilskudd","1122","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1122","NULL"
"2013","NULL","skole_tilsk","kroner","136800","tilskudd","1122","NULL"
"2013","NULL","totalt","kroner","17380300","tilskudd","1124","NULL"
"2013","NULL","inttilsk_1_5","kroner","11930500","tilskudd","1124","NULL"
"2013","NULL","inttilsk_1","kroner","3699500","tilskudd","1124","NULL"
"2013","NULL","inttilsk_2_5","kroner","8231000","tilskudd","1124","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1124","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","5034900","tilskudd","1124","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1124","NULL"
"2013","NULL","barnehage_tilsk","kroner","113400","tilskudd","1124","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1124","NULL"
"2013","NULL","skole_tilsk","kroner","170600","tilskudd","1124","NULL"
"2013","NULL","totalt","kroner","20468115","tilskudd","1127","NULL"
"2013","NULL","inttilsk_1_5","kroner","15598800","tilskudd","1127","NULL"
"2013","NULL","inttilsk_1","kroner","3329000","tilskudd","1127","NULL"
"2013","NULL","inttilsk_2_5","kroner","12269800","tilskudd","1127","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1127","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","2842100","tilskudd","1127","NULL"
"2013","NULL","em_tilsk","kroner","1690115","tilskudd","1127","NULL"
"2013","NULL","barnehage_tilsk","kroner","131900","tilskudd","1127","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1127","NULL"
"2013","NULL","skole_tilsk","kroner","205200","tilskudd","1127","NULL"
"2013","NULL","totalt","kroner","637100","tilskudd","1129","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1129","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1129","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1129","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1129","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","637100","tilskudd","1129","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1129","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1129","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1129","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1129","NULL"
"2013","NULL","totalt","kroner","21946018","tilskudd","1130","NULL"
"2013","NULL","inttilsk_1_5","kroner","13371600","tilskudd","1130","NULL"
"2013","NULL","inttilsk_1","kroner","3455000","tilskudd","1130","NULL"
"2013","NULL","inttilsk_2_5","kroner","9916600","tilskudd","1130","NULL"
"2013","NULL","funkhem","kroner","1196518","tilskudd","1130","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","6888000","tilskudd","1130","NULL"
"2013","NULL","em_tilsk","kroner","261800","tilskudd","1130","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900","tilskudd","1130","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1130","NULL"
"2013","NULL","skole_tilsk","kroner","205200","tilskudd","1130","NULL"
"2013","NULL","totalt","kroner","8075200","tilskudd","1133","NULL"
"2013","NULL","inttilsk_1_5","kroner","5914800","tilskudd","1133","NULL"
"2013","NULL","inttilsk_1","kroner","1860000","tilskudd","1133","NULL"
"2013","NULL","inttilsk_2_5","kroner","4054800","tilskudd","1133","NULL"
"2013","NULL","funkhem","kroner","491000","tilskudd","1133","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1464500","tilskudd","1133","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1133","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900","tilskudd","1133","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1133","NULL"
"2013","NULL","skole_tilsk","kroner","182000","tilskudd","1133","NULL"
"2013","NULL","totalt","kroner","9537400","tilskudd","1134","NULL"
"2013","NULL","inttilsk_1_5","kroner","6676800","tilskudd","1134","NULL"
"2013","NULL","inttilsk_1","kroner","1620000","tilskudd","1134","NULL"
"2013","NULL","inttilsk_2_5","kroner","5056800","tilskudd","1134","NULL"
"2013","NULL","funkhem","kroner","800000","tilskudd","1134","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1781400","tilskudd","1134","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1134","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900","tilskudd","1134","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1134","NULL"
"2013","NULL","skole_tilsk","kroner","125400","tilskudd","1134","NULL"
"2013","NULL","totalt","kroner","9474100","tilskudd","1135","NULL"
"2013","NULL","inttilsk_1_5","kroner","7626700","tilskudd","1135","NULL"
"2013","NULL","inttilsk_1","kroner","156500","tilskudd","1135","NULL"
"2013","NULL","inttilsk_2_5","kroner","7470200","tilskudd","1135","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1135","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1687800","tilskudd","1135","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1135","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1135","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1135","NULL"
"2013","NULL","skole_tilsk","kroner","159600","tilskudd","1135","NULL"
"2013","NULL","totalt","kroner","964300","tilskudd","1141","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1141","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1141","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1141","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1141","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","833400","tilskudd","1141","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1141","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1141","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1141","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1141","NULL"
"2013","NULL","totalt","kroner","7698670","tilskudd","1142","NULL"
"2013","NULL","inttilsk_1_5","kroner","4804500","tilskudd","1142","NULL"
"2013","NULL","inttilsk_1","kroner","1346500","tilskudd","1142","NULL"
"2013","NULL","inttilsk_2_5","kroner","3458000","tilskudd","1142","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1142","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1557900","tilskudd","1142","NULL"
"2013","NULL","em_tilsk","kroner","1188670","tilskudd","1142","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1142","NULL"
"2013","NULL","eldre_tilsk","kroner","147600","tilskudd","1142","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1142","NULL"
"2013","NULL","totalt","kroner","272100","tilskudd","1144","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1144","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1144","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1144","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1144","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","272100","tilskudd","1144","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1144","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1144","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1144","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1144","NULL"
"2013","NULL","totalt","kroner","602100","tilskudd","1145","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1145","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1145","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1145","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1145","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","602100","tilskudd","1145","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1145","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1145","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1145","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1145","NULL"
"2013","NULL","totalt","kroner","17887032","tilskudd","1146","NULL"
"2013","NULL","inttilsk_1_5","kroner","12541000","tilskudd","1146","NULL"
"2013","NULL","inttilsk_1","kroner","4355000","tilskudd","1146","NULL"
"2013","NULL","inttilsk_2_5","kroner","8186000","tilskudd","1146","NULL"
"2013","NULL","funkhem","kroner","2263532","tilskudd","1146","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","2609200","tilskudd","1146","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1146","NULL"
"2013","NULL","barnehage_tilsk","kroner","91600","tilskudd","1146","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1146","NULL"
"2013","NULL","skole_tilsk","kroner","250800","tilskudd","1146","NULL"
"2013","NULL","totalt","kroner","37701443","tilskudd","1149","NULL"
"2013","NULL","inttilsk_1_5","kroner","28955600","tilskudd","1149","NULL"
"2013","NULL","inttilsk_1","kroner","8473000","tilskudd","1149","NULL"
"2013","NULL","inttilsk_2_5","kroner","20482600","tilskudd","1149","NULL"
"2013","NULL","funkhem","kroner","223343","tilskudd","1149","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","7524900","tilskudd","1149","NULL"
"2013","NULL","em_tilsk","kroner","392700","tilskudd","1149","NULL"
"2013","NULL","barnehage_tilsk","kroner","160300","tilskudd","1149","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1149","NULL"
"2013","NULL","skole_tilsk","kroner","444600","tilskudd","1149","NULL"
"2013","NULL","totalt","kroner","324400","tilskudd","1151","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1151","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1151","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1151","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1151","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","324400","tilskudd","1151","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1151","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1151","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1151","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1151","NULL"
"2013","NULL","totalt","kroner","11161600","tilskudd","1160","NULL"
"2013","NULL","inttilsk_1_5","kroner","8529600","tilskudd","1160","NULL"
"2013","NULL","inttilsk_1","kroner","1595000","tilskudd","1160","NULL"
"2013","NULL","inttilsk_2_5","kroner","6934600","tilskudd","1160","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1160","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","2426600","tilskudd","1160","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1160","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800","tilskudd","1160","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1160","NULL"
"2013","NULL","skole_tilsk","kroner","159600","tilskudd","1160","NULL"
"2013","NULL","totalt","kroner","331686441","tilskudd","1201","NULL"
"2013","NULL","inttilsk_1_5","kroner","242433175","tilskudd","1201","NULL"
"2013","NULL","inttilsk_1","kroner","80974125","tilskudd","1201","NULL"
"2013","NULL","inttilsk_2_5","kroner","161459050","tilskudd","1201","NULL"
"2013","NULL","funkhem","kroner","2215271","tilskudd","1201","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","66339700","tilskudd","1201","NULL"
"2013","NULL","em_tilsk","kroner","15160495","tilskudd","1201","NULL"
"2013","NULL","barnehage_tilsk","kroner","859200","tilskudd","1201","NULL"
"2013","NULL","eldre_tilsk","kroner","706500","tilskudd","1201","NULL"
"2013","NULL","skole_tilsk","kroner","3972100","tilskudd","1201","NULL"
"2013","NULL","totalt","kroner","3197600","tilskudd","1211","NULL"
"2013","NULL","inttilsk_1_5","kroner","2340000","tilskudd","1211","NULL"
"2013","NULL","inttilsk_1","kroner","2340000","tilskudd","1211","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1211","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1211","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","811800","tilskudd","1211","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1211","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800","tilskudd","1211","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1211","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1211","NULL"
"2013","NULL","totalt","kroner","10201000","tilskudd","1216","NULL"
"2013","NULL","inttilsk_1_5","kroner","8033000","tilskudd","1216","NULL"
"2013","NULL","inttilsk_1","kroner","1530000","tilskudd","1216","NULL"
"2013","NULL","inttilsk_2_5","kroner","6503000","tilskudd","1216","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1216","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","1763200","tilskudd","1216","NULL"
"2013","NULL","em_tilsk","kroner","130900","tilskudd","1216","NULL"
"2013","NULL","barnehage_tilsk","kroner","68700","tilskudd","1216","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1216","NULL"
"2013","NULL","skole_tilsk","kroner","205200","tilskudd","1216","NULL"
"2013","NULL","totalt","kroner","22185475","tilskudd","1219","NULL"
"2013","NULL","inttilsk_1_5","kroner","13849200","tilskudd","1219","NULL"
"2013","NULL","inttilsk_1","kroner","2745000","tilskudd","1219","NULL"
"2013","NULL","inttilsk_2_5","kroner","11104200","tilskudd","1219","NULL"
"2013","NULL","funkhem","kroner","320000","tilskudd","1219","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","6198400","tilskudd","1219","NULL"
"2013","NULL","em_tilsk","kroner","1407175","tilskudd","1219","NULL"
"2013","NULL","barnehage_tilsk","kroner","68700","tilskudd","1219","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1219","NULL"
"2013","NULL","skole_tilsk","kroner","342000","tilskudd","1219","NULL"
"2013","NULL","totalt","kroner","13354025","tilskudd","1221","NULL"
"2013","NULL","inttilsk_1_5","kroner","7190000","tilskudd","1221","NULL"
"2013","NULL","inttilsk_1","kroner","1550000","tilskudd","1221","NULL"
"2013","NULL","inttilsk_2_5","kroner","5640200","tilskudd","1221","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1221","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","5835200","tilskudd","1221","NULL"
"2013","NULL","em_tilsk","kroner","32725","tilskudd","1221","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900","tilskudd","1221","NULL"
"2013","NULL","eldre_tilsk","kroner","147600","tilskudd","1221","NULL"
"2013","NULL","skole_tilsk","kroner","125400","tilskudd","1221","NULL"
"2013","NULL","totalt","kroner","795500","tilskudd","1222","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1222","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1222","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1222","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1222","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","795500","tilskudd","1222","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1222","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1222","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1222","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1222","NULL"
"2013","NULL","totalt","kroner","829300","tilskudd","1223","NULL"
"2013","NULL","inttilsk_1_5","kroner","0","tilskudd","1223","NULL"
"2013","NULL","inttilsk_1","kroner","0","tilskudd","1223","NULL"
"2013","NULL","inttilsk_2_5","kroner","0","tilskudd","1223","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1223","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","829300","tilskudd","1223","NULL"
"2013","NULL","em_tilsk","kroner","0","tilskudd","1223","NULL"
"2013","NULL","barnehage_tilsk","kroner","0","tilskudd","1223","NULL"
"2013","NULL","eldre_tilsk","kroner","0","tilskudd","1223","NULL"
"2013","NULL","skole_tilsk","kroner","0","tilskudd","1223","NULL"
"2013","NULL","totalt","kroner","16537349","tilskudd","1224","NULL"
"2013","NULL","inttilsk_1_5","kroner","12480000","tilskudd","1224","NULL"
"2013","NULL","inttilsk_1","kroner","3051000","tilskudd","1224","NULL"
"2013","NULL","inttilsk_2_5","kroner","9429000","tilskudd","1224","NULL"
"2013","NULL","funkhem","kroner","0","tilskudd","1224","NULL"
"2013","NULL","norsk_samf_tilsk","kroner","2741200","tilskudd","1224","NULL"
"2013","NULL","em_tilsk","kroner","850849","tilskudd","1224","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900","tilskudd","1224","NULL"
"2013","NULL","eldre_tilsk","kroner","147600","tilskudd","1224","NULL"
"2013","NULL","skole_tilsk","kroner","294800","tilskudd","1224","NULL"
"2013","NULL","totalt","kroner","680000","tilskudd","1227","NULL"
