"aar","fylke_nr","bosetting","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1926","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","10.59602649","bosatt_befolkning","1927","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1928","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","11.98257081","bosatt_befolkning","1929","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.672492861","bosatt_befolkning","1931","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1933","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1936","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1938","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.060793405","bosatt_befolkning","1939","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1940","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.347101701","bosatt_befolkning","1941","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.060156572","bosatt_befolkning","1942","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1943","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2002","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","14.9445605","bosatt_befolkning","2003","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.207932342","bosatt_befolkning","2004","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2011","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.866612854","bosatt_befolkning","2012","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2014","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2015","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2017","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2018","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2019","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.289679536","bosatt_befolkning","2020","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2021","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2022","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2023","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2024","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2025","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","8.705114255","bosatt_befolkning","2027","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","2028","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.468780971","bosatt_befolkning","2030","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.331873092","bosatt_befolkning","NULL","01","NULL"
"2013","NULL","bosatt_per_1000","promille","0.646733993","bosatt_befolkning","NULL","02","NULL"
"2013","NULL","bosatt_per_1000","promille","0.478706126","bosatt_befolkning","NULL","03","NULL"
"2013","NULL","bosatt_per_1000","promille","0.860066453","bosatt_befolkning","NULL","04","NULL"
"2013","NULL","bosatt_per_1000","promille","0.779987113","bosatt_befolkning","NULL","05","NULL"
"2013","NULL","bosatt_per_1000","promille","1.087086014","bosatt_befolkning","NULL","06","NULL"
"2013","NULL","bosatt_per_1000","promille","1.002717424","bosatt_befolkning","NULL","07","NULL"
"2013","NULL","bosatt_per_1000","promille","0.656352555","bosatt_befolkning","NULL","08","NULL"
"2013","NULL","bosatt_per_1000","promille","0.737631666","bosatt_befolkning","NULL","09","NULL"
"2013","NULL","bosatt_per_1000","promille","2.835289463","bosatt_befolkning","NULL","10","NULL"
"2013","NULL","bosatt_per_1000","promille","0.637683334","bosatt_befolkning","NULL","11","NULL"
"2013","NULL","bosatt_per_1000","promille","1.285090732","bosatt_befolkning","NULL","12","NULL"
"2013","NULL","bosatt_per_1000","promille","1.653448421","bosatt_befolkning","NULL","13","NULL"
"2013","NULL","bosatt_per_1000","promille","1.487392915","bosatt_befolkning","NULL","14","NULL"
"2013","NULL","bosatt_per_1000","promille","2.476354256","bosatt_befolkning","NULL","15","NULL"
"2013","NULL","bosatt_per_1000","promille","1.746838743","bosatt_befolkning","NULL","16","NULL"
"2013","NULL","bosatt_per_1000","promille","0.892126979","bosatt_befolkning","NULL","17","NULL"
"2013","NULL","bosatt_per_1000","promille","2.04563336","bosatt_befolkning","NULL","18","NULL"
"2013","NULL","bosatt_per_1000","promille","1.559627917","bosatt_befolkning","NULL","19","NULL"
"2013","NULL","bosatt_per_1000","promille","1.225613646","bosatt_befolkning","NULL","20","NULL"
"2013","NULL","bosatt_per_1000","promille","1.555739219","bosatt_befolkning","NULL","21","NULL"
"2013","NULL","bosatt_per_1000","promille","1.877934272","bosatt_befolkning","NULL","22","NULL"
"2013","NULL","bosatt_per_1000","promille","1.446654611","bosatt_befolkning","NULL","23","NULL"
"2013","NULL","bosatt_per_1000","promille","0.911123996","bosatt_befolkning","NULL","24","NULL"
"2013","NULL","bosatt_per_1000","promille","0.914158305","bosatt_befolkning","NULL","25","NULL"
"2013","NULL","bosatt_per_1000","promille","0.672591351","bosatt_befolkning","NULL","26","NULL"
"2013","NULL","bosatt_per_1000","promille","1.77045583","bosatt_befolkning","NULL","27","NULL"
"2013","NULL","bosatt_per_1000","promille","2.440185692","bosatt_befolkning","NULL","28","NULL"
"2013","NULL","bosatt_per_1000","promille","2.875842919","bosatt_befolkning","NULL","29","NULL"
"2013","NULL","bosatt_per_1000","promille","1.12747516","bosatt_befolkning","NULL","30","NULL"
"2013","NULL","bosatt_per_1000","promille","2.58360844","bosatt_befolkning","NULL","31","NULL"
"2013","NULL","bosatt_per_1000","promille","1.604568039","bosatt_befolkning","NULL","32","NULL"
"2013","NULL","bosatt_per_1000","promille","2.386038898","bosatt_befolkning","NULL","33","NULL"
"2013","NULL","bosatt_per_1000","promille","2.305429684","bosatt_befolkning","NULL","34","NULL"
"2013","NULL","bosatt_per_1000","promille","1.735357918","bosatt_befolkning","NULL","35","NULL"
"2013","NULL","bosatt_per_1000","promille","2.111014529","bosatt_befolkning","NULL","36","NULL"
"2013","NULL","bosatt_per_1000","promille","1.115357011","bosatt_befolkning","NULL","37","NULL"
"2013","NULL","bosatt_per_1000","promille","1.601246376","bosatt_befolkning","NULL","38","NULL"
"2013","NULL","bosatt_per_1000","promille","0.7986988","bosatt_befolkning","NULL","39","NULL"
"2013","NULL","bosatt_per_1000","promille","1.169336898","bosatt_befolkning","NULL","40","NULL"
"2013","NULL","bosatt_per_1000","promille","0.360822676","bosatt_befolkning","NULL","41","NULL"
"2013","NULL","bosatt_per_1000","promille","1.955841446","bosatt_befolkning","NULL","42","NULL"
"2013","NULL","bosatt_per_1000","promille","1.764539808","bosatt_befolkning","NULL","43","NULL"
"2013","NULL","bosatt_per_1000","promille","1.007972143","bosatt_befolkning","NULL","44","NULL"
"2013","NULL","bosatt_per_1000","promille","0.650512278","bosatt_befolkning","NULL","45","NULL"
"2013","NULL","bosatt_per_1000","promille","0.959059179","bosatt_befolkning","NULL","46","NULL"
"2013","NULL","bosatt_per_1000","promille","0.815517214","bosatt_befolkning","NULL","47","NULL"
"2013","NULL","bosatt_per_1000","promille","0.674049109","bosatt_befolkning","NULL","48","NULL"
"2013","NULL","bosatt_per_1000","promille","1.37195122","bosatt_befolkning","NULL","49","NULL"
"2013","NULL","bosatt_per_1000","promille","2.089607277","bosatt_befolkning","NULL","50","NULL"
"2013","NULL","bosatt_per_1000","promille","1.92550695","bosatt_befolkning","NULL","51","NULL"
"2013","NULL","bosatt_per_1000","promille","2.075327918","bosatt_befolkning","NULL","52","NULL"
"2013","NULL","bosatt_per_1000","promille","1.373390558","bosatt_befolkning","NULL","53","NULL"
"2013","NULL","bosatt_per_1000","promille","1.439511718","bosatt_befolkning","NULL","54","NULL"
"2013","NULL","bosatt_per_1000","promille","1.626428405","bosatt_befolkning","NULL","55","NULL"
"2013","NULL","bosatt_per_1000","promille","0.819320354","bosatt_befolkning","NULL","56","NULL"
"2013","NULL","bosatt_per_1000","promille","1.027627367","bosatt_befolkning","NULL","57","NULL"
"2013","NULL","bosatt_per_1000","promille","0.11026574","bosatt_befolkning","NULL","58","NULL"
"2013","NULL","bosatt_per_1000","promille","2.774813234","bosatt_befolkning","NULL","59","NULL"
"2013","NULL","bosatt_per_1000","promille","1.020498713","bosatt_befolkning","NULL","60","NULL"
"2013","NULL","bosatt_per_1000","promille","1.246792594","bosatt_befolkning","NULL","61","NULL"
"2013","NULL","bosatt_per_1000","promille","0.354149451","bosatt_befolkning","NULL","62","NULL"
"2013","NULL","bosatt_per_1000","promille","1.68525225","bosatt_befolkning","NULL","63","NULL"
"2013","NULL","bosatt_per_1000","promille","1.958758117","bosatt_befolkning","NULL","64","NULL"
"2013","NULL","bosatt_per_1000","promille","2.422983731","bosatt_befolkning","NULL","65","NULL"
"2013","NULL","bosatt_per_1000","promille","3.01780505","bosatt_befolkning","NULL","66","NULL"
"2013","NULL","bosatt_per_1000","promille","2.616896262","bosatt_befolkning","NULL","67","NULL"
"2013","NULL","bosatt_per_1000","promille","2.1268515","bosatt_befolkning","NULL","68","NULL"
"2013","NULL","bosatt_per_1000","promille","4.083235179","bosatt_befolkning","NULL","69","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","NULL","70","NULL"
"2013","NULL","bosatt_per_1000","promille","1.476832195","bosatt_befolkning","NULL","71","NULL"
"2013","NULL","bosatt_per_1000","promille","1.882832274","bosatt_befolkning","NULL","72","NULL"
"2013","NULL","bosatt_per_1000","promille","2.100919152","bosatt_befolkning","NULL","73","NULL"
"2013","NULL","bosatt_per_1000","promille","2.235670508","bosatt_befolkning","NULL","74","NULL"
"2013","NULL","bosatt_per_1000","promille","3.036731977","bosatt_befolkning","NULL","75","NULL"
"2013","NULL","bosatt_per_1000","promille","3.090007954","bosatt_befolkning","NULL","76","NULL"
"2013","NULL","bosatt_per_1000","promille","2.506403724","bosatt_befolkning","NULL","77","NULL"
"2013","NULL","bosatt_per_1000","promille","3.986313656","bosatt_befolkning","NULL","78","NULL"
"2013","NULL","bosatt_per_1000","promille","1.421079769","bosatt_befolkning","NULL","79","NULL"
"2013","NULL","bosatt_per_1000","promille","0.93034795","bosatt_befolkning","NULL","80","NULL"
"2013","NULL","bosatt_per_1000","promille","1.857848081","bosatt_befolkning","NULL","81","NULL"
"2013","NULL","bosatt_per_1000","promille","1.230457441","bosatt_befolkning","NULL","82","NULL"
"2013","NULL","bosatt_per_1000","promille","5.735250706","bosatt_befolkning","NULL","83","NULL"
"2014","NULL","bosatt_per_1000","promille","0.76","bosatt_befolkning","NULL","NULL","000301"
"2014","NULL","bosatt_per_1000","promille","0.64","bosatt_befolkning","NULL","NULL","030101"
"2014","NULL","bosatt_per_1000","promille","0.68","bosatt_befolkning","NULL","NULL","030102"
"2014","NULL","bosatt_per_1000","promille","0.75","bosatt_befolkning","NULL","NULL","030103"
"2014","NULL","bosatt_per_1000","promille","0.77","bosatt_befolkning","NULL","NULL","030104"
"2014","NULL","bosatt_per_1000","promille","0.84","bosatt_befolkning","NULL","NULL","030105"
"2014","NULL","bosatt_per_1000","promille","0.81","bosatt_befolkning","NULL","NULL","030106"
"2014","NULL","bosatt_per_1000","promille","1.02","bosatt_befolkning","NULL","NULL","030107"
"2014","NULL","bosatt_per_1000","promille","0.45","bosatt_befolkning","NULL","NULL","030108"
"2014","NULL","bosatt_per_1000","promille","0.92","bosatt_befolkning","NULL","NULL","030109"
"2014","NULL","bosatt_per_1000","promille","0.73","bosatt_befolkning","NULL","NULL","030110"
"2014","NULL","bosatt_per_1000","promille","0.95","bosatt_befolkning","NULL","NULL","030111"
"2014","NULL","bosatt_per_1000","promille","0.9","bosatt_befolkning","NULL","NULL","030112"
"2014","NULL","bosatt_per_1000","promille","0.69","bosatt_befolkning","NULL","NULL","030113"
"2014","NULL","bosatt_per_1000","promille","0.69","bosatt_befolkning","NULL","NULL","030114"
"2014","NULL","bosatt_per_1000","promille","0.76","bosatt_befolkning","NULL","NULL","030115"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","NULL","NULL","030116"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","NULL","NULL","030117"
"2014","NULL","bosatt_per_1000","promille","1.16","bosatt_befolkning","NULL","NULL","030199"
"2014","00","bosatt_per_1000","promille","1.51","bosatt_befolkning","NULL","NULL","NULL"
"2014","01","bosatt_per_1000","promille","0.8","bosatt_befolkning","NULL","NULL","NULL"
"2014","02","bosatt_per_1000","promille","1.01","bosatt_befolkning","NULL","NULL","NULL"
"2014","03","bosatt_per_1000","promille","0.76","bosatt_befolkning","NULL","NULL","NULL"
"2014","04","bosatt_per_1000","promille","1.48","bosatt_befolkning","NULL","NULL","NULL"
"2014","05","bosatt_per_1000","promille","2","bosatt_befolkning","NULL","NULL","NULL"
"2014","06","bosatt_per_1000","promille","1.5","bosatt_befolkning","NULL","NULL","NULL"
"2014","07","bosatt_per_1000","promille","1.16","bosatt_befolkning","NULL","NULL","NULL"
"2014","08","bosatt_per_1000","promille","2.26","bosatt_befolkning","NULL","NULL","NULL"
"2014","09","bosatt_per_1000","promille","2.4","bosatt_befolkning","NULL","NULL","NULL"
"2014","10","bosatt_per_1000","promille","2.52","bosatt_befolkning","NULL","NULL","NULL"
"2014","11","bosatt_per_1000","promille","1.21","bosatt_befolkning","NULL","NULL","NULL"
"2014","12","bosatt_per_1000","promille","1.28","bosatt_befolkning","NULL","NULL","NULL"
"2014","14","bosatt_per_1000","promille","2.1","bosatt_befolkning","NULL","NULL","NULL"
"2014","15","bosatt_per_1000","promille","1.71","bosatt_befolkning","NULL","NULL","NULL"
"2014","16","bosatt_per_1000","promille","1.6","bosatt_befolkning","NULL","NULL","NULL"
"2014","17","bosatt_per_1000","promille","2.53","bosatt_befolkning","NULL","NULL","NULL"
"2014","18","bosatt_per_1000","promille","2.47","bosatt_befolkning","NULL","NULL","NULL"
"2014","19","bosatt_per_1000","promille","2.09","bosatt_befolkning","NULL","NULL","NULL"
"2014","20","bosatt_per_1000","promille","3.32","bosatt_befolkning","NULL","NULL","NULL"
"2014","99","bosatt_per_1000","promille",".","bosatt_befolkning","NULL","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.73","bosatt_befolkning","0101","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.63","bosatt_befolkning","0104","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.09","bosatt_befolkning","0105","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.75","bosatt_befolkning","0106","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.68","bosatt_befolkning","0111","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0118","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.38","bosatt_befolkning","0119","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0121","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0122","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.41","bosatt_befolkning","0123","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.64","bosatt_befolkning","0124","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.53","bosatt_befolkning","0125","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.54","bosatt_befolkning","0127","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.5","bosatt_befolkning","0128","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.83","bosatt_befolkning","0135","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.72","bosatt_befolkning","0136","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.98","bosatt_befolkning","0137","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0138","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.1","bosatt_befolkning","0211","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.81","bosatt_befolkning","0213","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.97","bosatt_befolkning","0214","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.09","bosatt_befolkning","0215","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.31","bosatt_befolkning","0216","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.62","bosatt_befolkning","0217","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.82","bosatt_befolkning","0219","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.09","bosatt_befolkning","0220","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.64","bosatt_befolkning","0221","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.64","bosatt_befolkning","0226","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.18","bosatt_befolkning","0227","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.16","bosatt_befolkning","0228","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.65","bosatt_befolkning","0229","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.83","bosatt_befolkning","0230","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.31","bosatt_befolkning","0231","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.57","bosatt_befolkning","0233","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.11","bosatt_befolkning","0234","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.66","bosatt_befolkning","0235","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.22","bosatt_befolkning","0236","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.82","bosatt_befolkning","0237","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.26","bosatt_befolkning","0238","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.45","bosatt_befolkning","0239","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.76","bosatt_befolkning","0301","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.85","bosatt_befolkning","0402","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.37","bosatt_befolkning","0403","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.01","bosatt_befolkning","0412","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.19","bosatt_befolkning","0415","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.95","bosatt_befolkning","0417","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.17","bosatt_befolkning","0418","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.77","bosatt_befolkning","0419","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.96","bosatt_befolkning","0420","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.41","bosatt_befolkning","0423","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.26","bosatt_befolkning","0425","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0426","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.64","bosatt_befolkning","0427","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.52","bosatt_befolkning","0428","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.57","bosatt_befolkning","0429","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.76","bosatt_befolkning","0430","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.84","bosatt_befolkning","0432","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.15","bosatt_befolkning","0434","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.02","bosatt_befolkning","0436","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.88","bosatt_befolkning","0437","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.65","bosatt_befolkning","0438","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.76","bosatt_befolkning","0439","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","4.52","bosatt_befolkning","0441","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.72","bosatt_befolkning","0501","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.73","bosatt_befolkning","0502","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.19","bosatt_befolkning","0511","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.43","bosatt_befolkning","0512","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.23","bosatt_befolkning","0513","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.09","bosatt_befolkning","0514","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.99","bosatt_befolkning","0515","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.13","bosatt_befolkning","0516","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.35","bosatt_befolkning","0517","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.62","bosatt_befolkning","0519","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.24","bosatt_befolkning","0520","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.17","bosatt_befolkning","0521","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.81","bosatt_befolkning","0522","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.08","bosatt_befolkning","0528","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.14","bosatt_befolkning","0529","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.58","bosatt_befolkning","0532","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.11","bosatt_befolkning","0533","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.78","bosatt_befolkning","0534","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.39","bosatt_befolkning","0536","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.97","bosatt_befolkning","0538","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.32","bosatt_befolkning","0540","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.14","bosatt_befolkning","0541","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.55","bosatt_befolkning","0542","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.29","bosatt_befolkning","0543","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.19","bosatt_befolkning","0544","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.09","bosatt_befolkning","0545","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.85","bosatt_befolkning","0602","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.05","bosatt_befolkning","0604","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.11","bosatt_befolkning","0605","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.15","bosatt_befolkning","0612","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","9.68","bosatt_befolkning","0615","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.88","bosatt_befolkning","0616","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.49","bosatt_befolkning","0617","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.99","bosatt_befolkning","0618","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.18","bosatt_befolkning","0619","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.12","bosatt_befolkning","0620","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.57","bosatt_befolkning","0621","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0622","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.61","bosatt_befolkning","0623","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.11","bosatt_befolkning","0624","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.91","bosatt_befolkning","0625","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.14","bosatt_befolkning","0626","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.47","bosatt_befolkning","0627","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.03","bosatt_befolkning","0628","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.74","bosatt_befolkning","0631","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.09","bosatt_befolkning","0632","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.15","bosatt_befolkning","0633","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.08","bosatt_befolkning","0701","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.22","bosatt_befolkning","0702","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.1","bosatt_befolkning","0704","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.84","bosatt_befolkning","0706","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.22","bosatt_befolkning","0709","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.91","bosatt_befolkning","0711","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.09","bosatt_befolkning","0713","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0714","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.19","bosatt_befolkning","0716","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.37","bosatt_befolkning","0719","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.09","bosatt_befolkning","0720","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.4","bosatt_befolkning","0722","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.21","bosatt_befolkning","0723","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.25","bosatt_befolkning","0728","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.51","bosatt_befolkning","0805","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.64","bosatt_befolkning","0806","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","4.13","bosatt_befolkning","0807","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","4.66","bosatt_befolkning","0811","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.83","bosatt_befolkning","0814","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.48","bosatt_befolkning","0815","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.43","bosatt_befolkning","0817","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.66","bosatt_befolkning","0819","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.84","bosatt_befolkning","0821","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","4.37","bosatt_befolkning","0822","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.71","bosatt_befolkning","0826","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.65","bosatt_befolkning","0827","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.66","bosatt_befolkning","0828","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0829","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0830","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.39","bosatt_befolkning","0831","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0833","NULL","NULL"
