;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0541 Etnedal;1461;10;1451;0;1451;100;0,684462697;99,3155373;0;99,3155373;752;5;747;0;747;51,4715948;0,342231348;51,12936345;0;51,12936345;709;5;704;0;704;48,5284052;0,342231348;48,18617385;0;48,18617385
0542 Nord-Aurdal;6570;176;6394;16;6378;100;2,678843227;97,32115677;0,243531202;97,07762557;3225;92;3133;11;3122;49,08675799;1,400304414;47,68645358;0,167427702;47,51902588;3345;84;3261;5;3256;50,91324201;1,278538813;49,6347032;0,076103501;49,5585997
0543 Vestre Slidre;2387;87;2300;2;2298;100;3,644742354;96,35525765;0,083787181;96,27147047;1219;50;1169;1;1168;51,06828655;2,094679514;48,97360704;0,04189359;48,93171345;1168;37;1131;1;1130;48,93171345;1,55006284;47,38165061;0,04189359;47,33975702
0544 Øystre Slidre;3094;78;3016;8;3008;100;2,521008403;97,4789916;0,258564964;97,22042663;1537;32;1505;4;1501;49,67679379;1,034259858;48,64253394;0,129282482;48,51325145;1557;46;1511;4;1507;50,32320621;1,486748546;48,83645766;0,129282482;48,70717518
0545 Vang;1689;41;1648;6;1642;100;2,427471877;97,57252812;0,355239787;97,21728834;843;16;827;3;824;49,91119005;0,947306098;48,96388396;0,177619893;48,78626406;846;25;821;3;818;50,08880995;1,480165779;48,60864417;0,177619893;48,43102427
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;52888;3928;48960;1266;47694;100;7,42701558;92,57298442;2,39373771;90,17924671;25291;2007;23284;623;22661;47,81992134;3,794811678;44,02510967;1,177960974;42,84714869;27597;1921;25676;643;25033;52,18007866;3,632203903;48,54787475;1,215776736;47,33209802
0604 Kongsberg;21704;790;20914;74;20840;100;3,639882049;96,36011795;0,340950977;96,01916697;10802;355;10447;41;10406;49,76962772;1,635643199;48,13398452;0,188905271;47,94507925;10902;435;10467;33;10434;50,23037228;2,00423885;48,22613343;0,152045706;48,07408773
0605 Ringerike;27436;729;26707;87;26620;100;2,657092871;97,34290713;0,317101618;97,02580551;13480;331;13149;41;13108;49,13252661;1,206444088;47,92608252;0,149438694;47,77664383;13956;398;13558;46;13512;50,86747339;1,450648783;49,41682461;0,167662925;49,24916169
0612 Hole;4710;172;4538;15;4523;100;3,651804671;96,34819533;0,318471338;96,02972399;2362;82;2280;9;2271;50,14861996;1,740976645;48,40764331;0,191082803;48,21656051;2348;90;2258;6;2252;49,85138004;1,910828025;47,94055202;0,127388535;47,81316348
0615 Flå;1156;11;1145;2;1143;100;0,951557093;99,04844291;0,173010381;98,87543253;609;5;604;1;603;52,6816609;0,432525952;52,24913495;0,08650519;52,16262976;547;6;541;1;540;47,3183391;0,519031142;46,79930796;0,08650519;46,71280277
0616 Nes (Busk.);3496;89;3407;9;3398;100;2,54576659;97,45423341;0,257437071;97,19679634;1726;42;1684;4;1680;49,37070938;1,201372998;48,16933638;0,114416476;48,05491991;1770;47;1723;5;1718;50,62929062;1,344393593;49,28489703;0,143020595;49,14187643
0617 Gol;4322;162;4160;11;4149;100;3,748264692;96,25173531;0,2545118;95,99722351;2132;76;2056;3;2053;49,32901435;1,758445164;47,57056918;0,069412309;47,50115687;2190;86;2104;8;2096;50,67098565;1,989819528;48,68116613;0,185099491;48,49606664
0618 Hemsedal;1767;98;1669;16;1653;100;5,546123373;94,45387663;0,90548953;93,5483871;887;48;839;6;833;50,19807583;2,716468591;47,48160724;0,339558574;47,14204867;880;50;830;10;820;49,80192417;2,829654782;46,97226938;0,565930956;46,40633843
0619 Ål;4729;102;4627;5;4622;100;2,156904208;97,84309579;0,105730598;97,73736519;2338;52;2286;2;2284;49,43962783;1,099598224;48,3400296;0,042292239;48,29773737;2391;50;2341;3;2338;50,56037217;1,057305984;49,50306619;0,063438359;49,43962783
0620 Hol;4632;231;4401;17;4384;100;4,987046632;95,01295337;0,36701209;94,64594128;2260;114;2146;12;2134;48,791019;2,461139896;46,3298791;0,259067358;46,07081174;2372;117;2255;5;2250;51,208981;2,525906736;48,68307427;0,107944732;48,57512953
0621 Sigdal;3618;18;3600;0;3600;100;0,497512438;99,50248756;0;99,50248756;1811;6;1805;0;1805;50,05527916;0,165837479;49,88944168;0;49,88944168;1807;12;1795;0;1795;49,94472084;0,331674959;49,61304588;0;49,61304588
0622 Krødsherad;2266;44;2222;2;2220;100;1,941747573;98,05825243;0,088261253;97,96999117;1109;19;1090;0;1090;48,94086496;0,838481906;48,10238305;0;48,10238305;1157;25;1132;2;1130;51,05913504;1,103265666;49,95586937;0,088261253;49,86760812
0623 Modum;12234;279;11955;56;11899;100;2,280529671;97,71947033;0,457740723;97,26172961;6052;131;5921;22;5899;49,4686938;1,070786333;48,39790747;0,179826712;48,21808076;6182;148;6034;34;6000;50,5313062;1,209743338;49,32156286;0,27791401;49,04364885
0624 Øvre Eiker;14723;451;14272;45;14227;100;3,063234395;96,9367656;0,30564423;96,63112137;7293;218;7075;22;7053;49,53474156;1,480676493;48,05406507;0,149426068;47,904639;7430;233;7197;23;7174;50,46525844;1,582557903;48,88270054;0,156218162;48,72648237
0625 Nedre Eiker;19426;875;18551;239;18312;100;4,504272624;95,49572738;1,230309894;94,26541748;9546;449;9097;124;8973;49,1403274;2,311335324;46,82899207;0,638319778;46,19067229;9880;426;9454;115;9339;50,8596726;2,192937301;48,6667353;0,591990116;48,07474519
0626 Lier;20406;944;19462;180;19282;100;4,626090366;95,37390963;0,882093502;94,49181613;10116;451;9665;89;9576;49,57365481;2,210134274;47,36352053;0,436146232;46,9273743;10290;493;9797;91;9706;50,42634519;2,415956091;48,0103891;0,44594727;47,56444183
0627 Røyken;15143;589;14554;72;14482;100;3,889585947;96,11041405;0,475467213;95,63494684;7560;278;7282;48;7234;49,92405732;1,835831737;48,08822558;0,316978142;47,77124744;7583;311;7272;24;7248;50,07594268;2,05375421;48,02218847;0,158489071;47,8636994
0628 Hurum;7889;180;7709;25;7684;100;2,281658005;97,718342;0,316896945;97,40144505;3934;87;3847;12;3835;49,86690328;1,102801369;48,76410191;0,152110534;48,61199138;3955;93;3862;13;3849;50,13309672;1,178856636;48,95424008;0,164786411;48,78945367
0631 Flesberg;2506;50;2456;4;2452;100;1,995211492;98,00478851;0,159616919;97,84517159;1288;24;1264;1;1263;51,39664804;0,957701516;50,43894653;0,03990423;50,3990423;1218;26;1192;3;1189;48,60335196;1,037509976;47,56584198;0,11971269;47,44612929
0632 Rollag;1487;54;1433;6;1427;100;3,631472764;96,36852724;0,403496974;95,96503026;744;26;718;1;717;50,03362475;1,748486886;48,28513786;0,067249496;48,21788837;743;28;715;5;710;49,96637525;1,882985878;48,08338937;0,336247478;47,7471419
0633 Nore og Uvdal;2828;16;2812;3;2809;100;0,565770863;99,43422914;0,106082037;99,3281471;1424;7;1417;1;1416;50,35360679;0,247524752;50,10608204;0,035360679;50,07072136;1404;9;1395;2;1393;49,64639321;0,31824611;49,3281471;0,070721358;49,25742574
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;23156;909;22247;87;22160;100;3,925548454;96,07445155;0,375712558;95,69873899;11308;405;10903;43;10860;48,83399551;1,749006737;47,08498877;0,185697012;46,89929176;11848;504;11344;44;11300;51,16600449;2,176541717;48,98946277;0,190015547;48,79944723
0702 Holmestrand;9217;291;8926;46;8880;100;3,157209504;96,8427905;0,499077791;96,3437127;4552;127;4425;22;4403;49,38700228;1,377888684;48,00911359;0,238689378;47,77042422;4665;164;4501;24;4477;50,61299772;1,77932082;48,8336769;0,260388413;48,57328849
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;33240;1148;32092;157;31935;100;3,453670277;96,54632972;0,472322503;96,07400722;16011;546;15465;82;15383;48,16787004;1,642599278;46,52527076;0,246690734;46,27858002;17229;602;16627;75;16552;51,83212996;1,811070999;50,02105897;0,225631769;49,7954272
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;37449;1363;36086;148;35938;100;3,639616545;96,36038345;0,395204144;95,96517931;18080;608;17472;75;17397;48,27899276;1,62354135;46,65545141;0,20027237;46,45517904;19369;755;18614;73;18541;51,72100724;2,016075196;49,70493204;0,194931774;49,51000027
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;39102;1392;37710;182;37528;100;3,559920209;96,44007979;0,465449338;95,97463045;19152;677;18475;93;18382;48,97959184;1,731369239;47,2482226;0,237839497;47,0103831;19950;715;19235;89;19146;51,02040816;1,828550969;49,19185719;0,227609841;48,96424735
0711 Svelvik;6052;180;5872;27;5845;100;2,974223397;97,0257766;0,44613351;96,57964309;3008;96;2912;12;2900;49,70257766;1,586252479;48,11632518;0,19828156;47,91804362;3044;84;2960;15;2945;50,29742234;1,387970919;48,90945142;0,24785195;48,66159947
0713 Sande (Vestf.);6973;221;6752;30;6722;100;3,169367561;96,83063244;0,430230891;96,40040155;3495;119;3376;15;3361;50,12189875;1,706582533;48,41531622;0,215115445;48,20020077;3478;102;3376;15;3361;49,87810125;1,462785028;48,41531622;0,215115445;48,20020077
0714 Hof;2752;60;2692;7;2685;100;2,180232558;97,81976744;0,254360465;97,56540698;1362;31;1331;4;1327;49,49127907;1,126453488;48,36482558;0,145348837;48,21947674;1390;29;1361;3;1358;50,50872093;1,05377907;49,45494186;0,109011628;49,34593023
0716 Re;3910;76;3834;4;3830;100;1,943734015;98,05626598;0,10230179;97,95396419;1972;38;1934;1;1933;50,43478261;0,971867008;49,4629156;0,025575448;49,43734015;1938;38;1900;3;1897;49,56521739;0,971867008;48,59335038;0,076726343;48,51662404
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);3606;87;3519;9;3510;100;2,412645591;97,58735441;0,249584027;97,33777038;1807;37;1770;6;1764;50,11092623;1,026067665;49,08485857;0,166389351;48,91846922;1799;50;1749;3;1746;49,88907377;1,386577926;48,50249584;0,083194676;48,41930116
0719 Andebu;4462;113;4349;10;4339;100;2,532496638;97,46750336;0,224114747;97,24338861;2310;54;2256;6;2250;51,7705065;1,210219632;50,56028687;0,134468848;50,42581802;2152;59;2093;4;2089;48,2294935;1,322277006;46,90721649;0,089645899;46,8175706
0720 Stokke;9241;291;8950;33;8917;100;3,149009847;96,85099015;0,35710421;96,49388594;4606;139;4467;9;4458;49,84309057;1,504166216;48,33892436;0,097392057;48,2415323;4635;152;4483;24;4459;50,15690943;1,644843632;48,51206579;0,259712152;48,25235364
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;18819;712;18107;72;18035;100;3,783410383;96,21658962;0,382592061;95,83399756;9084;311;8773;42;8731;48,27036506;1,652585153;46,6177799;0,223178702;46,3946012;9735;401;9334;30;9304;51,72963494;2,13082523;49,59880971;0,159413359;49,43939635
0723 Tjøme;4137;125;4012;9;4003;100;3,021513174;96,97848683;0,217548949;96,76093788;2022;46;1976;5;1971;48,8759971;1,111916848;47,76408025;0,120860527;47,64321972;2115;79;2036;4;2032;51,1240029;1,909596326;49,21440657;0,096688422;49,11771815
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2324;59;2265;4;2261;100;2,538726334;97,46127367;0,17211704;97,28915663;1163;32;1131;4;1127;50,04302926;1,376936317;48,66609294;0,17211704;48,4939759;1161;27;1134;0;1134;49,95697074;1,161790017;48,79518072;0;48,79518072
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;31802;1134;30668;153;30515;100;3,565813471;96,43418653;0,481101817;95,95308471;15477;544;14933;59;14874;48,66675052;1,71058424;46,95616628;0,185522923;46,77064336;16325;590;15735;94;15641;51,33324948;1,855229231;49,47802025;0,295578894;49,18244136
0806 Skien;48495;1913;46582;319;46263;100;3,944736571;96,05526343;0,657799773;95,39746366;23681;1008;22673;176;22497;48,83183833;2,0785648;46,75327353;0,362924013;46,39034952;24814;905;23909;143;23766;51,16816167;1,86617177;49,3019899;0,29487576;49,00711414
0807 Notodden;12186;235;11951;12;11939;100;1,928442475;98,07155753;0,098473658;97,97308387;5991;115;5876;6;5870;49,1629739;0,943705892;48,21926801;0,049236829;48,17003118;6195;120;6075;6;6069;50,8370261;0,984736583;49,85228951;0,049236829;49,80305268
0811 Siljan;2254;28;2226;5;2221;100;1,242236025;98,75776398;0,221827862;98,53593611;1129;13;1116;4;1112;50,08873114;0,57675244;49,5119787;0,177462289;49,33451642;1125;15;1110;1;1109;49,91126886;0,665483585;49,24578527;0,044365572;49,2014197
0814 Bamble;14003;313;13690;19;13671;100;2,235235307;97,76476469;0,13568521;97,62907948;7073;142;6931;10;6921;50,51060487;1,014068414;49,49653646;0,071413269;49,42512319;6930;171;6759;9;6750;49,48939513;1,221166893;48,26822824;0,064271942;48,2039563
0815 Kragerø;10806;320;10486;20;10466;100;2,961317786;97,03868221;0,185082362;96,85359985;5334;155;5179;9;5170;49,36146585;1,434388303;47,92707755;0,083287063;47,84379049;5472;165;5307;11;5296;50,63853415;1,526929484;49,11160466;0,101795299;49,00980937
0817 Drangedal;4226;61;4165;2;4163;100;1,443445338;98,55655466;0,047326077;98,50922858;2102;18;2084;1;2083;49,73970658;0,42593469;49,31377189;0,023663038;49,29010885;2124;43;2081;1;2080;50,26029342;1,017510648;49,24278277;0,023663038;49,21911973
0819 Nome;6587;170;6417;18;6399;100;2,580841051;97,41915895;0,273265523;97,14589343;3218;86;3132;15;3117;48,85380295;1,305601943;47,548201;0,227721269;47,32047973;3369;84;3285;3;3282;51,14619705;1,275239107;49,87095795;0,045544254;49,82541369
0821 Bø (Telem.);4858;172;4686;6;4680;100;3,540551667;96,45944833;0,123507616;96,33594072;2400;80;2320;2;2318;49,40304652;1,646768217;47,7562783;0,041169205;47,7151091;2458;92;2366;4;2362;50,59695348;1,89378345;48,70317003;0,082338411;48,62083162
0822 Sauherad;4353;96;4257;8;4249;100;2,205375603;97,7946244;0,1837813;97,6108431;2194;42;2152;4;2148;50,40202159;0,964851826;49,43716977;0,09189065;49,34527912;2159;54;2105;4;2101;49,59797841;1,240523777;48,35745463;0,09189065;48,26556398
0826 Tinn;6774;350;6424;45;6379;100;5,16681429;94,83318571;0,664304694;94,16888102;3273;163;3110;24;3086;48,31709477;2,406259226;45,91083555;0,354295837;45,55653971;3501;187;3314;21;3293;51,68290523;2,760555063;48,92235016;0,310008857;48,6123413
0827 Hjartdal;1661;10;1651;4;1647;100;0,60204696;99,39795304;0,240818784;99,15713426;842;3;839;4;835;50,692354;0,180614088;50,51173992;0,240818784;50,27092113;819;7;812;0;812;49,307646;0,421432872;48,88621312;0;48,88621312
0828 Seljord;3117;53;3064;1;3063;100;1,700352903;98,2996471;0,03208213;98,26756497;1556;20;1536;1;1535;49,91979467;0,641642605;49,27815207;0,03208213;49,24606994;1561;33;1528;0;1528;50,08020533;1,058710298;49,02149503;0;49,02149503
0829 Kviteseid;2690;39;2651;2;2649;100;1,449814126;98,55018587;0,074349442;98,47583643;1340;15;1325;1;1324;49,81412639;0,557620818;49,25650558;0,037174721;49,21933086;1350;24;1326;1;1325;50,18587361;0,892193309;49,2936803;0,037174721;49,25650558
0830 Nissedal;1481;30;1451;3;1448;100;2,025658339;97,97434166;0,202565834;97,77177583;733;12;721;3;718;49,49358542;0,810263336;48,68332208;0,202565834;48,48075625;748;18;730;0;730;50,50641458;1,215395003;49,29101958;0;49,29101958
0831 Fyresdal;1357;16;1341;1;1340;100;1,179071481;98,82092852;0,073691968;98,74723655;669;7;662;1;661;49,29992631;0,515843773;48,78408254;0,073691968;48,71039057;688;9;679;0;679;50,70007369;0,663227708;50,03684598;0;50,03684598
0833 Tokke;2553;47;2506;2;2504;100;1,840971406;98,15902859;0,078339209;98,08068939;1310;23;1287;0;1287;51,31218175;0,900900901;50,41128085;0;50,41128085;1243;24;1219;2;1217;48,68781825;0,940070505;47,74774775;0,078339209;47,66940854
0834 Vinje;4010;107;3903;11;3892;100;2,668329177;97,33167082;0,274314214;97,05735661;2032;66;1966;7;1959;50,67331671;1,645885287;49,02743142;0,174563591;48,85286783;1978;41;1937;4;1933;49,32668329;1,02244389;48,3042394;0,099750623;48,20448878
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;7006;187;6819;13;6806;100;2,669140737;97,33085926;0,185555238;97,14530403;3475;78;3397;8;3389;49,60034256;1,11333143;48,48701113;0,114187839;48,37282329;3531;109;3422;5;3417;50,39965744;1,555809306;48,84384813;0,071367399;48,77248073
0903 Arendal (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0904 Grimstad;16874;599;16275;55;16220;100;3,549839991;96,45016001;0,325945241;96,12421477;8392;287;8105;29;8076;49,73331753;1,700841531;48,032476;0,171862036;47,86061396;8482;312;8170;26;8144;50,26668247;1,848998459;48,41768401;0,154083205;48,26360081
0906 Arendal;38958;1531;37427;147;37280;100;3,929873197;96,0701268;0,377329432;95,69279737;19196;763;18433;82;18351;49,27357667;1,958519431;47,31505724;0,210483084;47,10457416;19762;768;18994;65;18929;50,72642333;1,971353766;48,75506956;0,166846347;48,58822321
0911 Gjerstad;2533;61;2472;8;2464;100;2,408211607;97,59178839;0,31583103;97,27595736;1276;31;1245;3;1242;50,37504935;1,223845243;49,15120411;0,118436636;49,03276747;1257;30;1227;5;1222;49,62495065;1,184366364;48,44058429;0,197394394;48,24318989
0912 Vegårshei;1857;41;1816;3;1813;100;2,207862143;97,79213786;0,161550889;97,63058697;934;22;912;3;909;50,29617663;1,184706516;49,11147011;0,161550889;48,94991922;923;19;904;0;904;49,70382337;1,023155627;48,68066774;0;48,68066774
0914 Tvedestrand;5870;153;5717;10;5707;100;2,606473595;97,39352641;0,170357751;97,22316865;2859;66;2793;4;2789;48,70528109;1,124361158;47,58091993;0,068143101;47,51277683;3011;87;2924;6;2918;51,29471891;1,482112436;49,81260647;0,102214651;49,71039182
0918 Moland (1962-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0919 Froland;4374;45;4329;0;4329;100;1,028806584;98,97119342;0;98,97119342;2220;16;2204;0;2204;50,75445816;0,365797897;50,38866027;0;50,38866027;2154;29;2125;0;2125;49,24554184;0,663008688;48,58253315;0;48,58253315
0920 Øyestad (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0921 Tromøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0922 Hisøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;8599;353;8246;41;8205;100;4,105128503;95,8948715;0,476799628;95,41807187;4287;168;4119;22;4097;49,85463426;1,953715548;47,90091871;0,255843703;47,64507501;4312;185;4127;19;4108;50,14536574;2,151412955;47,99395279;0,220955925;47,77299686
0928 Birkenes;4163;124;4039;8;4031;100;2,978621187;97,02137881;0,192169109;96,8292097;2128;57;2071;6;2065;51,11698294;1,3692049;49,74777804;0,144126832;49,60365121;2035;67;1968;2;1966;48,88301706;1,609416286;47,27360077;0,048042277;47,22555849
0929 Åmli;1891;48;1843;0;1843;100;2,538339503;97,4616605;0;97,4616605;959;22;937;0;937;50,71390799;1,163405605;49,55050238;0;49,55050238;932;26;906;0;906;49,28609201;1,374933897;47,91115812;0;47,91115812
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1104;15;1089;0;1089;100;1,358695652;98,64130435;0;98,64130435;563;3;560;0;560;50,99637681;0,27173913;50,72463768;0;50,72463768;541;12;529;0;529;49,00362319;1,086956522;47,91666667;0;47,91666667
0937 Evje og Hornnes;3337;114;3223;11;3212;100;3,416242134;96,58375787;0,329637399;96,25412047;1656;53;1603;8;1595;49,62541205;1,588252922;48,03715912;0,23973629;47,79742283;1681;61;1620;3;1617;50,37458795;1,827989212;48,54659874;0,089901109;48,45669763
0938 Bygland;1340;49;1291;5;1286;100;3,656716418;96,34328358;0,373134328;95,97014925;668;25;643;2;641;49,85074627;1,865671642;47,98507463;0,149253731;47,8358209;672;24;648;3;645;50,14925373;1,791044776;48,35820896;0,223880597;48,13432836
0940 Valle;1459;41;1418;2;1416;100;2,810143934;97,18985607;0,137080192;97,05277587;743;21;722;0;722;50,9252913;1,439342015;49,48594928;0;49,48594928;716;20;696;2;694;49,0747087;1,370801919;47,70390679;0,137080192;47,56682659
0941 Bykle;846;60;786;2;784;100;7,092198582;92,90780142;0,236406619;92,6713948;418;29;389;1;388;49,40898345;3,427895981;45,98108747;0,11820331;45,86288416;428;31;397;1;396;50,59101655;3,6643026;46,92671395;0,11820331;46,80851064
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;69269;4353;64916;704;64212;100;6,284196394;93,71580361;1,01632765;92,69947596;33780;2246;31534;365;31169;48,76640344;3,242431679;45,52397176;0,526931239;44,99704052;35489;2107;33382;339;33043;51,23359656;3,041764714;48,19183184;0,489396411;47,70243543
1002 Mandal;13011;438;12573;48;12525;100;3,366382292;96,63361771;0,368918607;96,2646991;6380;195;6185;22;6163;49,03543156;1,498731842;47,53669972;0,169087695;47,36761202;6631;243;6388;26;6362;50,96456844;1,86765045;49,09691799;0,199830912;48,89708708
1003 Farsund;9202;337;8865;21;8844;100;3,662247338;96,33775266;0,228211258;96,1095414;4589;153;4436;10;4426;49,86959357;1,662682026;48,20691154;0,108672028;48,09823951;4613;184;4429;11;4418;50,13040643;1,999565312;48,13084112;0,119539231;48,01130189
1004 Flekkefjord;8786;269;8517;17;8500;100;3,061689051;96,93831095;0,193489643;96,74482131;4422;114;4308;10;4298;50,33007057;1,29751878;49,03255179;0,113817437;48,91873435;4364;155;4209;7;4202;49,66992943;1,764170271;47,90575916;0,079672206;47,82608696
1014 Vennesla;11798;435;11363;37;11326;100;3,687065604;96,3129344;0,313612477;95,99932192;5894;206;5688;15;5673;49,95761994;1,746058654;48,21156128;0,127140193;48,08442109;5904;229;5675;22;5653;50,04238006;1,94100695;48,10137311;0,186472283;47,91490083
1017 Songdalen;5238;168;5070;20;5050;100;3,207331042;96,79266896;0,381825124;96,41084383;2661;81;2580;10;2570;50,80183276;1,546391753;49,25544101;0,190912562;49,06452845;2577;87;2490;10;2480;49,19816724;1,66093929;47,53722795;0,190912562;47,34631539
1018 Søgne;8197;224;7973;20;7953;100;2,732707088;97,26729291;0,243991704;97,02330121;4117;107;4010;10;4000;50,22569233;1,305355618;48,92033671;0,121995852;48,79834086;4080;117;3963;10;3953;49,77430767;1,42735147;48,3469562;0,121995852;48,22496035
1021 Marnardal;2212;68;2144;12;2132;100;3,074141049;96,92585895;0,542495479;96,38336347;1122;29;1093;6;1087;50,72332731;1,311030741;49,41229656;0,27124774;49,14104882;1090;39;1051;6;1045;49,27667269;1,763110307;47,51356239;0,27124774;47,24231465
1026 Åseral;846;13;833;0;833;100;1,536643026;98,46335697;0;98,46335697;426;4;422;0;422;50,35460993;0,472813239;49,88179669;0;49,88179669;420;9;411;0;411;49,64539007;1,063829787;48,58156028;0;48,58156028
1027 Audnedal;1540;19;1521;0;1521;100;1,233766234;98,76623377;0;98,76623377;777;11;766;0;766;50,45454545;0,714285714;49,74025974;0;49,74025974;763;8;755;0;755;49,54545455;0,519480519;49,02597403;0;49,02597403
1029 Lindesnes;4376;162;4214;12;4202;100;3,702010969;96,29798903;0,274223035;96,023766;2198;71;2127;7;2120;50,2285192;1,622486289;48,60603291;0,159963437;48,44606947;2178;91;2087;5;2082;49,7714808;2,07952468;47,69195612;0,114259598;47,57769653
1032 Lyngdal;6923;251;6672;21;6651;100;3,62559584;96,37440416;0,303336704;96,07106746;3459;106;3353;12;3341;49,96388849;1,531128124;48,43276036;0,173335259;48,2594251;3464;145;3319;9;3310;50,03611151;2,094467716;47,9416438;0,130001444;47,81164235
1034 Hægebostad;1584;48;1536;2;1534;100;3,03030303;96,96969697;0,126262626;96,84343434;815;17;798;1;797;51,4520202;1,073232323;50,37878788;0,063131313;50,31565657;769;31;738;1;737;48,5479798;1,957070707;46,59090909;0,063131313;46,52777778
1037 Kvinesdal;5713;166;5547;7;5540;100;2,905653772;97,09434623;0,122527569;96,97181866;2883;66;2817;4;2813;50,46385437;1,155259933;49,30859443;0,070015754;49,23857868;2830;100;2730;3;2727;49,53614563;1,750393839;47,78575179;0,052511815;47,73323998
