;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0540 Sør-Aurdal;3154;160;2994;13;2981;100;5,072923272;94,92707673;0,412175016;94,51490171;1623;89;1534;6;1528;51,45846544;2,82181357;48,63665187;0,190234623;48,44641725;1531;71;1460;7;1453;48,54153456;2,251109702;46,29042486;0,221940393;46,06848446
0541 Etnedal;1408;117;1291;1;1290;100;8,309659091;91,69034091;0,071022727;91,61931818;742;76;666;4;662;52,69886364;5,397727273;47,30113636;0,284090909;47,01704545;666;41;625;0;628;47,30113636;2,911931818;44,38920455;0;44,60227273
0542 Nord-Aurdal;6428;462;5966;38;5928;100;7,187305538;92,81269446;0,591163659;92,2215308;3193;240;2953;21;2932;49,67330429;3,733665215;45,93963908;0,326695706;45,61294337;3235;222;3013;17;2996;50,32669571;3,453640324;46,87305538;0,264467953;46,60858743
0543 Vestre Slidre;2232;172;2060;11;2049;100;7,70609319;92,29390681;0,492831541;91,80107527;1145;92;1053;6;1047;51,29928315;4,121863799;47,17741935;0,268817204;46,90860215;1087;80;1007;5;1002;48,70071685;3,584229391;45,11648746;0,224014337;44,89247312
0544 Øystre Slidre;3174;203;2971;27;2944;100;6,395715186;93,60428481;0,850661626;92,75362319;1582;93;1489;16;1473;49,84247007;2,930056711;46,91241336;0,504095778;46,40831758;1592;110;1482;11;1471;50,15752993;3,465658475;46,69187146;0,346565848;46,34530561
0545 Vang;1617;187;1430;12;1418;100;11,56462585;88,43537415;0,742115028;87,69325912;829;105;724;6;718;51,26777984;6,493506494;44,77427335;0,371057514;44,40321583;788;82;706;6;700;48,73222016;5,071119357;43,6611008;0,371057514;43,29004329
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;64597;11429;53168;3847;49321;100;17,69277211;82,30722789;5,955384925;76,35184296;31833;5857;25976;1944;24032;49,2793783;9,066984535;40,21239376;3,009427682;37,20296608;32764;5572;27192;1903;25289;50,7206217;8,625787575;42,09483413;2,945957243;39,14887688
0604 Kongsberg;25479;2836;22643;336;22307;100;11,13073512;88,86926488;1,318733074;87,55053181;12889;1406;11483;162;11321;50,58675772;5,518269948;45,06848777;0,635817732;44,43267004;12590;1430;11160;174;10986;49,41324228;5,612465167;43,80077711;0,682915342;43,11786177
0605 Ringerike;29236;2592;26644;431;26213;100;8,865781913;91,13421809;1,474209878;89,66000821;14534;1292;13242;213;13029;49,71268299;4,419209194;45,2934738;0,728553838;44,56491996;14702;1300;13402;218;13184;50,28731701;4,446572719;45,84074429;0,74565604;45,09508825
0612 Hole;6322;717;5605;59;5546;100;11,34134767;88,65865233;0,933248972;87,72540335;3247;410;2837;32;2805;51,36032901;6,485289465;44,87503954;0,506168934;44,36887061;3075;307;2768;27;2741;48,63967099;4,856058209;43,78361278;0,427080038;43,35653274
0615 Flå;1034;93;941;7;934;100;8,994197292;91,00580271;0,676982592;90,32882012;526;45;481;3;478;50,87040619;4,352030948;46,51837524;0,290135397;46,22823985;508;48;460;4;456;49,12959381;4,642166344;44,48742747;0,386847195;44,10058027
0616 Nes (Busk.);3452;307;3145;37;3108;100;8,893395133;91,10660487;1,07184241;90,03476246;1704;143;1561;17;1544;49,3626883;4,142526072;45,22016222;0,492468134;44,72769409;1748;164;1584;20;1564;50,6373117;4,750869061;45,88644264;0,579374276;45,30706837
0617 Gol;4581;574;4007;73;3934;100;12,53001528;87,46998472;1,593538529;85,87644619;2283;293;1990;34;1956;49,83628029;6,39598341;43,44029688;0,742196027;42,69810085;2298;281;2017;39;1978;50,16371971;6,134031871;44,02968784;0,851342502;43,17834534
0618 Hemsedal;2228;356;1872;34;1838;100;15,97845601;84,02154399;1,526032316;82,49551167;1131;182;949;18;931;50,76301616;8,168761221;42,59425494;0,807899461;41,78635548;1097;174;923;16;907;49,23698384;7,809694794;41,42728905;0,718132855;40,70915619
0619 Ål;4741;393;4348;31;4317;100;8,289390424;91,71060958;0,653870491;91,05673908;2349;205;2144;18;2126;49,54650918;4,323982282;45,22252689;0,379666737;44,84286016;2392;188;2204;13;2191;50,45349082;3,965408142;46,48808268;0,274203754;46,21387893
0620 Hol;4457;595;3862;39;3823;100;13,34978685;86,65021315;0,875028046;85,7751851;2249;315;1934;26;1908;50,45995064;7,067534216;43,39241642;0,583352031;42,80906439;2208;280;1928;13;1915;49,54004936;6,282252636;43,25779672;0,291676015;42,96612071
0621 Sigdal;3535;151;3384;19;3365;100;4,271570014;95,72842999;0,53748232;95,19094767;1747;64;1683;7;1676;49,42008487;1,810466761;47,6096181;0,198019802;47,4115983;1788;87;1701;12;1689;50,57991513;2,461103253;48,11881188;0,339462518;47,77934936
0622 Krødsherad;2186;172;2014;9;2005;100;7,868252516;92,13174748;0,411710887;91,7200366;1077;100;977;5;972;49,26806953;4,574565416;44,69350412;0,228728271;44,46477585;1109;72;1037;4;1033;50,73193047;3,2936871;47,43824337;0,182982617;47,25526075
0623 Modum;13116;896;12220;150;12070;100;6,831351022;93,16864898;1,143641354;92,02500762;6566;448;6118;71;6047;50,06099421;3,415675511;46,64531869;0,541323574;46,10399512;6550;448;6102;79;6023;49,93900579;3,415675511;46,52333028;0,60231778;45,9210125
0624 Øvre Eiker;17421;1597;15824;180;15644;100;9,167097182;90,83290282;1,03323575;89,79966707;8836;874;7962;89;7873;50,72039493;5,016933586;45,70346134;0,510877676;45,19258366;8585;723;7862;91;7771;49,27960507;4,150163596;45,12944148;0,522358074;44,60708341
0625 Nedre Eiker;23262;2870;20392;838;19554;100;12,33771817;87,66228183;3,60244175;84,05984008;11595;1490;10105;417;9688;49,84524117;6,405296191;43,43994497;1,792623162;41,64732181;11667;1380;10287;421;9866;50,15475883;5,932421976;44,22233686;1,809818588;42,41251827
0626 Lier;24177;3113;21064;693;20371;100;12,87587376;87,12412624;2,866360591;84,25776565;12226;1660;10566;369;10197;50,56872234;6,866029698;43,70269264;1,526243951;42,17644869;11951;1453;10498;324;10174;49,43127766;6,009844067;43,42143359;1,34011664;42,08131695
0627 Røyken;19594;1869;17725;242;17483;100;9,538634276;90,46136572;1,235071961;89,22629376;9857;960;8897;129;8768;50,30621619;4,899459018;45,40675717;0,658364806;44,74839237;9737;909;8828;113;8715;49,69378381;4,639175258;45,05460855;0,576707155;44,4779014
0628 Hurum;9185;790;8395;74;8321;100;8,600979858;91,39902014;0,805661404;90,59335874;4597;418;4179;37;4142;50,04899292;4,550898204;45,49809472;0,402830702;45,09526402;4588;372;4216;37;4179;49,95100708;4,050081655;45,90092542;0,402830702;45,49809472
0631 Flesberg;2638;150;2488;19;2469;100;5,686125853;94,31387415;0,720242608;93,59363154;1356;75;1281;11;1270;51,40257771;2,843062926;48,55951478;0,416982563;48,14253222;1282;75;1207;8;1199;48,59742229;2,843062926;45,75435936;0,303260045;45,45109932
0632 Rollag;1383;66;1317;10;1307;100;4,772234273;95,22776573;0,723065799;94,50469993;697;35;662;6;656;50,39768619;2,530730296;47,86695589;0,433839479;47,43311641;686;31;655;4;651;49,60231381;2,241503977;47,36080983;0,28922632;47,07158351
0633 Nore og Uvdal;2540;169;2371;11;2360;100;6,653543307;93,34645669;0,433070866;92,91338583;1303;99;1204;6;1198;51,2992126;3,897637795;47,4015748;0,236220472;47,16535433;1237;70;1167;5;1162;48,7007874;2,755905512;45,94488189;0,196850394;45,7480315
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;26307;2706;23601;504;23097;100;10,2862356;89,7137644;1,915839891;87,79792451;13025;1329;11696;239;11457;49,51153685;5,05188733;44,45964952;0,90850344;43,55114608;13282;1377;11905;265;11640;50,48846315;5,234348272;45,25411487;1,00733645;44,24677842
0702 Holmestrand;10251;750;9501;120;9381;100;7,31635938;92,68364062;1,170617501;91,51302312;5076;349;4727;68;4659;49,51712028;3,404545898;46,11257438;0,663349917;45,44922447;5175;401;4774;52;4722;50,48287972;3,911813482;46,57106624;0,507267584;46,06379865
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;40677;4026;36651;654;35997;100;9,897485065;90,10251493;1,607788185;88,49472675;20037;2122;17915;328;17587;49,2587949;5,21670723;44,04208767;0,806352484;43,23573518;20640;1904;18736;326;18410;50,7412051;4,680777835;46,06042727;0,801435701;45,25899157
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;44150;4813;39337;988;38349;100;10,90147225;89,09852775;2,237825595;86,86070215;21756;2412;19344;513;18831;49,27746319;5,463193658;43,81426954;1,161947905;42,65232163;22394;2401;19993;475;19518;50,72253681;5,438278596;45,28425821;1,07587769;44,20838052
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;42947;3840;39107;805;38302;100;8,941253173;91,05874683;1,874403334;89,18434349;21338;1937;19401;417;18984;49,68449484;4,510210259;45,17428458;0,970964212;44,20332037;21609;1903;19706;388;19318;50,31550516;4,431042913;45,88446224;0,903439123;44,98102312
0711 Svelvik;6581;562;6019;78;5941;100;8,539735602;91,4602644;1,185230208;90,27503419;3303;275;3028;43;2985;50,18994074;4,178696247;46,01124449;0,65339614;45,35784835;3278;287;2991;35;2956;49,81005926;4,361039356;45,44901991;0,531834068;44,91718584
0713 Sande (Vestf.);8680;717;7963;113;7850;100;8,260368664;91,73963134;1,301843318;90,43778802;4352;375;3977;58;3919;50,13824885;4,320276498;45,81797235;0,668202765;45,14976959;4328;342;3986;55;3931;49,86175115;3,940092166;45,92165899;0,633640553;45,28801843
0714 Hof;3048;166;2882;18;2864;100;5,446194226;94,55380577;0,590551181;93,96325459;1544;84;1460;10;1450;50,65616798;2,755905512;47,90026247;0,32808399;47,57217848;1504;82;1422;8;1414;49,34383202;2,690288714;46,65354331;0,262467192;46,39107612
0716 Re;8936;690;8246;98;8148;100;7,721575649;92,27842435;1,096687556;91,18173679;4580;364;4216;57;4159;51,25335721;4,073410922;47,17994628;0,637869293;46,54207699;4356;326;4030;41;3989;48,74664279;3,648164727;45,09847807;0,458818263;44,6396598
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0719 Andebu;5448;381;5067;65;5002;100;6,99339207;93,00660793;1,193098385;91,81350954;2754;177;2577;38;2539;50,55066079;3,248898678;47,30176211;0,697503671;46,60425844;2694;204;2490;27;2463;49,44933921;3,744493392;45,70484581;0,495594714;45,2092511
0720 Stokke;11178;1148;10030;135;9895;100;10,27017356;89,72982644;1,207729469;88,52209698;5652;595;5057;63;4994;50,56360709;5,322955806;45,24065128;0,563607085;44,67704419;5526;553;4973;72;4901;49,43639291;4,947217749;44,48917517;0,644122383;43,84505278
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;20995;1757;19238;296;18942;100;8,368659205;91,6313408;1,40985949;90,22148131;10219;823;9396;164;9232;48,67349369;3,919980948;44,75351274;0,781138366;43,97237437;10776;934;9842;132;9710;51,32650631;4,448678257;46,87782805;0,628721124;46,24910693
0723 Tjøme;4813;405;4408;37;4371;100;8,41471016;91,58528984;0,768751299;90,81653854;2397;184;2213;23;2190;49,80261791;3,822979431;45,97963848;0,477872429;45,50176605;2416;221;2195;14;2181;50,19738209;4,591730729;45,60565136;0,29087887;45,31477249
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2413;126;2287;16;2271;100;5,221715707;94,77828429;0,66307501;94,11520928;1249;68;1181;7;1174;51,761293;2,818068794;48,9432242;0,290095317;48,65312889;1164;58;1106;9;1097;48,238707;2,403646913;45,83506009;0,372979693;45,4620804
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;35219;3065;32154;525;31629;100;8,70268889;91,29731111;1,490672648;89,80663846;17452;1604;15848;276;15572;49,55279821;4,554359863;44,99843834;0,783667907;44,21477044;17767;1461;16306;249;16057;50,44720179;4,148329027;46,29887277;0,707004742;45,59186803
0806 Skien;52509;5421;47088;1307;45781;100;10,32394447;89,67605553;2,489097107;87,18695843;25818;2677;23141;672;22469;49,16871393;5,098173646;44,07054029;1,279780609;42,79075968;26691;2744;23947;635;23312;50,83128607;5,22577082;45,60551525;1,209316498;44,39619875
0807 Notodden;12469;880;11589;99;11490;100;7,057502606;92,94249739;0,793969043;92,14852835;6198;458;5740;56;5684;49,70727404;3,673109311;46,03416473;0,449113802;45,58505093;6271;422;5849;43;5806;50,29272596;3,384393295;46,90833267;0,344855241;46,56347742
0811 Siljan;2432;134;2298;11;2287;100;5,509868421;94,49013158;0,452302632;94,03782895;1227;56;1171;6;1165;50,45230263;2,302631579;48,14967105;0,246710526;47,90296053;1205;78;1127;5;1122;49,54769737;3,207236842;46,34046053;0,205592105;46,13486842
0814 Bamble;14106;817;13289;91;13198;100;5,791861619;94,20813838;0,645115554;93,56302283;7160;404;6756;48;6708;50,75854246;2,864029491;47,89451297;0,340280732;47,55423224;6946;413;6533;43;6490;49,24145754;2,927832128;46,31362541;0,304834822;46,00879059
0815 Kragerø;10710;849;9861;93;9768;100;7,927170868;92,07282913;0,868347339;91,20448179;5318;428;4890;47;4843;49,65452848;3,996265173;45,65826331;0,438842204;45,2194211;5392;421;4971;46;4925;50,34547152;3,930905696;46,41456583;0,429505135;45,98506069
0817 Drangedal;4126;263;3863;20;3843;100;6,374212312;93,62578769;0,484730974;93,14105671;2076;106;1970;10;1960;50,31507513;2,569074164;47,74600097;0,242365487;47,50363548;2050;157;1893;10;1883;49,68492487;3,805138148;45,87978672;0,242365487;45,63742123
0819 Nome;6579;537;6042;72;5970;100;8,162334701;91,8376653;1,094391245;90,74327405;3279;255;3024;38;2986;49,84040128;3,875968992;45,96443228;0,577595379;45,38683691;3300;282;3018;34;2984;50,15959872;4,286365709;45,87323301;0,516795866;45,35643715
0821 Bø (Telem.);5766;539;5227;66;5161;100;9,347901492;90,65209851;1,144640999;89,50745751;2859;278;2581;45;2536;49,58376691;4,821366632;44,76240028;0,780437045;43,98196323;2907;261;2646;21;2625;50,41623309;4,52653486;45,88969823;0,364203954;45,52549428
0822 Sauherad;4314;291;4023;38;3985;100;6,745479833;93,25452017;0,880853037;92,37366713;2180;140;2040;16;2024;50,53314789;3,24524803;47,28789986;0,370885489;46,91701437;2134;151;1983;22;1961;49,46685211;3,500231803;45,96662031;0,509967548;45,45665276
0826 Tinn;5982;529;5453;84;5369;100;8,843196255;91,15680374;1,404212638;89,75259111;2907;268;2639;34;2605;48,59578736;4,480106988;44,11568037;0,568371782;43,54730859;3075;261;2814;50;2764;51,40421264;4,363089268;47,04112337;0,835840856;46,20528251
0827 Hjartdal;1602;47;1555;0;1555;100;2,933832709;97,06616729;0;97,06616729;800;21;779;0;779;49,93757803;1,310861423;48,6267166;0;48,6267166;802;26;776;0;776;50,06242197;1,622971286;48,43945069;0;48,43945069
0828 Seljord;2959;198;2761;16;2745;100;6,691449814;93,30855019;0,540723217;92,76782697;1465;94;1371;9;1362;49,50996958;3,176748902;46,33322068;0,30415681;46,02906387;1494;104;1390;7;1383;50,49003042;3,514700912;46,9753295;0,236566408;46,7387631
0829 Kviteseid;2498;160;2338;6;2332;100;6,405124099;93,5948759;0,240192154;93,35468375;1259;68;1191;3;1188;50,40032026;2,722177742;47,67814251;0,120096077;47,55804644;1239;92;1147;3;1144;49,59967974;3,682946357;45,91673339;0,120096077;45,79663731
0830 Nissedal;1430;85;1345;7;1338;100;5,944055944;94,05594406;0,48951049;93,56643357;733;41;692;3;689;51,25874126;2,867132867;48,39160839;0,20979021;48,18181818;697;44;653;4;649;48,74125874;3,076923077;45,66433566;0,27972028;45,38461538
0831 Fyresdal;1335;128;1207;12;1195;100;9,588014981;90,41198502;0,898876404;89,51310861;683;67;616;6;610;51,16104869;5,018726592;46,1423221;0,449438202;45,6928839;652;61;591;6;585;48,83895131;4,56928839;44,26966292;0,449438202;43,82022472
0833 Tokke;2287;112;2175;6;2169;100;4,8972453;95,1027547;0,262352427;94,84040227;1159;49;1110;1;1109;50,67774377;2,142544819;48,53519895;0,043725404;48,49147355;1128;63;1065;5;1060;49,32225623;2,754700481;46,56755575;0,218627022;46,34892873
0834 Vinje;3700;231;3469;35;3434;100;6,243243243;93,75675676;0,945945946;92,81081081;1859;114;1745;26;1719;50,24324324;3,081081081;47,16216216;0,702702703;46,45945946;1841;117;1724;9;1715;49,75675676;3,162162162;46,59459459;0,243243243;46,35135135
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;6899;528;6371;46;6325;100;7,653283085;92,34671692;0,666763299;91,67995362;3426;262;3164;23;3141;49,65937092;3,797651834;45,86171909;0,33338165;45,52833744;3473;266;3207;23;3184;50,34062908;3,855631251;46,48499783;0,33338165;46,15161618
0903 Arendal (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0904 Grimstad;21301;2039;19262;225;19037;100;9,572320548;90,42767945;1,056288437;89,37139101;10710;1068;9642;124;9518;50,27932961;5,013849115;45,26548049;0,582132294;44,6833482;10591;971;9620;101;9519;49,72067039;4,558471433;45,16219896;0,474156143;44,68804281
0906 Arendal;42801;4005;38796;650;38146;100;9,357258008;90,64274199;1,518656106;89,12408589;21318;2055;19263;329;18934;49,80724749;4,801289689;45,0059578;0,768673629;44,23728418;21483;1950;19533;321;19212;50,19275251;4,555968318;45,63678419;0,749982477;44,88680171
0911 Gjerstad;2478;180;2298;29;2269;100;7,263922518;92,73607748;1,170298628;91,56577885;1268;94;1174;15;1159;51,17029863;3,793381759;47,37691687;0,605326877;46,77158999;1210;86;1124;14;1110;48,82970137;3,470540759;45,35916061;0,564971751;44,79418886
0912 Vegårshei;1933;103;1830;10;1820;100;5,328504915;94,67149509;0,517330574;94,15416451;965;52;913;7;906;49,92240041;2,690118986;47,23228143;0,362131402;46,87015003;968;51;917;3;914;50,07759959;2,638385929;47,43921366;0,155199172;47,28401449
0914 Tvedestrand;6019;479;5540;54;5486;100;7,95813258;92,04186742;0,897158997;91,14470842;2960;253;2707;25;2682;49,17760425;4,203356039;44,97424821;0,415351387;44,55889683;3059;226;2833;29;2804;50,82239575;3,754776541;47,06761921;0,481807609;46,5858116
0918 Moland (1962-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0919 Froland;5257;316;4941;36;4905;100;6,011032909;93,98896709;0,684801217;93,30416587;2684;173;2511;21;2490;51,05573521;3,290850295;47,76488492;0,399467377;47,36541754;2573;143;2430;15;2415;48,94426479;2,720182614;46,22408218;0,285333841;45,93874834
0920 Øyestad (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0921 Tromøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0922 Hisøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;9878;744;9134;126;9008;100;7,531889046;92,46811095;1,275561855;91,1925491;4964;353;4611;61;4550;50,25308767;3,573597894;46,67948978;0,617533914;46,06195586;4914;391;4523;65;4458;49,74691233;3,958291152;45,78862118;0,658027941;45,13059324
0928 Birkenes;4828;372;4456;60;4396;100;7,705053853;92,29494615;1,242750621;91,05219553;2464;198;2266;34;2232;51,03562552;4,101077051;46,93454847;0,704225352;46,23032312;2364;174;2190;26;2164;48,96437448;3,603976802;45,36039768;0,538525269;44,82187241
0929 Åmli;1825;193;1632;11;1621;100;10,57534247;89,42465753;0,602739726;88,82191781;947;101;846;7;839;51,89041096;5,534246575;46,35616438;0,383561644;45,97260274;878;92;786;4;782;48,10958904;5,04109589;43,06849315;0,219178082;42,84931507
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1298;105;1193;10;1183;100;8,089368259;91,91063174;0,770416025;91,14021572;660;52;608;7;601;50,84745763;4,006163328;46,8412943;0,539291217;46,30200308;638;53;585;3;582;49,15254237;4,083204931;45,06933744;0,231124807;44,83821263
0937 Evje og Hornnes;3496;354;3142;57;3085;100;10,12585812;89,87414188;1,630434783;88,24370709;1748;167;1581;33;1548;50;4,776887872;45,22311213;0,943935927;44,2791762;1748;187;1561;24;1537;50;5,348970252;44,65102975;0,686498856;43,96453089
0938 Bygland;1219;75;1144;9;1135;100;6,152584085;93,84741591;0,73831009;93,10910582;624;38;586;7;579;51,18949959;3,11730927;48,07219032;0,574241181;47,49794914;595;37;558;2;556;48,81050041;3,035274815;45,77522559;0,164068909;45,61115669
0940 Valle;1293;100;1193;2;1191;100;7,733952049;92,26604795;0,154679041;92,11136891;667;45;622;-2;624;51,58546017;3,480278422;48,10518175;-0,154679041;48,25986079;626;55;571;4;567;48,41453983;4,253673627;44,1608662;0,309358082;43,85150812
0941 Bykle;970;132;838;5;833;100;13,60824742;86,39175258;0,515463918;85,87628866;503;70;433;2;431;51,8556701;7,216494845;44,63917526;0,206185567;44,43298969;467;62;405;3;402;48,1443299;6,391752577;41,75257732;0,309278351;41,44329897
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;83243;9945;73298;2192;71106;100;11,94695049;88,05304951;2,633254448;85,41979506;41367;5182;36185;1158;35027;49,69426859;6,22514806;43,46912053;1,391107961;42,07801257;41876;4763;37113;1034;36079;50,30573141;5,721802434;44,58392898;1,242146487;43,34178249
1002 Mandal;15149;1275;13874;134;13740;100;8,416397122;91,58360288;0,884546835;90,69905604;7504;617;6887;69;6818;49,53462275;4,072876097;45,46174665;0,455475609;45,00627104;7645;658;6987;65;6922;50,46537725;4,343521024;46,12185623;0,429071226;45,692785
1003 Farsund;9433;641;8792;75;8717;100;6,79529312;93,20470688;0,795081098;92,40962578;4707;292;4415;45;4370;49,89928973;3,095515743;46,80377398;0,477048659;46,32672533;4726;349;4377;30;4347;50,10071027;3,699777377;46,4009329;0,318032439;46,08290046
1004 Flekkefjord;9046;884;8162;106;8056;100;9,772275039;90,22772496;1,171788636;89,05593633;4632;468;4164;57;4107;51,20495247;5,173557373;46,03139509;0,630112757;45,40128233;4414;416;3998;49;3949;48,79504753;4,598717665;44,19632987;0,541675879;43,65465399
1014 Vennesla;13583;954;12629;151;12478;100;7,023485239;92,97651476;1,111683722;91,86483104;6798;494;6304;82;6222;50,04785394;3,636899065;46,41095487;0,603695796;45,80725907;6785;460;6325;69;6256;49,95214606;3,386586174;46,56555989;0,507987926;46,05757196
1017 Songdalen;6165;682;5483;111;5372;100;11,06244931;88,93755069;1,800486618;87,13706407;3115;349;2766;53;2713;50,52716951;5,660989457;44,86618005;0,859691809;44,00648824;3050;333;2717;58;2659;49,47283049;5,401459854;44,07137064;0,940794809;43,13057583
1018 Søgne;10855;791;10064;95;9969;100;7,286964532;92,71303547;0,875172731;91,83786274;5414;414;5000;44;4956;49,87563335;3,81391064;46,06172271;0,40534316;45,65637955;5441;377;5064;51;5013;50,12436665;3,473053892;46,65131276;0,469829572;46,18148319
1021 Marnardal;2286;178;2108;18;2090;100;7,786526684;92,21347332;0,787401575;91,42607174;1162;94;1068;9;1059;50,83114611;4,111986002;46,7191601;0,393700787;46,32545932;1124;84;1040;9;1031;49,16885389;3,674540682;45,49431321;0,393700787;45,10061242
1026 Åseral;912;82;830;6;824;100;8,99122807;91,00877193;0,657894737;90,35087719;466;44;422;4;418;51,09649123;4,824561404;46,27192982;0,438596491;45,83333333;446;38;408;2;406;48,90350877;4,166666667;44,73684211;0,219298246;44,51754386
1027 Audnedal;1689;85;1604;3;1601;100;5,032563647;94,96743635;0,177619893;94,78981646;844;38;806;1;805;49,97039668;2,249851983;47,7205447;0,059206631;47,66133807;845;47;798;2;796;50,02960332;2,782711664;47,24689165;0,118413262;47,12847839
1029 Lindesnes;4753;402;4351;47;4304;100;8,457816116;91,54218388;0,988849148;90,55333474;2407;187;2220;25;2195;50,64169998;3,934357248;46,70734273;0,525983589;46,18135914;2346;215;2131;22;2109;49,35830002;4,523458868;44,83484115;0,462865559;44,37197559
1032 Lyngdal;7895;690;7205;70;7135;100;8,739708676;91,26029132;0,886637112;90,37365421;3922;317;3605;40;3565;49,67701077;4,015199493;45,66181127;0,506649778;45,15516149;3973;373;3600;30;3570;50,32298923;4,724509183;45,59848005;0,379987334;45,21849272
1034 Hægebostad;1665;114;1551;17;1534;100;6,846846847;93,15315315;1,021021021;92,13213213;882;57;825;9;816;52,97297297;3,423423423;49,54954955;0,540540541;49,00900901;783;57;726;8;718;47,02702703;3,423423423;43,6036036;0,48048048;43,12312312
