;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0541 Etnedal;1512;10;1502;0;1502;100;0,661375661;99,33862434;0;99,33862434;791;4;787;0;787;52,31481481;0,264550265;52,05026455;0;52,05026455;721;6;715;0;715;47,68518519;0,396825397;47,28835979;0;47,28835979
0542 Nord-Aurdal;6601;214;6387;14;6373;100;3,24193304;96,75806696;0,212089077;96,54597788;3256;114;3142;8;3134;49,32585972;1,727011059;47,59884866;0,121193759;47,4776549;3345;100;3245;6;3239;50,67414028;1,514921982;49,1592183;0,090895319;49,06832298
0543 Vestre Slidre;2551;218;2333;11;2322;100;8,545668365;91,45433163;0,43120345;91,02312819;1348;140;1208;5;1203;52,84202274;5,488043904;47,35397883;0,196001568;47,15797726;1203;78;1125;6;1119;47,15797726;3,057624461;44,1003528;0,235201882;43,86515092
0544 Øystre Slidre;3100;72;3028;6;3022;100;2,322580645;97,67741935;0,193548387;97,48387097;1532;32;1500;3;1497;49,41935484;1,032258065;48,38709677;0,096774194;48,29032258;1568;40;1528;3;1525;50,58064516;1,290322581;49,29032258;0,096774194;49,19354839
0545 Vang;1745;55;1690;5;1685;100;3,151862464;96,84813754;0,286532951;96,56160458;872;26;846;3;843;49,9713467;1,489971347;48,48137536;0,171919771;48,30945559;873;29;844;2;842;50,0286533;1,661891117;48,36676218;0,114613181;48,252149
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;52401;3550;48851;1054;47797;100;6,774679873;93,22532013;2,011411996;91,21390813;25056;1820;23236;537;22699;47,81588138;3,47321616;44,34266522;1,024789603;43,31787561;27345;1730;25615;517;25098;52,18411862;3,301463713;48,88265491;0,986622393;47,89603252
0604 Kongsberg;21258;687;20571;63;20508;100;3,231724527;96,76827547;0,296359018;96,47191645;10595;313;10282;37;10245;49,84006021;1,472386866;48,36767335;0,174052122;48,19362122;10663;374;10289;26;10263;50,15993979;1,759337661;48,40060213;0,122306896;48,27829523
0605 Ringerike;27401;700;26701;79;26622;100;2,55465129;97,44534871;0,288310646;97,15703806;13444;311;13133;34;13099;49,06390278;1,134995073;47,9289077;0,124083063;47,80482464;13957;389;13568;45;13523;50,93609722;1,419656217;49,51644101;0,164227583;49,35221342
0612 Hole;4576;101;4475;3;4472;100;2,207167832;97,79283217;0,065559441;97,72727273;2291;42;2249;2;2247;50,06555944;0,917832168;49,14772727;0,043706294;49,10402098;2285;59;2226;1;2225;49,93444056;1,289335664;48,6451049;0,021853147;48,62325175
0615 Flå;1183;13;1170;1;1169;100;1,098901099;98,9010989;0,084530854;98,81656805;613;6;607;0;607;51,81741336;0,507185123;51,31022823;0;51,31022823;570;7;563;1;562;48,18258664;0,591715976;47,59087067;0,084530854;47,50633981
0616 Nes (Busk.);3413;61;3352;5;3347;100;1,787283914;98,21271609;0,146498682;98,0662174;1683;21;1662;2;1660;49,3114562;0,615294462;48,69616173;0,058599473;48,63756226;1730;40;1690;3;1687;50,6885438;1,171989452;49,51655435;0,087899209;49,42865514
0617 Gol;4311;121;4190;12;4178;100;2,80677337;97,19322663;0,27835769;96,91486894;2140;63;2077;3;2074;49,64045465;1,461377871;48,17907678;0,069589422;48,10948736;2171;58;2113;9;2104;50,35954535;1,3453955;49,01414985;0,208768267;48,80538158
0618 Hemsedal;1657;44;1613;10;1603;100;2,655401328;97,34459867;0,603500302;96,74109837;829;22;807;4;803;50,03017502;1,327700664;48,70247435;0,241400121;48,46107423;828;22;806;6;800;49,96982498;1,327700664;48,64212432;0,362100181;48,28002414
0619 Ål;4832;185;4647;11;4636;100;3,828642384;96,17135762;0,227649007;95,94370861;2417;94;2323;5;2318;50,02069536;1,945364238;48,07533113;0,103476821;47,9718543;2415;91;2324;6;2318;49,97930464;1,883278146;48,09602649;0,124172185;47,9718543
0620 Hol;4626;203;4423;20;4403;100;4,38824038;95,61175962;0,432338954;95,17942067;2253;90;2163;12;2151;48,70298314;1,945525292;46,75745785;0,259403372;46,49805447;2373;113;2260;8;2252;51,29701686;2,442715089;48,85430177;0,172935581;48,68136619
0621 Sigdal;3674;18;3656;1;3655;100;0,489929232;99,51007077;0,027218291;99,48285248;1838;7;1831;0;1831;50,02721829;0,190528035;49,83669026;0;49,83669026;1836;11;1825;1;1824;49,97278171;0,299401198;49,67338051;0,027218291;49,64616222
0622 Krødsherad;2308;37;2271;1;2270;100;1,603119584;98,39688042;0,043327556;98,35355286;1144;18;1126;0;1126;49,56672444;0,779896014;48,78682842;0;48,78682842;1164;19;1145;1;1144;50,43327556;0,82322357;49,61005199;0,043327556;49,56672444
0623 Modum;12203;246;11957;51;11906;100;2,01589773;97,98410227;0,417930017;97,56617225;5982;106;5876;23;5853;49,02073261;0,868638859;48,15209375;0,188478243;47,9636155;6221;140;6081;28;6053;50,97926739;1,147258871;49,83200852;0,229451774;49,60255675
0624 Øvre Eiker;14780;496;14284;59;14225;100;3,355886333;96,64411367;0,399188092;96,24492558;7318;249;7069;28;7041;49,51285521;1,684709066;47,82814614;0,189445196;47,63870095;7462;247;7215;31;7184;50,48714479;1,671177267;48,81596752;0,209742896;48,60622463
0625 Nedre Eiker;19177;835;18342;210;18132;100;4,354174271;95,64582573;1,095061793;94,55076394;9447;438;9009;109;8900;49,26213693;2,283986025;46,97815091;0,568389216;46,40976169;9730;397;9333;101;9232;50,73786307;2,070188246;48,66767482;0,526672577;48,14100224
0626 Lier;19650;892;18758;153;18605;100;4,539440204;95,4605598;0,778625954;94,68193384;9709;428;9281;75;9206;49,40966921;2,178117048;47,23155216;0,381679389;46,84987277;9941;464;9477;78;9399;50,59033079;2,361323155;48,22900763;0,396946565;47,83206107
0627 Røyken;14903;522;14381;62;14319;100;3,502650473;96,49734953;0,416023619;96,08132591;7494;263;7231;40;7191;50,28517748;1,764745353;48,52043213;0,268402335;48,25202979;7409;259;7150;22;7128;49,71482252;1,73790512;47,9769174;0,147621284;47,82929611
0628 Hurum;7874;185;7689;29;7660;100;2,349504699;97,6504953;0,368300737;97,28219456;3915;88;3827;16;3811;49,72059944;1,117602235;48,60299721;0,203200406;48,3997968;3959;97;3862;13;3849;50,27940056;1,231902464;49,04749809;0,16510033;48,88239776
0631 Flesberg;2506;37;2469;2;2467;100;1,476456504;98,5235435;0,07980846;98,44373504;1290;15;1275;0;1275;51,4764565;0,598563448;50,87789306;0;50,87789306;1216;22;1194;2;1192;48,5235435;0,877893057;47,64565044;0,07980846;47,56584198
0632 Rollag;1474;39;1435;3;1432;100;2,645861601;97,3541384;0,203527815;97,15061058;744;21;723;0;723;50,47489824;1,424694708;49,05020353;0;49,05020353;730;18;712;3;709;49,52510176;1,221166893;48,30393487;0,203527815;48,10040706
0633 Nore og Uvdal;2895;15;2880;3;2877;100;0,518134715;99,48186528;0,103626943;99,37823834;1462;3;1459;1;1458;50,50086356;0,103626943;50,39723661;0,034542314;50,3626943;1433;12;1421;2;1419;49,49913644;0,414507772;49,08462867;0,069084629;49,01554404
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;22805;790;22015;75;21940;100;3,464152598;96,5358474;0,328875247;96,20697216;11125;358;10767;38;10729;48,78316159;1,569831177;47,21333041;0,166630125;47,04670029;11680;432;11248;37;11211;51,21683841;1,894321421;49,32251699;0,162245122;49,16027187
0702 Holmestrand;9227;347;8880;46;8834;100;3,760702287;96,23929771;0,498536903;95,74076081;4576;156;4420;23;4397;49,59358405;1,690690365;47,90289368;0,249268451;47,65362523;4651;191;4460;23;4437;50,40641595;2,070011922;48,33640403;0,249268451;48,08713558
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;32739;1023;31716;149;31567;100;3,124713644;96,87528636;0,455114695;96,42017166;15743;478;15265;77;15188;48,08638016;1,460032377;46,62634778;0,2351935;46,39115428;16996;545;16451;72;16379;51,91361984;1,664681267;50,24893857;0,219921195;50,02901738
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;36757;1233;35524;122;35402;100;3,354463095;96,6455369;0,331909568;96,31362734;17779;552;17227;61;17166;48,36901815;1,501754768;46,86726338;0,165954784;46,70130859;18978;681;18297;61;18236;51,63098185;1,852708328;49,77827353;0,165954784;49,61231874
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;38857;1323;37534;144;37390;100;3,404791929;96,59520807;0,370589598;96,22461847;19002;644;18358;69;18289;48,90238567;1,657359034;47,24502664;0,177574182;47,06745245;19855;679;19176;75;19101;51,09761433;1,747432895;49,35018143;0,193015415;49,15716602
0711 Svelvik;5961;156;5805;22;5783;100;2,617010569;97,38298943;0,369065593;97,01392384;2956;90;2866;9;2857;49,58899514;1,50981379;48,07918135;0,150981379;47,92819997;3005;66;2939;13;2926;50,41100486;1,107196779;49,30380809;0,218084214;49,08572387
0713 Sande (Vestf.);6942;200;6742;30;6712;100;2,881014117;97,11898588;0,432152118;96,68683377;3482;105;3377;16;3361;50,15845578;1,512532411;48,64592337;0,230481129;48,41544224;3460;95;3365;14;3351;49,84154422;1,368481706;48,47306252;0,201670988;48,27139153
0714 Hof;2725;61;2664;5;2659;100;2,23853211;97,76146789;0,183486239;97,57798165;1337;33;1304;2;1302;49,06422018;1,211009174;47,85321101;0,073394495;47,77981651;1388;28;1360;3;1357;50,93577982;1,027522936;49,90825688;0,110091743;49,79816514
0716 Re;3874;50;3824;2;3822;100;1,290655653;98,70934435;0,051626226;98,65771812;1951;26;1925;1;1924;50,36138358;0,67114094;49,69024264;0,025813113;49,66442953;1923;24;1899;1;1898;49,63861642;0,619514713;49,0191017;0,025813113;48,99328859
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);3567;69;3498;4;3494;100;1,934398654;98,06560135;0,112139052;97,95346229;1800;30;1770;2;1768;50,46257359;0,841042893;49,6215307;0,056069526;49,56546117;1767;39;1728;2;1726;49,53742641;1,093355761;48,44407065;0,056069526;48,38800112
0719 Andebu;4457;81;4376;11;4365;100;1,817365941;98,18263406;0,246802782;97,93583128;2298;36;2262;6;2256;51,55934485;0,807718196;50,75162665;0,134619699;50,61700696;2159;45;2114;5;2109;48,44065515;1,009647745;47,4310074;0,112183083;47,31882432
0720 Stokke;9175;329;8846;23;8823;100;3,585831063;96,41416894;0,250681199;96,16348774;4604;165;4439;9;4430;50,17983651;1,798365123;48,38147139;0,098092643;48,28337875;4571;164;4407;14;4393;49,82016349;1,78746594;48,03269755;0,152588556;47,88010899
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;18465;616;17849;53;17796;100;3,336041159;96,66395884;0,287029515;96,37692933;8939;267;8672;32;8640;48,41050636;1,445978879;46,96452748;0,173300839;46,79122665;9526;349;9177;21;9156;51,58949364;1,89006228;49,69943136;0,113728676;49,58570268
0723 Tjøme;4026;123;3903;5;3898;100;3,05514158;96,94485842;0,124192747;96,82066567;1983;45;1938;1;1937;49,25484352;1,117734724;48,13710879;0,024838549;48,11227024;2043;78;1965;4;1961;50,74515648;1,937406855;48,80774963;0,099354198;48,70839543
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2348;30;2318;0;2318;100;1,277683135;98,72231687;0;98,72231687;1176;14;1162;0;1162;50,08517888;0,596252129;49,48892675;0;49,48892675;1172;16;1156;0;1156;49,91482112;0,681431005;49,23339012;0;49,23339012
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;31324;983;30341;109;30232;100;3,138168816;96,86183118;0,347975993;96,51385519;15260;485;14775;44;14731;48,716639;1,548333546;47,16830545;0,140467373;47,02783808;16064;498;15566;65;15501;51,283361;1,58983527;49,69352573;0,20750862;49,48601711
0806 Skien;48287;1795;46492;229;46263;100;3,717356638;96,28264336;0,474247727;95,80839563;23640;951;22689;124;22565;48,95727629;1,969474186;46,9878021;0,256797896;46,7310042;24647;844;23803;105;23698;51,04272371;1,747882453;49,29484126;0,217449831;49,07739143
0807 Notodden;12263;245;12018;12;12006;100;1,997879801;98,0021202;0,097855337;97,90426486;6038;119;5919;7;5912;49,23754383;0,97039876;48,26714507;0,05708228;48,21006279;6225;126;6099;5;6094;50,76245617;1,027481041;49,73497513;0,040773057;49,69420207
0811 Siljan;2278;26;2252;4;2248;100;1,141352063;98,85864794;0,175592625;98,68305531;1126;10;1116;1;1115;49,42932397;0,438981563;48,99034241;0,043898156;48,94644425;1152;16;1136;3;1133;50,57067603;0,7023705;49,86830553;0,131694469;49,73661106
0814 Bamble;14083;248;13835;21;13814;100;1,760988426;98,23901157;0,149115955;98,08989562;7139;113;7026;12;7014;50,69232408;0,802385855;49,88993822;0,085209117;49,80472911;6944;135;6809;9;6800;49,30767592;0,95860257;48,34907335;0,063906838;48,28516651
0815 Kragerø;10930;420;10510;27;10483;100;3,84263495;96,15736505;0,247026532;95,91033852;5395;199;5196;14;5182;49,35956084;1,820677036;47,53888381;0,128087832;47,41079597;5535;221;5314;13;5301;50,64043916;2,021957914;48,61848124;0,118938701;48,49954254
0817 Drangedal;4289;43;4246;1;4245;100;1,0025647;98,9974353;0,023315458;98,97411984;2137;11;2126;0;2126;49,82513406;0,25647004;49,56866402;0;49,56866402;2152;32;2120;1;2119;50,17486594;0,746094661;49,42877128;0,023315458;49,40545582
0819 Nome;6711;212;6499;13;6486;100;3,158992699;96,8410073;0,193711816;96,64729549;3304;98;3206;10;3196;49,23260319;1,460289078;47,77231411;0,14900909;47,62330502;3407;114;3293;3;3290;50,76739681;1,698703621;49,06869319;0,044702727;49,02399046
0821 Bø (Telem.);4766;135;4631;7;4624;100;2,832563995;97,16743601;0,146873689;97,02056232;2356;67;2289;3;2286;49,4334872;1,40579102;48,02769618;0,062945867;47,96475031;2410;68;2342;4;2338;50,5665128;1,426772975;49,13973982;0,083927822;49,055812
0822 Sauherad;4370;67;4303;11;4292;100;1,533180778;98,46681922;0,251716247;98,21510297;2190;31;2159;5;2154;50,11441648;0,709382151;49,40503432;0,114416476;49,29061785;2180;36;2144;6;2138;49,88558352;0,823798627;49,0617849;0,137299771;48,92448513
0826 Tinn;6804;318;6486;39;6447;100;4,67372134;95,32627866;0,57319224;94,75308642;3287;136;3151;20;3131;48,30981775;1,998824221;46,31099353;0,293944738;46,01704879;3517;182;3335;19;3316;51,69018225;2,674897119;49,01528513;0,279247501;48,73603762
0827 Hjartdal;1680;10;1670;5;1665;100;0,595238095;99,4047619;0,297619048;99,10714286;859;3;856;5;851;51,13095238;0,178571429;50,95238095;0,297619048;50,6547619;821;7;814;0;814;48,86904762;0,416666667;48,45238095;0;48,45238095
0828 Seljord;3088;41;3047;1;3046;100;1,327720207;98,67227979;0,03238342;98,63989637;1536;12;1524;1;1523;49,74093264;0,388601036;49,35233161;0,03238342;49,31994819;1552;29;1523;0;1523;50,25906736;0,939119171;49,31994819;0;49,31994819
0829 Kviteseid;2817;44;2773;1;2772;100;1,561945332;98,43805467;0,035498758;98,40255591;1409;23;1386;0;1386;50,01774938;0,816471424;49,20127796;0;49,20127796;1408;21;1387;1;1386;49,98225062;0,745473908;49,23677671;0,035498758;49,20127796
0830 Nissedal;1477;31;1446;0;1446;100;2,098849018;97,90115098;0;97,90115098;738;12;726;0;726;49,9661476;0,812457684;49,15368991;0;49,15368991;739;19;720;0;720;50,0338524;1,286391334;48,74746107;0;48,74746107
0831 Fyresdal;1374;25;1349;3;1346;100;1,819505095;98,18049491;0,218340611;97,96215429;673;10;663;1;662;48,98107715;0,727802038;48,25327511;0,072780204;48,18049491;701;15;686;2;684;51,01892285;1,091703057;49,9272198;0,145560408;49,78165939
0833 Tokke;2578;34;2544;2;2542;100;1,318851823;98,68114818;0,077579519;98,60356866;1323;12;1311;1;1310;51,31885182;0,465477114;50,85337471;0,03878976;50,81458495;1255;22;1233;1;1232;48,68114818;0,853374709;47,82777347;0,03878976;47,78898371
0834 Vinje;4032;82;3950;6;3944;100;2,033730159;97,96626984;0,148809524;97,81746032;2025;50;1975;4;1971;50,22321429;1,240079365;48,98313492;0,099206349;48,88392857;2007;32;1975;2;1973;49,77678571;0,793650794;48,98313492;0,049603175;48,93353175
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;7053;181;6872;14;6858;100;2,566283851;97,43371615;0,198497093;97,23521906;3526;73;3453;7;3446;49,99291082;1,035020559;48,95789026;0,099248547;48,85864171;3527;108;3419;7;3412;50,00708918;1,531263292;48,47582589;0,099248547;48,37657734
0903 Arendal (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0904 Grimstad;16375;544;15831;39;15792;100;3,322137405;96,6778626;0,238167939;96,43969466;8145;279;7866;20;7846;49,74045802;1,703816794;48,03664122;0,122137405;47,91450382;8230;265;7965;19;7946;50,25954198;1,618320611;48,64122137;0,116030534;48,52519084
0906 Arendal;38715;1570;37145;112;37033;100;4,055275733;95,94472427;0,289293555;95,65543071;19070;806;18264;61;18203;49,25739378;2,081880408;47,17551337;0,157561669;47,0179517;19645;764;18881;51;18830;50,74260622;1,973395325;48,7692109;0,131731887;48,63747901
0911 Gjerstad;2557;35;2522;3;2519;100;1,368791553;98,63120845;0,11732499;98,51388346;1290;18;1272;1;1271;50,4497458;0,703949941;49,74579585;0,03910833;49,70668752;1267;17;1250;2;1248;49,5502542;0,664841611;48,88541259;0,07821666;48,80719593
0912 Vegårshei;1829;28;1801;3;1798;100;1,530891197;98,4691088;0,164024057;98,30508475;923;17;906;3;903;50,46473483;0,929469656;49,53526517;0,164024057;49,37124112;906;11;895;0;895;49,53526517;0,601421542;48,93384363;0;48,93384363
0914 Tvedestrand;5837;108;5729;5;5724;100;1,850265547;98,14973445;0,085660442;98,06407401;2828;49;2779;1;2778;48,449546;0,839472332;47,61007367;0,017132088;47,59294158;3009;59;2950;4;2946;51,550454;1,010793216;50,53966078;0,068528354;50,47113243
0918 Moland (1962-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0919 Froland;4298;46;4252;0;4252;100;1,07026524;98,92973476;0;98,92973476;2201;18;2183;0;2183;51,20986505;0,418799442;50,79106561;0;50,79106561;2097;28;2069;0;2069;48,79013495;0,651465798;48,13866915;0;48,13866915
0920 Øyestad (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0921 Tromøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0922 Hisøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;8375;319;8056;35;8021;100;3,808955224;96,19104478;0,417910448;95,77313433;4169;149;4020;19;4001;49,77910448;1,779104478;48;0,226865672;47,77313433;4206;170;4036;16;4020;50,22089552;2,029850746;48,19104478;0,191044776;48
0928 Birkenes;4056;91;3965;7;3958;100;2,243589744;97,75641026;0,172583826;97,58382643;2094;39;2055;6;2049;51,62721893;0,961538462;50,66568047;0,147928994;50,51775148;1962;52;1910;1;1909;48,37278107;1,282051282;47,09072978;0,024654832;47,06607495
0929 Åmli;1935;67;1868;1;1867;100;3,4625323;96,5374677;0,051679587;96,48578811;982;30;952;1;951;50,74935401;1,550387597;49,19896641;0,051679587;49,14728682;953;37;916;0;916;49,25064599;1,912144703;47,33850129;0;47,33850129
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1105;10;1095;0;1095;100;0,904977376;99,09502262;0;99,09502262;572;0;572;0;572;51,76470588;0;51,76470588;0;51,76470588;533;10;523;0;523;48,23529412;0,904977376;47,33031674;0;47,33031674
0937 Evje og Hornnes;3330;112;3218;7;3211;100;3,363363363;96,63663664;0,21021021;96,42642643;1654;52;1602;4;1598;49,66966967;1,561561562;48,10810811;0,12012012;47,98798799;1676;60;1616;3;1613;50,33033033;1,801801802;48,52852853;0,09009009;48,43843844
0938 Bygland;1416;104;1312;5;1307;100;7,344632768;92,65536723;0,353107345;92,30225989;721;53;668;2;666;50,9180791;3,742937853;47,17514124;0,141242938;47,03389831;695;51;644;3;641;49,0819209;3,601694915;45,48022599;0,211864407;45,26836158
0940 Valle;1460;59;1401;0;1401;100;4,04109589;95,95890411;0;95,95890411;743;26;717;0;717;50,89041096;1,780821918;49,10958904;0;49,10958904;717;33;684;0;684;49,10958904;2,260273973;46,84931507;0;46,84931507
0941 Bykle;794;25;769;2;767;100;3,14861461;96,85138539;0,251889169;96,59949622;403;13;390;1;389;50,75566751;1,637279597;49,11838791;0,125944584;48,99244332;391;12;379;1;378;49,24433249;1,511335013;47,73299748;0,125944584;47,6070529
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;67863;4047;63816;552;63264;100;5,963485257;94,03651474;0,813403475;93,22311127;33051;2126;30925;279;30646;48,70253304;3,132782223;45,56975082;0,411122408;45,15862841;34812;1921;32891;273;32618;51,29746696;2,830703034;48,46676392;0,402281066;48,06448286
1002 Mandal;12801;423;12378;44;12334;100;3,304429341;96,69557066;0,343723147;96,35184751;6276;189;6087;17;6070;49,02741973;1,476447153;47,55097258;0,132802125;47,41817046;6525;234;6291;27;6264;50,97258027;1,827982189;49,14459808;0,210921022;48,93367706
1003 Farsund;9363;367;8996;18;8978;100;3,919683862;96,08031614;0,192246075;95,88807006;4671;168;4503;9;4494;49,88785646;1,7942967;48,09355976;0,096123037;47,99743672;4692;199;4493;9;4484;50,11214354;2,125387162;47,98675638;0,096123037;47,89063334
1004 Flekkefjord;8708;215;8493;14;8479;100;2,468994028;97,53100597;0,160771704;97,37023427;4352;82;4270;9;4261;49,97703261;0,941662839;49,03536977;0,103353238;48,93201654;4356;133;4223;5;4218;50,02296739;1,52733119;48,4956362;0,057418466;48,43821773
1014 Vennesla;11752;402;11350;32;11318;100;3,42069435;96,57930565;0,272294078;96,30701157;5883;197;5686;14;5672;50,05956433;1,676310415;48,38325391;0,119128659;48,26412526;5869;205;5664;18;5646;49,94043567;1,744383935;48,19605174;0,153165419;48,04288632
1017 Songdalen;5210;108;5102;24;5078;100;2,07293666;97,92706334;0,460652591;97,46641075;2665;44;2621;15;2606;51,15163148;0,84452975;50,30710173;0,287907869;50,01919386;2545;64;2481;9;2472;48,84836852;1,22840691;47,61996161;0,172744722;47,44721689
1018 Søgne;7984;188;7796;14;7782;100;2,354709419;97,64529058;0,175350701;97,46993988;4031;97;3934;7;3927;50,48847695;1,21492986;49,27354709;0,087675351;49,18587174;3953;91;3862;7;3855;49,51152305;1,139779559;48,37174349;0,087675351;48,28406814
1021 Marnardal;2226;84;2142;11;2131;100;3,773584906;96,22641509;0,494159928;95,73225517;1135;39;1096;6;1090;50,98831986;1,752021563;49,23629829;0,269541779;48,96675651;1091;45;1046;5;1041;49,01168014;2,021563342;46,9901168;0,224618149;46,76549865
1026 Åseral;831;13;818;0;818;100;1,564380265;98,43561974;0;98,43561974;424;6;418;0;418;51,02286402;0,722021661;50,30084236;0;50,30084236;407;7;400;0;400;48,97713598;0,842358604;48,13477738;0;48,13477738
1027 Audnedal;1578;25;1553;0;1553;100;1,584283904;98,4157161;0;98,4157161;788;13;775;0;775;49,93662864;0,82382763;49,11280101;0;49,11280101;790;12;778;0;778;50,06337136;0,760456274;49,30291508;0;49,30291508
1029 Lindesnes;4328;155;4173;9;4164;100;3,581330869;96,41866913;0,207948244;96,21072089;2173;67;2106;6;2100;50,20794824;1,54805915;48,65988909;0,138632163;48,52125693;2155;88;2067;3;2064;49,79205176;2,033271719;47,75878004;0,069316081;47,68946396
1032 Lyngdal;6866;277;6589;13;6576;100;4,034372269;95,96562773;0,189338771;95,77628896;3405;120;3285;9;3276;49,59219342;1,747742499;47,84445092;0,131080687;47,71337023;3461;157;3304;4;3300;50,40780658;2,28662977;48,12117681;0,058258083;48,06291873
1034 Hægebostad;1625;96;1529;2;1527;100;5,907692308;94,09230769;0,123076923;93,96923077;821;40;781;0;781;50,52307692;2,461538462;48,06153846;0;48,06153846;804;56;748;2;746;49,47692308;3,446153846;46,03076923;0,123076923;45,90769231
1037 Kvinesdal;5726;119;5607;3;5604;100;2,078239609;97,92176039;0,052392595;97,8693678;2914;47;2867;0;2867;50,89067412;0,820817324;50,06985679;0;50,06985679;2812;72;2740;3;2737;49,10932588;1,257422284;47,8519036;0,052392595;47,799511
1046 Sirdal;1729;21;1708;0;1708;100;1,214574899;98,7854251;0;98,7854251;872;8;864;0;864;50,43377675;0,4626952;49,97108155;0;49,97108155;857;13;844;0;844;49,56622325;0,751879699;48,81434355;0;48,81434355
