;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0534 Gran;12561;195;12366;7;12359;100;1,55242417;98,44757583;0,055728047;98,39184778;6312;103;6209;4;6205;50,25077621;0,819998408;49,4307778;0,031844598;49,39893321;6249;92;6157;3;6154;49,74922379;0,732425762;49,01679803;0,023883449;48,99291458
0536 Søndre Land;6344;94;6250;6;6244;100;1,481715006;98,51828499;0,094577554;98,42370744;3147;40;3107;3;3104;49,60592686;0,630517024;48,97540984;0,047288777;48,92812106;3197;54;3143;3;3140;50,39407314;0,851197982;49,54287516;0,047288777;49,49558638
0538 Nordre Land;7028;83;6945;6;6939;100;1,180990324;98,81900968;0,085372795;98,73363688;3513;41;3472;3;3469;49,9857712;0,583380763;49,40239044;0,042686397;49,35970404;3515;42;3473;3;3470;50,0142288;0,597609562;49,41661924;0,042686397;49,37393284
0540 Sør-Aurdal;3568;42;3526;6;3520;100;1,177130045;98,82286996;0,168161435;98,65470852;1802;24;1778;3;1775;50,5044843;0,67264574;49,83183857;0,084080717;49,74775785;1766;18;1748;3;1745;49,4955157;0,504484305;48,99103139;0,084080717;48,90695067
0541 Etnedal;1580;14;1566;3;1563;100;0,886075949;99,11392405;0,189873418;98,92405063;834;8;826;0;826;52,78481013;0,506329114;52,27848101;0;52,27848101;746;6;740;3;737;47,21518987;0,379746835;46,83544304;0,189873418;46,64556962
0542 Nord-Aurdal;6573;112;6461;8;6453;100;1,703940362;98,29605964;0,121710026;98,17434961;3226;63;3163;6;3157;49,07956793;0,958466454;48,12110148;0,091282519;48,02981896;3347;49;3298;2;3296;50,92043207;0,745473908;50,17495816;0,030427506;50,14453066
0543 Vestre Slidre;2525;193;2332;2;2330;100;7,643564356;92,35643564;0,079207921;92,27722772;1341;140;1201;1;1200;53,10891089;5,544554455;47,56435644;0,03960396;47,52475248;1184;53;1131;1;1130;46,89108911;2,099009901;44,79207921;0,03960396;44,75247525
0544 Øystre Slidre;3120;87;3033;4;3029;100;2,788461538;97,21153846;0,128205128;97,08333333;1555;40;1515;1;1514;49,83974359;1,282051282;48,55769231;0,032051282;48,52564103;1565;47;1518;3;1515;50,16025641;1,506410256;48,65384615;0,096153846;48,55769231
0545 Vang;1817;126;1691;3;1688;100;6,93450743;93,06549257;0,16510732;92,90038525;935;91;844;0;844;51,45844799;5,008255366;46,45019263;0;46,45019263;882;35;847;3;844;48,54155201;1,926252064;46,61529994;0,16510732;46,45019263
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;51978;3372;48606;749;47857;100;6,487360037;93,51263996;1,440994267;92,0716457;24858;1781;23077;374;22703;47,82407942;3,426449652;44,39762977;0,719535188;43,67809458;27120;1591;25529;375;25154;52,17592058;3,060910385;49,1150102;0,721459079;48,39355112
0604 Kongsberg;21179;672;20507;49;20458;100;3,172954342;96,82704566;0,231361254;96,5956844;10591;312;10279;30;10249;50,00708249;1,473157373;48,53392511;0,141649747;48,39227537;10588;360;10228;19;10209;49,99291751;1,699796969;48,29312054;0,089711507;48,20340904
0605 Ringerike;27275;682;26593;54;26539;100;2,500458295;97,4995417;0,197983501;97,3015582;13446;295;13151;19;13132;49,29789184;1,081576535;48,21631531;0,069660862;48,14665445;13829;387;13442;35;13407;50,70210816;1,41888176;49,2832264;0,12832264;49,15490376
0612 Hole;4485;121;4364;6;4358;100;2,697881828;97,30211817;0,133779264;97,16833891;2231;59;2172;3;2169;49,74358974;1,315496098;48,42809365;0,066889632;48,36120401;2254;62;2192;3;2189;50,25641026;1,38238573;48,87402453;0,066889632;48,80713489
0615 Flå;1198;16;1182;0;1182;100;1,335559265;98,66444073;0;98,66444073;626;6;620;0;620;52,25375626;0,500834725;51,75292154;0;51,75292154;572;10;562;0;562;47,74624374;0,834724541;46,9115192;0;46,9115192
0616 Nes (Busk.);3410;82;3328;5;3323;100;2,404692082;97,59530792;0,146627566;97,44868035;1694;34;1660;1;1659;49,67741935;0,997067449;48,68035191;0,029325513;48,65102639;1716;48;1668;4;1664;50,32258065;1,407624633;48,91495601;0,117302053;48,79765396
0617 Gol;4232;124;4108;13;4095;100;2,930056711;97,06994329;0,307183365;96,76275992;2097;69;2028;4;2024;49,5510397;1,630434783;47,92060491;0,094517958;47,82608696;2135;55;2080;9;2071;50,4489603;1,299621928;49,14933837;0,212665406;48,93667297
0618 Hemsedal;1609;50;1559;6;1553;100;3,107520199;96,8924798;0,372902424;96,51957738;813;26;787;3;784;50,52827843;1,615910503;48,91236793;0,186451212;48,72591672;796;24;772;3;769;49,47172157;1,491609695;47,98011187;0,186451212;47,79366066
0619 Ål;4898;216;4682;12;4670;100;4,40996325;95,59003675;0,244997958;95,34503879;2487;136;2351;5;2346;50,77582687;2,776643528;47,99918334;0,102082483;47,89710086;2411;80;2331;7;2324;49,22417313;1,633319722;47,59085341;0,142915476;47,44793793
0620 Hol;4726;249;4477;16;4461;100;5,268726196;94,7312738;0,338552687;94,39272112;2313;131;2182;9;2173;48,94202285;2,771900127;46,17012273;0,190435887;45,97968684;2413;118;2295;7;2288;51,05797715;2,496826069;48,56115108;0,148116801;48,41303428
0621 Sigdal;3742;15;3727;0;3727;100;0,400855158;99,59914484;0;99,59914484;1885;7;1878;0;1878;50,37413148;0,18706574;50,18706574;0;50,18706574;1857;8;1849;0;1849;49,62586852;0,213789417;49,4120791;0;49,4120791
0622 Krødsherad;2387;45;2342;3;2339;100;1,885211563;98,11478844;0,125680771;97,98910767;1187;19;1168;1;1167;49,72769166;0,795978215;48,93171345;0,04189359;48,88981986;1200;26;1174;2;1172;50,27230834;1,089233347;49,18307499;0,083787181;49,09928781
0623 Modum;12262;228;12034;32;12002;100;1,859403034;98,14059697;0,260968847;97,87962812;6043;104;5939;20;5919;49,28233567;0,848148752;48,43418692;0,163105529;48,27108139;6219;124;6095;12;6083;50,71766433;1,011254282;49,70641005;0,097863318;49,60854673
0624 Øvre Eiker;14695;405;14290;35;14255;100;2,756039469;97,24396053;0,23817625;97,00578428;7285;215;7070;14;7056;49,57468527;1,463082681;48,11160259;0,0952705;48,01633209;7410;190;7220;21;7199;50,42531473;1,292956788;49,13235794;0,14290575;48,98945219
0625 Nedre Eiker;18797;853;17944;178;17766;100;4,537958185;95,46204182;0,946959621;94,51508219;9360;478;8882;94;8788;49,79518008;2,542958983;47,2522211;0,5000798;46,7521413;9437;375;9062;84;8978;50,20481992;1,994999202;48,20982072;0,446879821;47,76294089
0626 Lier;18771;756;18015;118;17897;100;4,027489212;95,97251079;0,628629269;95,34388152;9412;387;9025;54;8971;50,14117522;2,061690906;48,07948431;0,287677801;47,79180651;9359;369;8990;64;8926;49,85882478;1,965798306;47,89302648;0,340951468;47,55207501
0627 Røyken;14185;514;13671;50;13621;100;3,623545999;96,376454;0,352485019;96,02396898;7151;269;6882;33;6849;50,41240747;1,896369404;48,51603807;0,232640113;48,28339796;7034;245;6789;17;6772;49,58759253;1,727176595;47,86041593;0,119844907;47,74057103
0628 Hurum;7962;199;7763;18;7745;100;2,499372017;97,50062798;0,226073851;97,27455413;3978;99;3879;10;3869;49,96232102;1,243406179;48,71891485;0,125596584;48,59331826;3984;100;3884;8;3876;50,03767898;1,255965838;48,78171314;0,100477267;48,68123587
0631 Flesberg;2552;45;2507;1;2506;100;1,763322884;98,23667712;0,039184953;98,19749216;1316;23;1293;0;1293;51,56739812;0,901253918;50,6661442;0;50,6661442;1236;22;1214;1;1213;48,43260188;0,862068966;47,57053292;0,039184953;47,53134796
0632 Rollag;1455;25;1430;7;1423;100;1,718213058;98,28178694;0,481099656;97,80068729;741;16;725;1;724;50,92783505;1,099656357;49,82817869;0,068728522;49,75945017;714;9;705;6;699;49,07216495;0,618556701;48,45360825;0,412371134;48,04123711
0633 Nore og Uvdal;2903;16;2887;1;2886;100;0,551153979;99,44884602;0,034447124;99,4143989;1471;7;1464;1;1463;50,67171891;0,241129866;50,43058905;0,034447124;50,39614192;1432;9;1423;0;1423;49,32828109;0,310024113;49,01825698;0;49,01825698
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;22507;662;21845;55;21790;100;2,941307149;97,05869285;0,244368419;96,81432443;10947;300;10647;28;10619;48,63820145;1,332918648;47,3052828;0,12440574;47,18087706;11560;362;11198;27;11171;51,36179855;1,608388501;49,75341005;0,119962678;49,63344737
0702 Holmestrand;9144;263;8881;33;8848;100;2,876202975;97,12379703;0,360892388;96,76290464;4536;129;4407;15;4392;49,60629921;1,410761155;48,19553806;0,164041995;48,03149606;4608;134;4474;18;4456;50,39370079;1,46544182;48,92825897;0,196850394;48,73140857
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;31275;900;30375;97;30278;100;2,877697842;97,12230216;0,310151878;96,81215028;15018;413;14605;47;14558;48,01918465;1,320543565;46,69864109;0,150279776;46,54836131;16257;487;15770;50;15720;51,98081535;1,557154277;50,42366107;0,159872102;50,26378897
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;35888;1049;34839;76;34763;100;2,922982613;97,07701739;0,211769951;96,86524744;17362;472;16890;32;16858;48,37828801;1,315202853;47,06308515;0,089166295;46,97391886;18526;577;17949;44;17905;51,62171199;1,607779759;50,01393223;0,122603656;49,89132858
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;38019;982;37037;60;36977;100;2,582919067;97,41708093;0,157815829;97,2592651;18557;483;18074;31;18043;48,80980562;1,270417423;47,5393882;0,081538178;47,45785002;19462;499;18963;29;18934;51,19019438;1,312501644;49,87769273;0,076277651;49,80141508
0711 Svelvik;5930;163;5767;13;5754;100;2,748735245;97,25126476;0,219224283;97,03204047;2917;97;2820;7;2813;49,19055649;1,635750422;47,55480607;0,118043845;47,43676223;3013;66;2947;6;2941;50,80944351;1,112984823;49,69645868;0,101180438;49,59527825
0713 Sande (Vestf.);6934;177;6757;24;6733;100;2,552639169;97,44736083;0,346120565;97,10124027;3508;107;3401;11;3390;50,5912893;1,543120854;49,04816845;0,158638592;48,88952985;3426;70;3356;13;3343;49,4087107;1,009518316;48,39919239;0,187481973;48,21171041
0714 Hof;2711;52;2659;4;2655;100;1,918111398;98,0818886;0,147547031;97,93434157;1362;29;1333;2;1331;50,23976392;1,069715972;49,17004795;0,073773515;49,09627444;1349;23;1326;2;1324;49,76023608;0,848395426;48,91184065;0,073773515;48,83806713
0716 Re;3885;48;3837;1;3836;100;1,235521236;98,76447876;0,025740026;98,73873874;1948;27;1921;0;1921;50,14157014;0,694980695;49,44658945;0;49,44658945;1937;21;1916;1;1915;49,85842986;0,540540541;49,31788932;0,025740026;49,29214929
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);3450;45;3405;2;3403;100;1,304347826;98,69565217;0,057971014;98,63768116;1781;21;1760;1;1759;51,62318841;0,608695652;51,01449275;0,028985507;50,98550725;1669;24;1645;1;1644;48,37681159;0,695652174;47,68115942;0,028985507;47,65217391
0719 Andebu;4380;74;4306;11;4295;100;1,689497717;98,31050228;0,251141553;98,05936073;2250;34;2216;8;2208;51,36986301;0,776255708;50,59360731;0,182648402;50,4109589;2130;40;2090;3;2087;48,63013699;0,913242009;47,71689498;0,068493151;47,64840183
0720 Stokke;8814;175;8639;11;8628;100;1,985477649;98,01452235;0,124801452;97,8897209;4425;91;4334;4;4330;50,20422056;1,032448378;49,17177218;0,045382346;49,12638983;4389;84;4305;7;4298;49,79577944;0,953029272;48,84275017;0,079419106;48,76333106
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;18009;522;17487;39;17448;100;2,898550725;97,10144928;0,216558387;96,88489089;8723;221;8502;23;8479;48,43689266;1,227164196;47,20972847;0,127713921;47,08201455;9286;301;8985;16;8969;51,56310734;1,671386529;49,89172081;0,088844467;49,80287634
0723 Tjøme;3855;108;3747;5;3742;100;2,80155642;97,19844358;0,129701686;97,06874189;1901;44;1857;1;1856;49,31258106;1,141374838;48,17120623;0,025940337;48,14526589;1954;64;1890;4;1886;50,68741894;1,660181582;49,02723735;0,103761349;48,92347601
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2406;40;2366;2;2364;100;1,662510391;98,33748961;0,08312552;98,25436409;1210;22;1188;2;1186;50,29093932;0,914380715;49,3765586;0,08312552;49,29343308;1196;18;1178;0;1178;49,70906068;0,748129676;48,96093101;0;48,96093101
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;31209;834;30375;51;30324;100;2,672306066;97,32769393;0,1634144;97,16427953;15233;419;14814;17;14797;48,80963825;1,342561441;47,4670768;0,054471467;47,41260534;15976;415;15561;34;15527;51,19036175;1,329744625;49,86061713;0,108942933;49,7516742
0806 Skien;47679;1384;46295;145;46150;100;2,902745443;97,09725456;0,304117117;96,79313744;23253;714;22539;77;22462;48,7698987;1,497514629;47,27238407;0,161496676;47,11088739;24426;670;23756;68;23688;51,2301013;1,405230814;49,82487049;0,142620441;49,68225005
0807 Notodden;12483;300;12183;10;12173;100;2,403268445;97,59673155;0,080108948;97,51662261;6178;170;6008;6;6002;49,49130818;1,361852119;48,12945606;0,048065369;48,08139069;6305;130;6175;4;6171;50,50869182;1,041416326;49,46727549;0,032043579;49,43523192
0811 Siljan;2187;29;2158;6;2152;100;1,326017375;98,67398262;0,274348422;98,3996342;1079;13;1066;2;1064;49,33699131;0,594421582;48,74256973;0,091449474;48,65112026;1108;16;1092;4;1088;50,66300869;0,731595793;49,93141289;0,182898948;49,74851395
0814 Bamble;13797;233;13564;12;13552;100;1,688772922;98,31122708;0,086975429;98,22425165;6956;113;6843;7;6836;50,41675727;0,819018627;49,59773864;0,050735667;49,54700297;6841;120;6721;5;6716;49,58324273;0,869754294;48,71348844;0,036239762;48,67724868
0815 Kragerø;10780;251;10529;14;10515;100;2,3283859;97,6716141;0,12987013;97,54174397;5300;121;5179;6;5173;49,16512059;1,12244898;48,04267161;0,055658627;47,98701299;5480;130;5350;8;5342;50,83487941;1,20593692;49,62894249;0,074211503;49,55473098
0817 Drangedal;4463;36;4427;1;4426;100;0,80663231;99,19336769;0,022406453;99,17096124;2259;12;2247;0;2247;50,61617746;0,268877437;50,34730002;0;50,34730002;2204;24;2180;1;2179;49,38382254;0,537754873;48,84606767;0,022406453;48,82366121
0819 Nome;6954;99;6855;9;6846;100;1,42364107;98,57635893;0,129421915;98,44693701;3468;56;3412;8;3404;49,87057808;0,805291918;49,06528617;0,115041703;48,95024446;3486;43;3443;1;3442;50,12942192;0,618349152;49,51107276;0,014380213;49,49669255
0821 Bø (Telem.);4668;82;4586;1;4585;100;1,75664096;98,24335904;0,021422451;98,22193659;2324;42;2282;1;2281;49,78577549;0,899742931;48,88603256;0,021422451;48,86461011;2344;40;2304;0;2304;50,21422451;0,856898029;49,35732648;0;49,35732648
0822 Sauherad;4421;62;4359;8;4351;100;1,402397648;98,59760235;0,180954535;98,41664782;2218;26;2192;6;2186;50,16964488;0,588102239;49,58154264;0,135715901;49,44582674;2203;36;2167;2;2165;49,83035512;0,814295408;49,01605971;0,045238634;48,97082108
0826 Tinn;6876;275;6601;21;6580;100;3,999418266;96,00058173;0,305410122;95,69517161;3316;127;3189;11;3178;48,22571262;1,847004072;46,37870855;0,159976731;46,21873182;3560;148;3412;10;3402;51,77428738;2,152414194;49,62187318;0,145433392;49,47643979
0827 Hjartdal;1758;25;1733;2;1731;100;1,422070535;98,57792947;0,113765643;98,46416382;916;17;899;2;897;52,10466439;0,967007964;51,13765643;0,113765643;51,02389078;842;8;834;0;834;47,89533561;0,455062571;47,44027304;0;47,44027304
0828 Seljord;3135;53;3082;5;3077;100;1,690590112;98,30940989;0,159489633;98,14992026;1555;25;1530;1;1529;49,60127592;0,797448166;48,80382775;0,031897927;48,77192982;1580;28;1552;4;1548;50,39872408;0,893141946;49,50558214;0,127591707;49,37799043
0829 Kviteseid;2976;85;2891;4;2887;100;2,856182796;97,1438172;0,134408602;97,0094086;1504;56;1448;3;1445;50,53763441;1,88172043;48,65591398;0,100806452;48,55510753;1472;29;1443;1;1442;49,46236559;0,974462366;48,48790323;0,033602151;48,45430108
0830 Nissedal;1502;39;1463;2;1461;100;2,596537949;97,40346205;0,133155792;97,27030626;753;19;734;0;734;50,13315579;1,264980027;48,86817577;0;48,86817577;749;20;729;2;727;49,86684421;1,331557923;48,53528628;0,133155792;48,40213049
0831 Fyresdal;1430;23;1407;4;1403;100;1,608391608;98,39160839;0,27972028;98,11188811;714;10;704;2;702;49,93006993;0,699300699;49,23076923;0,13986014;49,09090909;716;13;703;2;701;50,06993007;0,909090909;49,16083916;0,13986014;49,02097902
0833 Tokke;2746;72;2674;2;2672;100;2,62199563;97,37800437;0,072833212;97,30517116;1442;41;1401;1;1400;52,51274581;1,493080845;51,01966497;0,036416606;50,98324836;1304;31;1273;1;1272;47,48725419;1,128914785;46,3583394;0,036416606;46,3219228
0834 Vinje;3917;77;3840;3;3837;100;1,965790146;98,03420985;0,076589226;97,95762063;1995;44;1951;2;1949;50,93183559;1,123308655;49,80852693;0,051059484;49,75746745;1922;33;1889;1;1888;49,06816441;0,842481491;48,22568292;0,025529742;48,20015318
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;6995;171;6824;7;6817;100;2,444603288;97,55539671;0,10007148;97,45532523;3481;93;3388;4;3384;49,76411723;1,329521086;48,43459614;0,057183703;48,37741244;3514;78;3436;3;3433;50,23588277;1,115082202;49,12080057;0,042887777;49,07791279
0903 Arendal (-1991);12305;524;11781;30;11751;100;4,258431532;95,74156847;0,243803332;95,49776514;5827;277;5550;14;5536;47,35473385;2,251117432;45,10361642;0,113774888;44,98984153;6478;247;6231;16;6215;52,64526615;2,0073141;50,63795205;0,130028444;50,50792361
0904 Grimstad;15522;467;15055;23;15032;100;3,008632908;96,99136709;0,148176781;96,84319031;7690;228;7462;13;7449;49,54258472;1,468882876;48,07370184;0,083752094;47,98994975;7832;239;7593;10;7583;50,45741528;1,539750032;48,91766525;0,064424688;48,85324056
0906 Arendal;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0911 Gjerstad;2604;28;2576;3;2573;100;1,075268817;98,92473118;0,115207373;98,80952381;1305;15;1290;1;1289;50,11520737;0,576036866;49,53917051;0,038402458;49,50076805;1299;13;1286;2;1284;49,88479263;0,499231951;49,38556068;0,076804916;49,30875576
0912 Vegårshei;1839;16;1823;3;1820;100;0,870038064;99,12996194;0,163132137;98,9668298;918;13;905;3;902;49,91843393;0,706905927;49,211528;0,163132137;49,04839587;921;3;918;0;918;50,08156607;0,163132137;49,91843393;0;49,91843393
0914 Tvedestrand;5885;109;5776;4;5772;100;1,852166525;98,14783347;0,067969414;98,07986406;2865;46;2819;1;2818;48,68309261;0,781648258;47,90144435;0,016992353;47,884452;3020;63;2957;3;2954;51,31690739;1,070518267;50,24638912;0,05097706;50,19541206
0918 Moland (1962-1991);8046;168;7878;6;7872;100;2,087994034;97,91200597;0,074571216;97,83743475;4021;76;3945;3;3942;49,97514293;0,94456873;49,0305742;0,037285608;48,99328859;4025;92;3933;3;3930;50,02485707;1,143425304;48,88143177;0,037285608;48,84414616
0919 Froland;4060;52;4008;0;4008;100;1,280788177;98,71921182;0;98,71921182;2085;27;2058;0;2058;51,3546798;0,665024631;50,68965517;0;50,68965517;1975;25;1950;0;1950;48,6453202;0,615763547;48,02955665;0;48,02955665
0920 Øyestad (-1991);8644;200;8444;17;8427;100;2,313743637;97,68625636;0,196668209;97,48958815;4322;97;4225;13;4212;50;1,122165664;48,87783434;0,150393336;48,727441;4322;103;4219;4;4215;50;1,191577973;48,80842203;0,046274873;48,76214715
0921 Tromøy (-1991);4761;223;4538;8;4530;100;4,683889939;95,31611006;0,168031926;95,14807813;2369;130;2239;6;2233;49,75845411;2,730518799;47,02793531;0,126023945;46,90191136;2392;93;2299;2;2297;50,24154589;1,953371141;48,28817475;0,042007982;48,24616677
0922 Hisøy (-1991);4035;80;3955;0;3955;100;1,982651797;98,0173482;0;98,0173482;1994;36;1958;0;1958;49,41759603;0,892193309;48,52540273;0;48,52540273;2041;44;1997;0;1997;50,58240397;1,090458488;49,49194548;0;49,49194548
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;8036;252;7784;27;7757;100;3,135888502;96,8641115;0,335988054;96,52812344;4005;118;3887;17;3870;49,83822797;1,468392235;48,36983574;0,211548034;48,15828771;4031;134;3897;10;3887;50,16177203;1,667496267;48,49427576;0,12444002;48,36983574
0928 Birkenes;4062;73;3989;9;3980;100;1,797144264;98,20285574;0,221565731;97,98129;2093;40;2053;8;2045;51,5263417;0,984736583;50,54160512;0,196947317;50,3446578;1969;33;1936;1;1935;48,4736583;0,812407681;47,66125062;0,024618415;47,6366322
0929 Åmli;1999;29;1970;1;1969;100;1,450725363;98,54927464;0,050025013;98,49924962;1044;16;1028;0;1028;52,22611306;0,8004002;51,42571286;0;51,42571286;955;13;942;1;941;47,77388694;0,650325163;47,12356178;0,050025013;47,07353677
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1155;17;1138;1;1137;100;1,471861472;98,52813853;0,086580087;98,44155844;586;3;583;1;582;50,73593074;0,25974026;50,47619048;0,086580087;50,38961039;569;14;555;0;555;49,26406926;1,212121212;48,05194805;0;48,05194805
0937 Evje og Hornnes;3378;84;3294;6;3288;100;2,486678508;97,51332149;0,177619893;97,3357016;1684;41;1643;5;1638;49,85198342;1,213735938;48,63824748;0,148016578;48,49023091;1694;43;1651;1;1650;50,14801658;1,27294257;48,87507401;0,029603316;48,84547069
0938 Bygland;1396;35;1361;4;1357;100;2,507163324;97,49283668;0,286532951;97,20630372;704;19;685;2;683;50,42979943;1,361031519;49,06876791;0,143266476;48,92550143;692;16;676;2;674;49,57020057;1,146131805;48,42406877;0,143266476;48,28080229
0940 Valle;1430;16;1414;0;1414;100;1,118881119;98,88111888;0;98,88111888;712;8;704;0;704;49,79020979;0,559440559;49,23076923;0;49,23076923;718;8;710;0;710;50,20979021;0,559440559;49,65034965;0;49,65034965
0941 Bykle;728;15;713;0;713;100;2,06043956;97,93956044;0;97,93956044;375;10;365;0;365;51,51098901;1,373626374;50,13736264;0;50,13736264;353;5;348;0;348;48,48901099;0,686813187;47,8021978;0;47,8021978
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;64888;3386;61502;351;61151;100;5,218222167;94,78177783;0,540932068;94,24084577;31505;1814;29691;178;29513;48,55289114;2,795586241;45,75730489;0,274318826;45,48298607;33383;1572;31811;173;31638;51,44710886;2,422635927;49,02447294;0,266613241;48,7578597
1002 Mandal;12465;345;12120;24;12096;100;2,767749699;97,2322503;0,19253911;97,03971119;6161;153;6008;9;5999;49,4263939;1,227436823;48,19895708;0,072202166;48,12675491;6304;192;6112;15;6097;50,5736061;1,540312876;49,03329322;0,120336943;48,91295628
1003 Farsund;9349;280;9069;17;9052;100;2,994972724;97,00502728;0,18183763;96,82318965;4668;124;4544;11;4533;49,93047385;1,326345064;48,60412878;0,117659643;48,48646914;4681;156;4525;6;4519;50,06952615;1,668627661;48,40089849;0,064177987;48,3367205
1004 Flekkefjord;8785;211;8574;12;8562;100;2,401821286;97,59817871;0,136596471;97,46158224;4369;89;4280;5;4275;49,73249858;1,013090495;48,71940808;0,056915196;48,66249289;4416;122;4294;7;4287;50,26750142;1,388730791;48,87877063;0,079681275;48,79908936
1014 Vennesla;11517;293;11224;19;11205;100;2,544065295;97,45593471;0,164973517;97,29096119;5771;152;5619;9;5610;50,10853521;1,319788139;48,78874707;0,07814535;48,71060172;5746;141;5605;10;5595;49,89146479;1,224277156;48,66718764;0,086828167;48,58035947
1017 Songdalen;5115;116;4999;25;4974;100;2,267839687;97,73216031;0,488758553;97,24340176;2622;51;2571;14;2557;51,26099707;0,997067449;50,26392962;0,27370479;49,99022483;2493;65;2428;11;2417;48,73900293;1,270772239;47,46823069;0,215053763;47,25317693
1018 Søgne;7486;174;7312;15;7297;100;2,324338766;97,67566123;0,200374032;97,4752872;3825;87;3738;8;3730;51,09537804;1,162169383;49,93320866;0,10686615;49,82634251;3661;87;3574;7;3567;48,90462196;1,162169383;47,74245258;0,093507881;47,6489447
1021 Marnardal;2207;29;2178;3;2175;100;1,314000906;98,68599909;0,135931128;98,55006797;1128;14;1114;0;1114;51,11010421;0,634345265;50,47575895;0;50,47575895;1079;15;1064;3;1061;48,88989579;0,679655641;48,21024014;0,135931128;48,07430902
