;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0538 Nordre Land;6740;383;6357;37;6320;100;5,682492582;94,31750742;0,548961424;93,76854599;3359;206;3153;16;3137;49,83679525;3,056379822;46,78041543;0,237388724;46,54302671;3381;177;3204;21;3183;50,16320475;2,62611276;47,53709199;0,3115727;47,22551929
0540 Sør-Aurdal;3094;193;2901;20;2881;100;6,237879767;93,76212023;0,646412411;93,11570782;1603;109;1494;11;1483;51,80995475;3,522947641;48,28700711;0,355526826;47,93148028;1491;84;1407;9;1398;48,19004525;2,714932127;45,47511312;0,290885585;45,18422754
0541 Etnedal;1402;175;1227;6;1221;100;12,48216833;87,51783167;0,427960057;87,08987161;753;122;631;3;628;53,70898716;8,701854494;45,00713267;0,213980029;44,79315264;649;53;596;3;593;46,29101284;3,780313837;42,510699;0,213980029;42,29671897
0542 Nord-Aurdal;6466;556;5910;64;5846;100;8,598824621;91,40117538;0,989792762;90,41138262;3217;291;2926;33;2893;49,75255181;4,500463965;45,25208784;0,510361893;44,74172595;3249;265;2984;31;2953;50,24744819;4,098360656;46,14908753;0,479430869;45,66965667
0543 Vestre Slidre;2180;164;2016;12;2004;100;7,52293578;92,47706422;0,550458716;91,9266055;1100;77;1023;5;1018;50,4587156;3,532110092;46,9266055;0,229357798;46,69724771;1080;87;993;7;986;49,5412844;3,990825688;45,55045872;0,321100917;45,2293578
0544 Øystre Slidre;3199;261;2938;30;2908;100;8,158799625;91,84120038;0,93779306;90,90340731;1594;125;1469;17;1452;49,82807127;3,907471085;45,92060019;0,531416068;45,38918412;1605;136;1469;13;1456;50,17192873;4,25132854;45,92060019;0,406376993;45,51422319
0545 Vang;1619;245;1374;29;1345;100;15,13279802;84,86720198;1,791229154;83,07597282;848;147;701;17;684;52,37801112;9,079678814;43,2983323;1,050030883;42,24830142;771;98;673;12;661;47,62198888;6,053119209;41,56886967;0,741198271;40,8276714
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;67016;13659;53357;4395;48962;100;20,38169989;79,61830011;6,558135371;73,06016474;33167;7079;26088;2275;23813;49,49116629;10,5631491;38,92801719;3,394711711;35,53330548;33849;6580;27269;2120;25149;50,50883371;9,818550794;40,69028292;3,16342366;37,52685926
0604 Kongsberg;26711;3593;23118;502;22616;100;13,45138707;86,54861293;1,879375538;84,66923739;13556;1819;11737;247;11490;50,75062708;6,809928494;43,94069859;0,924712665;43,01598592;13155;1774;11381;255;11126;49,24937292;6,641458575;42,60791434;0,954662873;41,65325147
0605 Ringerike;29712;3146;26566;539;26027;100;10,58831449;89,41168551;1,814081852;87,59760366;14850;1577;13273;271;13002;49,97980614;5,307619817;44,67218632;0,912089391;43,76009693;14862;1569;13293;268;13025;50,02019386;5,280694669;44,73949919;0,901992461;43,83750673
0612 Hole;6698;862;5836;95;5741;100;12,86951329;87,13048671;1,418333831;85,71215288;3401;459;2942;50;2892;50,77635115;6,852791878;43,92355927;0,74649149;43,17706778;3297;403;2894;45;2849;49,22364885;6,016721409;43,20692744;0,671842341;42,5350851
0615 Flå;1033;97;936;5;931;100;9,390125847;90,60987415;0,484027106;90,12584705;539;53;486;3;483;52,17812197;5,130687318;47,04743466;0,290416263;46,75701839;494;44;450;2;448;47,82187803;4,259438529;43,5624395;0,193610842;43,36882865
0616 Nes (Busk.);3414;353;3061;40;3021;100;10,33977739;89,66022261;1,171646163;88,48857645;1698;171;1527;17;1510;49,73637961;5,008787346;44,72759227;0,497949619;44,22964265;1716;182;1534;23;1511;50,26362039;5,330990041;44,93263035;0,673696544;44,2589338
0617 Gol;4588;647;3941;85;3856;100;14,10200523;85,89799477;1,852659111;84,04533566;2280;320;1960;38;1922;49,69485615;6,974716652;42,72013949;0,828247602;41,89189189;2308;327;1981;47;1934;50,30514385;7,127288579;43,17785527;1,024411508;42,15344377
0618 Hemsedal;2344;453;1891;42;1849;100;19,32593857;80,67406143;1,791808874;78,88225256;1227;262;965;19;946;52,34641638;11,1774744;41,16894198;0,810580205;40,35836177;1117;191;926;23;903;47,65358362;8,148464164;39,50511945;0,981228669;38,52389078
0619 Ål;4716;419;4297;45;4252;100;8,884648007;91,11535199;0,954198473;90,16115352;2343;221;2122;25;2097;49,68193384;4,686174724;44,99575912;0,530110263;44,46564885;2373;198;2175;20;2155;50,31806616;4,198473282;46,11959288;0,42408821;45,69550466
0620 Hol;4471;645;3826;50;3776;100;14,42630284;85,57369716;1,11831805;84,45537911;2247;333;1914;31;1883;50,25721315;7,447998211;42,80921494;0,693357191;42,11585775;2224;312;1912;19;1893;49,74278685;6,97830463;42,76448222;0,424960859;42,33952136
0621 Sigdal;3520;205;3315;26;3289;100;5,823863636;94,17613636;0,738636364;93,4375;1760;102;1658;13;1645;50;2,897727273;47,10227273;0,369318182;46,73295455;1760;103;1657;13;1644;50;2,926136364;47,07386364;0,369318182;46,70454545
0622 Krødsherad;2268;228;2040;20;2020;100;10,05291005;89,94708995;0,881834215;89,06525573;1121;126;995;9;986;49,42680776;5,555555556;43,8712522;0,396825397;43,47442681;1147;102;1045;11;1034;50,57319224;4,497354497;46,07583774;0,485008818;45,59082892
0623 Modum;13685;1201;12484;213;12271;100;8,776032152;91,22396785;1,556448666;89,66751918;6868;631;6237;98;6139;50,1863354;4,610887833;45,57544757;0,716112532;44,85933504;6817;570;6247;115;6132;49,8136646;4,165144319;45,64852028;0,840336134;44,80818414
0624 Øvre Eiker;18039;2054;15985;288;15697;100;11,38644049;88,61355951;1,596540828;87,01701868;9193;1112;8081;141;7940;50,96180498;6,164421531;44,79738345;0,78163978;44,01574367;8846;942;7904;147;7757;49,03819502;5,222018959;43,81617606;0,814901048;43,00127502
0625 Nedre Eiker;24154;3543;20611;1057;19554;100;14,66837791;85,33162209;4,376086777;80,95553532;12041;1833;10208;514;9694;49,85095636;7,588805167;42,2621512;2,128011923;40,13413927;12113;1710;10403;543;9860;50,14904364;7,079572742;43,0694709;2,248074853;40,82139604
0626 Lier;25378;3886;21492;887;20605;100;15,31247537;84,68752463;3,495153282;81,19237135;12887;2105;10782;469;10313;50,78020333;8,294585862;42,48561746;1,848057373;40,63756009;12491;1781;10710;418;10292;49,21979667;7,017889511;42,20190716;1,64709591;40,55481125
0627 Røyken;21038;2600;18438;419;18019;100;12,35858922;87,64141078;1,991634186;85,64977659;10616;1329;9287;218;9069;50,46107044;6,317140413;44,14393003;1,036220173;43,10770986;10422;1271;9151;201;8950;49,53892956;6,041448807;43,49748075;0,955414013;42,54206674
0628 Hurum;9365;1009;8356;125;8231;100;10,7741591;89,2258409;1,334757074;87,89108382;4733;551;4182;59;4123;50,53924186;5,883609183;44,65563267;0,630005339;44,02562734;4632;458;4174;66;4108;49,46075814;4,89054992;44,57020822;0,704751735;43,86545649
0631 Flesberg;2671;231;2440;34;2406;100;8,648446275;91,35155373;1,272931486;90,07862224;1378;122;1256;21;1235;51,59116436;4,567577686;47,02358667;0,786222389;46,23736428;1293;109;1184;13;1171;48,40883564;4,080868589;44,32796705;0,486709098;43,84125796
0632 Rollag;1375;87;1288;16;1272;100;6,327272727;93,67272727;1,163636364;92,50909091;685;42;643;9;634;49,81818182;3,054545455;46,76363636;0,654545455;46,10909091;690;45;645;7;638;50,18181818;3,272727273;46,90909091;0,509090909;46,4
0633 Nore og Uvdal;2541;212;2329;14;2315;100;8,34317198;91,65682802;0,550964187;91,10586383;1316;127;1189;8;1181;51,79063361;4,998032271;46,79260134;0,314836678;46,47776466;1225;85;1140;6;1134;48,20936639;3,345139709;44,86422668;0,236127509;44,62809917
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;26903;3190;23713;600;23113;100;11,85741367;88,14258633;2,230234546;85,91235178;13372;1572;11800;310;11490;49,70449392;5,843214511;43,86127941;1,152287849;42,70899156;13531;1618;11913;290;11623;50,29550608;6,01419916;44,28130692;1,077946697;43,20336022
0702 Holmestrand;10661;971;9690;160;9530;100;9,107963606;90,89203639;1,500797299;89,3912391;5325;477;4848;96;4752;49,94841009;4,474251946;45,47415815;0,900478379;44,57367977;5336;494;4842;64;4778;50,05158991;4,633711659;45,41787825;0,600318919;44,81755933
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;41920;4707;37213;841;36372;100;11,22853053;88,77146947;2,00620229;86,76526718;20746;2486;18260;427;17833;49,48950382;5,930343511;43,55916031;1,01860687;42,54055344;21174;2221;18953;414;18539;50,51049618;5,298187023;45,21230916;0,98759542;44,22471374
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;45281;5768;39513;1236;38277;100;12,73823458;87,26176542;2,729621696;84,53214372;22334;2915;19419;644;18775;49,32311566;6,437578675;42,88553698;1,422230074;41,46330691;22947;2853;20094;592;19502;50,67688434;6,300655904;44,37622844;1,307391621;43,06883682
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;43506;4468;39038;970;38068;100;10,26984784;89,73015216;2,22957753;87,50057463;21671;2310;19361;506;18855;49,81152025;5,309612467;44,50190778;1,163057969;43,33884981;21835;2158;19677;464;19213;50,18847975;4,96023537;45,22824438;1,066519561;44,16172482
0711 Svelvik;6601;678;5923;90;5833;100;10,27117103;89,72882897;1,363429783;88,36539918;3332;349;2983;46;2937;50,47720042;5,287077715;45,19012271;0,696864111;44,4932586;3269;329;2940;44;2896;49,52279958;4,984093319;44,53870626;0,666565672;43,87214058
0713 Sande (Vestf.);9149;918;8231;146;8085;100;10,03388348;89,96611652;1,59580282;88,3703137;4582;503;4079;66;4013;50,08197617;5,49786862;44,58410755;0,721390316;43,86271724;4567;415;4152;80;4072;49,91802383;4,536014865;45,38200896;0,874412504;44,50759646
0714 Hof;3114;222;2892;31;2861;100;7,129094412;92,87090559;0,995504175;91,87540141;1567;110;1457;18;1439;50,32113038;3,532434168;46,78869621;0,578034682;46,21066153;1547;112;1435;13;1422;49,67886962;3,596660244;46,08220938;0,417469493;45,66473988
0716 Re;9253;816;8437;125;8312;100;8,818761483;91,18123852;1,350913217;89,8303253;4766;447;4319;66;4253;51,50761915;4,830865665;46,67675349;0,713282179;45,96347131;4487;369;4118;59;4059;48,49238085;3,987895818;44,50448503;0,637631039;43,86685399
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0719 Andebu;5860;550;5310;97;5213;100;9,385665529;90,61433447;1,655290102;88,95904437;2991;275;2716;57;2659;51,04095563;4,692832765;46,34812287;0,972696246;45,37542662;2869;275;2594;40;2554;48,95904437;4,692832765;44,2662116;0,682593857;43,58361775
0720 Stokke;11506;1276;10230;172;10058;100;11,08986616;88,91013384;1,494872241;87,4152616;5841;661;5180;81;5099;50,76481836;5,744828785;45,01998957;0,703980532;44,31600904;5665;615;5050;91;4959;49,23518164;5,345037372;43,89014427;0,790891709;43,09925256
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;21483;2045;19438;387;19051;100;9,51915468;90,48084532;1,801424382;88,67942094;10437;987;9450;213;9237;48,5826002;4,594330401;43,98826979;0,991481637;42,99678816;11046;1058;9988;174;9814;51,4173998;4,92482428;46,49257552;0,809942745;45,68263278
0723 Tjøme;4962;507;4455;54;4401;100;10,21765417;89,78234583;1,088270859;88,69407497;2475;234;2241;28;2213;49,87908102;4,715840387;45,16324063;0,564288593;44,59895204;2487;273;2214;26;2188;50,12091898;5,501813785;44,6191052;0,523982265;44,09512293
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2463;168;2295;18;2277;100;6,820950061;93,17904994;0,730816078;92,44823386;1282;94;1188;8;1180;52,05034511;3,816483963;48,23386114;0,324807146;47,909054;1181;74;1107;10;1097;47,94965489;3,004466098;44,94518879;0,406008932;44,53917986
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;35755;3495;32260;651;31609;100;9,774856663;90,22514334;1,820724374;88,40441896;17733;1820;15913;337;15576;49,59586072;5,090197175;44,50566354;0,942525521;43,56313802;18022;1675;16347;314;16033;50,40413928;4,684659488;45,71947979;0,878198853;44,84128094
0806 Skien;53745;6293;47452;1620;45832;100;11,70899619;88,29100381;3,014233882;85,27676993;26605;3176;23429;826;22603;49,50227928;5,90938692;43,59289236;1,536887152;42,05600521;27140;3117;24023;794;23229;50,49772072;5,799609266;44,69811145;1,47734673;43,22076472
0807 Notodden;12599;1143;11456;162;11294;100;9,072148583;90,92785142;1,285816335;89,64203508;6330;611;5719;91;5628;50,2420827;4,849591237;45,39249147;0,722279546;44,67021192;6269;532;5737;71;5666;49,7579173;4,222557346;45,53535995;0,563536789;44,97182316
0811 Siljan;2361;145;2216;7;2209;100;6,141465481;93,85853452;0,29648454;93,56204998;1199;63;1136;4;1132;50,78356629;2,668360864;48,11520542;0,169419737;47,94578568;1162;82;1080;3;1077;49,21643371;3,473104617;45,7433291;0,127064803;45,61626429
0814 Bamble;14140;1036;13104;125;12979;100;7,326732673;92,67326733;0,884016973;91,78925035;7144;503;6641;61;6580;50,52333805;3,5572843;46,96605375;0,431400283;46,53465347;6996;533;6463;64;6399;49,47666195;3,769448373;45,70721358;0,45261669;45,25459689
0815 Kragerø;10636;967;9669;125;9544;100;9,091763821;90,90823618;1,175253855;89,73298232;5338;492;4846;64;4782;50,18804062;4,625799173;45,56224144;0,601729974;44,96051147;5298;475;4823;61;4762;49,81195938;4,465964648;45,34599473;0,573523881;44,77247085
0817 Drangedal;4111;308;3803;25;3778;100;7,492094381;92,50790562;0,608124544;91,89978108;2064;126;1938;12;1926;50,20676234;3,064947701;47,14181464;0,291899781;46,84991486;2047;182;1865;13;1852;49,79323766;4,42714668;45,36609098;0,316224763;45,04986621
0819 Nome;6630;678;5952;96;5856;100;10,22624434;89,77375566;1,447963801;88,32579186;3350;337;3013;50;2963;50,52790347;5,082956259;45,44494721;0,754147813;44,6907994;3280;341;2939;46;2893;49,47209653;5,143288084;44,32880845;0,693815988;43,63499246
0821 Bø (Telem.);5977;630;5347;106;5241;100;10,54040489;89,45959511;1,773464949;87,68613017;2974;318;2656;60;2596;49,75740338;5,320394847;44,43700853;1,003848084;43,43316045;3003;312;2691;46;2645;50,24259662;5,220010038;45,02258658;0,769616865;44,25296972
0822 Sauherad;4346;408;3938;43;3895;100;9,387942936;90,61205706;0,989415555;89,62264151;2192;196;1996;22;1974;50,43718362;4,509894156;45,92728946;0,506212609;45,42107685;2154;212;1942;21;1921;49,56281638;4,87804878;44,6847676;0,483202945;44,20156466
0826 Tinn;5913;590;5323;93;5230;100;9,978014544;90,02198546;1,572805682;88,44917977;2908;298;2610;41;2569;49,17977338;5,039742939;44,14003044;0,693387451;43,44664299;3005;292;2713;52;2661;50,82022662;4,938271605;45,88195501;0,879418231;45,00253678
0827 Hjartdal;1594;88;1506;4;1502;100;5,520702635;94,47929737;0,250941029;94,22835634;794;46;748;1;747;49,81179423;2,885821832;46,9259724;0,062735257;46,86323714;800;42;758;3;755;50,18820577;2,634880803;47,55332497;0,188205772;47,3651192
0828 Seljord;3002;239;2763;32;2731;100;7,961359094;92,03864091;1,065956029;90,97268488;1489;117;1372;17;1355;49,60026649;3,897401732;45,70286476;0,566289141;45,13657562;1513;122;1391;15;1376;50,39973351;4,063957362;46,33577615;0,499666889;45,83610926
0829 Kviteseid;2466;184;2282;12;2270;100;7,461476075;92,53852393;0,486618005;92,05190592;1251;87;1164;5;1159;50,72992701;3,527980535;47,20194647;0,202757502;46,99918897;1215;97;1118;7;1111;49,27007299;3,933495539;45,33657745;0,283860503;45,05271695
0830 Nissedal;1439;117;1322;9;1313;100;8,130646282;91,86935372;0,625434329;91,24391939;735;60;675;5;670;51,0771369;4,169562196;46,9075747;0,347463516;46,56011119;704;57;647;4;643;48,9228631;3,961084086;44,96177901;0,277970813;44,6838082
0831 Fyresdal;1298;125;1173;12;1161;100;9,630200308;90,36979969;0,92449923;89,44530046;669;60;609;7;602;51,54083205;4,622496148;46,9183359;0,539291217;46,37904468;629;65;564;5;559;48,45916795;5,00770416;43,45146379;0,385208012;43,06625578
0833 Tokke;2252;130;2122;7;2115;100;5,772646536;94,22735346;0,310834813;93,91651865;1151;58;1093;3;1090;51,11012433;2,575488455;48,53463588;0,13321492;48,40142096;1101;72;1029;4;1025;48,88987567;3,197158082;45,69271758;0,177619893;45,51509769
0834 Vinje;3689;286;3403;45;3358;100;7,752778531;92,24722147;1,219842776;91,02737869;1870;149;1721;26;1695;50,69124424;4,039034969;46,65220927;0,704798048;45,94741122;1819;137;1682;19;1663;49,30875576;3,713743562;45,5950122;0,515044728;45,07996747
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;6909;664;6245;59;6186;100;9,610652772;90,38934723;0,853958605;89,53538862;3454;353;3101;23;3078;49,99276306;5,109277754;44,88348531;0,332899117;44,55058619;3455;311;3144;36;3108;50,00723694;4,501375018;45,50586192;0,521059488;44,98480243
0903 Arendal (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0904 Grimstad;22098;2429;19669;330;19339;100;10,99194497;89,00805503;1,493347814;87,51470721;11123;1259;9864;171;9693;50,33487193;5,697348176;44,63752376;0,773825686;43,86369807;10975;1170;9805;159;9646;49,66512807;5,294596796;44,37053127;0,719522129;43,65100914
0906 Arendal;44219;4898;39321;852;38469;100;11,07668649;88,92331351;1,926773559;86,99653995;22039;2489;19550;443;19107;49,84056627;5,628802099;44,21176417;1,001831792;43,20993238;22180;2409;19771;409;19362;50,15943373;5,447884394;44,71154933;0,924941767;43,78660757
0911 Gjerstad;2481;190;2291;25;2266;100;7,658202338;92,34179766;1,007658202;91,33413946;1263;108;1155;12;1143;50,90689238;4,353083434;46,55380895;0,483675937;46,07013301;1218;82;1136;13;1123;49,09310762;3,305118904;45,78798871;0,523982265;45,26400645
0912 Vegårshei;2018;150;1868;16;1852;100;7,433102081;92,56689792;0,792864222;91,7740337;1008;79;929;13;916;49,95044599;3,914767096;46,03567889;0,64420218;45,39147671;1010;71;939;3;936;50,04955401;3,518334985;46,53121903;0,148662042;46,38255699
0914 Tvedestrand;6048;558;5490;74;5416;100;9,226190476;90,77380952;1,223544974;89,55026455;2984;285;2699;38;2661;49,33862434;4,712301587;44,62632275;0,628306878;43,99801587;3064;273;2791;36;2755;50,66137566;4,513888889;46,14748677;0,595238095;45,55224868
0918 Moland (1962-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0919 Froland;5532;395;5137;54;5083;100;7,140274765;92,85972523;0,976138829;91,88358641;2844;215;2629;28;2601;51,40997831;3,88647867;47,52349964;0,506146059;47,01735358;2688;180;2508;26;2482;48,59002169;3,253796095;45,3362256;0,469992769;44,86623283
0920 Øyestad (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0921 Tromøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0922 Hisøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;10340;916;9424;149;9275;100;8,858800774;91,14119923;1,441005803;89,70019342;5226;434;4792;77;4715;50,54158607;4,19729207;46,344294;0,744680851;45,59961315;5114;482;4632;72;4560;49,45841393;4,661508704;44,79690522;0,696324952;44,10058027
0928 Birkenes;5035;437;4598;81;4517;100;8,679245283;91,32075472;1,608738828;89,71201589;2565;233;2332;45;2287;50,94339623;4,627606753;46,31578947;0,893743793;45,42204568;2470;204;2266;36;2230;49,05660377;4,05163853;45,00496524;0,714995035;44,28997021
0929 Åmli;1832;220;1612;26;1586;100;12,00873362;87,99126638;1,419213974;86,5720524;940;108;832;16;816;51,31004367;5,895196507;45,41484716;0,873362445;44,54148472;892;112;780;10;770;48,68995633;6,113537118;42,57641921;0,545851528;42,03056769
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1315;129;1186;17;1169;100;9,809885932;90,19011407;1,292775665;88,8973384;671;67;604;10;594;51,02661597;5,095057034;45,93155894;0,760456274;45,17110266;644;62;582;7;575;48,97338403;4,714828897;44,25855513;0,532319392;43,72623574
0937 Evje og Hornnes;3567;385;3182;69;3113;100;10,7933838;89,2066162;1,934398654;87,27221755;1809;183;1626;43;1583;50,71488646;5,130361648;45,58452481;1,205494814;44,37903;1758;202;1556;26;1530;49,28511354;5,663022147;43,62209139;0,728903841;42,89318755
0938 Bygland;1189;66;1123;10;1113;100;5,550883095;94,4491169;0,841042893;93,60807401;604;30;574;6;568;50,79899075;2,52312868;48,27586207;0,504625736;47,77123633;585;36;549;4;545;49,20100925;3,027754415;46,17325484;0,336417157;45,83683768
0940 Valle;1251;116;1135;5;1130;100;9,272581934;90,72741807;0,399680256;90,32773781;648;60;588;4;584;51,79856115;4,79616307;47,00239808;0,319744205;46,68265388;603;56;547;1;546;48,20143885;4,476418865;43,72501998;0,079936051;43,64508393
0941 Bykle;933;156;777;13;764;100;16,72025723;83,27974277;1,39335477;81,886388;487;88;399;8;391;52,19721329;9,431939979;42,76527331;0,857449089;41,90782422;446;68;378;5;373;47,80278671;7,288317256;40,51446945;0,535905681;39,97856377
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;87446;12022;75424;2720;72704;100;13,747913;86,252087;3,110491046;83,14159596;43631;6250;37381;1447;35934;49,89479221;7,147268028;42,74752419;1,654735494;41,09278869;43815;5772;38043;1273;36770;50,10520779;6,600644969;43,50456282;1,455755552;42,04880726
1002 Mandal;15437;1506;13931;194;13737;100;9,755781564;90,24421844;1,256720865;88,98749757;7633;729;6904;92;6812;49,44613591;4,722420159;44,72371575;0,59597072;44,12774503;7804;777;7027;102;6925;50,55386409;5,033361404;45,52050269;0,660750146;44,85975254
1003 Farsund;9596;767;8829;93;8736;100;7,992913714;92,00708629;0,969153814;91,03793247;4859;377;4482;53;4429;50,63568153;3,9287203;46,70696123;0,552313464;46,15464777;4737;390;4347;40;4307;49,36431847;4,064193414;45,30012505;0,41684035;44,8832847
1004 Flekkefjord;9069;938;8131;140;7991;100;10,34292645;89,65707355;1,543720366;88,11335318;4607;466;4141;77;4064;50,79942662;5,138383504;45,66104311;0,849046201;44,81199691;4462;472;3990;63;3927;49,20057338;5,204542949;43,99603043;0,694674165;43,30135627
1014 Vennesla;14095;1146;12949;196;12753;100;8,130542746;91,86945725;1,39056403;90,47889322;7094;579;6515;104;6411;50,32990422;4,107839659;46,22206456;0,737850302;45,48421426;7001;567;6434;92;6342;49,67009578;4,022703086;45,64739269;0,652713728;44,99467896
1017 Songdalen;6354;795;5559;167;5392;100;12,51180359;87,48819641;2,628265659;84,85993075;3248;413;2835;92;2743;51,11740636;6,499842619;44,61756374;1,44790683;43,16965691;3106;382;2724;75;2649;48,88259364;6,011960969;42,87063267;1,180358829;41,69027384
1018 Søgne;11217;936;10281;123;10158;100;8,344477133;91,65552287;1,09654988;90,55897299;5629;484;5145;63;5082;50,18275831;4,314879201;45,86787911;0,561647499;45,30623161;5588;452;5136;60;5076;49,81724169;4,029597932;45,78764376;0,53490238;45,25274137
1021 Marnardal;2294;178;2116;12;2104;100;7,759372276;92,24062772;0,523103749;91,71752398;1165;98;1067;8;1059;50,78465562;4,272013949;46,51264167;0,348735833;46,16390584;1129;80;1049;4;1045;49,21534438;3,487358326;45,72798605;0,174367916;45,55361813
1026 Åseral;925;95;830;13;817;100;10,27027027;89,72972973;1,405405405;88,32432432;468;54;414;7;407;50,59459459;5,837837838;44,75675676;0,756756757;44;457;41;416;6;410;49,40540541;4,432432432;44,97297297;0,648648649;44,32432432
1027 Audnedal;1750;124;1626;10;1616;100;7,085714286;92,91428571;0,571428571;92,34285714;880;64;816;6;810;50,28571429;3,657142857;46,62857143;0,342857143;46,28571429;870;60;810;4;806;49,71428571;3,428571429;46,28571429;0,228571429;46,05714286
1029 Lindesnes;4880;502;4378;63;4315;100;10,28688525;89,71311475;1,290983607;88,42213115;2467;247;2220;26;2194;50,55327869;5,06147541;45,49180328;0,532786885;44,95901639;2413;255;2158;37;2121;49,44672131;5,225409836;44,22131148;0,758196721;43,46311475
