;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0534 Gran;12599;180;12419;3;12416;100;1,428684816;98,57131518;0,023811414;98,54750377;6318;96;6222;2;6220;50,14683705;0,761965235;49,38487182;0,015874276;49,36899754;6281;84;6197;1;6196;49,85316295;0,666719581;49,18644337;0,007937138;49,17850623
0536 Søndre Land;6337;91;6246;6;6240;100;1,436010731;98,56398927;0,094682026;98,46930724;3136;43;3093;3;3090;49,48713902;0,678554521;48,8085845;0,047341013;48,76124349;3201;48;3153;3;3150;50,51286098;0,75745621;49,75540477;0,047341013;49,70806375
0538 Nordre Land;7009;86;6923;5;6918;100;1,226993865;98,77300613;0,071336853;98,70166928;3516;40;3476;2;3474;50,16407476;0,570694821;49,59337994;0,028534741;49,5648452;3493;46;3447;3;3444;49,83592524;0,656299044;49,17962619;0,042802112;49,13682408
0540 Sør-Aurdal;3599;28;3571;5;3566;100;0,777993887;99,22200611;0,13892748;99,08307863;1823;9;1814;1;1813;50,65295916;0,250069464;50,40288969;0,027785496;50,3751042;1776;19;1757;4;1753;49,34704084;0,527924423;48,81911642;0,111141984;48,70797444
0541 Etnedal;1602;16;1586;3;1583;100;0,998751561;99,00124844;0,187265918;98,81398252;857;9;848;0;848;53,49563046;0,561797753;52,93383271;0;52,93383271;745;7;738;3;735;46,50436954;0,436953808;46,06741573;0,187265918;45,88014981
0542 Nord-Aurdal;6632;137;6495;6;6489;100;2,065741858;97,93425814;0,090470446;97,8437877;3250;78;3172;4;3168;49,00482509;1,176115802;47,82870929;0,060313631;47,76839566;3382;59;3323;2;3321;50,99517491;0,889626055;50,10554885;0,030156815;50,07539204
0543 Vestre Slidre;2516;194;2322;2;2320;100;7,710651828;92,28934817;0,079491256;92,20985692;1337;141;1196;2;1194;53,13990461;5,604133545;47,53577107;0,079491256;47,45627981;1179;53;1126;0;1126;46,86009539;2,106518283;44,75357711;0;44,75357711
0544 Øystre Slidre;3100;60;3040;0;3040;100;1,935483871;98,06451613;0;98,06451613;1549;33;1516;0;1516;49,96774194;1,064516129;48,90322581;0;48,90322581;1551;27;1524;0;1524;50,03225806;0,870967742;49,16129032;0;49,16129032
0545 Vang;1897;188;1709;2;1707;100;9,910384818;90,08961518;0,105429626;89,98418556;990;139;851;1;850;52,18766473;7,327358988;44,86030575;0,052714813;44,80759093;907;49;858;1;857;47,81233527;2,58302583;45,22930944;0,052714813;45,17659462
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;51957;3255;48702;687;48015;100;6,264795889;93,73520411;1,322247243;92,41295687;24848;1709;23139;352;22787;47,82416229;3,289258425;44,53490386;0,677483304;43,85742056;27109;1546;25563;335;25228;52,17583771;2,975537464;49,20030025;0,644763939;48,55553631
0604 Kongsberg;21217;653;20564;38;20526;100;3,077720696;96,9222793;0,179101664;96,74317764;10612;304;10308;23;10285;50,01649621;1,43281331;48,5836829;0,108403639;48,47527926;10605;349;10256;15;10241;49,98350379;1,644907386;48,33859641;0,070698025;48,26789838
0605 Ringerike;27108;592;26516;51;26465;100;2,183857164;97,81614284;0,188136344;97,62800649;13395;263;13132;19;13113;49,41345728;0,970193301;48,44326398;0,07009001;48,37317397;13713;329;13384;32;13352;50,58654272;1,213663863;49,37287885;0,118046333;49,25483252
0612 Hole;4422;115;4307;7;4300;100;2,600633198;97,3993668;0,158299412;97,24106739;2195;48;2147;4;2143;49,63817277;1,085481682;48,55269109;0,090456807;48,46223428;2227;67;2160;3;2157;50,36182723;1,515151515;48,84667571;0,067842605;48,77883311
0615 Flå;1207;9;1198;0;1198;100;0,745650373;99,25434963;0;99,25434963;629;3;626;0;626;52,11267606;0,248550124;51,86412593;0;51,86412593;578;6;572;0;572;47,88732394;0,497100249;47,3902237;0;47,3902237
0616 Nes (Busk.);3398;79;3319;4;3315;100;2,324896998;97,675103;0,117716304;97,5573867;1678;30;1648;1;1647;49,38198941;0,882872278;48,49911713;0,029429076;48,46968805;1720;49;1671;3;1668;50,61801059;1,44202472;49,17598587;0,088287228;49,08769865
0617 Gol;4231;134;4097;9;4088;100;3,167099976;96,83290002;0,21271567;96,62018435;2092;71;2021;3;2018;49,44457575;1,678090286;47,76648546;0,070905223;47,69558024;2139;63;2076;6;2070;50,55542425;1,48900969;49,06641456;0,141810447;48,92460411
0618 Hemsedal;1615;43;1572;4;1568;100;2,6625387;97,3374613;0,247678019;97,08978328;816;23;793;1;792;50,52631579;1,424148607;49,10216718;0,061919505;49,04024768;799;20;779;3;776;49,47368421;1,238390093;48,23529412;0,185758514;48,0495356
0619 Ål;5040;354;4686;14;4672;100;7,023809524;92,97619048;0,277777778;92,6984127;2589;236;2353;6;2347;51,36904762;4,682539683;46,68650794;0,119047619;46,56746032;2451;118;2333;8;2325;48,63095238;2,341269841;46,28968254;0,158730159;46,13095238
0620 Hol;4860;380;4480;21;4459;100;7,818930041;92,18106996;0,432098765;91,74897119;2372;190;2182;11;2171;48,80658436;3,909465021;44,89711934;0,226337449;44,67078189;2488;190;2298;10;2288;51,19341564;3,909465021;47,28395062;0,205761317;47,0781893
0621 Sigdal;3733;16;3717;0;3717;100;0,428609697;99,5713903;0;99,5713903;1896;7;1889;0;1889;50,79024913;0,187516743;50,60273239;0;50,60273239;1837;9;1828;0;1828;49,20975087;0,241092955;48,96865792;0;48,96865792
0622 Krødsherad;2400;45;2355;1;2354;100;1,875;98,125;0,041666667;98,08333333;1198;19;1179;0;1179;49,91666667;0,791666667;49,125;0;49,125;1202;26;1176;1;1175;50,08333333;1,083333333;49;0,041666667;48,95833333
0623 Modum;12310;227;12083;23;12060;100;1,844029245;98,15597076;0,186839968;97,96913079;6048;108;5940;13;5927;49,13078798;0,8773355;48,25345248;0,105605199;48,14784728;6262;119;6143;10;6133;50,86921202;0,966693745;49,90251828;0,081234768;49,82128351
0624 Øvre Eiker;14647;398;14249;26;14223;100;2,717279989;97,28272001;0,177510753;97,10520926;7265;223;7042;8;7034;49,60060081;1,522496074;48,07810473;0,054618693;48,02348604;7382;175;7207;18;7189;50,39939919;1,194783915;49,20461528;0,12289206;49,08172322
0625 Nedre Eiker;18787;816;17971;169;17802;100;4,343428967;95,65657103;0,899558205;94,75701283;9350;467;8883;88;8795;49,76845691;2,485761431;47,28269548;0,468409006;46,81428647;9437;349;9088;81;9007;50,23154309;1,857667536;48,37387555;0,431149199;47,94272635
0626 Lier;18671;682;17989;107;17882;100;3,652723475;96,34727653;0,573081249;95,77419528;9370;341;9029;44;8985;50,18477853;1,826361737;48,3584168;0,235659579;48,12275722;9301;341;8960;63;8897;49,81522147;1,826361737;47,98885973;0,33742167;47,65143806
0627 Røyken;14023;487;13536;49;13487;100;3,472866006;96,52713399;0,349425943;96,17770805;7066;246;6820;31;6789;50,38864722;1,754260857;48,63438637;0,221065393;48,41332097;6957;241;6716;18;6698;49,61135278;1,718605149;47,89274763;0,128360551;47,76438708
0628 Hurum;8043;209;7834;15;7819;100;2,598532886;97,40146711;0,186497576;97,21496954;4023;106;3917;8;3909;50,01864976;1,3179162;48,70073356;0,099465374;48,60126818;4020;103;3917;7;3910;49,98135024;1,280616685;48,70073356;0,087032202;48,61370136
0631 Flesberg;2547;38;2509;1;2508;100;1,491951315;98,50804868;0,039261877;98,46878681;1313;21;1292;0;1292;51,55084413;0,824499411;50,72634472;0;50,72634472;1234;17;1217;1;1216;48,44915587;0,667451904;47,78170397;0,039261877;47,74244209
0632 Rollag;1455;17;1438;6;1432;100;1,16838488;98,83161512;0,412371134;98,41924399;748;8;740;1;739;51,40893471;0,549828179;50,85910653;0,068728522;50,79037801;707;9;698;5;693;48,59106529;0,618556701;47,97250859;0,343642612;47,62886598
0633 Nore og Uvdal;2907;22;2885;3;2882;100;0,756793946;99,24320605;0,103199174;99,14000688;1471;8;1463;2;1461;50,60199518;0,275197798;50,32679739;0,06879945;50,25799794;1436;14;1422;1;1421;49,39800482;0,481596147;48,91640867;0,034399725;48,88200894
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;22353;651;21702;56;21646;100;2,912360757;97,08763924;0,250525657;96,83711359;10857;297;10560;25;10535;48,57066166;1,328680714;47,24198094;0,111841811;47,13013913;11496;354;11142;31;11111;51,42933834;1,583680043;49,8456583;0,138683846;49,70697446
0702 Holmestrand;9146;261;8885;34;8851;100;2,853706538;97,14629346;0,371747212;96,77454625;4574;127;4447;17;4430;50,01093374;1,388585174;48,62234857;0,185873606;48,43647496;4572;134;4438;17;4421;49,98906626;1,465121365;48,52394489;0,185873606;48,33807129
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;30984;868;30116;92;30024;100;2,801445908;97,19855409;0,296927446;96,90162665;14950;396;14554;45;14509;48,25071004;1,278079009;46,97263104;0,145236251;46,82739478;16034;472;15562;47;15515;51,74928996;1,523366899;50,22592306;0,151691195;50,07423186
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;35853;996;34857;64;34793;100;2,778010208;97,22198979;0,17850668;97,04348311;17397;446;16951;28;16923;48,52313614;1,243968427;47,27916771;0,078096673;47,20107104;18456;550;17906;36;17870;51,47686386;1,534041782;49,94282208;0,100410008;49,84241207
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;37797;911;36886;41;36845;100;2,410244199;97,5897558;0,108474218;97,48128158;18423;431;17992;22;17970;48,74196365;1,14030214;47,60166151;0,058205678;47,54345583;19374;480;18894;19;18875;51,25803635;1,269942059;49,98809429;0,05026854;49,93782575
0711 Svelvik;5845;152;5693;10;5683;100;2,600513259;97,39948674;0,171086399;97,22840034;2866;94;2772;4;2768;49,03336185;1,608212147;47,4251497;0,068434559;47,35671514;2979;58;2921;6;2915;50,96663815;0,992301112;49,97433704;0,102651839;49,8716852
0713 Sande (Vestf.);6847;168;6679;23;6656;100;2,453629327;97,54637067;0,335913539;97,21045713;3464;96;3368;12;3356;50,59149993;1,402073901;49,18942603;0,175259238;49,01416679;3383;72;3311;11;3300;49,40850007;1,051555426;48,35694465;0,160654301;48,19629035
0714 Hof;2721;50;2671;3;2668;100;1,837559721;98,16244028;0,110253583;98,0521867;1358;28;1330;1;1329;49,90812201;1,029033444;48,87908857;0,036751194;48,84233738;1363;22;1341;2;1339;50,09187799;0,808526277;49,28335171;0,073502389;49,20984932
0716 Re;3858;52;3806;1;3805;100;1,347848626;98,65215137;0,025920166;98,62623121;1933;32;1901;1;1900;50,10368066;0,829445308;49,27423536;0,025920166;49,24831519;1925;20;1905;0;1905;49,89631934;0,518403318;49,37791602;0;49,37791602
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);3426;46;3380;4;3376;100;1,342673672;98,65732633;0,116754232;98,5405721;1770;22;1748;3;1745;51,66374781;0,642148278;51,02159953;0,087565674;50,93403386;1656;24;1632;1;1631;48,33625219;0,700525394;47,6357268;0,029188558;47,60653824
0719 Andebu;4368;78;4290;5;4285;100;1,785714286;98,21428571;0,114468864;98,09981685;2237;35;2202;5;2197;51,21336996;0,801282051;50,41208791;0,114468864;50,29761905;2131;43;2088;0;2088;48,78663004;0,984432234;47,8021978;0;47,8021978
0720 Stokke;8839;175;8664;11;8653;100;1,979861975;98,02013802;0,124448467;97,89568956;4426;89;4337;4;4333;50,07353773;1,006901233;49,0666365;0,045253988;49,02138251;4413;86;4327;7;4320;49,92646227;0,972960742;48,95350153;0,079194479;48,87430705
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;17822;518;17304;32;17272;100;2,906520031;97,09347997;0,179553361;96,91392661;8640;225;8415;18;8397;48,47940747;1,26248457;47,2169229;0,100998766;47,11592414;9182;293;8889;14;8875;51,52059253;1,644035462;49,87655706;0,078554595;49,79800247
0723 Tjøme;3860;118;3742;4;3738;100;3,056994819;96,94300518;0,103626943;96,83937824;1915;52;1863;1;1862;49,61139896;1,347150259;48,2642487;0,025906736;48,23834197;1945;66;1879;3;1876;50,38860104;1,70984456;48,67875648;0,077720207;48,60103627
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2380;34;2346;1;2345;100;1,428571429;98,57142857;0,042016807;98,52941176;1210;21;1189;1;1188;50,84033613;0,882352941;49,95798319;0,042016807;49,91596639;1170;13;1157;0;1157;49,15966387;0,546218487;48,61344538;0;48,61344538
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;31238;791;30447;48;30399;100;2,532172354;97,46782765;0,153659005;97,31416864;15275;395;14880;17;14863;48,89877713;1,264485562;47,63429157;0,054420898;47,57987067;15963;396;15567;31;15536;51,10122287;1,267686792;49,83353608;0,099238107;49,73429797
0806 Skien;47553;1292;46261;118;46143;100;2,716968435;97,28303156;0,248144176;97,03488739;23171;677;22494;62;22432;48,72668391;1,423674637;47,30300927;0,130380838;47,17262844;24382;615;23767;56;23711;51,27331609;1,293293798;49,98002229;0,117763338;49,86225895
0807 Notodden;12514;290;12224;11;12213;100;2,317404507;97,68259549;0,08790155;97,59469394;6218;156;6062;7;6055;49,68834905;1,246603804;48,44174525;0,05593735;48,3858079;6296;134;6162;4;6158;50,31165095;1,070800703;49,24085025;0,0319642;49,20888605
0811 Siljan;2200;21;2179;5;2174;100;0,954545455;99,04545455;0,227272727;98,81818182;1094;10;1084;1;1083;49,72727273;0,454545455;49,27272727;0,045454545;49,22727273;1106;11;1095;4;1091;50,27272727;0,5;49,77272727;0,181818182;49,59090909
0814 Bamble;13793;244;13549;13;13536;100;1,769013268;98,23098673;0,094250707;98,13673603;6966;121;6845;8;6837;50,50387878;0,877256579;49,6266222;0,058000435;49,56862176;6827;123;6704;5;6699;49,49612122;0,891756688;48,60436453;0,036250272;48,56811426
0815 Kragerø;10791;230;10561;13;10548;100;2,131405801;97,8685942;0,120470763;97,74812344;5315;117;5198;5;5193;49,25400797;1,084236864;48,16977111;0,046334909;48,1234362;5476;113;5363;8;5355;50,74599203;1,047168937;49,69882309;0,074135854;49,62468724
0817 Drangedal;4453;36;4417;1;4416;100;0,808443746;99,19155625;0,022456771;99,16909948;2259;9;2250;0;2250;50,72984505;0,202110936;50,52773411;0;50,52773411;2194;27;2167;1;2166;49,27015495;0,606332809;48,66382214;0,022456771;48,64136537
0819 Nome;6986;94;6892;9;6883;100;1,345548239;98,65445176;0,128829087;98,52562267;3491;52;3439;8;3431;49,97137131;0,744345835;49,22702548;0,114514744;49,11251074;3495;42;3453;1;3452;50,02862869;0,601202405;49,42742628;0,014314343;49,41311194
0821 Bø (Telem.);4715;93;4622;1;4621;100;1,97242842;98,02757158;0,021208908;98,00636267;2366;47;2319;1;2318;50,18027572;0,996818664;49,18345705;0,021208908;49,16224814;2349;46;2303;0;2303;49,81972428;0,975609756;48,84411453;0;48,84411453
0822 Sauherad;4398;57;4341;7;4334;100;1,296043656;98,70395634;0,159163256;98,54479309;2208;25;2183;5;2178;50,20463847;0,5684402;49,63619827;0,11368804;49,52251023;2190;32;2158;2;2156;49,79536153;0,727603456;49,06775807;0,045475216;49,02228286
0826 Tinn;6961;271;6690;19;6671;100;3,893118805;96,1068812;0,272949289;95,83393191;3380;139;3241;9;3232;48,55624192;1,996839535;46,55940238;0,129291768;46,43011062;3581;132;3449;10;3439;51,44375808;1,89627927;49,54747881;0,14365752;49,40382129
0827 Hjartdal;1756;37;1719;2;1717;100;2,107061503;97,8929385;0,113895216;97,77904328;931;29;902;2;900;53,01822323;1,651480638;51,3667426;0,113895216;51,25284738;825;8;817;0;817;46,98177677;0,455580866;46,5261959;0;46,5261959
0828 Seljord;3153;54;3099;1;3098;100;1,712654615;98,28734539;0,031715826;98,25562956;1560;30;1530;0;1530;49,47668887;0,951474786;48,52521408;0;48,52521408;1593;24;1569;1;1568;50,52331113;0,761179829;49,7621313;0,031715826;49,73041548
0829 Kviteseid;3038;159;2879;4;2875;100;5,233706386;94,76629361;0,131665569;94,63462804;1549;113;1436;2;1434;50,98749177;3,719552337;47,26793943;0,065832785;47,20210665;1489;46;1443;2;1441;49,01250823;1,514154049;47,49835418;0,065832785;47,4325214
0830 Nissedal;1537;51;1486;2;1484;100;3,318152245;96,68184776;0,130123617;96,55172414;775;25;750;1;749;50,42290176;1,626545218;48,79635654;0,065061809;48,73129473;762;26;736;1;735;49,57709824;1,691607027;47,88549122;0,065061809;47,82042941
0831 Fyresdal;1433;19;1414;2;1412;100;1,325889742;98,67411026;0,139567341;98,53454292;716;8;708;1;707;49,96510816;0,558269365;49,4068388;0,069783671;49,33705513;717;11;706;1;705;50,03489184;0,767620377;49,26727146;0,069783671;49,19748779
0833 Tokke;2727;35;2692;0;2692;100;1,28346168;98,71653832;0;98,71653832;1430;20;1410;0;1410;52,43857719;0,733406674;51,70517052;0;51,70517052;1297;15;1282;0;1282;47,56142281;0,550055006;47,0113678;0;47,0113678
0834 Vinje;3959;103;3856;4;3852;100;2,601667088;97,39833291;0,101035615;97,2972973;2013;62;1951;2;1949;50,84617328;1,566052033;49,28012124;0,050517808;49,22960344;1946;41;1905;2;1903;49,15382672;1,035615054;48,11821167;0,050517808;48,06769386
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;7023;199;6824;6;6818;100;2,833546917;97,16645308;0,085433575;97,08101951;3492;116;3376;4;3372;49,72234088;1,651715791;48,07062509;0,056955717;48,01366937;3531;83;3448;2;3446;50,27765912;1,181831126;49,09582799;0,028477858;49,06735014
0903 Arendal (-1991);12244;495;11749;28;11721;100;4,042796472;95,95720353;0,228683437;95,72852009;5798;269;5529;13;5516;47,35380595;2,196994446;45,1568115;0,106174453;45,05063705;6446;226;6220;15;6205;52,64619405;1,845802025;50,80039203;0,122508984;50,67788304
0904 Grimstad;15343;410;14933;21;14912;100;2,672228378;97,32777162;0,136870234;97,19090139;7637;201;7436;14;7422;49,77514176;1,310043668;48,46509809;0,091246823;48,37385127;7706;209;7497;7;7490;50,22485824;1,36218471;48,86267353;0,045623411;48,81705012
0906 Arendal;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0911 Gjerstad;2628;32;2596;3;2593;100;1,217656012;98,78234399;0,114155251;98,66818874;1325;16;1309;1;1308;50,41856925;0,608828006;49,80974125;0,03805175;49,7716895;1303;16;1287;2;1285;49,58143075;0,608828006;48,97260274;0,076103501;48,89649924
0912 Vegårshei;1834;9;1825;0;1825;100;0,490730643;99,50926936;0;99,50926936;927;6;921;0;921;50,54525627;0,327153762;50,21810251;0;50,21810251;907;3;904;0;904;49,45474373;0,163576881;49,29116685;0;49,29116685
0914 Tvedestrand;5869;108;5761;3;5758;100;1,840177202;98,1598228;0,051116033;98,10870676;2858;45;2813;1;2812;48,69654115;0,766740501;47,92980065;0,017038678;47,91276197;3011;63;2948;2;2946;51,30345885;1,073436701;50,23002215;0,034077356;50,19594479
0918 Moland (1962-1991);7998;172;7826;8;7818;100;2,150537634;97,84946237;0,100025006;97,74943736;4006;74;3932;4;3928;50,08752188;0,925231308;49,16229057;0,050012503;49,11227807;3992;98;3894;4;3890;49,91247812;1,225306327;48,68717179;0,050012503;48,63715929
0919 Froland;4004;49;3955;1;3954;100;1,223776224;98,77622378;0,024975025;98,75124875;2056;25;2031;1;2030;51,34865135;0,624375624;50,72427572;0,024975025;50,6993007;1948;24;1924;0;1924;48,65134865;0,599400599;48,05194805;0;48,05194805
0920 Øyestad (-1991);8700;191;8509;14;8495;100;2,195402299;97,8045977;0,16091954;97,64367816;4346;94;4252;11;4241;49,95402299;1,08045977;48,87356322;0,126436782;48,74712644;4354;97;4257;3;4254;50,04597701;1,114942529;48,93103448;0,034482759;48,89655172
0921 Tromøy (-1991);4594;99;4495;6;4489;100;2,154984763;97,84501524;0,130605137;97,7144101;2268;32;2236;4;2232;49,36874184;0,696560731;48,67218111;0,087070091;48,58511101;2326;67;2259;2;2257;50,63125816;1,458424031;49,17283413;0,043535046;49,12929909
0922 Hisøy (-1991);4101;76;4025;0;4025;100;1,853206535;98,14679347;0;98,14679347;2015;32;1983;0;1983;49,13435747;0,780297488;48,35405999;0;48,35405999;2086;44;2042;0;2042;50,86564253;1,072909047;49,79273348;0;49,79273348
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;7990;253;7737;21;7716;100;3,166458073;96,83354193;0,262828536;96,57071339;3981;125;3856;12;3844;49,82478098;1,564455569;48,26032541;0,150187735;48,11013767;4009;128;3881;9;3872;50,17521902;1,602002503;48,57321652;0,112640801;48,46057572
0928 Birkenes;4046;87;3959;4;3955;100;2,150271873;97,84972813;0,098863075;97,75086505;2099;53;2046;3;2043;51,87839842;1,309935739;50,56846268;0,074147306;50,49431537;1947;34;1913;1;1912;48,12160158;0,840336134;47,28126545;0,024715769;47,25654968
0929 Åmli;2008;26;1982;1;1981;100;1,294820717;98,70517928;0,049800797;98,65537849;1050;14;1036;0;1036;52,29083665;0,697211155;51,5936255;0;51,5936255;958;12;946;1;945;47,70916335;0,597609562;47,11155378;0,049800797;47,06175299
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1170;18;1152;1;1151;100;1,538461538;98,46153846;0,085470085;98,37606838;592;4;588;1;587;50,5982906;0,341880342;50,25641026;0,085470085;50,17094017;578;14;564;0;564;49,4017094;1,196581197;48,20512821;0;48,20512821
0937 Evje og Hornnes;3365;79;3286;6;3280;100;2,34769688;97,65230312;0,178306092;97,47399703;1687;37;1650;5;1645;50,13372957;1,099554235;49,03417533;0,14858841;48,88558692;1678;42;1636;1;1635;49,86627043;1,248142645;48,61812779;0,029717682;48,5884101
0938 Bygland;1473;80;1393;6;1387;100;5,431093007;94,56890699;0,407331976;94,16157502;754;50;704;4;700;51,1880516;3,39443313;47,79361847;0,27155465;47,52206382;719;30;689;2;687;48,8119484;2,036659878;46,77528853;0,135777325;46,6395112
0940 Valle;1448;15;1433;0;1433;100;1,035911602;98,9640884;0;98,9640884;716;6;710;0;710;49,44751381;0,414364641;49,03314917;0;49,03314917;732;9;723;0;723;50,55248619;0,621546961;49,93093923;0;49,93093923
0941 Bykle;729;33;696;0;696;100;4,526748971;95,47325103;0;95,47325103;374;16;358;0;358;51,30315501;2,19478738;49,10836763;0;49,10836763;355;17;338;0;338;48,69684499;2,331961591;46,3648834;0;46,3648834
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;64395;3121;61274;287;60987;100;4,846649585;95,15335042;0,445686777;94,70766364;31301;1700;29601;150;29451;48,60781117;2,639956518;45,96785465;0,23293734;45,73491731;33094;1421;31673;137;31536;51,39218883;2,206693066;49,18549577;0,212749437;48,97274633
1002 Mandal;12450;332;12118;23;12095;100;2,666666667;97,33333333;0,184738956;97,14859438;6161;151;6010;8;6002;49,48594378;1,212851406;48,27309237;0,064257028;48,20883534;6289;181;6108;15;6093;50,51405622;1,453815261;49,06024096;0,120481928;48,93975904
1003 Farsund;9378;272;9106;17;9089;100;2,900405204;97,0995948;0,181275325;96,91831947;4665;118;4547;11;4536;49,74408189;1,258264022;48,48581787;0,117295799;48,36852207;4713;154;4559;6;4553;50,25591811;1,642141181;48,61377692;0,063979527;48,5497974
1004 Flekkefjord;8796;199;8597;10;8587;100;2,262391996;97,737608;0,11368804;97,62391996;4384;83;4301;4;4297;49,84083674;0,943610732;48,89722601;0,045475216;48,8517508;4412;116;4296;6;4290;50,15916326;1,318781264;48,84038199;0,068212824;48,77216917
1014 Vennesla;11436;270;11166;17;11149;100;2,360965373;97,63903463;0,148653375;97,49038125;5741;142;5599;9;5590;50,20111927;1,2416929;48,95942637;0,078698846;48,88072753;5695;128;5567;8;5559;49,79888073;1,119272473;48,67960825;0,06995453;48,60965373
1017 Songdalen;5072;103;4969;22;4947;100;2,030757098;97,9692429;0,433753943;97,53548896;2593;43;2550;13;2537;51,12381703;0,847791798;50,27602524;0,256309148;50,01971609;2479;60;2419;9;2410;48,87618297;1,1829653;47,69321767;0,177444795;47,51577287
1018 Søgne;7353;173;7180;13;7167;100;2,352781178;97,64721882;0,176798586;97,47042024;3760;89;3671;7;3664;51,13559092;1,210390317;49,9252006;0,095199238;49,83000136;3593;84;3509;6;3503;48,86440908;1,142390861;47,72201822;0,081599347;47,64041888
1021 Marnardal;2240;31;2209;1;2208;100;1,383928571;98,61607143;0,044642857;98,57142857;1157;14;1143;0;1143;51,65178571;0,625;51,02678571;0;51,02678571;1083;17;1066;1;1065;48,34821429;0,758928571;47,58928571;0,044642857;47,54464286
1026 Åseral;807;17;790;0;790;100;2,106567534;97,89343247;0;97,89343247;412;8;404;0;404;51,05328377;0,991325898;50,06195787;0;50,06195787;395;9;386;0;386;48,94671623;1,115241636;47,8314746;0;47,8314746
