kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
1653;967;152;193;206;216;200;92,98076923;73,42995169;95,07389163;99,51690821;99,53917051;97,08737864;48;8;10;12;10;8;88,88888889;53,33333333;76,92307692;133,3333333;111,1111111;100;919;144;183;194;206;192;93,20486815;75;96,31578947;97,97979798;99,03846154;96,96969697;1040;207;203;207;217;206;100;100;100;100;100;100;54;15;13;9;9;8;5,192307692;7,246376812;6,403940887;4,347826087;4,147465438;3,883495146;986;192;190;198;208;198;94,80769231;92,75362319;93,59605911;95,65217391;95,85253456;96,11650485
1657;574;75;116;136;135;112;91,11111111;67,56756757;94,30894309;97,14285714;95,74468085;97,39130435;21;.;4;4;5;5;60;.;66,66666667;44,44444444;83,33333333;62,5;553;72;112;132;130;107;92,94117647;68,57142857;95,72649573;100,7633588;96,2962963;100;630;111;123;140;141;115;100;100;100;100;100;100;35;6;6;9;6;8;5,555555556;5,405405405;4,87804878;6,428571429;4,255319149;6,956521739;595;105;117;131;135;107;94,44444444;94,59459459;95,12195122;93,57142857;95,74468085;93,04347826
1662;387;51;89;76;81;90;93,25301205;78,46153846;100;95;96,42857143;92,78350515;25;4;4;6;6;5;86,20689655;57,14285714;100;85,71428571;150;71,42857143;362;47;85;70;75;85;93,78238342;81,03448276;100;95,89041096;93,75;94,44444444;415;65;89;80;84;97;100;100;100;100;100;100;29;7;4;7;4;7;6,987951807;10,76923077;4,494382022;8,75;4,761904762;7,216494845;386;58;85;73;80;90;93,01204819;89,23076923;95,50561798;91,25;95,23809524;92,78350515
1663;832;131;152;178;190;181;88,98395722;74,01129944;89,9408284;93,68421053;90,90909091;95,26315789;32;.;6;9;8;7;51,61290323;.;50;69,23076923;61,53846154;70;800;129;146;169;182;174;91,63802978;79,14110429;92,99363057;95,48022599;92,85714286;96,66666667;935;177;169;190;209;190;100;100;100;100;100;100;62;14;12;13;13;10;6,631016043;7,90960452;7,100591716;6,842105263;6,220095694;5,263157895;873;163;157;177;196;180;93,36898396;92,09039548;92,89940828;93,15789474;93,77990431;94,73684211
1664;183;25;38;35;38;47;91,5;59,52380952;97,43589744;102,9411765;102,7027027;97,91666667;9;.;.;.;.;.;81,81818182;.;.;.;.;.;174;25;36;32;37;44;92,06349206;.;.;.;.;.;200;42;39;34;37;48;100;100;100;100;100;100;11;.;.;.;.;.;5,5;.;.;.;.;.;189;.;.;.;.;.;94,5;.;.;.;.;.
1665;41;14;6;5;7;9;95,34883721;93,33333333;100;100;87,5;100;4;.;.;.;.;.;80;.;.;.;.;.;37;13;6;4;7;7;97,36842105;.;.;.;.;.;43;15;6;5;8;9;100;100;100;100;100;100;5;.;.;.;.;.;11,62790698;.;.;.;.;.;38;.;.;.;.;.;88,37209302;.;.;.;.;.
1702;1177;192;222;223;251;289;94,00958466;73,84615385;98,2300885;97,80701754;98,81889764;101,7605634;76;9;11;20;19;17;75,24752475;40,90909091;73,33333333;76,92307692;90,47619048;100;1101;183;211;203;232;272;95,65595135;76,8907563;100;100,4950495;99,57081545;101,8726592;1252;260;226;228;254;284;100;100;100;100;100;100;101;22;15;26;21;17;8,067092652;8,461538462;6,637168142;11,40350877;8,267716535;5,985915493;1151;238;211;202;233;267;91,93290735;91,53846154;93,36283186;88,59649123;91,73228346;94,01408451
1703;733;114;134;148;165;172;92,31738035;72,61146497;91,78082192;94,87179487;98,80239521;102,3809524;77;9;11;15;21;21;76,23762376;40,90909091;57,89473684;83,33333333;95,45454545;105;656;105;123;133;144;151;94,66089466;77,77777778;96,8503937;96,37681159;99,31034483;102,027027;794;157;146;156;167;168;100;100;100;100;100;100;101;22;19;18;22;20;12,72040302;14,01273885;13,01369863;11,53846154;13,17365269;11,9047619;693;135;127;138;145;148;87,27959698;85,98726115;86,98630137;88,46153846;86,82634731;88,0952381
1711;115;24;22;24;30;15;87,12121212;72,72727273;88;96;100;78,94736842;19;.;.;5;6;.;95;.;.;.;120;.;96;21;19;19;24;13;85,71428571;75;95;.;96;.;132;33;25;25;30;19;100;100;100;100;100;100;20;5;5;.;5;.;15,15151515;15,15151515;20;.;16,66666667;.;112;28;20;.;25;.;84,84848485;84,84848485;80;.;83,33333333;.
1714;1386;187;274;308;292;325;93,14516129;69,00369004;95,13888889;99,6763754;100;99,08536585;96;9;18;25;18;26;80;42,85714286;81,81818182;83,33333333;100;89,65517241;1290;178;256;283;274;299;94,29824561;71,2;96,2406015;101,4336918;100;100;1488;271;288;309;292;328;100;100;100;100;100;100;120;21;22;30;18;29;8,064516129;7,749077491;7,638888889;9,708737864;6,164383562;8,841463415;1368;250;266;279;274;299;91,93548387;92,25092251;92,36111111;90,29126214;93,83561644;91,15853659
1717;132;17;24;24;33;34;87,41721854;56,66666667;96;85,71428571;94,28571429;103,030303;13;.;.;.;4;4;68,42105263;.;.;.;66,66666667;80;119;17;22;21;29;30;90,15151515;.;.;91,30434783;100;107,1428571;151;30;25;28;35;33;100;100;100;100;100;100;19;.;.;5;6;5;12,58278146;.;.;17,85714286;17,14285714;15,15151515;132;.;.;23;29;28;87,41721854;.;.;82,14285714;82,85714286;84,84848485
1718;185;35;26;40;38;46;95,85492228;81,39534884;100;100;97,43589744;102,2222222;12;.;.;.;4;.;109,0909091;.;.;.;100;.;173;33;24;37;34;45;95,05494505;.;.;.;97,14285714;.;193;43;26;40;39;45;100;100;100;100;100;100;11;.;.;.;4;.;5,699481865;.;.;.;10,25641026;.;182;.;.;.;35;.;94,30051813;.;.;.;89,74358974;.
1719;1154;176;242;241;248;247;98,38022165;80;102,1097046;103,8793103;102,0576132;102,4896266;86;10;17;23;24;12;93,47826087;55,55555556;94,44444444;95,83333333;120;100;1068;166;225;218;224;235;98,79740981;82,17821782;102,739726;104,8076923;100,4484305;102,6200873;1173;220;237;232;243;241;100;100;100;100;100;100;92;18;18;24;20;12;7,843137255;8,181818182;7,594936709;10,34482759;8,230452675;4,979253112;1081;202;219;208;223;229;92,15686275;91,81818182;92,40506329;89,65517241;91,76954733;95,02074689
1721;793;119;168;159;185;162;92,42424242;71,25748503;94,38202247;96,95121951;99,46236559;99,38650307;53;11;6;10;18;8;81,53846154;61,11111111;75;100;90;88,88888889;740;108;162;149;167;154;93,31651955;72,48322148;95,29411765;96,75324675;100,6024096;100;858;167;178;164;186;163;100;100;100;100;100;100;65;18;8;10;20;9;7,575757576;10,77844311;4,494382022;6,097560976;10,75268817;5,521472393;793;149;170;154;166;154;92,42424242;89,22155689;95,50561798;93,90243902;89,24731183;94,47852761
1724;98;18;22;16;18;24;80,32786885;60;78,57142857;80;94,73684211;96;10;.;5;.;.;.;76,92307692;.;71,42857143;.;.;.;88;15;17;14;18;24;80,73394495;.;80,95238095;.;.;.;122;30;28;20;19;25;100;100;100;100;100;100;13;.;7;.;.;.;10,6557377;.;25;.;.;.;109;.;21;.;.;.;89,3442623;.;75;.;.;.
1725;64;9;15;14;13;13;82,05128205;64,28571429;88,23529412;77,77777778;92,85714286;86,66666667;.;.;.;.;.;.;.;.;.;.;.;.;62;9;13;14;13;13;83,78378378;.;.;.;.;.;78;14;17;18;14;15;100;100;100;100;100;100;4;.;.;.;.;.;5,128205128;.;.;.;.;.;74;.;.;.;.;.;94,87179487;.;.;.;.;.
1736;102;16;17;23;20;26;97,14285714;84,21052632;100;95,83333333;100;104;.;.;.;.;.;.;.;.;.;.;.;.;99;16;16;21;20;26;98,01980198;.;.;.;.;.;105;19;17;24;20;25;100;100;100;100;100;100;4;.;.;.;.;.;3,80952381;.;.;.;.;.;101;.;.;.;.;.;96,19047619;.;.;.;.;.
1738;55;8;11;12;15;9;96,49122807;72,72727273;110;100;107,1428571;90;4;.;.;.;.;.;66,66666667;.;.;.;.;.;51;8;11;11;13;8;100;.;.;.;.;.;57;11;10;12;14;10;100;100;100;100;100;100;6;.;.;.;.;.;10,52631579;.;.;.;.;.;51;.;.;.;.;.;89,47368421;.;.;.;.;.
1739;14;.;.;4;4;.;77,77777778;.;.;80;100;.;.;.;.;.;.;.;.;.;.;.;.;.;12;.;.;4;.;.;.;.;.;.;.;.;18;.;.;5;4;4;100;.;.;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1740;41;.;6;12;7;13;91,11111111;.;100;92,30769231;87,5;100;.;.;.;.;.;.;.;.;.;.;.;.;41;.;6;12;7;13;100;.;.;.;.;.;45;5;6;13;8;13;100;100;100;100;100;100;4;.;.;.;.;.;8,888888889;.;.;.;.;.;41;.;.;.;.;.;91,11111111;.;.;.;.;.
1742;134;20;24;37;32;21;91,78082192;68,96551724;96;97,36842105;100;95,45454545;20;.;.;9;6;.;83,33333333;.;.;100;.;.;114;19;21;28;26;20;93,44262295;86,36363636;.;96,55172414;.;.;146;29;25;38;32;22;100;100;100;100;100;100;24;7;.;9;.;.;16,43835616;24,13793103;.;23,68421053;.;.;122;22;.;29;.;.;83,56164384;75,86206897;.;76,31578947;.;.
1743;71;5;16;16;18;16;97,26027397;55,55555556;106,6666667;106,6666667;100;100;.;.;.;.;.;.;.;.;.;.;.;.;69;5;16;15;17;16;.;.;.;.;.;.;73;9;15;15;18;16;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1744;243;36;45;52;56;54;88,36363636;64,28571429;86,53846154;110,6382979;90,32258065;93,10344828;15;4;6;.;.;.;68,18181818;57,14285714;75;.;.;.;228;32;39;52;53;52;90,11857708;65,30612245;88,63636364;.;91,37931034;.;275;56;52;47;62;58;100;100;100;100;100;100;22;7;8;.;4;.;8;12,5;15,38461538;.;6,451612903;.;253;49;44;.;58;.;92;87,5;84,61538462;.;93,5483871;.
1748;27;.;7;7;7;4;108;.;100;140;140;100;7;.;.;.;.;.;87,5;.;.;.;.;.;20;.;4;6;6;.;117,6470588;.;.;.;.;.;25;4;7;5;5;4;100;100;100;100;100;100;8;.;.;.;.;.;32;.;.;.;.;.;17;.;.;.;.;.;68;.;.;.;.;.
1749;36;.;7;11;6;10;85,71428571;.;87,5;91,66666667;100;100;.;.;.;.;.;.;.;.;.;.;.;.;33;.;6;11;6;8;86,84210526;.;.;.;.;.;42;6;8;12;6;10;100;100;100;100;100;100;4;.;.;.;.;.;9,523809524;.;.;.;.;.;38;.;.;.;.;.;90,47619048;.;.;.;.;.
1750;276;43;56;66;53;58;98,22064057;74,13793103;101,8181818;100;110,4166667;107,4074074;28;4;6;10;.;6;84,84848485;57,14285714;100;111,1111111;.;66,66666667;248;39;50;56;51;52;100;76,47058824;102,0408163;98,24561404;.;115,5555556;281;58;55;66;48;54;100;100;100;100;100;100;33;7;6;9;.;9;11,74377224;12,06896552;10,90909091;13,63636364;.;16,66666667;248;51;49;57;.;45;88,25622776;87,93103448;89,09090909;86,36363636;.;83,33333333
1751;258;39;56;50;56;57;87,75510204;73,58490566;87,5;92,59259259;91,80327869;91,93548387;19;6;.;4;.;6;82,60869565;66,66666667;.;.;.;85,71428571;239;33;54;46;55;51;88,19188192;75;90;.;.;92,72727273;294;53;64;54;61;62;100;100;100;100;100;100;23;9;4;.;.;7;7,823129252;16,98113208;6,25;.;.;11,29032258;271;44;60;.;.;55;92,17687075;83,01886792;93,75;.;.;88,70967742
1755;19;.;.;5;.;7;86,36363636;.;.;125;.;100;.;.;.;.;.;.;.;.;.;.;.;.;19;.;.;5;.;7;.;.;.;.;.;.;22;4;4;4;.;7;100;100;100;100;.;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1756;346;56;59;72;78;81;93,51351351;82,35294118;88,05970149;96;102,6315789;96,42857143;12;.;4;.;.;.;75;.;57,14285714;.;.;.;334;56;55;69;76;78;94,35028249;.;91,66666667;.;.;.;370;68;67;75;76;84;100;100;100;100;100;100;16;.;7;.;.;.;4,324324324;.;10,44776119;.;.;.;354;.;60;.;.;.;95,67567568;.;89,55223881;.;.;.
1804;2928;468;599;607;582;672;95,03407984;81,39130435;96,14767255;97,74557166;99,31740614;99,40828402;237;37;54;42;58;46;92,578125;68,51851852;98,18181818;110,5263158;95,08196721;95,83333333;2691;431;545;565;524;626;95,25663717;82,72552783;95,95070423;96,91252144;99,80952381;99,68152866;3081;575;623;621;586;676;100;100;100;100;100;100;256;54;55;38;61;48;8,308990587;9,391304348;8,828250401;6,119162641;10,40955631;7,100591716;2825;521;568;583;525;628;91,69100941;90,60869565;91,1717496;93,88083736;89,59044369;92,89940828
1805;969;127;205;211;227;199;91,84834123;69,02173913;93,18181818;96,34703196;100,8888889;96,1352657;93;12;27;22;20;12;82,30088496;52,17391304;100;81,48148148;95,23809524;80;876;115;178;189;207;187;92,99363057;71,42857143;92,22797927;98,4375;101,4705882;97,39583333;1055;184;220;219;225;207;100;100;100;100;100;100;113;23;27;27;21;15;10,71090047;12,5;12,27272727;12,32876712;9,333333333;7,246376812;942;161;193;192;204;192;89,28909953;87,5;87,72727273;87,67123288;90,66666667;92,75362319
1811;64;9;16;9;14;16;85,33333333;52,94117647;88,88888889;90;100;100;5;.;.;.;.;.;100;.;.;.;.;.;59;8;15;9;12;15;84,28571429;.;.;.;.;.;75;17;18;10;14;16;100;100;100;100;100;100;5;.;.;.;.;.;6,666666667;.;.;.;.;.;70;.;.;.;.;.;93,33333333;.;.;.;.;.
1812;107;11;22;26;23;25;100,9433962;68,75;100;118,1818182;104,5454545;104,1666667;8;.;.;.;.;.;133,3333333;.;.;.;.;.;99;10;20;23;22;24;99;.;.;.;.;.;106;16;22;22;22;24;100;100;100;100;100;100;6;.;.;.;.;.;5,660377358;.;.;.;.;.;100;.;.;.;.;.;94,33962264;.;.;.;.;.
1813;475;83;83;88;95;126;94,24603175;83;96,51162791;91,66666667;97,93814433;100,8;61;17;14;11;8;11;107,0175439;106,25;155,5555556;91,66666667;88,88888889;100;414;66;69;77;87;115;92,61744966;78,57142857;89,61038961;91,66666667;98,86363636;100,877193;504;100;86;96;97;125;100;100;100;100;100;100;57;16;9;12;9;11;11,30952381;16;10,46511628;12,5;9,278350515;8,8;447;84;77;84;88;114;88,69047619;84;89,53488372;87,5;90,72164948;91,2
1815;42;.;6;9;17;8;91,30434783;.;100;100;106,25;100;.;.;.;.;.;.;.;.;.;.;.;.;41;.;6;9;16;8;.;.;.;.;.;.;46;7;6;9;16;8;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1816;26;.;5;.;7;8;92,85714286;.;100;.;100;100;5;.;.;.;.;.;83,33333333;.;.;.;.;.;21;.;5;.;5;6;95,45454545;.;.;.;.;.;28;4;5;4;7;8;100;100;100;100;100;100;6;.;.;.;.;.;21,42857143;.;.;.;.;.;22;.;.;.;.;.;78,57142857;.;.;.;.;.
1818;69;11;10;18;19;11;89,61038961;78,57142857;71,42857143;100;95;100;10;.;.;.;.;.;66,66666667;.;.;.;.;.;59;9;7;15;17;11;95,16129032;.;87,5;.;.;.;77;14;14;18;20;11;100;100;100;100;100;100;15;.;6;.;.;.;19,48051948;.;42,85714286;.;.;.;62;.;8;.;.;.;80,51948052;.;57,14285714;.;.;.
1820;374;62;84;75;79;74;93,5;77,5;92,30769231;96,15384615;103,9473684;98,66666667;43;7;8;11;10;7;74,13793103;38,88888889;61,53846154;110;125;77,77777778;331;55;76;64;69;67;96,78362573;88,70967742;97,43589744;94,11764706;101,4705882;101,5151515;400;80;91;78;76;75;100;100;100;100;100;100;58;18;13;10;8;9;14,5;22,5;14,28571429;12,82051282;10,52631579;12;342;62;78;68;68;66;85,5;77,5;85,71428571;87,17948718;89,47368421;88
1822;110;17;26;24;17;26;79,13669065;54,83870968;78,78787879;80;94,44444444;96,2962963;10;.;.;.;.;5;55,55555556;.;.;.;.;100;100;17;26;21;15;21;82,6446281;.;.;84;.;95,45454545;139;31;33;30;18;27;100;100;100;100;100;100;18;.;.;5;.;5;12,94964029;.;.;16,66666667;.;18,51851852;121;.;.;25;.;22;87,05035971;.;.;83,33333333;.;81,48148148
1824;652;90;145;147;135;135;90,30470914;63,38028169;94,15584416;98,65771812;95,74468085;99,26470588;42;10;9;9;9;5;82,35294118;76,92307692;90;81,81818182;81,81818182;83,33333333;610;80;136;138;126;130;90,90909091;62,01550388;94,44444444;100;96,92307692;100;722;142;154;149;141;136;100;100;100;100;100;100;51;13;10;11;11;6;7,063711911;9,154929577;6,493506494;7,382550336;7,80141844;4,411764706;671;129;144;138;130;130;92,93628809;90,84507042;93,50649351;92,61744966;92,19858156;95,58823529
1825;64;11;14;9;18;12;95,52238806;78,57142857;107,6923077;100;94,73684211;100;5;.;.;.;.;.;62,5;.;.;.;.;.;59;10;14;7;18;10;100;.;.;.;.;.;67;14;13;9;19;12;100;100;100;100;100;100;8;.;.;.;.;.;11,94029851;.;.;.;.;.;59;.;.;.;.;.;88,05970149;.;.;.;.;.
1826;61;6;10;12;15;18;85,91549296;50;76,92307692;92,30769231;93,75;105,8823529;9;.;.;.;.;.;90;.;.;.;.;.;52;5;8;10;12;17;85,24590164;.;.;.;.;.;71;12;13;13;16;17;100;100;100;100;100;100;10;.;.;.;.;.;14,08450704;.;.;.;.;.;61;.;.;.;.;.;85,91549296;.;.;.;.;.
1827;66;.;12;10;17;25;89,18918919;.;100;100;94,44444444;100;.;.;.;.;.;.;.;.;.;.;.;.;65;.;12;10;17;25;.;.;.;.;.;.;74;9;12;10;18;25;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1828;102;17;23;20;20;22;99,02912621;85;104,5454545;95,23809524;111,1111111;100;27;.;6;6;6;6;117,3913043;.;150;85,71428571;150;120;75;14;17;14;14;16;93,75;.;94,44444444;100;100;94,11764706;103;20;22;21;18;22;100;100;100;100;100;100;23;.;4;7;4;5;22,33009709;.;18,18181818;33,33333333;22,22222222;22,72727273;80;.;18;14;14;17;77,66990291;.;81,81818182;66,66666667;77,77777778;77,27272727
1832;205;30;38;38;45;54;87,60683761;68,18181818;90,47619048;95;90;93,10344828;8;.;.;.;.;.;57,14285714;.;.;.;.;.;197;27;36;38;43;53;89,54545455;.;94,73684211;.;93,47826087;.;234;44;42;40;50;58;100;100;100;100;100;100;14;.;4;.;4;.;5,982905983;.;9,523809524;.;8;.;220;.;38;.;46;.;94,01709402;.;90,47619048;.;92;.
1833;1396;219;268;279;308;322;94,6440678;81,71641791;94,03508772;96,875;100,6535948;98,17073171;82;5;22;21;19;15;82;45,45454545;88;77,77777778;105,5555556;78,94736842;1314;214;246;258;289;307;95,56363636;83,26848249;94,61538462;98,85057471;100,3472222;99,35275081;1475;268;285;288;306;328;100;100;100;100;100;100;100;11;25;27;18;19;6,779661017;4,104477612;8,771929825;9,375;5,882352941;5,792682927;1375;257;260;261;288;309;93,22033898;95,89552239;91,22807018;90,625;94,11764706;94,20731707
1834;111;18;27;21;26;19;95,68965517;72;96,42857143;116,6666667;100;100;6;.;.;.;.;.;75;.;.;.;.;.;105;18;26;20;23;18;97,22222222;.;.;.;.;.;116;25;28;18;26;19;100;100;100;100;100;100;8;.;.;.;.;.;6,896551724;.;.;.;.;.;108;.;.;.;.;.;93,10344828;.;.;.;.;.
1835;21;.;.;6;4;6;91,30434783;.;.;120;100;75;9;.;.;.;.;.;90;.;.;.;.;.;12;.;.;4;.;.;92,30769231;.;.;.;.;.;23;4;.;5;4;8;100;100;.;100;100;100;10;.;.;.;.;4;43,47826087;.;.;.;.;50;13;.;.;.;.;4;56,52173913;.;.;.;.;50
1836;61;9;17;11;10;14;84,72222222;60;94,44444444;78,57142857;83,33333333;107,6923077;7;.;.;.;.;.;100;.;.;.;.;.;54;7;16;10;10;11;83,07692308;.;.;.;.;.;72;15;18;14;12;13;100;100;100;100;100;100;7;.;.;.;.;.;9,722222222;.;.;.;.;.;65;.;.;.;.;.;90,27777778;.;.;.;.;.
1837;328;49;65;76;70;68;89,373297;73,13432836;91,54929577;93,82716049;95,89041096;90,66666667;10;.;.;.;.;.;71,42857143;.;.;.;.;.;318;48;62;74;69;65;90,08498584;.;.;.;.;92,85714286;367;67;71;81;73;75;100;100;100;100;100;100;14;.;.;.;.;5;3,814713896;.;.;.;.;6,666666667;353;.;.;.;.;70;96,1852861;.;.;.;.;93,33333333
1838;86;8;13;19;23;23;91,4893617;66,66666667;86,66666667;95;100;95,83333333;11;.;.;4;4;.;78,57142857;.;.;80;100;.;75;8;11;15;19;22;93,75;.;.;100;100;.;94;12;15;20;23;24;100;100;100;100;100;100;14;.;.;5;4;.;14,89361702;.;.;25;17,39130435;.;80;.;.;15;19;.;85,10638298;.;.;75;82,60869565;.
1839;31;5;.;9;4;10;75,6097561;41,66666667;.;90;66,66666667;100;8;.;.;.;.;4;88,88888889;.;.;.;.;100;23;4;.;6;4;6;71,875;.;.;.;.;100;41;12;.;10;6;10;100;100;.;100;100;100;9;.;.;.;.;4;21,95121951;.;.;.;.;40;32;.;.;.;.;6;78,04878049;.;.;.;.;60
1840;234;42;35;44;62;51;96,69421488;84;83,33333333;102,3255814;106,8965517;104,0816327;22;.;5;.;7;4;95,65217391;.;100;.;116,6666667;.;212;39;30;41;55;47;96,80365297;92,85714286;81,08108108;.;105,7692308;.;242;50;42;43;58;49;100;100;100;100;100;100;23;8;5;.;6;.;9,504132231;16;11,9047619;.;10,34482759;.;219;42;37;.;52;.;90,49586777;84;88,0952381;.;89,65517241;.
1841;431;67;78;78;104;104;92,09401709;72,82608696;97,5;95,12195122;95,41284404;99,04761905;20;.;.;4;8;.;57,14285714;.;.;100;61,53846154;.;411;65;75;74;96;101;94,91916859;73,86363636;104,1666667;94,87179487;100;102,020202;468;92;80;82;109;105;100;100;100;100;100;100;35;4;8;4;13;6;7,478632479;4,347826087;10;4,87804878;11,9266055;5,714285714;433;88;72;78;96;99;92,52136752;95,65217391;90;95,12195122;88,0733945;94,28571429
1845;59;11;7;14;11;16;81,94444444;91,66666667;63,63636364;77,77777778;91,66666667;84,21052632;5;.;.;.;.;4;83,33333333;.;.;.;.;.;54;11;6;14;11;12;81,81818182;.;.;.;.;.;72;12;11;18;12;19;100;100;100;100;100;100;6;.;.;.;.;.;8,333333333;.;.;.;.;.;66;.;.;.;.;.;91,66666667;.;.;.;.;.
1848;82;12;14;15;26;15;85,41666667;54,54545455;82,35294118;88,23529412;108,3333333;93,75;11;.;.;.;.;4;137,5;.;.;.;.;.;71;10;12;15;23;11;80,68181818;.;92,30769231;.;.;.;96;22;17;17;24;16;100;100;100;100;100;100;8;.;4;.;.;.;8,333333333;.;23,52941176;.;.;.;88;.;13;.;.;.;91,66666667;.;76,47058824;.;.;.
1849;86;18;22;14;22;10;95,55555556;85,71428571;100;100;95,65217391;100;8;.;.;.;.;.;66,66666667;.;.;.;.;.;78;15;19;14;21;9;100;93,75;.;.;.;.;90;21;22;14;23;10;100;100;100;100;100;100;12;5;.;.;.;.;13,33333333;23,80952381;.;.;.;.;78;16;.;.;.;.;86,66666667;76,19047619;.;.;.;.
1850;88;12;16;19;17;24;96,7032967;80;106,6666667;90,47619048;100;104,3478261;11;.;.;5;.;.;68,75;.;.;71,42857143;.;.;77;11;14;14;15;23;102,6666667;.;.;100;.;.;91;15;15;21;17;23;100;100;100;100;100;100;16;.;.;7;.;.;17,58241758;.;.;33,33333333;.;.;75;.;.;14;.;.;82,41758242;.;.;66,66666667;.;.
1851;84;5;17;17;28;17;88,42105263;35,71428571;100;85;100;106,25;18;.;.;.;8;.;81,81818182;.;.;.;114,2857143;.;66;.;16;14;20;14;90,4109589;.;.;100;95,23809524;.;95;14;17;20;28;16;100;100;100;100;100;100;22;5;.;6;7;.;23,15789474;35,71428571;.;30;25;.;73;9;.;14;21;.;76,84210526;64,28571429;.;70;75;.
