kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
604;1536;203;309;315;343;366;94,99072356;74,90774908;95,66563467;101,6129032;99,70930233;99,18699187;237;26;60;53;46;52;80,33898305;38,80597015;95,23809524;96,36363636;86,79245283;91,22807018;1299;177;249;262;297;314;94,06227371;13,38880484;122,0588235;100,7692308;116,4705882;107,9037801;1617;271;323;310;344;369;100;100;100;100;100;100;295;67;63;55;53;57;18,2436611;24,72324723;19,50464396;17,74193548;15,40697674;15,44715447;1381;1322;204;260;255;291;85,40507112;487,8228782;63,15789474;83,87096774;74,12790698;78,86178862
605;1432;210;254;298;341;329;91,67733675;73,17073171;91,03942652;96,75324675;96,60056657;98,20895522;195;20;35;52;52;36;72,22222222;38,46153846;70;88,13559322;78,78787879;83,72093023;1237;190;219;246;289;293;95,15384615;14,70588235;93,19148936;107,4235808;116,064257;102,0905923;1562;287;279;308;353;335;100;100;100;100;100;100;270;52;50;59;66;43;17,28553137;18,1184669;17,92114695;19,15584416;18,69688385;12,8358209;1300;1292;235;229;249;287;83,22663252;450,174216;84,22939068;74,35064935;70,53824363;85,67164179
612;394;41;94;87;97;75;89,34240363;55,40540541;90,38461538;101,1627907;97,97979798;96,15384615;38;:;9;4;17;6;79,16666667;.;75;80;100;150;356;39;85;83;80;69;87,68472906;9,923664122;132,8125;90,2173913;98,7654321;84,14634146;441;74;104;86;99;78;100;100;100;100;100;100;48;10;12;5;17;4;10,88435374;13,51351351;11,53846154;5,813953488;17,17171717;5,128205128;406;393;64;92;81;82;92,06349206;531,0810811;61,53846154;106,9767442;81,81818182;105,1282051
615;38;:;7;12;8;8;92,68292683;.;87,5;92,30769231;100;100;4;:;:;:;:;:;80;.;.;.;.;.;34;:;6;11;6;8;89,47368421;.;150;183,3333333;50;133,3333333;41;4;8;13;8;8;100;100;100;100;100;100;5;:;:;:;:;:;12,19512195;.;.;.;.;.;38;36;4;6;12;6;92,68292683;900;50;46,15384615;150;75
616;121;16;22;33;29;21;92,36641221;66,66666667;95,65217391;91,66666667;107,4074074;100;25;:;6;5;5;7;92,59259259;.;100;83,33333333;125;87,5;96;14;16;28;24;14;84,95575221;13,46153846;76,19047619;164,7058824;80;60,86956522;131;24;23;36;27;21;100;100;100;100;100;100;27;:;6;6;4;8;20,61068702;.;26,08695652;16,66666667;14,81481481;38,0952381;113;104;21;17;30;23;86,25954198;433,3333333;91,30434783;47,22222222;111,1111111;109,5238095
617;214;31;40;40;54;49;92,64069264;81,57894737;90,90909091;97,56097561;98,18181818;92,45283019;38;9;8;5;11;5;90,47619048;81,81818182;100;83,33333333;91,66666667;100;176;22;32;35;43;44;89,34010152;11,64021164;118,5185185;97,22222222;122,8571429;102,3255814;231;38;44;41;55;53;100;100;100;100;100;100;42;11;8;6;12;5;18,18181818;28,94736842;18,18181818;14,63414634;21,81818182;9,433962264;197;189;27;36;35;43;85,28138528;497,3684211;61,36363636;87,80487805;63,63636364;81,13207547
618;134;15;21;35;39;24;91,15646259;71,42857143;80,76923077;97,22222222;97,5;100;20;:;:;:;8;5;95,23809524;.;.;.;100;125;114;14;18;32;31;19;87,69230769;11,11111111;94,73684211;152,3809524;91,17647059;59,375;147;21;26;36;40;24;100;100;100;100;100;100;21;:;5;:;8;4;14,28571429;.;19,23076923;.;20;16,66666667;130;126;19;21;34;32;88,43537415;600;73,07692308;58,33333333;85;133,3333333
619;225;21;42;53;49;60;94,53781513;63,63636364;93,33333333;98,14814815;102,0833333;103,4482759;27;:;4;6;10;7;96,42857143;.;80;75;125;140;198;21;38;47;39;53;88,78923767;10;122,5806452;117,5;84,7826087;132,5;238;33;45;54;48;58;100;100;100;100;100;100;28;:;5;8;8;5;11,76470588;.;11,11111111;14,81481481;16,66666667;8,620689655;223;210;31;40;46;40;93,69747899;636,3636364;68,88888889;74,07407407;95,83333333;68,96551724
620;155;23;30;37;36;29;91,17647059;69,6969697;103,4482759;92,5;94,73684211;96,66666667;26;:;7;7;4;5;74,28571429;.;87,5;77,77777778;80;100;129;20;23;30;32;24;87,16216216;14,81481481;92;142,8571429;103,2258065;72,72727273;170;33;29;40;38;30;100;100;100;100;100;100;35;8;8;9;5;5;20,58823529;24,24242424;27,5862069;22,5;13,15789474;16,66666667;148;135;25;21;31;33;87,05882353;409,0909091;86,20689655;52,5;81,57894737;110
621;143;13;28;40;32;30;94,07894737;61,9047619;100;97,56097561;100;100;17;:;:;5;4;4;94,44444444;.;.;125;100;66,66666667;126;11;26;35;28;26;80,25477707;8,208955224;136,8421053;134,6153846;75,67567568;92,85714286;152;21;28;41;32;30;100;100;100;100;100;100;18;:;:;4;4;6;11,84210526;.;.;9,756097561;12,5;20;157;134;19;26;37;28;103,2894737;638,0952381;67,85714286;63,41463415;115,625;93,33333333
622;113;14;31;22;32;14;89,68253968;60,86956522;96,875;88;96,96969697;107,6923077;10;:;:;:;4;:;62,5;.;.;.;100;.;103;13;30;19;28;13;89,56521739;11,81818182;150;61,29032258;147,3684211;44,82758621;126;23;32;25;33;13;100;100;100;100;100;100;16;:;:;6;4;:;12,6984127;.;.;24;12,12121212;.;115;110;20;31;19;29;91,26984127;478,2608696;62,5;124;57,57575758;223,0769231
623;642;89;124;147;133;149;82,94573643;54,26829268;84,93150685;87,5;96,37681159;94,30379747;77;6;12;20;20;19;63,1147541;22,22222222;52,17391304;80;86,95652174;79,16666667;565;83;112;127;113;130;87,05701079;12,73006135;81,75182482;103,2520325;79,02097902;113,0434783;774;164;146;168;138;158;100;100;100;100;100;100;122;27;23;25;23;24;15,7622739;16,46341463;15,75342466;14,88095238;16,66666667;15,18987342;649;652;137;123;143;115;83,8501292;397,5609756;93,83561644;73,21428571;103,6231884;72,78481013
624;941;135;193;186;213;214;90,13409962;71,80851064;91,46919431;91,17647059;98,61111111;95,11111111;102;15;20;29;17;21;75,55555556;57,69230769;66,66666667;80,55555556;80,95238095;95,45454545;839;120;173;157;196;193;88,68921776;13,20132013;106,7901235;86,74033149;116,6666667;98,97435897;1044;188;211;204;216;225;100;100;100;100;100;100;135;26;30;36;21;22;12,93103448;13,82978723;14,21800948;17,64705882;9,722222222;9,777777778;946;909;162;181;168;195;90,61302682;483,5106383;76,77725118;88,7254902;77,77777778;86,66666667
625;1306;159;260;304;275;308;86,8928809;64,89795918;88,13559322;92,68292683;89,86928105;93,61702128;282;20;51;70;64;77;90,67524116;38,46153846;89,47368421;111,1111111;101,5873016;101,3157895;1024;139;209;234;211;231;82,78092158;11,66107383;108,2901554;98,31932773;79,62264151;95,0617284;1503;245;295;328;306;329;100;100;100;100;100;100;311;52;57;63;63;76;20,69194943;21,2244898;19,3220339;19,20731707;20,58823529;23,10030395;1237;1192;193;238;265;243;82,30206254;486,5306122;65,42372881;72,56097561;86,60130719;73,86018237
626;1497;231;298;320;333;315;93,03915475;75;92,83489097;98,1595092;97,94117647;100,3184713;270;31;51;62;76;50;78,48837209;48,4375;68,91891892;93,93939394;90,47619048;89,28571429;1227;200;247;258;257;265;94,16730622;15,81027668;101,2295082;104,4534413;98,84615385;103,515625;1609;308;321;326;340;314;100;100;100;100;100;100;344;64;74;66;84;56;21,37973897;20,77922078;23,0529595;20,24539877;24,70588235;17,8343949;1303;1265;244;247;260;256;80,98197638;410,7142857;76,01246106;75,76687117;76,47058824;81,52866242
627;1197;176;247;238;269;267;87,24489796;65,67164179;91,82156134;91,53846154;90,57239057;96,04316547;129;12;36;23;28;30;67,53926702;25,53191489;83,72093023;82,14285714;73,68421053;85,71428571;1068;164;211;215;241;237;89,8989899;13,88653683;95,47511312;95,13274336;103,8793103;91,50579151;1372;268;269;260;297;278;100;100;100;100;100;100;191;47;43;28;38;35;13,9212828;17,53731343;15,98513011;10,76923077;12,79461279;12,58992806;1188;1181;221;226;232;259;86,58892128;440,6716418;82,15613383;86,92307692;78,11447811;93,16546763
628;464;55;102;99;111;97;94,88752556;68,75;100;102,0618557;100;97,97979798;81;11;15;19;21;15;103,8461538;55;136,3636364;158,3333333;110,5263158;93,75;383;44;87;80;90;82;87,8440367;10,70559611;145;87,91208791;105,8823529;89,13043478;489;80;102;97;111;99;100;100;100;100;100;100;78;20;11;12;19;16;15,95092025;25;10,78431373;12,37113402;17,11711712;16,16161616;436;411;60;91;85;92;89,16155419;513,75;58,82352941;93,81443299;76,57657658;92,92929293
631;128;22;23;25;30;28;80,50314465;66,66666667;76,66666667;75,75757576;93,75;90,32258065;20;4;:;4;4;5;68,96551724;57,14285714;.;80;80;100;108;18;20;21;26;23;78,26086957;13,84615385;76,92307692;91,30434783;92,85714286;85,18518519;159;33;30;33;32;31;100;100;100;100;100;100;29;7;7;5;5;5;18,23899371;21,21212121;23,33333333;15,15151515;15,625;16,12903226;138;130;26;23;28;27;86,79245283;393,9393939;86,66666667;69,6969697;87,5;87,09677419
632;37;6;7;8;7;9;92,5;66,66666667;116,6666667;88,88888889;100;100;4;:;:;:;:;:;66,66666667;.;.;.;.;.;33;5;6;7;6;9;70,21276596;14,70588235;100;140;75;150;40;9;6;9;7;9;100;100;100;100;100;100;6;:;:;:;:;:;15;.;.;.;.;.;47;34;6;5;8;6;117,5;377,7777778;100;55,55555556;114,2857143;66,66666667
633;102;20;12;23;22;25;90,26548673;71,42857143;80;100;100;100;5;:;:;:;:;:;55,55555556;.;.;.;.;.;97;20;10;22;21;24;102,1052632;19,23076923;41,66666667;169,2307692;95,45454545;114,2857143;113;28;15;23;22;25;100;100;100;100;100;100;9;4;:;:;:;:;7,96460177;14,28571429;.;.;.;.;95;104;24;13;22;21;84,07079646;371,4285714;160;56,52173913;100;84
701;1311;153;234;293;309;322;86,25;56,45756458;85,40145985;92,42902208;96,86520376;94,98525074;150;10;19;39;36;46;62,5;23,25581395;41,30434783;72,22222222;78,26086957;90,19607843;1161;143;215;254;273;276;90,20979021;11,171875;94,29824561;111,4035088;103,8022814;101,0989011;1520;271;274;317;319;339;100;100;100;100;100;100;240;43;46;54;46;51;15,78947368;15,86715867;16,78832117;17,03470032;14,4200627;15,04424779;1287;1280;228;228;263;273;84,67105263;472,3247232;83,21167883;71,92429022;82,44514107;80,53097345
702;536;66;115;111;125;119;92,57340242;67,34693878;94,26229508;96,52173913;97,65625;102,5862069;52;:;11;11;17;11;80;.;61,11111111;110;89,47368421;122,2222222;484;64;104;100;108;108;90,97744361;12,45136187;116,8539326;96,15384615;102,8571429;99,08256881;579;98;122;115;128;116;100;100;100;100;100;100;65;9;18;10;19;9;11,22625216;9,183673469;14,75409836;8,695652174;14,84375;7,75862069;532;514;89;104;105;109;91,88255613;524,4897959;72,95081967;90,43478261;82,03125;93,96551724
704;2155;320;442;478;480;435;90,16736402;65,4396728;90,94650206;97,75051125;98,1595092;99,5423341;235;22;66;52;55;40;73,89937107;30,55555556;74,15730337;108,3333333;88,70967742;85,10638298;1920;298;376;426;425;395;92,66409266;14,38223938;90,16786571;107,3047859;96,37188209;92,5058548;2390;489;486;489;489;437;100;100;100;100;100;100;318;72;89;48;62;47;13,30543933;14,72392638;18,3127572;9,81595092;12,67893661;10,75514874;2072;2072;417;397;441;427;86,69456067;423,7218814;85,80246914;81,18609407;90,18404908;97,71167048
706;2253;316;445;449;515;528;90,12;69,29824561;89,71774194;92,57731959;97,72296015;98,50746269;345;28;71;81;80;85;72,93868922;30,10752688;72,44897959;81,81818182;91,95402299;88,54166667;1908;288;374;368;435;443;92,26305609;14,20818944;103,030303;92,46231156;112,6943005;100,6818182;2500;456;496;485;527;536;100;100;100;100;100;100;473;93;98;99;87;96;18,92;20,39473684;19,75806452;20,41237113;16,5085389;17,91044776;2068;2027;363;398;386;440;82,72;444,5175439;73,18548387;82,06185567;73,24478178;82,08955224
709;2141;291;390;456;484;520;89,69417679;72,3880597;88,63636364;93,82716049;95,08840864;94,54545455;303;37;50;62;79;75;76,13065327;51,38888889;65,78947368;81,57894737;90,8045977;86,20689655;1838;254;340;394;405;445;87,90052606;12,7702363;103,030303;108,2417582;98,7804878;105,450237;2387;402;440;486;509;550;100;100;100;100;100;100;398;72;76;76;87;87;16,67364893;17,91044776;17,27272727;15,63786008;17,09233792;15,81818182;2091;1989;330;364;410;422;87,59949728;494,7761194;75;74,89711934;80,55009823;76,72727273
711;268;43;52;62;50;61;84,01253918;71,66666667;77,6119403;92,53731343;92,59259259;85,91549296;26;5;5;5;5;6;61,9047619;45,45454545;83,33333333;100;50;60;242;38;47;57;45;55;82,03389831;13,71841155;95,91836735;93,44262295;72,58064516;125;319;60;67;67;54;71;100;100;100;100;100;100;42;11;6;5;10;10;13,1661442;18,33333333;8,955223881;7,462686567;18,51851852;14,08450704;295;277;49;61;62;44;92,47648903;461,6666667;73,13432836;91,04477612;114,8148148;61,97183099
713;512;77;102;88;113;132;91,26559715;70,64220183;94,44444444;90,72164948;98,26086957;100;51;10;15;9;5;12;70,83333333;50;107,1428571;75;45,45454545;80;461;67;87;79;108;120;91,10671937;13,70143149;97,75280899;84,04255319;127,0588235;115,3846154;561;109;108;97;115;132;100;100;100;100;100;100;72;20;14;12;11;15;12,8342246;18,34862385;12,96296296;12,37113402;9,565217391;11,36363636;506;489;89;94;85;104;90,19607843;448,6238532;82,40740741;96,90721649;73,91304348;78,78787879
714;140;29;23;30;33;25;91,50326797;85,29411765;92;96,77419355;91,66666667;92,59259259;5;:;:;:;:;:;50;.;.;.;.;.;135;26;22;30;33;24;90,60402685;18,18181818;78,57142857;125;106,4516129;68,57142857;153;34;25;31;36;27;100;100;100;100;100;100;10;6;:;:;:;:;6,535947712;17,64705882;.;.;.;.;149;143;28;24;31;35;97,38562092;420,5882353;112;77,41935484;86,11111111;129,6296296
716;491;77;79;109;109;117;86,74911661;65,81196581;90,8045977;90,83333333;93,96551724;92,85714286;35;:;:;15;11;:;70;.;.;100;73,33333333;.;456;74;76;94;98;114;88,37209302;14,34108527;69,72477064;114,6341463;93,33333333;112,8712871;566;117;87;120;116;126;100;100;100;100;100;100;50;8;5;15;15;7;8,833922261;6,837606838;5,747126437;12,5;12,93103448;5,555555556;516;516;109;82;105;101;91,16607774;441,025641;125,2873563;68,33333333;90,51724138;80,15873016
719;304;40;58;70;67;69;80,42328042;51,94805195;82,85714286;82,35294118;91,78082192;94,52054795;25;:;:;6;8;5;52,08333333;.;.;60;80;45,45454545;279;37;55;64;59;64;87,1875;11,21212121;82,08955224;101,5873016;78,66666667;101,5873016;378;77;70;85;73;73;100;100;100;100;100;100;48;10;7;10;10;11;12,6984127;12,98701299;10;11,76470588;13,69863014;15,06849315;320;330;67;63;75;63;84,65608466;428,5714286;95,71428571;74,11764706;102,739726;86,30136986
720;601;79;104;137;137;144;89,03703704;65,83333333;86,66666667;97,85714286;93,19727891;97,2972973;69;6;9;14;15;25;75;35,29411765;50;100;71,42857143;113,6363636;532;73;95;123;122;119;88,51913478;12,52144082;92,23300971;120,5882353;96,82539683;94,44444444;675;120;120;140;147;148;100;100;100;100;100;100;92;17;18;14;21;22;13,62962963;14,16666667;15;10;14,28571429;14,86486486;601;583;103;102;126;126;89,03703704;485,8333333;85,83333333;72,85714286;85,71428571;85,13513514
722;1146;141;236;237;287;245;94,01148482;74,21052632;96,32653061;95,56451613;98,62542955;100;110;12;22;22;28;26;76,38888889;44,44444444;84,61538462;73,33333333;87,5;89,65517241;1036;129;214;215;259;219;91,92546584;12;131,2883436;98,17351598;118,8073394;84,55598456;1219;190;245;248;291;245;100;100;100;100;100;100;144;27;26;30;32;29;11,81296144;14,21052632;10,6122449;12,09677419;10,99656357;11,83673469;1127;1075;163;219;218;259;92,45283019;565,7894737;66,53061224;88,30645161;74,91408935;105,7142857
723;185;25;37;39;34;50;88,51674641;67,56756757;92,5;97,5;87,17948718;94,33962264;28;4;4;:;7;10;71,79487179;50;57,14285714;.;87,5;90,90909091;157;21;33;36;27;40;85,79234973;12,35294118;113,7931034;109,0909091;77,14285714;129,0322581;209;37;40;40;39;53;100;100;100;100;100;100;39;8;7;5;8;11;18,66028708;21,62162162;17,5;12,5;20,51282051;20,75471698;183;170;29;33;35;31;87,55980861;459,4594595;72,5;82,5;89,74358974;58,49056604
728;122;19;23;30;29;21;89,70588235;73,07692308;100;85,71428571;100;91,30434783;7;:;:;4;:;:;87,5;.;.;100;.;.;115;19;21;26;29;20;87,78625954;14,84375;80,76923077;123,8095238;93,5483871;68,96551724;136;26;23;35;29;23;100;100;100;100;100;100;8;:;:;4;:;:;5,882352941;.;.;11,42857143;.;.;131;128;26;21;31;29;96,32352941;492,3076923;113,0434783;60;106,8965517;126,0869565
805;1822;265;360;365;428;404;96,60657476;77,25947522;100,5586592;98,64864865;100,7058824;103,5897436;180;13;34;41;49;43;80;36,11111111;80,95238095;82;90,74074074;100;1642;252;326;324;379;361;98,26451227;15,17158338;106,1889251;102,5316456;118,4375;97,30458221;1886;343;358;370;425;390;100;100;100;100;100;100;225;36;42;50;54;43;11,9300106;10,49562682;11,73184358;13,51351351;12,70588235;11,02564103;1671;1661;307;316;320;371;88,60021209;484,2565598;85,75418994;85,40540541;75,29411765;95,12820513
806;2653;373;552;566;581;581;86,47327249;64,53287197;88,03827751;91,14331723;93,10897436;94,01294498;467;51;99;99;112;106;76,05863192;43,22033898;77,34375;81,81818182;91,80327869;84,8;2186;322;453;467;469;475;86,98766415;13,12143439;98,47826087;93,58717435;93,8;94,62151394;3068;578;627;621;624;618;100;100;100;100;100;100;614;118;128;121;122;125;20,01303781;20,41522491;20,41467305;19,48470209;19,55128205;20,22653722;2513;2454;460;499;500;502;81,91003911;424,567474;73,36523126;80,35426731;80,12820513;81,22977346
807;619;101;124;122;144;128;92,3880597;75,37313433;96,12403101;97,6;96,6442953;96,2406015;79;9;21;15;21;13;85,86956522;40,90909091;105;107,1428571;91,30434783;100;540;92;103;107;123;115;89,85024958;15,91695502;91,96428571;98,16513761;110,8108108;91,26984127;670;134;129;125;149;133;100;100;100;100;100;100;92;22;20;14;23;13;13,73134328;16,41791045;15,50387597;11,2;15,43624161;9,77443609;601;578;112;109;111;126;89,70149254;431,3432836;86,82170543;87,2;74,4966443;94,73684211
811;96;:;15;22;26;31;74,41860465;.;51,72413793;75,86206897;83,87096774;172,2222222;4;:;:;:;:;:;57,14285714;.;.;.;.;.;92;:;15;21;23;31;66,18705036;.;68,18181818;77,77777778;82,14285714;114,8148148;129;22;29;29;31;18;100;100;100;100;100;100;7;:;:;:;4;:;5,426356589;.;.;.;12,90322581;.;139;122;22;27;28;27;107,751938;554,5454545;75,86206897;93,10344828;90,32258065;150
814;663;99;113;164;139;148;90,94650206;71,22302158;86,25954198;96,47058824;97,2027972;101,369863;77;11;17;21;11;17;91,66666667;84,61538462;77,27272727;105;91,66666667;100;586;88;96;143;128;131;90,99378882;13,64341085;76,19047619;131,1926606;85,33333333;100;729;139;131;170;143;146;100;100;100;100;100;100;84;13;22;20;12;17;11,52263374;9,352517986;16,79389313;11,76470588;8,391608392;11,64383562;644;645;126;109;150;131;88,34019204;464,028777;96,18320611;64,11764706;104,8951049;89,7260274
815;452;67;86;92;101;106;91,31313131;72,82608696;94,50549451;95,83333333;95,28301887;96,36363636;65;10;11;14;14;16;82,27848101;55,55555556;73,33333333;107,6923077;87,5;94,11764706;387;57;75;78;87;90;90,20979021;13,70192308;101,3513514;102,6315789;104,8192771;100;495;92;91;96;106;110;100;100;100;100;100;100;79;18;15;13;16;17;15,95959596;19,56521739;16,48351648;13,54166667;15,09433962;15,45454545;429;416;74;76;83;90;86,66666667;452,173913;81,31868132;79,16666667;78,30188679;81,81818182
817;188;30;34;51;35;38;86,23853211;65,2173913;87,17948718;92,72727273;97,22222222;90,47619048;14;:;:;5;:;4;70;.;.;71,42857143;.;100;174;29;32;46;33;34;96,13259669;14,64646465;74,41860465;131,4285714;68,75;100;218;46;39;55;36;42;100;100;100;100;100;100;20;:;4;7;:;4;9,174311927;.;10,25641026;12,72727273;.;9,523809524;181;198;43;35;48;34;83,02752294;430,4347826;110,2564103;63,63636364;133,3333333;80,95238095
819;294;35;61;54;75;69;86,98224852;51,47058824;91,04477612;91,52542373;98,68421053;101,4705882;48;4;7;8;15;14;73,84615385;28,57142857;50;100;100;100;246;31;54;46;60;55;92,48120301;11,35531136;100;86,79245283;117,6470588;90,16393443;338;68;67;59;76;68;100;100;100;100;100;100;65;14;14;8;15;14;19,23076923;20,58823529;20,89552239;13,55932203;19,73684211;20,58823529;266;273;54;53;51;61;78,69822485;401,4705882;80,59701493;89,83050847;67,10526316;89,70588235
821;342;53;66;67;73;83;90;67,94871795;89,18918919;100;97,33333333;96,51162791;43;4;11;6;10;12;76,78571429;40;91,66666667;100;83,33333333;75;299;49;55;61;63;71;102,3972603;15,12345679;80,88235294;98,38709677;103,2786885;112,6984127;380;78;74;67;75;86;100;100;100;100;100;100;56;10;12;6;12;16;14,73684211;12,82051282;16,21621622;8,955223881;16;18,60465116;292;324;68;62;61;63;76,84210526;415,3846154;91,89189189;92,53731343;81,33333333;73,25581395
822;183;17;49;34;45;38;87,98076923;56,66666667;85,96491228;89,47368421;95,74468085;105,5555556;22;:;6;:;6;6;104,7619048;.;85,71428571;.;100;120;161;15;43;32;39;32;80,09950249;8,021390374;153,5714286;64;105,4054054;78,04878049;208;30;57;38;47;36;100;100;100;100;100;100;21;:;7;:;6;5;10,09615385;.;12,28070175;.;12,76595745;13,88888889;201;187;28;50;37;41;96,63461538;623,3333333;49,12280702;131,5789474;78,72340426;113,8888889
826;296;48;62;56;57;73;102,4221453;104,3478261;98,41269841;101,8181818;107,5471698;101,3888889;46;8;8;6;11;13;139,3939394;114,2857143;133,3333333;120;220;130;250;40;54;50;46;60;92,59259259;15,625;138,4615385;87,71929825;92;125;289;46;63;55;53;72;100;100;100;100;100;100;33;7;6;5;5;10;11,41868512;15,2173913;9,523809524;9,090909091;9,433962264;13,88888889;270;256;39;57;50;48;93,42560554;556,5217391;61,9047619;103,6363636;94,33962264;66,66666667
827;71;10;9;19;18;15;92,20779221;58,82352941;100;95;105,8823529;107,1428571;:;:;:;:;:;:;.;.;.;.;.;.;70;10;9;19;18;14;98,5915493;13,33333333;52,94117647;211,1111111;94,73684211;82,35294118;77;17;9;20;17;14;100;100;100;100;100;100;:;:;:;:;:;:;.;.;.;.;.;.;71;75;17;9;19;17;92,20779221;441,1764706;188,8888889;45;111,7647059;121,4285714
828;164;17;29;41;41;36;90,60773481;54,83870968;96,66666667;97,61904762;100;97,2972973;19;:;:;5;6;4;79,16666667;.;.;100;100;100;145;16;26;36;35;32;95,39473684;10,1910828;104;133,3333333;94,59459459;91,42857143;181;31;30;42;41;37;100;100;100;100;100;100;24;6;:;5;6;4;13,25966851;19,35483871;.;11,9047619;14,63414634;10,81081081;152;157;25;27;37;35;83,97790055;506,4516129;83,33333333;64,28571429;90,24390244;94,59459459
829;94;14;17;26;20;17;89,52380952;66,66666667;85;100;95,23809524;100;10;:;:;:;:;:;100;.;.;.;.;.;84;13;15;24;17;15;91,30434783;13,68421053;75;160;65,38461538;83,33333333;105;21;20;26;21;17;100;100;100;100;100;100;10;:;5;:;:;:;9,523809524;.;25;.;.;.;92;95;20;15;26;18;87,61904762;452,3809524;100;57,69230769;123,8095238;105,8823529
830;82;13;14;19;17;19;87,23404255;61,9047619;87,5;100;85;105,5555556;4;:;:;:;:;:;80;.;.;.;.;.;78;12;12;19;16;19;91,76470588;13,48314607;63,15789474;126,6666667;84,21052632;105,5555556;94;21;16;19;20;18;100;100;100;100;100;100;5;:;:;:;:;:;5,319148936;.;.;.;.;.;85;89;19;15;19;18;90,42553191;423,8095238;118,75;78,94736842;95;100
831;57;11;9;14;9;14;91,93548387;84,61538462;90;93,33333333;90;100;8;:;:;:;:;:;133,3333333;.;.;.;.;.;49;9;7;12;8;13;90,74074074;16,07142857;70;133,3333333;57,14285714;144,4444444;62;13;10;15;10;14;100;100;100;100;100;100;6;:;:;:;:;:;9,677419355;.;.;.;.;.;54;56;10;9;14;9;87,09677419;430,7692308;100;60;140;64,28571429
