kom;komnr;navn;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
1566 Surnadal;1566;Surnadal;3589700;2505000;2505000;0;0;1038900;0;45800;0;0
1567 Rindal;1567;Rindal;0;0;0;0;0;0;0;0;0;0
1571 Halsa;1571;Halsa;785100;0;0;0;0;785100;0;0;0;0
1573 Smøla;1573;Smøla;218300;0;0;0;0;218300;0;0;0;0
1576 Aure;1576;Aure;15054451;11700225;4874500;6825725;731626;2036400;0;178800;147600;259800
1601 Trondheim;1601;Trondheim;277253420;187048300;52675000;134373300;29293933;45334930;11295957;812300;881000;2587000
1612 Hemne;1612;Hemne;7072500;2409000;1055000;1354000;0;4333200;261800;22900;0;45600
1613 Snillfjord;1613;Snillfjord;562300;0;0;0;0;562300;0;0;0;0
1617 Hitra;1617;Hitra;7990000;4029000;165000;3864000;0;3938200;0;0;0;22800
1620 Frøya;1620;Frøya;1255700;0;0;0;0;1255700;0;0;0;0
1621 Ørland;1621;Ørland;1050100;0;0;0;0;1050100;0;0;0;0
1622 Agdenes;1622;Agdenes;324400;0;0;0;0;324400;0;0;0;0
1624 Rissa;1624;Rissa;6007300;3669400;1460000;2209400;0;1518200;785400;22900;0;11400
1627 Bjugn;1627;Bjugn;1390000;0;0;0;0;1390000;0;0;0;0
1630 Åfjord;1630;Åfjord;1121900;215000;215000;0;0;906900;0;0;0;0
1632 Roan;1632;Roan;278600;0;0;0;0;278600;0;0;0;0
1633 Osen;1633;Osen;0;0;0;0;0;0;0;0;0;0
1634 Oppdal;1634;Oppdal;11872900;9612200;2746500;6865700;0;2101900;0;67600;0;91200
1635 Rennebu;1635;Rennebu;913200;670000;670000;0;0;208900;0;22900;0;11400
1636 Meldal;1636;Meldal;1236400;0;0;0;0;1236400;0;0;0;0
1638 Orkdal;1638;Orkdal;22589400;18203600;6009500;12194100;0;3303400;523600;201700;143000;214100
1640 Røros;1640;Røros;6269400;4822600;1275000;3547600;0;1310000;0;0;0;136800
1644 Holtålen;1644;Holtålen;637100;0;0;0;0;637100;0;0;0;0
1648 Midtre Gauldal;1648;Midtre Gauldal;8098300;6280600;1975000;4305600;0;1692200;0;22900;0;102600
1653 Melhus;1653;Melhus;15146100;11833600;4164800;7668800;0;2516900;523600;67600;0;204400
1657 Skaun;1657;Skaun;4753900;3420400;1025000;2395400;0;1265100;0;0;0;68400
1662 Klæbu;1662;Klæbu;2623713;350000;0;350000;1008013;1265700;0;0;0;0
1663 Malvik;1663;Malvik;8656200;6171200;1940000;4231200;0;2382400;0;0;0;102600
1664 Selbu;1664;Selbu;671000;0;0;0;0;671000;0;0;0;0
1665 Tydal;1665;Tydal;212400;0;0;0;0;212400;0;0;0;0
1702 Steinkjer;1702;Steinkjer;40666930;27582500;8544000;19038500;0;9854400;2594830;135200;0;500000
1703 Namsos;1703;Namsos;42558100;30162200;10211500;19950700;0;11354800;130900;226800;147600;535800
1711 Meråker;1711;Meråker;12208060;8999200;2195000;6804200;302960;2734800;0;22900;0;148200
1714 Stjørdal;1714;Stjørdal;41135055;30127950;8181000;21946950;1047655;6283700;3038350;130800;143000;363600
1717 Frosta;1717;Frosta;868100;0;0;0;0;868100;0;0;0;0
1718 Leksvik;1718;Leksvik;5259580;3342600;1585000;1757600;0;1489980;392700;22900;0;11400
1719 Levanger;1719;Levanger;39010794;27790050;7946500;19843550;600888;6874700;3174756;91600;0;478800
1721 Verdal;1721;Verdal;21100300;17252900;6590000;10662900;0;3067100;392700;0;0;387600
1724 Verran;1724;Verran;6494800;5127600;2510000;2617600;0;1287200;0;45800;0;34200
1725 Namdalseid;1725;Namdalseid;651100;0;0;0;0;651100;0;0;0;0
1736 Snåsa;1736;Snåsa;302800;0;0;0;0;302800;0;0;0;0
1738 Lierne;1738;Lierne;256400;70000;0;70000;0;175000;0;0;0;11400
1739 Røyrvik;1739;Røyrvik;0;0;0;0;0;0;0;0;0;0
1740 Namsskogan;1740;Namsskogan;228800;0;0;0;0;228800;0;0;0;0
1742 Grong;1742;Grong;23076414;11281100;2086500;9194600;0;8165100;3096614;21800;295200;216600
1743 Høylandet;1743;Høylandet;0;0;0;0;0;0;0;0;0;0
1744 Overhalla;1744;Overhalla;8398818;5568700;2291500;3277200;183753;1158000;1362865;22900;0;102600
1748 Fosnes;1748;Fosnes;695400;0;0;0;0;695400;0;0;0;0
1749 Flatanger;1749;Flatanger;655900;0;0;0;0;655900;0;0;0;0
1750 Vikna;1750;Vikna;11721200;9502800;3130000;6372800;0;2013300;0;68700;0;136400
1751 Nærøy;1751;Nærøy;14427200;11695500;4324550;7370950;0;2480600;0;68700;0;182400
1755 Leka;1755;Leka;637100;0;0;0;0;637100;0;0;0;0
1756 Inderøy (f.o.m. 2012);1756;Inderøy (f.o.m. 2012);10067600;8124000;2993000;5131000;0;1717500;0;66500;0;159600
1804 Bodø;1804;Bodø;92444716;59958500;19322000;40636500;1606383;25770700;3708833;489500;0;910800
1805 Narvik;1805;Narvik;33529400;22219000;7582000;14637000;1221800;9114200;261800;270400;0;442200
1811 Bindal;1811;Bindal;666200;70000;0;70000;0;596200;0;0;0;0
1812 Sømna;1812;Sømna;5834900;4378400;860000;3518400;0;1410900;0;0;0;45600
1813 Brønnøy;1813;Brønnøy;16441900;12912200;2940000;9972200;0;3233000;0;68700;0;228000
1815 Vega;1815;Vega;896200;0;0;0;0;896200;0;0;0;0
1816 Vevelstad;1816;Vevelstad;206400;0;0;0;0;206400;0;0;0;0
1818 Herøy (Nordl.);1818;Herøy (Nordl.);4761500;3496200;465000;3031200;0;1197300;0;0;0;68000
1820 Alstahaug;1820;Alstahaug;30888422;20837300;5584500;15252800;0;7717700;1798522;80100;0;454800
1822 Leirfjord;1822;Leirfjord;12917600;11048800;5125000;5923800;0;1406700;130900;137400;0;193800
1824 Vefsn;1824;Vefsn;25824675;15654000;4865000;10789000;0;7835100;2061675;68700;0;205200
1825 Grane;1825;Grane;315000;0;0;0;0;315000;0;0;0;0
1826 Hattfjelldal;1826;Hattfjelldal;7544700;2623000;815000;1808000;0;4830400;0;22900;0;68400
1827 Dønna;1827;Dønna;662700;0;0;0;0;662700;0;0;0;0
1828 Nesna;1828;Nesna;21044319;10060700;2496500;7564200;160000;6813900;3838719;0;0;171000
1832 Hemnes;1832;Hemnes;6705600;5259800;1065000;4194800;0;1297500;0;22900;0;125400
1833 Rana;1833;Rana;40080158;29726000;8915000;20811000;0;8992000;599958;135200;0;627000
1834 Lurøy;1834;Lurøy;788600;0;0;0;0;788600;0;0;0;0
1835 Træna;1835;Træna;245000;70000;0;70000;0;175000;0;0;0;0
1836 Rødøy;1836;Rødøy;709700;0;0;0;0;709700;0;0;0;0
1837 Meløy;1837;Meløy;7376352;5203900;1281500;3922400;314700;1686400;102952;0;0;68400
1838 Gildeskål;1838;Gildeskål;11081200;9430600;5303000;4127600;0;1469800;0;0;0;180800
1839 Beiarn;1839;Beiarn;1685200;1365000;1365000;0;0;228800;0;45800;0;45600
1840 Saltdal;1840;Saltdal;14378800;5657600;1740000;3917600;0;8595600;0;45800;0;79800
1841 Fauske;1841;Fauske;21224082;15462900;5991500;9471400;2116682;2836900;261800;181000;0;364800
1845 Sørfold;1845;Sørfold;877900;0;0;0;0;877900;0;0;0;0
1848 Steigen;1848;Steigen;7838700;6558500;2631500;3927000;0;1122800;0;21800;0;135600
1849 Hamarøy;1849;Hamarøy;12331335;7021400;3417000;3604400;0;1766100;3430035;45800;0;68000
1850 Tysfjord;1850;Tysfjord;4921800;3542200;1525000;2017200;0;1311100;0;0;0;68500
1851 Lødingen;1851;Lødingen;15596370;7604900;1966500;5638400;0;7548400;272370;22900;0;147800
1852 Tjeldsund;1852;Tjeldsund;916200;0;0;0;0;916200;0;0;0;0
1853 Evenes;1853;Evenes;7226900;5766800;1838000;3928800;0;1303300;0;43600;0;113200
1854 Ballangen;1854;Ballangen;7715900;6112800;2143000;3969800;0;1511900;0;0;0;91200
1856 Røst;1856;Røst;208900;0;0;0;0;208900;0;0;0;0
1857 Værøy;1857;Værøy;259100;0;0;0;0;259100;0;0;0;0
1859 Flakstad;1859;Flakstad;540000;0;0;0;0;540000;0;0;0;0
1860 Vestvågøy;1860;Vestvågøy;44099669;27912000;7428000;20484000;4338000;8253600;2628569;182100;295200;490200
1865 Vågan;1865;Vågan;32794075;21970200;6336500;15633700;489450;7338300;2519825;179900;0;296400
1866 Hadsel;1866;Hadsel;28804701;17762500;1310000;16452500;4197801;6154800;130900;22900;0;535800
1867 Bø (Nordl.);1867;Bø (Nordl.);5578219;4035000;2250000;1785000;460219;900300;0;68700;0;114000
1868 Øksnes;1868;Øksnes;5059300;3278800;2198000;1080800;0;1735800;0;44700;0;0
1870 Sortland;1870;Sortland;26832867;20954900;6461500;14493400;0;3298100;1919867;113400;147600;399000
1871 Andøy;1871;Andøy;24151300;20347300;6683500;13663800;430000;2735000;0;174400;0;464600
1874 Moskenes;1874;Moskenes;271700;0;0;0;0;271700;0;0;0;0
1902 Tromsø;1902;Tromsø;108939925;78202900;22009000;56193900;1841200;22117700;5006925;582200;143000;1046000
1903 Harstad (f.o.m 01.01.2013);1903;Harstad (f.o.m. 01.01.2013);65051989;48462600;13419000;35043600;2487389;12471300;523600;297700;0;809400
1911 Kvæfjord;1911;Kvæfjord;14854340;7432400;620000;6812400;792140;6368200;0;0;147600;114000
1913 Skånland;1913;Skånland;6604300;5059100;1840000;3219100;0;1157700;261800;68700;0;57000
1917 Ibestad;1917;Ibestad;7237588;3067000;643000;2424000;800100;728400;2540288;0;0;101800
1919 Gratangen;1919;Gratangen;2941400;1959000;0;1959000;0;914000;0;0;0;68400
1920 Lavangen;1920;Lavangen;184400;0;0;0;0;184400;0;0;0;0
1922 Bardu;1922;Bardu;11518300;5797600;2515000;3282600;0;5663700;0;0;0;57000
1923 Salangen;1923;Salangen;23075200;9364800;2691000;6673800;0;7003400;6684100;22900;0;0
1924 Målselv;1924;Målselv;14088600;7975200;2990000;4985200;0;5930700;0;68700;0;114000
1925 Sørreisa;1925;Sørreisa;3434700;2010000;2010000;0;0;1356200;0;22900;0;45600
1926 Dyrøy;1926;Dyrøy;775000;0;0;0;0;775000;0;0;0;0
1927 Tranøy;1927;Tranøy;10794800;9052600;3354500;5698100;0;1514400;0;45800;0;182000
1928 Torsken;1928;Torsken;291500;0;0;0;0;291500;0;0;0;0
1929 Berg;1929;Berg;8426400;6677100;831500;5845600;328000;1218700;0;21800;0;180800
1931 Lenvik;1931;Lenvik;34395367;22341400;8011500;14329900;2901208;8251200;207259;136300;147600;410400
1933 Balsfjord;1933;Balsfjord;1128400;0;0;0;0;1128400;0;0;0;0
1936 Karlsøy;1936;Karlsøy;721200;0;0;0;0;721200;0;0;0;0
1938 Lyngen;1938;Lyngen;700300;0;0;0;0;700300;0;0;0;0
1939 Storfjord;1939;Storfjord;6177300;2207000;1373000;834000;0;3970300;0;0;0;0
1940 Gáivuotna Kåfjord;1940;Gáivuotna Kåfjord;3681100;0;0;0;0;3681100;0;0;0;0
1941 Skjervøy;1941;Skjervøy;2211800;1339000;215000;1124000;0;838600;0;0;0;34200
1942 Nordreisa;1942;Nordreisa;12434800;9947800;3235000;6712800;0;2213200;0;45800;0;228000
1943 Kvænangen;1943;Kvænangen;293000;0;0;0;0;293000;0;0;0;0
2002 Vardø;2002;Vardø;839200;0;0;0;0;839200;0;0;0;0
2003 Vadsø;2003;Vadsø;75989058;49740050;12625500;37114550;3099170;13098600;8492138;182100;295200;1081800
2004 Hammerfest;2004;Hammerfest;27635438;20477700;5646500;14831200;0;4368300;2492838;45800;0;250800
2011 Guovdageaidnu Kautokeino;2011;Guovdageaidnu Kautokeino;881800;0;0;0;0;881800;0;0;0;0
2012 Alta;2012;Alta;33848403;17679100;4378000;13301100;990800;10539000;4297203;68700;0;273600
2014 Loppa;2014;Loppa;750500;0;0;0;0;750500;0;0;0;0
2015 Hasvik;2015;Hasvik;843300;80000;0;80000;0;751900;0;0;0;11400
2017 Kvalsund;2017;Kvalsund;206400;0;0;0;0;206400;0;0;0;0
2018 Måsøy;2018;Måsøy;664200;0;0;0;0;664200;0;0;0;0
2019 Nordkapp;2019;Nordkapp;4215173;2161800;145000;2016800;574773;1455800;0;0;0;22800
2020 Porsanger;2020;Porsanger Porsángu Porsanki;10310900;7058400;3200000;3858400;0;1829300;1309000;45800;0;68400
2021 Kárásjohka Karasjok;2021;Kárásjohka Karasjok;1070600;0;0;0;0;1070600;0;0;0;0
2022 Lebesby;2022;Lebesby;758600;0;0;0;0;758600;0;0;0;0
2023 Gamvik;2023;Gamvik;891200;0;0;0;0;891200;0;0;0;0
2024 Berlevåg;2024;Berlevåg;697800;0;0;0;0;697800;0;0;0;0
2025 Deatnu Tana;2025;Deatnu Tana;1095300;0;0;0;0;1095300;0;0;0;0
2027 Unjargga-Nesseby;2027;Unjárga Nesseby;721200;0;0;0;0;721200;0;0;0;0
2028 Båtsfjord;2028;Båtsfjord;3427100;1895800;0;1895800;0;1531300;0;0;0;0
2030 Sør-Varanger;2030;Sør-Varanger;29286654;15839650;7043000;8796650;8661066;4409600;114538;159200;0;102600
