"tabell_navn","aar","kommune_nr","vreg_9","enhet","tabellvariabel"
"befolkning_verdensregion_9","2015","1401","afrika","person","217"
"befolkning_verdensregion_9","2015","1401","sor_og_mellom_amerika","person","48"
"befolkning_verdensregion_9","2015","1401","alle","person","1309"
"befolkning_verdensregion_9","2015","1411","norden","person","3"
"befolkning_verdensregion_9","2015","1411","vest_europa","person","22"
"befolkning_verdensregion_9","2015","1411","eu_ost_europa","person","129"
"befolkning_verdensregion_9","2015","1411","ost_europa_ellers","person","27"
"befolkning_verdensregion_9","2015","1411","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1411","asia","person","27"
"befolkning_verdensregion_9","2015","1411","afrika","person","0"
"befolkning_verdensregion_9","2015","1411","sor_og_mellom_amerika","person","7"
"befolkning_verdensregion_9","2015","1411","alle","person","215"
"befolkning_verdensregion_9","2015","1412","norden","person","4"
"befolkning_verdensregion_9","2015","1412","vest_europa","person","13"
"befolkning_verdensregion_9","2015","1412","eu_ost_europa","person","43"
"befolkning_verdensregion_9","2015","1412","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","1412","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1412","asia","person","4"
"befolkning_verdensregion_9","2015","1412","afrika","person","3"
"befolkning_verdensregion_9","2015","1412","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1412","alle","person","75"
"befolkning_verdensregion_9","2015","1413","norden","person","8"
"befolkning_verdensregion_9","2015","1413","vest_europa","person","21"
"befolkning_verdensregion_9","2015","1413","eu_ost_europa","person","82"
"befolkning_verdensregion_9","2015","1413","ost_europa_ellers","person","5"
"befolkning_verdensregion_9","2015","1413","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1413","asia","person","12"
"befolkning_verdensregion_9","2015","1413","afrika","person","9"
"befolkning_verdensregion_9","2015","1413","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1413","alle","person","142"
"befolkning_verdensregion_9","2015","1416","norden","person","23"
"befolkning_verdensregion_9","2015","1416","vest_europa","person","60"
"befolkning_verdensregion_9","2015","1416","eu_ost_europa","person","110"
"befolkning_verdensregion_9","2015","1416","ost_europa_ellers","person","17"
"befolkning_verdensregion_9","2015","1416","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1416","asia","person","47"
"befolkning_verdensregion_9","2015","1416","afrika","person","64"
"befolkning_verdensregion_9","2015","1416","sor_og_mellom_amerika","person","44"
"befolkning_verdensregion_9","2015","1416","alle","person","368"
"befolkning_verdensregion_9","2015","1417","norden","person","7"
"befolkning_verdensregion_9","2015","1417","vest_europa","person","35"
"befolkning_verdensregion_9","2015","1417","eu_ost_europa","person","137"
"befolkning_verdensregion_9","2015","1417","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1417","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1417","asia","person","5"
"befolkning_verdensregion_9","2015","1417","afrika","person","35"
"befolkning_verdensregion_9","2015","1417","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1417","alle","person","222"
"befolkning_verdensregion_9","2015","1418","norden","person","26"
"befolkning_verdensregion_9","2015","1418","vest_europa","person","41"
"befolkning_verdensregion_9","2015","1418","eu_ost_europa","person","67"
"befolkning_verdensregion_9","2015","1418","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1418","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1418","asia","person","16"
"befolkning_verdensregion_9","2015","1418","afrika","person","24"
"befolkning_verdensregion_9","2015","1418","sor_og_mellom_amerika","person","14"
"befolkning_verdensregion_9","2015","1418","alle","person","194"
"befolkning_verdensregion_9","2015","1419","norden","person","17"
"befolkning_verdensregion_9","2015","1419","vest_europa","person","18"
"befolkning_verdensregion_9","2015","1419","eu_ost_europa","person","52"
"befolkning_verdensregion_9","2015","1419","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1419","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1419","asia","person","23"
"befolkning_verdensregion_9","2015","1419","afrika","person","18"
"befolkning_verdensregion_9","2015","1419","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","1419","alle","person","139"
"befolkning_verdensregion_9","2015","1420","norden","person","74"
"befolkning_verdensregion_9","2015","1420","vest_europa","person","78"
"befolkning_verdensregion_9","2015","1420","eu_ost_europa","person","187"
"befolkning_verdensregion_9","2015","1420","ost_europa_ellers","person","29"
"befolkning_verdensregion_9","2015","1420","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1420","asia","person","89"
"befolkning_verdensregion_9","2015","1420","afrika","person","205"
"befolkning_verdensregion_9","2015","1420","sor_og_mellom_amerika","person","7"
"befolkning_verdensregion_9","2015","1420","alle","person","678"
"befolkning_verdensregion_9","2015","1421","norden","person","23"
"befolkning_verdensregion_9","2015","1421","vest_europa","person","38"
"befolkning_verdensregion_9","2015","1421","eu_ost_europa","person","84"
"befolkning_verdensregion_9","2015","1421","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1421","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","1421","asia","person","13"
"befolkning_verdensregion_9","2015","1421","afrika","person","5"
"befolkning_verdensregion_9","2015","1421","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1421","alle","person","174"
"befolkning_verdensregion_9","2015","1422","norden","person","56"
"befolkning_verdensregion_9","2015","1422","vest_europa","person","19"
"befolkning_verdensregion_9","2015","1422","eu_ost_europa","person","56"
"befolkning_verdensregion_9","2015","1422","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","1422","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1422","asia","person","13"
"befolkning_verdensregion_9","2015","1422","afrika","person","3"
"befolkning_verdensregion_9","2015","1422","sor_og_mellom_amerika","person","15"
"befolkning_verdensregion_9","2015","1422","alle","person","170"
"befolkning_verdensregion_9","2015","1424","norden","person","31"
"befolkning_verdensregion_9","2015","1424","vest_europa","person","49"
"befolkning_verdensregion_9","2015","1424","eu_ost_europa","person","221"
"befolkning_verdensregion_9","2015","1424","ost_europa_ellers","person","27"
"befolkning_verdensregion_9","2015","1424","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1424","asia","person","83"
"befolkning_verdensregion_9","2015","1424","afrika","person","73"
"befolkning_verdensregion_9","2015","1424","sor_og_mellom_amerika","person","19"
"befolkning_verdensregion_9","2015","1424","alle","person","506"
"befolkning_verdensregion_9","2015","1426","norden","person","33"
"befolkning_verdensregion_9","2015","1426","vest_europa","person","44"
"befolkning_verdensregion_9","2015","1426","eu_ost_europa","person","140"
"befolkning_verdensregion_9","2015","1426","ost_europa_ellers","person","17"
"befolkning_verdensregion_9","2015","1426","nord_amerika_oseania","person","7"
"befolkning_verdensregion_9","2015","1426","asia","person","14"
"befolkning_verdensregion_9","2015","1426","afrika","person","41"
"befolkning_verdensregion_9","2015","1426","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1426","alle","person","296"
"befolkning_verdensregion_9","2015","1428","norden","person","19"
"befolkning_verdensregion_9","2015","1428","vest_europa","person","42"
"befolkning_verdensregion_9","2015","1428","eu_ost_europa","person","47"
"befolkning_verdensregion_9","2015","1428","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","1428","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1428","asia","person","21"
"befolkning_verdensregion_9","2015","1428","afrika","person","4"
"befolkning_verdensregion_9","2015","1428","sor_og_mellom_amerika","person","11"
"befolkning_verdensregion_9","2015","1428","alle","person","154"
"befolkning_verdensregion_9","2015","1429","norden","person","34"
"befolkning_verdensregion_9","2015","1429","vest_europa","person","74"
"befolkning_verdensregion_9","2015","1429","eu_ost_europa","person","52"
"befolkning_verdensregion_9","2015","1429","ost_europa_ellers","person","18"
"befolkning_verdensregion_9","2015","1429","nord_amerika_oseania","person","14"
"befolkning_verdensregion_9","2015","1429","asia","person","72"
"befolkning_verdensregion_9","2015","1429","afrika","person","36"
"befolkning_verdensregion_9","2015","1429","sor_og_mellom_amerika","person","27"
"befolkning_verdensregion_9","2015","1429","alle","person","327"
"befolkning_verdensregion_9","2015","1430","norden","person","18"
"befolkning_verdensregion_9","2015","1430","vest_europa","person","27"
"befolkning_verdensregion_9","2015","1430","eu_ost_europa","person","139"
"befolkning_verdensregion_9","2015","1430","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1430","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1430","asia","person","9"
"befolkning_verdensregion_9","2015","1430","afrika","person","0"
"befolkning_verdensregion_9","2015","1430","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1430","alle","person","202"
"befolkning_verdensregion_9","2015","1431","norden","person","9"
"befolkning_verdensregion_9","2015","1431","vest_europa","person","20"
"befolkning_verdensregion_9","2015","1431","eu_ost_europa","person","93"
"befolkning_verdensregion_9","2015","1431","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","1431","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1431","asia","person","29"
"befolkning_verdensregion_9","2015","1431","afrika","person","69"
"befolkning_verdensregion_9","2015","1431","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","1431","alle","person","238"
"befolkning_verdensregion_9","2015","1432","norden","person","103"
"befolkning_verdensregion_9","2015","1432","vest_europa","person","88"
"befolkning_verdensregion_9","2015","1432","eu_ost_europa","person","397"
"befolkning_verdensregion_9","2015","1432","ost_europa_ellers","person","100"
"befolkning_verdensregion_9","2015","1432","nord_amerika_oseania","person","10"
"befolkning_verdensregion_9","2015","1432","asia","person","226"
"befolkning_verdensregion_9","2015","1432","afrika","person","152"
"befolkning_verdensregion_9","2015","1432","sor_og_mellom_amerika","person","34"
"befolkning_verdensregion_9","2015","1432","alle","person","1110"
"befolkning_verdensregion_9","2015","1433","norden","person","17"
"befolkning_verdensregion_9","2015","1433","vest_europa","person","27"
"befolkning_verdensregion_9","2015","1433","eu_ost_europa","person","67"
"befolkning_verdensregion_9","2015","1433","ost_europa_ellers","person","13"
"befolkning_verdensregion_9","2015","1433","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1433","asia","person","20"
"befolkning_verdensregion_9","2015","1433","afrika","person","0"
"befolkning_verdensregion_9","2015","1433","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1433","alle","person","151"
"befolkning_verdensregion_9","2015","1438","norden","person","20"
"befolkning_verdensregion_9","2015","1438","vest_europa","person","143"
"befolkning_verdensregion_9","2015","1438","eu_ost_europa","person","168"
"befolkning_verdensregion_9","2015","1438","ost_europa_ellers","person","21"
"befolkning_verdensregion_9","2015","1438","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1438","asia","person","70"
"befolkning_verdensregion_9","2015","1438","afrika","person","89"
"befolkning_verdensregion_9","2015","1438","sor_og_mellom_amerika","person","12"
"befolkning_verdensregion_9","2015","1438","alle","person","526"
"befolkning_verdensregion_9","2015","1439","norden","person","92"
"befolkning_verdensregion_9","2015","1439","vest_europa","person","71"
"befolkning_verdensregion_9","2015","1439","eu_ost_europa","person","282"
"befolkning_verdensregion_9","2015","1439","ost_europa_ellers","person","36"
"befolkning_verdensregion_9","2015","1439","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1439","asia","person","93"
"befolkning_verdensregion_9","2015","1439","afrika","person","19"
"befolkning_verdensregion_9","2015","1439","sor_og_mellom_amerika","person","9"
"befolkning_verdensregion_9","2015","1439","alle","person","606"
"befolkning_verdensregion_9","2015","1441","norden","person","15"
"befolkning_verdensregion_9","2015","1441","vest_europa","person","50"
"befolkning_verdensregion_9","2015","1441","eu_ost_europa","person","39"
"befolkning_verdensregion_9","2015","1441","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1441","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1441","asia","person","42"
"befolkning_verdensregion_9","2015","1441","afrika","person","3"
"befolkning_verdensregion_9","2015","1441","sor_og_mellom_amerika","person","13"
"befolkning_verdensregion_9","2015","1441","alle","person","171"
"befolkning_verdensregion_9","2015","1443","norden","person","65"
"befolkning_verdensregion_9","2015","1443","vest_europa","person","58"
"befolkning_verdensregion_9","2015","1443","eu_ost_europa","person","148"
"befolkning_verdensregion_9","2015","1443","ost_europa_ellers","person","26"
"befolkning_verdensregion_9","2015","1443","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1443","asia","person","80"
"befolkning_verdensregion_9","2015","1443","afrika","person","75"
"befolkning_verdensregion_9","2015","1443","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","1443","alle","person","465"
"befolkning_verdensregion_9","2015","1444","norden","person","8"
"befolkning_verdensregion_9","2015","1444","vest_europa","person","20"
"befolkning_verdensregion_9","2015","1444","eu_ost_europa","person","28"
"befolkning_verdensregion_9","2015","1444","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1444","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1444","asia","person","5"
"befolkning_verdensregion_9","2015","1444","afrika","person","0"
"befolkning_verdensregion_9","2015","1444","sor_og_mellom_amerika","person","7"
"befolkning_verdensregion_9","2015","1444","alle","person","71"
"befolkning_verdensregion_9","2015","1445","norden","person","36"
"befolkning_verdensregion_9","2015","1445","vest_europa","person","60"
"befolkning_verdensregion_9","2015","1445","eu_ost_europa","person","113"
"befolkning_verdensregion_9","2015","1445","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1445","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1445","asia","person","64"
"befolkning_verdensregion_9","2015","1445","afrika","person","102"
"befolkning_verdensregion_9","2015","1445","sor_og_mellom_amerika","person","12"
"befolkning_verdensregion_9","2015","1445","alle","person","399"
"befolkning_verdensregion_9","2015","1449","norden","person","76"
"befolkning_verdensregion_9","2015","1449","vest_europa","person","112"
"befolkning_verdensregion_9","2015","1449","eu_ost_europa","person","637"
"befolkning_verdensregion_9","2015","1449","ost_europa_ellers","person","33"
"befolkning_verdensregion_9","2015","1449","nord_amerika_oseania","person","11"
"befolkning_verdensregion_9","2015","1449","asia","person","105"
"befolkning_verdensregion_9","2015","1449","afrika","person","90"
"befolkning_verdensregion_9","2015","1449","sor_og_mellom_amerika","person","21"
"befolkning_verdensregion_9","2015","1449","alle","person","1085"
"befolkning_verdensregion_9","2015","1502","norden","person","174"
"befolkning_verdensregion_9","2015","1502","vest_europa","person","327"
"befolkning_verdensregion_9","2015","1502","eu_ost_europa","person","836"
"befolkning_verdensregion_9","2015","1502","ost_europa_ellers","person","229"
"befolkning_verdensregion_9","2015","1502","nord_amerika_oseania","person","36"
"befolkning_verdensregion_9","2015","1502","asia","person","515"
"befolkning_verdensregion_9","2015","1502","afrika","person","435"
"befolkning_verdensregion_9","2015","1502","sor_og_mellom_amerika","person","88"
"befolkning_verdensregion_9","2015","1502","alle","person","2640"
"befolkning_verdensregion_9","2015","1504","norden","person","439"
"befolkning_verdensregion_9","2015","1504","vest_europa","person","499"
"befolkning_verdensregion_9","2015","1504","eu_ost_europa","person","2259"
"befolkning_verdensregion_9","2015","1504","ost_europa_ellers","person","355"
"befolkning_verdensregion_9","2015","1504","nord_amerika_oseania","person","99"
"befolkning_verdensregion_9","2015","1504","asia","person","1261"
"befolkning_verdensregion_9","2015","1504","afrika","person","314"
"befolkning_verdensregion_9","2015","1504","sor_og_mellom_amerika","person","182"
"befolkning_verdensregion_9","2015","1504","alle","person","5408"
"befolkning_verdensregion_9","2015","1505","norden","person","189"
"befolkning_verdensregion_9","2015","1505","vest_europa","person","243"
"befolkning_verdensregion_9","2015","1505","eu_ost_europa","person","992"
"befolkning_verdensregion_9","2015","1505","ost_europa_ellers","person","155"
"befolkning_verdensregion_9","2015","1505","nord_amerika_oseania","person","25"
"befolkning_verdensregion_9","2015","1505","asia","person","634"
"befolkning_verdensregion_9","2015","1505","afrika","person","302"
"befolkning_verdensregion_9","2015","1505","sor_og_mellom_amerika","person","60"
"befolkning_verdensregion_9","2015","1505","alle","person","2600"
"befolkning_verdensregion_9","2015","1511","norden","person","15"
"befolkning_verdensregion_9","2015","1511","vest_europa","person","44"
"befolkning_verdensregion_9","2015","1511","eu_ost_europa","person","65"
"befolkning_verdensregion_9","2015","1511","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1511","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1511","asia","person","48"
"befolkning_verdensregion_9","2015","1511","afrika","person","0"
"befolkning_verdensregion_9","2015","1511","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","1511","alle","person","182"
"befolkning_verdensregion_9","2015","1514","norden","person","17"
"befolkning_verdensregion_9","2015","1514","vest_europa","person","42"
"befolkning_verdensregion_9","2015","1514","eu_ost_europa","person","319"
"befolkning_verdensregion_9","2015","1514","ost_europa_ellers","person","11"
"befolkning_verdensregion_9","2015","1514","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1514","asia","person","25"
"befolkning_verdensregion_9","2015","1514","afrika","person","4"
"befolkning_verdensregion_9","2015","1514","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","1514","alle","person","426"
"befolkning_verdensregion_9","2015","1515","norden","person","50"
"befolkning_verdensregion_9","2015","1515","vest_europa","person","64"
"befolkning_verdensregion_9","2015","1515","eu_ost_europa","person","553"
"befolkning_verdensregion_9","2015","1515","ost_europa_ellers","person","59"
"befolkning_verdensregion_9","2015","1515","nord_amerika_oseania","person","13"
"befolkning_verdensregion_9","2015","1515","asia","person","136"
"befolkning_verdensregion_9","2015","1515","afrika","person","65"
"befolkning_verdensregion_9","2015","1515","sor_og_mellom_amerika","person","27"
"befolkning_verdensregion_9","2015","1515","alle","person","967"
"befolkning_verdensregion_9","2015","1516","norden","person","65"
"befolkning_verdensregion_9","2015","1516","vest_europa","person","98"
"befolkning_verdensregion_9","2015","1516","eu_ost_europa","person","593"
"befolkning_verdensregion_9","2015","1516","ost_europa_ellers","person","71"
"befolkning_verdensregion_9","2015","1516","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1516","asia","person","268"
"befolkning_verdensregion_9","2015","1516","afrika","person","133"
"befolkning_verdensregion_9","2015","1516","sor_og_mellom_amerika","person","22"
"befolkning_verdensregion_9","2015","1516","alle","person","1259"
"befolkning_verdensregion_9","2015","1517","norden","person","27"
"befolkning_verdensregion_9","2015","1517","vest_europa","person","37"
"befolkning_verdensregion_9","2015","1517","eu_ost_europa","person","367"
"befolkning_verdensregion_9","2015","1517","ost_europa_ellers","person","36"
"befolkning_verdensregion_9","2015","1517","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1517","asia","person","156"
"befolkning_verdensregion_9","2015","1517","afrika","person","43"
"befolkning_verdensregion_9","2015","1517","sor_og_mellom_amerika","person","17"
"befolkning_verdensregion_9","2015","1517","alle","person","692"
"befolkning_verdensregion_9","2015","1519","norden","person","48"
"befolkning_verdensregion_9","2015","1519","vest_europa","person","110"
"befolkning_verdensregion_9","2015","1519","eu_ost_europa","person","157"
"befolkning_verdensregion_9","2015","1519","ost_europa_ellers","person","56"
"befolkning_verdensregion_9","2015","1519","nord_amerika_oseania","person","14"
"befolkning_verdensregion_9","2015","1519","asia","person","177"
"befolkning_verdensregion_9","2015","1519","afrika","person","183"
"befolkning_verdensregion_9","2015","1519","sor_og_mellom_amerika","person","19"
"befolkning_verdensregion_9","2015","1519","alle","person","764"
"befolkning_verdensregion_9","2015","1520","norden","person","50"
"befolkning_verdensregion_9","2015","1520","vest_europa","person","72"
"befolkning_verdensregion_9","2015","1520","eu_ost_europa","person","285"
"befolkning_verdensregion_9","2015","1520","ost_europa_ellers","person","49"
"befolkning_verdensregion_9","2015","1520","nord_amerika_oseania","person","11"
"befolkning_verdensregion_9","2015","1520","asia","person","167"
"befolkning_verdensregion_9","2015","1520","afrika","person","93"
"befolkning_verdensregion_9","2015","1520","sor_og_mellom_amerika","person","13"
"befolkning_verdensregion_9","2015","1520","alle","person","740"
"befolkning_verdensregion_9","2015","1523","norden","person","26"
"befolkning_verdensregion_9","2015","1523","vest_europa","person","48"
"befolkning_verdensregion_9","2015","1523","eu_ost_europa","person","132"
"befolkning_verdensregion_9","2015","1523","ost_europa_ellers","person","37"
"befolkning_verdensregion_9","2015","1523","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1523","asia","person","41"
"befolkning_verdensregion_9","2015","1523","afrika","person","20"
"befolkning_verdensregion_9","2015","1523","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1523","alle","person","307"
"befolkning_verdensregion_9","2015","1524","norden","person","22"
"befolkning_verdensregion_9","2015","1524","vest_europa","person","52"
"befolkning_verdensregion_9","2015","1524","eu_ost_europa","person","53"
"befolkning_verdensregion_9","2015","1524","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","1524","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1524","asia","person","11"
"befolkning_verdensregion_9","2015","1524","afrika","person","3"
"befolkning_verdensregion_9","2015","1524","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1524","alle","person","152"
"befolkning_verdensregion_9","2015","1525","norden","person","38"
"befolkning_verdensregion_9","2015","1525","vest_europa","person","59"
"befolkning_verdensregion_9","2015","1525","eu_ost_europa","person","455"
"befolkning_verdensregion_9","2015","1525","ost_europa_ellers","person","21"
"befolkning_verdensregion_9","2015","1525","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1525","asia","person","66"
"befolkning_verdensregion_9","2015","1525","afrika","person","7"
"befolkning_verdensregion_9","2015","1525","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","1525","alle","person","653"
"befolkning_verdensregion_9","2015","1526","norden","person","27"
"befolkning_verdensregion_9","2015","1526","vest_europa","person","50"
"befolkning_verdensregion_9","2015","1526","eu_ost_europa","person","47"
"befolkning_verdensregion_9","2015","1526","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1526","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1526","asia","person","19"
"befolkning_verdensregion_9","2015","1526","afrika","person","5"
"befolkning_verdensregion_9","2015","1526","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1526","alle","person","148"
"befolkning_verdensregion_9","2015","1528","norden","person","37"
"befolkning_verdensregion_9","2015","1528","vest_europa","person","116"
"befolkning_verdensregion_9","2015","1528","eu_ost_europa","person","331"
"befolkning_verdensregion_9","2015","1528","ost_europa_ellers","person","58"
"befolkning_verdensregion_9","2015","1528","nord_amerika_oseania","person","13"
"befolkning_verdensregion_9","2015","1528","asia","person","176"
"befolkning_verdensregion_9","2015","1528","afrika","person","86"
"befolkning_verdensregion_9","2015","1528","sor_og_mellom_amerika","person","22"
"befolkning_verdensregion_9","2015","1528","alle","person","839"
"befolkning_verdensregion_9","2015","1529","norden","person","20"
"befolkning_verdensregion_9","2015","1529","vest_europa","person","73"
"befolkning_verdensregion_9","2015","1529","eu_ost_europa","person","195"
"befolkning_verdensregion_9","2015","1529","ost_europa_ellers","person","17"
"befolkning_verdensregion_9","2015","1529","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1529","asia","person","40"
"befolkning_verdensregion_9","2015","1529","afrika","person","18"
"befolkning_verdensregion_9","2015","1529","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","1529","alle","person","374"
"befolkning_verdensregion_9","2015","1531","norden","person","61"
"befolkning_verdensregion_9","2015","1531","vest_europa","person","87"
"befolkning_verdensregion_9","2015","1531","eu_ost_europa","person","470"
"befolkning_verdensregion_9","2015","1531","ost_europa_ellers","person","48"
"befolkning_verdensregion_9","2015","1531","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1531","asia","person","170"
"befolkning_verdensregion_9","2015","1531","afrika","person","17"
"befolkning_verdensregion_9","2015","1531","sor_og_mellom_amerika","person","17"
"befolkning_verdensregion_9","2015","1531","alle","person","879"
"befolkning_verdensregion_9","2015","1532","norden","person","66"
"befolkning_verdensregion_9","2015","1532","vest_europa","person","87"
"befolkning_verdensregion_9","2015","1532","eu_ost_europa","person","381"
"befolkning_verdensregion_9","2015","1532","ost_europa_ellers","person","44"
"befolkning_verdensregion_9","2015","1532","nord_amerika_oseania","person","17"
"befolkning_verdensregion_9","2015","1532","asia","person","71"
"befolkning_verdensregion_9","2015","1532","afrika","person","83"
"befolkning_verdensregion_9","2015","1532","sor_og_mellom_amerika","person","22"
"befolkning_verdensregion_9","2015","1532","alle","person","771"
"befolkning_verdensregion_9","2015","1534","norden","person","78"
"befolkning_verdensregion_9","2015","1534","vest_europa","person","134"
"befolkning_verdensregion_9","2015","1534","eu_ost_europa","person","573"
"befolkning_verdensregion_9","2015","1534","ost_europa_ellers","person","110"
"befolkning_verdensregion_9","2015","1534","nord_amerika_oseania","person","6"
"befolkning_verdensregion_9","2015","1534","asia","person","243"
"befolkning_verdensregion_9","2015","1534","afrika","person","67"
"befolkning_verdensregion_9","2015","1534","sor_og_mellom_amerika","person","28"
"befolkning_verdensregion_9","2015","1534","alle","person","1239"
"befolkning_verdensregion_9","2015","1535","norden","person","76"
"befolkning_verdensregion_9","2015","1535","vest_europa","person","97"
"befolkning_verdensregion_9","2015","1535","eu_ost_europa","person","335"
"befolkning_verdensregion_9","2015","1535","ost_europa_ellers","person","30"
"befolkning_verdensregion_9","2015","1535","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1535","asia","person","130"
"befolkning_verdensregion_9","2015","1535","afrika","person","57"
"befolkning_verdensregion_9","2015","1535","sor_og_mellom_amerika","person","14"
"befolkning_verdensregion_9","2015","1535","alle","person","748"
"befolkning_verdensregion_9","2015","1539","norden","person","65"
"befolkning_verdensregion_9","2015","1539","vest_europa","person","141"
"befolkning_verdensregion_9","2015","1539","eu_ost_europa","person","192"
"befolkning_verdensregion_9","2015","1539","ost_europa_ellers","person","16"
"befolkning_verdensregion_9","2015","1539","nord_amerika_oseania","person","12"
"befolkning_verdensregion_9","2015","1539","asia","person","82"
"befolkning_verdensregion_9","2015","1539","afrika","person","7"
"befolkning_verdensregion_9","2015","1539","sor_og_mellom_amerika","person","18"
"befolkning_verdensregion_9","2015","1539","alle","person","533"
"befolkning_verdensregion_9","2015","1543","norden","person","8"
"befolkning_verdensregion_9","2015","1543","vest_europa","person","46"
"befolkning_verdensregion_9","2015","1543","eu_ost_europa","person","69"
"befolkning_verdensregion_9","2015","1543","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","1543","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1543","asia","person","24"
"befolkning_verdensregion_9","2015","1543","afrika","person","10"
"befolkning_verdensregion_9","2015","1543","sor_og_mellom_amerika","person","10"
"befolkning_verdensregion_9","2015","1543","alle","person","178"
"befolkning_verdensregion_9","2015","1545","norden","person","12"
"befolkning_verdensregion_9","2015","1545","vest_europa","person","34"
"befolkning_verdensregion_9","2015","1545","eu_ost_europa","person","149"
"befolkning_verdensregion_9","2015","1545","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","1545","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1545","asia","person","28"
"befolkning_verdensregion_9","2015","1545","afrika","person","20"
"befolkning_verdensregion_9","2015","1545","sor_og_mellom_amerika","person","7"
"befolkning_verdensregion_9","2015","1545","alle","person","264"
"befolkning_verdensregion_9","2015","1546","norden","person","9"
"befolkning_verdensregion_9","2015","1546","vest_europa","person","33"
