"fylke_nr,""barnikommune"",""bhgalder"",""enhet"",""tabellvariabel"",""aar"",""tabell_navn"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""1"",""prosent"",""83.45377604"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""1"",""prosent"",""81.11147866"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""1"",""prosent"",""83.00255174"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""1"",""prosent"",""73.04159914"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""1"",""prosent"",""88.06670141"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""1"",""prosent"",""87.14285714"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""1"",""prosent"",""79.03278156"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""1"",""prosent"",""84.5971564"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""1"",""prosent"",""83.73663478"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""1"",""prosent"",""87.36998514"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""1"",""prosent"",""85.29155788"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""1"",""prosent"",""83.0403947"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""1"",""prosent"",""86.23210952"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""1"",""prosent"",""86.22112211"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""1"",""prosent"",""87.36486486"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""1"",""prosent"",""88.99862826"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""1"",""prosent"",""91.14864865"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""1"",""prosent"",""89.47778644"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""1"",""prosent"",""90.03416856"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""1"",""prosent"",""87.28179551"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""2"",""prosent"",""84.01839702"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""2"",""prosent"",""82.5426945"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""2"",""prosent"",""84.0837553"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""2"",""prosent"",""70.73059361"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""2"",""prosent"",""89.23240938"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""2"",""prosent"",""87.29042726"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""2"",""prosent"",""80.39585297"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""2"",""prosent"",""86.24813154"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""2"",""prosent"",""86.0780065"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""2"",""prosent"",""88.83285303"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""2"",""prosent"",""87.40225891"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""2"",""prosent"",""83.53770693"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""2"",""prosent"",""86.38351031"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""2"",""prosent"",""89.9380805"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""2"",""prosent"",""88.19308545"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""2"",""prosent"",""88.06650577"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""2"",""prosent"",""90.69916613"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""2"",""prosent"",""90.84668192"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""2"",""prosent"",""90.71823204"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""2"",""prosent"",""88.90229192"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""2"",""prosent"",""84.01839702"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""2"",""prosent"",""82.5426945"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""2"",""prosent"",""84.0837553"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""2"",""prosent"",""70.73059361"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""2"",""prosent"",""89.23240938"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""2"",""prosent"",""87.29042726"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""2"",""prosent"",""80.39585297"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""2"",""prosent"",""86.24813154"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""2"",""prosent"",""86.0780065"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""2"",""prosent"",""88.83285303"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""2"",""prosent"",""87.40225891"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""2"",""prosent"",""83.53770693"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""2"",""prosent"",""86.38351031"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""2"",""prosent"",""89.9380805"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""2"",""prosent"",""88.19308545"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""2"",""prosent"",""88.06650577"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""2"",""prosent"",""90.69916613"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""2"",""prosent"",""90.84668192"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""2"",""prosent"",""90.71823204"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""2"",""prosent"",""88.90229192"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""2"",""prosent"",""84.01839702"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""2"",""prosent"",""82.5426945"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""2"",""prosent"",""84.0837553"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""2"",""prosent"",""70.73059361"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""2"",""prosent"",""89.23240938"",2013,""barnehagedeltakelse"""
"05,""barn_ellers"",""2"",""prosent"",""87.29042726"",2013,""barnehagedeltakelse"""
"06,""barn_ellers"",""2"",""prosent"",""80.39585297"",2013,""barnehagedeltakelse"""
"07,""barn_ellers"",""2"",""prosent"",""86.24813154"",2013,""barnehagedeltakelse"""
"08,""barn_ellers"",""2"",""prosent"",""86.0780065"",2013,""barnehagedeltakelse"""
"09,""barn_ellers"",""2"",""prosent"",""88.83285303"",2013,""barnehagedeltakelse"""
"10,""barn_ellers"",""2"",""prosent"",""87.40225891"",2013,""barnehagedeltakelse"""
"11,""barn_ellers"",""2"",""prosent"",""83.53770693"",2013,""barnehagedeltakelse"""
"12,""barn_ellers"",""2"",""prosent"",""86.38351031"",2013,""barnehagedeltakelse"""
"14,""barn_ellers"",""2"",""prosent"",""89.9380805"",2013,""barnehagedeltakelse"""
"15,""barn_ellers"",""2"",""prosent"",""88.19308545"",2013,""barnehagedeltakelse"""
"16,""barn_ellers"",""2"",""prosent"",""88.06650577"",2013,""barnehagedeltakelse"""
"17,""barn_ellers"",""2"",""prosent"",""90.69916613"",2013,""barnehagedeltakelse"""
"18,""barn_ellers"",""2"",""prosent"",""90.84668192"",2013,""barnehagedeltakelse"""
"19,""barn_ellers"",""2"",""prosent"",""90.71823204"",2013,""barnehagedeltakelse"""
"20,""barn_ellers"",""2"",""prosent"",""88.90229192"",2013,""barnehagedeltakelse"""
"00,""barn_ellers"",""2"",""prosent"",""84.01839702"",2013,""barnehagedeltakelse"""
"01,""barn_ellers"",""2"",""prosent"",""82.5426945"",2013,""barnehagedeltakelse"""
"02,""barn_ellers"",""2"",""prosent"",""84.0837553"",2013,""barnehagedeltakelse"""
"03,""barn_ellers"",""2"",""prosent"",""70.73059361"",2013,""barnehagedeltakelse"""
"04,""barn_ellers"",""2"",""prosent"",""89.23240938"",2013,""barnehagedeltakelse"""
