"tabell_navn","aar","kommune_nr","vreg_3","enhet","botid_5","tabellvariabel"
"befolkning_botid","2015","1874","1","personer","10+","11"
"befolkning_botid","2015","1874","2","personer","10+","3"
"befolkning_botid","2015","1874","alle","personer","10+","14"
"befolkning_botid","2015","1902","1","personer","10+","1191"
"befolkning_botid","2015","1902","2","personer","10+","1200"
"befolkning_botid","2015","1902","alle","personer","10+","2391"
"befolkning_botid","2015","1903","1","personer","10+","224"
"befolkning_botid","2015","1903","2","personer","10+","285"
"befolkning_botid","2015","1903","alle","personer","10+","509"
"befolkning_botid","2015","1911","1","personer","10+","26"
"befolkning_botid","2015","1911","2","personer","10+","26"
"befolkning_botid","2015","1911","alle","personer","10+","52"
"befolkning_botid","2015","1913","1","personer","10+","26"
"befolkning_botid","2015","1913","2","personer","10+","20"
"befolkning_botid","2015","1913","alle","personer","10+","46"
"befolkning_botid","2015","1917","1","personer","10+","16"
"befolkning_botid","2015","1917","2","personer","10+","16"
"befolkning_botid","2015","1917","alle","personer","10+","32"
"befolkning_botid","2015","1919","1","personer","10+","26"
"befolkning_botid","2015","1919","2","personer","10+","7"
"befolkning_botid","2015","1919","alle","personer","10+","33"
"befolkning_botid","2015","1920","1","personer","10+","6"
"befolkning_botid","2015","1920","2","personer","10+","3"
"befolkning_botid","2015","1920","alle","personer","10+","9"
"befolkning_botid","2015","1922","1","personer","10+","34"
"befolkning_botid","2015","1922","2","personer","10+","34"
"befolkning_botid","2015","1922","alle","personer","10+","68"
"befolkning_botid","2015","1923","1","personer","10+","15"
"befolkning_botid","2015","1923","2","personer","10+","25"
"befolkning_botid","2015","1923","alle","personer","10+","40"
"befolkning_botid","2015","1924","1","personer","10+","49"
"befolkning_botid","2015","1924","2","personer","10+","27"
"befolkning_botid","2015","1924","alle","personer","10+","76"
"befolkning_botid","2015","1925","1","personer","10+","26"
"befolkning_botid","2015","1925","2","personer","10+","34"
"befolkning_botid","2015","1925","alle","personer","10+","60"
"befolkning_botid","2015","1926","1","personer","10+","15"
"befolkning_botid","2015","1926","2","personer","10+","6"
"befolkning_botid","2015","1926","alle","personer","10+","21"
"befolkning_botid","2015","1927","1","personer","10+","24"
"befolkning_botid","2015","1927","2","personer","10+","11"
"befolkning_botid","2015","1927","alle","personer","10+","35"
"befolkning_botid","2015","1928","1","personer","10+","14"
"befolkning_botid","2015","1928","2","personer","10+","3"
"befolkning_botid","2015","1928","alle","personer","10+","17"
"befolkning_botid","2015","1929","1","personer","10+","7"
"befolkning_botid","2015","1929","2","personer","10+","4"
"befolkning_botid","2015","1929","alle","personer","10+","11"
"befolkning_botid","2015","1931","1","personer","10+","96"
"befolkning_botid","2015","1931","2","personer","10+","85"
"befolkning_botid","2015","1931","alle","personer","10+","181"
"befolkning_botid","2015","1933","1","personer","10+","70"
"befolkning_botid","2015","1933","2","personer","10+","30"
"befolkning_botid","2015","1933","alle","personer","10+","100"
"befolkning_botid","2015","1936","1","personer","10+","24"
"befolkning_botid","2015","1936","2","personer","10+","29"
"befolkning_botid","2015","1936","alle","personer","10+","53"
"befolkning_botid","2015","1938","1","personer","10+","22"
"befolkning_botid","2015","1938","2","personer","10+","18"
"befolkning_botid","2015","1938","alle","personer","10+","40"
"befolkning_botid","2015","1939","1","personer","10+","49"
"befolkning_botid","2015","1939","2","personer","10+","8"
"befolkning_botid","2015","1939","alle","personer","10+","57"
"befolkning_botid","2015","1940","1","personer","10+","25"
"befolkning_botid","2015","1940","2","personer","10+","13"
"befolkning_botid","2015","1940","alle","personer","10+","38"
"befolkning_botid","2015","1941","1","personer","10+","22"
"befolkning_botid","2015","1941","2","personer","10+","22"
"befolkning_botid","2015","1941","alle","personer","10+","44"
"befolkning_botid","2015","1942","1","personer","10+","31"
"befolkning_botid","2015","1942","2","personer","10+","25"
"befolkning_botid","2015","1942","alle","personer","10+","56"
"befolkning_botid","2015","1943","1","personer","10+","13"
"befolkning_botid","2015","1943","2","personer","10+","4"
"befolkning_botid","2015","1943","alle","personer","10+","17"
"befolkning_botid","2015","2002","1","personer","10+","61"
"befolkning_botid","2015","2002","2","personer","10+","39"
"befolkning_botid","2015","2002","alle","personer","10+","100"
"befolkning_botid","2015","2003","1","personer","10+","105"
"befolkning_botid","2015","2003","2","personer","10+","136"
"befolkning_botid","2015","2003","alle","personer","10+","241"
"befolkning_botid","2015","2004","1","personer","10+","143"
"befolkning_botid","2015","2004","2","personer","10+","189"
"befolkning_botid","2015","2004","alle","personer","10+","332"
"befolkning_botid","2015","2011","1","personer","10+","61"
"befolkning_botid","2015","2011","2","personer","10+","5"
"befolkning_botid","2015","2011","alle","personer","10+","66"
"befolkning_botid","2015","2012","1","personer","10+","193"
"befolkning_botid","2015","2012","2","personer","10+","214"
"befolkning_botid","2015","2012","alle","personer","10+","407"
"befolkning_botid","2015","2014","1","personer","10+","7"
"befolkning_botid","2015","2014","2","personer","10+","8"
"befolkning_botid","2015","2014","alle","personer","10+","15"
"befolkning_botid","2015","2015","1","personer","10+","27"
"befolkning_botid","2015","2015","2","personer","10+","11"
"befolkning_botid","2015","2015","alle","personer","10+","38"
"befolkning_botid","2015","2017","1","personer","10+","18"
"befolkning_botid","2015","2017","2","personer","10+","8"
"befolkning_botid","2015","2017","alle","personer","10+","26"
"befolkning_botid","2015","2018","1","personer","10+","19"
"befolkning_botid","2015","2018","2","personer","10+","20"
"befolkning_botid","2015","2018","alle","personer","10+","39"
"befolkning_botid","2015","2019","1","personer","10+","49"
"befolkning_botid","2015","2019","2","personer","10+","36"
"befolkning_botid","2015","2019","alle","personer","10+","85"
"befolkning_botid","2015","2020","1","personer","10+","55"
"befolkning_botid","2015","2020","2","personer","10+","46"
"befolkning_botid","2015","2020","alle","personer","10+","101"
"befolkning_botid","2015","2021","1","personer","10+","69"
"befolkning_botid","2015","2021","2","personer","10+","18"
"befolkning_botid","2015","2021","alle","personer","10+","87"
"befolkning_botid","2015","2022","1","personer","10+","39"
"befolkning_botid","2015","2022","2","personer","10+","22"
"befolkning_botid","2015","2022","alle","personer","10+","61"
"befolkning_botid","2015","2023","1","personer","10+","30"
"befolkning_botid","2015","2023","2","personer","10+","11"
"befolkning_botid","2015","2023","alle","personer","10+","41"
"befolkning_botid","2015","2024","1","personer","10+","18"
"befolkning_botid","2015","2024","2","personer","10+","9"
"befolkning_botid","2015","2024","alle","personer","10+","27"
"befolkning_botid","2015","2025","1","personer","10+","92"
"befolkning_botid","2015","2025","2","personer","10+","39"
"befolkning_botid","2015","2025","alle","personer","10+","131"
"befolkning_botid","2015","2027","1","personer","10+","15"
"befolkning_botid","2015","2027","2","personer","10+","20"
"befolkning_botid","2015","2027","alle","personer","10+","35"
"befolkning_botid","2015","2028","1","personer","10+","79"
"befolkning_botid","2015","2028","2","personer","10+","73"
"befolkning_botid","2015","2028","alle","personer","10+","152"
"befolkning_botid","2015","2030","1","personer","10+","194"
"befolkning_botid","2015","2030","2","personer","10+","304"
"befolkning_botid","2015","2030","alle","personer","10+","498"
"befolkning_botid","2015","0101","1","personer","5_9","273"
"befolkning_botid","2015","0101","2","personer","5_9","314"
"befolkning_botid","2015","0101","alle","personer","5_9","587"
"befolkning_botid","2015","0104","1","personer","5_9","498"
"befolkning_botid","2015","0104","2","personer","5_9","484"
"befolkning_botid","2015","0104","alle","personer","5_9","982"
"befolkning_botid","2015","0105","1","personer","5_9","830"
"befolkning_botid","2015","0105","2","personer","5_9","919"
"befolkning_botid","2015","0105","alle","personer","5_9","1749"
"befolkning_botid","2015","0106","1","personer","5_9","848"
"befolkning_botid","2015","0106","2","personer","5_9","1188"
"befolkning_botid","2015","0106","alle","personer","5_9","2036"
"befolkning_botid","2015","0111","1","personer","5_9","30"
"befolkning_botid","2015","0111","2","personer","5_9","20"
"befolkning_botid","2015","0111","alle","personer","5_9","50"
"befolkning_botid","2015","0118","1","personer","5_9","9"
"befolkning_botid","2015","0118","2","personer","5_9","4"
"befolkning_botid","2015","0118","alle","personer","5_9","13"
"befolkning_botid","2015","0119","1","personer","5_9","37"
"befolkning_botid","2015","0119","2","personer","5_9","20"
"befolkning_botid","2015","0119","alle","personer","5_9","57"
"befolkning_botid","2015","0121","1","personer","5_9","12"
"befolkning_botid","2015","0121","2","personer","5_9","."
"befolkning_botid","2015","0121","alle","personer","5_9","12"
"befolkning_botid","2015","0122","1","personer","5_9","93"
"befolkning_botid","2015","0122","2","personer","5_9","32"
"befolkning_botid","2015","0122","alle","personer","5_9","125"
"befolkning_botid","2015","0123","1","personer","5_9","89"
"befolkning_botid","2015","0123","2","personer","5_9","75"
"befolkning_botid","2015","0123","alle","personer","5_9","164"
"befolkning_botid","2015","0124","1","personer","5_9","243"
"befolkning_botid","2015","0124","2","personer","5_9","269"
"befolkning_botid","2015","0124","alle","personer","5_9","512"
"befolkning_botid","2015","0125","1","personer","5_9","257"
"befolkning_botid","2015","0125","2","personer","5_9","158"
"befolkning_botid","2015","0125","alle","personer","5_9","415"
"befolkning_botid","2015","0127","1","personer","5_9","81"
"befolkning_botid","2015","0127","2","personer","5_9","36"
"befolkning_botid","2015","0127","alle","personer","5_9","117"
"befolkning_botid","2015","0128","1","personer","5_9","129"
"befolkning_botid","2015","0128","2","personer","5_9","95"
"befolkning_botid","2015","0128","alle","personer","5_9","224"
"befolkning_botid","2015","0135","1","personer","5_9","146"
"befolkning_botid","2015","0135","2","personer","5_9","59"
"befolkning_botid","2015","0135","alle","personer","5_9","205"
"befolkning_botid","2015","0136","1","personer","5_9","237"
"befolkning_botid","2015","0136","2","personer","5_9","115"
"befolkning_botid","2015","0136","alle","personer","5_9","352"
"befolkning_botid","2015","0137","1","personer","5_9","138"
"befolkning_botid","2015","0137","2","personer","5_9","23"
"befolkning_botid","2015","0137","alle","personer","5_9","161"
"befolkning_botid","2015","0138","1","personer","5_9","140"
"befolkning_botid","2015","0138","2","personer","5_9","49"
"befolkning_botid","2015","0138","alle","personer","5_9","189"
"befolkning_botid","2015","0211","1","personer","5_9","227"
"befolkning_botid","2015","0211","2","personer","5_9","211"
"befolkning_botid","2015","0211","alle","personer","5_9","438"
"befolkning_botid","2015","0213","1","personer","5_9","406"
"befolkning_botid","2015","0213","2","personer","5_9","383"
"befolkning_botid","2015","0213","alle","personer","5_9","789"
"befolkning_botid","2015","0214","1","personer","5_9","344"
"befolkning_botid","2015","0214","2","personer","5_9","295"
"befolkning_botid","2015","0214","alle","personer","5_9","639"
"befolkning_botid","2015","0215","1","personer","5_9","193"
"befolkning_botid","2015","0215","2","personer","5_9","126"
"befolkning_botid","2015","0215","alle","personer","5_9","319"
"befolkning_botid","2015","0216","1","personer","5_9","293"
"befolkning_botid","2015","0216","2","personer","5_9","150"
"befolkning_botid","2015","0216","alle","personer","5_9","443"
"befolkning_botid","2015","0217","1","personer","5_9","336"
"befolkning_botid","2015","0217","2","personer","5_9","284"
"befolkning_botid","2015","0217","alle","personer","5_9","620"
"befolkning_botid","2015","0219","1","personer","5_9","2580"
"befolkning_botid","2015","0219","2","personer","5_9","1824"
"befolkning_botid","2015","0219","alle","personer","5_9","4404"
"befolkning_botid","2015","0220","1","personer","5_9","1259"
"befolkning_botid","2015","0220","2","personer","5_9","849"
"befolkning_botid","2015","0220","alle","personer","5_9","2108"
"befolkning_botid","2015","0221","1","personer","5_9","375"
"befolkning_botid","2015","0221","2","personer","5_9","131"
"befolkning_botid","2015","0221","alle","personer","5_9","506"
"befolkning_botid","2015","0226","1","personer","5_9","394"
"befolkning_botid","2015","0226","2","personer","5_9","161"
"befolkning_botid","2015","0226","alle","personer","5_9","555"
"befolkning_botid","2015","0227","1","personer","5_9","277"
"befolkning_botid","2015","0227","2","personer","5_9","73"
"befolkning_botid","2015","0227","alle","personer","5_9","350"
"befolkning_botid","2015","0228","1","personer","5_9","267"
"befolkning_botid","2015","0228","2","personer","5_9","300"
"befolkning_botid","2015","0228","alle","personer","5_9","567"
"befolkning_botid","2015","0229","1","personer","5_9","214"
"befolkning_botid","2015","0229","2","personer","5_9","89"
"befolkning_botid","2015","0229","alle","personer","5_9","303"
"befolkning_botid","2015","0230","1","personer","5_9","506"
"befolkning_botid","2015","0230","2","personer","5_9","655"
"befolkning_botid","2015","0230","alle","personer","5_9","1161"
"befolkning_botid","2015","0231","1","personer","5_9","816"
"befolkning_botid","2015","0231","2","personer","5_9","1042"
"befolkning_botid","2015","0231","alle","personer","5_9","1858"
"befolkning_botid","2015","0233","1","personer","5_9","385"
"befolkning_botid","2015","0233","2","personer","5_9","189"
"befolkning_botid","2015","0233","alle","personer","5_9","574"
"befolkning_botid","2015","0234","1","personer","5_9","168"
"befolkning_botid","2015","0234","2","personer","5_9","35"
"befolkning_botid","2015","0234","alle","personer","5_9","203"
"befolkning_botid","2015","0235","1","personer","5_9","600"
"befolkning_botid","2015","0235","2","personer","5_9","487"
"befolkning_botid","2015","0235","alle","personer","5_9","1087"
"befolkning_botid","2015","0236","1","personer","5_9","319"
"befolkning_botid","2015","0236","2","personer","5_9","176"
"befolkning_botid","2015","0236","alle","personer","5_9","495"
"befolkning_botid","2015","0237","1","personer","5_9","405"
"befolkning_botid","2015","0237","2","personer","5_9","248"
"befolkning_botid","2015","0237","alle","personer","5_9","653"
"befolkning_botid","2015","0238","1","personer","5_9","299"
"befolkning_botid","2015","0238","2","personer","5_9","131"
"befolkning_botid","2015","0238","alle","personer","5_9","430"
"befolkning_botid","2015","0239","1","personer","5_9","34"
"befolkning_botid","2015","0239","2","personer","5_9","19"
"befolkning_botid","2015","0239","alle","personer","5_9","53"
"befolkning_botid","2015","0301","1","personer","5_9","13614"
"befolkning_botid","2015","0301","2","personer","5_9","15608"
"befolkning_botid","2015","0301","alle","personer","5_9","29222"
"befolkning_botid","2015","0402","1","personer","5_9","128"
"befolkning_botid","2015","0402","2","personer","5_9","212"
"befolkning_botid","2015","0402","alle","personer","5_9","340"
"befolkning_botid","2015","0403","1","personer","5_9","274"
"befolkning_botid","2015","0403","2","personer","5_9","434"
"befolkning_botid","2015","0403","alle","personer","5_9","708"
"befolkning_botid","2015","0412","1","personer","5_9","380"
"befolkning_botid","2015","0412","2","personer","5_9","247"
"befolkning_botid","2015","0412","alle","personer","5_9","627"
"befolkning_botid","2015","0415","1","personer","5_9","79"
"befolkning_botid","2015","0415","2","personer","5_9","71"
"befolkning_botid","2015","0415","alle","personer","5_9","150"
"befolkning_botid","2015","0417","1","personer","5_9","171"
"befolkning_botid","2015","0417","2","personer","5_9","178"
"befolkning_botid","2015","0417","alle","personer","5_9","349"
"befolkning_botid","2015","0418","1","personer","5_9","36"
"befolkning_botid","2015","0418","2","personer","5_9","11"
"befolkning_botid","2015","0418","alle","personer","5_9","47"
"befolkning_botid","2015","0419","1","personer","5_9","79"
"befolkning_botid","2015","0419","2","personer","5_9","39"
"befolkning_botid","2015","0419","alle","personer","5_9","118"
"befolkning_botid","2015","0420","1","personer","5_9","44"
"befolkning_botid","2015","0420","2","personer","5_9","32"
"befolkning_botid","2015","0420","alle","personer","5_9","76"
"befolkning_botid","2015","0423","1","personer","5_9","47"
"befolkning_botid","2015","0423","2","personer","5_9","25"
"befolkning_botid","2015","0423","alle","personer","5_9","72"
"befolkning_botid","2015","0425","1","personer","5_9","47"
"befolkning_botid","2015","0425","2","personer","5_9","33"
"befolkning_botid","2015","0425","alle","personer","5_9","80"
"befolkning_botid","2015","0426","1","personer","5_9","49"
"befolkning_botid","2015","0426","2","personer","5_9","16"
"befolkning_botid","2015","0426","alle","personer","5_9","65"
"befolkning_botid","2015","0427","1","personer","5_9","145"
"befolkning_botid","2015","0427","2","personer","5_9","232"
"befolkning_botid","2015","0427","alle","personer","5_9","377"
"befolkning_botid","2015","0428","1","personer","5_9","82"
"befolkning_botid","2015","0428","2","personer","5_9","48"
"befolkning_botid","2015","0428","alle","personer","5_9","130"
"befolkning_botid","2015","0429","1","personer","5_9","51"
"befolkning_botid","2015","0429","2","personer","5_9","22"
"befolkning_botid","2015","0429","alle","personer","5_9","73"
"befolkning_botid","2015","0430","1","personer","5_9","39"
"befolkning_botid","2015","0430","2","personer","5_9","8"
"befolkning_botid","2015","0430","alle","personer","5_9","47"
"befolkning_botid","2015","0432","1","personer","5_9","14"
"befolkning_botid","2015","0432","2","personer","5_9","6"
"befolkning_botid","2015","0432","alle","personer","5_9","20"
"befolkning_botid","2015","0434","1","personer","5_9","6"
"befolkning_botid","2015","0434","2","personer","5_9","6"
"befolkning_botid","2015","0434","alle","personer","5_9","12"
"befolkning_botid","2015","0436","1","personer","5_9","27"
"befolkning_botid","2015","0436","2","personer","5_9","19"
"befolkning_botid","2015","0436","alle","personer","5_9","46"
"befolkning_botid","2015","0437","1","personer","5_9","90"
"befolkning_botid","2015","0437","2","personer","5_9","44"
"befolkning_botid","2015","0437","alle","personer","5_9","134"
"befolkning_botid","2015","0438","1","personer","5_9","26"
"befolkning_botid","2015","0438","2","personer","5_9","13"
"befolkning_botid","2015","0438","alle","personer","5_9","39"
"befolkning_botid","2015","0439","1","personer","5_9","14"
"befolkning_botid","2015","0439","2","personer","5_9","3"
"befolkning_botid","2015","0439","alle","personer","5_9","17"
"befolkning_botid","2015","0441","1","personer","5_9","32"
"befolkning_botid","2015","0441","2","personer","5_9","10"
"befolkning_botid","2015","0441","alle","personer","5_9","42"
"befolkning_botid","2015","0501","1","personer","5_9","256"
"befolkning_botid","2015","0501","2","personer","5_9","401"
"befolkning_botid","2015","0501","alle","personer","5_9","657"
"befolkning_botid","2015","0502","1","personer","5_9","265"
"befolkning_botid","2015","0502","2","personer","5_9","392"
"befolkning_botid","2015","0502","alle","personer","5_9","657"
"befolkning_botid","2015","0511","1","personer","5_9","48"
"befolkning_botid","2015","0511","2","personer","5_9","12"
"befolkning_botid","2015","0511","alle","personer","5_9","60"
"befolkning_botid","2015","0512","1","personer","5_9","41"
"befolkning_botid","2015","0512","2","personer","5_9","7"
"befolkning_botid","2015","0512","alle","personer","5_9","48"
"befolkning_botid","2015","0513","1","personer","5_9","18"
"befolkning_botid","2015","0513","2","personer","5_9","7"
"befolkning_botid","2015","0513","alle","personer","5_9","25"
"befolkning_botid","2015","0514","1","personer","5_9","16"
"befolkning_botid","2015","0514","2","personer","5_9","11"
"befolkning_botid","2015","0514","alle","personer","5_9","27"
"befolkning_botid","2015","0515","1","personer","5_9","17"
"befolkning_botid","2015","0515","2","personer","5_9","24"
"befolkning_botid","2015","0515","alle","personer","5_9","41"
"befolkning_botid","2015","0516","1","personer","5_9","54"
"befolkning_botid","2015","0516","2","personer","5_9","28"
"befolkning_botid","2015","0516","alle","personer","5_9","82"
"befolkning_botid","2015","0517","1","personer","5_9","34"
"befolkning_botid","2015","0517","2","personer","5_9","41"
"befolkning_botid","2015","0517","alle","personer","5_9","75"
"befolkning_botid","2015","0519","1","personer","5_9","55"
"befolkning_botid","2015","0519","2","personer","5_9","11"
"befolkning_botid","2015","0519","alle","personer","5_9","66"
"befolkning_botid","2015","0520","1","personer","5_9","121"
"befolkning_botid","2015","0520","2","personer","5_9","24"
"befolkning_botid","2015","0520","alle","personer","5_9","145"
"befolkning_botid","2015","0521","1","personer","5_9","71"
"befolkning_botid","2015","0521","2","personer","5_9","64"
"befolkning_botid","2015","0521","alle","personer","5_9","135"
"befolkning_botid","2015","0522","1","personer","5_9","76"
"befolkning_botid","2015","0522","2","personer","5_9","34"
"befolkning_botid","2015","0522","alle","personer","5_9","110"
"befolkning_botid","2015","0528","1","personer","5_9","191"
"befolkning_botid","2015","0528","2","personer","5_9","78"
"befolkning_botid","2015","0528","alle","personer","5_9","269"
"befolkning_botid","2015","0529","1","personer","5_9","101"
"befolkning_botid","2015","0529","2","personer","5_9","124"
"befolkning_botid","2015","0529","alle","personer","5_9","225"
"befolkning_botid","2015","0532","1","personer","5_9","88"
"befolkning_botid","2015","0532","2","personer","5_9","41"
"befolkning_botid","2015","0532","alle","personer","5_9","129"
"befolkning_botid","2015","0533","1","personer","5_9","89"
"befolkning_botid","2015","0533","2","personer","5_9","91"
"befolkning_botid","2015","0533","alle","personer","5_9","180"
"befolkning_botid","2015","0534","1","personer","5_9","136"
"befolkning_botid","2015","0534","2","personer","5_9","119"
"befolkning_botid","2015","0534","alle","personer","5_9","255"
"befolkning_botid","2015","0536","1","personer","5_9","52"
"befolkning_botid","2015","0536","2","personer","5_9","46"
"befolkning_botid","2015","0536","alle","personer","5_9","98"
"befolkning_botid","2015","0538","1","personer","5_9","55"
"befolkning_botid","2015","0538","2","personer","5_9","29"
"befolkning_botid","2015","0538","alle","personer","5_9","84"
"befolkning_botid","2015","0540","1","personer","5_9","36"
"befolkning_botid","2015","0540","2","personer","5_9","28"
"befolkning_botid","2015","0540","alle","personer","5_9","64"
"befolkning_botid","2015","0541","1","personer","5_9","15"
"befolkning_botid","2015","0541","2","personer","5_9","5"
"befolkning_botid","2015","0541","alle","personer","5_9","20"
"befolkning_botid","2015","0542","1","personer","5_9","108"
"befolkning_botid","2015","0542","2","personer","5_9","36"
"befolkning_botid","2015","0542","alle","personer","5_9","144"
"befolkning_botid","2015","0543","1","personer","5_9","38"
"befolkning_botid","2015","0543","2","personer","5_9","20"
"befolkning_botid","2015","0543","alle","personer","5_9","58"
"befolkning_botid","2015","0544","1","personer","5_9","62"
"befolkning_botid","2015","0544","2","personer","5_9","7"
"befolkning_botid","2015","0544","alle","personer","5_9","69"
"befolkning_botid","2015","0545","1","personer","5_9","50"
"befolkning_botid","2015","0545","2","personer","5_9","6"
"befolkning_botid","2015","0545","alle","personer","5_9","56"
"befolkning_botid","2015","0602","1","personer","5_9","1094"
"befolkning_botid","2015","0602","2","personer","5_9","1504"
"befolkning_botid","2015","0602","alle","personer","5_9","2598"
"befolkning_botid","2015","0604","1","personer","5_9","394"
"befolkning_botid","2015","0604","2","personer","5_9","439"
"befolkning_botid","2015","0604","alle","personer","5_9","833"
"befolkning_botid","2015","0605","1","personer","5_9","474"
"befolkning_botid","2015","0605","2","personer","5_9","354"
"befolkning_botid","2015","0605","alle","personer","5_9","828"
"befolkning_botid","2015","0612","1","personer","5_9","167"
"befolkning_botid","2015","0612","2","personer","5_9","56"
"befolkning_botid","2015","0612","alle","personer","5_9","223"
"befolkning_botid","2015","0615","1","personer","5_9","12"
"befolkning_botid","2015","0615","2","personer","5_9","3"
"befolkning_botid","2015","0615","alle","personer","5_9","15"
"befolkning_botid","2015","0616","1","personer","5_9","73"
"befolkning_botid","2015","0616","2","personer","5_9","16"
"befolkning_botid","2015","0616","alle","personer","5_9","89"
"befolkning_botid","2015","0617","1","personer","5_9","114"
"befolkning_botid","2015","0617","2","personer","5_9","67"
"befolkning_botid","2015","0617","alle","personer","5_9","181"
"befolkning_botid","2015","0618","1","personer","5_9","101"
"befolkning_botid","2015","0618","2","personer","5_9","14"
"befolkning_botid","2015","0618","alle","personer","5_9","115"
"befolkning_botid","2015","0619","1","personer","5_9","103"
"befolkning_botid","2015","0619","2","personer","5_9","36"
"befolkning_botid","2015","0619","alle","personer","5_9","139"
"befolkning_botid","2015","0620","1","personer","5_9","117"
"befolkning_botid","2015","0620","2","personer","5_9","39"
"befolkning_botid","2015","0620","alle","personer","5_9","156"
"befolkning_botid","2015","0621","1","personer","5_9","69"
"befolkning_botid","2015","0621","2","personer","5_9","9"
"befolkning_botid","2015","0621","alle","personer","5_9","78"
"befolkning_botid","2015","0622","1","personer","5_9","42"
"befolkning_botid","2015","0622","2","personer","5_9","16"
"befolkning_botid","2015","0622","alle","personer","5_9","58"
"befolkning_botid","2015","0623","1","personer","5_9","243"
"befolkning_botid","2015","0623","2","personer","5_9","145"
"befolkning_botid","2015","0623","alle","personer","5_9","388"
"befolkning_botid","2015","0624","1","personer","5_9","387"
"befolkning_botid","2015","0624","2","personer","5_9","174"
"befolkning_botid","2015","0624","alle","personer","5_9","561"
"befolkning_botid","2015","0625","1","personer","5_9","458"
"befolkning_botid","2015","0625","2","personer","5_9","328"
"befolkning_botid","2015","0625","alle","personer","5_9","786"
"befolkning_botid","2015","0626","1","personer","5_9","580"
"befolkning_botid","2015","0626","2","personer","5_9","358"
"befolkning_botid","2015","0626","alle","personer","5_9","938"
"befolkning_botid","2015","0627","1","personer","5_9","542"
"befolkning_botid","2015","0627","2","personer","5_9","201"
"befolkning_botid","2015","0627","alle","personer","5_9","743"
"befolkning_botid","2015","0628","1","personer","5_9","178"
"befolkning_botid","2015","0628","2","personer","5_9","78"
"befolkning_botid","2015","0628","alle","personer","5_9","256"
"befolkning_botid","2015","0631","1","personer","5_9","27"
"befolkning_botid","2015","0631","2","personer","5_9","9"
"befolkning_botid","2015","0631","alle","personer","5_9","36"
"befolkning_botid","2015","0632","1","personer","5_9","13"
"befolkning_botid","2015","0632","2","personer","5_9","5"
"befolkning_botid","2015","0632","alle","personer","5_9","18"
"befolkning_botid","2015","0633","1","personer","5_9","45"
"befolkning_botid","2015","0633","2","personer","5_9","10"
"befolkning_botid","2015","0633","alle","personer","5_9","55"
"befolkning_botid","2015","0701","1","personer","5_9","353"
"befolkning_botid","2015","0701","2","personer","5_9","357"
"befolkning_botid","2015","0701","alle","personer","5_9","710"
"befolkning_botid","2015","0702","1","personer","5_9","128"
"befolkning_botid","2015","0702","2","personer","5_9","95"
"befolkning_botid","2015","0702","alle","personer","5_9","223"
"befolkning_botid","2015","0704","1","personer","5_9","682"
"befolkning_botid","2015","0704","2","personer","5_9","457"
"befolkning_botid","2015","0704","alle","personer","5_9","1139"
"befolkning_botid","2015","0706","1","personer","5_9","729"
"befolkning_botid","2015","0706","2","personer","5_9","599"
"befolkning_botid","2015","0706","alle","personer","5_9","1328"
"befolkning_botid","2015","0709","1","personer","5_9","658"
"befolkning_botid","2015","0709","2","personer","5_9","461"
"befolkning_botid","2015","0709","alle","personer","5_9","1119"
"befolkning_botid","2015","0711","1","personer","5_9","148"
"befolkning_botid","2015","0711","2","personer","5_9","42"
"befolkning_botid","2015","0711","alle","personer","5_9","190"
"befolkning_botid","2015","0713","1","personer","5_9","159"
"befolkning_botid","2015","0713","2","personer","5_9","61"
"befolkning_botid","2015","0713","alle","personer","5_9","220"
"befolkning_botid","2015","0714","1","personer","5_9","48"
"befolkning_botid","2015","0714","2","personer","5_9","8"
"befolkning_botid","2015","0714","alle","personer","5_9","56"
"befolkning_botid","2015","0716","1","personer","5_9","167"
"befolkning_botid","2015","0716","2","personer","5_9","54"
"befolkning_botid","2015","0716","alle","personer","5_9","221"
"befolkning_botid","2015","0719","1","personer","5_9","96"
"befolkning_botid","2015","0719","2","personer","5_9","16"
"befolkning_botid","2015","0719","alle","personer","5_9","112"
"befolkning_botid","2015","0720","1","personer","5_9","239"
"befolkning_botid","2015","0720","2","personer","5_9","107"
"befolkning_botid","2015","0720","alle","personer","5_9","346"
"befolkning_botid","2015","0722","1","personer","5_9","236"
"befolkning_botid","2015","0722","2","personer","5_9","161"
"befolkning_botid","2015","0722","alle","personer","5_9","397"
"befolkning_botid","2015","0723","1","personer","5_9","99"
"befolkning_botid","2015","0723","2","personer","5_9","48"
"befolkning_botid","2015","0723","alle","personer","5_9","147"
"befolkning_botid","2015","0728","1","personer","5_9","35"
"befolkning_botid","2015","0728","2","personer","5_9","11"
"befolkning_botid","2015","0728","alle","personer","5_9","46"
"befolkning_botid","2015","0805","1","personer","5_9","318"
"befolkning_botid","2015","0805","2","personer","5_9","448"
"befolkning_botid","2015","0805","alle","personer","5_9","766"
"befolkning_botid","2015","0806","1","personer","5_9","546"
"befolkning_botid","2015","0806","2","personer","5_9","866"
"befolkning_botid","2015","0806","alle","personer","5_9","1412"
"befolkning_botid","2015","0807","1","personer","5_9","141"
"befolkning_botid","2015","0807","2","personer","5_9","142"
"befolkning_botid","2015","0807","alle","personer","5_9","283"
"befolkning_botid","2015","0811","1","personer","5_9","11"
