"tabell_navn","aar","kommune_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","1838","befolkningen_ellers","alle","personer","20_29","150"
"befolkning_alder","2015","1838","innvandrere","0","personer","20_29","20"
"befolkning_alder","2015","1838","innvandrere","1","personer","20_29","24"
"befolkning_alder","2015","1838","innvandrere","alle","personer","20_29","44"
"befolkning_alder","2015","1839","alle","0","personer","20_29","44"
"befolkning_alder","2015","1839","alle","1","personer","20_29","51"
"befolkning_alder","2015","1839","alle","alle","personer","20_29","95"
"befolkning_alder","2015","1839","befolkningen_ellers","0","personer","20_29","41"
"befolkning_alder","2015","1839","befolkningen_ellers","1","personer","20_29","51"
"befolkning_alder","2015","1839","befolkningen_ellers","alle","personer","20_29","91"
"befolkning_alder","2015","1839","innvandrere","0","personer","20_29","3"
"befolkning_alder","2015","1839","innvandrere","1","personer","20_29","0"
"befolkning_alder","2015","1839","innvandrere","alle","personer","20_29","4"
"befolkning_alder","2015","1840","alle","0","personer","20_29","271"
"befolkning_alder","2015","1840","alle","1","personer","20_29","300"
"befolkning_alder","2015","1840","alle","alle","personer","20_29","571"
"befolkning_alder","2015","1840","befolkningen_ellers","0","personer","20_29","239"
"befolkning_alder","2015","1840","befolkningen_ellers","1","personer","20_29","236"
"befolkning_alder","2015","1840","befolkningen_ellers","alle","personer","20_29","475"
"befolkning_alder","2015","1840","innvandrere","0","personer","20_29","32"
"befolkning_alder","2015","1840","innvandrere","1","personer","20_29","64"
"befolkning_alder","2015","1840","innvandrere","alle","personer","20_29","96"
"befolkning_alder","2015","1841","alle","0","personer","20_29","519"
"befolkning_alder","2015","1841","alle","1","personer","20_29","596"
"befolkning_alder","2015","1841","alle","alle","personer","20_29","1115"
"befolkning_alder","2015","1841","befolkningen_ellers","0","personer","20_29","474"
"befolkning_alder","2015","1841","befolkningen_ellers","1","personer","20_29","536"
"befolkning_alder","2015","1841","befolkningen_ellers","alle","personer","20_29","1010"
"befolkning_alder","2015","1841","innvandrere","0","personer","20_29","45"
"befolkning_alder","2015","1841","innvandrere","1","personer","20_29","60"
"befolkning_alder","2015","1841","innvandrere","alle","personer","20_29","105"
"befolkning_alder","2015","1845","alle","0","personer","20_29","99"
"befolkning_alder","2015","1845","alle","1","personer","20_29","98"
"befolkning_alder","2015","1845","alle","alle","personer","20_29","197"
"befolkning_alder","2015","1845","befolkningen_ellers","0","personer","20_29","88"
"befolkning_alder","2015","1845","befolkningen_ellers","1","personer","20_29","92"
"befolkning_alder","2015","1845","befolkningen_ellers","alle","personer","20_29","180"
"befolkning_alder","2015","1845","innvandrere","0","personer","20_29","11"
"befolkning_alder","2015","1845","innvandrere","1","personer","20_29","6"
"befolkning_alder","2015","1845","innvandrere","alle","personer","20_29","17"
"befolkning_alder","2015","1848","alle","0","personer","20_29","113"
"befolkning_alder","2015","1848","alle","1","personer","20_29","158"
"befolkning_alder","2015","1848","alle","alle","personer","20_29","271"
"befolkning_alder","2015","1848","befolkningen_ellers","0","personer","20_29","103"
"befolkning_alder","2015","1848","befolkningen_ellers","1","personer","20_29","134"
"befolkning_alder","2015","1848","befolkningen_ellers","alle","personer","20_29","237"
"befolkning_alder","2015","1848","innvandrere","0","personer","20_29","10"
"befolkning_alder","2015","1848","innvandrere","1","personer","20_29","24"
"befolkning_alder","2015","1848","innvandrere","alle","personer","20_29","34"
"befolkning_alder","2015","1849","alle","0","personer","20_29","107"
"befolkning_alder","2015","1849","alle","1","personer","20_29","130"
"befolkning_alder","2015","1849","alle","alle","personer","20_29","237"
"befolkning_alder","2015","1849","befolkningen_ellers","0","personer","20_29","84"
"befolkning_alder","2015","1849","befolkningen_ellers","1","personer","20_29","102"
"befolkning_alder","2015","1849","befolkningen_ellers","alle","personer","20_29","186"
"befolkning_alder","2015","1849","innvandrere","0","personer","20_29","23"
"befolkning_alder","2015","1849","innvandrere","1","personer","20_29","28"
"befolkning_alder","2015","1849","innvandrere","alle","personer","20_29","51"
"befolkning_alder","2015","1850","alle","0","personer","20_29","99"
"befolkning_alder","2015","1850","alle","1","personer","20_29","121"
"befolkning_alder","2015","1850","alle","alle","personer","20_29","220"
"befolkning_alder","2015","1850","befolkningen_ellers","0","personer","20_29","89"
"befolkning_alder","2015","1850","befolkningen_ellers","1","personer","20_29","107"
"befolkning_alder","2015","1850","befolkningen_ellers","alle","personer","20_29","196"
"befolkning_alder","2015","1850","innvandrere","0","personer","20_29","10"
"befolkning_alder","2015","1850","innvandrere","1","personer","20_29","14"
"befolkning_alder","2015","1850","innvandrere","alle","personer","20_29","24"
"befolkning_alder","2015","1851","alle","0","personer","20_29","97"
"befolkning_alder","2015","1851","alle","1","personer","20_29","138"
"befolkning_alder","2015","1851","alle","alle","personer","20_29","235"
"befolkning_alder","2015","1851","befolkningen_ellers","0","personer","20_29","79"
"befolkning_alder","2015","1851","befolkningen_ellers","1","personer","20_29","96"
"befolkning_alder","2015","1851","befolkningen_ellers","alle","personer","20_29","175"
"befolkning_alder","2015","1851","innvandrere","0","personer","20_29","18"
"befolkning_alder","2015","1851","innvandrere","1","personer","20_29","42"
"befolkning_alder","2015","1851","innvandrere","alle","personer","20_29","60"
"befolkning_alder","2015","1852","alle","0","personer","20_29","61"
"befolkning_alder","2015","1852","alle","1","personer","20_29","58"
"befolkning_alder","2015","1852","alle","alle","personer","20_29","119"
"befolkning_alder","2015","1852","befolkningen_ellers","0","personer","20_29","57"
"befolkning_alder","2015","1852","befolkningen_ellers","1","personer","20_29","55"
"befolkning_alder","2015","1852","befolkningen_ellers","alle","personer","20_29","113"
"befolkning_alder","2015","1852","innvandrere","0","personer","20_29","4"
"befolkning_alder","2015","1852","innvandrere","1","personer","20_29","3"
"befolkning_alder","2015","1852","innvandrere","alle","personer","20_29","6"
"befolkning_alder","2015","1853","alle","0","personer","20_29","63"
"befolkning_alder","2015","1853","alle","1","personer","20_29","68"
"befolkning_alder","2015","1853","alle","alle","personer","20_29","131"
"befolkning_alder","2015","1853","befolkningen_ellers","0","personer","20_29","49"
"befolkning_alder","2015","1853","befolkningen_ellers","1","personer","20_29","51"
"befolkning_alder","2015","1853","befolkningen_ellers","alle","personer","20_29","100"
"befolkning_alder","2015","1853","innvandrere","0","personer","20_29","14"
"befolkning_alder","2015","1853","innvandrere","1","personer","20_29","17"
"befolkning_alder","2015","1853","innvandrere","alle","personer","20_29","31"
"befolkning_alder","2015","1854","alle","0","personer","20_29","129"
"befolkning_alder","2015","1854","alle","1","personer","20_29","153"
"befolkning_alder","2015","1854","alle","alle","personer","20_29","282"
"befolkning_alder","2015","1854","befolkningen_ellers","0","personer","20_29","112"
"befolkning_alder","2015","1854","befolkningen_ellers","1","personer","20_29","138"
"befolkning_alder","2015","1854","befolkningen_ellers","alle","personer","20_29","250"
"befolkning_alder","2015","1854","innvandrere","0","personer","20_29","17"
"befolkning_alder","2015","1854","innvandrere","1","personer","20_29","15"
"befolkning_alder","2015","1854","innvandrere","alle","personer","20_29","32"
"befolkning_alder","2015","1856","alle","0","personer","20_29","25"
"befolkning_alder","2015","1856","alle","1","personer","20_29","33"
"befolkning_alder","2015","1856","alle","alle","personer","20_29","58"
"befolkning_alder","2015","1856","befolkningen_ellers","0","personer","20_29","22"
"befolkning_alder","2015","1856","befolkningen_ellers","1","personer","20_29","33"
"befolkning_alder","2015","1856","befolkningen_ellers","alle","personer","20_29","55"
"befolkning_alder","2015","1856","innvandrere","0","personer","20_29","3"
"befolkning_alder","2015","1856","innvandrere","1","personer","20_29","0"
"befolkning_alder","2015","1856","innvandrere","alle","personer","20_29","3"
"befolkning_alder","2015","1857","alle","0","personer","20_29","42"
"befolkning_alder","2015","1857","alle","1","personer","20_29","46"
"befolkning_alder","2015","1857","alle","alle","personer","20_29","88"
"befolkning_alder","2015","1857","befolkningen_ellers","0","personer","20_29","30"
"befolkning_alder","2015","1857","befolkningen_ellers","1","personer","20_29","26"
"befolkning_alder","2015","1857","befolkningen_ellers","alle","personer","20_29","56"
"befolkning_alder","2015","1857","innvandrere","0","personer","20_29","12"
"befolkning_alder","2015","1857","innvandrere","1","personer","20_29","20"
"befolkning_alder","2015","1857","innvandrere","alle","personer","20_29","32"
"befolkning_alder","2015","1859","alle","0","personer","20_29","72"
"befolkning_alder","2015","1859","alle","1","personer","20_29","93"
"befolkning_alder","2015","1859","alle","alle","personer","20_29","165"
"befolkning_alder","2015","1859","befolkningen_ellers","0","personer","20_29","66"
"befolkning_alder","2015","1859","befolkningen_ellers","1","personer","20_29","85"
"befolkning_alder","2015","1859","befolkningen_ellers","alle","personer","20_29","151"
"befolkning_alder","2015","1859","innvandrere","0","personer","20_29","6"
"befolkning_alder","2015","1859","innvandrere","1","personer","20_29","8"
"befolkning_alder","2015","1859","innvandrere","alle","personer","20_29","14"
"befolkning_alder","2015","1860","alle","0","personer","20_29","680"
"befolkning_alder","2015","1860","alle","1","personer","20_29","734"
"befolkning_alder","2015","1860","alle","alle","personer","20_29","1414"
"befolkning_alder","2015","1860","befolkningen_ellers","0","personer","20_29","607"
"befolkning_alder","2015","1860","befolkningen_ellers","1","personer","20_29","633"
"befolkning_alder","2015","1860","befolkningen_ellers","alle","personer","20_29","1240"
"befolkning_alder","2015","1860","innvandrere","0","personer","20_29","73"
"befolkning_alder","2015","1860","innvandrere","1","personer","20_29","101"
"befolkning_alder","2015","1860","innvandrere","alle","personer","20_29","174"
"befolkning_alder","2015","1865","alle","0","personer","20_29","530"
"befolkning_alder","2015","1865","alle","1","personer","20_29","589"
"befolkning_alder","2015","1865","alle","alle","personer","20_29","1119"
"befolkning_alder","2015","1865","befolkningen_ellers","0","personer","20_29","439"
"befolkning_alder","2015","1865","befolkningen_ellers","1","personer","20_29","470"
"befolkning_alder","2015","1865","befolkningen_ellers","alle","personer","20_29","909"
"befolkning_alder","2015","1865","innvandrere","0","personer","20_29","91"
"befolkning_alder","2015","1865","innvandrere","1","personer","20_29","119"
"befolkning_alder","2015","1865","innvandrere","alle","personer","20_29","210"
"befolkning_alder","2015","1866","alle","0","personer","20_29","461"
"befolkning_alder","2015","1866","alle","1","personer","20_29","507"
"befolkning_alder","2015","1866","alle","alle","personer","20_29","968"
"befolkning_alder","2015","1866","befolkningen_ellers","0","personer","20_29","379"
"befolkning_alder","2015","1866","befolkningen_ellers","1","personer","20_29","427"
"befolkning_alder","2015","1866","befolkningen_ellers","alle","personer","20_29","806"
"befolkning_alder","2015","1866","innvandrere","0","personer","20_29","82"
"befolkning_alder","2015","1866","innvandrere","1","personer","20_29","80"
"befolkning_alder","2015","1866","innvandrere","alle","personer","20_29","162"
"befolkning_alder","2015","1867","alle","0","personer","20_29","106"
"befolkning_alder","2015","1867","alle","1","personer","20_29","123"
"befolkning_alder","2015","1867","alle","alle","personer","20_29","229"
"befolkning_alder","2015","1867","befolkningen_ellers","0","personer","20_29","90"
"befolkning_alder","2015","1867","befolkningen_ellers","1","personer","20_29","107"
"befolkning_alder","2015","1867","befolkningen_ellers","alle","personer","20_29","197"
"befolkning_alder","2015","1867","innvandrere","0","personer","20_29","16"
"befolkning_alder","2015","1867","innvandrere","1","personer","20_29","16"
"befolkning_alder","2015","1867","innvandrere","alle","personer","20_29","32"
"befolkning_alder","2015","1868","alle","0","personer","20_29","268"
"befolkning_alder","2015","1868","alle","1","personer","20_29","279"
"befolkning_alder","2015","1868","alle","alle","personer","20_29","547"
"befolkning_alder","2015","1868","befolkningen_ellers","0","personer","20_29","212"
"befolkning_alder","2015","1868","befolkningen_ellers","1","personer","20_29","227"
"befolkning_alder","2015","1868","befolkningen_ellers","alle","personer","20_29","439"
"befolkning_alder","2015","1868","innvandrere","0","personer","20_29","56"
"befolkning_alder","2015","1868","innvandrere","1","personer","20_29","52"
"befolkning_alder","2015","1868","innvandrere","alle","personer","20_29","108"
"befolkning_alder","2015","1870","alle","0","personer","20_29","600"
"befolkning_alder","2015","1870","alle","1","personer","20_29","687"
"befolkning_alder","2015","1870","alle","alle","personer","20_29","1287"
"befolkning_alder","2015","1870","befolkningen_ellers","0","personer","20_29","527"
"befolkning_alder","2015","1870","befolkningen_ellers","1","personer","20_29","624"
"befolkning_alder","2015","1870","befolkningen_ellers","alle","personer","20_29","1151"
"befolkning_alder","2015","1870","innvandrere","0","personer","20_29","73"
"befolkning_alder","2015","1870","innvandrere","1","personer","20_29","63"
"befolkning_alder","2015","1870","innvandrere","alle","personer","20_29","136"
"befolkning_alder","2015","1871","alle","0","personer","20_29","248"
"befolkning_alder","2015","1871","alle","1","personer","20_29","306"
"befolkning_alder","2015","1871","alle","alle","personer","20_29","554"
"befolkning_alder","2015","1871","befolkningen_ellers","0","personer","20_29","207"
"befolkning_alder","2015","1871","befolkningen_ellers","1","personer","20_29","268"
"befolkning_alder","2015","1871","befolkningen_ellers","alle","personer","20_29","475"
"befolkning_alder","2015","1871","innvandrere","0","personer","20_29","41"
"befolkning_alder","2015","1871","innvandrere","1","personer","20_29","38"
"befolkning_alder","2015","1871","innvandrere","alle","personer","20_29","79"
"befolkning_alder","2015","1874","alle","0","personer","20_29","40"
"befolkning_alder","2015","1874","alle","1","personer","20_29","60"
"befolkning_alder","2015","1874","alle","alle","personer","20_29","100"
"befolkning_alder","2015","1874","befolkningen_ellers","0","personer","20_29","27"
"befolkning_alder","2015","1874","befolkningen_ellers","1","personer","20_29","44"
"befolkning_alder","2015","1874","befolkningen_ellers","alle","personer","20_29","71"
"befolkning_alder","2015","1874","innvandrere","0","personer","20_29","13"
"befolkning_alder","2015","1874","innvandrere","1","personer","20_29","16"
"befolkning_alder","2015","1874","innvandrere","alle","personer","20_29","29"
"befolkning_alder","2015","1902","alle","0","personer","20_29","5747"
"befolkning_alder","2015","1902","alle","1","personer","20_29","5936"
"befolkning_alder","2015","1902","alle","alle","personer","20_29","11683"
"befolkning_alder","2015","1902","befolkningen_ellers","0","personer","20_29","4744"
"befolkning_alder","2015","1902","befolkningen_ellers","1","personer","20_29","4958"
"befolkning_alder","2015","1902","befolkningen_ellers","alle","personer","20_29","9702"
"befolkning_alder","2015","1902","innvandrere","0","personer","20_29","1003"
"befolkning_alder","2015","1902","innvandrere","1","personer","20_29","978"
"befolkning_alder","2015","1902","innvandrere","alle","personer","20_29","1981"
"befolkning_alder","2015","1903","alle","0","personer","20_29","1568"
"befolkning_alder","2015","1903","alle","1","personer","20_29","1738"
"befolkning_alder","2015","1903","alle","alle","personer","20_29","3306"
"befolkning_alder","2015","1903","befolkningen_ellers","0","personer","20_29","1354"
"befolkning_alder","2015","1903","befolkningen_ellers","1","personer","20_29","1492"
"befolkning_alder","2015","1903","befolkningen_ellers","alle","personer","20_29","2846"
"befolkning_alder","2015","1903","innvandrere","0","personer","20_29","214"
"befolkning_alder","2015","1903","innvandrere","1","personer","20_29","246"
"befolkning_alder","2015","1903","innvandrere","alle","personer","20_29","460"
"befolkning_alder","2015","1911","alle","0","personer","20_29","180"
"befolkning_alder","2015","1911","alle","1","personer","20_29","205"
"befolkning_alder","2015","1911","alle","alle","personer","20_29","385"
"befolkning_alder","2015","1911","befolkningen_ellers","0","personer","20_29","152"
"befolkning_alder","2015","1911","befolkningen_ellers","1","personer","20_29","160"
"befolkning_alder","2015","1911","befolkningen_ellers","alle","personer","20_29","312"
"befolkning_alder","2015","1911","innvandrere","0","personer","20_29","28"
"befolkning_alder","2015","1911","innvandrere","1","personer","20_29","45"
"befolkning_alder","2015","1911","innvandrere","alle","personer","20_29","73"
"befolkning_alder","2015","1913","alle","0","personer","20_29","141"
"befolkning_alder","2015","1913","alle","1","personer","20_29","167"
"befolkning_alder","2015","1913","alle","alle","personer","20_29","308"
"befolkning_alder","2015","1913","befolkningen_ellers","0","personer","20_29","125"
"befolkning_alder","2015","1913","befolkningen_ellers","1","personer","20_29","145"
"befolkning_alder","2015","1913","befolkningen_ellers","alle","personer","20_29","270"
"befolkning_alder","2015","1913","innvandrere","0","personer","20_29","16"
"befolkning_alder","2015","1913","innvandrere","1","personer","20_29","22"
"befolkning_alder","2015","1913","innvandrere","alle","personer","20_29","38"
"befolkning_alder","2015","1917","alle","0","personer","20_29","69"
"befolkning_alder","2015","1917","alle","1","personer","20_29","81"
"befolkning_alder","2015","1917","alle","alle","personer","20_29","150"
"befolkning_alder","2015","1917","befolkningen_ellers","0","personer","20_29","58"
"befolkning_alder","2015","1917","befolkningen_ellers","1","personer","20_29","63"
"befolkning_alder","2015","1917","befolkningen_ellers","alle","personer","20_29","121"
"befolkning_alder","2015","1917","innvandrere","0","personer","20_29","11"
"befolkning_alder","2015","1917","innvandrere","1","personer","20_29","18"
"befolkning_alder","2015","1917","innvandrere","alle","personer","20_29","29"
"befolkning_alder","2015","1919","alle","0","personer","20_29","55"
"befolkning_alder","2015","1919","alle","1","personer","20_29","70"
"befolkning_alder","2015","1919","alle","alle","personer","20_29","125"
"befolkning_alder","2015","1919","befolkningen_ellers","0","personer","20_29","41"
"befolkning_alder","2015","1919","befolkningen_ellers","1","personer","20_29","56"
"befolkning_alder","2015","1919","befolkningen_ellers","alle","personer","20_29","97"
"befolkning_alder","2015","1919","innvandrere","0","personer","20_29","14"
"befolkning_alder","2015","1919","innvandrere","1","personer","20_29","14"
"befolkning_alder","2015","1919","innvandrere","alle","personer","20_29","28"
"befolkning_alder","2015","1920","alle","0","personer","20_29","48"
"befolkning_alder","2015","1920","alle","1","personer","20_29","52"
"befolkning_alder","2015","1920","alle","alle","personer","20_29","100"
"befolkning_alder","2015","1920","befolkningen_ellers","0","personer","20_29","44"
"befolkning_alder","2015","1920","befolkningen_ellers","1","personer","20_29","49"
"befolkning_alder","2015","1920","befolkningen_ellers","alle","personer","20_29","93"
"befolkning_alder","2015","1920","innvandrere","0","personer","20_29","4"
"befolkning_alder","2015","1920","innvandrere","1","personer","20_29","3"
"befolkning_alder","2015","1920","innvandrere","alle","personer","20_29","7"
"befolkning_alder","2015","1922","alle","0","personer","20_29","285"
"befolkning_alder","2015","1922","alle","1","personer","20_29","462"
"befolkning_alder","2015","1922","alle","alle","personer","20_29","747"
"befolkning_alder","2015","1922","befolkningen_ellers","0","personer","20_29","249"
"befolkning_alder","2015","1922","befolkningen_ellers","1","personer","20_29","420"
"befolkning_alder","2015","1922","befolkningen_ellers","alle","personer","20_29","669"
"befolkning_alder","2015","1922","innvandrere","0","personer","20_29","36"
"befolkning_alder","2015","1922","innvandrere","1","personer","20_29","42"
"befolkning_alder","2015","1922","innvandrere","alle","personer","20_29","78"
"befolkning_alder","2015","1923","alle","0","personer","20_29","111"
"befolkning_alder","2015","1923","alle","1","personer","20_29","129"
"befolkning_alder","2015","1923","alle","alle","personer","20_29","240"
"befolkning_alder","2015","1923","befolkningen_ellers","0","personer","20_29","85"
"befolkning_alder","2015","1923","befolkningen_ellers","1","personer","20_29","99"
"befolkning_alder","2015","1923","befolkningen_ellers","alle","personer","20_29","184"
"befolkning_alder","2015","1923","innvandrere","0","personer","20_29","26"
"befolkning_alder","2015","1923","innvandrere","1","personer","20_29","30"
"befolkning_alder","2015","1923","innvandrere","alle","personer","20_29","56"
"befolkning_alder","2015","1924","alle","0","personer","20_29","441"
"befolkning_alder","2015","1924","alle","1","personer","20_29","642"
"befolkning_alder","2015","1924","alle","alle","personer","20_29","1083"
"befolkning_alder","2015","1924","befolkningen_ellers","0","personer","20_29","392"
"befolkning_alder","2015","1924","befolkningen_ellers","1","personer","20_29","593"
"befolkning_alder","2015","1924","befolkningen_ellers","alle","personer","20_29","985"
"befolkning_alder","2015","1924","innvandrere","0","personer","20_29","49"
"befolkning_alder","2015","1924","innvandrere","1","personer","20_29","49"
"befolkning_alder","2015","1924","innvandrere","alle","personer","20_29","98"
"befolkning_alder","2015","1925","alle","0","personer","20_29","191"
"befolkning_alder","2015","1925","alle","1","personer","20_29","201"
"befolkning_alder","2015","1925","alle","alle","personer","20_29","392"
"befolkning_alder","2015","1925","befolkningen_ellers","0","personer","20_29","176"
"befolkning_alder","2015","1925","befolkningen_ellers","1","personer","20_29","184"
"befolkning_alder","2015","1925","befolkningen_ellers","alle","personer","20_29","360"
"befolkning_alder","2015","1925","innvandrere","0","personer","20_29","15"
"befolkning_alder","2015","1925","innvandrere","1","personer","20_29","17"
"befolkning_alder","2015","1925","innvandrere","alle","personer","20_29","32"
"befolkning_alder","2015","1926","alle","0","personer","20_29","45"
"befolkning_alder","2015","1926","alle","1","personer","20_29","66"
"befolkning_alder","2015","1926","alle","alle","personer","20_29","111"
"befolkning_alder","2015","1926","befolkningen_ellers","0","personer","20_29","42"
"befolkning_alder","2015","1926","befolkningen_ellers","1","personer","20_29","60"
"befolkning_alder","2015","1926","befolkningen_ellers","alle","personer","20_29","103"
"befolkning_alder","2015","1926","innvandrere","0","personer","20_29","3"
"befolkning_alder","2015","1926","innvandrere","1","personer","20_29","6"
"befolkning_alder","2015","1926","innvandrere","alle","personer","20_29","8"
"befolkning_alder","2015","1927","alle","0","personer","20_29","70"
"befolkning_alder","2015","1927","alle","1","personer","20_29","70"
"befolkning_alder","2015","1927","alle","alle","personer","20_29","140"
"befolkning_alder","2015","1927","befolkningen_ellers","0","personer","20_29","57"
"befolkning_alder","2015","1927","befolkningen_ellers","1","personer","20_29","63"
"befolkning_alder","2015","1927","befolkningen_ellers","alle","personer","20_29","120"
"befolkning_alder","2015","1927","innvandrere","0","personer","20_29","13"
"befolkning_alder","2015","1927","innvandrere","1","personer","20_29","7"
"befolkning_alder","2015","1927","innvandrere","alle","personer","20_29","20"
"befolkning_alder","2015","1928","alle","0","personer","20_29","49"
"befolkning_alder","2015","1928","alle","1","personer","20_29","55"
"befolkning_alder","2015","1928","alle","alle","personer","20_29","104"
"befolkning_alder","2015","1928","befolkningen_ellers","0","personer","20_29","41"
"befolkning_alder","2015","1928","befolkningen_ellers","1","personer","20_29","45"
"befolkning_alder","2015","1928","befolkningen_ellers","alle","personer","20_29","86"
"befolkning_alder","2015","1928","innvandrere","0","personer","20_29","8"
"befolkning_alder","2015","1928","innvandrere","1","personer","20_29","10"
"befolkning_alder","2015","1928","innvandrere","alle","personer","20_29","18"
"befolkning_alder","2015","1929","alle","0","personer","20_29","63"
"befolkning_alder","2015","1929","alle","1","personer","20_29","75"
"befolkning_alder","2015","1929","alle","alle","personer","20_29","138"
"befolkning_alder","2015","1929","befolkningen_ellers","0","personer","20_29","40"
"befolkning_alder","2015","1929","befolkningen_ellers","1","personer","20_29","47"
"befolkning_alder","2015","1929","befolkningen_ellers","alle","personer","20_29","87"
"befolkning_alder","2015","1929","innvandrere","0","personer","20_29","23"
"befolkning_alder","2015","1929","innvandrere","1","personer","20_29","28"
"befolkning_alder","2015","1929","innvandrere","alle","personer","20_29","51"
"befolkning_alder","2015","1931","alle","0","personer","20_29","633"
"befolkning_alder","2015","1931","alle","1","personer","20_29","695"
"befolkning_alder","2015","1931","alle","alle","personer","20_29","1328"
"befolkning_alder","2015","1931","befolkningen_ellers","0","personer","20_29","546"
"befolkning_alder","2015","1931","befolkningen_ellers","1","personer","20_29","607"
"befolkning_alder","2015","1931","befolkningen_ellers","alle","personer","20_29","1153"
"befolkning_alder","2015","1931","innvandrere","0","personer","20_29","87"
"befolkning_alder","2015","1931","innvandrere","1","personer","20_29","88"
"befolkning_alder","2015","1931","innvandrere","alle","personer","20_29","175"
"befolkning_alder","2015","1933","alle","0","personer","20_29","306"
"befolkning_alder","2015","1933","alle","1","personer","20_29","340"
"befolkning_alder","2015","1933","alle","alle","personer","20_29","646"
"befolkning_alder","2015","1933","befolkningen_ellers","0","personer","20_29","264"
"befolkning_alder","2015","1933","befolkningen_ellers","1","personer","20_29","316"
"befolkning_alder","2015","1933","befolkningen_ellers","alle","personer","20_29","580"
"befolkning_alder","2015","1933","innvandrere","0","personer","20_29","42"
"befolkning_alder","2015","1933","innvandrere","1","personer","20_29","24"
"befolkning_alder","2015","1933","innvandrere","alle","personer","20_29","66"
"befolkning_alder","2015","1936","alle","0","personer","20_29","130"
"befolkning_alder","2015","1936","alle","1","personer","20_29","150"
"befolkning_alder","2015","1936","alle","alle","personer","20_29","280"
"befolkning_alder","2015","1936","befolkningen_ellers","0","personer","20_29","99"
"befolkning_alder","2015","1936","befolkningen_ellers","1","personer","20_29","127"
"befolkning_alder","2015","1936","befolkningen_ellers","alle","personer","20_29","226"
"befolkning_alder","2015","1936","innvandrere","0","personer","20_29","31"
"befolkning_alder","2015","1936","innvandrere","1","personer","20_29","23"
"befolkning_alder","2015","1936","innvandrere","alle","personer","20_29","54"
"befolkning_alder","2015","1938","alle","0","personer","20_29","126"
"befolkning_alder","2015","1938","alle","1","personer","20_29","160"
"befolkning_alder","2015","1938","alle","alle","personer","20_29","286"
"befolkning_alder","2015","1938","befolkningen_ellers","0","personer","20_29","117"
"befolkning_alder","2015","1938","befolkningen_ellers","1","personer","20_29","146"
"befolkning_alder","2015","1938","befolkningen_ellers","alle","personer","20_29","263"
"befolkning_alder","2015","1938","innvandrere","0","personer","20_29","9"
"befolkning_alder","2015","1938","innvandrere","1","personer","20_29","14"
"befolkning_alder","2015","1938","innvandrere","alle","personer","20_29","23"
"befolkning_alder","2015","1939","alle","0","personer","20_29","101"
"befolkning_alder","2015","1939","alle","1","personer","20_29","111"
"befolkning_alder","2015","1939","alle","alle","personer","20_29","212"
"befolkning_alder","2015","1939","befolkningen_ellers","0","personer","20_29","88"
"befolkning_alder","2015","1939","befolkningen_ellers","1","personer","20_29","95"
"befolkning_alder","2015","1939","befolkningen_ellers","alle","personer","20_29","183"
"befolkning_alder","2015","1939","innvandrere","0","personer","20_29","13"
"befolkning_alder","2015","1939","innvandrere","1","personer","20_29","16"
"befolkning_alder","2015","1939","innvandrere","alle","personer","20_29","29"
"befolkning_alder","2015","1940","alle","0","personer","20_29","121"
"befolkning_alder","2015","1940","alle","1","personer","20_29","154"
"befolkning_alder","2015","1940","alle","alle","personer","20_29","275"
"befolkning_alder","2015","1940","befolkningen_ellers","0","personer","20_29","117"
"befolkning_alder","2015","1940","befolkningen_ellers","1","personer","20_29","130"
"befolkning_alder","2015","1940","befolkningen_ellers","alle","personer","20_29","247"
"befolkning_alder","2015","1940","innvandrere","0","personer","20_29","4"
"befolkning_alder","2015","1940","innvandrere","1","personer","20_29","24"
"befolkning_alder","2015","1940","innvandrere","alle","personer","20_29","28"
"befolkning_alder","2015","1941","alle","0","personer","20_29","177"
"befolkning_alder","2015","1941","alle","1","personer","20_29","206"
"befolkning_alder","2015","1941","alle","alle","personer","20_29","383"
"befolkning_alder","2015","1941","befolkningen_ellers","0","personer","20_29","147"
"befolkning_alder","2015","1941","befolkningen_ellers","1","personer","20_29","178"
"befolkning_alder","2015","1941","befolkningen_ellers","alle","personer","20_29","325"
"befolkning_alder","2015","1941","innvandrere","0","personer","20_29","30"
"befolkning_alder","2015","1941","innvandrere","1","personer","20_29","28"
"befolkning_alder","2015","1941","innvandrere","alle","personer","20_29","58"
"befolkning_alder","2015","1942","alle","0","personer","20_29","299"
"befolkning_alder","2015","1942","alle","1","personer","20_29","328"
"befolkning_alder","2015","1942","alle","alle","personer","20_29","627"
"befolkning_alder","2015","1942","befolkningen_ellers","0","personer","20_29","272"
"befolkning_alder","2015","1942","befolkningen_ellers","1","personer","20_29","309"
"befolkning_alder","2015","1942","befolkningen_ellers","alle","personer","20_29","581"
"befolkning_alder","2015","1942","innvandrere","0","personer","20_29","27"
"befolkning_alder","2015","1942","innvandrere","1","personer","20_29","19"
"befolkning_alder","2015","1942","innvandrere","alle","personer","20_29","46"
"befolkning_alder","2015","1943","alle","0","personer","20_29","62"
"befolkning_alder","2015","1943","alle","1","personer","20_29","80"
"befolkning_alder","2015","1943","alle","alle","personer","20_29","142"
"befolkning_alder","2015","1943","befolkningen_ellers","0","personer","20_29","59"
