"naringsregion_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"81","bosatt","2015","prosent",".","bosatt_anmodede"
"82","bosatt","2015","prosent",".","bosatt_anmodede"
"83","bosatt","2015","prosent",".","bosatt_anmodede"
"99","bosatt","2015","prosent","NaN","bosatt_anmodede"
"01","anmodning","2016","prosent","100","bosatt_anmodede"
"02","anmodning","2016","prosent","100","bosatt_anmodede"
"03","anmodning","2016","prosent","100","bosatt_anmodede"
"04","anmodning","2016","prosent","100","bosatt_anmodede"
"05","anmodning","2016","prosent","100","bosatt_anmodede"
"06","anmodning","2016","prosent","100","bosatt_anmodede"
"07","anmodning","2016","prosent","100","bosatt_anmodede"
"08","anmodning","2016","prosent","100","bosatt_anmodede"
"09","anmodning","2016","prosent","100","bosatt_anmodede"
"10","anmodning","2016","prosent","100","bosatt_anmodede"
"11","anmodning","2016","prosent","100","bosatt_anmodede"
"12","anmodning","2016","prosent","100","bosatt_anmodede"
"13","anmodning","2016","prosent","100","bosatt_anmodede"
"14","anmodning","2016","prosent","100","bosatt_anmodede"
"15","anmodning","2016","prosent","100","bosatt_anmodede"
"16","anmodning","2016","prosent","100","bosatt_anmodede"
"17","anmodning","2016","prosent","100","bosatt_anmodede"
"18","anmodning","2016","prosent","100","bosatt_anmodede"
"19","anmodning","2016","prosent","100","bosatt_anmodede"
"20","anmodning","2016","prosent","100","bosatt_anmodede"
"21","anmodning","2016","prosent","100","bosatt_anmodede"
"22","anmodning","2016","prosent","100","bosatt_anmodede"
"23","anmodning","2016","prosent","100","bosatt_anmodede"
"24","anmodning","2016","prosent","100","bosatt_anmodede"
"25","anmodning","2016","prosent","100","bosatt_anmodede"
"26","anmodning","2016","prosent","100","bosatt_anmodede"
"27","anmodning","2016","prosent","100","bosatt_anmodede"
"28","anmodning","2016","prosent","100","bosatt_anmodede"
"29","anmodning","2016","prosent","100","bosatt_anmodede"
"30","anmodning","2016","prosent","100","bosatt_anmodede"
"31","anmodning","2016","prosent","100","bosatt_anmodede"
"32","anmodning","2016","prosent","100","bosatt_anmodede"
"33","anmodning","2016","prosent","100","bosatt_anmodede"
"34","anmodning","2016","prosent","100","bosatt_anmodede"
"35","anmodning","2016","prosent","100","bosatt_anmodede"
"36","anmodning","2016","prosent","100","bosatt_anmodede"
"37","anmodning","2016","prosent","100","bosatt_anmodede"
"38","anmodning","2016","prosent","100","bosatt_anmodede"
"39","anmodning","2016","prosent","100","bosatt_anmodede"
"40","anmodning","2016","prosent","100","bosatt_anmodede"
"41","anmodning","2016","prosent","100","bosatt_anmodede"
"42","anmodning","2016","prosent","100","bosatt_anmodede"
"43","anmodning","2016","prosent","100","bosatt_anmodede"
"44","anmodning","2016","prosent","100","bosatt_anmodede"
"45","anmodning","2016","prosent","100","bosatt_anmodede"
"46","anmodning","2016","prosent","100","bosatt_anmodede"
"47","anmodning","2016","prosent","100","bosatt_anmodede"
"48","anmodning","2016","prosent","100","bosatt_anmodede"
"49","anmodning","2016","prosent","100","bosatt_anmodede"
"50","anmodning","2016","prosent","100","bosatt_anmodede"
"51","anmodning","2016","prosent","100","bosatt_anmodede"
"52","anmodning","2016","prosent","100","bosatt_anmodede"
"53","anmodning","2016","prosent","100","bosatt_anmodede"
"54","anmodning","2016","prosent","100","bosatt_anmodede"
"55","anmodning","2016","prosent","100","bosatt_anmodede"
"56","anmodning","2016","prosent","100","bosatt_anmodede"
"57","anmodning","2016","prosent","100","bosatt_anmodede"
"58","anmodning","2016","prosent","100","bosatt_anmodede"
"59","anmodning","2016","prosent","100","bosatt_anmodede"
"60","anmodning","2016","prosent","100","bosatt_anmodede"
"61","anmodning","2016","prosent","100","bosatt_anmodede"
"62","anmodning","2016","prosent","100","bosatt_anmodede"
"63","anmodning","2016","prosent","100","bosatt_anmodede"
"64","anmodning","2016","prosent","100","bosatt_anmodede"
"65","anmodning","2016","prosent","100","bosatt_anmodede"
"66","anmodning","2016","prosent","100","bosatt_anmodede"
"67","anmodning","2016","prosent","100","bosatt_anmodede"
"68","anmodning","2016","prosent","100","bosatt_anmodede"
"69","anmodning","2016","prosent","100","bosatt_anmodede"
"70","anmodning","2016","prosent","100","bosatt_anmodede"
"71","anmodning","2016","prosent","100","bosatt_anmodede"
"72","anmodning","2016","prosent","100","bosatt_anmodede"
"73","anmodning","2016","prosent","100","bosatt_anmodede"
"74","anmodning","2016","prosent","100","bosatt_anmodede"
"75","anmodning","2016","prosent","100","bosatt_anmodede"
"76","anmodning","2016","prosent","100","bosatt_anmodede"
"77","anmodning","2016","prosent","100","bosatt_anmodede"
"78","anmodning","2016","prosent","100","bosatt_anmodede"
"79","anmodning","2016","prosent","100","bosatt_anmodede"
"80","anmodning","2016","prosent","100","bosatt_anmodede"
"81","anmodning","2016","prosent","100","bosatt_anmodede"
"82","anmodning","2016","prosent","100","bosatt_anmodede"
"83","anmodning","2016","prosent","100","bosatt_anmodede"
"99","anmodning","2016","prosent","NaN","bosatt_anmodede"
"01","vedtak","2016","prosent","81.4285714285714","bosatt_anmodede"
"02","vedtak","2016","prosent","73.3333333333333","bosatt_anmodede"
"03","vedtak","2016","prosent","97.9310344827586","bosatt_anmodede"
"04","vedtak","2016","prosent","95.5882352941177","bosatt_anmodede"
"05","vedtak","2016","prosent","100","bosatt_anmodede"
"06","vedtak","2016","prosent","68.8235294117647","bosatt_anmodede"
"07","vedtak","2016","prosent","86.6666666666667","bosatt_anmodede"
"08","vedtak","2016","prosent","45.6","bosatt_anmodede"
"09","vedtak","2016","prosent","100","bosatt_anmodede"
"10","vedtak","2016","prosent","95.1923076923077","bosatt_anmodede"
"11","vedtak","2016","prosent","53.3333333333333","bosatt_anmodede"
"12","vedtak","2016","prosent","59.0625","bosatt_anmodede"
"13","vedtak","2016","prosent","72.3404255319149","bosatt_anmodede"
"14","vedtak","2016","prosent","75.6862745098039","bosatt_anmodede"
"15","vedtak","2016","prosent","95.6521739130435","bosatt_anmodede"
"16","vedtak","2016","prosent","80","bosatt_anmodede"
"17","vedtak","2016","prosent","77.1929824561403","bosatt_anmodede"
"18","vedtak","2016","prosent","77.6699029126214","bosatt_anmodede"
"19","vedtak","2016","prosent","55","bosatt_anmodede"
"20","vedtak","2016","prosent","69.0769230769231","bosatt_anmodede"
"21","vedtak","2016","prosent","88","bosatt_anmodede"
"22","vedtak","2016","prosent","50.7142857142857","bosatt_anmodede"
"23","vedtak","2016","prosent","60.9756097560976","bosatt_anmodede"
"24","vedtak","2016","prosent","96","bosatt_anmodede"
"25","vedtak","2016","prosent","90.3448275862069","bosatt_anmodede"
"26","vedtak","2016","prosent","93.8775510204082","bosatt_anmodede"
"27","vedtak","2016","prosent","101.379310344828","bosatt_anmodede"
"28","vedtak","2016","prosent","100","bosatt_anmodede"
"29","vedtak","2016","prosent","67.8260869565217","bosatt_anmodede"
"30","vedtak","2016","prosent","74.2857142857143","bosatt_anmodede"
"31","vedtak","2016","prosent","82.8571428571429","bosatt_anmodede"
"32","vedtak","2016","prosent","90.3614457831325","bosatt_anmodede"
"33","vedtak","2016","prosent","85.2","bosatt_anmodede"
"34","vedtak","2016","prosent","87.8787878787879","bosatt_anmodede"
"35","vedtak","2016","prosent","80.1869158878505","bosatt_anmodede"
"36","vedtak","2016","prosent","66.6666666666667","bosatt_anmodede"
"37","vedtak","2016","prosent","81.3559322033898","bosatt_anmodede"
"38","vedtak","2016","prosent","71.7241379310345","bosatt_anmodede"
"39","vedtak","2016","prosent","86.8763557483731","bosatt_anmodede"
"40","vedtak","2016","prosent","48.6111111111111","bosatt_anmodede"
"41","vedtak","2016","prosent","70.8333333333333","bosatt_anmodede"
"42","vedtak","2016","prosent","64.5714285714286","bosatt_anmodede"
"43","vedtak","2016","prosent","83.3333333333333","bosatt_anmodede"
"44","vedtak","2016","prosent","57.5949367088608","bosatt_anmodede"
"45","vedtak","2016","prosent","76.9230769230769","bosatt_anmodede"
"46","vedtak","2016","prosent","85.1301115241636","bosatt_anmodede"
"47","vedtak","2016","prosent","68","bosatt_anmodede"
"48","vedtak","2016","prosent","73.6842105263158","bosatt_anmodede"
"49","vedtak","2016","prosent","87.8048780487805","bosatt_anmodede"
"50","vedtak","2016","prosent","86.8292682926829","bosatt_anmodede"
"51","vedtak","2016","prosent","73.3333333333333","bosatt_anmodede"
"52","vedtak","2016","prosent","74.7292418772563","bosatt_anmodede"
"53","vedtak","2016","prosent","84.2553191489362","bosatt_anmodede"
"54","vedtak","2016","prosent","73.0769230769231","bosatt_anmodede"
"55","vedtak","2016","prosent","70.3883495145631","bosatt_anmodede"
"56","vedtak","2016","prosent","72.6950354609929","bosatt_anmodede"
"57","vedtak","2016","prosent","63.8655462184874","bosatt_anmodede"
"58","vedtak","2016","prosent","62.5","bosatt_anmodede"
"59","vedtak","2016","prosent","100","bosatt_anmodede"
"60","vedtak","2016","prosent","54.9019607843137","bosatt_anmodede"
"61","vedtak","2016","prosent","95.3271028037383","bosatt_anmodede"
"62","vedtak","2016","prosent","83.6734693877551","bosatt_anmodede"
"63","vedtak","2016","prosent","70.1754385964912","bosatt_anmodede"
"64","vedtak","2016","prosent","80.0796812749004","bosatt_anmodede"
"65","vedtak","2016","prosent","94.0476190476191","bosatt_anmodede"
"66","vedtak","2016","prosent","84.8837209302326","bosatt_anmodede"
"67","vedtak","2016","prosent","94.2307692307692","bosatt_anmodede"
"68","vedtak","2016","prosent","61.5384615384615","bosatt_anmodede"
"69","vedtak","2016","prosent","72.8571428571428","bosatt_anmodede"
"70","vedtak","2016","prosent","18.1818181818182","bosatt_anmodede"
"71","vedtak","2016","prosent","42.1052631578947","bosatt_anmodede"
"72","vedtak","2016","prosent","60.7142857142857","bosatt_anmodede"
"73","vedtak","2016","prosent","77.6315789473684","bosatt_anmodede"
"74","vedtak","2016","prosent","52.7777777777778","bosatt_anmodede"
"75","vedtak","2016","prosent","57.8947368421053","bosatt_anmodede"
"76","vedtak","2016","prosent","43.4389140271493","bosatt_anmodede"
"77","vedtak","2016","prosent","96.1904761904762","bosatt_anmodede"
"78","vedtak","2016","prosent","89.5287958115183","bosatt_anmodede"
"79","vedtak","2016","prosent","97.8260869565217","bosatt_anmodede"
"80","vedtak","2016","prosent","54.5454545454545","bosatt_anmodede"
"81","vedtak","2016","prosent","57.4898785425101","bosatt_anmodede"
"82","vedtak","2016","prosent","58","bosatt_anmodede"
"83","vedtak","2016","prosent","81.8867924528302","bosatt_anmodede"
"99","vedtak","2016","prosent","NaN","bosatt_anmodede"
"01","bosatt","2016","prosent",".","bosatt_anmodede"
"02","bosatt","2016","prosent",".","bosatt_anmodede"
"03","bosatt","2016","prosent",".","bosatt_anmodede"
"04","bosatt","2016","prosent",".","bosatt_anmodede"
"05","bosatt","2016","prosent",".","bosatt_anmodede"
"06","bosatt","2016","prosent",".","bosatt_anmodede"
"07","bosatt","2016","prosent",".","bosatt_anmodede"
"08","bosatt","2016","prosent",".","bosatt_anmodede"
"09","bosatt","2016","prosent",".","bosatt_anmodede"
"10","bosatt","2016","prosent",".","bosatt_anmodede"
"11","bosatt","2016","prosent",".","bosatt_anmodede"
"12","bosatt","2016","prosent",".","bosatt_anmodede"
"13","bosatt","2016","prosent",".","bosatt_anmodede"
"14","bosatt","2016","prosent",".","bosatt_anmodede"
"15","bosatt","2016","prosent",".","bosatt_anmodede"
"16","bosatt","2016","prosent",".","bosatt_anmodede"
"17","bosatt","2016","prosent",".","bosatt_anmodede"
"18","bosatt","2016","prosent",".","bosatt_anmodede"
"19","bosatt","2016","prosent",".","bosatt_anmodede"
"20","bosatt","2016","prosent",".","bosatt_anmodede"
"21","bosatt","2016","prosent",".","bosatt_anmodede"
"22","bosatt","2016","prosent",".","bosatt_anmodede"
"23","bosatt","2016","prosent",".","bosatt_anmodede"
"24","bosatt","2016","prosent",".","bosatt_anmodede"
"25","bosatt","2016","prosent",".","bosatt_anmodede"
"26","bosatt","2016","prosent",".","bosatt_anmodede"
"27","bosatt","2016","prosent",".","bosatt_anmodede"
"28","bosatt","2016","prosent",".","bosatt_anmodede"
"29","bosatt","2016","prosent",".","bosatt_anmodede"
"30","bosatt","2016","prosent",".","bosatt_anmodede"
"31","bosatt","2016","prosent",".","bosatt_anmodede"
"32","bosatt","2016","prosent",".","bosatt_anmodede"
"33","bosatt","2016","prosent",".","bosatt_anmodede"
"34","bosatt","2016","prosent",".","bosatt_anmodede"
"35","bosatt","2016","prosent",".","bosatt_anmodede"
"36","bosatt","2016","prosent",".","bosatt_anmodede"
"37","bosatt","2016","prosent",".","bosatt_anmodede"
"38","bosatt","2016","prosent",".","bosatt_anmodede"
"39","bosatt","2016","prosent",".","bosatt_anmodede"
"40","bosatt","2016","prosent",".","bosatt_anmodede"
"41","bosatt","2016","prosent",".","bosatt_anmodede"
"42","bosatt","2016","prosent",".","bosatt_anmodede"
"43","bosatt","2016","prosent",".","bosatt_anmodede"
"44","bosatt","2016","prosent",".","bosatt_anmodede"
"45","bosatt","2016","prosent",".","bosatt_anmodede"
"46","bosatt","2016","prosent",".","bosatt_anmodede"
"47","bosatt","2016","prosent",".","bosatt_anmodede"
"48","bosatt","2016","prosent",".","bosatt_anmodede"
"49","bosatt","2016","prosent",".","bosatt_anmodede"
"50","bosatt","2016","prosent",".","bosatt_anmodede"
"51","bosatt","2016","prosent",".","bosatt_anmodede"
"52","bosatt","2016","prosent",".","bosatt_anmodede"
"53","bosatt","2016","prosent",".","bosatt_anmodede"
"54","bosatt","2016","prosent",".","bosatt_anmodede"
"55","bosatt","2016","prosent",".","bosatt_anmodede"
"56","bosatt","2016","prosent",".","bosatt_anmodede"
"57","bosatt","2016","prosent",".","bosatt_anmodede"
"58","bosatt","2016","prosent",".","bosatt_anmodede"
"59","bosatt","2016","prosent",".","bosatt_anmodede"
"60","bosatt","2016","prosent",".","bosatt_anmodede"
"61","bosatt","2016","prosent",".","bosatt_anmodede"
"62","bosatt","2016","prosent",".","bosatt_anmodede"
"63","bosatt","2016","prosent",".","bosatt_anmodede"
"64","bosatt","2016","prosent",".","bosatt_anmodede"
"65","bosatt","2016","prosent",".","bosatt_anmodede"
"66","bosatt","2016","prosent",".","bosatt_anmodede"
"67","bosatt","2016","prosent",".","bosatt_anmodede"
"68","bosatt","2016","prosent",".","bosatt_anmodede"
"69","bosatt","2016","prosent",".","bosatt_anmodede"
"70","bosatt","2016","prosent",".","bosatt_anmodede"
"71","bosatt","2016","prosent",".","bosatt_anmodede"
"72","bosatt","2016","prosent",".","bosatt_anmodede"
"73","bosatt","2016","prosent",".","bosatt_anmodede"
"74","bosatt","2016","prosent",".","bosatt_anmodede"
"75","bosatt","2016","prosent",".","bosatt_anmodede"
"76","bosatt","2016","prosent",".","bosatt_anmodede"
"77","bosatt","2016","prosent",".","bosatt_anmodede"
"78","bosatt","2016","prosent",".","bosatt_anmodede"
"79","bosatt","2016","prosent",".","bosatt_anmodede"
"80","bosatt","2016","prosent",".","bosatt_anmodede"
"81","bosatt","2016","prosent",".","bosatt_anmodede"
"82","bosatt","2016","prosent",".","bosatt_anmodede"
"83","bosatt","2016","prosent",".","bosatt_anmodede"
"99","bosatt","2016","prosent","NaN","bosatt_anmodede"
"01","anmodning","2017","prosent","100","bosatt_anmodede"
"02","anmodning","2017","prosent","100","bosatt_anmodede"
"03","anmodning","2017","prosent","100","bosatt_anmodede"
"04","anmodning","2017","prosent","100","bosatt_anmodede"
"05","anmodning","2017","prosent","100","bosatt_anmodede"
"06","anmodning","2017","prosent","100","bosatt_anmodede"
"07","anmodning","2017","prosent","100","bosatt_anmodede"
"08","anmodning","2017","prosent","100","bosatt_anmodede"
"09","anmodning","2017","prosent","100","bosatt_anmodede"
"10","anmodning","2017","prosent","100","bosatt_anmodede"
"11","anmodning","2017","prosent","100","bosatt_anmodede"
"12","anmodning","2017","prosent","100","bosatt_anmodede"
"13","anmodning","2017","prosent","100","bosatt_anmodede"
"14","anmodning","2017","prosent","100","bosatt_anmodede"
"15","anmodning","2017","prosent","100","bosatt_anmodede"
"16","anmodning","2017","prosent","100","bosatt_anmodede"
"17","anmodning","2017","prosent","100","bosatt_anmodede"
"18","anmodning","2017","prosent","100","bosatt_anmodede"
"19","anmodning","2017","prosent","100","bosatt_anmodede"
"20","anmodning","2017","prosent","100","bosatt_anmodede"
"21","anmodning","2017","prosent","100","bosatt_anmodede"
"22","anmodning","2017","prosent","100","bosatt_anmodede"
"23","anmodning","2017","prosent","100","bosatt_anmodede"
"24","anmodning","2017","prosent","100","bosatt_anmodede"
"25","anmodning","2017","prosent","100","bosatt_anmodede"
"26","anmodning","2017","prosent","100","bosatt_anmodede"
"27","anmodning","2017","prosent","100","bosatt_anmodede"
"28","anmodning","2017","prosent","100","bosatt_anmodede"
"29","anmodning","2017","prosent","100","bosatt_anmodede"
"30","anmodning","2017","prosent","100","bosatt_anmodede"
"31","anmodning","2017","prosent","100","bosatt_anmodede"
"32","anmodning","2017","prosent","100","bosatt_anmodede"
"33","anmodning","2017","prosent","100","bosatt_anmodede"
"34","anmodning","2017","prosent","100","bosatt_anmodede"
"35","anmodning","2017","prosent","100","bosatt_anmodede"
"36","anmodning","2017","prosent","100","bosatt_anmodede"
"37","anmodning","2017","prosent","100","bosatt_anmodede"
"38","anmodning","2017","prosent","100","bosatt_anmodede"
"39","anmodning","2017","prosent","100","bosatt_anmodede"
"40","anmodning","2017","prosent","100","bosatt_anmodede"
"41","anmodning","2017","prosent","100","bosatt_anmodede"
"42","anmodning","2017","prosent","100","bosatt_anmodede"
"43","anmodning","2017","prosent","100","bosatt_anmodede"
"44","anmodning","2017","prosent","100","bosatt_anmodede"
"45","anmodning","2017","prosent","100","bosatt_anmodede"
"46","anmodning","2017","prosent","100","bosatt_anmodede"
"47","anmodning","2017","prosent","100","bosatt_anmodede"
"48","anmodning","2017","prosent","100","bosatt_anmodede"
"49","anmodning","2017","prosent","100","bosatt_anmodede"
"50","anmodning","2017","prosent","100","bosatt_anmodede"
"51","anmodning","2017","prosent","100","bosatt_anmodede"
"52","anmodning","2017","prosent","100","bosatt_anmodede"
"53","anmodning","2017","prosent","100","bosatt_anmodede"
"54","anmodning","2017","prosent","100","bosatt_anmodede"
"55","anmodning","2017","prosent","100","bosatt_anmodede"
"56","anmodning","2017","prosent","100","bosatt_anmodede"
"57","anmodning","2017","prosent","100","bosatt_anmodede"
"58","anmodning","2017","prosent","100","bosatt_anmodede"
"59","anmodning","2017","prosent","100","bosatt_anmodede"
"60","anmodning","2017","prosent","100","bosatt_anmodede"
"61","anmodning","2017","prosent","100","bosatt_anmodede"
"62","anmodning","2017","prosent","100","bosatt_anmodede"
"63","anmodning","2017","prosent","100","bosatt_anmodede"
"64","anmodning","2017","prosent","100","bosatt_anmodede"
"65","anmodning","2017","prosent","100","bosatt_anmodede"
"66","anmodning","2017","prosent","100","bosatt_anmodede"
"67","anmodning","2017","prosent","100","bosatt_anmodede"
"68","anmodning","2017","prosent","100","bosatt_anmodede"
"69","anmodning","2017","prosent","100","bosatt_anmodede"
"70","anmodning","2017","prosent","100","bosatt_anmodede"
"71","anmodning","2017","prosent","100","bosatt_anmodede"
"72","anmodning","2017","prosent","100","bosatt_anmodede"
"73","anmodning","2017","prosent","100","bosatt_anmodede"
"74","anmodning","2017","prosent","100","bosatt_anmodede"
"75","anmodning","2017","prosent","100","bosatt_anmodede"
"76","anmodning","2017","prosent","100","bosatt_anmodede"
"77","anmodning","2017","prosent","100","bosatt_anmodede"
"78","anmodning","2017","prosent","100","bosatt_anmodede"
"79","anmodning","2017","prosent","100","bosatt_anmodede"
"80","anmodning","2017","prosent","100","bosatt_anmodede"
"81","anmodning","2017","prosent","100","bosatt_anmodede"
"82","anmodning","2017","prosent","100","bosatt_anmodede"
"83","anmodning","2017","prosent","100","bosatt_anmodede"
"99","anmodning","2017","prosent","NaN","bosatt_anmodede"
"01","vedtak","2017","prosent",".","bosatt_anmodede"
"02","vedtak","2017","prosent","26.0377358490566","bosatt_anmodede"
"03","vedtak","2017","prosent","64.7058823529412","bosatt_anmodede"
"04","vedtak","2017","prosent","3.8961038961039","bosatt_anmodede"
"05","vedtak","2017","prosent","13.265306122449","bosatt_anmodede"
"06","vedtak","2017","prosent","28.3950617283951","bosatt_anmodede"
"07","vedtak","2017","prosent","33.7634408602151","bosatt_anmodede"
"08","vedtak","2017","prosent","18.9655172413793","bosatt_anmodede"
"09","vedtak","2017","prosent",".","bosatt_anmodede"
"10","vedtak","2017","prosent","69.2307692307692","bosatt_anmodede"
"11","vedtak","2017","prosent","19.5652173913043","bosatt_anmodede"
"12","vedtak","2017","prosent","38.0246913580247","bosatt_anmodede"
"13","vedtak","2017","prosent","25.9036144578313","bosatt_anmodede"
"14","vedtak","2017","prosent","13.015873015873","bosatt_anmodede"
"15","vedtak","2017","prosent","92.5925925925926","bosatt_anmodede"
"16","vedtak","2017","prosent",".","bosatt_anmodede"
"17","vedtak","2017","prosent","52.6315789473684","bosatt_anmodede"
"18","vedtak","2017","prosent","14.5631067961165","bosatt_anmodede"
"19","vedtak","2017","prosent","40","bosatt_anmodede"
"20","vedtak","2017","prosent","11.0691823899371","bosatt_anmodede"
"21","vedtak","2017","prosent","42.8571428571429","bosatt_anmodede"
"22","vedtak","2017","prosent","9.09090909090909","bosatt_anmodede"
"23","vedtak","2017","prosent","5.43478260869565","bosatt_anmodede"
"24","vedtak","2017","prosent","93.75","bosatt_anmodede"
"25","vedtak","2017","prosent",".","bosatt_anmodede"
"26","vedtak","2017","prosent",".","bosatt_anmodede"
"27","vedtak","2017","prosent","51.7857142857143","bosatt_anmodede"
"28","vedtak","2017","prosent","66.6666666666667","bosatt_anmodede"
"29","vedtak","2017","prosent",".","bosatt_anmodede"
"30","vedtak","2017","prosent","45.8333333333333","bosatt_anmodede"
"31","vedtak","2017","prosent","20","bosatt_anmodede"
"32","vedtak","2017","prosent","83.469387755102","bosatt_anmodede"
"33","vedtak","2017","prosent","26.3157894736842","bosatt_anmodede"
"34","vedtak","2017","prosent","5.26315789473684","bosatt_anmodede"
"35","vedtak","2017","prosent","53.3333333333333","bosatt_anmodede"
"36","vedtak","2017","prosent","13.7931034482759","bosatt_anmodede"
"37","vedtak","2017","prosent","25.7352941176471","bosatt_anmodede"
"38","vedtak","2017","prosent","41.6666666666667","bosatt_anmodede"
"39","vedtak","2017","prosent","49.1046182846371","bosatt_anmodede"
"40","vedtak","2017","prosent",".","bosatt_anmodede"
"41","vedtak","2017","prosent","39.568345323741","bosatt_anmodede"
"42","vedtak","2017","prosent","44.7761194029851","bosatt_anmodede"
"43","vedtak","2017","prosent","72.463768115942","bosatt_anmodede"
"44","vedtak","2017","prosent","30.7692307692308","bosatt_anmodede"
"45","vedtak","2017","prosent",".","bosatt_anmodede"
"46","vedtak","2017","prosent","16.7202572347267","bosatt_anmodede"
"47","vedtak","2017","prosent","39.5348837209302","bosatt_anmodede"
"48","vedtak","2017","prosent","22.9357798165138","bosatt_anmodede"
"49","vedtak","2017","prosent","48.728813559322","bosatt_anmodede"
"50","vedtak","2017","prosent","67.3728813559322","bosatt_anmodede"
"51","vedtak","2017","prosent","64.2512077294686","bosatt_anmodede"
"52","vedtak","2017","prosent","23.7942122186495","bosatt_anmodede"
"53","vedtak","2017","prosent","70.4545454545455","bosatt_anmodede"
"54","vedtak","2017","prosent","5.74712643678161","bosatt_anmodede"
"55","vedtak","2017","prosent","38.3259911894273","bosatt_anmodede"
"56","vedtak","2017","prosent","12.4223602484472","bosatt_anmodede"
"57","vedtak","2017","prosent","39.6946564885496","bosatt_anmodede"
"58","vedtak","2017","prosent",".","bosatt_anmodede"
"59","vedtak","2017","prosent","62.5","bosatt_anmodede"
"60","vedtak","2017","prosent","13.2075471698113","bosatt_anmodede"
"61","vedtak","2017","prosent","2.5987525987526","bosatt_anmodede"
"62","vedtak","2017","prosent",".","bosatt_anmodede"
"63","vedtak","2017","prosent","10.7692307692308","bosatt_anmodede"
"64","vedtak","2017","prosent",".","bosatt_anmodede"
"65","vedtak","2017","prosent","33.3333333333333","bosatt_anmodede"
"66","vedtak","2017","prosent",".","bosatt_anmodede"
"67","vedtak","2017","prosent","20.5128205128205","bosatt_anmodede"
"68","vedtak","2017","prosent","50","bosatt_anmodede"
"69","vedtak","2017","prosent","16.1290322580645","bosatt_anmodede"
"70","vedtak","2017","prosent",".","bosatt_anmodede"
"71","vedtak","2017","prosent",".","bosatt_anmodede"
"72","vedtak","2017","prosent","50","bosatt_anmodede"
"73","vedtak","2017","prosent","40.9090909090909","bosatt_anmodede"
"74","vedtak","2017","prosent",".","bosatt_anmodede"
"75","vedtak","2017","prosent","30.952380952381","bosatt_anmodede"
"76","vedtak","2017","prosent","26","bosatt_anmodede"
"77","vedtak","2017","prosent","39.5833333333333","bosatt_anmodede"
"78","vedtak","2017","prosent","30.4545454545455","bosatt_anmodede"
"79","vedtak","2017","prosent","87.2340425531915","bosatt_anmodede"
"80","vedtak","2017","prosent","29.6296296296296","bosatt_anmodede"
"81","vedtak","2017","prosent","11.371237458194","bosatt_anmodede"
"82","vedtak","2017","prosent","26.4","bosatt_anmodede"
"83","vedtak","2017","prosent","29.3103448275862","bosatt_anmodede"
"99","vedtak","2017","prosent","NaN","bosatt_anmodede"
"01","bosatt","2017","prosent",".","bosatt_anmodede"
"02","bosatt","2017","prosent",".","bosatt_anmodede"
"03","bosatt","2017","prosent",".","bosatt_anmodede"
"04","bosatt","2017","prosent",".","bosatt_anmodede"
"05","bosatt","2017","prosent",".","bosatt_anmodede"
"06","bosatt","2017","prosent",".","bosatt_anmodede"
"07","bosatt","2017","prosent",".","bosatt_anmodede"
"08","bosatt","2017","prosent",".","bosatt_anmodede"
"09","bosatt","2017","prosent",".","bosatt_anmodede"
"10","bosatt","2017","prosent",".","bosatt_anmodede"
"11","bosatt","2017","prosent",".","bosatt_anmodede"
"12","bosatt","2017","prosent",".","bosatt_anmodede"
"13","bosatt","2017","prosent",".","bosatt_anmodede"
"14","bosatt","2017","prosent",".","bosatt_anmodede"
"15","bosatt","2017","prosent",".","bosatt_anmodede"
"16","bosatt","2017","prosent",".","bosatt_anmodede"
"17","bosatt","2017","prosent",".","bosatt_anmodede"
"18","bosatt","2017","prosent",".","bosatt_anmodede"
"19","bosatt","2017","prosent",".","bosatt_anmodede"
"20","bosatt","2017","prosent",".","bosatt_anmodede"
"21","bosatt","2017","prosent",".","bosatt_anmodede"
"22","bosatt","2017","prosent",".","bosatt_anmodede"
"23","bosatt","2017","prosent",".","bosatt_anmodede"
"24","bosatt","2017","prosent",".","bosatt_anmodede"
"25","bosatt","2017","prosent",".","bosatt_anmodede"
"26","bosatt","2017","prosent",".","bosatt_anmodede"
"27","bosatt","2017","prosent",".","bosatt_anmodede"
"28","bosatt","2017","prosent",".","bosatt_anmodede"
"29","bosatt","2017","prosent",".","bosatt_anmodede"
"30","bosatt","2017","prosent",".","bosatt_anmodede"
"31","bosatt","2017","prosent",".","bosatt_anmodede"
"32","bosatt","2017","prosent",".","bosatt_anmodede"
"33","bosatt","2017","prosent",".","bosatt_anmodede"
"34","bosatt","2017","prosent",".","bosatt_anmodede"
"35","bosatt","2017","prosent",".","bosatt_anmodede"
"36","bosatt","2017","prosent",".","bosatt_anmodede"
"37","bosatt","2017","prosent",".","bosatt_anmodede"
"38","bosatt","2017","prosent",".","bosatt_anmodede"
"39","bosatt","2017","prosent",".","bosatt_anmodede"
"40","bosatt","2017","prosent",".","bosatt_anmodede"
"41","bosatt","2017","prosent",".","bosatt_anmodede"
"42","bosatt","2017","prosent",".","bosatt_anmodede"
"43","bosatt","2017","prosent",".","bosatt_anmodede"
"44","bosatt","2017","prosent",".","bosatt_anmodede"
"45","bosatt","2017","prosent",".","bosatt_anmodede"
"46","bosatt","2017","prosent",".","bosatt_anmodede"
