"tabell_navn","aar","bydel_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland","2006","030109","677","personer","."
"befolkning_opprinnelsesland","2006","030109","678","personer","."
"befolkning_opprinnelsesland","2006","030109","679","personer","."
"befolkning_opprinnelsesland","2006","030109","680","personer","."
"befolkning_opprinnelsesland","2006","030109","681","personer","."
"befolkning_opprinnelsesland","2006","030109","684","personer","32"
"befolkning_opprinnelsesland","2006","030109","685","personer","."
"befolkning_opprinnelsesland","2006","030109","686","personer","."
"befolkning_opprinnelsesland","2006","030109","687","personer","."
"befolkning_opprinnelsesland","2006","030109","705","personer","6"
"befolkning_opprinnelsesland","2006","030109","710","personer","4"
"befolkning_opprinnelsesland","2006","030109","715","personer","9"
"befolkning_opprinnelsesland","2006","030109","720","personer","."
"befolkning_opprinnelsesland","2006","030109","725","personer","53"
"befolkning_opprinnelsesland","2006","030109","730","personer","6"
"befolkning_opprinnelsesland","2006","030109","735","personer",":"
"befolkning_opprinnelsesland","2006","030109","740","personer",":"
"befolkning_opprinnelsesland","2006","030109","745","personer","."
"befolkning_opprinnelsesland","2006","030109","755","personer","."
"befolkning_opprinnelsesland","2006","030109","760","personer","12"
"befolkning_opprinnelsesland","2006","030109","765","personer",":"
"befolkning_opprinnelsesland","2006","030109","770","personer",":"
"befolkning_opprinnelsesland","2006","030109","775","personer","."
"befolkning_opprinnelsesland","2006","030109","802","personer","."
"befolkning_opprinnelsesland","2006","030109","805","personer","7"
"befolkning_opprinnelsesland","2006","030109","806","personer","."
"befolkning_opprinnelsesland","2006","030109","807","personer","."
"befolkning_opprinnelsesland","2006","030109","808","personer","."
"befolkning_opprinnelsesland","2006","030109","809","personer","."
"befolkning_opprinnelsesland","2006","030109","811","personer","."
"befolkning_opprinnelsesland","2006","030109","812","personer","."
"befolkning_opprinnelsesland","2006","030109","813","personer",":"
"befolkning_opprinnelsesland","2006","030109","814","personer","."
"befolkning_opprinnelsesland","2006","030109","815","personer","."
"befolkning_opprinnelsesland","2006","030109","816","personer","."
"befolkning_opprinnelsesland","2006","030109","817","personer","."
"befolkning_opprinnelsesland","2006","030109","818","personer","."
"befolkning_opprinnelsesland","2006","030109","819","personer","."
"befolkning_opprinnelsesland","2006","030109","820","personer","4"
"befolkning_opprinnelsesland","2006","030109","821","personer","."
"befolkning_opprinnelsesland","2006","030109","822","personer","."
"befolkning_opprinnelsesland","2006","030109","826","personer","."
"befolkning_opprinnelsesland","2006","030109","827","personer","."
"befolkning_opprinnelsesland","2006","030109","828","personer","."
"befolkning_opprinnelsesland","2006","030109","829","personer","."
"befolkning_opprinnelsesland","2006","030109","830","personer","."
"befolkning_opprinnelsesland","2006","030109","832","personer","."
"befolkning_opprinnelsesland","2006","030109","833","personer","."
"befolkning_opprinnelsesland","2006","030109","835","personer","."
"befolkning_opprinnelsesland","2006","030109","839","personer","."
"befolkning_opprinnelsesland","2006","030109","840","personer","."
"befolkning_opprinnelsesland","2006","030109","970","personer","79"
"befolkning_opprinnelsesland","2006","030109","980","personer","."
"befolkning_opprinnelsesland","2006","030109","990","personer","."
"befolkning_opprinnelsesland","2007","030109","101","personer","135"
"befolkning_opprinnelsesland","2007","030109","102","personer","."
"befolkning_opprinnelsesland","2007","030109","103","personer","56"
"befolkning_opprinnelsesland","2007","030109","104","personer","5"
"befolkning_opprinnelsesland","2007","030109","105","personer","12"
"befolkning_opprinnelsesland","2007","030109","106","personer","175"
"befolkning_opprinnelsesland","2007","030109","111","personer","5"
"befolkning_opprinnelsesland","2007","030109","112","personer",":"
"befolkning_opprinnelsesland","2007","030109","113","personer","16"
"befolkning_opprinnelsesland","2007","030109","114","personer","."
"befolkning_opprinnelsesland","2007","030109","115","personer","10"
"befolkning_opprinnelsesland","2007","030109","117","personer","19"
"befolkning_opprinnelsesland","2007","030109","118","personer","."
"befolkning_opprinnelsesland","2007","030109","119","personer","14"
"befolkning_opprinnelsesland","2007","030109","120","personer","4"
"befolkning_opprinnelsesland","2007","030109","121","personer",":"
"befolkning_opprinnelsesland","2007","030109","122","personer","41"
"befolkning_opprinnelsesland","2007","030109","123","personer","19"
"befolkning_opprinnelsesland","2007","030109","124","personer","21"
"befolkning_opprinnelsesland","2007","030109","126","personer",":"
"befolkning_opprinnelsesland","2007","030109","127","personer","14"
"befolkning_opprinnelsesland","2007","030109","128","personer","."
"befolkning_opprinnelsesland","2007","030109","129","personer","."
"befolkning_opprinnelsesland","2007","030109","130","personer","."
"befolkning_opprinnelsesland","2007","030109","131","personer","256"
"befolkning_opprinnelsesland","2007","030109","132","personer","13"
"befolkning_opprinnelsesland","2007","030109","133","personer","13"
"befolkning_opprinnelsesland","2007","030109","134","personer","."
"befolkning_opprinnelsesland","2007","030109","136","personer","17"
"befolkning_opprinnelsesland","2007","030109","137","personer","22"
"befolkning_opprinnelsesland","2007","030109","138","personer",":"
"befolkning_opprinnelsesland","2007","030109","139","personer","45"
"befolkning_opprinnelsesland","2007","030109","140","personer","26"
"befolkning_opprinnelsesland","2007","030109","141","personer","9"
"befolkning_opprinnelsesland","2007","030109","143","personer","297"
"befolkning_opprinnelsesland","2007","030109","144","personer","64"
"befolkning_opprinnelsesland","2007","030109","146","personer","4"
"befolkning_opprinnelsesland","2007","030109","148","personer","13"
"befolkning_opprinnelsesland","2007","030109","152","personer","12"
"befolkning_opprinnelsesland","2007","030109","153","personer","6"
"befolkning_opprinnelsesland","2007","030109","154","personer","."
"befolkning_opprinnelsesland","2007","030109","155","personer","164"
"befolkning_opprinnelsesland","2007","030109","156","personer","49"
"befolkning_opprinnelsesland","2007","030109","157","personer","."
"befolkning_opprinnelsesland","2007","030109","158","personer","14"
"befolkning_opprinnelsesland","2007","030109","159","personer","155"
"befolkning_opprinnelsesland","2007","030109","160","personer","5"
"befolkning_opprinnelsesland","2007","030109","161","personer","."
"befolkning_opprinnelsesland","2007","030109","162","personer","."
"befolkning_opprinnelsesland","2007","030109","163","personer","."
"befolkning_opprinnelsesland","2007","030109","164","personer","."
"befolkning_opprinnelsesland","2007","030109","203","personer","14"
"befolkning_opprinnelsesland","2007","030109","204","personer","."
"befolkning_opprinnelsesland","2007","030109","205","personer",":"
"befolkning_opprinnelsesland","2007","030109","209","personer","."
"befolkning_opprinnelsesland","2007","030109","213","personer","."
"befolkning_opprinnelsesland","2007","030109","216","personer","7"
"befolkning_opprinnelsesland","2007","030109","220","personer","."
"befolkning_opprinnelsesland","2007","030109","229","personer","."
"befolkning_opprinnelsesland","2007","030109","235","personer","."
"befolkning_opprinnelsesland","2007","030109","239","personer","."
"befolkning_opprinnelsesland","2007","030109","241","personer","84"
"befolkning_opprinnelsesland","2007","030109","246","personer","82"
"befolkning_opprinnelsesland","2007","030109","249","personer","11"
"befolkning_opprinnelsesland","2007","030109","250","personer",":"
"befolkning_opprinnelsesland","2007","030109","254","personer","."
"befolkning_opprinnelsesland","2007","030109","256","personer","34"
"befolkning_opprinnelsesland","2007","030109","260","personer","24"
"befolkning_opprinnelsesland","2007","030109","264","personer","5"
"befolkning_opprinnelsesland","2007","030109","266","personer","."
"befolkning_opprinnelsesland","2007","030109","270","personer","4"
"befolkning_opprinnelsesland","2007","030109","273","personer","22"
"befolkning_opprinnelsesland","2007","030109","276","personer","17"
"befolkning_opprinnelsesland","2007","030109","278","personer","."
"befolkning_opprinnelsesland","2007","030109","279","personer","15"
"befolkning_opprinnelsesland","2007","030109","281","personer",":"
"befolkning_opprinnelsesland","2007","030109","283","personer","4"
"befolkning_opprinnelsesland","2007","030109","286","personer",":"
"befolkning_opprinnelsesland","2007","030109","289","personer",":"
"befolkning_opprinnelsesland","2007","030109","296","personer","."
"befolkning_opprinnelsesland","2007","030109","299","personer",":"
"befolkning_opprinnelsesland","2007","030109","303","personer","183"
"befolkning_opprinnelsesland","2007","030109","304","personer","."
"befolkning_opprinnelsesland","2007","030109","306","personer","."
"befolkning_opprinnelsesland","2007","030109","307","personer","."
"befolkning_opprinnelsesland","2007","030109","308","personer","."
"befolkning_opprinnelsesland","2007","030109","309","personer","."
"befolkning_opprinnelsesland","2007","030109","313","personer","11"
"befolkning_opprinnelsesland","2007","030109","319","personer","."
"befolkning_opprinnelsesland","2007","030109","322","personer","."
"befolkning_opprinnelsesland","2007","030109","323","personer","."
"befolkning_opprinnelsesland","2007","030109","326","personer",":"
"befolkning_opprinnelsesland","2007","030109","329","personer","8"
"befolkning_opprinnelsesland","2007","030109","333","personer","."
"befolkning_opprinnelsesland","2007","030109","336","personer","5"
"befolkning_opprinnelsesland","2007","030109","337","personer","."
"befolkning_opprinnelsesland","2007","030109","338","personer","."
"befolkning_opprinnelsesland","2007","030109","339","personer","7"
"befolkning_opprinnelsesland","2007","030109","346","personer","407"
"befolkning_opprinnelsesland","2007","030109","355","personer","."
"befolkning_opprinnelsesland","2007","030109","356","personer","11"
"befolkning_opprinnelsesland","2007","030109","357","personer","."
"befolkning_opprinnelsesland","2007","030109","359","personer",":"
"befolkning_opprinnelsesland","2007","030109","369","personer","6"
"befolkning_opprinnelsesland","2007","030109","373","personer","."
"befolkning_opprinnelsesland","2007","030109","376","personer","."
"befolkning_opprinnelsesland","2007","030109","379","personer","9"
"befolkning_opprinnelsesland","2007","030109","386","personer","7"
"befolkning_opprinnelsesland","2007","030109","389","personer","."
"befolkning_opprinnelsesland","2007","030109","393","personer","."
"befolkning_opprinnelsesland","2007","030109","404","personer","70"
"befolkning_opprinnelsesland","2007","030109","406","personer",":"
"befolkning_opprinnelsesland","2007","030109","407","personer",":"
"befolkning_opprinnelsesland","2007","030109","409","personer","."
"befolkning_opprinnelsesland","2007","030109","410","personer",":"
"befolkning_opprinnelsesland","2007","030109","412","personer","."
"befolkning_opprinnelsesland","2007","030109","416","personer","."
"befolkning_opprinnelsesland","2007","030109","420","personer","5"
"befolkning_opprinnelsesland","2007","030109","424","personer","726"
"befolkning_opprinnelsesland","2007","030109","426","personer",":"
"befolkning_opprinnelsesland","2007","030109","428","personer","168"
"befolkning_opprinnelsesland","2007","030109","430","personer",":"
"befolkning_opprinnelsesland","2007","030109","432","personer","6"
"befolkning_opprinnelsesland","2007","030109","436","personer","18"
"befolkning_opprinnelsesland","2007","030109","444","personer","201"
"befolkning_opprinnelsesland","2007","030109","448","personer","8"
"befolkning_opprinnelsesland","2007","030109","452","personer","536"
"befolkning_opprinnelsesland","2007","030109","456","personer","258"
"befolkning_opprinnelsesland","2007","030109","460","personer","5"
"befolkning_opprinnelsesland","2007","030109","464","personer","14"
"befolkning_opprinnelsesland","2007","030109","476","personer","4"
"befolkning_opprinnelsesland","2007","030109","478","personer","."
"befolkning_opprinnelsesland","2007","030109","480","personer",":"
"befolkning_opprinnelsesland","2007","030109","484","personer","149"
"befolkning_opprinnelsesland","2007","030109","488","personer",":"
"befolkning_opprinnelsesland","2007","030109","492","personer",":"
"befolkning_opprinnelsesland","2007","030109","496","personer",":"
"befolkning_opprinnelsesland","2007","030109","500","personer",":"
"befolkning_opprinnelsesland","2007","030109","502","personer","."
"befolkning_opprinnelsesland","2007","030109","504","personer","."
"befolkning_opprinnelsesland","2007","030109","508","personer","28"
"befolkning_opprinnelsesland","2007","030109","510","personer",":"
"befolkning_opprinnelsesland","2007","030109","512","personer","5"
"befolkning_opprinnelsesland","2007","030109","513","personer","."
"befolkning_opprinnelsesland","2007","030109","516","personer","."
"befolkning_opprinnelsesland","2007","030109","520","personer","."
"befolkning_opprinnelsesland","2007","030109","524","personer","7"
"befolkning_opprinnelsesland","2007","030109","528","personer",":"
"befolkning_opprinnelsesland","2007","030109","534","personer","564"
"befolkning_opprinnelsesland","2007","030109","537","personer","."
"befolkning_opprinnelsesland","2007","030109","540","personer","."
"befolkning_opprinnelsesland","2007","030109","544","personer",":"
"befolkning_opprinnelsesland","2007","030109","548","personer",":"
"befolkning_opprinnelsesland","2007","030109","550","personer","."
"befolkning_opprinnelsesland","2007","030109","552","personer","."
"befolkning_opprinnelsesland","2007","030109","554","personer","."
"befolkning_opprinnelsesland","2007","030109","564","personer","17"
"befolkning_opprinnelsesland","2007","030109","568","personer","50"
"befolkning_opprinnelsesland","2007","030109","575","personer","254"
"befolkning_opprinnelsesland","2007","030109","578","personer",":"
"befolkning_opprinnelsesland","2007","030109","601","personer","."
"befolkning_opprinnelsesland","2007","030109","602","personer","."
"befolkning_opprinnelsesland","2007","030109","603","personer","."
"befolkning_opprinnelsesland","2007","030109","604","personer","."
"befolkning_opprinnelsesland","2007","030109","605","personer","."
"befolkning_opprinnelsesland","2007","030109","606","personer","."
"befolkning_opprinnelsesland","2007","030109","608","personer","."
"befolkning_opprinnelsesland","2007","030109","612","personer",":"
"befolkning_opprinnelsesland","2007","030109","613","personer","."
"befolkning_opprinnelsesland","2007","030109","616","personer",":"
"befolkning_opprinnelsesland","2007","030109","620","personer",":"
"befolkning_opprinnelsesland","2007","030109","622","personer","."
"befolkning_opprinnelsesland","2007","030109","624","personer","12"
"befolkning_opprinnelsesland","2007","030109","629","personer",":"
"befolkning_opprinnelsesland","2007","030109","631","personer","."
"befolkning_opprinnelsesland","2007","030109","632","personer","."
"befolkning_opprinnelsesland","2007","030109","636","personer","."
"befolkning_opprinnelsesland","2007","030109","644","personer","5"
"befolkning_opprinnelsesland","2007","030109","648","personer",":"
"befolkning_opprinnelsesland","2007","030109","650","personer","."
"befolkning_opprinnelsesland","2007","030109","652","personer","7"
"befolkning_opprinnelsesland","2007","030109","654","personer","."
"befolkning_opprinnelsesland","2007","030109","657","personer","."
"befolkning_opprinnelsesland","2007","030109","658","personer","."
"befolkning_opprinnelsesland","2007","030109","659","personer","."
"befolkning_opprinnelsesland","2007","030109","660","personer","."
"befolkning_opprinnelsesland","2007","030109","661","personer","."
"befolkning_opprinnelsesland","2007","030109","664","personer",":"
"befolkning_opprinnelsesland","2007","030109","668","personer","."
"befolkning_opprinnelsesland","2007","030109","672","personer","."
"befolkning_opprinnelsesland","2007","030109","676","personer","."
"befolkning_opprinnelsesland","2007","030109","677","personer","."
"befolkning_opprinnelsesland","2007","030109","678","personer","."
"befolkning_opprinnelsesland","2007","030109","679","personer","."
"befolkning_opprinnelsesland","2007","030109","680","personer",":"
"befolkning_opprinnelsesland","2007","030109","681","personer","."
"befolkning_opprinnelsesland","2007","030109","684","personer","34"
"befolkning_opprinnelsesland","2007","030109","685","personer",":"
"befolkning_opprinnelsesland","2007","030109","686","personer","."
"befolkning_opprinnelsesland","2007","030109","687","personer","."
"befolkning_opprinnelsesland","2007","030109","705","personer","7"
"befolkning_opprinnelsesland","2007","030109","710","personer",":"
"befolkning_opprinnelsesland","2007","030109","715","personer","11"
"befolkning_opprinnelsesland","2007","030109","720","personer","."
"befolkning_opprinnelsesland","2007","030109","725","personer","51"
"befolkning_opprinnelsesland","2007","030109","730","personer","5"
"befolkning_opprinnelsesland","2007","030109","735","personer",":"
"befolkning_opprinnelsesland","2007","030109","740","personer",":"
"befolkning_opprinnelsesland","2007","030109","745","personer","."
"befolkning_opprinnelsesland","2007","030109","755","personer","."
"befolkning_opprinnelsesland","2007","030109","760","personer","17"
"befolkning_opprinnelsesland","2007","030109","765","personer",":"
"befolkning_opprinnelsesland","2007","030109","770","personer",":"
"befolkning_opprinnelsesland","2007","030109","775","personer",":"
"befolkning_opprinnelsesland","2007","030109","802","personer","."
"befolkning_opprinnelsesland","2007","030109","805","personer","7"
"befolkning_opprinnelsesland","2007","030109","806","personer","."
"befolkning_opprinnelsesland","2007","030109","807","personer","."
"befolkning_opprinnelsesland","2007","030109","808","personer","."
"befolkning_opprinnelsesland","2007","030109","809","personer","."
"befolkning_opprinnelsesland","2007","030109","811","personer","."
"befolkning_opprinnelsesland","2007","030109","812","personer","."
"befolkning_opprinnelsesland","2007","030109","813","personer",":"
"befolkning_opprinnelsesland","2007","030109","814","personer","."
"befolkning_opprinnelsesland","2007","030109","815","personer","."
"befolkning_opprinnelsesland","2007","030109","816","personer","."
"befolkning_opprinnelsesland","2007","030109","817","personer","."
"befolkning_opprinnelsesland","2007","030109","818","personer","."
"befolkning_opprinnelsesland","2007","030109","819","personer","."
"befolkning_opprinnelsesland","2007","030109","820","personer",":"
"befolkning_opprinnelsesland","2007","030109","821","personer","."
"befolkning_opprinnelsesland","2007","030109","822","personer","."
"befolkning_opprinnelsesland","2007","030109","826","personer","."
"befolkning_opprinnelsesland","2007","030109","827","personer","."
"befolkning_opprinnelsesland","2007","030109","828","personer","."
"befolkning_opprinnelsesland","2007","030109","829","personer","."
"befolkning_opprinnelsesland","2007","030109","830","personer","."
"befolkning_opprinnelsesland","2007","030109","832","personer","."
"befolkning_opprinnelsesland","2007","030109","833","personer","."
"befolkning_opprinnelsesland","2007","030109","835","personer","."
"befolkning_opprinnelsesland","2007","030109","839","personer","."
"befolkning_opprinnelsesland","2007","030109","840","personer","."
"befolkning_opprinnelsesland","2007","030109","970","personer","74"
"befolkning_opprinnelsesland","2007","030109","980","personer","."
"befolkning_opprinnelsesland","2007","030109","990","personer","."
"befolkning_opprinnelsesland","2008","030109","101","personer","145"
"befolkning_opprinnelsesland","2008","030109","102","personer","."
"befolkning_opprinnelsesland","2008","030109","103","personer","55"
"befolkning_opprinnelsesland","2008","030109","104","personer","7"
"befolkning_opprinnelsesland","2008","030109","105","personer","12"
"befolkning_opprinnelsesland","2008","030109","106","personer","224"
"befolkning_opprinnelsesland","2008","030109","111","personer","10"
"befolkning_opprinnelsesland","2008","030109","112","personer",":"
"befolkning_opprinnelsesland","2008","030109","113","personer","23"
"befolkning_opprinnelsesland","2008","030109","114","personer","."
"befolkning_opprinnelsesland","2008","030109","115","personer","8"
"befolkning_opprinnelsesland","2008","030109","117","personer","22"
"befolkning_opprinnelsesland","2008","030109","118","personer","."
"befolkning_opprinnelsesland","2008","030109","119","personer","13"
"befolkning_opprinnelsesland","2008","030109","120","personer","7"
"befolkning_opprinnelsesland","2008","030109","121","personer",":"
"befolkning_opprinnelsesland","2008","030109","122","personer","48"
"befolkning_opprinnelsesland","2008","030109","123","personer","22"
"befolkning_opprinnelsesland","2008","030109","124","personer","16"
"befolkning_opprinnelsesland","2008","030109","126","personer",":"
"befolkning_opprinnelsesland","2008","030109","127","personer","17"
"befolkning_opprinnelsesland","2008","030109","128","personer","."
"befolkning_opprinnelsesland","2008","030109","129","personer","."
"befolkning_opprinnelsesland","2008","030109","130","personer","."
"befolkning_opprinnelsesland","2008","030109","131","personer","419"
"befolkning_opprinnelsesland","2008","030109","132","personer","13"
"befolkning_opprinnelsesland","2008","030109","133","personer","17"
"befolkning_opprinnelsesland","2008","030109","134","personer","."
"befolkning_opprinnelsesland","2008","030109","136","personer","21"
"befolkning_opprinnelsesland","2008","030109","137","personer","22"
"befolkning_opprinnelsesland","2008","030109","138","personer","5"
"befolkning_opprinnelsesland","2008","030109","139","personer","45"
"befolkning_opprinnelsesland","2008","030109","140","personer","36"
"befolkning_opprinnelsesland","2008","030109","141","personer","8"
"befolkning_opprinnelsesland","2008","030109","143","personer","298"
"befolkning_opprinnelsesland","2008","030109","144","personer","81"
"befolkning_opprinnelsesland","2008","030109","146","personer","4"
"befolkning_opprinnelsesland","2008","030109","148","personer","16"
"befolkning_opprinnelsesland","2008","030109","152","personer","14"
"befolkning_opprinnelsesland","2008","030109","153","personer","6"
"befolkning_opprinnelsesland","2008","030109","154","personer","."
"befolkning_opprinnelsesland","2008","030109","155","personer","162"
"befolkning_opprinnelsesland","2008","030109","156","personer","58"
"befolkning_opprinnelsesland","2008","030109","157","personer","9"
"befolkning_opprinnelsesland","2008","030109","158","personer","15"
"befolkning_opprinnelsesland","2008","030109","159","personer","74"
"befolkning_opprinnelsesland","2008","030109","160","personer",":"
"befolkning_opprinnelsesland","2008","030109","161","personer","74"
"befolkning_opprinnelsesland","2008","030109","162","personer","."
"befolkning_opprinnelsesland","2008","030109","163","personer","."
"befolkning_opprinnelsesland","2008","030109","164","personer","."
"befolkning_opprinnelsesland","2008","030109","203","personer","16"
"befolkning_opprinnelsesland","2008","030109","204","personer","."
"befolkning_opprinnelsesland","2008","030109","205","personer",":"
"befolkning_opprinnelsesland","2008","030109","209","personer","."
"befolkning_opprinnelsesland","2008","030109","213","personer","."
"befolkning_opprinnelsesland","2008","030109","216","personer","8"
"befolkning_opprinnelsesland","2008","030109","220","personer","."
"befolkning_opprinnelsesland","2008","030109","229","personer","."
"befolkning_opprinnelsesland","2008","030109","235","personer","."
"befolkning_opprinnelsesland","2008","030109","239","personer",":"
"befolkning_opprinnelsesland","2008","030109","241","personer","75"
"befolkning_opprinnelsesland","2008","030109","246","personer","114"
"befolkning_opprinnelsesland","2008","030109","249","personer","12"
"befolkning_opprinnelsesland","2008","030109","250","personer",":"
"befolkning_opprinnelsesland","2008","030109","254","personer","."
"befolkning_opprinnelsesland","2008","030109","256","personer","36"
"befolkning_opprinnelsesland","2008","030109","260","personer","30"
"befolkning_opprinnelsesland","2008","030109","264","personer","5"
"befolkning_opprinnelsesland","2008","030109","266","personer",":"
"befolkning_opprinnelsesland","2008","030109","270","personer",":"
"befolkning_opprinnelsesland","2008","030109","273","personer","25"
"befolkning_opprinnelsesland","2008","030109","276","personer","20"
"befolkning_opprinnelsesland","2008","030109","278","personer","."
"befolkning_opprinnelsesland","2008","030109","279","personer","15"
"befolkning_opprinnelsesland","2008","030109","281","personer",":"
"befolkning_opprinnelsesland","2008","030109","283","personer","5"
"befolkning_opprinnelsesland","2008","030109","286","personer","7"
"befolkning_opprinnelsesland","2008","030109","289","personer",":"
"befolkning_opprinnelsesland","2008","030109","296","personer",":"
"befolkning_opprinnelsesland","2008","030109","299","personer",":"
"befolkning_opprinnelsesland","2008","030109","303","personer","170"
"befolkning_opprinnelsesland","2008","030109","304","personer","."
"befolkning_opprinnelsesland","2008","030109","306","personer","."
"befolkning_opprinnelsesland","2008","030109","307","personer","."
"befolkning_opprinnelsesland","2008","030109","308","personer","."
"befolkning_opprinnelsesland","2008","030109","309","personer","."
"befolkning_opprinnelsesland","2008","030109","313","personer","16"
"befolkning_opprinnelsesland","2008","030109","319","personer","."
"befolkning_opprinnelsesland","2008","030109","322","personer","."
"befolkning_opprinnelsesland","2008","030109","323","personer","."
"befolkning_opprinnelsesland","2008","030109","326","personer","."
"befolkning_opprinnelsesland","2008","030109","329","personer","13"
"befolkning_opprinnelsesland","2008","030109","333","personer","."
"befolkning_opprinnelsesland","2008","030109","336","personer","5"
"befolkning_opprinnelsesland","2008","030109","337","personer","."
"befolkning_opprinnelsesland","2008","030109","338","personer","."
"befolkning_opprinnelsesland","2008","030109","339","personer","5"
"befolkning_opprinnelsesland","2008","030109","346","personer","516"
"befolkning_opprinnelsesland","2008","030109","355","personer","."
"befolkning_opprinnelsesland","2008","030109","356","personer","9"
"befolkning_opprinnelsesland","2008","030109","357","personer","."
"befolkning_opprinnelsesland","2008","030109","359","personer",":"
"befolkning_opprinnelsesland","2008","030109","369","personer","5"
"befolkning_opprinnelsesland","2008","030109","373","personer","."
"befolkning_opprinnelsesland","2008","030109","376","personer",":"
"befolkning_opprinnelsesland","2008","030109","379","personer","12"
"befolkning_opprinnelsesland","2008","030109","386","personer","7"
"befolkning_opprinnelsesland","2008","030109","389","personer","."
"befolkning_opprinnelsesland","2008","030109","393","personer","."
"befolkning_opprinnelsesland","2008","030109","404","personer","90"
"befolkning_opprinnelsesland","2008","030109","406","personer",":"
"befolkning_opprinnelsesland","2008","030109","407","personer",":"
"befolkning_opprinnelsesland","2008","030109","409","personer","."
"befolkning_opprinnelsesland","2008","030109","410","personer",":"
"befolkning_opprinnelsesland","2008","030109","412","personer","."
"befolkning_opprinnelsesland","2008","030109","416","personer","."
"befolkning_opprinnelsesland","2008","030109","420","personer","5"
"befolkning_opprinnelsesland","2008","030109","424","personer","694"
"befolkning_opprinnelsesland","2008","030109","426","personer",":"
"befolkning_opprinnelsesland","2008","030109","428","personer","196"
"befolkning_opprinnelsesland","2008","030109","430","personer",":"
"befolkning_opprinnelsesland","2008","030109","432","personer","6"
"befolkning_opprinnelsesland","2008","030109","436","personer","18"
"befolkning_opprinnelsesland","2008","030109","444","personer","199"
"befolkning_opprinnelsesland","2008","030109","448","personer","9"
"befolkning_opprinnelsesland","2008","030109","452","personer","574"
"befolkning_opprinnelsesland","2008","030109","456","personer","267"
"befolkning_opprinnelsesland","2008","030109","460","personer","6"
"befolkning_opprinnelsesland","2008","030109","464","personer","13"
"befolkning_opprinnelsesland","2008","030109","476","personer",":"
"befolkning_opprinnelsesland","2008","030109","478","personer","."
"befolkning_opprinnelsesland","2008","030109","480","personer",":"
"befolkning_opprinnelsesland","2008","030109","484","personer","151"
"befolkning_opprinnelsesland","2008","030109","488","personer",":"
"befolkning_opprinnelsesland","2008","030109","492","personer","4"
"befolkning_opprinnelsesland","2008","030109","496","personer",":"
"befolkning_opprinnelsesland","2008","030109","500","personer",":"
"befolkning_opprinnelsesland","2008","030109","502","personer","."
"befolkning_opprinnelsesland","2008","030109","504","personer","."
"befolkning_opprinnelsesland","2008","030109","508","personer","27"
"befolkning_opprinnelsesland","2008","030109","510","personer","."
"befolkning_opprinnelsesland","2008","030109","512","personer","4"
"befolkning_opprinnelsesland","2008","030109","513","personer","."
"befolkning_opprinnelsesland","2008","030109","516","personer",":"
"befolkning_opprinnelsesland","2008","030109","520","personer","."
"befolkning_opprinnelsesland","2008","030109","524","personer","8"
"befolkning_opprinnelsesland","2008","030109","528","personer",":"
"befolkning_opprinnelsesland","2008","030109","534","personer","583"
"befolkning_opprinnelsesland","2008","030109","537","personer","."
"befolkning_opprinnelsesland","2008","030109","540","personer","."
"befolkning_opprinnelsesland","2008","030109","544","personer",":"
"befolkning_opprinnelsesland","2008","030109","548","personer",":"
"befolkning_opprinnelsesland","2008","030109","550","personer","."
"befolkning_opprinnelsesland","2008","030109","552","personer",":"
"befolkning_opprinnelsesland","2008","030109","554","personer",":"
"befolkning_opprinnelsesland","2008","030109","564","personer","16"
"befolkning_opprinnelsesland","2008","030109","568","personer","63"
"befolkning_opprinnelsesland","2008","030109","575","personer","264"
"befolkning_opprinnelsesland","2008","030109","578","personer",":"
"befolkning_opprinnelsesland","2008","030109","601","personer","."
"befolkning_opprinnelsesland","2008","030109","602","personer","."
"befolkning_opprinnelsesland","2008","030109","603","personer","."
"befolkning_opprinnelsesland","2008","030109","604","personer",":"
"befolkning_opprinnelsesland","2008","030109","605","personer","."
"befolkning_opprinnelsesland","2008","030109","606","personer","."
"befolkning_opprinnelsesland","2008","030109","608","personer","."
"befolkning_opprinnelsesland","2008","030109","612","personer",":"
"befolkning_opprinnelsesland","2008","030109","613","personer","."
"befolkning_opprinnelsesland","2008","030109","616","personer",":"
"befolkning_opprinnelsesland","2008","030109","620","personer","7"
"befolkning_opprinnelsesland","2008","030109","622","personer","."
"befolkning_opprinnelsesland","2008","030109","624","personer","19"
"befolkning_opprinnelsesland","2008","030109","629","personer","."
"befolkning_opprinnelsesland","2008","030109","631","personer","."
"befolkning_opprinnelsesland","2008","030109","632","personer","."
"befolkning_opprinnelsesland","2008","030109","636","personer","."
"befolkning_opprinnelsesland","2008","030109","644","personer","4"
"befolkning_opprinnelsesland","2008","030109","648","personer",":"
"befolkning_opprinnelsesland","2008","030109","650","personer","."
"befolkning_opprinnelsesland","2008","030109","652","personer","4"
"befolkning_opprinnelsesland","2008","030109","654","personer","."
"befolkning_opprinnelsesland","2008","030109","657","personer","."
"befolkning_opprinnelsesland","2008","030109","658","personer","."
"befolkning_opprinnelsesland","2008","030109","659","personer","."
"befolkning_opprinnelsesland","2008","030109","660","personer","."
"befolkning_opprinnelsesland","2008","030109","661","personer","."
"befolkning_opprinnelsesland","2008","030109","664","personer",":"
"befolkning_opprinnelsesland","2008","030109","668","personer","."
"befolkning_opprinnelsesland","2008","030109","672","personer",":"
