"kommune_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"0541","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0542","innvandrerbakgr","5","prosent","7,462686567","2013","barnehagedeltakelse"
"0543","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0544","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0545","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0602","innvandrerbakgr","5","prosent","29,94152047","2013","barnehagedeltakelse"
"0604","innvandrerbakgr","5","prosent","14,58333333","2013","barnehagedeltakelse"
"0605","innvandrerbakgr","5","prosent","16,39344262","2013","barnehagedeltakelse"
"0612","innvandrerbakgr","5","prosent","8,139534884","2013","barnehagedeltakelse"
"0615","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0616","innvandrerbakgr","5","prosent","15,78947368","2013","barnehagedeltakelse"
"0617","innvandrerbakgr","5","prosent","21,27659574","2013","barnehagedeltakelse"
"0618","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0619","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0620","innvandrerbakgr","5","prosent","17,30769231","2013","barnehagedeltakelse"
"0621","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0622","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0623","innvandrerbakgr","5","prosent","13,04347826","2013","barnehagedeltakelse"
"0624","innvandrerbakgr","5","prosent","15,81027668","2013","barnehagedeltakelse"
"0625","innvandrerbakgr","5","prosent","18,6440678","2013","barnehagedeltakelse"
"0626","innvandrerbakgr","5","prosent","17,82729805","2013","barnehagedeltakelse"
"0627","innvandrerbakgr","5","prosent","9,830508475","2013","barnehagedeltakelse"
"0628","innvandrerbakgr","5","prosent","13,39285714","2013","barnehagedeltakelse"
"0631","innvandrerbakgr","5","prosent","13,88888889","2013","barnehagedeltakelse"
"0632","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0633","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0701","innvandrerbakgr","5","prosent","15,93220339","2013","barnehagedeltakelse"
"0702","innvandrerbakgr","5","prosent","7,936507937","2013","barnehagedeltakelse"
"0704","innvandrerbakgr","5","prosent","9,83935743","2013","barnehagedeltakelse"
"0706","innvandrerbakgr","5","prosent","17,28880157","2013","barnehagedeltakelse"
"0709","innvandrerbakgr","5","prosent","12,59259259","2013","barnehagedeltakelse"
"0711","innvandrerbakgr","5","prosent","7,228915663","2013","barnehagedeltakelse"
"0713","innvandrerbakgr","5","prosent","8,870967742","2013","barnehagedeltakelse"
"0714","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0716","innvandrerbakgr","5","prosent","8,59375","2013","barnehagedeltakelse"
"0719","innvandrerbakgr","5","prosent","10,52631579","2013","barnehagedeltakelse"
"0720","innvandrerbakgr","5","prosent","16,32653061","2013","barnehagedeltakelse"
"0722","innvandrerbakgr","5","prosent","7,96812749","2013","barnehagedeltakelse"
"0723","innvandrerbakgr","5","prosent","14,89361702","2013","barnehagedeltakelse"
"0728","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0805","innvandrerbakgr","5","prosent","10,17811705","2013","barnehagedeltakelse"
"0806","innvandrerbakgr","5","prosent","15,89825119","2013","barnehagedeltakelse"
"0807","innvandrerbakgr","5","prosent","11,42857143","2013","barnehagedeltakelse"
"0811","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0814","innvandrerbakgr","5","prosent","11,64383562","2013","barnehagedeltakelse"
"0815","innvandrerbakgr","5","prosent","13,51351351","2013","barnehagedeltakelse"
"0817","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0819","innvandrerbakgr","5","prosent","16,94915254","2013","barnehagedeltakelse"
"0821","innvandrerbakgr","5","prosent","12,06896552","2013","barnehagedeltakelse"
"0822","innvandrerbakgr","5","prosent","9,259259259","2013","barnehagedeltakelse"
"0826","innvandrerbakgr","5","prosent","10,44776119","2013","barnehagedeltakelse"
"0827","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0828","innvandrerbakgr","5","prosent","19,23076923","2013","barnehagedeltakelse"
"0829","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0830","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0831","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0833","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0834","innvandrerbakgr","5","prosent","13,7254902","2013","barnehagedeltakelse"
"0901","innvandrerbakgr","5","prosent","9,459459459","2013","barnehagedeltakelse"
"0904","innvandrerbakgr","5","prosent","13,13868613","2013","barnehagedeltakelse"
"0906","innvandrerbakgr","5","prosent","13,05903399","2013","barnehagedeltakelse"
"0911","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0912","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0914","innvandrerbakgr","5","prosent","6,060606061","2013","barnehagedeltakelse"
"0919","innvandrerbakgr","5","prosent","11,11111111","2013","barnehagedeltakelse"
"0926","innvandrerbakgr","5","prosent","7,857142857","2013","barnehagedeltakelse"
"0928","innvandrerbakgr","5","prosent","11,11111111","2013","barnehagedeltakelse"
"0929","innvandrerbakgr","5","prosent","33,33333333","2013","barnehagedeltakelse"
"0935","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0937","innvandrerbakgr","5","prosent","11,76470588","2013","barnehagedeltakelse"
"0938","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0940","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"0941","innvandrerbakgr","5","prosent","41,66666667","2013","barnehagedeltakelse"
"1001","innvandrerbakgr","5","prosent","16,21621622","2013","barnehagedeltakelse"
"1002","innvandrerbakgr","5","prosent","11,61616162","2013","barnehagedeltakelse"
"1003","innvandrerbakgr","5","prosent","6,611570248","2013","barnehagedeltakelse"
"1004","innvandrerbakgr","5","prosent","9,016393443","2013","barnehagedeltakelse"
"1014","innvandrerbakgr","5","prosent","6,818181818","2013","barnehagedeltakelse"
"1017","innvandrerbakgr","5","prosent","15,58441558","2013","barnehagedeltakelse"
"1018","innvandrerbakgr","5","prosent","6,936416185","2013","barnehagedeltakelse"
"1021","innvandrerbakgr","5","prosent","14,28571429","2013","barnehagedeltakelse"
"1026","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1027","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1029","innvandrerbakgr","5","prosent","15,27777778","2013","barnehagedeltakelse"
"1032","innvandrerbakgr","5","prosent","11,20689655","2013","barnehagedeltakelse"
"1034","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1037","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1046","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1101","innvandrerbakgr","5","prosent","9,278350515","2013","barnehagedeltakelse"
"1102","innvandrerbakgr","5","prosent","18,17334576","2013","barnehagedeltakelse"
"1103","innvandrerbakgr","5","prosent","17,89099526","2013","barnehagedeltakelse"
"1106","innvandrerbakgr","5","prosent","13,04347826","2013","barnehagedeltakelse"
"1111","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1112","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1114","innvandrerbakgr","5","prosent","14,28571429","2013","barnehagedeltakelse"
"1119","innvandrerbakgr","5","prosent","13,10344828","2013","barnehagedeltakelse"
"1120","innvandrerbakgr","5","prosent","14,9825784","2013","barnehagedeltakelse"
"1121","innvandrerbakgr","5","prosent","10,54421769","2013","barnehagedeltakelse"
"1122","innvandrerbakgr","5","prosent","11,8556701","2013","barnehagedeltakelse"
"1124","innvandrerbakgr","5","prosent","16,22276029","2013","barnehagedeltakelse"
"1127","innvandrerbakgr","5","prosent","4,635761589","2013","barnehagedeltakelse"
"1129","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1130","innvandrerbakgr","5","prosent","8,522727273","2013","barnehagedeltakelse"
"1133","innvandrerbakgr","5","prosent","25","2013","barnehagedeltakelse"
"1134","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1135","innvandrerbakgr","5","prosent","13,33333333","2013","barnehagedeltakelse"
"1141","innvandrerbakgr","5","prosent","13,88888889","2013","barnehagedeltakelse"
"1142","innvandrerbakgr","5","prosent","8,695652174","2013","barnehagedeltakelse"
"1144","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1145","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1146","innvandrerbakgr","5","prosent","8,536585366","2013","barnehagedeltakelse"
"1149","innvandrerbakgr","5","prosent","7,056798623","2013","barnehagedeltakelse"
"1151","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1160","innvandrerbakgr","5","prosent","10,78431373","2013","barnehagedeltakelse"
"1201","innvandrerbakgr","5","prosent","14,60742544","2013","barnehagedeltakelse"
"1211","innvandrerbakgr","5","prosent","13,63636364","2013","barnehagedeltakelse"
"1216","innvandrerbakgr","5","prosent","9,302325581","2013","barnehagedeltakelse"
"1219","innvandrerbakgr","5","prosent","11,76470588","2013","barnehagedeltakelse"
"1221","innvandrerbakgr","5","prosent","10,72961373","2013","barnehagedeltakelse"
"1222","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1223","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1224","innvandrerbakgr","5","prosent","9,782608696","2013","barnehagedeltakelse"
"1227","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1228","innvandrerbakgr","5","prosent","12,30769231","2013","barnehagedeltakelse"
"1231","innvandrerbakgr","5","prosent","10,81081081","2013","barnehagedeltakelse"
"1232","innvandrerbakgr","5","prosent","26,66666667","2013","barnehagedeltakelse"
"1233","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1234","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1235","innvandrerbakgr","5","prosent","3,870967742","2013","barnehagedeltakelse"
"1238","innvandrerbakgr","5","prosent","10,67961165","2013","barnehagedeltakelse"
"1241","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1242","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1243","innvandrerbakgr","5","prosent","9,036144578","2013","barnehagedeltakelse"
"1244","innvandrerbakgr","5","prosent","13,33333333","2013","barnehagedeltakelse"
"1245","innvandrerbakgr","5","prosent","5,208333333","2013","barnehagedeltakelse"
"1246","innvandrerbakgr","5","prosent","7,837837838","2013","barnehagedeltakelse"
"1247","innvandrerbakgr","5","prosent","5,043859649","2013","barnehagedeltakelse"
"1251","innvandrerbakgr","5","prosent","8,163265306","2013","barnehagedeltakelse"
"1252","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1253","innvandrerbakgr","5","prosent","12,04819277","2013","barnehagedeltakelse"
"1256","innvandrerbakgr","5","prosent","3,053435115","2013","barnehagedeltakelse"
"1259","innvandrerbakgr","5","prosent","7,462686567","2013","barnehagedeltakelse"
"1260","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1263","innvandrerbakgr","5","prosent","6,666666667","2013","barnehagedeltakelse"
"1264","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1265","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1266","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1401","innvandrerbakgr","5","prosent","12,77777778","2013","barnehagedeltakelse"
"1411","innvandrerbakgr","5","prosent","25","2013","barnehagedeltakelse"
"1412","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1413","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1416","innvandrerbakgr","5","prosent","21,62162162","2013","barnehagedeltakelse"
"1417","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1418","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1419","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1420","innvandrerbakgr","5","prosent","4,081632653","2013","barnehagedeltakelse"
"1421","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1422","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1424","innvandrerbakgr","5","prosent","9,433962264","2013","barnehagedeltakelse"
"1426","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1428","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1429","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1430","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1431","innvandrerbakgr","5","prosent","9,302325581","2013","barnehagedeltakelse"
"1432","innvandrerbakgr","5","prosent","10,86956522","2013","barnehagedeltakelse"
"1433","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1438","innvandrerbakgr","5","prosent","12,82051282","2013","barnehagedeltakelse"
"1439","innvandrerbakgr","5","prosent","5,063291139","2013","barnehagedeltakelse"
"1441","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1443","innvandrerbakgr","5","prosent","9,210526316","2013","barnehagedeltakelse"
"1444","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1445","innvandrerbakgr","5","prosent","5,555555556","2013","barnehagedeltakelse"
"1449","innvandrerbakgr","5","prosent","17,24137931","2013","barnehagedeltakelse"
"1502","innvandrerbakgr","5","prosent","8,098591549","2013","barnehagedeltakelse"
"1504","innvandrerbakgr","5","prosent","9,040590406","2013","barnehagedeltakelse"
"1505","innvandrerbakgr","5","prosent","13,49480969","2013","barnehagedeltakelse"
"1511","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1514","innvandrerbakgr","5","prosent","13,79310345","2013","barnehagedeltakelse"
"1515","innvandrerbakgr","5","prosent","8,490566038","2013","barnehagedeltakelse"
"1516","innvandrerbakgr","5","prosent","12,5","2013","barnehagedeltakelse"
"1517","innvandrerbakgr","5","prosent","11,9047619","2013","barnehagedeltakelse"
"1519","innvandrerbakgr","5","prosent","7,086614173","2013","barnehagedeltakelse"
"1520","innvandrerbakgr","5","prosent","7,092198582","2013","barnehagedeltakelse"
"1523","innvandrerbakgr","5","prosent","20,83333333","2013","barnehagedeltakelse"
"1524","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1525","innvandrerbakgr","5","prosent","21,05263158","2013","barnehagedeltakelse"
"1526","innvandrerbakgr","5","prosent","22,22222222","2013","barnehagedeltakelse"
"1528","innvandrerbakgr","5","prosent","15","2013","barnehagedeltakelse"
"1529","innvandrerbakgr","5","prosent","5,263157895","2013","barnehagedeltakelse"
"1531","innvandrerbakgr","5","prosent","10,61946903","2013","barnehagedeltakelse"
"1532","innvandrerbakgr","5","prosent","9,473684211","2013","barnehagedeltakelse"
"1534","innvandrerbakgr","5","prosent","18,18181818","2013","barnehagedeltakelse"
"1535","innvandrerbakgr","5","prosent","11,84210526","2013","barnehagedeltakelse"
"1539","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1543","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1545","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1546","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1547","innvandrerbakgr","5","prosent","10,41666667","2013","barnehagedeltakelse"
"1548","innvandrerbakgr","5","prosent","7,936507937","2013","barnehagedeltakelse"
"1551","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1554","innvandrerbakgr","5","prosent","6,451612903","2013","barnehagedeltakelse"
"1557","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1560","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1563","innvandrerbakgr","5","prosent","7,692307692","2013","barnehagedeltakelse"
"1566","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1567","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1571","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1573","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1576","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1601","innvandrerbakgr","5","prosent","10,70294785","2013","barnehagedeltakelse"
"1612","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1613","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1617","innvandrerbakgr","5","prosent","10,86956522","2013","barnehagedeltakelse"
"1620","innvandrerbakgr","5","prosent","32,8358209","2013","barnehagedeltakelse"
"1621","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1622","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1624","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1627","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1630","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1632","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1633","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1634","innvandrerbakgr","5","prosent","8,860759494","2013","barnehagedeltakelse"
"1635","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1636","innvandrerbakgr","5","prosent",".","2013","barnehagedeltakelse"
"1638","innvandrerbakgr","5","prosent","7,272727273","2013","barnehagedeltakelse"
"1640","innvandrerbakgr","5","prosent","6,666666667","2013","barnehagedeltakelse"
