"tabell_navn","aar","bydel_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","030101","alle","1","personer","6_15","1756"
"befolkning_alder","2015","030101","alle","alle","personer","6_15","3488"
"befolkning_alder","2015","030101","befolkningen_ellers","0","personer","6_15","1486"
"befolkning_alder","2015","030101","befolkningen_ellers","1","personer","6_15","1545"
"befolkning_alder","2015","030101","befolkningen_ellers","alle","personer","6_15","3031"
"befolkning_alder","2015","030101","innvandrere","0","personer","6_15","246"
"befolkning_alder","2015","030101","innvandrere","1","personer","6_15","211"
"befolkning_alder","2015","030101","innvandrere","alle","personer","6_15","457"
"befolkning_alder","2015","030102","alle","0","personer","6_15","1460"
"befolkning_alder","2015","030102","alle","1","personer","6_15","1572"
"befolkning_alder","2015","030102","alle","alle","personer","6_15","3032"
"befolkning_alder","2015","030102","befolkningen_ellers","0","personer","6_15","1215"
"befolkning_alder","2015","030102","befolkningen_ellers","1","personer","6_15","1292"
"befolkning_alder","2015","030102","befolkningen_ellers","alle","personer","6_15","2507"
"befolkning_alder","2015","030102","innvandrere","0","personer","6_15","245"
"befolkning_alder","2015","030102","innvandrere","1","personer","6_15","280"
"befolkning_alder","2015","030102","innvandrere","alle","personer","6_15","525"
"befolkning_alder","2015","030103","alle","0","personer","6_15","971"
"befolkning_alder","2015","030103","alle","1","personer","6_15","945"
"befolkning_alder","2015","030103","alle","alle","personer","6_15","1916"
"befolkning_alder","2015","030103","befolkningen_ellers","0","personer","6_15","865"
"befolkning_alder","2015","030103","befolkningen_ellers","1","personer","6_15","824"
"befolkning_alder","2015","030103","befolkningen_ellers","alle","personer","6_15","1689"
"befolkning_alder","2015","030103","innvandrere","0","personer","6_15","106"
"befolkning_alder","2015","030103","innvandrere","1","personer","6_15","121"
"befolkning_alder","2015","030103","innvandrere","alle","personer","6_15","227"
"befolkning_alder","2015","030104","alle","0","personer","6_15","860"
"befolkning_alder","2015","030104","alle","1","personer","6_15","856"
"befolkning_alder","2015","030104","alle","alle","personer","6_15","1716"
"befolkning_alder","2015","030104","befolkningen_ellers","0","personer","6_15","746"
"befolkning_alder","2015","030104","befolkningen_ellers","1","personer","6_15","735"
"befolkning_alder","2015","030104","befolkningen_ellers","alle","personer","6_15","1481"
"befolkning_alder","2015","030104","innvandrere","0","personer","6_15","114"
"befolkning_alder","2015","030104","innvandrere","1","personer","6_15","121"
"befolkning_alder","2015","030104","innvandrere","alle","personer","6_15","235"
"befolkning_alder","2015","030105","alle","0","personer","6_15","1408"
"befolkning_alder","2015","030105","alle","1","personer","6_15","1387"
"befolkning_alder","2015","030105","alle","alle","personer","6_15","2795"
"befolkning_alder","2015","030105","befolkningen_ellers","0","personer","6_15","1196"
"befolkning_alder","2015","030105","befolkningen_ellers","1","personer","6_15","1156"
"befolkning_alder","2015","030105","befolkningen_ellers","alle","personer","6_15","2352"
"befolkning_alder","2015","030105","innvandrere","0","personer","6_15","212"
"befolkning_alder","2015","030105","innvandrere","1","personer","6_15","231"
"befolkning_alder","2015","030105","innvandrere","alle","personer","6_15","443"
"befolkning_alder","2015","030106","alle","0","personer","6_15","1816"
"befolkning_alder","2015","030106","alle","1","personer","6_15","1786"
"befolkning_alder","2015","030106","alle","alle","personer","6_15","3602"
"befolkning_alder","2015","030106","befolkningen_ellers","0","personer","6_15","1724"
"befolkning_alder","2015","030106","befolkningen_ellers","1","personer","6_15","1695"
"befolkning_alder","2015","030106","befolkningen_ellers","alle","personer","6_15","3419"
"befolkning_alder","2015","030106","innvandrere","0","personer","6_15","92"
"befolkning_alder","2015","030106","innvandrere","1","personer","6_15","91"
"befolkning_alder","2015","030106","innvandrere","alle","personer","6_15","183"
"befolkning_alder","2015","030107","alle","0","personer","6_15","3014"
"befolkning_alder","2015","030107","alle","1","personer","6_15","3057"
"befolkning_alder","2015","030107","alle","alle","personer","6_15","6071"
"befolkning_alder","2015","030107","befolkningen_ellers","0","personer","6_15","2883"
"befolkning_alder","2015","030107","befolkningen_ellers","1","personer","6_15","2914"
"befolkning_alder","2015","030107","befolkningen_ellers","alle","personer","6_15","5797"
"befolkning_alder","2015","030107","innvandrere","0","personer","6_15","131"
"befolkning_alder","2015","030107","innvandrere","1","personer","6_15","143"
"befolkning_alder","2015","030107","innvandrere","alle","personer","6_15","274"
"befolkning_alder","2015","030108","alle","0","personer","6_15","2868"
"befolkning_alder","2015","030108","alle","1","personer","6_15","3168"
"befolkning_alder","2015","030108","alle","alle","personer","6_15","6036"
"befolkning_alder","2015","030108","befolkningen_ellers","0","personer","6_15","2755"
"befolkning_alder","2015","030108","befolkningen_ellers","1","personer","6_15","3065"
"befolkning_alder","2015","030108","befolkningen_ellers","alle","personer","6_15","5820"
"befolkning_alder","2015","030108","innvandrere","0","personer","6_15","113"
"befolkning_alder","2015","030108","innvandrere","1","personer","6_15","103"
"befolkning_alder","2015","030108","innvandrere","alle","personer","6_15","216"
"befolkning_alder","2015","030109","alle","0","personer","6_15","1780"
"befolkning_alder","2015","030109","alle","1","personer","6_15","1880"
"befolkning_alder","2015","030109","alle","alle","personer","6_15","3660"
"befolkning_alder","2015","030109","befolkningen_ellers","0","personer","6_15","1577"
"befolkning_alder","2015","030109","befolkningen_ellers","1","personer","6_15","1656"
"befolkning_alder","2015","030109","befolkningen_ellers","alle","personer","6_15","3233"
"befolkning_alder","2015","030109","innvandrere","0","personer","6_15","203"
"befolkning_alder","2015","030109","innvandrere","1","personer","6_15","224"
"befolkning_alder","2015","030109","innvandrere","alle","personer","6_15","427"
"befolkning_alder","2015","030110","alle","0","personer","6_15","1587"
"befolkning_alder","2015","030110","alle","1","personer","6_15","1679"
"befolkning_alder","2015","030110","alle","alle","personer","6_15","3266"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","6_15","1397"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","6_15","1472"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","6_15","2869"
"befolkning_alder","2015","030110","innvandrere","0","personer","6_15","190"
"befolkning_alder","2015","030110","innvandrere","1","personer","6_15","207"
"befolkning_alder","2015","030110","innvandrere","alle","personer","6_15","397"
"befolkning_alder","2015","030111","alle","0","personer","6_15","2097"
"befolkning_alder","2015","030111","alle","1","personer","6_15","2197"
"befolkning_alder","2015","030111","alle","alle","personer","6_15","4294"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","6_15","1851"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","6_15","1926"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","6_15","3777"
"befolkning_alder","2015","030111","innvandrere","0","personer","6_15","246"
"befolkning_alder","2015","030111","innvandrere","1","personer","6_15","271"
"befolkning_alder","2015","030111","innvandrere","alle","personer","6_15","517"
"befolkning_alder","2015","030112","alle","0","personer","6_15","2859"
"befolkning_alder","2015","030112","alle","1","personer","6_15","2935"
"befolkning_alder","2015","030112","alle","alle","personer","6_15","5794"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","6_15","2526"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","6_15","2571"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","6_15","5097"
"befolkning_alder","2015","030112","innvandrere","0","personer","6_15","333"
"befolkning_alder","2015","030112","innvandrere","1","personer","6_15","364"
"befolkning_alder","2015","030112","innvandrere","alle","personer","6_15","697"
"befolkning_alder","2015","030113","alle","0","personer","6_15","2865"
"befolkning_alder","2015","030113","alle","1","personer","6_15","3022"
"befolkning_alder","2015","030113","alle","alle","personer","6_15","5887"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","6_15","2654"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","6_15","2818"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","6_15","5472"
"befolkning_alder","2015","030113","innvandrere","0","personer","6_15","211"
"befolkning_alder","2015","030113","innvandrere","1","personer","6_15","204"
"befolkning_alder","2015","030113","innvandrere","alle","personer","6_15","415"
"befolkning_alder","2015","030114","alle","0","personer","6_15","3016"
"befolkning_alder","2015","030114","alle","1","personer","6_15","3147"
"befolkning_alder","2015","030114","alle","alle","personer","6_15","6163"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","6_15","2893"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","6_15","3021"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","6_15","5914"
"befolkning_alder","2015","030114","innvandrere","0","personer","6_15","123"
"befolkning_alder","2015","030114","innvandrere","1","personer","6_15","126"
"befolkning_alder","2015","030114","innvandrere","alle","personer","6_15","249"
"befolkning_alder","2015","030115","alle","0","personer","6_15","2682"
"befolkning_alder","2015","030115","alle","1","personer","6_15","2906"
"befolkning_alder","2015","030115","alle","alle","personer","6_15","5588"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","6_15","2344"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","6_15","2584"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","6_15","4928"
"befolkning_alder","2015","030115","innvandrere","0","personer","6_15","338"
"befolkning_alder","2015","030115","innvandrere","1","personer","6_15","322"
"befolkning_alder","2015","030115","innvandrere","alle","personer","6_15","660"
"befolkning_alder","2015","030116","alle","0","personer","6_15","9"
"befolkning_alder","2015","030116","alle","1","personer","6_15","3"
"befolkning_alder","2015","030116","alle","alle","personer","6_15","12"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","6_15","5"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","6_15","3"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","6_15","8"
"befolkning_alder","2015","030116","innvandrere","0","personer","6_15","4"
"befolkning_alder","2015","030116","innvandrere","1","personer","6_15","0"
"befolkning_alder","2015","030116","innvandrere","alle","personer","6_15","4"
"befolkning_alder","2015","030117","alle","0","personer","6_15","97"
"befolkning_alder","2015","030117","alle","1","personer","6_15","87"
"befolkning_alder","2015","030117","alle","alle","personer","6_15","184"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","6_15","94"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","6_15","84"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","6_15","180"
"befolkning_alder","2015","030117","innvandrere","0","personer","6_15","3"
"befolkning_alder","2015","030117","innvandrere","1","personer","6_15","3"
"befolkning_alder","2015","030117","innvandrere","alle","personer","6_15","4"
"befolkning_alder","2015","030199","alle","0","personer","6_15","182"
"befolkning_alder","2015","030199","alle","1","personer","6_15","197"
"befolkning_alder","2015","030199","alle","alle","personer","6_15","379"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","6_15","136"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","6_15","156"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","6_15","292"
"befolkning_alder","2015","030199","innvandrere","0","personer","6_15","46"
"befolkning_alder","2015","030199","innvandrere","1","personer","6_15","41"
"befolkning_alder","2015","030199","innvandrere","alle","personer","6_15","87"
"befolkning_alder","2015","030101","alle","0","personer","67+","1478"
"befolkning_alder","2015","030101","alle","1","personer","67+","1178"
"befolkning_alder","2015","030101","alle","alle","personer","67+","2656"
"befolkning_alder","2015","030101","befolkningen_ellers","0","personer","67+","1187"
"befolkning_alder","2015","030101","befolkningen_ellers","1","personer","67+","873"
"befolkning_alder","2015","030101","befolkningen_ellers","alle","personer","67+","2060"
"befolkning_alder","2015","030101","innvandrere","0","personer","67+","291"
"befolkning_alder","2015","030101","innvandrere","1","personer","67+","305"
"befolkning_alder","2015","030101","innvandrere","alle","personer","67+","596"
"befolkning_alder","2015","030102","alle","0","personer","67+","1598"
"befolkning_alder","2015","030102","alle","1","personer","67+","1213"
"befolkning_alder","2015","030102","alle","alle","personer","67+","2811"
"befolkning_alder","2015","030102","befolkningen_ellers","0","personer","67+","1350"
"befolkning_alder","2015","030102","befolkningen_ellers","1","personer","67+","963"
"befolkning_alder","2015","030102","befolkningen_ellers","alle","personer","67+","2313"
"befolkning_alder","2015","030102","innvandrere","0","personer","67+","248"
"befolkning_alder","2015","030102","innvandrere","1","personer","67+","250"
"befolkning_alder","2015","030102","innvandrere","alle","personer","67+","498"
"befolkning_alder","2015","030103","alle","0","personer","67+","1463"
"befolkning_alder","2015","030103","alle","1","personer","67+","1070"
"befolkning_alder","2015","030103","alle","alle","personer","67+","2533"
"befolkning_alder","2015","030103","befolkningen_ellers","0","personer","67+","1294"
"befolkning_alder","2015","030103","befolkningen_ellers","1","personer","67+","909"
"befolkning_alder","2015","030103","befolkningen_ellers","alle","personer","67+","2203"
"befolkning_alder","2015","030103","innvandrere","0","personer","67+","169"
"befolkning_alder","2015","030103","innvandrere","1","personer","67+","161"
"befolkning_alder","2015","030103","innvandrere","alle","personer","67+","330"
"befolkning_alder","2015","030104","alle","0","personer","67+","1556"
"befolkning_alder","2015","030104","alle","1","personer","67+","1012"
"befolkning_alder","2015","030104","alle","alle","personer","67+","2568"
"befolkning_alder","2015","030104","befolkningen_ellers","0","personer","67+","1363"
"befolkning_alder","2015","030104","befolkningen_ellers","1","personer","67+","891"
"befolkning_alder","2015","030104","befolkningen_ellers","alle","personer","67+","2254"
"befolkning_alder","2015","030104","innvandrere","0","personer","67+","193"
"befolkning_alder","2015","030104","innvandrere","1","personer","67+","121"
"befolkning_alder","2015","030104","innvandrere","alle","personer","67+","314"
"befolkning_alder","2015","030105","alle","0","personer","67+","3919"
"befolkning_alder","2015","030105","alle","1","personer","67+","2914"
"befolkning_alder","2015","030105","alle","alle","personer","67+","6833"
"befolkning_alder","2015","030105","befolkningen_ellers","0","personer","67+","3434"
"befolkning_alder","2015","030105","befolkningen_ellers","1","personer","67+","2598"
"befolkning_alder","2015","030105","befolkningen_ellers","alle","personer","67+","6032"
"befolkning_alder","2015","030105","innvandrere","0","personer","67+","485"
"befolkning_alder","2015","030105","innvandrere","1","personer","67+","316"
"befolkning_alder","2015","030105","innvandrere","alle","personer","67+","801"
"befolkning_alder","2015","030106","alle","0","personer","67+","3036"
"befolkning_alder","2015","030106","alle","1","personer","67+","2222"
"befolkning_alder","2015","030106","alle","alle","personer","67+","5258"
"befolkning_alder","2015","030106","befolkningen_ellers","0","personer","67+","2728"
"befolkning_alder","2015","030106","befolkningen_ellers","1","personer","67+","2069"
"befolkning_alder","2015","030106","befolkningen_ellers","alle","personer","67+","4797"
"befolkning_alder","2015","030106","innvandrere","0","personer","67+","308"
"befolkning_alder","2015","030106","innvandrere","1","personer","67+","153"
"befolkning_alder","2015","030106","innvandrere","alle","personer","67+","461"
"befolkning_alder","2015","030107","alle","0","personer","67+","3620"
"befolkning_alder","2015","030107","alle","1","personer","67+","2859"
"befolkning_alder","2015","030107","alle","alle","personer","67+","6479"
"befolkning_alder","2015","030107","befolkningen_ellers","0","personer","67+","3263"
"befolkning_alder","2015","030107","befolkningen_ellers","1","personer","67+","2642"
"befolkning_alder","2015","030107","befolkningen_ellers","alle","personer","67+","5905"
"befolkning_alder","2015","030107","innvandrere","0","personer","67+","357"
"befolkning_alder","2015","030107","innvandrere","1","personer","67+","217"
"befolkning_alder","2015","030107","innvandrere","alle","personer","67+","574"
"befolkning_alder","2015","030108","alle","0","personer","67+","3201"
"befolkning_alder","2015","030108","alle","1","personer","67+","2463"
"befolkning_alder","2015","030108","alle","alle","personer","67+","5664"
"befolkning_alder","2015","030108","befolkningen_ellers","0","personer","67+","2993"
"befolkning_alder","2015","030108","befolkningen_ellers","1","personer","67+","2335"
"befolkning_alder","2015","030108","befolkningen_ellers","alle","personer","67+","5328"
"befolkning_alder","2015","030108","innvandrere","0","personer","67+","208"
"befolkning_alder","2015","030108","innvandrere","1","personer","67+","128"
"befolkning_alder","2015","030108","innvandrere","alle","personer","67+","336"
"befolkning_alder","2015","030109","alle","0","personer","67+","1896"
"befolkning_alder","2015","030109","alle","1","personer","67+","1306"
"befolkning_alder","2015","030109","alle","alle","personer","67+","3202"
"befolkning_alder","2015","030109","befolkningen_ellers","0","personer","67+","1710"
"befolkning_alder","2015","030109","befolkningen_ellers","1","personer","67+","1129"
"befolkning_alder","2015","030109","befolkningen_ellers","alle","personer","67+","2839"
"befolkning_alder","2015","030109","innvandrere","0","personer","67+","186"
"befolkning_alder","2015","030109","innvandrere","1","personer","67+","177"
"befolkning_alder","2015","030109","innvandrere","alle","personer","67+","363"
"befolkning_alder","2015","030110","alle","0","personer","67+","1968"
"befolkning_alder","2015","030110","alle","1","personer","67+","1319"
"befolkning_alder","2015","030110","alle","alle","personer","67+","3287"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","67+","1754"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","67+","1139"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","67+","2893"
"befolkning_alder","2015","030110","innvandrere","0","personer","67+","214"
"befolkning_alder","2015","030110","innvandrere","1","personer","67+","180"
"befolkning_alder","2015","030110","innvandrere","alle","personer","67+","394"
"befolkning_alder","2015","030111","alle","0","personer","67+","2338"
"befolkning_alder","2015","030111","alle","1","personer","67+","1783"
"befolkning_alder","2015","030111","alle","alle","personer","67+","4121"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","67+","2044"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","67+","1489"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","67+","3533"
"befolkning_alder","2015","030111","innvandrere","0","personer","67+","294"
"befolkning_alder","2015","030111","innvandrere","1","personer","67+","294"
"befolkning_alder","2015","030111","innvandrere","alle","personer","67+","588"
"befolkning_alder","2015","030112","alle","0","personer","67+","3229"
"befolkning_alder","2015","030112","alle","1","personer","67+","2409"
"befolkning_alder","2015","030112","alle","alle","personer","67+","5638"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","67+","2791"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","67+","1956"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","67+","4747"
"befolkning_alder","2015","030112","innvandrere","0","personer","67+","438"
"befolkning_alder","2015","030112","innvandrere","1","personer","67+","453"
"befolkning_alder","2015","030112","innvandrere","alle","personer","67+","891"
"befolkning_alder","2015","030113","alle","0","personer","67+","4287"
"befolkning_alder","2015","030113","alle","1","personer","67+","2628"
"befolkning_alder","2015","030113","alle","alle","personer","67+","6915"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","67+","3932"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","67+","2431"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","67+","6363"
"befolkning_alder","2015","030113","innvandrere","0","personer","67+","355"
"befolkning_alder","2015","030113","innvandrere","1","personer","67+","197"
"befolkning_alder","2015","030113","innvandrere","alle","personer","67+","552"
"befolkning_alder","2015","030114","alle","0","personer","67+","4103"
"befolkning_alder","2015","030114","alle","1","personer","67+","2906"
"befolkning_alder","2015","030114","alle","alle","personer","67+","7009"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","67+","3796"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","67+","2712"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","67+","6508"
"befolkning_alder","2015","030114","innvandrere","0","personer","67+","307"
"befolkning_alder","2015","030114","innvandrere","1","personer","67+","194"
"befolkning_alder","2015","030114","innvandrere","alle","personer","67+","501"
"befolkning_alder","2015","030115","alle","0","personer","67+","1445"
"befolkning_alder","2015","030115","alle","1","personer","67+","1358"
"befolkning_alder","2015","030115","alle","alle","personer","67+","2803"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","67+","1118"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","67+","985"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","67+","2103"
"befolkning_alder","2015","030115","innvandrere","0","personer","67+","327"
"befolkning_alder","2015","030115","innvandrere","1","personer","67+","373"
"befolkning_alder","2015","030115","innvandrere","alle","personer","67+","700"
"befolkning_alder","2015","030116","alle","0","personer","67+","10"
"befolkning_alder","2015","030116","alle","1","personer","67+","17"
"befolkning_alder","2015","030116","alle","alle","personer","67+","27"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","67+","5"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","67+","14"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","67+","19"
"befolkning_alder","2015","030116","innvandrere","0","personer","67+","5"
"befolkning_alder","2015","030116","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","030116","innvandrere","alle","personer","67+","8"
"befolkning_alder","2015","030117","alle","0","personer","67+","81"
"befolkning_alder","2015","030117","alle","1","personer","67+","97"
"befolkning_alder","2015","030117","alle","alle","personer","67+","178"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","67+","75"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","67+","92"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","67+","167"
"befolkning_alder","2015","030117","innvandrere","0","personer","67+","6"
"befolkning_alder","2015","030117","innvandrere","1","personer","67+","5"
"befolkning_alder","2015","030117","innvandrere","alle","personer","67+","11"
"befolkning_alder","2015","030199","alle","0","personer","67+","66"
"befolkning_alder","2015","030199","alle","1","personer","67+","76"
"befolkning_alder","2015","030199","alle","alle","personer","67+","142"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","67+","44"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","67+","46"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","67+","90"
"befolkning_alder","2015","030199","innvandrere","0","personer","67+","22"
"befolkning_alder","2015","030199","innvandrere","1","personer","67+","30"
"befolkning_alder","2015","030199","innvandrere","alle","personer","67+","52"
"befolkning_alder","2015","030101","alle","0","personer","alle","23877"
"befolkning_alder","2015","030101","alle","1","personer","alle","25977"
"befolkning_alder","2015","030101","alle","alle","personer","alle","49854"
"befolkning_alder","2015","030101","befolkningen_ellers","0","personer","alle","17149"
"befolkning_alder","2015","030101","befolkningen_ellers","1","personer","alle","17780"
"befolkning_alder","2015","030101","befolkningen_ellers","alle","personer","alle","34929"
"befolkning_alder","2015","030101","innvandrere","0","personer","alle","6728"
"befolkning_alder","2015","030101","innvandrere","1","personer","alle","8197"
"befolkning_alder","2015","030101","innvandrere","alle","personer","alle","14925"
"befolkning_alder","2015","030102","alle","0","personer","alle","26312"
"befolkning_alder","2015","030102","alle","1","personer","alle","28389"
"befolkning_alder","2015","030102","alle","alle","personer","alle","54701"
"befolkning_alder","2015","030102","befolkningen_ellers","0","personer","alle","19379"
"befolkning_alder","2015","030102","befolkningen_ellers","1","personer","alle","19577"
"befolkning_alder","2015","030102","befolkningen_ellers","alle","personer","alle","38956"
"befolkning_alder","2015","030102","innvandrere","0","personer","alle","6933"
"befolkning_alder","2015","030102","innvandrere","1","personer","alle","8812"
"befolkning_alder","2015","030102","innvandrere","alle","personer","alle","15745"
"befolkning_alder","2015","030103","alle","0","personer","alle","20355"
"befolkning_alder","2015","030103","alle","1","personer","alle","19563"
"befolkning_alder","2015","030103","alle","alle","personer","alle","39918"
"befolkning_alder","2015","030103","befolkningen_ellers","0","personer","alle","16522"
"befolkning_alder","2015","030103","befolkningen_ellers","1","personer","alle","15237"
"befolkning_alder","2015","030103","befolkningen_ellers","alle","personer","alle","31759"
"befolkning_alder","2015","030103","innvandrere","0","personer","alle","3833"
"befolkning_alder","2015","030103","innvandrere","1","personer","alle","4326"
"befolkning_alder","2015","030103","innvandrere","alle","personer","alle","8159"
"befolkning_alder","2015","030104","alle","0","personer","alle","18048"
"befolkning_alder","2015","030104","alle","1","personer","alle","18170"
"befolkning_alder","2015","030104","alle","alle","personer","alle","36218"
"befolkning_alder","2015","030104","befolkningen_ellers","0","personer","alle","14192"
"befolkning_alder","2015","030104","befolkningen_ellers","1","personer","alle","13431"
"befolkning_alder","2015","030104","befolkningen_ellers","alle","personer","alle","27623"
"befolkning_alder","2015","030104","innvandrere","0","personer","alle","3856"
"befolkning_alder","2015","030104","innvandrere","1","personer","alle","4739"
"befolkning_alder","2015","030104","innvandrere","alle","personer","alle","8595"
"befolkning_alder","2015","030105","alle","0","personer","alle","28208"
"befolkning_alder","2015","030105","alle","1","personer","alle","27757"
"befolkning_alder","2015","030105","alle","alle","personer","alle","55965"
"befolkning_alder","2015","030105","befolkningen_ellers","0","personer","alle","21339"
"befolkning_alder","2015","030105","befolkningen_ellers","1","personer","alle","20615"
"befolkning_alder","2015","030105","befolkningen_ellers","alle","personer","alle","41954"
"befolkning_alder","2015","030105","innvandrere","0","personer","alle","6869"
"befolkning_alder","2015","030105","innvandrere","1","personer","alle","7142"
"befolkning_alder","2015","030105","innvandrere","alle","personer","alle","14011"
"befolkning_alder","2015","030106","alle","0","personer","alle","16650"
"befolkning_alder","2015","030106","alle","1","personer","alle","15474"
"befolkning_alder","2015","030106","alle","alle","personer","alle","32124"
"befolkning_alder","2015","030106","befolkningen_ellers","0","personer","alle","14000"
"befolkning_alder","2015","030106","befolkningen_ellers","1","personer","alle","13134"
"befolkning_alder","2015","030106","befolkningen_ellers","alle","personer","alle","27134"
"befolkning_alder","2015","030106","innvandrere","0","personer","alle","2650"
"befolkning_alder","2015","030106","innvandrere","1","personer","alle","2340"
"befolkning_alder","2015","030106","innvandrere","alle","personer","alle","4990"
"befolkning_alder","2015","030107","alle","0","personer","alle","24341"
"befolkning_alder","2015","030107","alle","1","personer","alle","22683"
"befolkning_alder","2015","030107","alle","alle","personer","alle","47024"
"befolkning_alder","2015","030107","befolkningen_ellers","0","personer","alle","20487"
"befolkning_alder","2015","030107","befolkningen_ellers","1","personer","alle","19548"
"befolkning_alder","2015","030107","befolkningen_ellers","alle","personer","alle","40035"
"befolkning_alder","2015","030107","innvandrere","0","personer","alle","3854"
"befolkning_alder","2015","030107","innvandrere","1","personer","alle","3135"
"befolkning_alder","2015","030107","innvandrere","alle","personer","alle","6989"
"befolkning_alder","2015","030108","alle","0","personer","alle","24809"
"befolkning_alder","2015","030108","alle","1","personer","alle","24528"
"befolkning_alder","2015","030108","alle","alle","personer","alle","49337"
"befolkning_alder","2015","030108","befolkningen_ellers","0","personer","alle","21093"
"befolkning_alder","2015","030108","befolkningen_ellers","1","personer","alle","20776"
"befolkning_alder","2015","030108","befolkningen_ellers","alle","personer","alle","41869"
"befolkning_alder","2015","030108","innvandrere","0","personer","alle","3716"
"befolkning_alder","2015","030108","innvandrere","1","personer","alle","3752"
"befolkning_alder","2015","030108","innvandrere","alle","personer","alle","7468"
"befolkning_alder","2015","030109","alle","0","personer","alle","15210"
"befolkning_alder","2015","030109","alle","1","personer","alle","15292"
"befolkning_alder","2015","030109","alle","alle","personer","alle","30502"
"befolkning_alder","2015","030109","befolkningen_ellers","0","personer","alle","10916"
"befolkning_alder","2015","030109","befolkningen_ellers","1","personer","alle","10237"
"befolkning_alder","2015","030109","befolkningen_ellers","alle","personer","alle","21153"
"befolkning_alder","2015","030109","innvandrere","0","personer","alle","4294"
"befolkning_alder","2015","030109","innvandrere","1","personer","alle","5055"
"befolkning_alder","2015","030109","innvandrere","alle","personer","alle","9349"
"befolkning_alder","2015","030110","alle","0","personer","alle","13866"
"befolkning_alder","2015","030110","alle","1","personer","alle","13417"
"befolkning_alder","2015","030110","alle","alle","personer","alle","27283"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","alle","9493"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","alle","8817"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","alle","18310"
"befolkning_alder","2015","030110","innvandrere","0","personer","alle","4373"
"befolkning_alder","2015","030110","innvandrere","1","personer","alle","4600"
"befolkning_alder","2015","030110","innvandrere","alle","personer","alle","8973"
"befolkning_alder","2015","030111","alle","0","personer","alle","15645"
