"tabell_navn","aar","bydel_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","7+","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","030101","alle","1","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","0_6","personer","22"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","7+","grunnskolepoeng","30,6"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","alle","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","030101","alle","2","alle","personer","38"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","0_6","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","0_6","personer","24"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","7+","grunnskolepoeng","30,8"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","7+","personer","22"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","030101","alle","alle","alle","personer","46"
"grunnskolepoeng_innvandrere","2014","030101","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030101","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030101","1","1","7+","grunnskolepoeng","26"
"grunnskolepoeng_innvandrere","2014","030101","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030101","1","1","alle","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2014","030101","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030101","1","2","0_6","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","030101","1","2","0_6","personer","8"
"grunnskolepoeng_innvandrere","2014","030101","1","2","7+","grunnskolepoeng","27,8"
"grunnskolepoeng_innvandrere","2014","030101","1","2","7+","personer","11"
"grunnskolepoeng_innvandrere","2014","030101","1","2","alle","grunnskolepoeng","30,6"
"grunnskolepoeng_innvandrere","2014","030101","1","2","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","0_6","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","7+","grunnskolepoeng","27,4"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","7+","personer","13"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","alle","grunnskolepoeng","30,8"
"grunnskolepoeng_innvandrere","2014","030101","1","alle","alle","personer","22"
"grunnskolepoeng_innvandrere","2014","030101","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030101","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030101","0","1","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030101","0","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","030101","0","1","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030101","0","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","030101","0","2","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","030101","0","2","0_6","personer","14"
"grunnskolepoeng_innvandrere","2014","030101","0","2","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","030101","0","2","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030101","0","2","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","030101","0","2","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","0_6","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","030101","0","alle","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","7+","grunnskolepoeng","28,8"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","alle","grunnskolepoeng","28,8"
"grunnskolepoeng_innvandrere","2014","030102","alle","1","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","0_6","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","0_6","personer","16"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","alle","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2014","030102","alle","2","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","0_6","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","7+","grunnskolepoeng","29,2"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","7+","personer","22"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","alle","grunnskolepoeng","30,6"
"grunnskolepoeng_innvandrere","2014","030102","alle","alle","alle","personer","39"
"grunnskolepoeng_innvandrere","2014","030102","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030102","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030102","1","1","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","030102","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030102","1","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","030102","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030102","1","2","0_6","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","030102","1","2","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","030102","1","2","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","030102","1","2","7+","personer","8"
"grunnskolepoeng_innvandrere","2014","030102","1","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","030102","1","2","alle","personer","20"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","0_6","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","7+","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","7+","personer","11"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","alle","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","030102","1","alle","alle","personer","23"
"grunnskolepoeng_innvandrere","2014","030102","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030102","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030102","0","1","7+","grunnskolepoeng","22,2"
"grunnskolepoeng_innvandrere","2014","030102","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030102","0","1","alle","grunnskolepoeng","23,8"
"grunnskolepoeng_innvandrere","2014","030102","0","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","030102","0","2","0_6","grunnskolepoeng","24,2"
"grunnskolepoeng_innvandrere","2014","030102","0","2","0_6","personer","4"
"grunnskolepoeng_innvandrere","2014","030102","0","2","7+","grunnskolepoeng","29,2"
"grunnskolepoeng_innvandrere","2014","030102","0","2","7+","personer","8"
"grunnskolepoeng_innvandrere","2014","030102","0","2","alle","grunnskolepoeng","27,6"
"grunnskolepoeng_innvandrere","2014","030102","0","2","alle","personer","12"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","0_6","grunnskolepoeng","25,2"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","0_6","personer","5"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","7+","grunnskolepoeng","27,4"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","7+","personer","11"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","alle","grunnskolepoeng","26,6"
"grunnskolepoeng_innvandrere","2014","030102","0","alle","alle","personer","16"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030103","alle","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","7+","grunnskolepoeng","22,8"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","7+","personer","10"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","alle","grunnskolepoeng","22,6"
"grunnskolepoeng_innvandrere","2014","030103","alle","2","alle","personer","11"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","7+","grunnskolepoeng","26,8"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","alle","grunnskolepoeng","26,6"
"grunnskolepoeng_innvandrere","2014","030103","alle","alle","alle","personer","17"
"grunnskolepoeng_innvandrere","2014","030103","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","1","1","alle","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","030103","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030103","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","1","2","7+","grunnskolepoeng","28,8"
"grunnskolepoeng_innvandrere","2014","030103","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030103","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","030103","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030103","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","0","1","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","030103","0","1","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030103","0","1","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","030103","0","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","030103","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","0","2","7+","grunnskolepoeng","22"
"grunnskolepoeng_innvandrere","2014","030103","0","2","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","030103","0","2","alle","grunnskolepoeng","22"
"grunnskolepoeng_innvandrere","2014","030103","0","2","alle","personer","10"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","7+","grunnskolepoeng","26"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","7+","personer","14"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","alle","grunnskolepoeng","25,6"
"grunnskolepoeng_innvandrere","2014","030103","0","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","7+","grunnskolepoeng","22,2"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","alle","grunnskolepoeng","22,2"
"grunnskolepoeng_innvandrere","2014","030104","alle","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","0_6","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","7+","personer","12"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","030104","alle","2","alle","personer","15"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","0_6","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","7+","grunnskolepoeng","31,6"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","alle","grunnskolepoeng","31,6"
"grunnskolepoeng_innvandrere","2014","030104","alle","alle","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","030104","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","1","2","7+","grunnskolepoeng","30,4"
"grunnskolepoeng_innvandrere","2014","030104","1","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030104","1","2","alle","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2014","030104","1","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","7+","grunnskolepoeng","30,4"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","alle","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2014","030104","1","alle","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","030104","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030104","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030104","0","1","7+","grunnskolepoeng","19,6"
"grunnskolepoeng_innvandrere","2014","030104","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","0","1","alle","grunnskolepoeng","19,6"
"grunnskolepoeng_innvandrere","2014","030104","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","0","2","0_6","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030104","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","0","2","7+","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","030104","0","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030104","0","2","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","030104","0","2","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","0_6","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","030104","0","alle","alle","personer","11"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","0_6","grunnskolepoeng","43"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","0_6","personer","5"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","030105","alle","1","alle","personer","12"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","0_6","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","0_6","personer","5"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","030105","alle","2","alle","personer","11"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","0_6","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","0_6","personer","10"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","7+","personer","13"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","030105","alle","alle","alle","personer","23"
"grunnskolepoeng_innvandrere","2014","030105","1","1","0_6","grunnskolepoeng","41,2"
"grunnskolepoeng_innvandrere","2014","030105","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030105","1","1","7+","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","030105","1","1","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030105","1","1","alle","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","030105","1","1","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","030105","1","2","0_6","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","030105","1","2","0_6","personer","4"
"grunnskolepoeng_innvandrere","2014","030105","1","2","7+","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2014","030105","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030105","1","2","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","030105","1","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","7+","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","7+","personer","8"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2014","030105","1","alle","alle","personer","14"
"grunnskolepoeng_innvandrere","2014","030105","0","1","0_6","grunnskolepoeng","44,4"
"grunnskolepoeng_innvandrere","2014","030105","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030105","0","1","7+","grunnskolepoeng","26,6"
"grunnskolepoeng_innvandrere","2014","030105","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030105","0","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","030105","0","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","030105","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030105","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030105","0","2","7+","grunnskolepoeng","27,4"
"grunnskolepoeng_innvandrere","2014","030105","0","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030105","0","2","alle","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","030105","0","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","0_6","grunnskolepoeng","45"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","0_6","personer","4"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","7+","grunnskolepoeng","27"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","030105","0","alle","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","030106","alle","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","030106","alle","alle","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","030106","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","1","2","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","030106","1","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","1","2","7+","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","030106","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","1","2","alle","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","030106","1","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","7+","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","alle","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","030106","1","alle","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","030106","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","0","2","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","030106","0","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","0","2","alle","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","030106","0","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","alle","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","030106","0","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","030107","alle","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","0_6","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","7+","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","030107","alle","2","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","030107","alle","alle","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","030107","alle","alle","0_6","personer","4"
