"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030103","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030104","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030105","treaar","alle","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030106","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030107","treaar","alle","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030108","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030109","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030110","treaar","alle","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030111","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030112","treaar","alle","ledig_tiltak","2012","prosent","16","intro_status_arbutd"
"030113","treaar","alle","ledig_tiltak","2012","prosent","50","intro_status_arbutd"
"030114","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030115","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030116","treaar","alle","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030117","treaar","alle","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030199","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"0301","treaar","alle","annet","2012","prosent","30","intro_status_arbutd"
"030101","treaar","alle","annet","2012","prosent","48","intro_status_arbutd"
"030102","treaar","alle","annet","2012","prosent","35","intro_status_arbutd"
"030103","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030104","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030105","treaar","alle","annet","2012","prosent","29","intro_status_arbutd"
"030106","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030107","treaar","alle","annet","2012","prosent","45","intro_status_arbutd"
"030108","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030109","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030110","treaar","alle","annet","2012","prosent","21","intro_status_arbutd"
"030111","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030112","treaar","alle","annet","2012","prosent","25","intro_status_arbutd"
"030113","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030114","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030115","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"030116","treaar","alle","annet","2012","prosent","0","intro_status_arbutd"
"030117","treaar","alle","annet","2012","prosent","0","intro_status_arbutd"
"030199","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"0301","treaar","1","alle","2012","personer","92","intro_status_arbutd"
"030101","treaar","1","alle","2012","personer","6","intro_status_arbutd"
"030102","treaar","1","alle","2012","personer","7","intro_status_arbutd"
"030103","treaar","1","alle","2012","personer","7","intro_status_arbutd"
"030104","treaar","1","alle","2012","personer","5","intro_status_arbutd"
"030105","treaar","1","alle","2012","personer","9","intro_status_arbutd"
"030106","treaar","1","alle","2012","personer","8","intro_status_arbutd"
"030107","treaar","1","alle","2012","personer","4","intro_status_arbutd"
"030108","treaar","1","alle","2012","personer",":","intro_status_arbutd"
"030109","treaar","1","alle","2012","personer","6","intro_status_arbutd"
"030110","treaar","1","alle","2012","personer","6","intro_status_arbutd"
"030111","treaar","1","alle","2012","personer","6","intro_status_arbutd"
"030112","treaar","1","alle","2012","personer","14","intro_status_arbutd"
"030113","treaar","1","alle","2012","personer",":","intro_status_arbutd"
"030114","treaar","1","alle","2012","personer","0","intro_status_arbutd"
"030115","treaar","1","alle","2012","personer",":","intro_status_arbutd"
"030116","treaar","1","alle","2012","personer",":","intro_status_arbutd"
"030117","treaar","1","alle","2012","personer","0","intro_status_arbutd"
"030199","treaar","1","alle","2012","personer","5","intro_status_arbutd"
"0301","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030101","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030102","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030103","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030104","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030105","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030106","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030107","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030108","treaar","1","alle","2012","prosent",":","intro_status_arbutd"
"030109","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030110","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030111","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030112","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"030113","treaar","1","alle","2012","prosent",":","intro_status_arbutd"
"030114","treaar","1","alle","2012","prosent","0","intro_status_arbutd"
"030115","treaar","1","alle","2012","prosent",":","intro_status_arbutd"
"030116","treaar","1","alle","2012","prosent",":","intro_status_arbutd"
"030117","treaar","1","alle","2012","prosent","0","intro_status_arbutd"
"030199","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"0301","treaar","1","arbutd","2012","personer","61","intro_status_arbutd"
"030101","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030102","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030103","treaar","1","arbutd","2012","personer","3","intro_status_arbutd"
"030104","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030105","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030106","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030107","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030108","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030109","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030110","treaar","1","arbutd","2012","personer","6","intro_status_arbutd"
"030111","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030112","treaar","1","arbutd","2012","personer","9","intro_status_arbutd"
"030113","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030114","treaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"030115","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030116","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030117","treaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"030199","treaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"0301","treaar","1","ledig_tiltak","2012","personer","13","intro_status_arbutd"
"030101","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030102","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030103","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030104","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030105","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030106","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030107","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030109","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030110","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030111","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030112","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030113","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030114","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030115","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030116","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","treaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"0301","treaar","1","annet","2012","personer","18","intro_status_arbutd"
"030101","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030102","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030103","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030104","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030105","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030106","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030107","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030108","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030109","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030110","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030111","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030112","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"030113","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030114","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030115","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030116","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030117","treaar","1","annet","2012","personer","0","intro_status_arbutd"
"030199","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"0301","treaar","1","arbutd","2012","prosent","66","intro_status_arbutd"
"030101","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030102","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030103","treaar","1","arbutd","2012","prosent","43","intro_status_arbutd"
"030104","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030105","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030106","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030107","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030108","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030109","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030110","treaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030111","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030112","treaar","1","arbutd","2012","prosent","64","intro_status_arbutd"
"030113","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030114","treaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030115","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030116","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030117","treaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030199","treaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"0301","treaar","1","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"030101","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030102","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030103","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030104","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030105","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030106","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030107","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030108","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030109","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030110","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030111","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030112","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030113","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030114","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030115","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030116","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030117","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030199","treaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"0301","treaar","1","annet","2012","prosent","20","intro_status_arbutd"
"030101","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030102","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030103","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030104","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030105","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030106","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030107","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030108","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030109","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030110","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030111","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030112","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030113","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030114","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030115","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030116","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030117","treaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030199","treaar","1","annet","2012","prosent",":","intro_status_arbutd"
"0301","treaar","0","alle","2012","personer","136","intro_status_arbutd"
"030101","treaar","0","alle","2012","personer","15","intro_status_arbutd"
"030102","treaar","0","alle","2012","personer","10","intro_status_arbutd"
"030103","treaar","0","alle","2012","personer","3","intro_status_arbutd"
"030104","treaar","0","alle","2012","personer",":","intro_status_arbutd"
"030105","treaar","0","alle","2012","personer","5","intro_status_arbutd"
"030106","treaar","0","alle","2012","personer","6","intro_status_arbutd"
"030107","treaar","0","alle","2012","personer","7","intro_status_arbutd"
"030108","treaar","0","alle","2012","personer",":","intro_status_arbutd"
"030109","treaar","0","alle","2012","personer","8","intro_status_arbutd"
"030110","treaar","0","alle","2012","personer","13","intro_status_arbutd"
"030111","treaar","0","alle","2012","personer","11","intro_status_arbutd"
"030112","treaar","0","alle","2012","personer","18","intro_status_arbutd"
"030113","treaar","0","alle","2012","personer",":","intro_status_arbutd"
"030114","treaar","0","alle","2012","personer","8","intro_status_arbutd"
"030115","treaar","0","alle","2012","personer",":","intro_status_arbutd"
"030116","treaar","0","alle","2012","personer","0","intro_status_arbutd"
"030117","treaar","0","alle","2012","personer","0","intro_status_arbutd"
"030199","treaar","0","alle","2012","personer","5","intro_status_arbutd"
"0301","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030101","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030102","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030103","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030104","treaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030105","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030106","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030107","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030108","treaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030109","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030110","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030111","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030112","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030113","treaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030114","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030115","treaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030116","treaar","0","alle","2012","prosent","0","intro_status_arbutd"
"030117","treaar","0","alle","2012","prosent","0","intro_status_arbutd"
"030199","treaar","0","alle","2012","prosent","100","intro_status_arbutd"
"0301","treaar","0","arbutd","2012","personer","68","intro_status_arbutd"
"030101","treaar","0","arbutd","2012","personer","6","intro_status_arbutd"
"030102","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030103","treaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030104","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030105","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030106","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030107","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030108","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030109","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030110","treaar","0","arbutd","2012","personer","9","intro_status_arbutd"
"030111","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030112","treaar","0","arbutd","2012","personer","10","intro_status_arbutd"
"030113","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030114","treaar","0","arbutd","2012","personer","4","intro_status_arbutd"
"030115","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030116","treaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030117","treaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030199","treaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"0301","treaar","0","ledig_tiltak","2012","personer","17","intro_status_arbutd"
"030101","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030102","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030103","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030104","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030105","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030106","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030107","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030109","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030110","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030111","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030112","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030113","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030114","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030115","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030116","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","treaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","treaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"0301","treaar","0","annet","2012","personer","51","intro_status_arbutd"
"030101","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030102","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030103","treaar","0","annet","2012","personer","3","intro_status_arbutd"
"030104","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030105","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030106","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030107","treaar","0","annet","2012","personer",":","intro_status_arbutd"
"030108","treaar","0","annet","2012","personer","3","intro_status_arbutd"
"030109","treaar","0","annet","2012","personer",":","intro_status_arbutd"
