"aar","bydel_nr","enhet","tabellvariabel","tabell_navn","vreg_9","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","personer","178","befolkning_verdensregion_9","asia","NULL","NULL","1004"
2014,"NULL","personer","66","befolkning_verdensregion_9","afrika","NULL","NULL","1004"
2014,"NULL","personer","11","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1004"
2014,"NULL","personer","109","befolkning_verdensregion_9","norden","NULL","NULL","1014"
2014,"NULL","personer","166","befolkning_verdensregion_9","vest_europa","NULL","NULL","1014"
2014,"NULL","personer","273","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1014"
2014,"NULL","personer","94","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1014"
2014,"NULL","personer","25","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1014"
2014,"NULL","personer","300","befolkning_verdensregion_9","asia","NULL","NULL","1014"
2014,"NULL","personer","60","befolkning_verdensregion_9","afrika","NULL","NULL","1014"
2014,"NULL","personer","61","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1014"
2014,"NULL","personer","66","befolkning_verdensregion_9","norden","NULL","NULL","1017"
2014,"NULL","personer","90","befolkning_verdensregion_9","vest_europa","NULL","NULL","1017"
2014,"NULL","personer","180","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1017"
2014,"NULL","personer","107","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1017"
2014,"NULL","personer","17","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1017"
2014,"NULL","personer","167","befolkning_verdensregion_9","asia","NULL","NULL","1017"
2014,"NULL","personer","112","befolkning_verdensregion_9","afrika","NULL","NULL","1017"
2014,"NULL","personer","24","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1017"
2014,"NULL","personer","92","befolkning_verdensregion_9","norden","NULL","NULL","1018"
2014,"NULL","personer","117","befolkning_verdensregion_9","vest_europa","NULL","NULL","1018"
2014,"NULL","personer","226","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1018"
2014,"NULL","personer","88","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1018"
2014,"NULL","personer","27","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1018"
2014,"NULL","personer","181","befolkning_verdensregion_9","asia","NULL","NULL","1018"
2014,"NULL","personer","76","befolkning_verdensregion_9","afrika","NULL","NULL","1018"
2014,"NULL","personer","38","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1018"
2014,"NULL","personer","8","befolkning_verdensregion_9","norden","NULL","NULL","1021"
2014,"NULL","personer","39","befolkning_verdensregion_9","vest_europa","NULL","NULL","1021"
2014,"NULL","personer","56","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1021"
2014,"NULL","personer","23","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1021"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1021"
2014,"NULL","personer","34","befolkning_verdensregion_9","asia","NULL","NULL","1021"
2014,"NULL","personer","25","befolkning_verdensregion_9","afrika","NULL","NULL","1021"
2014,"NULL","personer","5","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1021"
2014,"NULL","personer","5","befolkning_verdensregion_9","norden","NULL","NULL","1026"
2014,"NULL","personer","32","befolkning_verdensregion_9","vest_europa","NULL","NULL","1026"
2014,"NULL","personer","24","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1026"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1026"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1026"
2014,"NULL","personer","33","befolkning_verdensregion_9","asia","NULL","NULL","1026"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1026"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1026"
2014,"NULL","personer","11","befolkning_verdensregion_9","norden","NULL","NULL","1027"
2014,"NULL","personer","20","befolkning_verdensregion_9","vest_europa","NULL","NULL","1027"
2014,"NULL","personer","51","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1027"
2014,"NULL","personer","4","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1027"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1027"
2014,"NULL","personer","13","befolkning_verdensregion_9","asia","NULL","NULL","1027"
2014,"NULL","personer","6","befolkning_verdensregion_9","afrika","NULL","NULL","1027"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1027"
2014,"NULL","personer","33","befolkning_verdensregion_9","norden","NULL","NULL","1029"
2014,"NULL","personer","109","befolkning_verdensregion_9","vest_europa","NULL","NULL","1029"
2014,"NULL","personer","119","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1029"
2014,"NULL","personer","48","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1029"
2014,"NULL","personer","34","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1029"
2014,"NULL","personer","109","befolkning_verdensregion_9","asia","NULL","NULL","1029"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1029"
2014,"NULL","personer","8","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1029"
2014,"NULL","personer","47","befolkning_verdensregion_9","norden","NULL","NULL","1032"
2014,"NULL","personer","102","befolkning_verdensregion_9","vest_europa","NULL","NULL","1032"
2014,"NULL","personer","176","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1032"
2014,"NULL","personer","194","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1032"
2014,"NULL","personer","25","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1032"
2014,"NULL","personer","169","befolkning_verdensregion_9","asia","NULL","NULL","1032"
2014,"NULL","personer","53","befolkning_verdensregion_9","afrika","NULL","NULL","1032"
2014,"NULL","personer","40","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1032"
2014,"NULL","personer","8","befolkning_verdensregion_9","norden","NULL","NULL","1034"
2014,"NULL","personer","15","befolkning_verdensregion_9","vest_europa","NULL","NULL","1034"
2014,"NULL","personer","58","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1034"
2014,"NULL","personer","8","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1034"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1034"
2014,"NULL","personer","6","befolkning_verdensregion_9","asia","NULL","NULL","1034"
2014,"NULL","personer","14","befolkning_verdensregion_9","afrika","NULL","NULL","1034"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1034"
2014,"NULL","personer","37","befolkning_verdensregion_9","norden","NULL","NULL","1037"
2014,"NULL","personer","113","befolkning_verdensregion_9","vest_europa","NULL","NULL","1037"
2014,"NULL","personer","69","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1037"
2014,"NULL","personer","36","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1037"
2014,"NULL","personer","24","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1037"
2014,"NULL","personer","127","befolkning_verdensregion_9","asia","NULL","NULL","1037"
2014,"NULL","personer","56","befolkning_verdensregion_9","afrika","NULL","NULL","1037"
2014,"NULL","personer","11","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1037"
2014,"NULL","personer","17","befolkning_verdensregion_9","norden","NULL","NULL","1046"
2014,"NULL","personer","34","befolkning_verdensregion_9","vest_europa","NULL","NULL","1046"
2014,"NULL","personer","81","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1046"
2014,"NULL","personer","9","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1046"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1046"
2014,"NULL","personer","23","befolkning_verdensregion_9","asia","NULL","NULL","1046"
2014,"NULL","personer","10","befolkning_verdensregion_9","afrika","NULL","NULL","1046"
2014,"NULL","personer","6","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1046"
2014,"NULL","personer","144","befolkning_verdensregion_9","norden","NULL","NULL","1101"
2014,"NULL","personer","166","befolkning_verdensregion_9","vest_europa","NULL","NULL","1101"
2014,"NULL","personer","540","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1101"
2014,"NULL","personer","76","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1101"
2014,"NULL","personer","28","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1101"
2014,"NULL","personer","466","befolkning_verdensregion_9","asia","NULL","NULL","1101"
2014,"NULL","personer","94","befolkning_verdensregion_9","afrika","NULL","NULL","1101"
2014,"NULL","personer","21","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1101"
2014,"NULL","personer","863","befolkning_verdensregion_9","norden","NULL","NULL","1102"
2014,"NULL","personer","1147","befolkning_verdensregion_9","vest_europa","NULL","NULL","1102"
2014,"NULL","personer","3689","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1102"
2014,"NULL","personer","1168","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1102"
2014,"NULL","personer","232","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1102"
2014,"NULL","personer","3277","befolkning_verdensregion_9","asia","NULL","NULL","1102"
2014,"NULL","personer","807","befolkning_verdensregion_9","afrika","NULL","NULL","1102"
2014,"NULL","personer","325","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1102"
2014,"NULL","personer","2262","befolkning_verdensregion_9","norden","NULL","NULL","1103"
2014,"NULL","personer","4138","befolkning_verdensregion_9","vest_europa","NULL","NULL","1103"
2014,"NULL","personer","4637","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1103"
2014,"NULL","personer","1736","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1103"
2014,"NULL","personer","1017","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1103"
2014,"NULL","personer","6452","befolkning_verdensregion_9","asia","NULL","NULL","1103"
2014,"NULL","personer","2221","befolkning_verdensregion_9","afrika","NULL","NULL","1103"
2014,"NULL","personer","1100","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1103"
2014,"NULL","personer","458","befolkning_verdensregion_9","norden","NULL","NULL","1106"
2014,"NULL","personer","387","befolkning_verdensregion_9","vest_europa","NULL","NULL","1106"
2014,"NULL","personer","1843","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1106"
2014,"NULL","personer","566","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1106"
2014,"NULL","personer","67","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1106"
2014,"NULL","personer","1117","befolkning_verdensregion_9","asia","NULL","NULL","1106"
2014,"NULL","personer","388","befolkning_verdensregion_9","afrika","NULL","NULL","1106"
2014,"NULL","personer","164","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1106"
2014,"NULL","personer","11","befolkning_verdensregion_9","norden","NULL","NULL","1111"
2014,"NULL","personer","21","befolkning_verdensregion_9","vest_europa","NULL","NULL","1111"
2014,"NULL","personer","59","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1111"
2014,"NULL","personer","17","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1111"
2014,"NULL","personer","9","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1111"
2014,"NULL","personer","42","befolkning_verdensregion_9","asia","NULL","NULL","1111"
2014,"NULL","personer","5","befolkning_verdensregion_9","afrika","NULL","NULL","1111"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1111"
2014,"NULL","personer","32","befolkning_verdensregion_9","norden","NULL","NULL","1112"
2014,"NULL","personer","33","befolkning_verdensregion_9","vest_europa","NULL","NULL","1112"
2014,"NULL","personer","52","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1112"
2014,"NULL","personer","16","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1112"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1112"
2014,"NULL","personer","84","befolkning_verdensregion_9","asia","NULL","NULL","1112"
2014,"NULL","personer","29","befolkning_verdensregion_9","afrika","NULL","NULL","1112"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1112"
2014,"NULL","personer","16","befolkning_verdensregion_9","norden","NULL","NULL","1114"
2014,"NULL","personer","65","befolkning_verdensregion_9","vest_europa","NULL","NULL","1114"
2014,"NULL","personer","99","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1114"
2014,"NULL","personer","10","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1114"
2014,"NULL","personer","10","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1114"
2014,"NULL","personer","34","befolkning_verdensregion_9","asia","NULL","NULL","1114"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1114"
2014,"NULL","personer","9","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1114"
2014,"NULL","personer","89","befolkning_verdensregion_9","norden","NULL","NULL","1119"
2014,"NULL","personer","218","befolkning_verdensregion_9","vest_europa","NULL","NULL","1119"
2014,"NULL","personer","1284","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1119"
2014,"NULL","personer","84","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1119"
2014,"NULL","personer","20","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1119"
2014,"NULL","personer","372","befolkning_verdensregion_9","asia","NULL","NULL","1119"
2014,"NULL","personer","154","befolkning_verdensregion_9","afrika","NULL","NULL","1119"
2014,"NULL","personer","46","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1119"
2014,"NULL","personer","171","befolkning_verdensregion_9","norden","NULL","NULL","1120"
2014,"NULL","personer","234","befolkning_verdensregion_9","vest_europa","NULL","NULL","1120"
2014,"NULL","personer","941","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1120"
2014,"NULL","personer","168","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1120"
2014,"NULL","personer","28","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1120"
2014,"NULL","personer","344","befolkning_verdensregion_9","asia","NULL","NULL","1120"
2014,"NULL","personer","177","befolkning_verdensregion_9","afrika","NULL","NULL","1120"
2014,"NULL","personer","32","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1120"
2014,"NULL","personer","121","befolkning_verdensregion_9","norden","NULL","NULL","1121"
2014,"NULL","personer","192","befolkning_verdensregion_9","vest_europa","NULL","NULL","1121"
2014,"NULL","personer","565","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1121"
2014,"NULL","personer","178","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1121"
2014,"NULL","personer","22","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1121"
2014,"NULL","personer","348","befolkning_verdensregion_9","asia","NULL","NULL","1121"
2014,"NULL","personer","173","befolkning_verdensregion_9","afrika","NULL","NULL","1121"
2014,"NULL","personer","45","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1121"
2014,"NULL","personer","152","befolkning_verdensregion_9","norden","NULL","NULL","1122"
2014,"NULL","personer","193","befolkning_verdensregion_9","vest_europa","NULL","NULL","1122"
2014,"NULL","personer","487","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1122"
2014,"NULL","personer","92","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1122"
2014,"NULL","personer","26","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1122"
2014,"NULL","personer","161","befolkning_verdensregion_9","asia","NULL","NULL","1122"
2014,"NULL","personer","88","befolkning_verdensregion_9","afrika","NULL","NULL","1122"
2014,"NULL","personer","14","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1122"
2014,"NULL","personer","289","befolkning_verdensregion_9","norden","NULL","NULL","1124"
2014,"NULL","personer","706","befolkning_verdensregion_9","vest_europa","NULL","NULL","1124"
2014,"NULL","personer","1026","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1124"
2014,"NULL","personer","238","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1124"
2014,"NULL","personer","215","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1124"
2014,"NULL","personer","815","befolkning_verdensregion_9","asia","NULL","NULL","1124"
2014,"NULL","personer","289","befolkning_verdensregion_9","afrika","NULL","NULL","1124"
2014,"NULL","personer","163","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1124"
2014,"NULL","personer","108","befolkning_verdensregion_9","norden","NULL","NULL","1127"
2014,"NULL","personer","149","befolkning_verdensregion_9","vest_europa","NULL","NULL","1127"
2014,"NULL","personer","340","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1127"
2014,"NULL","personer","76","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1127"
2014,"NULL","personer","30","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1127"
2014,"NULL","personer","149","befolkning_verdensregion_9","asia","NULL","NULL","1127"
2014,"NULL","personer","121","befolkning_verdensregion_9","afrika","NULL","NULL","1127"
2014,"NULL","personer","27","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1127"
2014,"NULL","personer","6","befolkning_verdensregion_9","norden","NULL","NULL","1129"
2014,"NULL","personer","32","befolkning_verdensregion_9","vest_europa","NULL","NULL","1129"
2014,"NULL","personer","40","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1129"
2014,"NULL","personer","5","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1129"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1129"
2014,"NULL","personer","8","befolkning_verdensregion_9","asia","NULL","NULL","1129"
2014,"NULL","personer","5","befolkning_verdensregion_9","afrika","NULL","NULL","1129"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1129"
2014,"NULL","personer","96","befolkning_verdensregion_9","norden","NULL","NULL","1130"
2014,"NULL","personer","172","befolkning_verdensregion_9","vest_europa","NULL","NULL","1130"
2014,"NULL","personer","306","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1130"
2014,"NULL","personer","73","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1130"
2014,"NULL","personer","10","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1130"
2014,"NULL","personer","214","befolkning_verdensregion_9","asia","NULL","NULL","1130"
2014,"NULL","personer","176","befolkning_verdensregion_9","afrika","NULL","NULL","1130"
2014,"NULL","personer","20","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1130"
2014,"NULL","personer","22","befolkning_verdensregion_9","norden","NULL","NULL","1133"
2014,"NULL","personer","76","befolkning_verdensregion_9","vest_europa","NULL","NULL","1133"
2014,"NULL","personer","182","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1133"
2014,"NULL","personer","10","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1133"
2014,"NULL","personer","6","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1133"
2014,"NULL","personer","65","befolkning_verdensregion_9","asia","NULL","NULL","1133"
2014,"NULL","personer","62","befolkning_verdensregion_9","afrika","NULL","NULL","1133"
2014,"NULL","personer","6","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1133"
2014,"NULL","personer","38","befolkning_verdensregion_9","norden","NULL","NULL","1134"
2014,"NULL","personer","90","befolkning_verdensregion_9","vest_europa","NULL","NULL","1134"
2014,"NULL","personer","83","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1134"
2014,"NULL","personer","34","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1134"
2014,"NULL","personer","6","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1134"
2014,"NULL","personer","38","befolkning_verdensregion_9","asia","NULL","NULL","1134"
2014,"NULL","personer","56","befolkning_verdensregion_9","afrika","NULL","NULL","1134"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1134"
2014,"NULL","personer","21","befolkning_verdensregion_9","norden","NULL","NULL","1135"
2014,"NULL","personer","59","befolkning_verdensregion_9","vest_europa","NULL","NULL","1135"
2014,"NULL","personer","99","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1135"
2014,"NULL","personer","9","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1135"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1135"
2014,"NULL","personer","68","befolkning_verdensregion_9","asia","NULL","NULL","1135"
2014,"NULL","personer","65","befolkning_verdensregion_9","afrika","NULL","NULL","1135"
2014,"NULL","personer","5","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1135"
2014,"NULL","personer","13","befolkning_verdensregion_9","norden","NULL","NULL","1141"
2014,"NULL","personer","48","befolkning_verdensregion_9","vest_europa","NULL","NULL","1141"
2014,"NULL","personer","257","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1141"
2014,"NULL","personer","5","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1141"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1141"
2014,"NULL","personer","21","befolkning_verdensregion_9","asia","NULL","NULL","1141"
2014,"NULL","personer","3","befolkning_verdensregion_9","afrika","NULL","NULL","1141"
2014,"NULL","personer","4","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1141"
2014,"NULL","personer","66","befolkning_verdensregion_9","norden","NULL","NULL","1142"
2014,"NULL","personer","115","befolkning_verdensregion_9","vest_europa","NULL","NULL","1142"
2014,"NULL","personer","197","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1142"
2014,"NULL","personer","19","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1142"
2014,"NULL","personer","5","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1142"
2014,"NULL","personer","40","befolkning_verdensregion_9","asia","NULL","NULL","1142"
2014,"NULL","personer","33","befolkning_verdensregion_9","afrika","NULL","NULL","1142"
2014,"NULL","personer","16","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1142"
2014,"NULL","personer","3","befolkning_verdensregion_9","norden","NULL","NULL","1144"
2014,"NULL","personer","16","befolkning_verdensregion_9","vest_europa","NULL","NULL","1144"
2014,"NULL","personer","7","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1144"
2014,"NULL","personer","6","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1144"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1144"
2014,"NULL","personer","6","befolkning_verdensregion_9","asia","NULL","NULL","1144"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1144"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1144"
2014,"NULL","personer","4","befolkning_verdensregion_9","norden","NULL","NULL","1145"
2014,"NULL","personer","12","befolkning_verdensregion_9","vest_europa","NULL","NULL","1145"
2014,"NULL","personer","49","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1145"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1145"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1145"
2014,"NULL","personer","8","befolkning_verdensregion_9","asia","NULL","NULL","1145"
2014,"NULL","personer","3","befolkning_verdensregion_9","afrika","NULL","NULL","1145"
2014,"NULL","personer","5","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1145"
2014,"NULL","personer","39","befolkning_verdensregion_9","norden","NULL","NULL","1146"
2014,"NULL","personer","91","befolkning_verdensregion_9","vest_europa","NULL","NULL","1146"
2014,"NULL","personer","277","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1146"
2014,"NULL","personer","53","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1146"
2014,"NULL","personer","13","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1146"
2014,"NULL","personer","222","befolkning_verdensregion_9","asia","NULL","NULL","1146"
2014,"NULL","personer","33","befolkning_verdensregion_9","afrika","NULL","NULL","1146"
2014,"NULL","personer","21","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1146"
2014,"NULL","personer","384","befolkning_verdensregion_9","norden","NULL","NULL","1149"
2014,"NULL","personer","408","befolkning_verdensregion_9","vest_europa","NULL","NULL","1149"
2014,"NULL","personer","1251","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1149"
2014,"NULL","personer","181","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1149"
2014,"NULL","personer","77","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1149"
2014,"NULL","personer","720","befolkning_verdensregion_9","asia","NULL","NULL","1149"
2014,"NULL","personer","267","befolkning_verdensregion_9","afrika","NULL","NULL","1149"
2014,"NULL","personer","159","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1149"
2014,"NULL","personer","0","befolkning_verdensregion_9","norden","NULL","NULL","1151"
2014,"NULL","personer","4","befolkning_verdensregion_9","vest_europa","NULL","NULL","1151"
2014,"NULL","personer","3","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1151"
2014,"NULL","personer","8","befolkning_verdensregion_9","asia","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1151"
2014,"NULL","personer","53","befolkning_verdensregion_9","norden","NULL","NULL","1160"
2014,"NULL","personer","110","befolkning_verdensregion_9","vest_europa","NULL","NULL","1160"
2014,"NULL","personer","625","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1160"
2014,"NULL","personer","54","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1160"
2014,"NULL","personer","11","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1160"
2014,"NULL","personer","116","befolkning_verdensregion_9","asia","NULL","NULL","1160"
2014,"NULL","personer","32","befolkning_verdensregion_9","afrika","NULL","NULL","1160"
2014,"NULL","personer","9","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1160"
2014,"NULL","personer","2603","befolkning_verdensregion_9","norden","NULL","NULL","1201"
2014,"NULL","personer","4676","befolkning_verdensregion_9","vest_europa","NULL","NULL","1201"
2014,"NULL","personer","10115","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1201"
2014,"NULL","personer","2221","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1201"
2014,"NULL","personer","932","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1201"
2014,"NULL","personer","9352","befolkning_verdensregion_9","asia","NULL","NULL","1201"
2014,"NULL","personer","4385","befolkning_verdensregion_9","afrika","NULL","NULL","1201"
