"kommune_nr","aar","bosetting","enhet","tabellvariabel","tabell_navn"
"0714",2016,"anmodning","prosent","100","bosatt_anmodede"
"0716",2016,"anmodning","prosent","100","bosatt_anmodede"
"0719",2016,"anmodning","prosent","100","bosatt_anmodede"
"0720",2016,"anmodning","prosent","100","bosatt_anmodede"
"0722",2016,"anmodning","prosent","100","bosatt_anmodede"
"0723",2016,"anmodning","prosent","100","bosatt_anmodede"
"0728",2016,"anmodning","prosent","100","bosatt_anmodede"
"0805",2016,"anmodning","prosent","100","bosatt_anmodede"
"0806",2016,"anmodning","prosent","100","bosatt_anmodede"
"0807",2016,"anmodning","prosent","100","bosatt_anmodede"
"0811",2016,"anmodning","prosent","100","bosatt_anmodede"
"0814",2016,"anmodning","prosent","100","bosatt_anmodede"
"0815",2016,"anmodning","prosent","100","bosatt_anmodede"
"0817",2016,"anmodning","prosent","100","bosatt_anmodede"
"0819",2016,"anmodning","prosent","100","bosatt_anmodede"
"0821",2016,"anmodning","prosent","100","bosatt_anmodede"
"0822",2016,"anmodning","prosent","100","bosatt_anmodede"
"0826",2016,"anmodning","prosent","100","bosatt_anmodede"
"0827",2016,"anmodning","prosent","100","bosatt_anmodede"
"0828",2016,"anmodning","prosent","100","bosatt_anmodede"
"0829",2016,"anmodning","prosent","100","bosatt_anmodede"
"0830",2016,"anmodning","prosent","100","bosatt_anmodede"
"0831",2016,"anmodning","prosent","100","bosatt_anmodede"
"0833",2016,"anmodning","prosent","100","bosatt_anmodede"
"0834",2016,"anmodning","prosent","100","bosatt_anmodede"
"0901",2016,"anmodning","prosent","100","bosatt_anmodede"
"0904",2016,"anmodning","prosent","100","bosatt_anmodede"
"0906",2016,"anmodning","prosent","100","bosatt_anmodede"
"0911",2016,"anmodning","prosent","100","bosatt_anmodede"
"0912",2016,"anmodning","prosent","100","bosatt_anmodede"
"0914",2016,"anmodning","prosent","100","bosatt_anmodede"
"0919",2016,"anmodning","prosent","100","bosatt_anmodede"
"0926",2016,"anmodning","prosent","100","bosatt_anmodede"
"0928",2016,"anmodning","prosent","100","bosatt_anmodede"
"0929",2016,"anmodning","prosent","100","bosatt_anmodede"
"0935",2016,"anmodning","prosent","100","bosatt_anmodede"
"0937",2016,"anmodning","prosent","100","bosatt_anmodede"
"0938",2016,"anmodning","prosent","100","bosatt_anmodede"
"0940",2016,"anmodning","prosent","100","bosatt_anmodede"
"0941",2016,"anmodning","prosent","100","bosatt_anmodede"
"1001",2016,"anmodning","prosent","100","bosatt_anmodede"
"1002",2016,"anmodning","prosent","100","bosatt_anmodede"
"1003",2016,"anmodning","prosent","100","bosatt_anmodede"
"1004",2016,"anmodning","prosent","100","bosatt_anmodede"
"1014",2016,"anmodning","prosent","100","bosatt_anmodede"
"1017",2016,"anmodning","prosent","100","bosatt_anmodede"
"1018",2016,"anmodning","prosent","100","bosatt_anmodede"
"1021",2016,"anmodning","prosent","100","bosatt_anmodede"
"1026",2016,"anmodning","prosent","100","bosatt_anmodede"
"1027",2016,"anmodning","prosent","100","bosatt_anmodede"
"1029",2016,"anmodning","prosent","100","bosatt_anmodede"
"1032",2016,"anmodning","prosent","100","bosatt_anmodede"
"1034",2016,"anmodning","prosent","100","bosatt_anmodede"
"1037",2016,"anmodning","prosent","100","bosatt_anmodede"
"1046",2016,"anmodning","prosent","100","bosatt_anmodede"
"1101",2016,"anmodning","prosent","100","bosatt_anmodede"
"1102",2016,"anmodning","prosent","100","bosatt_anmodede"
"1103",2016,"anmodning","prosent","100","bosatt_anmodede"
"1106",2016,"anmodning","prosent","100","bosatt_anmodede"
"1111",2016,"anmodning","prosent","100","bosatt_anmodede"
"1112",2016,"anmodning","prosent","100","bosatt_anmodede"
"1114",2016,"anmodning","prosent","100","bosatt_anmodede"
"1119",2016,"anmodning","prosent","100","bosatt_anmodede"
"1120",2016,"anmodning","prosent","100","bosatt_anmodede"
"1121",2016,"anmodning","prosent","100","bosatt_anmodede"
"1122",2016,"anmodning","prosent","100","bosatt_anmodede"
"1124",2016,"anmodning","prosent","100","bosatt_anmodede"
"1127",2016,"anmodning","prosent","100","bosatt_anmodede"
"1129",2016,"anmodning","prosent","100","bosatt_anmodede"
"1130",2016,"anmodning","prosent","100","bosatt_anmodede"
"1133",2016,"anmodning","prosent","100","bosatt_anmodede"
"1134",2016,"anmodning","prosent","100","bosatt_anmodede"
"1135",2016,"anmodning","prosent","100","bosatt_anmodede"
"1141",2016,"anmodning","prosent","100","bosatt_anmodede"
"1142",2016,"anmodning","prosent","100","bosatt_anmodede"
"1144",2016,"anmodning","prosent","100","bosatt_anmodede"
"1145",2016,"anmodning","prosent","100","bosatt_anmodede"
"1146",2016,"anmodning","prosent","100","bosatt_anmodede"
"1149",2016,"anmodning","prosent","100","bosatt_anmodede"
"1151",2016,"anmodning","prosent","100","bosatt_anmodede"
"1160",2016,"anmodning","prosent","100","bosatt_anmodede"
"1201",2016,"anmodning","prosent","100","bosatt_anmodede"
"1211",2016,"anmodning","prosent","100","bosatt_anmodede"
"1216",2016,"anmodning","prosent","100","bosatt_anmodede"
"1219",2016,"anmodning","prosent","100","bosatt_anmodede"
"1221",2016,"anmodning","prosent","100","bosatt_anmodede"
"1222",2016,"anmodning","prosent","100","bosatt_anmodede"
"1223",2016,"anmodning","prosent","100","bosatt_anmodede"
"1224",2016,"anmodning","prosent","100","bosatt_anmodede"
"1227",2016,"anmodning","prosent","100","bosatt_anmodede"
"1228",2016,"anmodning","prosent","100","bosatt_anmodede"
"1231",2016,"anmodning","prosent","100","bosatt_anmodede"
"1232",2016,"anmodning","prosent","100","bosatt_anmodede"
"1233",2016,"anmodning","prosent","100","bosatt_anmodede"
"1234",2016,"anmodning","prosent","100","bosatt_anmodede"
"1235",2016,"anmodning","prosent","100","bosatt_anmodede"
"1238",2016,"anmodning","prosent","100","bosatt_anmodede"
"1241",2016,"anmodning","prosent","100","bosatt_anmodede"
"1242",2016,"anmodning","prosent","100","bosatt_anmodede"
"1243",2016,"anmodning","prosent","100","bosatt_anmodede"
"1244",2016,"anmodning","prosent","100","bosatt_anmodede"
"1245",2016,"anmodning","prosent","100","bosatt_anmodede"
"1246",2016,"anmodning","prosent","100","bosatt_anmodede"
"1247",2016,"anmodning","prosent","100","bosatt_anmodede"
"1251",2016,"anmodning","prosent","100","bosatt_anmodede"
"1252",2016,"anmodning","prosent","100","bosatt_anmodede"
"1253",2016,"anmodning","prosent","100","bosatt_anmodede"
"1256",2016,"anmodning","prosent","100","bosatt_anmodede"
"1259",2016,"anmodning","prosent","100","bosatt_anmodede"
"1260",2016,"anmodning","prosent","100","bosatt_anmodede"
"1263",2016,"anmodning","prosent","100","bosatt_anmodede"
"1264",2016,"anmodning","prosent","100","bosatt_anmodede"
"1265",2016,"anmodning","prosent","100","bosatt_anmodede"
"1266",2016,"anmodning","prosent","100","bosatt_anmodede"
"1401",2016,"anmodning","prosent","100","bosatt_anmodede"
"1411",2016,"anmodning","prosent","100","bosatt_anmodede"
"1412",2016,"anmodning","prosent","100","bosatt_anmodede"
"1413",2016,"anmodning","prosent","100","bosatt_anmodede"
"1416",2016,"anmodning","prosent","100","bosatt_anmodede"
"1417",2016,"anmodning","prosent","100","bosatt_anmodede"
"1418",2016,"anmodning","prosent","100","bosatt_anmodede"
"1419",2016,"anmodning","prosent","100","bosatt_anmodede"
"1420",2016,"anmodning","prosent","100","bosatt_anmodede"
"1421",2016,"anmodning","prosent","100","bosatt_anmodede"
"1422",2016,"anmodning","prosent","100","bosatt_anmodede"
"1424",2016,"anmodning","prosent","100","bosatt_anmodede"
"1426",2016,"anmodning","prosent","100","bosatt_anmodede"
"1428",2016,"anmodning","prosent","100","bosatt_anmodede"
"1429",2016,"anmodning","prosent","100","bosatt_anmodede"
"1430",2016,"anmodning","prosent","100","bosatt_anmodede"
"1431",2016,"anmodning","prosent","100","bosatt_anmodede"
"1432",2016,"anmodning","prosent","100","bosatt_anmodede"
"1433",2016,"anmodning","prosent","100","bosatt_anmodede"
"1438",2016,"anmodning","prosent","100","bosatt_anmodede"
"1439",2016,"anmodning","prosent","100","bosatt_anmodede"
"1441",2016,"anmodning","prosent","100","bosatt_anmodede"
"1443",2016,"anmodning","prosent","100","bosatt_anmodede"
"1444",2016,"anmodning","prosent","100","bosatt_anmodede"
"1445",2016,"anmodning","prosent","100","bosatt_anmodede"
"1449",2016,"anmodning","prosent","100","bosatt_anmodede"
"1502",2016,"anmodning","prosent","100","bosatt_anmodede"
"1504",2016,"anmodning","prosent","100","bosatt_anmodede"
"1505",2016,"anmodning","prosent","100","bosatt_anmodede"
"1511",2016,"anmodning","prosent","100","bosatt_anmodede"
"1514",2016,"anmodning","prosent","100","bosatt_anmodede"
"1515",2016,"anmodning","prosent","100","bosatt_anmodede"
"1516",2016,"anmodning","prosent","100","bosatt_anmodede"
"1517",2016,"anmodning","prosent","100","bosatt_anmodede"
"1519",2016,"anmodning","prosent","100","bosatt_anmodede"
"1520",2016,"anmodning","prosent","100","bosatt_anmodede"
"1523",2016,"anmodning","prosent","100","bosatt_anmodede"
"1524",2016,"anmodning","prosent","100","bosatt_anmodede"
"1525",2016,"anmodning","prosent","100","bosatt_anmodede"
"1526",2016,"anmodning","prosent","100","bosatt_anmodede"
"1528",2016,"anmodning","prosent","100","bosatt_anmodede"
"1529",2016,"anmodning","prosent","100","bosatt_anmodede"
"1531",2016,"anmodning","prosent","100","bosatt_anmodede"
"1532",2016,"anmodning","prosent","100","bosatt_anmodede"
"1534",2016,"anmodning","prosent","100","bosatt_anmodede"
"1535",2016,"anmodning","prosent","100","bosatt_anmodede"
"1539",2016,"anmodning","prosent","100","bosatt_anmodede"
"1543",2016,"anmodning","prosent","100","bosatt_anmodede"
"1545",2016,"anmodning","prosent","100","bosatt_anmodede"
"1546",2016,"anmodning","prosent","100","bosatt_anmodede"
"1547",2016,"anmodning","prosent","100","bosatt_anmodede"
"1548",2016,"anmodning","prosent","100","bosatt_anmodede"
"1551",2016,"anmodning","prosent","100","bosatt_anmodede"
"1554",2016,"anmodning","prosent","100","bosatt_anmodede"
"1557",2016,"anmodning","prosent","100","bosatt_anmodede"
"1560",2016,"anmodning","prosent","100","bosatt_anmodede"
"1563",2016,"anmodning","prosent","100","bosatt_anmodede"
"1566",2016,"anmodning","prosent","100","bosatt_anmodede"
"1567",2016,"anmodning","prosent","100","bosatt_anmodede"
"1571",2016,"anmodning","prosent","100","bosatt_anmodede"
"1573",2016,"anmodning","prosent","100","bosatt_anmodede"
"1576",2016,"anmodning","prosent","100","bosatt_anmodede"
"1601",2016,"anmodning","prosent","100","bosatt_anmodede"
"1612",2016,"anmodning","prosent","100","bosatt_anmodede"
"1613",2016,"anmodning","prosent","100","bosatt_anmodede"
"1617",2016,"anmodning","prosent","100","bosatt_anmodede"
"1620",2016,"anmodning","prosent","100","bosatt_anmodede"
"1621",2016,"anmodning","prosent","100","bosatt_anmodede"
"1622",2016,"anmodning","prosent","100","bosatt_anmodede"
"1624",2016,"anmodning","prosent","100","bosatt_anmodede"
"1627",2016,"anmodning","prosent","100","bosatt_anmodede"
"1630",2016,"anmodning","prosent","100","bosatt_anmodede"
"1632",2016,"anmodning","prosent","100","bosatt_anmodede"
"1633",2016,"anmodning","prosent","100","bosatt_anmodede"
"1634",2016,"anmodning","prosent","100","bosatt_anmodede"
"1635",2016,"anmodning","prosent","100","bosatt_anmodede"
"1636",2016,"anmodning","prosent","100","bosatt_anmodede"
"1638",2016,"anmodning","prosent","100","bosatt_anmodede"
"1640",2016,"anmodning","prosent","100","bosatt_anmodede"
"1644",2016,"anmodning","prosent","100","bosatt_anmodede"
"1648",2016,"anmodning","prosent","100","bosatt_anmodede"
"1653",2016,"anmodning","prosent","100","bosatt_anmodede"
"1657",2016,"anmodning","prosent","100","bosatt_anmodede"
"1662",2016,"anmodning","prosent","100","bosatt_anmodede"
"1663",2016,"anmodning","prosent","100","bosatt_anmodede"
"1664",2016,"anmodning","prosent","100","bosatt_anmodede"
"1665",2016,"anmodning","prosent","100","bosatt_anmodede"
"1702",2016,"anmodning","prosent","100","bosatt_anmodede"
"1703",2016,"anmodning","prosent","100","bosatt_anmodede"
"1711",2016,"anmodning","prosent","100","bosatt_anmodede"
"1714",2016,"anmodning","prosent","100","bosatt_anmodede"
"1717",2016,"anmodning","prosent","100","bosatt_anmodede"
"1718",2016,"anmodning","prosent","100","bosatt_anmodede"
"1719",2016,"anmodning","prosent","100","bosatt_anmodede"
"1721",2016,"anmodning","prosent","100","bosatt_anmodede"
"1724",2016,"anmodning","prosent","100","bosatt_anmodede"
"1725",2016,"anmodning","prosent","100","bosatt_anmodede"
"1736",2016,"anmodning","prosent","100","bosatt_anmodede"
"1738",2016,"anmodning","prosent","100","bosatt_anmodede"
"1739",2016,"anmodning","prosent","100","bosatt_anmodede"
"1740",2016,"anmodning","prosent","100","bosatt_anmodede"
"1742",2016,"anmodning","prosent","100","bosatt_anmodede"
"1743",2016,"anmodning","prosent","100","bosatt_anmodede"
"1744",2016,"anmodning","prosent","100","bosatt_anmodede"
"1748",2016,"anmodning","prosent","100","bosatt_anmodede"
"1749",2016,"anmodning","prosent","100","bosatt_anmodede"
"1750",2016,"anmodning","prosent","100","bosatt_anmodede"
"1751",2016,"anmodning","prosent","100","bosatt_anmodede"
"1755",2016,"anmodning","prosent","100","bosatt_anmodede"
"1756",2016,"anmodning","prosent","100","bosatt_anmodede"
"1804",2016,"anmodning","prosent","100","bosatt_anmodede"
"1805",2016,"anmodning","prosent","100","bosatt_anmodede"
"1811",2016,"anmodning","prosent","100","bosatt_anmodede"
"1812",2016,"anmodning","prosent","100","bosatt_anmodede"
"1813",2016,"anmodning","prosent","100","bosatt_anmodede"
"1815",2016,"anmodning","prosent","100","bosatt_anmodede"
"1816",2016,"anmodning","prosent","100","bosatt_anmodede"
"1818",2016,"anmodning","prosent","100","bosatt_anmodede"
"1820",2016,"anmodning","prosent","100","bosatt_anmodede"
"1822",2016,"anmodning","prosent","100","bosatt_anmodede"
"1824",2016,"anmodning","prosent","100","bosatt_anmodede"
"1825",2016,"anmodning","prosent","100","bosatt_anmodede"
"1826",2016,"anmodning","prosent","100","bosatt_anmodede"
"1827",2016,"anmodning","prosent","100","bosatt_anmodede"
"1828",2016,"anmodning","prosent","100","bosatt_anmodede"
"1832",2016,"anmodning","prosent","100","bosatt_anmodede"
"1833",2016,"anmodning","prosent","100","bosatt_anmodede"
"1834",2016,"anmodning","prosent","100","bosatt_anmodede"
"1835",2016,"anmodning","prosent","100","bosatt_anmodede"
"1836",2016,"anmodning","prosent","100","bosatt_anmodede"
"1837",2016,"anmodning","prosent","100","bosatt_anmodede"
"1838",2016,"anmodning","prosent","100","bosatt_anmodede"
"1839",2016,"anmodning","prosent","100","bosatt_anmodede"
"1840",2016,"anmodning","prosent","100","bosatt_anmodede"
"1841",2016,"anmodning","prosent","100","bosatt_anmodede"
"1845",2016,"anmodning","prosent","100","bosatt_anmodede"
"1848",2016,"anmodning","prosent","100","bosatt_anmodede"
"1849",2016,"anmodning","prosent","100","bosatt_anmodede"
"1850",2016,"anmodning","prosent","100","bosatt_anmodede"
"1851",2016,"anmodning","prosent","100","bosatt_anmodede"
"1852",2016,"anmodning","prosent","100","bosatt_anmodede"
"1853",2016,"anmodning","prosent","100","bosatt_anmodede"
"1854",2016,"anmodning","prosent","100","bosatt_anmodede"
"1856",2016,"anmodning","prosent","100","bosatt_anmodede"
"1857",2016,"anmodning","prosent","100","bosatt_anmodede"
"1859",2016,"anmodning","prosent","100","bosatt_anmodede"
"1860",2016,"anmodning","prosent","100","bosatt_anmodede"
"1865",2016,"anmodning","prosent","100","bosatt_anmodede"
"1866",2016,"anmodning","prosent","100","bosatt_anmodede"
"1867",2016,"anmodning","prosent","100","bosatt_anmodede"
"1868",2016,"anmodning","prosent","100","bosatt_anmodede"
"1870",2016,"anmodning","prosent","100","bosatt_anmodede"
"1871",2016,"anmodning","prosent","100","bosatt_anmodede"
"1874",2016,"anmodning","prosent","100","bosatt_anmodede"
"1902",2016,"anmodning","prosent","100","bosatt_anmodede"
"1903",2016,"anmodning","prosent","100","bosatt_anmodede"
"1911",2016,"anmodning","prosent","100","bosatt_anmodede"
"1913",2016,"anmodning","prosent","100","bosatt_anmodede"
"1917",2016,"anmodning","prosent","100","bosatt_anmodede"
"1919",2016,"anmodning","prosent","100","bosatt_anmodede"
"1920",2016,"anmodning","prosent","100","bosatt_anmodede"
"1922",2016,"anmodning","prosent","100","bosatt_anmodede"
"1923",2016,"anmodning","prosent","100","bosatt_anmodede"
"1924",2016,"anmodning","prosent","100","bosatt_anmodede"
"1925",2016,"anmodning","prosent","100","bosatt_anmodede"
"1926",2016,"anmodning","prosent","100","bosatt_anmodede"
"1927",2016,"anmodning","prosent","100","bosatt_anmodede"
"1928",2016,"anmodning","prosent","100","bosatt_anmodede"
"1929",2016,"anmodning","prosent","100","bosatt_anmodede"
"1931",2016,"anmodning","prosent","100","bosatt_anmodede"
"1933",2016,"anmodning","prosent","100","bosatt_anmodede"
"1936",2016,"anmodning","prosent","100","bosatt_anmodede"
"1938",2016,"anmodning","prosent","100","bosatt_anmodede"
"1939",2016,"anmodning","prosent","100","bosatt_anmodede"
"1940",2016,"anmodning","prosent","100","bosatt_anmodede"
"1941",2016,"anmodning","prosent","100","bosatt_anmodede"
"1942",2016,"anmodning","prosent","100","bosatt_anmodede"
"1943",2016,"anmodning","prosent","100","bosatt_anmodede"
"2002",2016,"anmodning","prosent","100","bosatt_anmodede"
"2003",2016,"anmodning","prosent","100","bosatt_anmodede"
"2004",2016,"anmodning","prosent","100","bosatt_anmodede"
"2011",2016,"anmodning","prosent","100","bosatt_anmodede"
"2012",2016,"anmodning","prosent","100","bosatt_anmodede"
"2014",2016,"anmodning","prosent","100","bosatt_anmodede"
"2015",2016,"anmodning","prosent","100","bosatt_anmodede"
"2017",2016,"anmodning","prosent","100","bosatt_anmodede"
"2018",2016,"anmodning","prosent","100","bosatt_anmodede"
"2019",2016,"anmodning","prosent","100","bosatt_anmodede"
"2020",2016,"anmodning","prosent","100","bosatt_anmodede"
"2021",2016,"anmodning","prosent","100","bosatt_anmodede"
"2022",2016,"anmodning","prosent","100","bosatt_anmodede"
"2023",2016,"anmodning","prosent","100","bosatt_anmodede"
"2024",2016,"anmodning","prosent","100","bosatt_anmodede"
"2025",2016,"anmodning","prosent","100","bosatt_anmodede"
"2027",2016,"anmodning","prosent","100","bosatt_anmodede"
"2028",2016,"anmodning","prosent","100","bosatt_anmodede"
"2030",2016,"anmodning","prosent","100","bosatt_anmodede"
