"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030114","toaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030115","toaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030116","toaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030117","toaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","toaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030101","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030102","toaar","0","annet","2014","personer","6","intro_status_arbutd"
"030103","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030104","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030105","toaar","0","annet","2014","personer","9","intro_status_arbutd"
"030106","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030107","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030108","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030109","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030110","toaar","0","annet","2014","personer","4","intro_status_arbutd"
"030111","toaar","0","annet","2014","personer","7","intro_status_arbutd"
"030112","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030113","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030114","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030115","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030116","toaar","0","annet","2014","personer","0","intro_status_arbutd"
"030117","toaar","0","annet","2014","personer","0","intro_status_arbutd"
"030199","toaar","0","annet","2014","personer",":","intro_status_arbutd"
"030101","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030102","toaar","0","arbutd","2014","prosent","45","intro_status_arbutd"
"030103","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030104","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030105","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030106","toaar","0","arbutd","2014","prosent","0","intro_status_arbutd"
"030107","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","toaar","0","arbutd","2014","prosent","45","intro_status_arbutd"
"030110","toaar","0","arbutd","2014","prosent","75","intro_status_arbutd"
"030111","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030112","toaar","0","arbutd","2014","prosent","62","intro_status_arbutd"
"030113","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030114","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030115","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030117","toaar","0","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","toaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030101","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030102","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030103","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030104","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030105","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030106","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030107","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030108","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030109","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030110","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030111","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030112","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030113","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030114","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030115","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030116","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030117","toaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","toaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030101","toaar","0","annet","2014","prosent","40","intro_status_arbutd"
"030102","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030103","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030104","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030105","toaar","0","annet","2014","prosent","0","intro_status_arbutd"
"030106","toaar","0","annet","2014","prosent","100","intro_status_arbutd"
"030107","toaar","0","annet","2014","prosent","0","intro_status_arbutd"
"030108","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030109","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030110","toaar","0","annet","2014","prosent","25","intro_status_arbutd"
"030111","toaar","0","annet","2014","prosent","58","intro_status_arbutd"
"030112","toaar","0","annet","2014","prosent","38","intro_status_arbutd"
"030113","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030114","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030115","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030116","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030117","toaar","0","annet","2014","prosent","0","intro_status_arbutd"
"030199","toaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030101","treaar","alle","alle","2014","personer","28","intro_status_arbutd"
"030102","treaar","alle","alle","2014","personer","23","intro_status_arbutd"
"030103","treaar","alle","alle","2014","personer","14","intro_status_arbutd"
"030104","treaar","alle","alle","2014","personer","14","intro_status_arbutd"
"030105","treaar","alle","alle","2014","personer","19","intro_status_arbutd"
"030106","treaar","alle","alle","2014","personer","10","intro_status_arbutd"
"030107","treaar","alle","alle","2014","personer","6","intro_status_arbutd"
"030108","treaar","alle","alle","2014","personer","11","intro_status_arbutd"
"030109","treaar","alle","alle","2014","personer","25","intro_status_arbutd"
"030110","treaar","alle","alle","2014","personer","21","intro_status_arbutd"
"030111","treaar","alle","alle","2014","personer","19","intro_status_arbutd"
"030112","treaar","alle","alle","2014","personer","23","intro_status_arbutd"
"030113","treaar","alle","alle","2014","personer","13","intro_status_arbutd"
"030114","treaar","alle","alle","2014","personer","13","intro_status_arbutd"
"030115","treaar","alle","alle","2014","personer","12","intro_status_arbutd"
"030116","treaar","alle","alle","2014","personer","4","intro_status_arbutd"
"030117","treaar","alle","alle","2014","personer","0","intro_status_arbutd"
"030199","treaar","alle","alle","2014","personer","5","intro_status_arbutd"
"030101","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030102","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030103","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030104","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030105","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030106","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030107","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030108","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030109","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030110","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030111","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030112","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030113","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030114","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030115","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030116","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030117","treaar","alle","alle","2014","prosent","0","intro_status_arbutd"
"030199","treaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030101","treaar","alle","arbutd","2014","personer","15","intro_status_arbutd"
"030102","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030103","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030104","treaar","alle","arbutd","2014","personer","10","intro_status_arbutd"
"030105","treaar","alle","arbutd","2014","personer","10","intro_status_arbutd"
"030106","treaar","alle","arbutd","2014","personer","6","intro_status_arbutd"
"030107","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030108","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030109","treaar","alle","arbutd","2014","personer","13","intro_status_arbutd"
"030110","treaar","alle","arbutd","2014","personer","14","intro_status_arbutd"
"030111","treaar","alle","arbutd","2014","personer","11","intro_status_arbutd"
"030112","treaar","alle","arbutd","2014","personer","16","intro_status_arbutd"
"030113","treaar","alle","arbutd","2014","personer","9","intro_status_arbutd"
"030114","treaar","alle","arbutd","2014","personer","7","intro_status_arbutd"
"030115","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030116","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030117","treaar","alle","arbutd","2014","personer","0","intro_status_arbutd"
"030199","treaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030101","treaar","alle","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"030102","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030103","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030104","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030105","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030106","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030107","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030108","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030109","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030110","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030111","treaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030112","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030113","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030114","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030115","treaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030116","treaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030117","treaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","treaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030101","treaar","alle","annet","2014","personer","9","intro_status_arbutd"
"030102","treaar","alle","annet","2014","personer","7","intro_status_arbutd"
"030103","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030104","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030105","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030106","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030107","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030108","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030109","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030110","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030111","treaar","alle","annet","2014","personer","8","intro_status_arbutd"
"030112","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030113","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030114","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030115","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030116","treaar","alle","annet","2014","personer","0","intro_status_arbutd"
"030117","treaar","alle","annet","2014","personer","0","intro_status_arbutd"
"030199","treaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030101","treaar","alle","arbutd","2014","prosent","54","intro_status_arbutd"
"030102","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030103","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030104","treaar","alle","arbutd","2014","prosent","71","intro_status_arbutd"
"030105","treaar","alle","arbutd","2014","prosent","53","intro_status_arbutd"
"030106","treaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"030107","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","treaar","alle","arbutd","2014","prosent","52","intro_status_arbutd"
"030110","treaar","alle","arbutd","2014","prosent","67","intro_status_arbutd"
"030111","treaar","alle","arbutd","2014","prosent","58","intro_status_arbutd"
"030112","treaar","alle","arbutd","2014","prosent","70","intro_status_arbutd"
"030113","treaar","alle","arbutd","2014","prosent","69","intro_status_arbutd"
"030114","treaar","alle","arbutd","2014","prosent","54","intro_status_arbutd"
"030115","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030117","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030101","treaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"030102","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030103","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030104","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030105","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030106","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030107","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030108","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030109","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030110","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030111","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030112","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030113","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030114","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030115","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030116","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030117","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030101","treaar","alle","annet","2014","prosent","32","intro_status_arbutd"
"030102","treaar","alle","annet","2014","prosent","30","intro_status_arbutd"
"030103","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030104","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030105","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030106","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030107","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030108","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030109","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030110","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030111","treaar","alle","annet","2014","prosent","42","intro_status_arbutd"
"030112","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030113","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030114","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030115","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030116","treaar","alle","annet","2014","prosent","0","intro_status_arbutd"
"030117","treaar","alle","annet","2014","prosent","0","intro_status_arbutd"
"030199","treaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030101","treaar","1","alle","2014","personer","17","intro_status_arbutd"
"030102","treaar","1","alle","2014","personer","15","intro_status_arbutd"
"030103","treaar","1","alle","2014","personer","5","intro_status_arbutd"
"030104","treaar","1","alle","2014","personer","7","intro_status_arbutd"
"030105","treaar","1","alle","2014","personer","9","intro_status_arbutd"
"030106","treaar","1","alle","2014","personer","4","intro_status_arbutd"
"030107","treaar","1","alle","2014","personer",":","intro_status_arbutd"
"030108","treaar","1","alle","2014","personer","6","intro_status_arbutd"
"030109","treaar","1","alle","2014","personer","9","intro_status_arbutd"
"030110","treaar","1","alle","2014","personer","9","intro_status_arbutd"
"030111","treaar","1","alle","2014","personer",":","intro_status_arbutd"
"030112","treaar","1","alle","2014","personer","9","intro_status_arbutd"
"030113","treaar","1","alle","2014","personer","4","intro_status_arbutd"
"030114","treaar","1","alle","2014","personer","6","intro_status_arbutd"
"030115","treaar","1","alle","2014","personer","4","intro_status_arbutd"
"030116","treaar","1","alle","2014","personer",":","intro_status_arbutd"
"030117","treaar","1","alle","2014","personer","0","intro_status_arbutd"
"030199","treaar","1","alle","2014","personer",":","intro_status_arbutd"
"030101","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030102","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030103","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030104","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030105","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030106","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030107","treaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030108","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030109","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030110","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030111","treaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030112","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030113","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030114","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030115","treaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030116","treaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030117","treaar","1","alle","2014","prosent","0","intro_status_arbutd"
"030199","treaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030101","treaar","1","arbutd","2014","personer","11","intro_status_arbutd"
"030102","treaar","1","arbutd","2014","personer","11","intro_status_arbutd"
"030103","treaar","1","arbutd","2014","personer","5","intro_status_arbutd"
"030104","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030105","treaar","1","arbutd","2014","personer","4","intro_status_arbutd"
"030106","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030107","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030108","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030109","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030110","treaar","1","arbutd","2014","personer","9","intro_status_arbutd"
"030111","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030112","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030113","treaar","1","arbutd","2014","personer","4","intro_status_arbutd"
"030114","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030115","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030116","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030117","treaar","1","arbutd","2014","personer","0","intro_status_arbutd"
"030199","treaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030101","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030102","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030103","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030104","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030105","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030106","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030107","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030108","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030109","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030110","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030111","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030112","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030113","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030114","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030115","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030116","treaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030117","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","treaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030101","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030102","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030103","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030104","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030105","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030106","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030107","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030108","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030109","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030110","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030111","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030112","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030113","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030114","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030115","treaar","1","annet","2014","personer",":","intro_status_arbutd"
"030116","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030117","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030199","treaar","1","annet","2014","personer","0","intro_status_arbutd"
"030101","treaar","1","arbutd","2014","prosent","65","intro_status_arbutd"
"030102","treaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"030103","treaar","1","arbutd","2014","prosent","100","intro_status_arbutd"
"030104","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030105","treaar","1","arbutd","2014","prosent","44","intro_status_arbutd"
"030106","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030107","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030110","treaar","1","arbutd","2014","prosent","100","intro_status_arbutd"
"030111","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030112","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030113","treaar","1","arbutd","2014","prosent","100","intro_status_arbutd"
"030114","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030115","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030117","treaar","1","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","treaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030101","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030102","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030103","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030104","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030105","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030106","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030107","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030108","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030109","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030110","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030111","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030112","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030113","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030114","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030115","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030116","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030117","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","treaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030101","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030102","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030103","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030104","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030105","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030106","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030107","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030108","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030109","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030110","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030111","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030112","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030113","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030114","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030115","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030116","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030117","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030199","treaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030101","treaar","0","alle","2014","personer","11","intro_status_arbutd"
"030102","treaar","0","alle","2014","personer","8","intro_status_arbutd"
"030103","treaar","0","alle","2014","personer","9","intro_status_arbutd"
"030104","treaar","0","alle","2014","personer","7","intro_status_arbutd"
"030105","treaar","0","alle","2014","personer","10","intro_status_arbutd"
"030106","treaar","0","alle","2014","personer","6","intro_status_arbutd"
"030107","treaar","0","alle","2014","personer",":","intro_status_arbutd"
"030108","treaar","0","alle","2014","personer","5","intro_status_arbutd"
"030109","treaar","0","alle","2014","personer","16","intro_status_arbutd"
"030110","treaar","0","alle","2014","personer","12","intro_status_arbutd"
"030111","treaar","0","alle","2014","personer",":","intro_status_arbutd"
"030112","treaar","0","alle","2014","personer","14","intro_status_arbutd"
"030113","treaar","0","alle","2014","personer","9","intro_status_arbutd"
"030114","treaar","0","alle","2014","personer","7","intro_status_arbutd"
"030115","treaar","0","alle","2014","personer","8","intro_status_arbutd"
"030116","treaar","0","alle","2014","personer",":","intro_status_arbutd"
"030117","treaar","0","alle","2014","personer","0","intro_status_arbutd"
"030199","treaar","0","alle","2014","personer",":","intro_status_arbutd"
"030101","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030102","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030103","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030104","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030105","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030106","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030107","treaar","0","alle","2014","prosent",":","intro_status_arbutd"
"030108","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030109","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030110","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030111","treaar","0","alle","2014","prosent",":","intro_status_arbutd"
"030112","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030113","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030114","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030115","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"030116","treaar","0","alle","2014","prosent",":","intro_status_arbutd"
"030117","treaar","0","alle","2014","prosent","0","intro_status_arbutd"
"030199","treaar","0","alle","2014","prosent",":","intro_status_arbutd"
