"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","19","befolkningen_ellers","alle","personer","0_5","10667"
"befolkning_alder","2015","19","innvandrere","0","personer","0_5","173"
"befolkning_alder","2015","19","innvandrere","1","personer","0_5","165"
"befolkning_alder","2015","19","innvandrere","alle","personer","0_5","338"
"befolkning_alder","2015","20","alle","0","personer","0_5","2511"
"befolkning_alder","2015","20","alle","1","personer","0_5","2432"
"befolkning_alder","2015","20","alle","alle","personer","0_5","4943"
"befolkning_alder","2015","20","befolkningen_ellers","0","personer","0_5","2412"
"befolkning_alder","2015","20","befolkningen_ellers","1","personer","0_5","2332"
"befolkning_alder","2015","20","befolkningen_ellers","alle","personer","0_5","4744"
"befolkning_alder","2015","20","innvandrere","0","personer","0_5","99"
"befolkning_alder","2015","20","innvandrere","1","personer","0_5","100"
"befolkning_alder","2015","20","innvandrere","alle","personer","0_5","199"
"befolkning_alder","2015","01","alle","0","personer","16_19","7331"
"befolkning_alder","2015","01","alle","1","personer","16_19","7722"
"befolkning_alder","2015","01","alle","alle","personer","16_19","15053"
"befolkning_alder","2015","01","befolkningen_ellers","0","personer","16_19","6560"
"befolkning_alder","2015","01","befolkningen_ellers","1","personer","16_19","6830"
"befolkning_alder","2015","01","befolkningen_ellers","alle","personer","16_19","13390"
"befolkning_alder","2015","01","innvandrere","0","personer","16_19","771"
"befolkning_alder","2015","01","innvandrere","1","personer","16_19","892"
"befolkning_alder","2015","01","innvandrere","alle","personer","16_19","1663"
"befolkning_alder","2015","02","alle","0","personer","16_19","14924"
"befolkning_alder","2015","02","alle","1","personer","16_19","15966"
"befolkning_alder","2015","02","alle","alle","personer","16_19","30890"
"befolkning_alder","2015","02","befolkningen_ellers","0","personer","16_19","13716"
"befolkning_alder","2015","02","befolkningen_ellers","1","personer","16_19","14625"
"befolkning_alder","2015","02","befolkningen_ellers","alle","personer","16_19","28341"
"befolkning_alder","2015","02","innvandrere","0","personer","16_19","1208"
"befolkning_alder","2015","02","innvandrere","1","personer","16_19","1341"
"befolkning_alder","2015","02","innvandrere","alle","personer","16_19","2549"
"befolkning_alder","2015","03","alle","0","personer","16_19","11874"
"befolkning_alder","2015","03","alle","1","personer","16_19","12191"
"befolkning_alder","2015","03","alle","alle","personer","16_19","24065"
"befolkning_alder","2015","03","befolkningen_ellers","0","personer","16_19","10086"
"befolkning_alder","2015","03","befolkningen_ellers","1","personer","16_19","10281"
"befolkning_alder","2015","03","befolkningen_ellers","alle","personer","16_19","20367"
"befolkning_alder","2015","03","innvandrere","0","personer","16_19","1788"
"befolkning_alder","2015","03","innvandrere","1","personer","16_19","1910"
"befolkning_alder","2015","03","innvandrere","alle","personer","16_19","3698"
"befolkning_alder","2015","04","alle","0","personer","16_19","4747"
"befolkning_alder","2015","04","alle","1","personer","16_19","5237"
"befolkning_alder","2015","04","alle","alle","personer","16_19","9984"
"befolkning_alder","2015","04","befolkningen_ellers","0","personer","16_19","4381"
"befolkning_alder","2015","04","befolkningen_ellers","1","personer","16_19","4806"
"befolkning_alder","2015","04","befolkningen_ellers","alle","personer","16_19","9187"
"befolkning_alder","2015","04","innvandrere","0","personer","16_19","366"
"befolkning_alder","2015","04","innvandrere","1","personer","16_19","431"
"befolkning_alder","2015","04","innvandrere","alle","personer","16_19","797"
"befolkning_alder","2015","05","alle","0","personer","16_19","4665"
"befolkning_alder","2015","05","alle","1","personer","16_19","5049"
"befolkning_alder","2015","05","alle","alle","personer","16_19","9714"
"befolkning_alder","2015","05","befolkningen_ellers","0","personer","16_19","4326"
"befolkning_alder","2015","05","befolkningen_ellers","1","personer","16_19","4622"
"befolkning_alder","2015","05","befolkningen_ellers","alle","personer","16_19","8948"
"befolkning_alder","2015","05","innvandrere","0","personer","16_19","339"
"befolkning_alder","2015","05","innvandrere","1","personer","16_19","427"
"befolkning_alder","2015","05","innvandrere","alle","personer","16_19","766"
"befolkning_alder","2015","06","alle","0","personer","16_19","6536"
"befolkning_alder","2015","06","alle","1","personer","16_19","7056"
"befolkning_alder","2015","06","alle","alle","personer","16_19","13592"
"befolkning_alder","2015","06","befolkningen_ellers","0","personer","16_19","5838"
"befolkning_alder","2015","06","befolkningen_ellers","1","personer","16_19","6256"
"befolkning_alder","2015","06","befolkningen_ellers","alle","personer","16_19","12094"
"befolkning_alder","2015","06","innvandrere","0","personer","16_19","698"
"befolkning_alder","2015","06","innvandrere","1","personer","16_19","800"
"befolkning_alder","2015","06","innvandrere","alle","personer","16_19","1498"
"befolkning_alder","2015","07","alle","0","personer","16_19","6148"
"befolkning_alder","2015","07","alle","1","personer","16_19","6717"
"befolkning_alder","2015","07","alle","alle","personer","16_19","12865"
"befolkning_alder","2015","07","befolkningen_ellers","0","personer","16_19","5648"
"befolkning_alder","2015","07","befolkningen_ellers","1","personer","16_19","6097"
"befolkning_alder","2015","07","befolkningen_ellers","alle","personer","16_19","11745"
"befolkning_alder","2015","07","innvandrere","0","personer","16_19","500"
"befolkning_alder","2015","07","innvandrere","1","personer","16_19","620"
"befolkning_alder","2015","07","innvandrere","alle","personer","16_19","1120"
"befolkning_alder","2015","08","alle","0","personer","16_19","4368"
"befolkning_alder","2015","08","alle","1","personer","16_19","4583"
"befolkning_alder","2015","08","alle","alle","personer","16_19","8951"
"befolkning_alder","2015","08","befolkningen_ellers","0","personer","16_19","3963"
"befolkning_alder","2015","08","befolkningen_ellers","1","personer","16_19","4105"
"befolkning_alder","2015","08","befolkningen_ellers","alle","personer","16_19","8068"
"befolkning_alder","2015","08","innvandrere","0","personer","16_19","405"
"befolkning_alder","2015","08","innvandrere","1","personer","16_19","478"
"befolkning_alder","2015","08","innvandrere","alle","personer","16_19","883"
"befolkning_alder","2015","09","alle","0","personer","16_19","3034"
"befolkning_alder","2015","09","alle","1","personer","16_19","3193"
"befolkning_alder","2015","09","alle","alle","personer","16_19","6227"
"befolkning_alder","2015","09","befolkningen_ellers","0","personer","16_19","2733"
"befolkning_alder","2015","09","befolkningen_ellers","1","personer","16_19","2911"
"befolkning_alder","2015","09","befolkningen_ellers","alle","personer","16_19","5644"
"befolkning_alder","2015","09","innvandrere","0","personer","16_19","301"
"befolkning_alder","2015","09","innvandrere","1","personer","16_19","282"
"befolkning_alder","2015","09","innvandrere","alle","personer","16_19","583"
"befolkning_alder","2015","10","alle","0","personer","16_19","4969"
"befolkning_alder","2015","10","alle","1","personer","16_19","5201"
"befolkning_alder","2015","10","alle","alle","personer","16_19","10170"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","16_19","4531"
