"tabell_navn","aar","naringsregion_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2013","41","alle","1","personer","55_66","1782"
"befolkning_alder","2013","41","alle","alle","personer","55_66","3533"
"befolkning_alder","2013","41","befolkningen_ellers","0","personer","55_66","1693"
"befolkning_alder","2013","41","befolkningen_ellers","1","personer","55_66","1723"
"befolkning_alder","2013","41","befolkningen_ellers","alle","personer","55_66","3416"
"befolkning_alder","2013","41","innvandrere","0","personer","55_66","58"
"befolkning_alder","2013","41","innvandrere","1","personer","55_66","59"
"befolkning_alder","2013","41","innvandrere","alle","personer","55_66","117"
"befolkning_alder","2013","42","alle","0","personer","55_66","1705"
"befolkning_alder","2013","42","alle","1","personer","55_66","1895"
"befolkning_alder","2013","42","alle","alle","personer","55_66","3600"
"befolkning_alder","2013","42","befolkningen_ellers","0","personer","55_66","1644"
"befolkning_alder","2013","42","befolkningen_ellers","1","personer","55_66","1812"
"befolkning_alder","2013","42","befolkningen_ellers","alle","personer","55_66","3456"
"befolkning_alder","2013","42","innvandrere","0","personer","55_66","61"
"befolkning_alder","2013","42","innvandrere","1","personer","55_66","83"
"befolkning_alder","2013","42","innvandrere","alle","personer","55_66","144"
"befolkning_alder","2013","43","alle","0","personer","55_66","1063"
"befolkning_alder","2013","43","alle","1","personer","55_66","1095"
"befolkning_alder","2013","43","alle","alle","personer","55_66","2158"
"befolkning_alder","2013","43","befolkningen_ellers","0","personer","55_66","1027"
"befolkning_alder","2013","43","befolkningen_ellers","1","personer","55_66","1059"
"befolkning_alder","2013","43","befolkningen_ellers","alle","personer","55_66","2086"
"befolkning_alder","2013","43","innvandrere","0","personer","55_66","36"
"befolkning_alder","2013","43","innvandrere","1","personer","55_66","36"
"befolkning_alder","2013","43","innvandrere","alle","personer","55_66","72"
"befolkning_alder","2013","44","alle","0","personer","55_66","2369"
"befolkning_alder","2013","44","alle","1","personer","55_66","2508"
"befolkning_alder","2013","44","alle","alle","personer","55_66","4877"
"befolkning_alder","2013","44","befolkningen_ellers","0","personer","55_66","2308"
"befolkning_alder","2013","44","befolkningen_ellers","1","personer","55_66","2424"
"befolkning_alder","2013","44","befolkningen_ellers","alle","personer","55_66","4732"
"befolkning_alder","2013","44","innvandrere","0","personer","55_66","61"
"befolkning_alder","2013","44","innvandrere","1","personer","55_66","84"
"befolkning_alder","2013","44","innvandrere","alle","personer","55_66","145"
"befolkning_alder","2013","45","alle","0","personer","55_66","824"
"befolkning_alder","2013","45","alle","1","personer","55_66","920"
"befolkning_alder","2013","45","alle","alle","personer","55_66","1744"
"befolkning_alder","2013","45","befolkningen_ellers","0","personer","55_66","810"
"befolkning_alder","2013","45","befolkningen_ellers","1","personer","55_66","891"
"befolkning_alder","2013","45","befolkningen_ellers","alle","personer","55_66","1701"
"befolkning_alder","2013","45","innvandrere","0","personer","55_66","14"
"befolkning_alder","2013","45","innvandrere","1","personer","55_66","29"
"befolkning_alder","2013","45","innvandrere","alle","personer","55_66","43"
"befolkning_alder","2013","46","alle","0","personer","55_66","4409"
"befolkning_alder","2013","46","alle","1","personer","55_66","4799"
"befolkning_alder","2013","46","alle","alle","personer","55_66","9208"
"befolkning_alder","2013","46","befolkningen_ellers","0","personer","55_66","4258"
"befolkning_alder","2013","46","befolkningen_ellers","1","personer","55_66","4551"
"befolkning_alder","2013","46","befolkningen_ellers","alle","personer","55_66","8809"
"befolkning_alder","2013","46","innvandrere","0","personer","55_66","151"
"befolkning_alder","2013","46","innvandrere","1","personer","55_66","248"
"befolkning_alder","2013","46","innvandrere","alle","personer","55_66","399"
"befolkning_alder","2013","47","alle","0","personer","55_66","3891"
"befolkning_alder","2013","47","alle","1","personer","55_66","4148"
"befolkning_alder","2013","47","alle","alle","personer","55_66","8039"
"befolkning_alder","2013","47","befolkningen_ellers","0","personer","55_66","3761"
"befolkning_alder","2013","47","befolkningen_ellers","1","personer","55_66","3961"
"befolkning_alder","2013","47","befolkningen_ellers","alle","personer","55_66","7722"
"befolkning_alder","2013","47","innvandrere","0","personer","55_66","130"
"befolkning_alder","2013","47","innvandrere","1","personer","55_66","187"
"befolkning_alder","2013","47","innvandrere","alle","personer","55_66","317"
"befolkning_alder","2013","48","alle","0","personer","55_66","795"
"befolkning_alder","2013","48","alle","1","personer","55_66","941"
"befolkning_alder","2013","48","alle","alle","personer","55_66","1736"
"befolkning_alder","2013","48","befolkningen_ellers","0","personer","55_66","762"
"befolkning_alder","2013","48","befolkningen_ellers","1","personer","55_66","904"
"befolkning_alder","2013","48","befolkningen_ellers","alle","personer","55_66","1666"
"befolkning_alder","2013","48","innvandrere","0","personer","55_66","33"
"befolkning_alder","2013","48","innvandrere","1","personer","55_66","37"
"befolkning_alder","2013","48","innvandrere","alle","personer","55_66","70"
"befolkning_alder","2013","49","alle","0","personer","55_66","2387"
"befolkning_alder","2013","49","alle","1","personer","55_66","2618"
"befolkning_alder","2013","49","alle","alle","personer","55_66","5005"
"befolkning_alder","2013","49","befolkningen_ellers","0","personer","55_66","2284"
"befolkning_alder","2013","49","befolkningen_ellers","1","personer","55_66","2497"
"befolkning_alder","2013","49","befolkningen_ellers","alle","personer","55_66","4781"
"befolkning_alder","2013","49","innvandrere","0","personer","55_66","103"
"befolkning_alder","2013","49","innvandrere","1","personer","55_66","121"
"befolkning_alder","2013","49","innvandrere","alle","personer","55_66","224"
"befolkning_alder","2013","50","alle","0","personer","55_66","2403"
"befolkning_alder","2013","50","alle","1","personer","55_66","2528"
"befolkning_alder","2013","50","alle","alle","personer","55_66","4931"
"befolkning_alder","2013","50","befolkningen_ellers","0","personer","55_66","2313"
"befolkning_alder","2013","50","befolkningen_ellers","1","personer","55_66","2433"
"befolkning_alder","2013","50","befolkningen_ellers","alle","personer","55_66","4746"
"befolkning_alder","2013","50","innvandrere","0","personer","55_66","90"
"befolkning_alder","2013","50","innvandrere","1","personer","55_66","95"
"befolkning_alder","2013","50","innvandrere","alle","personer","55_66","185"
"befolkning_alder","2013","51","alle","0","personer","55_66","2278"
"befolkning_alder","2013","51","alle","1","personer","55_66","2361"
"befolkning_alder","2013","51","alle","alle","personer","55_66","4639"
"befolkning_alder","2013","51","befolkningen_ellers","0","personer","55_66","2195"
"befolkning_alder","2013","51","befolkningen_ellers","1","personer","55_66","2270"
"befolkning_alder","2013","51","befolkningen_ellers","alle","personer","55_66","4465"
"befolkning_alder","2013","51","innvandrere","0","personer","55_66","83"
"befolkning_alder","2013","51","innvandrere","1","personer","55_66","91"
"befolkning_alder","2013","51","innvandrere","alle","personer","55_66","174"
"befolkning_alder","2013","52","alle","0","personer","55_66","4925"
"befolkning_alder","2013","52","alle","1","personer","55_66","5208"
"befolkning_alder","2013","52","alle","alle","personer","55_66","10133"
"befolkning_alder","2013","52","befolkningen_ellers","0","personer","55_66","4776"
"befolkning_alder","2013","52","befolkningen_ellers","1","personer","55_66","5028"
"befolkning_alder","2013","52","befolkningen_ellers","alle","personer","55_66","9804"
"befolkning_alder","2013","52","innvandrere","0","personer","55_66","149"
"befolkning_alder","2013","52","innvandrere","1","personer","55_66","180"
"befolkning_alder","2013","52","innvandrere","alle","personer","55_66","329"
"befolkning_alder","2013","53","alle","0","personer","55_66","4406"
"befolkning_alder","2013","53","alle","1","personer","55_66","4638"
"befolkning_alder","2013","53","alle","alle","personer","55_66","9044"
"befolkning_alder","2013","53","befolkningen_ellers","0","personer","55_66","4241"
"befolkning_alder","2013","53","befolkningen_ellers","1","personer","55_66","4468"
"befolkning_alder","2013","53","befolkningen_ellers","alle","personer","55_66","8709"
"befolkning_alder","2013","53","innvandrere","0","personer","55_66","165"
"befolkning_alder","2013","53","innvandrere","1","personer","55_66","170"
"befolkning_alder","2013","53","innvandrere","alle","personer","55_66","335"
"befolkning_alder","2013","54","alle","0","personer","55_66","1247"
"befolkning_alder","2013","54","alle","1","personer","55_66","1358"
"befolkning_alder","2013","54","alle","alle","personer","55_66","2605"
"befolkning_alder","2013","54","befolkningen_ellers","0","personer","55_66","1188"
"befolkning_alder","2013","54","befolkningen_ellers","1","personer","55_66","1279"
"befolkning_alder","2013","54","befolkningen_ellers","alle","personer","55_66","2467"
"befolkning_alder","2013","54","innvandrere","0","personer","55_66","59"
"befolkning_alder","2013","54","innvandrere","1","personer","55_66","79"
"befolkning_alder","2013","54","innvandrere","alle","personer","55_66","138"
"befolkning_alder","2013","55","alle","0","personer","55_66","3320"
"befolkning_alder","2013","55","alle","1","personer","55_66","3595"
"befolkning_alder","2013","55","alle","alle","personer","55_66","6915"
"befolkning_alder","2013","55","befolkningen_ellers","0","personer","55_66","3193"
"befolkning_alder","2013","55","befolkningen_ellers","1","personer","55_66","3435"
"befolkning_alder","2013","55","befolkningen_ellers","alle","personer","55_66","6628"
"befolkning_alder","2013","55","innvandrere","0","personer","55_66","127"
"befolkning_alder","2013","55","innvandrere","1","personer","55_66","160"
"befolkning_alder","2013","55","innvandrere","alle","personer","55_66","287"
"befolkning_alder","2013","56","alle","0","personer","55_66","5226"
"befolkning_alder","2013","56","alle","1","personer","55_66","5439"
"befolkning_alder","2013","56","alle","alle","personer","55_66","10665"
"befolkning_alder","2013","56","befolkningen_ellers","0","personer","55_66","5018"
"befolkning_alder","2013","56","befolkningen_ellers","1","personer","55_66","5172"
"befolkning_alder","2013","56","befolkningen_ellers","alle","personer","55_66","10190"
"befolkning_alder","2013","56","innvandrere","0","personer","55_66","208"
"befolkning_alder","2013","56","innvandrere","1","personer","55_66","267"
"befolkning_alder","2013","56","innvandrere","alle","personer","55_66","475"
"befolkning_alder","2013","57","alle","0","personer","55_66","1957"
"befolkning_alder","2013","57","alle","1","personer","55_66","2060"
"befolkning_alder","2013","57","alle","alle","personer","55_66","4017"
"befolkning_alder","2013","57","befolkningen_ellers","0","personer","55_66","1918"
"befolkning_alder","2013","57","befolkningen_ellers","1","personer","55_66","2011"
"befolkning_alder","2013","57","befolkningen_ellers","alle","personer","55_66","3929"
"befolkning_alder","2013","57","innvandrere","0","personer","55_66","39"
"befolkning_alder","2013","57","innvandrere","1","personer","55_66","49"
"befolkning_alder","2013","57","innvandrere","alle","personer","55_66","88"
"befolkning_alder","2013","58","alle","0","personer","55_66","611"
"befolkning_alder","2013","58","alle","1","personer","55_66","706"
"befolkning_alder","2013","58","alle","alle","personer","55_66","1317"
"befolkning_alder","2013","58","befolkningen_ellers","0","personer","55_66","579"
"befolkning_alder","2013","58","befolkningen_ellers","1","personer","55_66","652"
"befolkning_alder","2013","58","befolkningen_ellers","alle","personer","55_66","1231"
"befolkning_alder","2013","58","innvandrere","0","personer","55_66","32"
"befolkning_alder","2013","58","innvandrere","1","personer","55_66","54"
"befolkning_alder","2013","58","innvandrere","alle","personer","55_66","86"
"befolkning_alder","2013","59","alle","0","personer","55_66","774"
"befolkning_alder","2013","59","alle","1","personer","55_66","752"
"befolkning_alder","2013","59","alle","alle","personer","55_66","1526"
"befolkning_alder","2013","59","befolkningen_ellers","0","personer","55_66","750"
"befolkning_alder","2013","59","befolkningen_ellers","1","personer","55_66","736"
"befolkning_alder","2013","59","befolkningen_ellers","alle","personer","55_66","1486"
"befolkning_alder","2013","59","innvandrere","0","personer","55_66","24"
"befolkning_alder","2013","59","innvandrere","1","personer","55_66","16"
"befolkning_alder","2013","59","innvandrere","alle","personer","55_66","40"
"befolkning_alder","2013","60","alle","0","personer","55_66","1743"
"befolkning_alder","2013","60","alle","1","personer","55_66","1824"
"befolkning_alder","2013","60","alle","alle","personer","55_66","3567"
"befolkning_alder","2013","60","befolkningen_ellers","0","personer","55_66","1703"
"befolkning_alder","2013","60","befolkningen_ellers","1","personer","55_66","1775"
"befolkning_alder","2013","60","befolkningen_ellers","alle","personer","55_66","3478"
"befolkning_alder","2013","60","innvandrere","0","personer","55_66","40"
"befolkning_alder","2013","60","innvandrere","1","personer","55_66","49"
"befolkning_alder","2013","60","innvandrere","alle","personer","55_66","89"
"befolkning_alder","2013","61","alle","0","personer","55_66","14938"
"befolkning_alder","2013","61","alle","1","personer","55_66","14845"
"befolkning_alder","2013","61","alle","alle","personer","55_66","29783"
"befolkning_alder","2013","61","befolkningen_ellers","0","personer","55_66","14211"
"befolkning_alder","2013","61","befolkningen_ellers","1","personer","55_66","14007"
"befolkning_alder","2013","61","befolkningen_ellers","alle","personer","55_66","28218"
"befolkning_alder","2013","61","innvandrere","0","personer","55_66","727"
"befolkning_alder","2013","61","innvandrere","1","personer","55_66","838"
"befolkning_alder","2013","61","innvandrere","alle","personer","55_66","1565"
"befolkning_alder","2013","62","alle","0","personer","55_66","705"
"befolkning_alder","2013","62","alle","1","personer","55_66","729"
"befolkning_alder","2013","62","alle","alle","personer","55_66","1434"
"befolkning_alder","2013","62","befolkningen_ellers","0","personer","55_66","683"
"befolkning_alder","2013","62","befolkningen_ellers","1","personer","55_66","706"
"befolkning_alder","2013","62","befolkningen_ellers","alle","personer","55_66","1389"
"befolkning_alder","2013","62","innvandrere","0","personer","55_66","22"
"befolkning_alder","2013","62","innvandrere","1","personer","55_66","23"
"befolkning_alder","2013","62","innvandrere","alle","personer","55_66","45"
"befolkning_alder","2013","63","alle","0","personer","55_66","1927"
"befolkning_alder","2013","63","alle","1","personer","55_66","2035"
"befolkning_alder","2013","63","alle","alle","personer","55_66","3962"
"befolkning_alder","2013","63","befolkningen_ellers","0","personer","55_66","1856"
"befolkning_alder","2013","63","befolkningen_ellers","1","personer","55_66","1982"
"befolkning_alder","2013","63","befolkningen_ellers","alle","personer","55_66","3838"
"befolkning_alder","2013","63","innvandrere","0","personer","55_66","71"
"befolkning_alder","2013","63","innvandrere","1","personer","55_66","53"
"befolkning_alder","2013","63","innvandrere","alle","personer","55_66","124"
"befolkning_alder","2013","64","alle","0","personer","55_66","5009"
"befolkning_alder","2013","64","alle","1","personer","55_66","5128"
"befolkning_alder","2013","64","alle","alle","personer","55_66","10137"
"befolkning_alder","2013","64","befolkningen_ellers","0","personer","55_66","4894"
"befolkning_alder","2013","64","befolkningen_ellers","1","personer","55_66","4937"
"befolkning_alder","2013","64","befolkningen_ellers","alle","personer","55_66","9831"
"befolkning_alder","2013","64","innvandrere","0","personer","55_66","115"
"befolkning_alder","2013","64","innvandrere","1","personer","55_66","191"
"befolkning_alder","2013","64","innvandrere","alle","personer","55_66","306"
"befolkning_alder","2013","65","alle","0","personer","55_66","675"
"befolkning_alder","2013","65","alle","1","personer","55_66","753"
"befolkning_alder","2013","65","alle","alle","personer","55_66","1428"
"befolkning_alder","2013","65","befolkningen_ellers","0","personer","55_66","645"
"befolkning_alder","2013","65","befolkningen_ellers","1","personer","55_66","735"
"befolkning_alder","2013","65","befolkningen_ellers","alle","personer","55_66","1380"
"befolkning_alder","2013","65","innvandrere","0","personer","55_66","30"
"befolkning_alder","2013","65","innvandrere","1","personer","55_66","18"
"befolkning_alder","2013","65","innvandrere","alle","personer","55_66","48"
"befolkning_alder","2013","66","alle","0","personer","55_66","704"
"befolkning_alder","2013","66","alle","1","personer","55_66","779"
"befolkning_alder","2013","66","alle","alle","personer","55_66","1483"
"befolkning_alder","2013","66","befolkningen_ellers","0","personer","55_66","677"
"befolkning_alder","2013","66","befolkningen_ellers","1","personer","55_66","756"
"befolkning_alder","2013","66","befolkningen_ellers","alle","personer","55_66","1433"
"befolkning_alder","2013","66","innvandrere","0","personer","55_66","27"
"befolkning_alder","2013","66","innvandrere","1","personer","55_66","23"
"befolkning_alder","2013","66","innvandrere","alle","personer","55_66","50"
"befolkning_alder","2013","67","alle","0","personer","55_66","1513"
"befolkning_alder","2013","67","alle","1","personer","55_66","1573"
"befolkning_alder","2013","67","alle","alle","personer","55_66","3086"
"befolkning_alder","2013","67","befolkningen_ellers","0","personer","55_66","1466"
"befolkning_alder","2013","67","befolkningen_ellers","1","personer","55_66","1533"
"befolkning_alder","2013","67","befolkningen_ellers","alle","personer","55_66","2999"
"befolkning_alder","2013","67","innvandrere","0","personer","55_66","47"
"befolkning_alder","2013","67","innvandrere","1","personer","55_66","40"
"befolkning_alder","2013","67","innvandrere","alle","personer","55_66","87"
"befolkning_alder","2013","68","alle","0","personer","55_66","1014"
"befolkning_alder","2013","68","alle","1","personer","55_66","1070"
"befolkning_alder","2013","68","alle","alle","personer","55_66","2084"
"befolkning_alder","2013","68","befolkningen_ellers","0","personer","55_66","994"
"befolkning_alder","2013","68","befolkningen_ellers","1","personer","55_66","1048"
"befolkning_alder","2013","68","befolkningen_ellers","alle","personer","55_66","2042"
"befolkning_alder","2013","68","innvandrere","0","personer","55_66","20"
"befolkning_alder","2013","68","innvandrere","1","personer","55_66","22"
"befolkning_alder","2013","68","innvandrere","alle","personer","55_66","42"
"befolkning_alder","2013","69","alle","0","personer","55_66","998"
"befolkning_alder","2013","69","alle","1","personer","55_66","1116"
"befolkning_alder","2013","69","alle","alle","personer","55_66","2114"
"befolkning_alder","2013","69","befolkningen_ellers","0","personer","55_66","948"
"befolkning_alder","2013","69","befolkningen_ellers","1","personer","55_66","1080"
"befolkning_alder","2013","69","befolkningen_ellers","alle","personer","55_66","2028"
"befolkning_alder","2013","69","innvandrere","0","personer","55_66","50"
"befolkning_alder","2013","69","innvandrere","1","personer","55_66","36"
"befolkning_alder","2013","69","innvandrere","alle","personer","55_66","86"
"befolkning_alder","2013","70","alle","0","personer","55_66","257"
"befolkning_alder","2013","70","alle","1","personer","55_66","313"
"befolkning_alder","2013","70","alle","alle","personer","55_66","570"
"befolkning_alder","2013","70","befolkningen_ellers","0","personer","55_66","251"
"befolkning_alder","2013","70","befolkningen_ellers","1","personer","55_66","299"
"befolkning_alder","2013","70","befolkningen_ellers","alle","personer","55_66","550"
"befolkning_alder","2013","70","innvandrere","0","personer","55_66","6"
"befolkning_alder","2013","70","innvandrere","1","personer","55_66","14"
"befolkning_alder","2013","70","innvandrere","alle","personer","55_66","20"
"befolkning_alder","2013","71","alle","0","personer","55_66","1235"
"befolkning_alder","2013","71","alle","1","personer","55_66","1346"
"befolkning_alder","2013","71","alle","alle","personer","55_66","2581"
"befolkning_alder","2013","71","befolkningen_ellers","0","personer","55_66","1204"
"befolkning_alder","2013","71","befolkningen_ellers","1","personer","55_66","1313"
"befolkning_alder","2013","71","befolkningen_ellers","alle","personer","55_66","2517"
"befolkning_alder","2013","71","innvandrere","0","personer","55_66","31"
"befolkning_alder","2013","71","innvandrere","1","personer","55_66","33"
"befolkning_alder","2013","71","innvandrere","alle","personer","55_66","64"
"befolkning_alder","2013","72","alle","0","personer","55_66","2315"
"befolkning_alder","2013","72","alle","1","personer","55_66","2507"
"befolkning_alder","2013","72","alle","alle","personer","55_66","4822"
"befolkning_alder","2013","72","befolkningen_ellers","0","personer","55_66","2250"
"befolkning_alder","2013","72","befolkningen_ellers","1","personer","55_66","2437"
"befolkning_alder","2013","72","befolkningen_ellers","alle","personer","55_66","4687"
"befolkning_alder","2013","72","innvandrere","0","personer","55_66","65"
"befolkning_alder","2013","72","innvandrere","1","personer","55_66","70"
"befolkning_alder","2013","72","innvandrere","alle","personer","55_66","135"
"befolkning_alder","2013","73","alle","0","personer","55_66","5938"
"befolkning_alder","2013","73","alle","1","personer","55_66","6055"
"befolkning_alder","2013","73","alle","alle","personer","55_66","11993"
"befolkning_alder","2013","73","befolkningen_ellers","0","personer","55_66","5746"
"befolkning_alder","2013","73","befolkningen_ellers","1","personer","55_66","5856"
"befolkning_alder","2013","73","befolkningen_ellers","alle","personer","55_66","11602"
"befolkning_alder","2013","73","innvandrere","0","personer","55_66","192"
"befolkning_alder","2013","73","innvandrere","1","personer","55_66","199"
"befolkning_alder","2013","73","innvandrere","alle","personer","55_66","391"
"befolkning_alder","2013","74","alle","0","personer","55_66","2021"
"befolkning_alder","2013","74","alle","1","personer","55_66","2282"
"befolkning_alder","2013","74","alle","alle","personer","55_66","4303"
"befolkning_alder","2013","74","befolkningen_ellers","0","personer","55_66","1945"
"befolkning_alder","2013","74","befolkningen_ellers","1","personer","55_66","2192"
"befolkning_alder","2013","74","befolkningen_ellers","alle","personer","55_66","4137"
"befolkning_alder","2013","74","innvandrere","0","personer","55_66","76"
"befolkning_alder","2013","74","innvandrere","1","personer","55_66","90"
"befolkning_alder","2013","74","innvandrere","alle","personer","55_66","166"
"befolkning_alder","2013","75","alle","0","personer","55_66","1866"
"befolkning_alder","2013","75","alle","1","personer","55_66","1953"
"befolkning_alder","2013","75","alle","alle","personer","55_66","3819"
"befolkning_alder","2013","75","befolkningen_ellers","0","personer","55_66","1788"
"befolkning_alder","2013","75","befolkningen_ellers","1","personer","55_66","1877"
"befolkning_alder","2013","75","befolkningen_ellers","alle","personer","55_66","3665"
"befolkning_alder","2013","75","innvandrere","0","personer","55_66","78"
"befolkning_alder","2013","75","innvandrere","1","personer","55_66","76"
"befolkning_alder","2013","75","innvandrere","alle","personer","55_66","154"
"befolkning_alder","2013","76","alle","0","personer","55_66","2529"
"befolkning_alder","2013","76","alle","1","personer","55_66","2678"
"befolkning_alder","2013","76","alle","alle","personer","55_66","5207"
"befolkning_alder","2013","76","befolkningen_ellers","0","personer","55_66","2443"
"befolkning_alder","2013","76","befolkningen_ellers","1","personer","55_66","2610"
"befolkning_alder","2013","76","befolkningen_ellers","alle","personer","55_66","5053"
"befolkning_alder","2013","76","innvandrere","0","personer","55_66","86"
"befolkning_alder","2013","76","innvandrere","1","personer","55_66","68"
"befolkning_alder","2013","76","innvandrere","alle","personer","55_66","154"
"befolkning_alder","2013","77","alle","0","personer","55_66","2911"
"befolkning_alder","2013","77","alle","1","personer","55_66","2977"
"befolkning_alder","2013","77","alle","alle","personer","55_66","5888"
"befolkning_alder","2013","77","befolkningen_ellers","0","personer","55_66","2807"
"befolkning_alder","2013","77","befolkningen_ellers","1","personer","55_66","2905"
"befolkning_alder","2013","77","befolkningen_ellers","alle","personer","55_66","5712"
"befolkning_alder","2013","77","innvandrere","0","personer","55_66","104"
"befolkning_alder","2013","77","innvandrere","1","personer","55_66","72"
"befolkning_alder","2013","77","innvandrere","alle","personer","55_66","176"
"befolkning_alder","2013","78","alle","0","personer","55_66","2281"
"befolkning_alder","2013","78","alle","1","personer","55_66","2386"
"befolkning_alder","2013","78","alle","alle","personer","55_66","4667"
"befolkning_alder","2013","78","befolkningen_ellers","0","personer","55_66","2196"
"befolkning_alder","2013","78","befolkningen_ellers","1","personer","55_66","2333"
"befolkning_alder","2013","78","befolkningen_ellers","alle","personer","55_66","4529"
"befolkning_alder","2013","78","innvandrere","0","personer","55_66","85"
"befolkning_alder","2013","78","innvandrere","1","personer","55_66","53"
"befolkning_alder","2013","78","innvandrere","alle","personer","55_66","138"
"befolkning_alder","2013","79","alle","0","personer","55_66","5263"
"befolkning_alder","2013","79","alle","1","personer","55_66","5313"
"befolkning_alder","2013","79","alle","alle","personer","55_66","10576"
"befolkning_alder","2013","79","befolkningen_ellers","0","personer","55_66","4965"
"befolkning_alder","2013","79","befolkningen_ellers","1","personer","55_66","5039"
"befolkning_alder","2013","79","befolkningen_ellers","alle","personer","55_66","10004"
"befolkning_alder","2013","79","innvandrere","0","personer","55_66","298"
"befolkning_alder","2013","79","innvandrere","1","personer","55_66","274"
"befolkning_alder","2013","79","innvandrere","alle","personer","55_66","572"
"befolkning_alder","2013","80","alle","0","personer","55_66","1290"
"befolkning_alder","2013","80","alle","1","personer","55_66","1449"
"befolkning_alder","2013","80","alle","alle","personer","55_66","2739"
"befolkning_alder","2013","80","befolkningen_ellers","0","personer","55_66","1237"
"befolkning_alder","2013","80","befolkningen_ellers","1","personer","55_66","1414"
"befolkning_alder","2013","80","befolkningen_ellers","alle","personer","55_66","2651"
"befolkning_alder","2013","80","innvandrere","0","personer","55_66","53"
"befolkning_alder","2013","80","innvandrere","1","personer","55_66","35"
"befolkning_alder","2013","80","innvandrere","alle","personer","55_66","88"
"befolkning_alder","2013","81","alle","0","personer","55_66","2504"
"befolkning_alder","2013","81","alle","1","personer","55_66","2753"
"befolkning_alder","2013","81","alle","alle","personer","55_66","5257"
"befolkning_alder","2013","81","befolkningen_ellers","0","personer","55_66","2340"
"befolkning_alder","2013","81","befolkningen_ellers","1","personer","55_66","2626"
"befolkning_alder","2013","81","befolkningen_ellers","alle","personer","55_66","4966"
"befolkning_alder","2013","81","innvandrere","0","personer","55_66","164"
"befolkning_alder","2013","81","innvandrere","1","personer","55_66","127"
"befolkning_alder","2013","81","innvandrere","alle","personer","55_66","291"
"befolkning_alder","2013","82","alle","0","personer","55_66","1107"
"befolkning_alder","2013","82","alle","1","personer","55_66","1257"
"befolkning_alder","2013","82","alle","alle","personer","55_66","2364"
"befolkning_alder","2013","82","befolkningen_ellers","0","personer","55_66","1014"
"befolkning_alder","2013","82","befolkningen_ellers","1","personer","55_66","1197"
"befolkning_alder","2013","82","befolkningen_ellers","alle","personer","55_66","2211"
"befolkning_alder","2013","82","innvandrere","0","personer","55_66","93"
"befolkning_alder","2013","82","innvandrere","1","personer","55_66","60"
"befolkning_alder","2013","82","innvandrere","alle","personer","55_66","153"
"befolkning_alder","2013","83","alle","0","personer","55_66","1756"
"befolkning_alder","2013","83","alle","1","personer","55_66","1864"
"befolkning_alder","2013","83","alle","alle","personer","55_66","3620"
"befolkning_alder","2013","83","befolkningen_ellers","0","personer","55_66","1530"
"befolkning_alder","2013","83","befolkningen_ellers","1","personer","55_66","1745"
"befolkning_alder","2013","83","befolkningen_ellers","alle","personer","55_66","3275"
"befolkning_alder","2013","83","innvandrere","0","personer","55_66","226"
"befolkning_alder","2013","83","innvandrere","1","personer","55_66","119"
"befolkning_alder","2013","83","innvandrere","alle","personer","55_66","345"
"befolkning_alder","2006","01","alle","0","personer","6_15","1721"
"befolkning_alder","2006","01","alle","1","personer","6_15","1857"
"befolkning_alder","2006","01","alle","alle","personer","6_15","3578"
"befolkning_alder","2006","01","befolkningen_ellers","0","personer","6_15","1630"
"befolkning_alder","2006","01","befolkningen_ellers","1","personer","6_15","1764"
"befolkning_alder","2006","01","befolkningen_ellers","alle","personer","6_15","3394"
"befolkning_alder","2006","01","innvandrere","0","personer","6_15","91"
"befolkning_alder","2006","01","innvandrere","1","personer","6_15","93"
"befolkning_alder","2006","01","innvandrere","alle","personer","6_15","184"
"befolkning_alder","2006","02","alle","0","personer","6_15","3657"
"befolkning_alder","2006","02","alle","1","personer","6_15","3738"
"befolkning_alder","2006","02","alle","alle","personer","6_15","7395"
"befolkning_alder","2006","02","befolkningen_ellers","0","personer","6_15","3473"
"befolkning_alder","2006","02","befolkningen_ellers","1","personer","6_15","3556"
"befolkning_alder","2006","02","befolkningen_ellers","alle","personer","6_15","7029"
"befolkning_alder","2006","02","innvandrere","0","personer","6_15","184"
"befolkning_alder","2006","02","innvandrere","1","personer","6_15","182"
"befolkning_alder","2006","02","innvandrere","alle","personer","6_15","366"
"befolkning_alder","2006","03","alle","0","personer","6_15","3364"
"befolkning_alder","2006","03","alle","1","personer","6_15","3702"
"befolkning_alder","2006","03","alle","alle","personer","6_15","7066"
"befolkning_alder","2006","03","befolkningen_ellers","0","personer","6_15","3254"
"befolkning_alder","2006","03","befolkningen_ellers","1","personer","6_15","3581"
"befolkning_alder","2006","03","befolkningen_ellers","alle","personer","6_15","6835"
"befolkning_alder","2006","03","innvandrere","0","personer","6_15","110"
"befolkning_alder","2006","03","innvandrere","1","personer","6_15","121"
"befolkning_alder","2006","03","innvandrere","alle","personer","6_15","231"
"befolkning_alder","2006","04","alle","0","personer","6_15","7937"
"befolkning_alder","2006","04","alle","1","personer","6_15","8280"
"befolkning_alder","2006","04","alle","alle","personer","6_15","16217"
"befolkning_alder","2006","04","befolkningen_ellers","0","personer","6_15","7446"
"befolkning_alder","2006","04","befolkningen_ellers","1","personer","6_15","7754"
"befolkning_alder","2006","04","befolkningen_ellers","alle","personer","6_15","15200"
