"bydel_nr,""barnikommune"",""bhgalder"",""enhet"",""tabellvariabel"",""aar"",""tabell_navn"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030199,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030101,""innvandrerbakgr"",""5"",""personer"",""262"",2014,""barnehagedeltakelse"""
"030102,""innvandrerbakgr"",""5"",""personer"",""202"",2014,""barnehagedeltakelse"""
"030103,""innvandrerbakgr"",""5"",""personer"",""102"",2014,""barnehagedeltakelse"""
"030104,""innvandrerbakgr"",""5"",""personer"",""73"",2014,""barnehagedeltakelse"""
"030105,""innvandrerbakgr"",""5"",""personer"",""82"",2014,""barnehagedeltakelse"""
"030106,""innvandrerbakgr"",""5"",""personer"",""54"",2014,""barnehagedeltakelse"""
"030107,""innvandrerbakgr"",""5"",""personer"",""60"",2014,""barnehagedeltakelse"""
"030108,""innvandrerbakgr"",""5"",""personer"",""72"",2014,""barnehagedeltakelse"""
"030109,""innvandrerbakgr"",""5"",""personer"",""194"",2014,""barnehagedeltakelse"""
"030110,""innvandrerbakgr"",""5"",""personer"",""198"",2014,""barnehagedeltakelse"""
"030111,""innvandrerbakgr"",""5"",""personer"",""246"",2014,""barnehagedeltakelse"""
"030112,""innvandrerbakgr"",""5"",""personer"",""392"",2014,""barnehagedeltakelse"""
"030113,""innvandrerbakgr"",""5"",""personer"",""193"",2014,""barnehagedeltakelse"""
"030114,""innvandrerbakgr"",""5"",""personer"",""88"",2014,""barnehagedeltakelse"""
"030115,""innvandrerbakgr"",""5"",""personer"",""286"",2014,""barnehagedeltakelse"""
"030116,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
"030117,""innvandrerbakgr"",""5"",""personer"",""."",2014,""barnehagedeltakelse"""
