"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"1714","bosatt","2016","personer",".","bosetting_anmodede"
"1717","bosatt","2016","personer",".","bosetting_anmodede"
"1718","bosatt","2016","personer",".","bosetting_anmodede"
"1719","bosatt","2016","personer",".","bosetting_anmodede"
"1721","bosatt","2016","personer",".","bosetting_anmodede"
"1724","bosatt","2016","personer",".","bosetting_anmodede"
"1725","bosatt","2016","personer",".","bosetting_anmodede"
"1736","bosatt","2016","personer",".","bosetting_anmodede"
"1738","bosatt","2016","personer",".","bosetting_anmodede"
"1739","bosatt","2016","personer",".","bosetting_anmodede"
"1740","bosatt","2016","personer",".","bosetting_anmodede"
"1742","bosatt","2016","personer",".","bosetting_anmodede"
"1743","bosatt","2016","personer",".","bosetting_anmodede"
"1744","bosatt","2016","personer",".","bosetting_anmodede"
"1748","bosatt","2016","personer",".","bosetting_anmodede"
"1749","bosatt","2016","personer",".","bosetting_anmodede"
"1750","bosatt","2016","personer",".","bosetting_anmodede"
"1751","bosatt","2016","personer",".","bosetting_anmodede"
"1755","bosatt","2016","personer",".","bosetting_anmodede"
"1756","bosatt","2016","personer",".","bosetting_anmodede"
"1804","bosatt","2016","personer",".","bosetting_anmodede"
"1805","bosatt","2016","personer",".","bosetting_anmodede"
"1811","bosatt","2016","personer",".","bosetting_anmodede"
"1812","bosatt","2016","personer",".","bosetting_anmodede"
"1813","bosatt","2016","personer",".","bosetting_anmodede"
"1815","bosatt","2016","personer",".","bosetting_anmodede"
"1816","bosatt","2016","personer",".","bosetting_anmodede"
"1818","bosatt","2016","personer",".","bosetting_anmodede"
"1820","bosatt","2016","personer",".","bosetting_anmodede"
"1822","bosatt","2016","personer",".","bosetting_anmodede"
"1824","bosatt","2016","personer",".","bosetting_anmodede"
"1825","bosatt","2016","personer",".","bosetting_anmodede"
"1826","bosatt","2016","personer",".","bosetting_anmodede"
"1827","bosatt","2016","personer",".","bosetting_anmodede"
"1828","bosatt","2016","personer",".","bosetting_anmodede"
"1832","bosatt","2016","personer",".","bosetting_anmodede"
"1833","bosatt","2016","personer",".","bosetting_anmodede"
"1834","bosatt","2016","personer",".","bosetting_anmodede"
"1835","bosatt","2016","personer",".","bosetting_anmodede"
"1836","bosatt","2016","personer",".","bosetting_anmodede"
"1837","bosatt","2016","personer",".","bosetting_anmodede"
"1838","bosatt","2016","personer",".","bosetting_anmodede"
"1839","bosatt","2016","personer",".","bosetting_anmodede"
"1840","bosatt","2016","personer",".","bosetting_anmodede"
"1841","bosatt","2016","personer",".","bosetting_anmodede"
"1845","bosatt","2016","personer",".","bosetting_anmodede"
"1848","bosatt","2016","personer",".","bosetting_anmodede"
"1849","bosatt","2016","personer",".","bosetting_anmodede"
"1850","bosatt","2016","personer",".","bosetting_anmodede"
"1851","bosatt","2016","personer",".","bosetting_anmodede"
"1852","bosatt","2016","personer",".","bosetting_anmodede"
"1853","bosatt","2016","personer",".","bosetting_anmodede"
"1854","bosatt","2016","personer",".","bosetting_anmodede"
"1856","bosatt","2016","personer",".","bosetting_anmodede"
"1857","bosatt","2016","personer",".","bosetting_anmodede"
"1859","bosatt","2016","personer",".","bosetting_anmodede"
"1860","bosatt","2016","personer",".","bosetting_anmodede"
"1865","bosatt","2016","personer",".","bosetting_anmodede"
"1866","bosatt","2016","personer",".","bosetting_anmodede"
"1867","bosatt","2016","personer",".","bosetting_anmodede"
"1868","bosatt","2016","personer",".","bosetting_anmodede"
"1870","bosatt","2016","personer",".","bosetting_anmodede"
"1871","bosatt","2016","personer",".","bosetting_anmodede"
"1874","bosatt","2016","personer",".","bosetting_anmodede"
"1902","bosatt","2016","personer",".","bosetting_anmodede"
"1903","bosatt","2016","personer",".","bosetting_anmodede"
"1911","bosatt","2016","personer",".","bosetting_anmodede"
"1913","bosatt","2016","personer",".","bosetting_anmodede"
"1917","bosatt","2016","personer",".","bosetting_anmodede"
"1919","bosatt","2016","personer",".","bosetting_anmodede"
"1920","bosatt","2016","personer",".","bosetting_anmodede"
"1922","bosatt","2016","personer",".","bosetting_anmodede"
"1923","bosatt","2016","personer",".","bosetting_anmodede"
"1924","bosatt","2016","personer",".","bosetting_anmodede"
"1925","bosatt","2016","personer",".","bosetting_anmodede"
"1926","bosatt","2016","personer",".","bosetting_anmodede"
"1927","bosatt","2016","personer",".","bosetting_anmodede"
"1928","bosatt","2016","personer",".","bosetting_anmodede"
"1929","bosatt","2016","personer",".","bosetting_anmodede"
"1931","bosatt","2016","personer",".","bosetting_anmodede"
"1933","bosatt","2016","personer",".","bosetting_anmodede"
"1936","bosatt","2016","personer",".","bosetting_anmodede"
"1938","bosatt","2016","personer",".","bosetting_anmodede"
"1939","bosatt","2016","personer",".","bosetting_anmodede"
"1940","bosatt","2016","personer",".","bosetting_anmodede"
"1941","bosatt","2016","personer",".","bosetting_anmodede"
"1942","bosatt","2016","personer",".","bosetting_anmodede"
"1943","bosatt","2016","personer",".","bosetting_anmodede"
"2002","bosatt","2016","personer",".","bosetting_anmodede"
"2003","bosatt","2016","personer",".","bosetting_anmodede"
"2004","bosatt","2016","personer",".","bosetting_anmodede"
"2011","bosatt","2016","personer",".","bosetting_anmodede"
"2012","bosatt","2016","personer",".","bosetting_anmodede"
"2014","bosatt","2016","personer",".","bosetting_anmodede"
"2015","bosatt","2016","personer",".","bosetting_anmodede"
"2017","bosatt","2016","personer",".","bosetting_anmodede"
"2018","bosatt","2016","personer",".","bosetting_anmodede"
"2019","bosatt","2016","personer",".","bosetting_anmodede"
"2020","bosatt","2016","personer",".","bosetting_anmodede"
"2021","bosatt","2016","personer",".","bosetting_anmodede"
"2022","bosatt","2016","personer",".","bosetting_anmodede"
"2023","bosatt","2016","personer",".","bosetting_anmodede"
"2024","bosatt","2016","personer",".","bosetting_anmodede"
"2025","bosatt","2016","personer",".","bosetting_anmodede"
"2027","bosatt","2016","personer",".","bosetting_anmodede"
"2028","bosatt","2016","personer",".","bosetting_anmodede"
"2030","bosatt","2016","personer",".","bosetting_anmodede"
"0101","bosatt","2015","prosent",".","bosetting_anmodede"
"0104","bosatt","2015","prosent",".","bosetting_anmodede"
"0105","bosatt","2015","prosent",".","bosetting_anmodede"
"0106","bosatt","2015","prosent",".","bosetting_anmodede"
"0111","bosatt","2015","prosent",".","bosetting_anmodede"
"0118","bosatt","2015","prosent",".","bosetting_anmodede"
"0119","bosatt","2015","prosent",".","bosetting_anmodede"
"0121","bosatt","2015","prosent",".","bosetting_anmodede"
"0122","bosatt","2015","prosent",".","bosetting_anmodede"
"0123","bosatt","2015","prosent",".","bosetting_anmodede"
"0124","bosatt","2015","prosent",".","bosetting_anmodede"
"0125","bosatt","2015","prosent",".","bosetting_anmodede"
"0127","bosatt","2015","prosent",".","bosetting_anmodede"
"0128","bosatt","2015","prosent",".","bosetting_anmodede"
"0135","bosatt","2015","prosent",".","bosetting_anmodede"
"0136","bosatt","2015","prosent",".","bosetting_anmodede"
"0137","bosatt","2015","prosent",".","bosetting_anmodede"
"0138","bosatt","2015","prosent",".","bosetting_anmodede"
"0211","bosatt","2015","prosent",".","bosetting_anmodede"
"0213","bosatt","2015","prosent",".","bosetting_anmodede"
"0214","bosatt","2015","prosent",".","bosetting_anmodede"
"0215","bosatt","2015","prosent",".","bosetting_anmodede"
"0216","bosatt","2015","prosent",".","bosetting_anmodede"
"0217","bosatt","2015","prosent",".","bosetting_anmodede"
"0219","bosatt","2015","prosent",".","bosetting_anmodede"
"0220","bosatt","2015","prosent",".","bosetting_anmodede"
"0221","bosatt","2015","prosent",".","bosetting_anmodede"
"0226","bosatt","2015","prosent",".","bosetting_anmodede"
"0227","bosatt","2015","prosent",".","bosetting_anmodede"
"0228","bosatt","2015","prosent",".","bosetting_anmodede"
"0229","bosatt","2015","prosent",".","bosetting_anmodede"
"0230","bosatt","2015","prosent",".","bosetting_anmodede"
"0231","bosatt","2015","prosent",".","bosetting_anmodede"
"0233","bosatt","2015","prosent",".","bosetting_anmodede"
"0234","bosatt","2015","prosent",".","bosetting_anmodede"
"0235","bosatt","2015","prosent",".","bosetting_anmodede"
"0236","bosatt","2015","prosent",".","bosetting_anmodede"
"0237","bosatt","2015","prosent",".","bosetting_anmodede"
"0238","bosatt","2015","prosent",".","bosetting_anmodede"
"0239","bosatt","2015","prosent",".","bosetting_anmodede"
"0301","bosatt","2015","prosent",".","bosetting_anmodede"
"0402","bosatt","2015","prosent",".","bosetting_anmodede"
"0403","bosatt","2015","prosent",".","bosetting_anmodede"
"0412","bosatt","2015","prosent",".","bosetting_anmodede"
"0415","bosatt","2015","prosent",".","bosetting_anmodede"
"0417","bosatt","2015","prosent",".","bosetting_anmodede"
"0418","bosatt","2015","prosent",".","bosetting_anmodede"
"0419","bosatt","2015","prosent",".","bosetting_anmodede"
"0420","bosatt","2015","prosent",".","bosetting_anmodede"
"0423","bosatt","2015","prosent",".","bosetting_anmodede"
"0425","bosatt","2015","prosent",".","bosetting_anmodede"
"0426","bosatt","2015","prosent",".","bosetting_anmodede"
"0427","bosatt","2015","prosent",".","bosetting_anmodede"
"0428","bosatt","2015","prosent",".","bosetting_anmodede"
"0429","bosatt","2015","prosent",".","bosetting_anmodede"
"0430","bosatt","2015","prosent",".","bosetting_anmodede"
"0432","bosatt","2015","prosent",".","bosetting_anmodede"
"0434","bosatt","2015","prosent",".","bosetting_anmodede"
"0436","bosatt","2015","prosent",".","bosetting_anmodede"
"0437","bosatt","2015","prosent",".","bosetting_anmodede"
"0438","bosatt","2015","prosent",".","bosetting_anmodede"
"0439","bosatt","2015","prosent",".","bosetting_anmodede"
"0441","bosatt","2015","prosent",".","bosetting_anmodede"
"0501","bosatt","2015","prosent",".","bosetting_anmodede"
"0502","bosatt","2015","prosent",".","bosetting_anmodede"
"0511","bosatt","2015","prosent",".","bosetting_anmodede"
"0512","bosatt","2015","prosent",".","bosetting_anmodede"
"0513","bosatt","2015","prosent",".","bosetting_anmodede"
"0514","bosatt","2015","prosent",".","bosetting_anmodede"
"0515","bosatt","2015","prosent",".","bosetting_anmodede"
"0516","bosatt","2015","prosent",".","bosetting_anmodede"
"0517","bosatt","2015","prosent",".","bosetting_anmodede"
"0519","bosatt","2015","prosent",".","bosetting_anmodede"
"0520","bosatt","2015","prosent",".","bosetting_anmodede"
"0521","bosatt","2015","prosent",".","bosetting_anmodede"
"0522","bosatt","2015","prosent",".","bosetting_anmodede"
"0528","bosatt","2015","prosent",".","bosetting_anmodede"
"0529","bosatt","2015","prosent",".","bosetting_anmodede"
"0532","bosatt","2015","prosent",".","bosetting_anmodede"
"0533","bosatt","2015","prosent",".","bosetting_anmodede"
"0534","bosatt","2015","prosent",".","bosetting_anmodede"
"0536","bosatt","2015","prosent",".","bosetting_anmodede"
"0538","bosatt","2015","prosent",".","bosetting_anmodede"
"0540","bosatt","2015","prosent",".","bosetting_anmodede"
"0541","bosatt","2015","prosent",".","bosetting_anmodede"
"0542","bosatt","2015","prosent",".","bosetting_anmodede"
"0543","bosatt","2015","prosent",".","bosetting_anmodede"
"0544","bosatt","2015","prosent",".","bosetting_anmodede"
"0545","bosatt","2015","prosent",".","bosetting_anmodede"
"0602","bosatt","2015","prosent",".","bosetting_anmodede"
"0604","bosatt","2015","prosent",".","bosetting_anmodede"
"0605","bosatt","2015","prosent",".","bosetting_anmodede"
"0612","bosatt","2015","prosent",".","bosetting_anmodede"
"0615","bosatt","2015","prosent",".","bosetting_anmodede"
"0616","bosatt","2015","prosent",".","bosetting_anmodede"
"0617","bosatt","2015","prosent",".","bosetting_anmodede"
"0618","bosatt","2015","prosent",".","bosetting_anmodede"
"0619","bosatt","2015","prosent",".","bosetting_anmodede"
"0620","bosatt","2015","prosent",".","bosetting_anmodede"
"0621","bosatt","2015","prosent",".","bosetting_anmodede"
"0622","bosatt","2015","prosent",".","bosetting_anmodede"
"0623","bosatt","2015","prosent",".","bosetting_anmodede"
"0624","bosatt","2015","prosent",".","bosetting_anmodede"
"0625","bosatt","2015","prosent",".","bosetting_anmodede"
"0626","bosatt","2015","prosent",".","bosetting_anmodede"
"0627","bosatt","2015","prosent",".","bosetting_anmodede"
"0628","bosatt","2015","prosent",".","bosetting_anmodede"
"0631","bosatt","2015","prosent",".","bosetting_anmodede"
"0632","bosatt","2015","prosent",".","bosetting_anmodede"
"0633","bosatt","2015","prosent",".","bosetting_anmodede"
"0701","bosatt","2015","prosent",".","bosetting_anmodede"
"0702","bosatt","2015","prosent",".","bosetting_anmodede"
"0704","bosatt","2015","prosent",".","bosetting_anmodede"
"0706","bosatt","2015","prosent",".","bosetting_anmodede"
"0709","bosatt","2015","prosent",".","bosetting_anmodede"
"0711","bosatt","2015","prosent",".","bosetting_anmodede"
"0713","bosatt","2015","prosent",".","bosetting_anmodede"
"0714","bosatt","2015","prosent",".","bosetting_anmodede"
"0716","bosatt","2015","prosent",".","bosetting_anmodede"
"0719","bosatt","2015","prosent",".","bosetting_anmodede"
"0720","bosatt","2015","prosent",".","bosetting_anmodede"
"0722","bosatt","2015","prosent",".","bosetting_anmodede"
"0723","bosatt","2015","prosent",".","bosetting_anmodede"
"0728","bosatt","2015","prosent",".","bosetting_anmodede"
"0805","bosatt","2015","prosent",".","bosetting_anmodede"
"0806","bosatt","2015","prosent",".","bosetting_anmodede"
"0807","bosatt","2015","prosent",".","bosetting_anmodede"
"0811","bosatt","2015","prosent",".","bosetting_anmodede"
"0814","bosatt","2015","prosent",".","bosetting_anmodede"
"0815","bosatt","2015","prosent",".","bosetting_anmodede"
"0817","bosatt","2015","prosent",".","bosetting_anmodede"
"0819","bosatt","2015","prosent",".","bosetting_anmodede"
"0821","bosatt","2015","prosent",".","bosetting_anmodede"
"0822","bosatt","2015","prosent",".","bosetting_anmodede"
"0826","bosatt","2015","prosent",".","bosetting_anmodede"
"0827","bosatt","2015","prosent",".","bosetting_anmodede"
"0828","bosatt","2015","prosent",".","bosetting_anmodede"
"0829","bosatt","2015","prosent",".","bosetting_anmodede"
"0830","bosatt","2015","prosent",".","bosetting_anmodede"
"0831","bosatt","2015","prosent",".","bosetting_anmodede"
"0833","bosatt","2015","prosent",".","bosetting_anmodede"
"0834","bosatt","2015","prosent",".","bosetting_anmodede"
"0901","bosatt","2015","prosent",".","bosetting_anmodede"
"0904","bosatt","2015","prosent",".","bosetting_anmodede"
"0906","bosatt","2015","prosent",".","bosetting_anmodede"
"0911","bosatt","2015","prosent",".","bosetting_anmodede"
"0912","bosatt","2015","prosent",".","bosetting_anmodede"
"0914","bosatt","2015","prosent",".","bosetting_anmodede"
"0919","bosatt","2015","prosent",".","bosetting_anmodede"
"0926","bosatt","2015","prosent",".","bosetting_anmodede"
"0928","bosatt","2015","prosent",".","bosetting_anmodede"
"0929","bosatt","2015","prosent",".","bosetting_anmodede"
"0935","bosatt","2015","prosent",".","bosetting_anmodede"
"0937","bosatt","2015","prosent",".","bosetting_anmodede"
"0938","bosatt","2015","prosent",".","bosetting_anmodede"
"0940","bosatt","2015","prosent",".","bosetting_anmodede"
"0941","bosatt","2015","prosent",".","bosetting_anmodede"
"1001","bosatt","2015","prosent",".","bosetting_anmodede"
"1002","bosatt","2015","prosent",".","bosetting_anmodede"
"1003","bosatt","2015","prosent",".","bosetting_anmodede"
"1004","bosatt","2015","prosent",".","bosetting_anmodede"
"1014","bosatt","2015","prosent",".","bosetting_anmodede"
"1017","bosatt","2015","prosent",".","bosetting_anmodede"
"1018","bosatt","2015","prosent",".","bosetting_anmodede"
"1021","bosatt","2015","prosent",".","bosetting_anmodede"
"1026","bosatt","2015","prosent",".","bosetting_anmodede"
"1027","bosatt","2015","prosent",".","bosetting_anmodede"
"1029","bosatt","2015","prosent",".","bosetting_anmodede"
"1032","bosatt","2015","prosent",".","bosetting_anmodede"
"1034","bosatt","2015","prosent",".","bosetting_anmodede"
"1037","bosatt","2015","prosent",".","bosetting_anmodede"
"1046","bosatt","2015","prosent",".","bosetting_anmodede"
"1101","bosatt","2015","prosent",".","bosetting_anmodede"
"1102","bosatt","2015","prosent",".","bosetting_anmodede"
"1103","bosatt","2015","prosent",".","bosetting_anmodede"
"1106","bosatt","2015","prosent",".","bosetting_anmodede"
"1111","bosatt","2015","prosent",".","bosetting_anmodede"
"1112","bosatt","2015","prosent",".","bosetting_anmodede"
"1114","bosatt","2015","prosent",".","bosetting_anmodede"
"1119","bosatt","2015","prosent",".","bosetting_anmodede"
"1120","bosatt","2015","prosent",".","bosetting_anmodede"
"1121","bosatt","2015","prosent",".","bosetting_anmodede"
"1122","bosatt","2015","prosent",".","bosetting_anmodede"
"1124","bosatt","2015","prosent",".","bosetting_anmodede"
"1127","bosatt","2015","prosent",".","bosetting_anmodede"
"1129","bosatt","2015","prosent",".","bosetting_anmodede"
"1130","bosatt","2015","prosent",".","bosetting_anmodede"
"1133","bosatt","2015","prosent",".","bosetting_anmodede"
"1134","bosatt","2015","prosent",".","bosetting_anmodede"
"1135","bosatt","2015","prosent",".","bosetting_anmodede"
"1141","bosatt","2015","prosent",".","bosetting_anmodede"
"1142","bosatt","2015","prosent",".","bosetting_anmodede"
"1144","bosatt","2015","prosent",".","bosetting_anmodede"
"1145","bosatt","2015","prosent",".","bosetting_anmodede"
"1146","bosatt","2015","prosent",".","bosetting_anmodede"
"1149","bosatt","2015","prosent",".","bosetting_anmodede"
"1151","bosatt","2015","prosent",".","bosetting_anmodede"
"1160","bosatt","2015","prosent",".","bosetting_anmodede"
"1201","bosatt","2015","prosent",".","bosetting_anmodede"
"1211","bosatt","2015","prosent",".","bosetting_anmodede"
"1216","bosatt","2015","prosent",".","bosetting_anmodede"
"1219","bosatt","2015","prosent",".","bosetting_anmodede"
"1221","bosatt","2015","prosent",".","bosetting_anmodede"
"1222","bosatt","2015","prosent",".","bosetting_anmodede"
"1223","bosatt","2015","prosent",".","bosetting_anmodede"
"1224","bosatt","2015","prosent",".","bosetting_anmodede"
"1227","bosatt","2015","prosent",".","bosetting_anmodede"
"1228","bosatt","2015","prosent",".","bosetting_anmodede"
"1231","bosatt","2015","prosent",".","bosetting_anmodede"
"1232","bosatt","2015","prosent",".","bosetting_anmodede"
"1233","bosatt","2015","prosent",".","bosetting_anmodede"
"1234","bosatt","2015","prosent",".","bosetting_anmodede"
"1235","bosatt","2015","prosent",".","bosetting_anmodede"
"1238","bosatt","2015","prosent",".","bosetting_anmodede"
"1241","bosatt","2015","prosent",".","bosetting_anmodede"
"1242","bosatt","2015","prosent",".","bosetting_anmodede"
"1243","bosatt","2015","prosent",".","bosetting_anmodede"
"1244","bosatt","2015","prosent",".","bosetting_anmodede"
"1245","bosatt","2015","prosent",".","bosetting_anmodede"
"1246","bosatt","2015","prosent",".","bosetting_anmodede"
"1247","bosatt","2015","prosent",".","bosetting_anmodede"
"1251","bosatt","2015","prosent",".","bosetting_anmodede"
"1252","bosatt","2015","prosent",".","bosetting_anmodede"
"1253","bosatt","2015","prosent",".","bosetting_anmodede"
"1256","bosatt","2015","prosent",".","bosetting_anmodede"
"1259","bosatt","2015","prosent",".","bosetting_anmodede"
"1260","bosatt","2015","prosent",".","bosetting_anmodede"
"1263","bosatt","2015","prosent",".","bosetting_anmodede"
"1264","bosatt","2015","prosent",".","bosetting_anmodede"
"1265","bosatt","2015","prosent",".","bosetting_anmodede"
"1266","bosatt","2015","prosent",".","bosetting_anmodede"
"1401","bosatt","2015","prosent",".","bosetting_anmodede"
"1411","bosatt","2015","prosent",".","bosetting_anmodede"
"1412","bosatt","2015","prosent",".","bosetting_anmodede"
"1413","bosatt","2015","prosent",".","bosetting_anmodede"
"1416","bosatt","2015","prosent",".","bosetting_anmodede"
"1417","bosatt","2015","prosent",".","bosetting_anmodede"
"1418","bosatt","2015","prosent",".","bosetting_anmodede"
"1419","bosatt","2015","prosent",".","bosetting_anmodede"
"1420","bosatt","2015","prosent",".","bosetting_anmodede"
"1421","bosatt","2015","prosent",".","bosetting_anmodede"
"1422","bosatt","2015","prosent",".","bosetting_anmodede"
"1424","bosatt","2015","prosent",".","bosetting_anmodede"
"1426","bosatt","2015","prosent",".","bosetting_anmodede"
"1428","bosatt","2015","prosent",".","bosetting_anmodede"
"1429","bosatt","2015","prosent",".","bosetting_anmodede"
"1430","bosatt","2015","prosent",".","bosetting_anmodede"
"1431","bosatt","2015","prosent",".","bosetting_anmodede"
"1432","bosatt","2015","prosent",".","bosetting_anmodede"
"1433","bosatt","2015","prosent",".","bosetting_anmodede"
"1438","bosatt","2015","prosent",".","bosetting_anmodede"
"1439","bosatt","2015","prosent",".","bosetting_anmodede"
"1441","bosatt","2015","prosent",".","bosetting_anmodede"
"1443","bosatt","2015","prosent",".","bosetting_anmodede"
"1444","bosatt","2015","prosent",".","bosetting_anmodede"
"1445","bosatt","2015","prosent",".","bosetting_anmodede"
"1449","bosatt","2015","prosent",".","bosetting_anmodede"
"1502","bosatt","2015","prosent",".","bosetting_anmodede"
"1504","bosatt","2015","prosent",".","bosetting_anmodede"
"1505","bosatt","2015","prosent",".","bosetting_anmodede"
"1511","bosatt","2015","prosent",".","bosetting_anmodede"
"1514","bosatt","2015","prosent",".","bosetting_anmodede"
"1515","bosatt","2015","prosent",".","bosetting_anmodede"
"1516","bosatt","2015","prosent",".","bosetting_anmodede"
"1517","bosatt","2015","prosent",".","bosetting_anmodede"
"1519","bosatt","2015","prosent",".","bosetting_anmodede"
"1520","bosatt","2015","prosent",".","bosetting_anmodede"
"1523","bosatt","2015","prosent",".","bosetting_anmodede"
"1524","bosatt","2015","prosent",".","bosetting_anmodede"
"1525","bosatt","2015","prosent",".","bosetting_anmodede"
"1526","bosatt","2015","prosent",".","bosetting_anmodede"
"1528","bosatt","2015","prosent",".","bosetting_anmodede"
"1529","bosatt","2015","prosent",".","bosetting_anmodede"
"1531","bosatt","2015","prosent",".","bosetting_anmodede"
"1532","bosatt","2015","prosent",".","bosetting_anmodede"
"1534","bosatt","2015","prosent",".","bosetting_anmodede"
"1535","bosatt","2015","prosent",".","bosetting_anmodede"
"1539","bosatt","2015","prosent",".","bosetting_anmodede"
"1543","bosatt","2015","prosent",".","bosetting_anmodede"
"1545","bosatt","2015","prosent",".","bosetting_anmodede"
"1546","bosatt","2015","prosent",".","bosetting_anmodede"
"1547","bosatt","2015","prosent",".","bosetting_anmodede"
"1548","bosatt","2015","prosent",".","bosetting_anmodede"
"1551","bosatt","2015","prosent",".","bosetting_anmodede"
"1554","bosatt","2015","prosent",".","bosetting_anmodede"
"1557","bosatt","2015","prosent",".","bosetting_anmodede"
"1560","bosatt","2015","prosent",".","bosetting_anmodede"
"1563","bosatt","2015","prosent",".","bosetting_anmodede"
"1566","bosatt","2015","prosent",".","bosetting_anmodede"
"1567","bosatt","2015","prosent",".","bosetting_anmodede"
"1571","bosatt","2015","prosent",".","bosetting_anmodede"
"1573","bosatt","2015","prosent",".","bosetting_anmodede"
"1576","bosatt","2015","prosent",".","bosetting_anmodede"
"1601","bosatt","2015","prosent",".","bosetting_anmodede"
"1612","bosatt","2015","prosent",".","bosetting_anmodede"
"1613","bosatt","2015","prosent",".","bosetting_anmodede"
"1617","bosatt","2015","prosent",".","bosetting_anmodede"
"1620","bosatt","2015","prosent",".","bosetting_anmodede"
"1621","bosatt","2015","prosent",".","bosetting_anmodede"
"1622","bosatt","2015","prosent",".","bosetting_anmodede"
"1624","bosatt","2015","prosent",".","bosetting_anmodede"
"1627","bosatt","2015","prosent",".","bosetting_anmodede"
"1630","bosatt","2015","prosent",".","bosetting_anmodede"
"1632","bosatt","2015","prosent",".","bosetting_anmodede"
"1633","bosatt","2015","prosent",".","bosetting_anmodede"
"1634","bosatt","2015","prosent",".","bosetting_anmodede"
"1635","bosatt","2015","prosent",".","bosetting_anmodede"
"1636","bosatt","2015","prosent",".","bosetting_anmodede"
"1638","bosatt","2015","prosent",".","bosetting_anmodede"
"1640","bosatt","2015","prosent",".","bosetting_anmodede"
"1644","bosatt","2015","prosent",".","bosetting_anmodede"
"1648","bosatt","2015","prosent",".","bosetting_anmodede"
"1653","bosatt","2015","prosent",".","bosetting_anmodede"
"1657","bosatt","2015","prosent",".","bosetting_anmodede"
"1662","bosatt","2015","prosent",".","bosetting_anmodede"
"1663","bosatt","2015","prosent",".","bosetting_anmodede"
"1664","bosatt","2015","prosent",".","bosetting_anmodede"
"1665","bosatt","2015","prosent",".","bosetting_anmodede"
"1702","bosatt","2015","prosent",".","bosetting_anmodede"
"1703","bosatt","2015","prosent",".","bosetting_anmodede"
"1711","bosatt","2015","prosent",".","bosetting_anmodede"
"1714","bosatt","2015","prosent",".","bosetting_anmodede"
"1717","bosatt","2015","prosent",".","bosetting_anmodede"
"1718","bosatt","2015","prosent",".","bosetting_anmodede"
"1719","bosatt","2015","prosent",".","bosetting_anmodede"
"1721","bosatt","2015","prosent",".","bosetting_anmodede"
"1724","bosatt","2015","prosent",".","bosetting_anmodede"
"1725","bosatt","2015","prosent",".","bosetting_anmodede"
"1736","bosatt","2015","prosent",".","bosetting_anmodede"
"1738","bosatt","2015","prosent",".","bosetting_anmodede"
"1739","bosatt","2015","prosent",".","bosetting_anmodede"
"1740","bosatt","2015","prosent",".","bosetting_anmodede"
"1742","bosatt","2015","prosent",".","bosetting_anmodede"
"1743","bosatt","2015","prosent",".","bosetting_anmodede"
"1744","bosatt","2015","prosent",".","bosetting_anmodede"
"1748","bosatt","2015","prosent",".","bosetting_anmodede"
"1749","bosatt","2015","prosent",".","bosetting_anmodede"
"1750","bosatt","2015","prosent",".","bosetting_anmodede"
"1751","bosatt","2015","prosent",".","bosetting_anmodede"
"1755","bosatt","2015","prosent",".","bosetting_anmodede"
"1756","bosatt","2015","prosent",".","bosetting_anmodede"
"1804","bosatt","2015","prosent",".","bosetting_anmodede"
"1805","bosatt","2015","prosent",".","bosetting_anmodede"
"1811","bosatt","2015","prosent",".","bosetting_anmodede"
"1812","bosatt","2015","prosent",".","bosetting_anmodede"
"1813","bosatt","2015","prosent",".","bosetting_anmodede"
"1815","bosatt","2015","prosent",".","bosetting_anmodede"
"1816","bosatt","2015","prosent",".","bosetting_anmodede"
"1818","bosatt","2015","prosent",".","bosetting_anmodede"
"1820","bosatt","2015","prosent",".","bosetting_anmodede"
"1822","bosatt","2015","prosent",".","bosetting_anmodede"
"1824","bosatt","2015","prosent",".","bosetting_anmodede"
"1825","bosatt","2015","prosent",".","bosetting_anmodede"
"1826","bosatt","2015","prosent",".","bosetting_anmodede"
"1827","bosatt","2015","prosent",".","bosetting_anmodede"
"1828","bosatt","2015","prosent",".","bosetting_anmodede"
"1832","bosatt","2015","prosent",".","bosetting_anmodede"
"1833","bosatt","2015","prosent",".","bosetting_anmodede"
"1834","bosatt","2015","prosent",".","bosetting_anmodede"
"1835","bosatt","2015","prosent",".","bosetting_anmodede"
"1836","bosatt","2015","prosent",".","bosetting_anmodede"
"1837","bosatt","2015","prosent",".","bosetting_anmodede"
"1838","bosatt","2015","prosent",".","bosetting_anmodede"
"1839","bosatt","2015","prosent",".","bosetting_anmodede"
"1840","bosatt","2015","prosent",".","bosetting_anmodede"
"1841","bosatt","2015","prosent",".","bosetting_anmodede"
"1845","bosatt","2015","prosent",".","bosetting_anmodede"
"1848","bosatt","2015","prosent",".","bosetting_anmodede"
"1849","bosatt","2015","prosent",".","bosetting_anmodede"
"1850","bosatt","2015","prosent",".","bosetting_anmodede"
"1851","bosatt","2015","prosent",".","bosetting_anmodede"
"1852","bosatt","2015","prosent",".","bosetting_anmodede"
"1853","bosatt","2015","prosent",".","bosetting_anmodede"
"1854","bosatt","2015","prosent",".","bosetting_anmodede"
"1856","bosatt","2015","prosent",".","bosetting_anmodede"
"1857","bosatt","2015","prosent",".","bosetting_anmodede"
"1859","bosatt","2015","prosent",".","bosetting_anmodede"
"1860","bosatt","2015","prosent",".","bosetting_anmodede"
