"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2006","17","alle","1","personer","20_29","7118"
"befolkning_alder","2006","17","alle","alle","personer","20_29","13984"
"befolkning_alder","2006","17","befolkningen_ellers","0","personer","20_29","6526"
"befolkning_alder","2006","17","befolkningen_ellers","1","personer","20_29","6849"
"befolkning_alder","2006","17","befolkningen_ellers","alle","personer","20_29","13375"
"befolkning_alder","2006","17","innvandrere","0","personer","20_29","340"
"befolkning_alder","2006","17","innvandrere","1","personer","20_29","269"
"befolkning_alder","2006","17","innvandrere","alle","personer","20_29","609"
"befolkning_alder","2006","18","alle","0","personer","20_29","12658"
"befolkning_alder","2006","18","alle","1","personer","20_29","13750"
"befolkning_alder","2006","18","alle","alle","personer","20_29","26408"
"befolkning_alder","2006","18","befolkningen_ellers","0","personer","20_29","11844"
"befolkning_alder","2006","18","befolkningen_ellers","1","personer","20_29","12992"
"befolkning_alder","2006","18","befolkningen_ellers","alle","personer","20_29","24836"
"befolkning_alder","2006","18","innvandrere","0","personer","20_29","814"
"befolkning_alder","2006","18","innvandrere","1","personer","20_29","758"
"befolkning_alder","2006","18","innvandrere","alle","personer","20_29","1572"
"befolkning_alder","2006","19","alle","0","personer","20_29","8985"
"befolkning_alder","2006","19","alle","1","personer","20_29","9662"
"befolkning_alder","2006","19","alle","alle","personer","20_29","18647"
"befolkning_alder","2006","19","befolkningen_ellers","0","personer","20_29","8220"
"befolkning_alder","2006","19","befolkningen_ellers","1","personer","20_29","8989"
"befolkning_alder","2006","19","befolkningen_ellers","alle","personer","20_29","17209"
"befolkning_alder","2006","19","innvandrere","0","personer","20_29","765"
"befolkning_alder","2006","19","innvandrere","1","personer","20_29","673"
"befolkning_alder","2006","19","innvandrere","alle","personer","20_29","1438"
"befolkning_alder","2006","20","alle","0","personer","20_29","4024"
"befolkning_alder","2006","20","alle","1","personer","20_29","4347"
"befolkning_alder","2006","20","alle","alle","personer","20_29","8371"
"befolkning_alder","2006","20","befolkningen_ellers","0","personer","20_29","3627"
"befolkning_alder","2006","20","befolkningen_ellers","1","personer","20_29","4032"
"befolkning_alder","2006","20","befolkningen_ellers","alle","personer","20_29","7659"
"befolkning_alder","2006","20","innvandrere","0","personer","20_29","397"
"befolkning_alder","2006","20","innvandrere","1","personer","20_29","315"
"befolkning_alder","2006","20","innvandrere","alle","personer","20_29","712"
"befolkning_alder","2007","00","alle","0","personer","20_29","279881"
"befolkning_alder","2007","00","alle","1","personer","20_29","287454"
"befolkning_alder","2007","00","alle","alle","personer","20_29","567335"
"befolkning_alder","2007","00","befolkningen_ellers","0","personer","20_29","243335"
"befolkning_alder","2007","00","befolkningen_ellers","1","personer","20_29","256754"
"befolkning_alder","2007","00","befolkningen_ellers","alle","personer","20_29","500089"
"befolkning_alder","2007","00","innvandrere","0","personer","20_29","36546"
"befolkning_alder","2007","00","innvandrere","1","personer","20_29","30700"
"befolkning_alder","2007","00","innvandrere","alle","personer","20_29","67246"
"befolkning_alder","2007","01","alle","0","personer","20_29","14052"
"befolkning_alder","2007","01","alle","1","personer","20_29","14353"
"befolkning_alder","2007","01","alle","alle","personer","20_29","28405"
"befolkning_alder","2007","01","befolkningen_ellers","0","personer","20_29","12345"
"befolkning_alder","2007","01","befolkningen_ellers","1","personer","20_29","12883"
"befolkning_alder","2007","01","befolkningen_ellers","alle","personer","20_29","25228"
"befolkning_alder","2007","01","innvandrere","0","personer","20_29","1707"
"befolkning_alder","2007","01","innvandrere","1","personer","20_29","1470"
"befolkning_alder","2007","01","innvandrere","alle","personer","20_29","3177"
"befolkning_alder","2007","02","alle","0","personer","20_29","25284"
"befolkning_alder","2007","02","alle","1","personer","20_29","25845"
"befolkning_alder","2007","02","alle","alle","personer","20_29","51129"
"befolkning_alder","2007","02","befolkningen_ellers","0","personer","20_29","21007"
"befolkning_alder","2007","02","befolkningen_ellers","1","personer","20_29","22532"
"befolkning_alder","2007","02","befolkningen_ellers","alle","personer","20_29","43539"
"befolkning_alder","2007","02","innvandrere","0","personer","20_29","4277"
"befolkning_alder","2007","02","innvandrere","1","personer","20_29","3313"
"befolkning_alder","2007","02","innvandrere","alle","personer","20_29","7590"
"befolkning_alder","2007","03","alle","0","personer","20_29","47051"
"befolkning_alder","2007","03","alle","1","personer","20_29","42405"
"befolkning_alder","2007","03","alle","alle","personer","20_29","89456"
"befolkning_alder","2007","03","befolkningen_ellers","0","personer","20_29","34714"
"befolkning_alder","2007","03","befolkningen_ellers","1","personer","20_29","32410"
"befolkning_alder","2007","03","befolkningen_ellers","alle","personer","20_29","67124"
"befolkning_alder","2007","03","innvandrere","0","personer","20_29","12337"
"befolkning_alder","2007","03","innvandrere","1","personer","20_29","9995"
"befolkning_alder","2007","03","innvandrere","alle","personer","20_29","22332"
"befolkning_alder","2007","04","alle","0","personer","20_29","9290"
"befolkning_alder","2007","04","alle","1","personer","20_29","9916"
"befolkning_alder","2007","04","alle","alle","personer","20_29","19206"
"befolkning_alder","2007","04","befolkningen_ellers","0","personer","20_29","8602"
"befolkning_alder","2007","04","befolkningen_ellers","1","personer","20_29","9332"
"befolkning_alder","2007","04","befolkningen_ellers","alle","personer","20_29","17934"
"befolkning_alder","2007","04","innvandrere","0","personer","20_29","688"
"befolkning_alder","2007","04","innvandrere","1","personer","20_29","584"
"befolkning_alder","2007","04","innvandrere","alle","personer","20_29","1272"
"befolkning_alder","2007","05","alle","0","personer","20_29","9113"
"befolkning_alder","2007","05","alle","1","personer","20_29","9859"
"befolkning_alder","2007","05","alle","alle","personer","20_29","18972"
"befolkning_alder","2007","05","befolkningen_ellers","0","personer","20_29","8400"
"befolkning_alder","2007","05","befolkningen_ellers","1","personer","20_29","9235"
"befolkning_alder","2007","05","befolkningen_ellers","alle","personer","20_29","17635"
"befolkning_alder","2007","05","innvandrere","0","personer","20_29","713"
"befolkning_alder","2007","05","innvandrere","1","personer","20_29","624"
"befolkning_alder","2007","05","innvandrere","alle","personer","20_29","1337"
"befolkning_alder","2007","06","alle","0","personer","20_29","13565"
"befolkning_alder","2007","06","alle","1","personer","20_29","13843"
"befolkning_alder","2007","06","alle","alle","personer","20_29","27408"
"befolkning_alder","2007","06","befolkningen_ellers","0","personer","20_29","11569"
"befolkning_alder","2007","06","befolkningen_ellers","1","personer","20_29","12231"
"befolkning_alder","2007","06","befolkningen_ellers","alle","personer","20_29","23800"
"befolkning_alder","2007","06","innvandrere","0","personer","20_29","1996"
"befolkning_alder","2007","06","innvandrere","1","personer","20_29","1612"
"befolkning_alder","2007","06","innvandrere","alle","personer","20_29","3608"
"befolkning_alder","2007","07","alle","0","personer","20_29","11933"
"befolkning_alder","2007","07","alle","1","personer","20_29","12539"
"befolkning_alder","2007","07","alle","alle","personer","20_29","24472"
"befolkning_alder","2007","07","befolkningen_ellers","0","personer","20_29","10701"
"befolkning_alder","2007","07","befolkningen_ellers","1","personer","20_29","11480"
"befolkning_alder","2007","07","befolkningen_ellers","alle","personer","20_29","22181"
"befolkning_alder","2007","07","innvandrere","0","personer","20_29","1232"
"befolkning_alder","2007","07","innvandrere","1","personer","20_29","1059"
"befolkning_alder","2007","07","innvandrere","alle","personer","20_29","2291"
"befolkning_alder","2007","08","alle","0","personer","20_29","8848"
"befolkning_alder","2007","08","alle","1","personer","20_29","9529"
"befolkning_alder","2007","08","alle","alle","personer","20_29","18377"
"befolkning_alder","2007","08","befolkningen_ellers","0","personer","20_29","7985"
"befolkning_alder","2007","08","befolkningen_ellers","1","personer","20_29","8733"
"befolkning_alder","2007","08","befolkningen_ellers","alle","personer","20_29","16718"
"befolkning_alder","2007","08","innvandrere","0","personer","20_29","863"
"befolkning_alder","2007","08","innvandrere","1","personer","20_29","796"
"befolkning_alder","2007","08","innvandrere","alle","personer","20_29","1659"
"befolkning_alder","2007","09","alle","0","personer","20_29","5952"
"befolkning_alder","2007","09","alle","1","personer","20_29","6335"
"befolkning_alder","2007","09","alle","alle","personer","20_29","12287"
"befolkning_alder","2007","09","befolkningen_ellers","0","personer","20_29","5462"
"befolkning_alder","2007","09","befolkningen_ellers","1","personer","20_29","5947"
"befolkning_alder","2007","09","befolkningen_ellers","alle","personer","20_29","11409"
"befolkning_alder","2007","09","innvandrere","0","personer","20_29","490"
"befolkning_alder","2007","09","innvandrere","1","personer","20_29","388"
"befolkning_alder","2007","09","innvandrere","alle","personer","20_29","878"
"befolkning_alder","2007","10","alle","0","personer","20_29","9958"
"befolkning_alder","2007","10","alle","1","personer","20_29","10668"
"befolkning_alder","2007","10","alle","alle","personer","20_29","20626"
"befolkning_alder","2007","10","befolkningen_ellers","0","personer","20_29","8891"
"befolkning_alder","2007","10","befolkningen_ellers","1","personer","20_29","9699"
"befolkning_alder","2007","10","befolkningen_ellers","alle","personer","20_29","18590"
"befolkning_alder","2007","10","innvandrere","0","personer","20_29","1067"
"befolkning_alder","2007","10","innvandrere","1","personer","20_29","969"
"befolkning_alder","2007","10","innvandrere","alle","personer","20_29","2036"
"befolkning_alder","2007","11","alle","0","personer","20_29","26352"
"befolkning_alder","2007","11","alle","1","personer","20_29","27323"
"befolkning_alder","2007","11","alle","alle","personer","20_29","53675"
"befolkning_alder","2007","11","befolkningen_ellers","0","personer","20_29","23522"
"befolkning_alder","2007","11","befolkningen_ellers","1","personer","20_29","24642"
"befolkning_alder","2007","11","befolkningen_ellers","alle","personer","20_29","48164"
"befolkning_alder","2007","11","innvandrere","0","personer","20_29","2830"
"befolkning_alder","2007","11","innvandrere","1","personer","20_29","2681"
"befolkning_alder","2007","11","innvandrere","alle","personer","20_29","5511"
"befolkning_alder","2007","12","alle","0","personer","20_29","28970"
"befolkning_alder","2007","12","alle","1","personer","20_29","30316"
"befolkning_alder","2007","12","alle","alle","personer","20_29","59286"
"befolkning_alder","2007","12","befolkningen_ellers","0","personer","20_29","26139"
"befolkning_alder","2007","12","befolkningen_ellers","1","personer","20_29","27928"
"befolkning_alder","2007","12","befolkningen_ellers","alle","personer","20_29","54067"
"befolkning_alder","2007","12","innvandrere","0","personer","20_29","2831"
"befolkning_alder","2007","12","innvandrere","1","personer","20_29","2388"
"befolkning_alder","2007","12","innvandrere","alle","personer","20_29","5219"
"befolkning_alder","2007","14","alle","0","personer","20_29","5767"
"befolkning_alder","2007","14","alle","1","personer","20_29","6165"
"befolkning_alder","2007","14","alle","alle","personer","20_29","11932"
"befolkning_alder","2007","14","befolkningen_ellers","0","personer","20_29","5372"
"befolkning_alder","2007","14","befolkningen_ellers","1","personer","20_29","5846"
"befolkning_alder","2007","14","befolkningen_ellers","alle","personer","20_29","11218"
"befolkning_alder","2007","14","innvandrere","0","personer","20_29","395"
"befolkning_alder","2007","14","innvandrere","1","personer","20_29","319"
"befolkning_alder","2007","14","innvandrere","alle","personer","20_29","714"
"befolkning_alder","2007","15","alle","0","personer","20_29","13625"
"befolkning_alder","2007","15","alle","1","personer","20_29","14803"
"befolkning_alder","2007","15","alle","alle","personer","20_29","28428"
"befolkning_alder","2007","15","befolkningen_ellers","0","personer","20_29","12569"
"befolkning_alder","2007","15","befolkningen_ellers","1","personer","20_29","13995"
"befolkning_alder","2007","15","befolkningen_ellers","alle","personer","20_29","26564"
"befolkning_alder","2007","15","innvandrere","0","personer","20_29","1056"
"befolkning_alder","2007","15","innvandrere","1","personer","20_29","808"
"befolkning_alder","2007","15","innvandrere","alle","personer","20_29","1864"
"befolkning_alder","2007","16","alle","0","personer","20_29","17831"
"befolkning_alder","2007","16","alle","1","personer","20_29","18909"
"befolkning_alder","2007","16","alle","alle","personer","20_29","36740"
"befolkning_alder","2007","16","befolkningen_ellers","0","personer","20_29","16170"
"befolkning_alder","2007","16","befolkningen_ellers","1","personer","20_29","17289"
"befolkning_alder","2007","16","befolkningen_ellers","alle","personer","20_29","33459"
"befolkning_alder","2007","16","innvandrere","0","personer","20_29","1661"
"befolkning_alder","2007","16","innvandrere","1","personer","20_29","1620"
"befolkning_alder","2007","16","innvandrere","alle","personer","20_29","3281"
"befolkning_alder","2007","17","alle","0","personer","20_29","6896"
"befolkning_alder","2007","17","alle","1","personer","20_29","7167"
"befolkning_alder","2007","17","alle","alle","personer","20_29","14063"
"befolkning_alder","2007","17","befolkningen_ellers","0","personer","20_29","6541"
"befolkning_alder","2007","17","befolkningen_ellers","1","personer","20_29","6830"
"befolkning_alder","2007","17","befolkningen_ellers","alle","personer","20_29","13371"
"befolkning_alder","2007","17","innvandrere","0","personer","20_29","355"
"befolkning_alder","2007","17","innvandrere","1","personer","20_29","337"
"befolkning_alder","2007","17","innvandrere","alle","personer","20_29","692"
"befolkning_alder","2007","18","alle","0","personer","20_29","12413"
"befolkning_alder","2007","18","alle","1","personer","20_29","13574"
"befolkning_alder","2007","18","alle","alle","personer","20_29","25987"
"befolkning_alder","2007","18","befolkningen_ellers","0","personer","20_29","11569"
"befolkning_alder","2007","18","befolkningen_ellers","1","personer","20_29","12816"
"befolkning_alder","2007","18","befolkningen_ellers","alle","personer","20_29","24385"
"befolkning_alder","2007","18","innvandrere","0","personer","20_29","844"
"befolkning_alder","2007","18","innvandrere","1","personer","20_29","758"
"befolkning_alder","2007","18","innvandrere","alle","personer","20_29","1602"
"befolkning_alder","2007","19","alle","0","personer","20_29","8999"
"befolkning_alder","2007","19","alle","1","personer","20_29","9614"
"befolkning_alder","2007","19","alle","alle","personer","20_29","18613"
"befolkning_alder","2007","19","befolkningen_ellers","0","personer","20_29","8198"
"befolkning_alder","2007","19","befolkningen_ellers","1","personer","20_29","8954"
"befolkning_alder","2007","19","befolkningen_ellers","alle","personer","20_29","17152"
"befolkning_alder","2007","19","innvandrere","0","personer","20_29","801"
"befolkning_alder","2007","19","innvandrere","1","personer","20_29","660"
"befolkning_alder","2007","19","innvandrere","alle","personer","20_29","1461"
"befolkning_alder","2007","20","alle","0","personer","20_29","3982"
"befolkning_alder","2007","20","alle","1","personer","20_29","4291"
"befolkning_alder","2007","20","alle","alle","personer","20_29","8273"
"befolkning_alder","2007","20","befolkningen_ellers","0","personer","20_29","3579"
"befolkning_alder","2007","20","befolkningen_ellers","1","personer","20_29","3972"
"befolkning_alder","2007","20","befolkningen_ellers","alle","personer","20_29","7551"
"befolkning_alder","2007","20","innvandrere","0","personer","20_29","403"
"befolkning_alder","2007","20","innvandrere","1","personer","20_29","319"
"befolkning_alder","2007","20","innvandrere","alle","personer","20_29","722"
"befolkning_alder","2008","00","alle","0","personer","20_29","285700"
"befolkning_alder","2008","00","alle","1","personer","20_29","295232"
"befolkning_alder","2008","00","alle","alle","personer","20_29","580932"
"befolkning_alder","2008","00","befolkningen_ellers","0","personer","20_29","245071"
"befolkning_alder","2008","00","befolkningen_ellers","1","personer","20_29","258273"
"befolkning_alder","2008","00","befolkningen_ellers","alle","personer","20_29","503344"
"befolkning_alder","2008","00","innvandrere","0","personer","20_29","40629"
"befolkning_alder","2008","00","innvandrere","1","personer","20_29","36959"
"befolkning_alder","2008","00","innvandrere","alle","personer","20_29","77588"
"befolkning_alder","2008","01","alle","0","personer","20_29","14106"
"befolkning_alder","2008","01","alle","1","personer","20_29","14515"
"befolkning_alder","2008","01","alle","alle","personer","20_29","28621"
"befolkning_alder","2008","01","befolkningen_ellers","0","personer","20_29","12259"
"befolkning_alder","2008","01","befolkningen_ellers","1","personer","20_29","12782"
"befolkning_alder","2008","01","befolkningen_ellers","alle","personer","20_29","25041"
"befolkning_alder","2008","01","innvandrere","0","personer","20_29","1847"
"befolkning_alder","2008","01","innvandrere","1","personer","20_29","1733"
"befolkning_alder","2008","01","innvandrere","alle","personer","20_29","3580"
"befolkning_alder","2008","02","alle","0","personer","20_29","25858"
"befolkning_alder","2008","02","alle","1","personer","20_29","26657"
"befolkning_alder","2008","02","alle","alle","personer","20_29","52515"
"befolkning_alder","2008","02","befolkningen_ellers","0","personer","20_29","21120"
"befolkning_alder","2008","02","befolkningen_ellers","1","personer","20_29","22697"
"befolkning_alder","2008","02","befolkningen_ellers","alle","personer","20_29","43817"
"befolkning_alder","2008","02","innvandrere","0","personer","20_29","4738"
"befolkning_alder","2008","02","innvandrere","1","personer","20_29","3960"
"befolkning_alder","2008","02","innvandrere","alle","personer","20_29","8698"
"befolkning_alder","2008","03","alle","0","personer","20_29","49298"
"befolkning_alder","2008","03","alle","1","personer","20_29","44878"
"befolkning_alder","2008","03","alle","alle","personer","20_29","94176"
"befolkning_alder","2008","03","befolkningen_ellers","0","personer","20_29","36019"
"befolkning_alder","2008","03","befolkningen_ellers","1","personer","20_29","33406"
"befolkning_alder","2008","03","befolkningen_ellers","alle","personer","20_29","69425"
"befolkning_alder","2008","03","innvandrere","0","personer","20_29","13279"
"befolkning_alder","2008","03","innvandrere","1","personer","20_29","11472"
"befolkning_alder","2008","03","innvandrere","alle","personer","20_29","24751"
"befolkning_alder","2008","04","alle","0","personer","20_29","9266"
"befolkning_alder","2008","04","alle","1","personer","20_29","9958"
"befolkning_alder","2008","04","alle","alle","personer","20_29","19224"
"befolkning_alder","2008","04","befolkningen_ellers","0","personer","20_29","8505"
"befolkning_alder","2008","04","befolkningen_ellers","1","personer","20_29","9271"
"befolkning_alder","2008","04","befolkningen_ellers","alle","personer","20_29","17776"
"befolkning_alder","2008","04","innvandrere","0","personer","20_29","761"
"befolkning_alder","2008","04","innvandrere","1","personer","20_29","687"
"befolkning_alder","2008","04","innvandrere","alle","personer","20_29","1448"
"befolkning_alder","2008","05","alle","0","personer","20_29","9137"
"befolkning_alder","2008","05","alle","1","personer","20_29","9925"
"befolkning_alder","2008","05","alle","alle","personer","20_29","19062"
"befolkning_alder","2008","05","befolkningen_ellers","0","personer","20_29","8342"
"befolkning_alder","2008","05","befolkningen_ellers","1","personer","20_29","9138"
"befolkning_alder","2008","05","befolkningen_ellers","alle","personer","20_29","17480"
"befolkning_alder","2008","05","innvandrere","0","personer","20_29","795"
"befolkning_alder","2008","05","innvandrere","1","personer","20_29","787"
"befolkning_alder","2008","05","innvandrere","alle","personer","20_29","1582"
"befolkning_alder","2008","06","alle","0","personer","20_29","13727"
"befolkning_alder","2008","06","alle","1","personer","20_29","14268"
"befolkning_alder","2008","06","alle","alle","personer","20_29","27995"
"befolkning_alder","2008","06","befolkningen_ellers","0","personer","20_29","11544"
"befolkning_alder","2008","06","befolkningen_ellers","1","personer","20_29","12347"
"befolkning_alder","2008","06","befolkningen_ellers","alle","personer","20_29","23891"
"befolkning_alder","2008","06","innvandrere","0","personer","20_29","2183"
"befolkning_alder","2008","06","innvandrere","1","personer","20_29","1921"
"befolkning_alder","2008","06","innvandrere","alle","personer","20_29","4104"
"befolkning_alder","2008","07","alle","0","personer","20_29","12190"
"befolkning_alder","2008","07","alle","1","personer","20_29","12817"
"befolkning_alder","2008","07","alle","alle","personer","20_29","25007"
"befolkning_alder","2008","07","befolkningen_ellers","0","personer","20_29","10778"
"befolkning_alder","2008","07","befolkningen_ellers","1","personer","20_29","11432"
"befolkning_alder","2008","07","befolkningen_ellers","alle","personer","20_29","22210"
"befolkning_alder","2008","07","innvandrere","0","personer","20_29","1412"
"befolkning_alder","2008","07","innvandrere","1","personer","20_29","1385"
"befolkning_alder","2008","07","innvandrere","alle","personer","20_29","2797"
"befolkning_alder","2008","08","alle","0","personer","20_29","8949"
"befolkning_alder","2008","08","alle","1","personer","20_29","9496"
"befolkning_alder","2008","08","alle","alle","personer","20_29","18445"
"befolkning_alder","2008","08","befolkningen_ellers","0","personer","20_29","8007"
"befolkning_alder","2008","08","befolkningen_ellers","1","personer","20_29","8614"
"befolkning_alder","2008","08","befolkningen_ellers","alle","personer","20_29","16621"
"befolkning_alder","2008","08","innvandrere","0","personer","20_29","942"
"befolkning_alder","2008","08","innvandrere","1","personer","20_29","882"
"befolkning_alder","2008","08","innvandrere","alle","personer","20_29","1824"
"befolkning_alder","2008","09","alle","0","personer","20_29","6017"
"befolkning_alder","2008","09","alle","1","personer","20_29","6407"
"befolkning_alder","2008","09","alle","alle","personer","20_29","12424"
"befolkning_alder","2008","09","befolkningen_ellers","0","personer","20_29","5458"
"befolkning_alder","2008","09","befolkningen_ellers","1","personer","20_29","5909"
"befolkning_alder","2008","09","befolkningen_ellers","alle","personer","20_29","11367"
"befolkning_alder","2008","09","innvandrere","0","personer","20_29","559"
"befolkning_alder","2008","09","innvandrere","1","personer","20_29","498"
"befolkning_alder","2008","09","innvandrere","alle","personer","20_29","1057"
"befolkning_alder","2008","10","alle","0","personer","20_29","10176"
"befolkning_alder","2008","10","alle","1","personer","20_29","10940"
"befolkning_alder","2008","10","alle","alle","personer","20_29","21116"
"befolkning_alder","2008","10","befolkningen_ellers","0","personer","20_29","8961"
"befolkning_alder","2008","10","befolkningen_ellers","1","personer","20_29","9769"
"befolkning_alder","2008","10","befolkningen_ellers","alle","personer","20_29","18730"
"befolkning_alder","2008","10","innvandrere","0","personer","20_29","1215"
"befolkning_alder","2008","10","innvandrere","1","personer","20_29","1171"
"befolkning_alder","2008","10","innvandrere","alle","personer","20_29","2386"
"befolkning_alder","2008","11","alle","0","personer","20_29","27046"
"befolkning_alder","2008","11","alle","1","personer","20_29","28390"
"befolkning_alder","2008","11","alle","alle","personer","20_29","55436"
"befolkning_alder","2008","11","befolkningen_ellers","0","personer","20_29","23664"
"befolkning_alder","2008","11","befolkningen_ellers","1","personer","20_29","24852"
"befolkning_alder","2008","11","befolkningen_ellers","alle","personer","20_29","48516"
"befolkning_alder","2008","11","innvandrere","0","personer","20_29","3382"
"befolkning_alder","2008","11","innvandrere","1","personer","20_29","3538"
"befolkning_alder","2008","11","innvandrere","alle","personer","20_29","6920"
"befolkning_alder","2008","12","alle","0","personer","20_29","29771"
"befolkning_alder","2008","12","alle","1","personer","20_29","31368"
"befolkning_alder","2008","12","alle","alle","personer","20_29","61139"
"befolkning_alder","2008","12","befolkningen_ellers","0","personer","20_29","26527"
"befolkning_alder","2008","12","befolkningen_ellers","1","personer","20_29","28332"
"befolkning_alder","2008","12","befolkningen_ellers","alle","personer","20_29","54859"
"befolkning_alder","2008","12","innvandrere","0","personer","20_29","3244"
"befolkning_alder","2008","12","innvandrere","1","personer","20_29","3036"
"befolkning_alder","2008","12","innvandrere","alle","personer","20_29","6280"
"befolkning_alder","2008","14","alle","0","personer","20_29","5743"
"befolkning_alder","2008","14","alle","1","personer","20_29","6146"
"befolkning_alder","2008","14","alle","alle","personer","20_29","11889"
"befolkning_alder","2008","14","befolkningen_ellers","0","personer","20_29","5289"
"befolkning_alder","2008","14","befolkningen_ellers","1","personer","20_29","5741"
"befolkning_alder","2008","14","befolkningen_ellers","alle","personer","20_29","11030"
"befolkning_alder","2008","14","innvandrere","0","personer","20_29","454"
"befolkning_alder","2008","14","innvandrere","1","personer","20_29","405"
"befolkning_alder","2008","14","innvandrere","alle","personer","20_29","859"
"befolkning_alder","2008","15","alle","0","personer","20_29","13579"
"befolkning_alder","2008","15","alle","1","personer","20_29","14890"
"befolkning_alder","2008","15","alle","alle","personer","20_29","28469"
"befolkning_alder","2008","15","befolkningen_ellers","0","personer","20_29","12389"
"befolkning_alder","2008","15","befolkningen_ellers","1","personer","20_29","13827"
"befolkning_alder","2008","15","befolkningen_ellers","alle","personer","20_29","26216"
"befolkning_alder","2008","15","innvandrere","0","personer","20_29","1190"
"befolkning_alder","2008","15","innvandrere","1","personer","20_29","1063"
"befolkning_alder","2008","15","innvandrere","alle","personer","20_29","2253"
"befolkning_alder","2008","16","alle","0","personer","20_29","18489"
"befolkning_alder","2008","16","alle","1","personer","20_29","19770"
"befolkning_alder","2008","16","alle","alle","personer","20_29","38259"
"befolkning_alder","2008","16","befolkningen_ellers","0","personer","20_29","16505"
"befolkning_alder","2008","16","befolkningen_ellers","1","personer","20_29","17754"
"befolkning_alder","2008","16","befolkningen_ellers","alle","personer","20_29","34259"
"befolkning_alder","2008","16","innvandrere","0","personer","20_29","1984"
"befolkning_alder","2008","16","innvandrere","1","personer","20_29","2016"
"befolkning_alder","2008","16","innvandrere","alle","personer","20_29","4000"
"befolkning_alder","2008","17","alle","0","personer","20_29","6868"
"befolkning_alder","2008","17","alle","1","personer","20_29","7281"
"befolkning_alder","2008","17","alle","alle","personer","20_29","14149"
"befolkning_alder","2008","17","befolkningen_ellers","0","personer","20_29","6485"
"befolkning_alder","2008","17","befolkningen_ellers","1","personer","20_29","6829"
"befolkning_alder","2008","17","befolkningen_ellers","alle","personer","20_29","13314"
"befolkning_alder","2008","17","innvandrere","0","personer","20_29","383"
"befolkning_alder","2008","17","innvandrere","1","personer","20_29","452"
"befolkning_alder","2008","17","innvandrere","alle","personer","20_29","835"
"befolkning_alder","2008","18","alle","0","personer","20_29","12407"
"befolkning_alder","2008","18","alle","1","personer","20_29","13458"
"befolkning_alder","2008","18","alle","alle","personer","20_29","25865"
"befolkning_alder","2008","18","befolkningen_ellers","0","personer","20_29","11478"
"befolkning_alder","2008","18","befolkningen_ellers","1","personer","20_29","12633"
"befolkning_alder","2008","18","befolkningen_ellers","alle","personer","20_29","24111"
"befolkning_alder","2008","18","innvandrere","0","personer","20_29","929"
"befolkning_alder","2008","18","innvandrere","1","personer","20_29","825"
"befolkning_alder","2008","18","innvandrere","alle","personer","20_29","1754"
"befolkning_alder","2008","19","alle","0","personer","20_29","9054"
"befolkning_alder","2008","19","alle","1","personer","20_29","9772"
"befolkning_alder","2008","19","alle","alle","personer","20_29","18826"
"befolkning_alder","2008","19","befolkningen_ellers","0","personer","20_29","8189"
"befolkning_alder","2008","19","befolkningen_ellers","1","personer","20_29","9023"
"befolkning_alder","2008","19","befolkningen_ellers","alle","personer","20_29","17212"
"befolkning_alder","2008","19","innvandrere","0","personer","20_29","865"
"befolkning_alder","2008","19","innvandrere","1","personer","20_29","749"
"befolkning_alder","2008","19","innvandrere","alle","personer","20_29","1614"
"befolkning_alder","2008","20","alle","0","personer","20_29","4019"
"befolkning_alder","2008","20","alle","1","personer","20_29","4296"
"befolkning_alder","2008","20","alle","alle","personer","20_29","8315"
"befolkning_alder","2008","20","befolkningen_ellers","0","personer","20_29","3552"
"befolkning_alder","2008","20","befolkningen_ellers","1","personer","20_29","3917"
"befolkning_alder","2008","20","befolkningen_ellers","alle","personer","20_29","7469"
"befolkning_alder","2008","20","innvandrere","0","personer","20_29","467"
"befolkning_alder","2008","20","innvandrere","1","personer","20_29","379"
"befolkning_alder","2008","20","innvandrere","alle","personer","20_29","846"
"befolkning_alder","2009","00","alle","0","personer","20_29","293319"
"befolkning_alder","2009","00","alle","1","personer","20_29","304001"
"befolkning_alder","2009","00","alle","alle","personer","20_29","597320"
"befolkning_alder","2009","00","befolkningen_ellers","0","personer","20_29","247840"
"befolkning_alder","2009","00","befolkningen_ellers","1","personer","20_29","261354"
"befolkning_alder","2009","00","befolkningen_ellers","alle","personer","20_29","509194"
"befolkning_alder","2009","00","innvandrere","0","personer","20_29","45479"
"befolkning_alder","2009","00","innvandrere","1","personer","20_29","42647"
"befolkning_alder","2009","00","innvandrere","alle","personer","20_29","88126"
"befolkning_alder","2009","01","alle","0","personer","20_29","14414"
"befolkning_alder","2009","01","alle","1","personer","20_29","14795"
"befolkning_alder","2009","01","alle","alle","personer","20_29","29209"
"befolkning_alder","2009","01","befolkningen_ellers","0","personer","20_29","12323"
"befolkning_alder","2009","01","befolkningen_ellers","1","personer","20_29","12807"
"befolkning_alder","2009","01","befolkningen_ellers","alle","personer","20_29","25130"
"befolkning_alder","2009","01","innvandrere","0","personer","20_29","2091"
"befolkning_alder","2009","01","innvandrere","1","personer","20_29","1988"
"befolkning_alder","2009","01","innvandrere","alle","personer","20_29","4079"
"befolkning_alder","2009","02","alle","0","personer","20_29","26614"
"befolkning_alder","2009","02","alle","1","personer","20_29","27508"
"befolkning_alder","2009","02","alle","alle","personer","20_29","54122"
