"kommune_nr","kommune_navn","standard_utgave","kommune_note","fylke_nr","fylke_navn","fylke_note","naringsregion_nr","naringsregion_navn"
"1422","Lærdal","komplett_2016","","14","Sogn og Fjordane","","50","Sogn"
"1422","Lærdal","2008","","14","Sogn og Fjordane","","50","Sogn"
"1422","Lærdal","2002","En del av 1419 Leikanger kommune (grunnkrets 0205 Frønning) ble den 1.1. 1992 overført til 1422 Lærdal kommune (32 personer og areal ca. 58 km2).","14","Sogn og Fjordane","","50","Sogn"
"1422","Lærdal","2003","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2014","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2012","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2006","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2002","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","komplett_2016","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2008","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2005","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2013","","14","Sogn og Fjordane","","50","Sogn"
"1424","Årdal","2003","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2005","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2006","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2012","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2003","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","komplett_2016","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2002","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2014","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2008","","14","Sogn og Fjordane","","50","Sogn"
"1426","Luster","2013","","14","Sogn og Fjordane","","50","Sogn"
"1428","Askvoll","2003","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2012","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2013","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2005","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2008","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","komplett_2016","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2014","","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2002","En del av 1429 Fjaler kommune (grunnkretsene 0101-0103) ble den 1.1. 1990 overført til 1428 Askvoll kommune (731 personer).","14","Sogn og Fjordane","","48","HAFS"
"1428","Askvoll","2006","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2013","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2012","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2006","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2008","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","komplett_2016","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2014","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2003","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2005","","14","Sogn og Fjordane","","48","HAFS"
"1429","Fjaler","2002","En del av 1429 Fjaler kommune (grunnkretsene 0101-0103) ble den 1.1. 1990 overført til 1428 Askvoll kommune (731 personer). På samme tidspunkt ble en del av Fjaler kommune (gnr. 46 i grunnkrets 0209 Hestad) overført til 1430 Gaular kommune (90 personer).","14","Sogn og Fjordane","","48","HAFS"
"1430","Gaular","2006","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2003","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2005","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","komplett_2016","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2002","En del av 1429 Fjaler kommune (gnr. 46 i grunnkrets 0209 Hestad) ble den 1.1. 1990 overført til 1430 Gaular kommune (90 personer).","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2013","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2014","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2012","","14","Sogn og Fjordane","","51","Sunnfjord"
"1430","Gaular","2008","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2006","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2002","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2014","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2003","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2013","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","komplett_2016","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2008","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2005","","14","Sogn og Fjordane","","51","Sunnfjord"
"1431","Jølster","2012","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2005","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2014","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2003","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2012","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2013","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2006","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","komplett_2016","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2008","","14","Sogn og Fjordane","","51","Sunnfjord"
"1432","Førde","2002","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2005","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2013","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2002","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2012","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2014","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2008","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2003","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","2006","","14","Sogn og Fjordane","","51","Sunnfjord"
"1433","Naustdal","komplett_2016","","14","Sogn og Fjordane","","51","Sunnfjord"
"1438","Bremanger","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2002","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1438","Bremanger","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1439","Vågsøy","2002","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2002","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1441","Selje","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1443","Eid","2002","Den 1.1. 1992 ble en del av 1445 Gloppen (grunnkrets 0102 Lote) overført til 1443 Eid (gunnkrets 0211 Lote - 158 personer og et areal på 41 km2).","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1444","Hornindal","2002","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2002","Den 1.1. 1992 ble en del av 1445 Gloppen (grunnkrets 0102 Lote) overført til 1443 Eid (158 personer og et areal på 41 km2).","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1445","Gloppen","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1448","Stryn (-1976)","komplett_2016","","14","Sogn og Fjordane","",NA,NA
"1449","Stryn","2003","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","komplett_2016","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2013","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2006","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2002","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2008","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2014","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2005","","14","Sogn og Fjordane","","49","Nordfjord"
"1449","Stryn","2012","","14","Sogn og Fjordane","","49","Nordfjord"
"1499","Uoppgitt kommune Sogn og Fjordane","komplett_2016","","14","Sogn og Fjordane","",NA,NA
"1501","Ålesund (-1976)","komplett_2016","","15","Møre og Romsdal","",NA,NA
"1502","Molde","2006","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2008","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2003","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2005","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2013","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2002","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2012","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","2014","","15","Møre og Romsdal","","53","Romsdal"
"1502","Molde","komplett_2016","","15","Møre og Romsdal","","53","Romsdal"
"1503","Kristiansund  (-2007)","komplett_2016","1. januar 2008 ble kommunene 1503 Kristiansund og 1556 Frei slått sammen til ny kommune 1505 Kristiansund.","15","Møre og Romsdal","","52","Nordmøre"
"1503","Kristiansund","2006","","15","Møre og Romsdal","","52","Nordmøre"
"1503","Kristiansund","2002","","15","Møre og Romsdal","","52","Nordmøre"
"1503","Kristiansund","2005","","15","Møre og Romsdal","","52","Nordmøre"
"1503","Kristiansund","2003","","15","Møre og Romsdal","","52","Nordmøre"
"1504","Ålesund","2002","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2008","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","komplett_2016","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2013","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2014","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2012","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2003","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2006","","15","Møre og Romsdal","","56","Ålesundregionen"
"1504","Ålesund","2005","","15","Møre og Romsdal","","56","Ålesundregionen"
"1505","Kristiansund","2014","","15","Møre og Romsdal","","52","Nordmøre"
"1505","Kristiansund","2013","Fra 1.januar 2008 ble kommunene 1503 Kristiansund og 1556 Frei slått sammen til 1505 Kristiansund.","15","Møre og Romsdal","","52","Nordmøre"
"1505","Kristiansund","2012","Fra 1.januar 2008 ble kommunene 1503 Kristiansund og 1556 Frei slått sammen til 1505 Kristiansund.","15","Møre og Romsdal","","52","Nordmøre"
"1505","Kristiansund","2008","Fra 1.januar 2008 ble kommunene 1503 Kristiansund og 1556 Frei slått sammen til 1505 Kristiansund.","15","Møre og Romsdal","","52","Nordmøre"
"1505","Kristiansund","komplett_2016","1. januar 2008 ble kommunene 1503 Kristiansund og 1556 Frei slått sammen til ny kommune 1505 Kristiansund.","15","Møre og Romsdal","","52","Nordmøre"
"1511","Vanylven","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2002","En del av 1514 Sande kommune (ca. 400 innb. og 42 km2) blir den 1.1.2002 overført til 1511 Vanylven kommune.","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","komplett_2016","Ved grenseregulering 1. januar 2002 ble ca. 380 personer overført fra 1514 Sande kommune til 1511 Vanylven kommune.","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1511","Vanylven","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2002","En del av 1514 Sande kommune (ca. 400 innb. og 42 km2) blir den 1.1.2002 overført til 1511 Vanylven kommune.","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande (M. og R.)","komplett_2016","Ved grenseregulering 1. januar 2002 ble ca. 380 personer overført fra 1514 Sande kommune til 1511 Vanylven kommune.","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1514","Sande","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy (M. og R.)","komplett_2016","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2002","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1515","Herøy","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2002","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","komplett_2016","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1516","Ulstein","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","komplett_2016","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2002","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1517","Hareid","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2002","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","komplett_2016","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1519","Volda","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2005","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2006","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2008","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2012","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2003","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2014","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","komplett_2016","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2013","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1520","Ørsta","2002","","15","Møre og Romsdal","","55","Søre Sunnmøre"
"1523","Ørskog","2006","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2008","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2014","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2013","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2005","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2003","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2002","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","komplett_2016","","15","Møre og Romsdal","","54","Storfjord"
"1523","Ørskog","2012","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","komplett_2016","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2008","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2014","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2005","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2012","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2006","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2003","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2002","","15","Møre og Romsdal","","54","Storfjord"
"1524","Norddal","2013","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2003","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2008","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2005","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2006","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2002","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","komplett_2016","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2014","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2013","","15","Møre og Romsdal","","54","Storfjord"
"1525","Stranda","2012","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2013","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2002","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2012","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2014","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2008","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2006","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","komplett_2016","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2003","","15","Møre og Romsdal","","54","Storfjord"
"1526","Stordal","2005","","15","Møre og Romsdal","","54","Storfjord"
"1527","Ørskog (-1976)","komplett_2016","","15","Møre og Romsdal","",NA,NA
"1528","Sykkylven","2013","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2014","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2003","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2012","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2002","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2008","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2005","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","komplett_2016","","15","Møre og Romsdal","","54","Storfjord"
"1528","Sykkylven","2006","","15","Møre og Romsdal","","54","Storfjord"
"1529","Skodje","2006","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2012","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","komplett_2016","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2005","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2008","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2014","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2013","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2002","","15","Møre og Romsdal","","56","Ålesundregionen"
"1529","Skodje","2003","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2012","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2006","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2008","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2005","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2014","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2002","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2003","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","komplett_2016","","15","Møre og Romsdal","","56","Ålesundregionen"
"1531","Sula","2013","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2013","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2014","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","komplett_2016","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2005","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2006","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2008","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2003","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2002","","15","Møre og Romsdal","","56","Ålesundregionen"
"1532","Giske","2012","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2003","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2013","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2014","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2002","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2005","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","komplett_2016","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2012","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2008","","15","Møre og Romsdal","","56","Ålesundregionen"
"1534","Haram","2006","","15","Møre og Romsdal","","56","Ålesundregionen"
"1535","Vestnes","2006","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2012","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2002","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2013","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2003","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2008","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","komplett_2016","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2014","","15","Møre og Romsdal","","53","Romsdal"
"1535","Vestnes","2005","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2005","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2013","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","komplett_2016","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2003","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2008","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2012","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2006","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2002","","15","Møre og Romsdal","","53","Romsdal"
"1539","Rauma","2014","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2005","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2014","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2002","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2013","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2003","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","komplett_2016","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2012","","15","Møre og Romsdal","","53","Romsdal"
"1543","Nesset","2008","","15","Møre og Romsdal","","53","Romsdal"
