aar,naringsregion_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2011,80,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2011,80,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2011,81,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2011,81,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2011,81,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2011,81,alle,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2011,81,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2011,81,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2011,81,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,81,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2011,81,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2011,81,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,1,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,82,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2011,82,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2011,82,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,1,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,82,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2011,83,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2011,83,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2011,83,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,83,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2011,83,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2011,83,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2011,83,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,01,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,01,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,01,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,01,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,01,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,01,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,01,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,02,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,02,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,02,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,02,alle,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,02,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,02,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,03,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,03,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,03,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,03,alle,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,03,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,03,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,04,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,04,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,04,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,04,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,04,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,04,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,04,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,04,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,04,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,04,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,05,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,05,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,05,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,05,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,05,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,05,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,05,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,05,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,05,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,05,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,06,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,06,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,06,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,06,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,06,alle,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2012,06,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,06,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,06,alle,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,06,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,06,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,07,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,07,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,07,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,07,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,07,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,07,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,08,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,08,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,08,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,08,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,08,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,08,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,09,alle,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,09,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,09,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,09,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,09,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,09,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,10,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,10,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,10,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,10,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,10,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,10,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,10,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,11,alle,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,11,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,11,alle,1,alle,0.01,ikke_arbutd_innvkat_land,prosent
2012,11,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,11,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,11,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,1,alle,0.01,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,11,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,12,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,12,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,12,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,12,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,12,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,12,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,12,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,13,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,13,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,13,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,13,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,13,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,13,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,13,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,13,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,13,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,13,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,14,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,14,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,14,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,14,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,14,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,14,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,14,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,14,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,14,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,14,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,15,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,15,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,15,alle,2,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,15,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,15,alle,alle,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,2,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,alle,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,15,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,16,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,16,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,16,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,16,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,16,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,16,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,16,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,17,alle,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,17,alle,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2012,17,alle,1,alle,0.01,ikke_arbutd_innvkat_land,prosent
2012,17,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,17,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,17,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,17,alle,alle,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,17,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,17,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,1,alle,0.01,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,alle,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,17,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,18,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,18,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
