aar,kommune_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2014,0704,alle,1,114,arbledige_innvkat_land,personer
2014,0704,innvandrere,1,114,arbledige_innvkat_land,personer
2014,0412,alle,alle,115,arbledige_innvkat_land,personer
2014,0412,innvandrere,alle,115,arbledige_innvkat_land,personer
2014,0501,alle,alle,115,arbledige_innvkat_land,personer
2014,0501,innvandrere,alle,115,arbledige_innvkat_land,personer
2014,1119,alle,alle,115,arbledige_innvkat_land,personer
2014,1119,innvandrere,alle,115,arbledige_innvkat_land,personer
2012,0502,alle,alle,116,arbledige_innvkat_land,personer
2012,0502,innvandrere,alle,116,arbledige_innvkat_land,personer
2011,0228,alle,alle,117,arbledige_innvkat_land,personer
2011,0228,innvandrere,alle,117,arbledige_innvkat_land,personer
2011,0237,alle,alle,117,arbledige_innvkat_land,personer
2011,0237,innvandrere,alle,117,arbledige_innvkat_land,personer
2013,0214,alle,alle,117,arbledige_innvkat_land,personer
2013,0214,innvandrere,alle,117,arbledige_innvkat_land,personer
2006,0213,alle,alle,118,arbledige_innvkat_land,personer
2006,0213,innvandrere,alle,118,arbledige_innvkat_land,personer
2010,0101,alle,2,118,arbledige_innvkat_land,personer
2010,0101,innvandrere,2,118,arbledige_innvkat_land,personer
2010,0228,alle,alle,118,arbledige_innvkat_land,personer
2010,0228,innvandrere,alle,118,arbledige_innvkat_land,personer
2010,1902,alle,2,118,arbledige_innvkat_land,personer
2010,1902,innvandrere,2,118,arbledige_innvkat_land,personer
2011,0220,alle,1,118,arbledige_innvkat_land,personer
2011,0220,innvandrere,1,118,arbledige_innvkat_land,personer
2012,0625,alle,2,118,arbledige_innvkat_land,personer
2012,0625,innvandrere,2,118,arbledige_innvkat_land,personer
2006,0104,alle,2,119,arbledige_innvkat_land,personer
2006,0104,innvandrere,2,119,arbledige_innvkat_land,personer
2006,0906,alle,alle,119,arbledige_innvkat_land,personer
2006,0906,innvandrere,alle,119,arbledige_innvkat_land,personer
2008,0213,alle,alle,119,arbledige_innvkat_land,personer
2008,0213,innvandrere,alle,119,arbledige_innvkat_land,personer
2014,0706,alle,1,119,arbledige_innvkat_land,personer
2014,0706,innvandrere,1,119,arbledige_innvkat_land,personer
2008,0906,alle,2,120,arbledige_innvkat_land,personer
2008,0906,innvandrere,2,120,arbledige_innvkat_land,personer
2009,0605,alle,alle,120,arbledige_innvkat_land,personer
2009,0605,innvandrere,alle,120,arbledige_innvkat_land,personer
2010,1106,alle,2,120,arbledige_innvkat_land,personer
2010,1106,innvandrere,2,120,arbledige_innvkat_land,personer
2011,1804,alle,alle,120,arbledige_innvkat_land,personer
2011,1804,innvandrere,alle,120,arbledige_innvkat_land,personer
2013,1504,alle,2,120,arbledige_innvkat_land,personer
2013,1504,innvandrere,2,120,arbledige_innvkat_land,personer
2014,0125,alle,alle,120,arbledige_innvkat_land,personer
2014,0125,innvandrere,alle,120,arbledige_innvkat_land,personer
2006,1902,alle,alle,121,arbledige_innvkat_land,personer
2006,1902,innvandrere,alle,121,arbledige_innvkat_land,personer
2011,0602,alle,1,121,arbledige_innvkat_land,personer
2011,0602,innvandrere,1,121,arbledige_innvkat_land,personer
2012,0906,alle,1,121,arbledige_innvkat_land,personer
2012,0906,innvandrere,1,121,arbledige_innvkat_land,personer
2012,1902,alle,2,121,arbledige_innvkat_land,personer
2012,1902,innvandrere,2,121,arbledige_innvkat_land,personer
2009,0704,alle,2,122,arbledige_innvkat_land,personer
2009,0704,innvandrere,2,122,arbledige_innvkat_land,personer
2010,0124,alle,alle,122,arbledige_innvkat_land,personer
2010,0124,innvandrere,alle,122,arbledige_innvkat_land,personer
2013,0217,alle,alle,122,arbledige_innvkat_land,personer
2013,0217,innvandrere,alle,122,arbledige_innvkat_land,personer
2014,0709,alle,2,122,arbledige_innvkat_land,personer
2014,0709,innvandrere,2,122,arbledige_innvkat_land,personer
2009,0701,alle,2,123,arbledige_innvkat_land,personer
2009,0701,innvandrere,2,123,arbledige_innvkat_land,personer
2009,0805,alle,2,123,arbledige_innvkat_land,personer
2009,0805,innvandrere,2,123,arbledige_innvkat_land,personer
2010,0906,alle,1,123,arbledige_innvkat_land,personer
2010,0906,innvandrere,1,123,arbledige_innvkat_land,personer
2011,1106,alle,2,123,arbledige_innvkat_land,personer
2011,1106,innvandrere,2,123,arbledige_innvkat_land,personer
2013,0235,alle,1,123,arbledige_innvkat_land,personer
2013,0235,innvandrere,1,123,arbledige_innvkat_land,personer
2014,1149,alle,1,123,arbledige_innvkat_land,personer
2014,1149,innvandrere,1,123,arbledige_innvkat_land,personer
2009,0220,alle,2,124,arbledige_innvkat_land,personer
2009,0220,innvandrere,2,124,arbledige_innvkat_land,personer
2010,1001,alle,1,124,arbledige_innvkat_land,personer
2010,1001,innvandrere,1,124,arbledige_innvkat_land,personer
2013,0226,alle,alle,124,arbledige_innvkat_land,personer
2013,0226,innvandrere,alle,124,arbledige_innvkat_land,personer
2013,2004,alle,alle,124,arbledige_innvkat_land,personer
2013,2004,innvandrere,alle,124,arbledige_innvkat_land,personer
2009,0502,alle,2,125,arbledige_innvkat_land,personer
2009,0502,innvandrere,2,125,arbledige_innvkat_land,personer
2010,0704,alle,2,125,arbledige_innvkat_land,personer
2010,0704,innvandrere,2,125,arbledige_innvkat_land,personer
2011,0101,alle,2,125,arbledige_innvkat_land,personer
2011,0101,innvandrere,2,125,arbledige_innvkat_land,personer
2014,0403,alle,2,125,arbledige_innvkat_land,personer
2014,0403,innvandrere,2,125,arbledige_innvkat_land,personer
2014,0604,alle,alle,125,arbledige_innvkat_land,personer
2014,0604,innvandrere,alle,125,arbledige_innvkat_land,personer
2006,0101,alle,alle,126,arbledige_innvkat_land,personer
2006,0101,innvandrere,alle,126,arbledige_innvkat_land,personer
2008,1106,alle,alle,126,arbledige_innvkat_land,personer
2008,1106,innvandrere,alle,126,arbledige_innvkat_land,personer
2009,1106,alle,2,126,arbledige_innvkat_land,personer
2009,1106,innvandrere,2,126,arbledige_innvkat_land,personer
2011,0106,alle,1,126,arbledige_innvkat_land,personer
2011,0106,innvandrere,1,126,arbledige_innvkat_land,personer
2013,0125,alle,alle,126,arbledige_innvkat_land,personer
2013,0125,innvandrere,alle,126,arbledige_innvkat_land,personer
2014,0214,alle,alle,126,arbledige_innvkat_land,personer
2014,0214,innvandrere,alle,126,arbledige_innvkat_land,personer
2014,0502,alle,alle,126,arbledige_innvkat_land,personer
2014,0502,innvandrere,alle,126,arbledige_innvkat_land,personer
2014,0701,alle,2,126,arbledige_innvkat_land,personer
2014,0701,innvandrere,2,126,arbledige_innvkat_land,personer
2008,0104,alle,2,127,arbledige_innvkat_land,personer
2008,0104,innvandrere,2,127,arbledige_innvkat_land,personer
2009,0106,alle,1,127,arbledige_innvkat_land,personer
2009,0106,innvandrere,1,127,arbledige_innvkat_land,personer
2009,0124,alle,alle,127,arbledige_innvkat_land,personer
2009,0124,innvandrere,alle,127,arbledige_innvkat_land,personer
2010,0605,alle,alle,127,arbledige_innvkat_land,personer
2010,0605,innvandrere,alle,127,arbledige_innvkat_land,personer
2011,0213,alle,2,127,arbledige_innvkat_land,personer
2011,0213,innvandrere,2,127,arbledige_innvkat_land,personer
2013,1119,alle,alle,127,arbledige_innvkat_land,personer
2013,1119,innvandrere,alle,127,arbledige_innvkat_land,personer
2014,0235,alle,1,127,arbledige_innvkat_land,personer
2014,0235,innvandrere,1,127,arbledige_innvkat_land,personer
2009,1902,alle,2,128,arbledige_innvkat_land,personer
2009,1902,innvandrere,2,128,arbledige_innvkat_land,personer
2011,0412,alle,alle,128,arbledige_innvkat_land,personer
2011,0412,innvandrere,alle,128,arbledige_innvkat_land,personer
2011,0502,alle,alle,128,arbledige_innvkat_land,personer
2011,0502,innvandrere,alle,128,arbledige_innvkat_land,personer
2011,1106,alle,1,128,arbledige_innvkat_land,personer
2011,1106,innvandrere,1,128,arbledige_innvkat_land,personer
2011,1902,alle,2,128,arbledige_innvkat_land,personer
2011,1902,innvandrere,2,128,arbledige_innvkat_land,personer
2014,1106,alle,2,128,arbledige_innvkat_land,personer
2014,1106,innvandrere,2,128,arbledige_innvkat_land,personer
2006,0104,alle,alle,129,arbledige_innvkat_land,personer
2006,0104,innvandrere,alle,129,arbledige_innvkat_land,personer
2012,0228,alle,alle,129,arbledige_innvkat_land,personer
2012,0228,innvandrere,alle,129,arbledige_innvkat_land,personer
2009,0220,alle,1,130,arbledige_innvkat_land,personer
2009,0220,innvandrere,1,130,arbledige_innvkat_land,personer
2011,0626,alle,alle,130,arbledige_innvkat_land,personer
2011,0626,innvandrere,alle,130,arbledige_innvkat_land,personer
2012,1149,alle,alle,130,arbledige_innvkat_land,personer
2012,1149,innvandrere,alle,130,arbledige_innvkat_land,personer
2013,1902,alle,2,130,arbledige_innvkat_land,personer
2013,1902,innvandrere,2,130,arbledige_innvkat_land,personer
2014,0124,alle,2,130,arbledige_innvkat_land,personer
2014,0124,innvandrere,2,130,arbledige_innvkat_land,personer
2007,1102,alle,2,131,arbledige_innvkat_land,personer
2007,1102,innvandrere,2,131,arbledige_innvkat_land,personer
2008,1902,alle,alle,131,arbledige_innvkat_land,personer
2008,1902,innvandrere,alle,131,arbledige_innvkat_land,personer
2009,0213,alle,2,131,arbledige_innvkat_land,personer
2009,0213,innvandrere,2,131,arbledige_innvkat_land,personer
2010,1221,alle,1,131,arbledige_innvkat_land,personer
2010,1221,innvandrere,1,131,arbledige_innvkat_land,personer
2014,0904,alle,alle,131,arbledige_innvkat_land,personer
2014,0904,innvandrere,alle,131,arbledige_innvkat_land,personer
2006,0220,alle,alle,132,arbledige_innvkat_land,personer
2006,0220,innvandrere,alle,132,arbledige_innvkat_land,personer
2012,0220,alle,1,132,arbledige_innvkat_land,personer
2012,0220,innvandrere,1,132,arbledige_innvkat_land,personer
2014,1721,alle,alle,132,arbledige_innvkat_land,personer
2014,1721,innvandrere,alle,132,arbledige_innvkat_land,personer
2007,0706,alle,alle,133,arbledige_innvkat_land,personer
2007,0706,innvandrere,alle,133,arbledige_innvkat_land,personer
2010,0626,alle,alle,133,arbledige_innvkat_land,personer
2010,0626,innvandrere,alle,133,arbledige_innvkat_land,personer
2012,1102,alle,1,133,arbledige_innvkat_land,personer
2012,1102,innvandrere,1,133,arbledige_innvkat_land,personer
2013,0502,alle,alle,133,arbledige_innvkat_land,personer
2013,0502,innvandrere,alle,133,arbledige_innvkat_land,personer
2011,0704,alle,2,134,arbledige_innvkat_land,personer
2011,0704,innvandrere,2,134,arbledige_innvkat_land,personer
2013,0403,alle,2,134,arbledige_innvkat_land,personer
2013,0403,innvandrere,2,134,arbledige_innvkat_land,personer
2010,0602,alle,1,135,arbledige_innvkat_land,personer
2010,0602,innvandrere,1,135,arbledige_innvkat_land,personer
2014,1902,alle,2,135,arbledige_innvkat_land,personer
2014,1902,innvandrere,2,135,arbledige_innvkat_land,personer
2009,1001,alle,1,136,arbledige_innvkat_land,personer
2009,1001,innvandrere,1,136,arbledige_innvkat_land,personer
2010,0213,alle,2,136,arbledige_innvkat_land,personer
2010,0213,innvandrere,2,136,arbledige_innvkat_land,personer
2010,0906,alle,2,136,arbledige_innvkat_land,personer
2010,0906,innvandrere,2,136,arbledige_innvkat_land,personer
2011,0625,alle,alle,136,arbledige_innvkat_land,personer
2011,0625,innvandrere,alle,136,arbledige_innvkat_land,personer
2009,1102,alle,1,137,arbledige_innvkat_land,personer
2009,1102,innvandrere,1,137,arbledige_innvkat_land,personer
2010,0235,alle,2,137,arbledige_innvkat_land,personer
2010,0235,innvandrere,2,137,arbledige_innvkat_land,personer
2011,0403,alle,alle,137,arbledige_innvkat_land,personer
2011,0403,innvandrere,alle,137,arbledige_innvkat_land,personer
2011,0501,alle,alle,137,arbledige_innvkat_land,personer
2011,0501,innvandrere,alle,137,arbledige_innvkat_land,personer
2012,0124,alle,alle,137,arbledige_innvkat_land,personer
2012,0124,innvandrere,alle,137,arbledige_innvkat_land,personer
2012,0704,alle,2,137,arbledige_innvkat_land,personer
2012,0704,innvandrere,2,137,arbledige_innvkat_land,personer
2013,0706,alle,1,137,arbledige_innvkat_land,personer
2013,0706,innvandrere,1,137,arbledige_innvkat_land,personer
2013,1221,alle,alle,137,arbledige_innvkat_land,personer
2013,1221,innvandrere,alle,137,arbledige_innvkat_land,personer
2014,0105,alle,1,137,arbledige_innvkat_land,personer
2014,0105,innvandrere,1,137,arbledige_innvkat_land,personer
2013,1106,alle,2,138,arbledige_innvkat_land,personer
2013,1106,innvandrere,2,138,arbledige_innvkat_land,personer
2013,1505,alle,alle,139,arbledige_innvkat_land,personer
2013,1505,innvandrere,alle,139,arbledige_innvkat_land,personer
2008,0704,alle,alle,140,arbledige_innvkat_land,personer
2008,0704,innvandrere,alle,140,arbledige_innvkat_land,personer
2008,0706,alle,2,140,arbledige_innvkat_land,personer
2008,0706,innvandrere,2,140,arbledige_innvkat_land,personer
2009,0625,alle,alle,140,arbledige_innvkat_land,personer
2009,0625,innvandrere,alle,140,arbledige_innvkat_land,personer
2009,0626,alle,alle,140,arbledige_innvkat_land,personer
2009,0626,innvandrere,alle,140,arbledige_innvkat_land,personer
2011,0124,alle,alle,140,arbledige_innvkat_land,personer
2011,0124,innvandrere,alle,140,arbledige_innvkat_land,personer
2012,0213,alle,2,140,arbledige_innvkat_land,personer
2012,0213,innvandrere,2,140,arbledige_innvkat_land,personer
2012,0904,alle,alle,140,arbledige_innvkat_land,personer
2012,0904,innvandrere,alle,140,arbledige_innvkat_land,personer
2014,0704,alle,2,140,arbledige_innvkat_land,personer
2014,0704,innvandrere,2,140,arbledige_innvkat_land,personer
2009,0101,alle,alle,141,arbledige_innvkat_land,personer
2009,0101,innvandrere,alle,141,arbledige_innvkat_land,personer
2010,0220,alle,1,141,arbledige_innvkat_land,personer
2010,0220,innvandrere,1,141,arbledige_innvkat_land,personer
2011,0220,alle,2,141,arbledige_innvkat_land,personer
2011,0220,innvandrere,2,141,arbledige_innvkat_land,personer
2014,0228,alle,alle,141,arbledige_innvkat_land,personer
2014,0228,innvandrere,alle,141,arbledige_innvkat_land,personer
2010,0220,alle,2,142,arbledige_innvkat_land,personer
2010,0220,innvandrere,2,142,arbledige_innvkat_land,personer
2014,0626,alle,alle,142,arbledige_innvkat_land,personer
2014,0626,innvandrere,alle,142,arbledige_innvkat_land,personer
2009,0709,alle,alle,143,arbledige_innvkat_land,personer
2009,0709,innvandrere,alle,143,arbledige_innvkat_land,personer
2008,0104,alle,alle,144,arbledige_innvkat_land,personer
2008,0104,innvandrere,alle,144,arbledige_innvkat_land,personer
2009,0906,alle,2,144,arbledige_innvkat_land,personer
2009,0906,innvandrere,2,144,arbledige_innvkat_land,personer
2010,0502,alle,alle,144,arbledige_innvkat_land,personer
2010,0502,innvandrere,alle,144,arbledige_innvkat_land,personer
2012,0403,alle,alle,144,arbledige_innvkat_land,personer
2012,0403,innvandrere,alle,144,arbledige_innvkat_land,personer
2012,1804,alle,alle,144,arbledige_innvkat_land,personer
2012,1804,innvandrere,alle,144,arbledige_innvkat_land,personer
2010,0709,alle,2,145,arbledige_innvkat_land,personer
2010,0709,innvandrere,2,145,arbledige_innvkat_land,personer
2012,0235,alle,2,145,arbledige_innvkat_land,personer
2012,0235,innvandrere,2,145,arbledige_innvkat_land,personer
2011,0605,alle,alle,146,arbledige_innvkat_land,personer
2011,0605,innvandrere,alle,146,arbledige_innvkat_land,personer
2012,1106,alle,2,146,arbledige_innvkat_land,personer
2012,1106,innvandrere,2,146,arbledige_innvkat_land,personer
2013,0228,alle,alle,146,arbledige_innvkat_land,personer
2013,0228,innvandrere,alle,146,arbledige_innvkat_land,personer
2013,0237,alle,alle,146,arbledige_innvkat_land,personer
2013,0237,innvandrere,alle,146,arbledige_innvkat_land,personer
2013,1106,alle,1,146,arbledige_innvkat_land,personer
2013,1106,innvandrere,1,146,arbledige_innvkat_land,personer
2006,0706,alle,2,147,arbledige_innvkat_land,personer
2006,0706,innvandrere,2,147,arbledige_innvkat_land,personer
2012,0805,alle,2,147,arbledige_innvkat_land,personer
2012,0805,innvandrere,2,147,arbledige_innvkat_land,personer
2008,0220,alle,alle,148,arbledige_innvkat_land,personer
2008,0220,innvandrere,alle,148,arbledige_innvkat_land,personer
2013,0805,alle,2,149,arbledige_innvkat_land,personer
2013,0805,innvandrere,2,149,arbledige_innvkat_land,personer
2012,0101,alle,2,150,arbledige_innvkat_land,personer
2012,0101,innvandrere,2,150,arbledige_innvkat_land,personer
2012,0412,alle,alle,150,arbledige_innvkat_land,personer
2012,0412,innvandrere,alle,150,arbledige_innvkat_land,personer
2013,0904,alle,alle,150,arbledige_innvkat_land,personer
2013,0904,innvandrere,alle,150,arbledige_innvkat_land,personer
2014,0213,alle,alle,150,arbledige_innvkat_land,personer
2014,0213,innvandrere,alle,150,arbledige_innvkat_land,personer
2008,1601,alle,1,151,arbledige_innvkat_land,personer
2008,1601,innvandrere,1,151,arbledige_innvkat_land,personer
2010,0625,alle,alle,151,arbledige_innvkat_land,personer
2010,0625,innvandrere,alle,151,arbledige_innvkat_land,personer
2011,1001,alle,1,151,arbledige_innvkat_land,personer
2011,1001,innvandrere,1,151,arbledige_innvkat_land,personer
2012,0602,alle,1,151,arbledige_innvkat_land,personer
2012,0602,innvandrere,1,151,arbledige_innvkat_land,personer
2013,0412,alle,alle,151,arbledige_innvkat_land,personer
2013,0412,innvandrere,alle,151,arbledige_innvkat_land,personer
2014,0220,alle,2,151,arbledige_innvkat_land,personer
2014,0220,innvandrere,2,151,arbledige_innvkat_land,personer
2014,0237,alle,alle,151,arbledige_innvkat_land,personer
2014,0237,innvandrere,alle,151,arbledige_innvkat_land,personer
2014,0906,alle,1,151,arbledige_innvkat_land,personer
2014,0906,innvandrere,1,151,arbledige_innvkat_land,personer
2009,1504,alle,alle,152,arbledige_innvkat_land,personer
2009,1504,innvandrere,alle,152,arbledige_innvkat_land,personer
2012,0237,alle,alle,152,arbledige_innvkat_land,personer
2012,0237,innvandrere,alle,152,arbledige_innvkat_land,personer
2014,0101,alle,2,152,arbledige_innvkat_land,personer
2014,0101,innvandrere,2,152,arbledige_innvkat_land,personer
2011,0805,alle,2,153,arbledige_innvkat_land,personer
2011,0805,innvandrere,2,153,arbledige_innvkat_land,personer
2011,1149,alle,alle,153,arbledige_innvkat_land,personer
2011,1149,innvandrere,alle,153,arbledige_innvkat_land,personer
2009,0502,alle,alle,156,arbledige_innvkat_land,personer
2009,0502,innvandrere,alle,156,arbledige_innvkat_land,personer
2013,0906,alle,1,156,arbledige_innvkat_land,personer
2013,0906,innvandrere,1,156,arbledige_innvkat_land,personer
2007,1102,alle,alle,157,arbledige_innvkat_land,personer
2007,1102,innvandrere,alle,157,arbledige_innvkat_land,personer
2011,0235,alle,2,157,arbledige_innvkat_land,personer
2011,0235,innvandrere,2,157,arbledige_innvkat_land,personer
2012,0220,alle,2,157,arbledige_innvkat_land,personer
2012,0220,innvandrere,2,157,arbledige_innvkat_land,personer
2012,0605,alle,alle,157,arbledige_innvkat_land,personer
2012,0605,innvandrere,alle,157,arbledige_innvkat_land,personer
2014,0403,alle,alle,157,arbledige_innvkat_land,personer
2014,0403,innvandrere,alle,157,arbledige_innvkat_land,personer
2014,1804,alle,alle,157,arbledige_innvkat_land,personer
2014,1804,innvandrere,alle,157,arbledige_innvkat_land,personer
2007,0230,alle,2,158,arbledige_innvkat_land,personer
2007,0230,innvandrere,2,158,arbledige_innvkat_land,personer
2010,0101,alle,alle,158,arbledige_innvkat_land,personer
2010,0101,innvandrere,alle,158,arbledige_innvkat_land,personer
2010,1102,alle,1,158,arbledige_innvkat_land,personer
2010,1102,innvandrere,1,158,arbledige_innvkat_land,personer
2012,0626,alle,alle,158,arbledige_innvkat_land,personer
2012,0626,innvandrere,alle,158,arbledige_innvkat_land,personer
2013,0124,alle,alle,158,arbledige_innvkat_land,personer
2013,0124,innvandrere,alle,158,arbledige_innvkat_land,personer
2009,1106,alle,1,159,arbledige_innvkat_land,personer
2009,1106,innvandrere,1,159,arbledige_innvkat_land,personer
2013,0213,alle,2,159,arbledige_innvkat_land,personer
2013,0213,innvandrere,2,159,arbledige_innvkat_land,personer
2006,1102,alle,2,160,arbledige_innvkat_land,personer
2006,1102,innvandrere,2,160,arbledige_innvkat_land,personer
2009,0235,alle,alle,160,arbledige_innvkat_land,personer
2009,0235,innvandrere,alle,160,arbledige_innvkat_land,personer
2009,1149,alle,alle,160,arbledige_innvkat_land,personer
2009,1149,innvandrere,alle,160,arbledige_innvkat_land,personer
2013,1504,alle,1,160,arbledige_innvkat_land,personer
2013,1504,innvandrere,1,160,arbledige_innvkat_land,personer
2013,1804,alle,alle,161,arbledige_innvkat_land,personer
2013,1804,innvandrere,alle,161,arbledige_innvkat_land,personer
2007,0219,alle,2,162,arbledige_innvkat_land,personer
2007,0219,innvandrere,2,162,arbledige_innvkat_land,personer
2008,1102,alle,2,162,arbledige_innvkat_land,personer
2008,1102,innvandrere,2,162,arbledige_innvkat_land,personer
2014,0805,alle,2,162,arbledige_innvkat_land,personer
2014,0805,innvandrere,2,162,arbledige_innvkat_land,personer
2010,0701,alle,alle,163,arbledige_innvkat_land,personer
2010,0701,innvandrere,alle,163,arbledige_innvkat_land,personer
2011,0101,alle,alle,163,arbledige_innvkat_land,personer
2011,0101,innvandrere,alle,163,arbledige_innvkat_land,personer
2010,1504,alle,alle,164,arbledige_innvkat_land,personer
2010,1504,innvandrere,alle,164,arbledige_innvkat_land,personer
2011,0701,alle,alle,164,arbledige_innvkat_land,personer
2011,0701,innvandrere,alle,164,arbledige_innvkat_land,personer
2012,0625,alle,alle,164,arbledige_innvkat_land,personer
2012,0625,innvandrere,alle,164,arbledige_innvkat_land,personer
2013,0105,alle,1,164,arbledige_innvkat_land,personer
2013,0105,innvandrere,1,164,arbledige_innvkat_land,personer
2014,0605,alle,alle,164,arbledige_innvkat_land,personer
2014,0605,innvandrere,alle,164,arbledige_innvkat_land,personer
2012,0709,alle,2,165,arbledige_innvkat_land,personer
2012,0709,innvandrere,2,165,arbledige_innvkat_land,personer
2014,1504,alle,1,165,arbledige_innvkat_land,personer
2014,1504,innvandrere,1,165,arbledige_innvkat_land,personer
2009,0701,alle,alle,166,arbledige_innvkat_land,personer
2009,0701,innvandrere,alle,166,arbledige_innvkat_land,personer
2011,1221,alle,alle,166,arbledige_innvkat_land,personer
2011,1221,innvandrere,alle,166,arbledige_innvkat_land,personer
2013,0101,alle,2,166,arbledige_innvkat_land,personer
2013,0101,innvandrere,2,166,arbledige_innvkat_land,personer
2014,0235,alle,2,166,arbledige_innvkat_land,personer
2014,0235,innvandrere,2,166,arbledige_innvkat_land,personer
2012,0701,alle,alle,167,arbledige_innvkat_land,personer
2012,0701,innvandrere,alle,167,arbledige_innvkat_land,personer
2013,0709,alle,2,167,arbledige_innvkat_land,personer
2013,0709,innvandrere,2,167,arbledige_innvkat_land,personer
2011,0213,alle,alle,169,arbledige_innvkat_land,personer
2011,0213,innvandrere,alle,169,arbledige_innvkat_land,personer
2006,0706,alle,alle,170,arbledige_innvkat_land,personer
2006,0706,innvandrere,alle,170,arbledige_innvkat_land,personer
2009,0213,alle,alle,170,arbledige_innvkat_land,personer
2009,0213,innvandrere,alle,170,arbledige_innvkat_land,personer
2010,1149,alle,alle,170,arbledige_innvkat_land,personer
2010,1149,innvandrere,alle,170,arbledige_innvkat_land,personer
2012,0105,alle,1,170,arbledige_innvkat_land,personer
2012,0105,innvandrere,1,170,arbledige_innvkat_land,personer
2013,0626,alle,alle,170,arbledige_innvkat_land,personer
2013,0626,innvandrere,alle,170,arbledige_innvkat_land,personer
2011,0709,alle,2,171,arbledige_innvkat_land,personer
2011,0709,innvandrere,2,171,arbledige_innvkat_land,personer
2012,0906,alle,2,171,arbledige_innvkat_land,personer
2012,0906,innvandrere,2,171,arbledige_innvkat_land,personer
2013,0220,alle,1,171,arbledige_innvkat_land,personer
2013,0220,innvandrere,1,171,arbledige_innvkat_land,personer
2013,0704,alle,2,171,arbledige_innvkat_land,personer
2013,0704,innvandrere,2,171,arbledige_innvkat_land,personer
2008,0706,alle,alle,172,arbledige_innvkat_land,personer
2008,0706,innvandrere,alle,172,arbledige_innvkat_land,personer
2011,0906,alle,2,173,arbledige_innvkat_land,personer
2011,0906,innvandrere,2,173,arbledige_innvkat_land,personer
2007,0230,alle,alle,174,arbledige_innvkat_land,personer
2007,0230,innvandrere,alle,174,arbledige_innvkat_land,personer
2009,0805,alle,alle,174,arbledige_innvkat_land,personer
2009,0805,innvandrere,alle,174,arbledige_innvkat_land,personer
2013,0403,alle,alle,174,arbledige_innvkat_land,personer
2013,0403,innvandrere,alle,174,arbledige_innvkat_land,personer
2013,0605,alle,alle,174,arbledige_innvkat_land,personer
2013,0605,innvandrere,alle,174,arbledige_innvkat_land,personer
2012,1001,alle,1,175,arbledige_innvkat_land,personer
2012,1001,innvandrere,1,175,arbledige_innvkat_land,personer
2010,0805,alle,alle,176,arbledige_innvkat_land,personer
2010,0805,innvandrere,alle,176,arbledige_innvkat_land,personer
2014,1505,alle,alle,176,arbledige_innvkat_land,personer
2014,1505,innvandrere,alle,176,arbledige_innvkat_land,personer
2006,0230,alle,2,179,arbledige_innvkat_land,personer
2006,0230,innvandrere,2,179,arbledige_innvkat_land,personer
2010,1106,alle,1,179,arbledige_innvkat_land,personer
2010,1106,innvandrere,1,179,arbledige_innvkat_land,personer
2012,1601,alle,1,180,arbledige_innvkat_land,personer
2012,1601,innvandrere,1,180,arbledige_innvkat_land,personer
2013,0625,alle,alle,180,arbledige_innvkat_land,personer
2013,0625,innvandrere,alle,180,arbledige_innvkat_land,personer
2010,0213,alle,alle,181,arbledige_innvkat_land,personer
2010,0213,innvandrere,alle,181,arbledige_innvkat_land,personer
2012,1103,alle,1,181,arbledige_innvkat_land,personer
2012,1103,innvandrere,1,181,arbledige_innvkat_land,personer
2010,1902,alle,alle,182,arbledige_innvkat_land,personer
2010,1902,innvandrere,alle,182,arbledige_innvkat_land,personer
2012,1902,alle,alle,182,arbledige_innvkat_land,personer
2012,1902,innvandrere,alle,182,arbledige_innvkat_land,personer
2014,0625,alle,alle,182,arbledige_innvkat_land,personer
2014,0625,innvandrere,alle,182,arbledige_innvkat_land,personer
2012,0106,alle,1,183,arbledige_innvkat_land,personer
2012,0106,innvandrere,1,183,arbledige_innvkat_land,personer
2008,0906,alle,alle,184,arbledige_innvkat_land,personer
2008,0906,innvandrere,alle,184,arbledige_innvkat_land,personer
2011,1504,alle,alle,184,arbledige_innvkat_land,personer
2011,1504,innvandrere,alle,184,arbledige_innvkat_land,personer
2013,0701,alle,alle,184,arbledige_innvkat_land,personer
2013,0701,innvandrere,alle,184,arbledige_innvkat_land,personer
2013,1149,alle,alle,185,arbledige_innvkat_land,personer
2013,1149,innvandrere,alle,185,arbledige_innvkat_land,personer
2014,0124,alle,alle,185,arbledige_innvkat_land,personer
2014,0124,innvandrere,alle,185,arbledige_innvkat_land,personer
2008,0230,alle,2,186,arbledige_innvkat_land,personer
2008,0230,innvandrere,2,186,arbledige_innvkat_land,personer
2010,1221,alle,alle,186,arbledige_innvkat_land,personer
2010,1221,innvandrere,alle,186,arbledige_innvkat_land,personer
2010,0235,alle,alle,188,arbledige_innvkat_land,personer
2010,0235,innvandrere,alle,188,arbledige_innvkat_land,personer
2013,0235,alle,2,188,arbledige_innvkat_land,personer
2013,0235,innvandrere,2,188,arbledige_innvkat_land,personer
2011,1103,alle,1,189,arbledige_innvkat_land,personer
2011,1103,innvandrere,1,189,arbledige_innvkat_land,personer
2011,1601,alle,1,189,arbledige_innvkat_land,personer
2011,1601,innvandrere,1,189,arbledige_innvkat_land,personer
2014,1149,alle,alle,189,arbledige_innvkat_land,personer
