fylke_nr,vreg_3,kjonn,aar,tabellvariabel,tabellnavn,enhet
17,2,1,2009,49.24,sysselsatte_kjonn_land,prosent
17,2,alle,2009,47.90,sysselsatte_kjonn_land,prosent
17,alle,0,2009,56.07,sysselsatte_kjonn_land,prosent
17,alle,1,2009,60.61,sysselsatte_kjonn_land,prosent
17,alle,alle,2009,58.43,sysselsatte_kjonn_land,prosent
18,1,0,2009,70.30,sysselsatte_kjonn_land,prosent
18,1,1,2009,71.95,sysselsatte_kjonn_land,prosent
18,1,alle,2009,71.21,sysselsatte_kjonn_land,prosent
18,2,0,2009,54.41,sysselsatte_kjonn_land,prosent
18,2,1,2009,52.89,sysselsatte_kjonn_land,prosent
18,2,alle,2009,53.71,sysselsatte_kjonn_land,prosent
18,alle,0,2009,62.27,sysselsatte_kjonn_land,prosent
18,alle,1,2009,64.04,sysselsatte_kjonn_land,prosent
18,alle,alle,2009,63.17,sysselsatte_kjonn_land,prosent
19,1,0,2009,71.21,sysselsatte_kjonn_land,prosent
19,1,1,2009,73.12,sysselsatte_kjonn_land,prosent
19,1,alle,2009,72.21,sysselsatte_kjonn_land,prosent
19,2,0,2009,57.44,sysselsatte_kjonn_land,prosent
19,2,1,2009,55.05,sysselsatte_kjonn_land,prosent
19,2,alle,2009,56.33,sysselsatte_kjonn_land,prosent
19,alle,0,2009,64.99,sysselsatte_kjonn_land,prosent
19,alle,1,2009,66.03,sysselsatte_kjonn_land,prosent
19,alle,alle,2009,65.51,sysselsatte_kjonn_land,prosent
20,1,0,2009,73.39,sysselsatte_kjonn_land,prosent
20,1,1,2009,71.71,sysselsatte_kjonn_land,prosent
20,1,alle,2009,72.53,sysselsatte_kjonn_land,prosent
20,2,0,2009,66.00,sysselsatte_kjonn_land,prosent
20,2,1,2009,63.63,sysselsatte_kjonn_land,prosent
20,2,alle,2009,65.02,sysselsatte_kjonn_land,prosent
20,alle,0,2009,70.04,sysselsatte_kjonn_land,prosent
20,alle,1,2009,68.82,sysselsatte_kjonn_land,prosent
20,alle,alle,2009,69.46,sysselsatte_kjonn_land,prosent
alle,1,0,2009,69.12,sysselsatte_kjonn_land,prosent
alle,1,1,2009,73.43,sysselsatte_kjonn_land,prosent
alle,1,alle,2009,71.49,sysselsatte_kjonn_land,prosent
alle,2,0,2009,52.02,sysselsatte_kjonn_land,prosent
alle,2,1,2009,58.06,sysselsatte_kjonn_land,prosent
alle,2,alle,2009,54.92,sysselsatte_kjonn_land,prosent
alle,alle,0,2009,60.20,sysselsatte_kjonn_land,prosent
alle,alle,1,2009,66.50,sysselsatte_kjonn_land,prosent
alle,alle,alle,2009,63.45,sysselsatte_kjonn_land,prosent
01,1,0,2010,64.86,sysselsatte_kjonn_land,prosent
01,1,1,2010,69.25,sysselsatte_kjonn_land,prosent
01,1,alle,2010,67.24,sysselsatte_kjonn_land,prosent
01,2,0,2010,45.66,sysselsatte_kjonn_land,prosent
01,2,1,2010,49.45,sysselsatte_kjonn_land,prosent
01,2,alle,2010,47.49,sysselsatte_kjonn_land,prosent
01,alle,0,2010,56.45,sysselsatte_kjonn_land,prosent
01,alle,1,2010,61.69,sysselsatte_kjonn_land,prosent
01,alle,alle,2010,59.16,sysselsatte_kjonn_land,prosent
02,1,0,2010,69.46,sysselsatte_kjonn_land,prosent
02,1,1,2010,72.76,sysselsatte_kjonn_land,prosent
02,1,alle,2010,71.23,sysselsatte_kjonn_land,prosent
02,2,0,2010,54.78,sysselsatte_kjonn_land,prosent
02,2,1,2010,61.85,sysselsatte_kjonn_land,prosent
02,2,alle,2010,58.10,sysselsatte_kjonn_land,prosent
02,alle,0,2010,63.13,sysselsatte_kjonn_land,prosent
02,alle,1,2010,68.75,sysselsatte_kjonn_land,prosent
02,alle,alle,2010,65.99,sysselsatte_kjonn_land,prosent
03,1,0,2010,71.65,sysselsatte_kjonn_land,prosent
03,1,1,2010,72.90,sysselsatte_kjonn_land,prosent
03,1,alle,2010,72.32,sysselsatte_kjonn_land,prosent
03,2,0,2010,49.86,sysselsatte_kjonn_land,prosent
03,2,1,2010,58.27,sysselsatte_kjonn_land,prosent
03,2,alle,2010,54.08,sysselsatte_kjonn_land,prosent
03,alle,0,2010,59.08,sysselsatte_kjonn_land,prosent
03,alle,1,2010,64.96,sysselsatte_kjonn_land,prosent
03,alle,alle,2010,62.12,sysselsatte_kjonn_land,prosent
04,1,0,2010,64.42,sysselsatte_kjonn_land,prosent
04,1,1,2010,68.73,sysselsatte_kjonn_land,prosent
04,1,alle,2010,66.65,sysselsatte_kjonn_land,prosent
04,2,0,2010,48.23,sysselsatte_kjonn_land,prosent
04,2,1,2010,46.70,sysselsatte_kjonn_land,prosent
04,2,alle,2010,47.52,sysselsatte_kjonn_land,prosent
04,alle,0,2010,58.44,sysselsatte_kjonn_land,prosent
04,alle,1,2010,61.66,sysselsatte_kjonn_land,prosent
04,alle,alle,2010,60.05,sysselsatte_kjonn_land,prosent
05,1,0,2010,67.50,sysselsatte_kjonn_land,prosent
05,1,1,2010,71.60,sysselsatte_kjonn_land,prosent
05,1,alle,2010,69.67,sysselsatte_kjonn_land,prosent
05,2,0,2010,50.34,sysselsatte_kjonn_land,prosent
05,2,1,2010,50.69,sysselsatte_kjonn_land,prosent
05,2,alle,2010,50.51,sysselsatte_kjonn_land,prosent
05,alle,0,2010,60.55,sysselsatte_kjonn_land,prosent
05,alle,1,2010,64.16,sysselsatte_kjonn_land,prosent
05,alle,alle,2010,62.39,sysselsatte_kjonn_land,prosent
06,1,0,2010,68.22,sysselsatte_kjonn_land,prosent
06,1,1,2010,73.98,sysselsatte_kjonn_land,prosent
06,1,alle,2010,71.33,sysselsatte_kjonn_land,prosent
06,2,0,2010,50.69,sysselsatte_kjonn_land,prosent
06,2,1,2010,56.83,sysselsatte_kjonn_land,prosent
06,2,alle,2010,53.58,sysselsatte_kjonn_land,prosent
06,alle,0,2010,59.99,sysselsatte_kjonn_land,prosent
06,alle,1,2010,67.11,sysselsatte_kjonn_land,prosent
06,alle,alle,2010,63.62,sysselsatte_kjonn_land,prosent
07,1,0,2010,65.46,sysselsatte_kjonn_land,prosent
07,1,1,2010,69.97,sysselsatte_kjonn_land,prosent
07,1,alle,2010,67.85,sysselsatte_kjonn_land,prosent
07,2,0,2010,50.73,sysselsatte_kjonn_land,prosent
07,2,1,2010,53.76,sysselsatte_kjonn_land,prosent
07,2,alle,2010,52.13,sysselsatte_kjonn_land,prosent
07,alle,0,2010,59.83,sysselsatte_kjonn_land,prosent
07,alle,1,2010,64.80,sysselsatte_kjonn_land,prosent
07,alle,alle,2010,62.35,sysselsatte_kjonn_land,prosent
08,1,0,2010,64.44,sysselsatte_kjonn_land,prosent
08,1,1,2010,67.15,sysselsatte_kjonn_land,prosent
08,1,alle,2010,65.89,sysselsatte_kjonn_land,prosent
08,2,0,2010,50.77,sysselsatte_kjonn_land,prosent
08,2,1,2010,47.39,sysselsatte_kjonn_land,prosent
08,2,alle,2010,49.18,sysselsatte_kjonn_land,prosent
08,alle,0,2010,58.24,sysselsatte_kjonn_land,prosent
08,alle,1,2010,59.38,sysselsatte_kjonn_land,prosent
08,alle,alle,2010,58.82,sysselsatte_kjonn_land,prosent
09,1,0,2010,65.72,sysselsatte_kjonn_land,prosent
09,1,1,2010,69.39,sysselsatte_kjonn_land,prosent
09,1,alle,2010,67.66,sysselsatte_kjonn_land,prosent
09,2,0,2010,51.01,sysselsatte_kjonn_land,prosent
09,2,1,2010,52.11,sysselsatte_kjonn_land,prosent
09,2,alle,2010,51.53,sysselsatte_kjonn_land,prosent
09,alle,0,2010,60.61,sysselsatte_kjonn_land,prosent
09,alle,1,2010,64.21,sysselsatte_kjonn_land,prosent
09,alle,alle,2010,62.45,sysselsatte_kjonn_land,prosent
10,1,0,2010,67.69,sysselsatte_kjonn_land,prosent
10,1,1,2010,71.93,sysselsatte_kjonn_land,prosent
10,1,alle,2010,69.95,sysselsatte_kjonn_land,prosent
10,2,0,2010,52.66,sysselsatte_kjonn_land,prosent
10,2,1,2010,56.54,sysselsatte_kjonn_land,prosent
10,2,alle,2010,54.54,sysselsatte_kjonn_land,prosent
10,alle,0,2010,61.73,sysselsatte_kjonn_land,prosent
10,alle,1,2010,66.52,sysselsatte_kjonn_land,prosent
10,alle,alle,2010,64.19,sysselsatte_kjonn_land,prosent
11,1,0,2010,69.78,sysselsatte_kjonn_land,prosent
11,1,1,2010,75.85,sysselsatte_kjonn_land,prosent
11,1,alle,2010,73.30,sysselsatte_kjonn_land,prosent
11,2,0,2010,55.78,sysselsatte_kjonn_land,prosent
11,2,1,2010,63.89,sysselsatte_kjonn_land,prosent
11,2,alle,2010,59.65,sysselsatte_kjonn_land,prosent
11,alle,0,2010,63.68,sysselsatte_kjonn_land,prosent
11,alle,1,2010,71.80,sysselsatte_kjonn_land,prosent
11,alle,alle,2010,68.08,sysselsatte_kjonn_land,prosent
12,1,0,2010,68.07,sysselsatte_kjonn_land,prosent
12,1,1,2010,72.72,sysselsatte_kjonn_land,prosent
12,1,alle,2010,70.69,sysselsatte_kjonn_land,prosent
12,2,0,2010,53.19,sysselsatte_kjonn_land,prosent
12,2,1,2010,57.85,sysselsatte_kjonn_land,prosent
12,2,alle,2010,55.39,sysselsatte_kjonn_land,prosent
12,alle,0,2010,61.43,sysselsatte_kjonn_land,prosent
12,alle,1,2010,67.38,sysselsatte_kjonn_land,prosent
12,alle,alle,2010,64.56,sysselsatte_kjonn_land,prosent
14,1,0,2010,70.52,sysselsatte_kjonn_land,prosent
14,1,1,2010,75.53,sysselsatte_kjonn_land,prosent
14,1,alle,2010,73.39,sysselsatte_kjonn_land,prosent
14,2,0,2010,51.87,sysselsatte_kjonn_land,prosent
14,2,1,2010,54.88,sysselsatte_kjonn_land,prosent
14,2,alle,2010,53.20,sysselsatte_kjonn_land,prosent
14,alle,0,2010,62.93,sysselsatte_kjonn_land,prosent
14,alle,1,2010,69.58,sysselsatte_kjonn_land,prosent
14,alle,alle,2010,66.45,sysselsatte_kjonn_land,prosent
15,1,0,2010,68.46,sysselsatte_kjonn_land,prosent
15,1,1,2010,75.99,sysselsatte_kjonn_land,prosent
15,1,alle,2010,72.89,sysselsatte_kjonn_land,prosent
15,2,0,2010,58.60,sysselsatte_kjonn_land,prosent
15,2,1,2010,58.38,sysselsatte_kjonn_land,prosent
15,2,alle,2010,58.51,sysselsatte_kjonn_land,prosent
15,alle,0,2010,64.23,sysselsatte_kjonn_land,prosent
15,alle,1,2010,71.12,sysselsatte_kjonn_land,prosent
15,alle,alle,2010,67.89,sysselsatte_kjonn_land,prosent
16,1,0,2010,67.46,sysselsatte_kjonn_land,prosent
16,1,1,2010,71.36,sysselsatte_kjonn_land,prosent
16,1,alle,2010,69.62,sysselsatte_kjonn_land,prosent
16,2,0,2010,51.37,sysselsatte_kjonn_land,prosent
16,2,1,2010,56.85,sysselsatte_kjonn_land,prosent
16,2,alle,2010,54.02,sysselsatte_kjonn_land,prosent
16,alle,0,2010,59.99,sysselsatte_kjonn_land,prosent
16,alle,1,2010,65.67,sysselsatte_kjonn_land,prosent
16,alle,alle,2010,62.97,sysselsatte_kjonn_land,prosent
17,1,0,2010,65.68,sysselsatte_kjonn_land,prosent
17,1,1,2010,70.19,sysselsatte_kjonn_land,prosent
17,1,alle,2010,68.08,sysselsatte_kjonn_land,prosent
17,2,0,2010,48.12,sysselsatte_kjonn_land,prosent
17,2,1,2010,46.27,sysselsatte_kjonn_land,prosent
17,2,alle,2010,47.31,sysselsatte_kjonn_land,prosent
17,alle,0,2010,58.61,sysselsatte_kjonn_land,prosent
17,alle,1,2010,62.59,sysselsatte_kjonn_land,prosent
17,alle,alle,2010,60.60,sysselsatte_kjonn_land,prosent
18,1,0,2010,70.17,sysselsatte_kjonn_land,prosent
18,1,1,2010,71.52,sysselsatte_kjonn_land,prosent
18,1,alle,2010,70.90,sysselsatte_kjonn_land,prosent
18,2,0,2010,55.29,sysselsatte_kjonn_land,prosent
18,2,1,2010,52.51,sysselsatte_kjonn_land,prosent
18,2,alle,2010,54.01,sysselsatte_kjonn_land,prosent
18,alle,0,2010,63.42,sysselsatte_kjonn_land,prosent
18,alle,1,2010,64.46,sysselsatte_kjonn_land,prosent
18,alle,alle,2010,63.95,sysselsatte_kjonn_land,prosent
19,1,0,2010,70.72,sysselsatte_kjonn_land,prosent
19,1,1,2010,70.93,sysselsatte_kjonn_land,prosent
19,1,alle,2010,70.83,sysselsatte_kjonn_land,prosent
19,2,0,2010,58.45,sysselsatte_kjonn_land,prosent
19,2,1,2010,54.38,sysselsatte_kjonn_land,prosent
19,2,alle,2010,56.53,sysselsatte_kjonn_land,prosent
19,alle,0,2010,65.70,sysselsatte_kjonn_land,prosent
19,alle,1,2010,65.03,sysselsatte_kjonn_land,prosent
19,alle,alle,2010,65.36,sysselsatte_kjonn_land,prosent
20,1,0,2010,72.13,sysselsatte_kjonn_land,prosent
20,1,1,2010,72.33,sysselsatte_kjonn_land,prosent
20,1,alle,2010,72.23,sysselsatte_kjonn_land,prosent
20,2,0,2010,66.67,sysselsatte_kjonn_land,prosent
20,2,1,2010,61.86,sysselsatte_kjonn_land,prosent
20,2,alle,2010,64.64,sysselsatte_kjonn_land,prosent
20,alle,0,2010,69.92,sysselsatte_kjonn_land,prosent
20,alle,1,2010,69.02,sysselsatte_kjonn_land,prosent
20,alle,alle,2010,69.49,sysselsatte_kjonn_land,prosent
alle,1,0,2010,68.64,sysselsatte_kjonn_land,prosent
alle,1,1,2010,72.42,sysselsatte_kjonn_land,prosent
alle,1,alle,2010,70.70,sysselsatte_kjonn_land,prosent
alle,2,0,2010,51.94,sysselsatte_kjonn_land,prosent
alle,2,1,2010,57.22,sysselsatte_kjonn_land,prosent
alle,2,alle,2010,54.48,sysselsatte_kjonn_land,prosent
alle,alle,0,2010,60.88,sysselsatte_kjonn_land,prosent
alle,alle,1,2010,66.32,sysselsatte_kjonn_land,prosent
alle,alle,alle,2010,63.69,sysselsatte_kjonn_land,prosent
01,1,0,2011,63.82,sysselsatte_kjonn_land,prosent
01,1,1,2011,70.59,sysselsatte_kjonn_land,prosent
01,1,alle,2011,67.54,sysselsatte_kjonn_land,prosent
01,2,0,2011,45.65,sysselsatte_kjonn_land,prosent
01,2,1,2011,50.01,sysselsatte_kjonn_land,prosent
01,2,alle,2011,47.74,sysselsatte_kjonn_land,prosent
01,alle,0,2011,55.78,sysselsatte_kjonn_land,prosent
01,alle,1,2011,62.88,sysselsatte_kjonn_land,prosent
01,alle,alle,2011,59.48,sysselsatte_kjonn_land,prosent
02,1,0,2011,69.79,sysselsatte_kjonn_land,prosent
02,1,1,2011,73.83,sysselsatte_kjonn_land,prosent
02,1,alle,2011,72.01,sysselsatte_kjonn_land,prosent
02,2,0,2011,54.73,sysselsatte_kjonn_land,prosent
02,2,1,2011,62.10,sysselsatte_kjonn_land,prosent
02,2,alle,2011,58.18,sysselsatte_kjonn_land,prosent
02,alle,0,2011,63.20,sysselsatte_kjonn_land,prosent
02,alle,1,2011,69.59,sysselsatte_kjonn_land,prosent
02,alle,alle,2011,66.50,sysselsatte_kjonn_land,prosent
03,1,0,2011,72.27,sysselsatte_kjonn_land,prosent
03,1,1,2011,74.15,sysselsatte_kjonn_land,prosent
03,1,alle,2011,73.29,sysselsatte_kjonn_land,prosent
03,2,0,2011,50.09,sysselsatte_kjonn_land,prosent
03,2,1,2011,58.62,sysselsatte_kjonn_land,prosent
03,2,alle,2011,54.36,sysselsatte_kjonn_land,prosent
03,alle,0,2011,59.53,sysselsatte_kjonn_land,prosent
03,alle,1,2011,65.88,sysselsatte_kjonn_land,prosent
03,alle,alle,2011,62.82,sysselsatte_kjonn_land,prosent
04,1,0,2011,63.77,sysselsatte_kjonn_land,prosent
04,1,1,2011,69.06,sysselsatte_kjonn_land,prosent
04,1,alle,2011,66.54,sysselsatte_kjonn_land,prosent
04,2,0,2011,48.08,sysselsatte_kjonn_land,prosent
04,2,1,2011,47.65,sysselsatte_kjonn_land,prosent
04,2,alle,2011,47.88,sysselsatte_kjonn_land,prosent
04,alle,0,2011,57.82,sysselsatte_kjonn_land,prosent
04,alle,1,2011,62.23,sysselsatte_kjonn_land,prosent
04,alle,alle,2011,60.03,sysselsatte_kjonn_land,prosent
05,1,0,2011,68.13,sysselsatte_kjonn_land,prosent
05,1,1,2011,72.62,sysselsatte_kjonn_land,prosent
05,1,alle,2011,70.57,sysselsatte_kjonn_land,prosent
05,2,0,2011,50.43,sysselsatte_kjonn_land,prosent
05,2,1,2011,50.68,sysselsatte_kjonn_land,prosent
05,2,alle,2011,50.55,sysselsatte_kjonn_land,prosent
05,alle,0,2011,60.87,sysselsatte_kjonn_land,prosent
05,alle,1,2011,65.12,sysselsatte_kjonn_land,prosent
05,alle,alle,2011,63.06,sysselsatte_kjonn_land,prosent
06,1,0,2011,68.23,sysselsatte_kjonn_land,prosent
06,1,1,2011,75.27,sysselsatte_kjonn_land,prosent
06,1,alle,2011,72.10,sysselsatte_kjonn_land,prosent
06,2,0,2011,51.78,sysselsatte_kjonn_land,prosent
06,2,1,2011,57.59,sysselsatte_kjonn_land,prosent
06,2,alle,2011,54.51,sysselsatte_kjonn_land,prosent
06,alle,0,2011,60.54,sysselsatte_kjonn_land,prosent
06,alle,1,2011,68.37,sysselsatte_kjonn_land,prosent
06,alle,alle,2011,64.58,sysselsatte_kjonn_land,prosent
07,1,0,2011,65.57,sysselsatte_kjonn_land,prosent
07,1,1,2011,71.04,sysselsatte_kjonn_land,prosent
07,1,alle,2011,68.50,sysselsatte_kjonn_land,prosent
07,2,0,2011,50.05,sysselsatte_kjonn_land,prosent
07,2,1,2011,53.47,sysselsatte_kjonn_land,prosent
07,2,alle,2011,51.63,sysselsatte_kjonn_land,prosent
07,alle,0,2011,59.62,sysselsatte_kjonn_land,prosent
07,alle,1,2011,65.48,sysselsatte_kjonn_land,prosent
07,alle,alle,2011,62.61,sysselsatte_kjonn_land,prosent
08,1,0,2011,64.76,sysselsatte_kjonn_land,prosent
08,1,1,2011,68.17,sysselsatte_kjonn_land,prosent
08,1,alle,2011,66.59,sysselsatte_kjonn_land,prosent
08,2,0,2011,50.77,sysselsatte_kjonn_land,prosent
08,2,1,2011,47.96,sysselsatte_kjonn_land,prosent
08,2,alle,2011,49.44,sysselsatte_kjonn_land,prosent
08,alle,0,2011,58.39,sysselsatte_kjonn_land,prosent
08,alle,1,2011,60.23,sysselsatte_kjonn_land,prosent
08,alle,alle,2011,59.33,sysselsatte_kjonn_land,prosent
09,1,0,2011,65.34,sysselsatte_kjonn_land,prosent
09,1,1,2011,69.77,sysselsatte_kjonn_land,prosent
09,1,alle,2011,67.71,sysselsatte_kjonn_land,prosent
09,2,0,2011,49.69,sysselsatte_kjonn_land,prosent
09,2,1,2011,52.59,sysselsatte_kjonn_land,prosent
09,2,alle,2011,51.05,sysselsatte_kjonn_land,prosent
09,alle,0,2011,59.83,sysselsatte_kjonn_land,prosent
09,alle,1,2011,64.70,sysselsatte_kjonn_land,prosent
09,alle,alle,2011,62.33,sysselsatte_kjonn_land,prosent
10,1,0,2011,68.17,sysselsatte_kjonn_land,prosent
10,1,1,2011,71.74,sysselsatte_kjonn_land,prosent
10,1,alle,2011,70.08,sysselsatte_kjonn_land,prosent
10,2,0,2011,51.63,sysselsatte_kjonn_land,prosent
10,2,1,2011,57.20,sysselsatte_kjonn_land,prosent
10,2,alle,2011,54.32,sysselsatte_kjonn_land,prosent
10,alle,0,2011,61.52,sysselsatte_kjonn_land,prosent
10,alle,1,2011,66.62,sysselsatte_kjonn_land,prosent
10,alle,alle,2011,64.14,sysselsatte_kjonn_land,prosent
11,1,0,2011,70.74,sysselsatte_kjonn_land,prosent
11,1,1,2011,78.37,sysselsatte_kjonn_land,prosent
11,1,alle,2011,75.19,sysselsatte_kjonn_land,prosent
11,2,0,2011,56.78,sysselsatte_kjonn_land,prosent
11,2,1,2011,65.53,sysselsatte_kjonn_land,prosent
11,2,alle,2011,60.93,sysselsatte_kjonn_land,prosent
11,alle,0,2011,64.64,sysselsatte_kjonn_land,prosent
11,alle,1,2011,74.08,sysselsatte_kjonn_land,prosent
11,alle,alle,2011,69.75,sysselsatte_kjonn_land,prosent
12,1,0,2011,68.53,sysselsatte_kjonn_land,prosent
12,1,1,2011,74.64,sysselsatte_kjonn_land,prosent
12,1,alle,2011,71.99,sysselsatte_kjonn_land,prosent
12,2,0,2011,54.61,sysselsatte_kjonn_land,prosent
12,2,1,2011,58.76,sysselsatte_kjonn_land,prosent
12,2,alle,2011,56.57,sysselsatte_kjonn_land,prosent
12,alle,0,2011,62.36,sysselsatte_kjonn_land,prosent
12,alle,1,2011,69.03,sysselsatte_kjonn_land,prosent
12,alle,alle,2011,65.90,sysselsatte_kjonn_land,prosent
14,1,0,2011,72.54,sysselsatte_kjonn_land,prosent
14,1,1,2011,77.90,sysselsatte_kjonn_land,prosent
14,1,alle,2011,75.64,sysselsatte_kjonn_land,prosent
14,2,0,2011,55.56,sysselsatte_kjonn_land,prosent
14,2,1,2011,55.31,sysselsatte_kjonn_land,prosent
14,2,alle,2011,55.45,sysselsatte_kjonn_land,prosent
14,alle,0,2011,65.84,sysselsatte_kjonn_land,prosent
14,alle,1,2011,71.88,sysselsatte_kjonn_land,prosent
14,alle,alle,2011,69.05,sysselsatte_kjonn_land,prosent
15,1,0,2011,69.52,sysselsatte_kjonn_land,prosent
15,1,1,2011,76.88,sysselsatte_kjonn_land,prosent
15,1,alle,2011,73.93,sysselsatte_kjonn_land,prosent
15,2,0,2011,58.20,sysselsatte_kjonn_land,prosent
15,2,1,2011,58.05,sysselsatte_kjonn_land,prosent
15,2,alle,2011,58.14,sysselsatte_kjonn_land,prosent
15,alle,0,2011,64.71,sysselsatte_kjonn_land,prosent
15,alle,1,2011,71.95,sysselsatte_kjonn_land,prosent
15,alle,alle,2011,68.60,sysselsatte_kjonn_land,prosent
16,1,0,2011,67.09,sysselsatte_kjonn_land,prosent
16,1,1,2011,71.60,sysselsatte_kjonn_land,prosent
16,1,alle,2011,69.63,sysselsatte_kjonn_land,prosent
16,2,0,2011,51.85,sysselsatte_kjonn_land,prosent
16,2,1,2011,57.34,sysselsatte_kjonn_land,prosent
16,2,alle,2011,54.51,sysselsatte_kjonn_land,prosent
16,alle,0,2011,60.06,sysselsatte_kjonn_land,prosent
16,alle,1,2011,66.14,sysselsatte_kjonn_land,prosent
16,alle,alle,2011,63.28,sysselsatte_kjonn_land,prosent
17,1,0,2011,65.56,sysselsatte_kjonn_land,prosent
17,1,1,2011,73.00,sysselsatte_kjonn_land,prosent
17,1,alle,2011,69.61,sysselsatte_kjonn_land,prosent
17,2,0,2011,50.34,sysselsatte_kjonn_land,prosent
17,2,1,2011,48.19,sysselsatte_kjonn_land,prosent
17,2,alle,2011,49.40,sysselsatte_kjonn_land,prosent
17,alle,0,2011,59.30,sysselsatte_kjonn_land,prosent
17,alle,1,2011,65.23,sysselsatte_kjonn_land,prosent
17,alle,alle,2011,62.30,sysselsatte_kjonn_land,prosent
18,1,0,2011,70.30,sysselsatte_kjonn_land,prosent
18,1,1,2011,73.26,sysselsatte_kjonn_land,prosent
18,1,alle,2011,71.92,sysselsatte_kjonn_land,prosent
18,2,0,2011,55.17,sysselsatte_kjonn_land,prosent
18,2,1,2011,53.88,sysselsatte_kjonn_land,prosent
18,2,alle,2011,54.59,sysselsatte_kjonn_land,prosent
18,alle,0,2011,63.41,sysselsatte_kjonn_land,prosent
18,alle,1,2011,66.30,sysselsatte_kjonn_land,prosent
18,alle,alle,2011,64.88,sysselsatte_kjonn_land,prosent
19,1,0,2011,71.41,sysselsatte_kjonn_land,prosent
19,1,1,2011,71.11,sysselsatte_kjonn_land,prosent
19,1,alle,2011,71.25,sysselsatte_kjonn_land,prosent
19,2,0,2011,57.88,sysselsatte_kjonn_land,prosent
19,2,1,2011,55.24,sysselsatte_kjonn_land,prosent
19,2,alle,2011,56.65,sysselsatte_kjonn_land,prosent
19,alle,0,2011,65.85,sysselsatte_kjonn_land,prosent
19,alle,1,2011,65.58,sysselsatte_kjonn_land,prosent
19,alle,alle,2011,65.71,sysselsatte_kjonn_land,prosent
20,1,0,2011,70.70,sysselsatte_kjonn_land,prosent
20,1,1,2011,73.46,sysselsatte_kjonn_land,prosent
20,1,alle,2011,72.18,sysselsatte_kjonn_land,prosent
20,2,0,2011,66.51,sysselsatte_kjonn_land,prosent
20,2,1,2011,61.40,sysselsatte_kjonn_land,prosent
20,2,alle,2011,64.35,sysselsatte_kjonn_land,prosent
20,alle,0,2011,69.00,sysselsatte_kjonn_land,prosent
20,alle,1,2011,69.79,sysselsatte_kjonn_land,prosent
20,alle,alle,2011,69.39,sysselsatte_kjonn_land,prosent
alle,1,0,2011,68.95,sysselsatte_kjonn_land,prosent
alle,1,1,2011,73.70,sysselsatte_kjonn_land,prosent
alle,1,alle,2011,71.57,sysselsatte_kjonn_land,prosent
alle,2,0,2011,52.24,sysselsatte_kjonn_land,prosent
alle,2,1,2011,57.77,sysselsatte_kjonn_land,prosent
alle,2,alle,2011,54.89,sysselsatte_kjonn_land,prosent
alle,alle,0,2011,61.17,sysselsatte_kjonn_land,prosent
alle,alle,1,2011,67.44,sysselsatte_kjonn_land,prosent
alle,alle,alle,2011,64.43,sysselsatte_kjonn_land,prosent
01,1,0,2012,63.23,sysselsatte_kjonn_land,prosent
01,1,1,2012,69.77,sysselsatte_kjonn_land,prosent
01,1,alle,2012,66.84,sysselsatte_kjonn_land,prosent
01,2,0,2012,45.45,sysselsatte_kjonn_land,prosent
01,2,1,2012,49.58,sysselsatte_kjonn_land,prosent
01,2,alle,2012,47.43,sysselsatte_kjonn_land,prosent
01,alle,0,2012,55.32,sysselsatte_kjonn_land,prosent
01,alle,1,2012,62.21,sysselsatte_kjonn_land,prosent
01,alle,alle,2012,58.92,sysselsatte_kjonn_land,prosent
02,1,0,2012,68.83,sysselsatte_kjonn_land,prosent
02,1,1,2012,73.08,sysselsatte_kjonn_land,prosent
02,1,alle,2012,71.19,sysselsatte_kjonn_land,prosent
02,2,0,2012,54.75,sysselsatte_kjonn_land,prosent
02,2,1,2012,63.00,sysselsatte_kjonn_land,prosent
02,2,alle,2012,58.62,sysselsatte_kjonn_land,prosent
02,alle,0,2012,62.64,sysselsatte_kjonn_land,prosent
02,alle,1,2012,69.47,sysselsatte_kjonn_land,prosent
02,alle,alle,2012,66.19,sysselsatte_kjonn_land,prosent
03,1,0,2012,72.07,sysselsatte_kjonn_land,prosent
03,1,1,2012,74.32,sysselsatte_kjonn_land,prosent
03,1,alle,2012,73.29,sysselsatte_kjonn_land,prosent
03,2,0,2012,49.84,sysselsatte_kjonn_land,prosent
03,2,1,2012,59.00,sysselsatte_kjonn_land,prosent
03,2,alle,2012,54.42,sysselsatte_kjonn_land,prosent
03,alle,0,2012,59.28,sysselsatte_kjonn_land,prosent
03,alle,1,2012,66.17,sysselsatte_kjonn_land,prosent
03,alle,alle,2012,62.86,sysselsatte_kjonn_land,prosent
04,1,0,2012,63.00,sysselsatte_kjonn_land,prosent
04,1,1,2012,68.24,sysselsatte_kjonn_land,prosent
04,1,alle,2012,65.75,sysselsatte_kjonn_land,prosent
04,2,0,2012,46.80,sysselsatte_kjonn_land,prosent
04,2,1,2012,47.59,sysselsatte_kjonn_land,prosent
04,2,alle,2012,47.16,sysselsatte_kjonn_land,prosent
04,alle,0,2012,56.72,sysselsatte_kjonn_land,prosent
04,alle,1,2012,61.57,sysselsatte_kjonn_land,prosent
04,alle,alle,2012,59.15,sysselsatte_kjonn_land,prosent
05,1,0,2012,66.70,sysselsatte_kjonn_land,prosent
05,1,1,2012,71.74,sysselsatte_kjonn_land,prosent
