aar,fylke_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2013,19,innvandrere,1,160,arbledige_innvkat_land,personer
2013,19,innvandrere,2,280,arbledige_innvkat_land,personer
2013,19,innvandrere,alle,440,arbledige_innvkat_land,personer
2013,20,alle,1,272,arbledige_innvkat_land,personer
2013,20,alle,2,212,arbledige_innvkat_land,personer
2013,20,alle,alle,484,arbledige_innvkat_land,personer
2013,20,innvandrere,1,272,arbledige_innvkat_land,personer
2013,20,innvandrere,2,212,arbledige_innvkat_land,personer
2013,20,innvandrere,alle,484,arbledige_innvkat_land,personer
2014,00,alle,1,13154,arbledige_innvkat_land,personer
2014,00,alle,2,18882,arbledige_innvkat_land,personer
2014,00,alle,alle,32036,arbledige_innvkat_land,personer
2014,00,innvandrere,1,13154,arbledige_innvkat_land,personer
2014,00,innvandrere,2,18882,arbledige_innvkat_land,personer
2014,00,innvandrere,alle,32036,arbledige_innvkat_land,personer
2014,01,alle,1,772,arbledige_innvkat_land,personer
2014,01,alle,2,1659,arbledige_innvkat_land,personer
2014,01,alle,alle,2431,arbledige_innvkat_land,personer
2014,01,innvandrere,1,772,arbledige_innvkat_land,personer
2014,01,innvandrere,2,1659,arbledige_innvkat_land,personer
2014,01,innvandrere,alle,2431,arbledige_innvkat_land,personer
2014,02,alle,1,1597,arbledige_innvkat_land,personer
2014,02,alle,2,1837,arbledige_innvkat_land,personer
2014,02,alle,alle,3434,arbledige_innvkat_land,personer
2014,02,innvandrere,1,1597,arbledige_innvkat_land,personer
2014,02,innvandrere,2,1837,arbledige_innvkat_land,personer
2014,02,innvandrere,alle,3434,arbledige_innvkat_land,personer
2014,03,alle,1,2597,arbledige_innvkat_land,personer
2014,03,alle,2,5684,arbledige_innvkat_land,personer
2014,03,alle,alle,8281,arbledige_innvkat_land,personer
2014,03,innvandrere,1,2597,arbledige_innvkat_land,personer
2014,03,innvandrere,2,5684,arbledige_innvkat_land,personer
2014,03,innvandrere,alle,8281,arbledige_innvkat_land,personer
2014,04,alle,1,300,arbledige_innvkat_land,personer
2014,04,alle,2,446,arbledige_innvkat_land,personer
2014,04,alle,alle,746,arbledige_innvkat_land,personer
2014,04,innvandrere,1,300,arbledige_innvkat_land,personer
2014,04,innvandrere,2,446,arbledige_innvkat_land,personer
2014,04,innvandrere,alle,746,arbledige_innvkat_land,personer
2014,05,alle,1,252,arbledige_innvkat_land,personer
2014,05,alle,2,418,arbledige_innvkat_land,personer
2014,05,alle,alle,670,arbledige_innvkat_land,personer
2014,05,innvandrere,1,252,arbledige_innvkat_land,personer
2014,05,innvandrere,2,418,arbledige_innvkat_land,personer
2014,05,innvandrere,alle,670,arbledige_innvkat_land,personer
2014,06,alle,1,839,arbledige_innvkat_land,personer
2014,06,alle,2,1113,arbledige_innvkat_land,personer
2014,06,alle,alle,1952,arbledige_innvkat_land,personer
2014,06,innvandrere,1,839,arbledige_innvkat_land,personer
2014,06,innvandrere,2,1113,arbledige_innvkat_land,personer
2014,06,innvandrere,alle,1952,arbledige_innvkat_land,personer
2014,07,alle,1,593,arbledige_innvkat_land,personer
2014,07,alle,2,764,arbledige_innvkat_land,personer
2014,07,alle,alle,1357,arbledige_innvkat_land,personer
2014,07,innvandrere,1,593,arbledige_innvkat_land,personer
2014,07,innvandrere,2,764,arbledige_innvkat_land,personer
2014,07,innvandrere,alle,1357,arbledige_innvkat_land,personer
2014,08,alle,1,356,arbledige_innvkat_land,personer
2014,08,alle,2,655,arbledige_innvkat_land,personer
2014,08,alle,alle,1011,arbledige_innvkat_land,personer
2014,08,innvandrere,1,356,arbledige_innvkat_land,personer
2014,08,innvandrere,2,655,arbledige_innvkat_land,personer
2014,08,innvandrere,alle,1011,arbledige_innvkat_land,personer
2014,09,alle,1,310,arbledige_innvkat_land,personer
2014,09,alle,2,381,arbledige_innvkat_land,personer
2014,09,alle,alle,691,arbledige_innvkat_land,personer
2014,09,innvandrere,1,310,arbledige_innvkat_land,personer
2014,09,innvandrere,2,381,arbledige_innvkat_land,personer
2014,09,innvandrere,alle,691,arbledige_innvkat_land,personer
2014,10,alle,1,398,arbledige_innvkat_land,personer
2014,10,alle,2,710,arbledige_innvkat_land,personer
2014,10,alle,alle,1108,arbledige_innvkat_land,personer
2014,10,innvandrere,1,398,arbledige_innvkat_land,personer
2014,10,innvandrere,2,710,arbledige_innvkat_land,personer
2014,10,innvandrere,alle,1108,arbledige_innvkat_land,personer
2014,11,alle,1,1373,arbledige_innvkat_land,personer
2014,11,alle,2,1223,arbledige_innvkat_land,personer
2014,11,alle,alle,2596,arbledige_innvkat_land,personer
2014,11,innvandrere,1,1373,arbledige_innvkat_land,personer
2014,11,innvandrere,2,1223,arbledige_innvkat_land,personer
2014,11,innvandrere,alle,2596,arbledige_innvkat_land,personer
2014,12,alle,1,1186,arbledige_innvkat_land,personer
2014,12,alle,2,1365,arbledige_innvkat_land,personer
2014,12,alle,alle,2551,arbledige_innvkat_land,personer
2014,12,innvandrere,1,1186,arbledige_innvkat_land,personer
2014,12,innvandrere,2,1365,arbledige_innvkat_land,personer
2014,12,innvandrere,alle,2551,arbledige_innvkat_land,personer
2014,14,alle,1,240,arbledige_innvkat_land,personer
2014,14,alle,2,164,arbledige_innvkat_land,personer
2014,14,alle,alle,404,arbledige_innvkat_land,personer
2014,14,innvandrere,1,240,arbledige_innvkat_land,personer
2014,14,innvandrere,2,164,arbledige_innvkat_land,personer
2014,14,innvandrere,alle,404,arbledige_innvkat_land,personer
2014,15,alle,1,669,arbledige_innvkat_land,personer
2014,15,alle,2,431,arbledige_innvkat_land,personer
2014,15,alle,alle,1100,arbledige_innvkat_land,personer
2014,15,innvandrere,1,669,arbledige_innvkat_land,personer
2014,15,innvandrere,2,431,arbledige_innvkat_land,personer
2014,15,innvandrere,alle,1100,arbledige_innvkat_land,personer
2014,16,alle,1,638,arbledige_innvkat_land,personer
2014,16,alle,2,743,arbledige_innvkat_land,personer
2014,16,alle,alle,1381,arbledige_innvkat_land,personer
2014,16,innvandrere,1,638,arbledige_innvkat_land,personer
2014,16,innvandrere,2,743,arbledige_innvkat_land,personer
2014,16,innvandrere,alle,1381,arbledige_innvkat_land,personer
2014,17,alle,1,250,arbledige_innvkat_land,personer
2014,17,alle,2,234,arbledige_innvkat_land,personer
2014,17,alle,alle,484,arbledige_innvkat_land,personer
2014,17,innvandrere,1,250,arbledige_innvkat_land,personer
2014,17,innvandrere,2,234,arbledige_innvkat_land,personer
2014,17,innvandrere,alle,484,arbledige_innvkat_land,personer
2014,18,alle,1,353,arbledige_innvkat_land,personer
2014,18,alle,2,545,arbledige_innvkat_land,personer
2014,18,alle,alle,898,arbledige_innvkat_land,personer
2014,18,innvandrere,1,353,arbledige_innvkat_land,personer
2014,18,innvandrere,2,545,arbledige_innvkat_land,personer
2014,18,innvandrere,alle,898,arbledige_innvkat_land,personer
2014,19,alle,1,200,arbledige_innvkat_land,personer
2014,19,alle,2,283,arbledige_innvkat_land,personer
2014,19,alle,alle,483,arbledige_innvkat_land,personer
2014,19,innvandrere,1,200,arbledige_innvkat_land,personer
2014,19,innvandrere,2,283,arbledige_innvkat_land,personer
2014,19,innvandrere,alle,483,arbledige_innvkat_land,personer
2014,20,alle,1,231,arbledige_innvkat_land,personer
2014,20,alle,2,227,arbledige_innvkat_land,personer
2014,20,alle,alle,458,arbledige_innvkat_land,personer
2014,20,innvandrere,1,231,arbledige_innvkat_land,personer
2014,20,innvandrere,2,227,arbledige_innvkat_land,personer
2014,20,innvandrere,alle,458,arbledige_innvkat_land,personer
2006,00,alle,1,0.02,arbledige_innvkat_land,prosent
2006,00,alle,2,0.07,arbledige_innvkat_land,prosent
2006,00,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,00,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,00,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,00,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,01,alle,1,0.02,arbledige_innvkat_land,prosent
2006,01,alle,2,0.09,arbledige_innvkat_land,prosent
2006,01,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,01,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,01,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,01,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,02,alle,1,0.02,arbledige_innvkat_land,prosent
2006,02,alle,2,0.06,arbledige_innvkat_land,prosent
2006,02,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,02,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,02,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,02,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,03,alle,1,0.02,arbledige_innvkat_land,prosent
2006,03,alle,2,0.07,arbledige_innvkat_land,prosent
2006,03,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,03,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,03,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,03,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,04,alle,1,0.02,arbledige_innvkat_land,prosent
2006,04,alle,2,0.07,arbledige_innvkat_land,prosent
2006,04,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,04,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,04,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,04,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,05,alle,1,0.02,arbledige_innvkat_land,prosent
2006,05,alle,2,0.07,arbledige_innvkat_land,prosent
2006,05,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,05,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,05,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,05,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,06,alle,1,0.02,arbledige_innvkat_land,prosent
2006,06,alle,2,0.08,arbledige_innvkat_land,prosent
2006,06,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,06,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,06,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,06,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,07,alle,1,0.02,arbledige_innvkat_land,prosent
2006,07,alle,2,0.08,arbledige_innvkat_land,prosent
2006,07,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,07,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,07,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,07,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,08,alle,1,0.02,arbledige_innvkat_land,prosent
2006,08,alle,2,0.10,arbledige_innvkat_land,prosent
2006,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,08,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,08,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,09,alle,1,0.03,arbledige_innvkat_land,prosent
2006,09,alle,2,0.09,arbledige_innvkat_land,prosent
2006,09,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,09,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,09,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,10,alle,1,0.03,arbledige_innvkat_land,prosent
2006,10,alle,2,0.08,arbledige_innvkat_land,prosent
2006,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,10,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,10,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,11,alle,1,0.01,arbledige_innvkat_land,prosent
2006,11,alle,2,0.07,arbledige_innvkat_land,prosent
2006,11,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,11,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,11,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,11,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,12,alle,1,0.02,arbledige_innvkat_land,prosent
2006,12,alle,2,0.08,arbledige_innvkat_land,prosent
2006,12,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,12,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,12,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,12,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,14,alle,1,0.02,arbledige_innvkat_land,prosent
2006,14,alle,2,0.07,arbledige_innvkat_land,prosent
2006,14,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,14,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,14,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,14,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,15,alle,1,0.02,arbledige_innvkat_land,prosent
2006,15,alle,2,0.07,arbledige_innvkat_land,prosent
2006,15,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,15,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,15,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,15,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,16,alle,1,0.03,arbledige_innvkat_land,prosent
2006,16,alle,2,0.07,arbledige_innvkat_land,prosent
2006,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,16,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,17,alle,1,0.03,arbledige_innvkat_land,prosent
2006,17,alle,2,0.08,arbledige_innvkat_land,prosent
2006,17,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,17,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,17,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,17,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,18,alle,1,0.03,arbledige_innvkat_land,prosent
2006,18,alle,2,0.08,arbledige_innvkat_land,prosent
2006,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,18,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,18,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,19,alle,1,0.02,arbledige_innvkat_land,prosent
2006,19,alle,2,0.07,arbledige_innvkat_land,prosent
2006,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,19,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,19,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,20,alle,1,0.05,arbledige_innvkat_land,prosent
2006,20,alle,2,0.09,arbledige_innvkat_land,prosent
2006,20,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,20,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2006,20,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,20,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2007,00,alle,1,0.02,arbledige_innvkat_land,prosent
2007,00,alle,2,0.06,arbledige_innvkat_land,prosent
2007,00,alle,alle,0.04,arbledige_innvkat_land,prosent
2007,00,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,00,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,00,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2007,01,alle,1,0.02,arbledige_innvkat_land,prosent
2007,01,alle,2,0.07,arbledige_innvkat_land,prosent
2007,01,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,01,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,01,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,01,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,02,alle,1,0.01,arbledige_innvkat_land,prosent
2007,02,alle,2,0.05,arbledige_innvkat_land,prosent
2007,02,alle,alle,0.03,arbledige_innvkat_land,prosent
2007,02,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,02,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2007,02,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2007,03,alle,1,0.02,arbledige_innvkat_land,prosent
2007,03,alle,2,0.06,arbledige_innvkat_land,prosent
2007,03,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,03,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,03,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,03,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,04,alle,1,0.02,arbledige_innvkat_land,prosent
2007,04,alle,2,0.07,arbledige_innvkat_land,prosent
2007,04,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,04,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,04,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,04,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,05,alle,1,0.02,arbledige_innvkat_land,prosent
2007,05,alle,2,0.06,arbledige_innvkat_land,prosent
2007,05,alle,alle,0.04,arbledige_innvkat_land,prosent
2007,05,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,05,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,05,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2007,06,alle,1,0.01,arbledige_innvkat_land,prosent
2007,06,alle,2,0.07,arbledige_innvkat_land,prosent
2007,06,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,06,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,06,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,07,alle,1,0.02,arbledige_innvkat_land,prosent
2007,07,alle,2,0.06,arbledige_innvkat_land,prosent
2007,07,alle,alle,0.04,arbledige_innvkat_land,prosent
2007,07,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,07,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,07,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2007,08,alle,1,0.02,arbledige_innvkat_land,prosent
2007,08,alle,2,0.09,arbledige_innvkat_land,prosent
2007,08,alle,alle,0.06,arbledige_innvkat_land,prosent
2007,08,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,08,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2007,08,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2007,09,alle,1,0.02,arbledige_innvkat_land,prosent
2007,09,alle,2,0.08,arbledige_innvkat_land,prosent
2007,09,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,09,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,09,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2007,09,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,10,alle,1,0.02,arbledige_innvkat_land,prosent
2007,10,alle,2,0.06,arbledige_innvkat_land,prosent
2007,10,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,10,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,10,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,10,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,11,alle,1,0.01,arbledige_innvkat_land,prosent
2007,11,alle,2,0.05,arbledige_innvkat_land,prosent
2007,11,alle,alle,0.03,arbledige_innvkat_land,prosent
2007,11,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,11,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2007,11,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2007,12,alle,1,0.01,arbledige_innvkat_land,prosent
2007,12,alle,2,0.06,arbledige_innvkat_land,prosent
2007,12,alle,alle,0.04,arbledige_innvkat_land,prosent
2007,12,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,12,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,12,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2007,14,alle,1,0.01,arbledige_innvkat_land,prosent
2007,14,alle,2,0.06,arbledige_innvkat_land,prosent
2007,14,alle,alle,0.03,arbledige_innvkat_land,prosent
2007,14,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,14,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,14,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2007,15,alle,1,0.02,arbledige_innvkat_land,prosent
2007,15,alle,2,0.06,arbledige_innvkat_land,prosent
2007,15,alle,alle,0.04,arbledige_innvkat_land,prosent
2007,15,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,15,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,15,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2007,16,alle,1,0.02,arbledige_innvkat_land,prosent
2007,16,alle,2,0.07,arbledige_innvkat_land,prosent
2007,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,16,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,17,alle,1,0.02,arbledige_innvkat_land,prosent
2007,17,alle,2,0.08,arbledige_innvkat_land,prosent
2007,17,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,17,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,17,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2007,17,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,18,alle,1,0.02,arbledige_innvkat_land,prosent
2007,18,alle,2,0.08,arbledige_innvkat_land,prosent
2007,18,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,18,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,18,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2007,18,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2007,19,alle,1,0.02,arbledige_innvkat_land,prosent
2007,19,alle,2,0.05,arbledige_innvkat_land,prosent
2007,19,alle,alle,0.03,arbledige_innvkat_land,prosent
2007,19,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2007,19,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2007,20,alle,1,0.04,arbledige_innvkat_land,prosent
2007,20,alle,2,0.07,arbledige_innvkat_land,prosent
2007,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2007,20,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2007,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,00,alle,1,0.02,arbledige_innvkat_land,prosent
2008,00,alle,2,0.06,arbledige_innvkat_land,prosent
2008,00,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,00,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,00,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2008,00,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,01,alle,1,0.03,arbledige_innvkat_land,prosent
2008,01,alle,2,0.08,arbledige_innvkat_land,prosent
2008,01,alle,alle,0.06,arbledige_innvkat_land,prosent
2008,01,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,01,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2008,01,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2008,02,alle,1,0.02,arbledige_innvkat_land,prosent
2008,02,alle,2,0.05,arbledige_innvkat_land,prosent
2008,02,alle,alle,0.04,arbledige_innvkat_land,prosent
2008,02,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,02,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2008,02,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2008,03,alle,1,0.02,arbledige_innvkat_land,prosent
2008,03,alle,2,0.07,arbledige_innvkat_land,prosent
2008,03,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,03,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,03,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,03,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,04,alle,1,0.03,arbledige_innvkat_land,prosent
2008,04,alle,2,0.07,arbledige_innvkat_land,prosent
2008,04,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,04,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,04,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,04,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,05,alle,1,0.02,arbledige_innvkat_land,prosent
2008,05,alle,2,0.07,arbledige_innvkat_land,prosent
2008,05,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,05,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,05,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,05,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,06,alle,1,0.02,arbledige_innvkat_land,prosent
2008,06,alle,2,0.06,arbledige_innvkat_land,prosent
2008,06,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,06,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,06,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2008,06,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,07,alle,1,0.03,arbledige_innvkat_land,prosent
2008,07,alle,2,0.07,arbledige_innvkat_land,prosent
2008,07,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,07,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,07,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,07,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,08,alle,1,0.03,arbledige_innvkat_land,prosent
2008,08,alle,2,0.09,arbledige_innvkat_land,prosent
2008,08,alle,alle,0.06,arbledige_innvkat_land,prosent
2008,08,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,08,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2008,08,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2008,09,alle,1,0.05,arbledige_innvkat_land,prosent
2008,09,alle,2,0.09,arbledige_innvkat_land,prosent
2008,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2008,09,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2008,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2008,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2008,10,alle,1,0.03,arbledige_innvkat_land,prosent
2008,10,alle,2,0.06,arbledige_innvkat_land,prosent
2008,10,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,10,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,10,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2008,10,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,11,alle,1,0.02,arbledige_innvkat_land,prosent
2008,11,alle,2,0.05,arbledige_innvkat_land,prosent
2008,11,alle,alle,0.03,arbledige_innvkat_land,prosent
2008,11,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,11,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2008,11,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2008,12,alle,1,0.03,arbledige_innvkat_land,prosent
2008,12,alle,2,0.06,arbledige_innvkat_land,prosent
2008,12,alle,alle,0.04,arbledige_innvkat_land,prosent
2008,12,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,12,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2008,12,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2008,14,alle,1,0.02,arbledige_innvkat_land,prosent
2008,14,alle,2,0.05,arbledige_innvkat_land,prosent
