tabell_navn;aar;kommune_nr;botid_5;vreg_3;enhet;tabellvariabel
Befolkning_botid;2015;1828;10+;alle;person;33
Befolkning_botid;2015;1832;0_4;alle;person;103
Befolkning_botid;2015;1832;5_9;alle;person;54
Befolkning_botid;2015;1832;10+;alle;person;68
Befolkning_botid;2015;1833;0_4;alle;person;784
Befolkning_botid;2015;1833;5_9;alle;person;338
Befolkning_botid;2015;1833;10+;alle;person;420
Befolkning_botid;2015;1834;0_4;alle;person;69
Befolkning_botid;2015;1834;5_9;alle;person;31
Befolkning_botid;2015;1834;10+;alle;person;17
Befolkning_botid;2015;1835;0_4;alle;person;39
Befolkning_botid;2015;1835;5_9;alle;person;38
Befolkning_botid;2015;1835;10+;alle;person;8
Befolkning_botid;2015;1836;0_4;alle;person;36
Befolkning_botid;2015;1836;5_9;alle;person;13
Befolkning_botid;2015;1836;10+;alle;person;14
Befolkning_botid;2015;1837;0_4;alle;person;212
Befolkning_botid;2015;1837;5_9;alle;person;85
Befolkning_botid;2015;1837;10+;alle;person;83
Befolkning_botid;2015;1838;0_4;alle;person;151
Befolkning_botid;2015;1838;5_9;alle;person;40
Befolkning_botid;2015;1838;10+;alle;person;33
Befolkning_botid;2015;1839;0_4;alle;person;32
Befolkning_botid;2015;1839;5_9;alle;person;8
Befolkning_botid;2015;1839;10+;alle;person;7
Befolkning_botid;2015;1840;0_4;alle;person;200
Befolkning_botid;2015;1840;5_9;alle;person;44
Befolkning_botid;2015;1840;10+;alle;person;100
Befolkning_botid;2015;1841;0_4;alle;person;285
Befolkning_botid;2015;1841;5_9;alle;person;133
Befolkning_botid;2015;1841;10+;alle;person;174
Befolkning_botid;2015;1845;0_4;alle;person;58
Befolkning_botid;2015;1845;5_9;alle;person;30
Befolkning_botid;2015;1845;10+;alle;person;15
Befolkning_botid;2015;1848;0_4;alle;person;92
Befolkning_botid;2015;1848;5_9;alle;person;63
Befolkning_botid;2015;1848;10+;alle;person;45
Befolkning_botid;2015;1849;0_4;alle;person;111
Befolkning_botid;2015;1849;5_9;alle;person;53
Befolkning_botid;2015;1849;10+;alle;person;49
Befolkning_botid;2015;1850;0_4;alle;person;102
Befolkning_botid;2015;1850;5_9;alle;person;12
Befolkning_botid;2015;1850;10+;alle;person;29
Befolkning_botid;2015;1851;0_4;alle;person;178
Befolkning_botid;2015;1851;5_9;alle;person;48
Befolkning_botid;2015;1851;10+;alle;person;41
Befolkning_botid;2015;1852;0_4;alle;person;13
Befolkning_botid;2015;1852;5_9;alle;person;16
Befolkning_botid;2015;1852;10+;alle;person;15
Befolkning_botid;2015;1853;0_4;alle;person;80
Befolkning_botid;2015;1853;5_9;alle;person;7
Befolkning_botid;2015;1853;10+;alle;person;25
Befolkning_botid;2015;1854;0_4;alle;person;95
Befolkning_botid;2015;1854;5_9;alle;person;29
Befolkning_botid;2015;1854;10+;alle;person;44
Befolkning_botid;2015;1856;0_4;alle;person;17
Befolkning_botid;2015;1856;5_9;alle;person;11
Befolkning_botid;2015;1856;10+;alle;person;8
Befolkning_botid;2015;1857;0_4;alle;person;50
Befolkning_botid;2015;1857;5_9;alle;person;49
Befolkning_botid;2015;1857;10+;alle;person;11
Befolkning_botid;2015;1859;0_4;alle;person;37
Befolkning_botid;2015;1859;5_9;alle;person;20
Befolkning_botid;2015;1859;10+;alle;person;27
Befolkning_botid;2015;1860;0_4;alle;person;502
Befolkning_botid;2015;1860;5_9;alle;person;220
Befolkning_botid;2015;1860;10+;alle;person;164
Befolkning_botid;2015;1865;0_4;alle;person;592
Befolkning_botid;2015;1865;5_9;alle;person;226
Befolkning_botid;2015;1865;10+;alle;person;247
Befolkning_botid;2015;1866;0_4;alle;person;350
Befolkning_botid;2015;1866;5_9;alle;person;223
Befolkning_botid;2015;1866;10+;alle;person;176
Befolkning_botid;2015;1867;0_4;alle;person;120
Befolkning_botid;2015;1867;5_9;alle;person;33
Befolkning_botid;2015;1867;10+;alle;person;42
Befolkning_botid;2015;1868;0_4;alle;person;305
Befolkning_botid;2015;1868;5_9;alle;person;68
Befolkning_botid;2015;1868;10+;alle;person;80
Befolkning_botid;2015;1870;0_4;alle;person;371
Befolkning_botid;2015;1870;5_9;alle;person;147
Befolkning_botid;2015;1870;10+;alle;person;183
Befolkning_botid;2015;1871;0_4;alle;person;255
Befolkning_botid;2015;1871;5_9;alle;person;63
Befolkning_botid;2015;1871;10+;alle;person;110
Befolkning_botid;2015;1874;0_4;alle;person;85
Befolkning_botid;2015;1874;5_9;alle;person;48
Befolkning_botid;2015;1874;10+;alle;person;14
Befolkning_botid;2015;1902;0_4;alle;person;4072
Befolkning_botid;2015;1902;5_9;alle;person;1724
Befolkning_botid;2015;1902;10+;alle;person;2391
Befolkning_botid;2015;1903;0_4;alle;person;974
Befolkning_botid;2015;1903;5_9;alle;person;574
Befolkning_botid;2015;1903;10+;alle;person;509
Befolkning_botid;2015;1911;0_4;alle;person;152
Befolkning_botid;2015;1911;5_9;alle;person;110
Befolkning_botid;2015;1911;10+;alle;person;52
Befolkning_botid;2015;1913;0_4;alle;person;115
Befolkning_botid;2015;1913;5_9;alle;person;55
Befolkning_botid;2015;1913;10+;alle;person;46
Befolkning_botid;2015;1917;0_4;alle;person;63
Befolkning_botid;2015;1917;5_9;alle;person;15
Befolkning_botid;2015;1917;10+;alle;person;32
Befolkning_botid;2015;1919;0_4;alle;person;79
Befolkning_botid;2015;1919;5_9;alle;person;36
Befolkning_botid;2015;1919;10+;alle;person;33
Befolkning_botid;2015;1920;0_4;alle;person;22
Befolkning_botid;2015;1920;5_9;alle;person;10
Befolkning_botid;2015;1920;10+;alle;person;9
Befolkning_botid;2015;1922;0_4;alle;person;150
Befolkning_botid;2015;1922;5_9;alle;person;63
Befolkning_botid;2015;1922;10+;alle;person;68
Befolkning_botid;2015;1923;0_4;alle;person;163
Befolkning_botid;2015;1923;5_9;alle;person;21
Befolkning_botid;2015;1923;10+;alle;person;40
Befolkning_botid;2015;1924;0_4;alle;person;248
Befolkning_botid;2015;1924;5_9;alle;person;62
Befolkning_botid;2015;1924;10+;alle;person;76
Befolkning_botid;2015;1925;0_4;alle;person;118
Befolkning_botid;2015;1925;5_9;alle;person;62
Befolkning_botid;2015;1925;10+;alle;person;60
Befolkning_botid;2015;1926;0_4;alle;person;12
Befolkning_botid;2015;1926;5_9;alle;person;16
Befolkning_botid;2015;1926;10+;alle;person;21
Befolkning_botid;2015;1927;0_4;alle;person;93
Befolkning_botid;2015;1927;5_9;alle;person;16
Befolkning_botid;2015;1927;10+;alle;person;35
Befolkning_botid;2015;1928;0_4;alle;person;65
Befolkning_botid;2015;1928;5_9;alle;person;20
Befolkning_botid;2015;1928;10+;alle;person;17
Befolkning_botid;2015;1929;0_4;alle;person;117
Befolkning_botid;2015;1929;5_9;alle;person;12
Befolkning_botid;2015;1929;10+;alle;person;11
Befolkning_botid;2015;1931;0_4;alle;person;535
Befolkning_botid;2015;1931;5_9;alle;person;152
Befolkning_botid;2015;1931;10+;alle;person;181
Befolkning_botid;2015;1933;0_4;alle;person;165
Befolkning_botid;2015;1933;5_9;alle;person;79
Befolkning_botid;2015;1933;10+;alle;person;100
Befolkning_botid;2015;1936;0_4;alle;person;110
Befolkning_botid;2015;1936;5_9;alle;person;66
Befolkning_botid;2015;1936;10+;alle;person;53
Befolkning_botid;2015;1938;0_4;alle;person;66
Befolkning_botid;2015;1938;5_9;alle;person;45
Befolkning_botid;2015;1938;10+;alle;person;40
Befolkning_botid;2015;1939;0_4;alle;person;56
Befolkning_botid;2015;1939;5_9;alle;person;19
Befolkning_botid;2015;1939;10+;alle;person;57
Befolkning_botid;2015;1940;0_4;alle;person;64
Befolkning_botid;2015;1940;5_9;alle;person;15
Befolkning_botid;2015;1940;10+;alle;person;38
Befolkning_botid;2015;1941;0_4;alle;person;163
Befolkning_botid;2015;1941;5_9;alle;person;65
Befolkning_botid;2015;1941;10+;alle;person;44
Befolkning_botid;2015;1942;0_4;alle;person;159
Befolkning_botid;2015;1942;5_9;alle;person;56
Befolkning_botid;2015;1942;10+;alle;person;56
Befolkning_botid;2015;1943;0_4;alle;person;26
Befolkning_botid;2015;1943;5_9;alle;person;15
Befolkning_botid;2015;1943;10+;alle;person;17
Befolkning_botid;2015;2002;0_4;alle;person;150
Befolkning_botid;2015;2002;5_9;alle;person;22
Befolkning_botid;2015;2002;10+;alle;person;100
Befolkning_botid;2015;2003;0_4;alle;person;581
Befolkning_botid;2015;2003;5_9;alle;person;236
Befolkning_botid;2015;2003;10+;alle;person;241
Befolkning_botid;2015;2004;0_4;alle;person;874
Befolkning_botid;2015;2004;5_9;alle;person;425
Befolkning_botid;2015;2004;10+;alle;person;332
Befolkning_botid;2015;2011;0_4;alle;person;54
Befolkning_botid;2015;2011;5_9;alle;person;30
Befolkning_botid;2015;2011;10+;alle;person;66
Befolkning_botid;2015;2012;0_4;alle;person;807
Befolkning_botid;2015;2012;5_9;alle;person;439
Befolkning_botid;2015;2012;10+;alle;person;407
Befolkning_botid;2015;2014;0_4;alle;person;50
Befolkning_botid;2015;2014;5_9;alle;person;22
Befolkning_botid;2015;2014;10+;alle;person;15
Befolkning_botid;2015;2015;0_4;alle;person;132
Befolkning_botid;2015;2015;5_9;alle;person;31
Befolkning_botid;2015;2015;10+;alle;person;38
Befolkning_botid;2015;2017;0_4;alle;person;52
Befolkning_botid;2015;2017;5_9;alle;person;10
Befolkning_botid;2015;2017;10+;alle;person;26
Befolkning_botid;2015;2018;0_4;alle;person;103
Befolkning_botid;2015;2018;5_9;alle;person;48
Befolkning_botid;2015;2018;10+;alle;person;39
Befolkning_botid;2015;2019;0_4;alle;person;241
Befolkning_botid;2015;2019;5_9;alle;person;74
Befolkning_botid;2015;2019;10+;alle;person;85
Befolkning_botid;2015;2020;0_4;alle;person;133
Befolkning_botid;2015;2020;5_9;alle;person;48
Befolkning_botid;2015;2020;10+;alle;person;101
Befolkning_botid;2015;2021;0_4;alle;person;35
Befolkning_botid;2015;2021;5_9;alle;person;31
Befolkning_botid;2015;2021;10+;alle;person;87
Befolkning_botid;2015;2022;0_4;alle;person;64
Befolkning_botid;2015;2022;5_9;alle;person;19
Befolkning_botid;2015;2022;10+;alle;person;61
Befolkning_botid;2015;2023;0_4;alle;person;187
Befolkning_botid;2015;2023;5_9;alle;person;27
Befolkning_botid;2015;2023;10+;alle;person;41
Befolkning_botid;2015;2024;0_4;alle;person;100
Befolkning_botid;2015;2024;5_9;alle;person;13
Befolkning_botid;2015;2024;10+;alle;person;27
Befolkning_botid;2015;2025;0_4;alle;person;132
Befolkning_botid;2015;2025;5_9;alle;person;35
Befolkning_botid;2015;2025;10+;alle;person;131
Befolkning_botid;2015;2027;0_4;alle;person;30
Befolkning_botid;2015;2027;5_9;alle;person;18
Befolkning_botid;2015;2027;10+;alle;person;35
Befolkning_botid;2015;2028;0_4;alle;person;287
Befolkning_botid;2015;2028;5_9;alle;person;78
Befolkning_botid;2015;2028;10+;alle;person;152
Befolkning_botid;2015;2030;0_4;alle;person;686
Befolkning_botid;2015;2030;5_9;alle;person;205
Befolkning_botid;2015;2030;10+;alle;person;498
Befolkning_botid;2015;0101;0_4;1;person;522
Befolkning_botid;2015;0101;0_4;2;person;270
Befolkning_botid;2015;0101;5_9;1;person;273
Befolkning_botid;2015;0101;5_9;2;person;314
Befolkning_botid;2015;0101;10+;1;person;672
Befolkning_botid;2015;0101;10+;2;person;1045
Befolkning_botid;2015;0104;0_4;1;person;771
Befolkning_botid;2015;0104;0_4;2;person;602
Befolkning_botid;2015;0104;5_9;1;person;498
Befolkning_botid;2015;0104;5_9;2;person;484
Befolkning_botid;2015;0104;10+;1;person;734
Befolkning_botid;2015;0104;10+;2;person;1741
Befolkning_botid;2015;0105;0_4;1;person;982
Befolkning_botid;2015;0105;0_4;2;person;698
Befolkning_botid;2015;0105;5_9;1;person;830
Befolkning_botid;2015;0105;5_9;2;person;919
Befolkning_botid;2015;0105;10+;1;person;893
Befolkning_botid;2015;0105;10+;2;person;2762
Befolkning_botid;2015;0106;0_4;1;person;1548
Befolkning_botid;2015;0106;0_4;2;person;929
Befolkning_botid;2015;0106;5_9;1;person;848
Befolkning_botid;2015;0106;5_9;2;person;1188
Befolkning_botid;2015;0106;10+;1;person;1460
Befolkning_botid;2015;0106;10+;2;person;3727
Befolkning_botid;2015;0111;0_4;1;person;41
Befolkning_botid;2015;0111;0_4;2;person;54
Befolkning_botid;2015;0111;5_9;1;person;30
Befolkning_botid;2015;0111;5_9;2;person;20
Befolkning_botid;2015;0111;10+;1;person;75
Befolkning_botid;2015;0111;10+;2;person;31
Befolkning_botid;2015;0118;0_4;1;person;6
Befolkning_botid;2015;0118;0_4;2;person;5
Befolkning_botid;2015;0118;5_9;1;person;9
Befolkning_botid;2015;0118;5_9;2;person;4
Befolkning_botid;2015;0118;10+;1;person;16
Befolkning_botid;2015;0118;10+;2;person;7
Befolkning_botid;2015;0119;0_4;1;person;49
Befolkning_botid;2015;0119;0_4;2;person;21
Befolkning_botid;2015;0119;5_9;1;person;37
Befolkning_botid;2015;0119;5_9;2;person;20
Befolkning_botid;2015;0119;10+;1;person;90
Befolkning_botid;2015;0119;10+;2;person;67
Befolkning_botid;2015;0121;0_4;1;person;9
Befolkning_botid;2015;0121;5_9;1;person;12
Befolkning_botid;2015;0121;10+;1;person;23
Befolkning_botid;2015;0121;10+;2;person;4
Befolkning_botid;2015;0122;0_4;1;person;163
Befolkning_botid;2015;0122;0_4;2;person;64
Befolkning_botid;2015;0122;5_9;1;person;93
Befolkning_botid;2015;0122;5_9;2;person;32
Befolkning_botid;2015;0122;10+;1;person;87
Befolkning_botid;2015;0122;10+;2;person;51
Befolkning_botid;2015;0123;0_4;1;person;113
Befolkning_botid;2015;0123;0_4;2;person;120
Befolkning_botid;2015;0123;5_9;1;person;89
Befolkning_botid;2015;0123;5_9;2;person;75
Befolkning_botid;2015;0123;10+;1;person;92
Befolkning_botid;2015;0123;10+;2;person;112
Befolkning_botid;2015;0124;0_4;1;person;271
Befolkning_botid;2015;0124;0_4;2;person;209
Befolkning_botid;2015;0124;5_9;1;person;243
Befolkning_botid;2015;0124;5_9;2;person;269
Befolkning_botid;2015;0124;10+;1;person;415
Befolkning_botid;2015;0124;10+;2;person;961
Befolkning_botid;2015;0125;0_4;1;person;319
Befolkning_botid;2015;0125;0_4;2;person;153
Befolkning_botid;2015;0125;5_9;1;person;257
Befolkning_botid;2015;0125;5_9;2;person;158
Befolkning_botid;2015;0125;10+;1;person;207
Befolkning_botid;2015;0125;10+;2;person;393
Befolkning_botid;2015;0127;0_4;1;person;104
Befolkning_botid;2015;0127;0_4;2;person;31
Befolkning_botid;2015;0127;5_9;1;person;81
Befolkning_botid;2015;0127;5_9;2;person;36
Befolkning_botid;2015;0127;10+;1;person;51
Befolkning_botid;2015;0127;10+;2;person;41
Befolkning_botid;2015;0128;0_4;1;person;257
Befolkning_botid;2015;0128;0_4;2;person;58
Befolkning_botid;2015;0128;5_9;1;person;129
Befolkning_botid;2015;0128;5_9;2;person;95
Befolkning_botid;2015;0128;10+;1;person;90
Befolkning_botid;2015;0128;10+;2;person;237
Befolkning_botid;2015;0135;0_4;1;person;203
Befolkning_botid;2015;0135;0_4;2;person;75
Befolkning_botid;2015;0135;5_9;1;person;146
Befolkning_botid;2015;0135;5_9;2;person;59
Befolkning_botid;2015;0135;10+;1;person;117
Befolkning_botid;2015;0135;10+;2;person;100
Befolkning_botid;2015;0136;0_4;1;person;318
Befolkning_botid;2015;0136;0_4;2;person;118
Befolkning_botid;2015;0136;5_9;1;person;237
Befolkning_botid;2015;0136;5_9;2;person;115
Befolkning_botid;2015;0136;10+;1;person;322
Befolkning_botid;2015;0136;10+;2;person;459
Befolkning_botid;2015;0137;0_4;1;person;157
Befolkning_botid;2015;0137;0_4;2;person;34
Befolkning_botid;2015;0137;5_9;1;person;138
Befolkning_botid;2015;0137;5_9;2;person;23
Befolkning_botid;2015;0137;10+;1;person;111
Befolkning_botid;2015;0137;10+;2;person;69
Befolkning_botid;2015;0138;0_4;1;person;209
Befolkning_botid;2015;0138;0_4;2;person;89
Befolkning_botid;2015;0138;5_9;1;person;140
Befolkning_botid;2015;0138;5_9;2;person;49
Befolkning_botid;2015;0138;10+;1;person;128
Befolkning_botid;2015;0138;10+;2;person;114
Befolkning_botid;2015;0211;0_4;1;person;398
Befolkning_botid;2015;0211;0_4;2;person;219
Befolkning_botid;2015;0211;5_9;1;person;227
Befolkning_botid;2015;0211;5_9;2;person;211
Befolkning_botid;2015;0211;10+;1;person;427
Befolkning_botid;2015;0211;10+;2;person;501
Befolkning_botid;2015;0213;0_4;1;person;564
Befolkning_botid;2015;0213;0_4;2;person;409
Befolkning_botid;2015;0213;5_9;1;person;406
Befolkning_botid;2015;0213;5_9;2;person;383
Befolkning_botid;2015;0213;10+;1;person;788
Befolkning_botid;2015;0213;10+;2;person;1277
Befolkning_botid;2015;0214;0_4;1;person;786
Befolkning_botid;2015;0214;0_4;2;person;646
Befolkning_botid;2015;0214;5_9;1;person;344
Befolkning_botid;2015;0214;5_9;2;person;295
Befolkning_botid;2015;0214;10+;1;person;493
Befolkning_botid;2015;0214;10+;2;person;654
Befolkning_botid;2015;0215;0_4;1;person;325
Befolkning_botid;2015;0215;0_4;2;person;163
Befolkning_botid;2015;0215;5_9;1;person;193
Befolkning_botid;2015;0215;5_9;2;person;126
Befolkning_botid;2015;0215;10+;1;person;456
Befolkning_botid;2015;0215;10+;2;person;260
Befolkning_botid;2015;0216;0_4;1;person;398
Befolkning_botid;2015;0216;0_4;2;person;201
Befolkning_botid;2015;0216;5_9;1;person;293
Befolkning_botid;2015;0216;5_9;2;person;150
Befolkning_botid;2015;0216;10+;1;person;719
Befolkning_botid;2015;0216;10+;2;person;419
Befolkning_botid;2015;0217;0_4;1;person;529
Befolkning_botid;2015;0217;0_4;2;person;402
Befolkning_botid;2015;0217;5_9;1;person;336
Befolkning_botid;2015;0217;5_9;2;person;284
Befolkning_botid;2015;0217;10+;1;person;761
Befolkning_botid;2015;0217;10+;2;person;857
Befolkning_botid;2015;0219;0_4;1;person;3903
Befolkning_botid;2015;0219;0_4;2;person;2806
Befolkning_botid;2015;0219;5_9;1;person;2580
Befolkning_botid;2015;0219;5_9;2;person;1824
Befolkning_botid;2015;0219;10+;1;person;4021
Befolkning_botid;2015;0219;10+;2;person;4760
Befolkning_botid;2015;0220;0_4;1;person;2095
Befolkning_botid;2015;0220;0_4;2;person;1242
Befolkning_botid;2015;0220;5_9;1;person;1259
Befolkning_botid;2015;0220;5_9;2;person;849
Befolkning_botid;2015;0220;10+;1;person;1901
Befolkning_botid;2015;0220;10+;2;person;2136
Befolkning_botid;2015;0221;0_4;1;person;521
Befolkning_botid;2015;0221;0_4;2;person;153
Befolkning_botid;2015;0221;5_9;1;person;375
Befolkning_botid;2015;0221;5_9;2;person;131
Befolkning_botid;2015;0221;10+;1;person;253
Befolkning_botid;2015;0221;10+;2;person;146
Befolkning_botid;2015;0226;0_4;1;person;689
Befolkning_botid;2015;0226;0_4;2;person;171
Befolkning_botid;2015;0226;5_9;1;person;394
Befolkning_botid;2015;0226;5_9;2;person;161
Befolkning_botid;2015;0226;10+;1;person;344
Befolkning_botid;2015;0226;10+;2;person;523
Befolkning_botid;2015;0227;0_4;1;person;368
Befolkning_botid;2015;0227;0_4;2;person;104
Befolkning_botid;2015;0227;5_9;1;person;277
Befolkning_botid;2015;0227;5_9;2;person;73
Befolkning_botid;2015;0227;10+;1;person;227
Befolkning_botid;2015;0227;10+;2;person;322
Befolkning_botid;2015;0228;0_4;1;person;500
Befolkning_botid;2015;0228;0_4;2;person;306
Befolkning_botid;2015;0228;5_9;1;person;267
Befolkning_botid;2015;0228;5_9;2;person;300
Befolkning_botid;2015;0228;10+;1;person;412
Befolkning_botid;2015;0228;10+;2;person;1021
Befolkning_botid;2015;0229;0_4;1;person;314
Befolkning_botid;2015;0229;0_4;2;person;123
Befolkning_botid;2015;0229;5_9;1;person;214
Befolkning_botid;2015;0229;5_9;2;person;89
Befolkning_botid;2015;0229;10+;1;person;205
Befolkning_botid;2015;0229;10+;2;person;301
Befolkning_botid;2015;0230;0_4;1;person;1149
Befolkning_botid;2015;0230;0_4;2;person;540
Befolkning_botid;2015;0230;5_9;1;person;506
Befolkning_botid;2015;0230;5_9;2;person;655
Befolkning_botid;2015;0230;10+;1;person;757
Befolkning_botid;2015;0230;10+;2;person;2806
Befolkning_botid;2015;0231;0_4;1;person;1459
Befolkning_botid;2015;0231;0_4;2;person;1030
Befolkning_botid;2015;0231;5_9;1;person;816
Befolkning_botid;2015;0231;5_9;2;person;1042
Befolkning_botid;2015;0231;10+;1;person;1006
Befolkning_botid;2015;0231;10+;2;person;3905
Befolkning_botid;2015;0233;0_4;1;person;587
Befolkning_botid;2015;0233;0_4;2;person;222
Befolkning_botid;2015;0233;5_9;1;person;385
Befolkning_botid;2015;0233;5_9;2;person;189
Befolkning_botid;2015;0233;10+;1;person;537
Befolkning_botid;2015;0233;10+;2;person;769
Befolkning_botid;2015;0234;0_4;1;person;282
Befolkning_botid;2015;0234;0_4;2;person;55
Befolkning_botid;2015;0234;5_9;1;person;168
Befolkning_botid;2015;0234;5_9;2;person;35
Befolkning_botid;2015;0234;10+;1;person;112
Befolkning_botid;2015;0234;10+;2;person;99
Befolkning_botid;2015;0235;0_4;1;person;1391
Befolkning_botid;2015;0235;0_4;2;person;551
Befolkning_botid;2015;0235;5_9;1;person;600
Befolkning_botid;2015;0235;5_9;2;person;487
Befolkning_botid;2015;0235;10+;1;person;731
Befolkning_botid;2015;0235;10+;2;person;1686
Befolkning_botid;2015;0236;0_4;1;person;520
Befolkning_botid;2015;0236;0_4;2;person;227
Befolkning_botid;2015;0236;5_9;1;person;319
Befolkning_botid;2015;0236;5_9;2;person;176
Befolkning_botid;2015;0236;10+;1;person;330
Befolkning_botid;2015;0236;10+;2;person;394
Befolkning_botid;2015;0237;0_4;1;person;594
Befolkning_botid;2015;0237;0_4;2;person;279
Befolkning_botid;2015;0237;5_9;1;person;405
Befolkning_botid;2015;0237;5_9;2;person;248
Befolkning_botid;2015;0237;10+;1;person;400
Befolkning_botid;2015;0237;10+;2;person;575
Befolkning_botid;2015;0238;0_4;1;person;515
Befolkning_botid;2015;0238;0_4;2;person;167
Befolkning_botid;2015;0238;5_9;1;person;299
Befolkning_botid;2015;0238;5_9;2;person;131
Befolkning_botid;2015;0238;10+;1;person;230
Befolkning_botid;2015;0238;10+;2;person;356
Befolkning_botid;2015;0239;0_4;1;person;55
Befolkning_botid;2015;0239;0_4;2;person;44
Befolkning_botid;2015;0239;5_9;1;person;34
Befolkning_botid;2015;0239;5_9;2;person;19
Befolkning_botid;2015;0239;10+;1;person;60
Befolkning_botid;2015;0239;10+;2;person;17
Befolkning_botid;2015;0301;0_4;1;person;30342
Befolkning_botid;2015;0301;0_4;2;person;21072
Befolkning_botid;2015;0301;5_9;1;person;13614
Befolkning_botid;2015;0301;5_9;2;person;15608
Befolkning_botid;2015;0301;10+;1;person;17195
Befolkning_botid;2015;0301;10+;2;person;61004
Befolkning_botid;2015;0402;0_4;1;person;232
Befolkning_botid;2015;0402;0_4;2;person;316
Befolkning_botid;2015;0402;5_9;1;person;128
Befolkning_botid;2015;0402;5_9;2;person;212
Befolkning_botid;2015;0402;10+;1;person;335
Befolkning_botid;2015;0402;10+;2;person;553
Befolkning_botid;2015;0403;0_4;1;person;497
Befolkning_botid;2015;0403;0_4;2;person;547
Befolkning_botid;2015;0403;5_9;1;person;274
Befolkning_botid;2015;0403;5_9;2;person;434
Befolkning_botid;2015;0403;10+;1;person;433
Befolkning_botid;2015;0403;10+;2;person;789
Befolkning_botid;2015;0412;0_4;1;person;800
Befolkning_botid;2015;0412;0_4;2;person;304
Befolkning_botid;2015;0412;5_9;1;person;380
Befolkning_botid;2015;0412;5_9;2;person;247
Befolkning_botid;2015;0412;10+;1;person;403
Befolkning_botid;2015;0412;10+;2;person;365
Befolkning_botid;2015;0415;0_4;1;person;132
Befolkning_botid;2015;0415;0_4;2;person;99
Befolkning_botid;2015;0415;5_9;1;person;79
Befolkning_botid;2015;0415;5_9;2;person;71
Befolkning_botid;2015;0415;10+;1;person;79
Befolkning_botid;2015;0415;10+;2;person;74
Befolkning_botid;2015;0417;0_4;1;person;347
Befolkning_botid;2015;0417;0_4;2;person;336
Befolkning_botid;2015;0417;5_9;1;person;171
Befolkning_botid;2015;0417;5_9;2;person;178
Befolkning_botid;2015;0417;10+;1;person;300
Befolkning_botid;2015;0417;10+;2;person;291
Befolkning_botid;2015;0418;0_4;1;person;49
Befolkning_botid;2015;0418;0_4;2;person;30
Befolkning_botid;2015;0418;5_9;1;person;36
Befolkning_botid;2015;0418;5_9;2;person;11
Befolkning_botid;2015;0418;10+;1;person;40
Befolkning_botid;2015;0418;10+;2;person;31
Befolkning_botid;2015;0419;0_4;1;person;103
Befolkning_botid;2015;0419;0_4;2;person;62
Befolkning_botid;2015;0419;5_9;1;person;79
Befolkning_botid;2015;0419;5_9;2;person;39
Befolkning_botid;2015;0419;10+;1;person;100
Befolkning_botid;2015;0419;10+;2;person;63
Befolkning_botid;2015;0420;0_4;1;person;66
Befolkning_botid;2015;0420;0_4;2;person;47
Befolkning_botid;2015;0420;5_9;1;person;44
Befolkning_botid;2015;0420;5_9;2;person;32
Befolkning_botid;2015;0420;10+;1;person;131
Befolkning_botid;2015;0420;10+;2;person;87
Befolkning_botid;2015;0423;0_4;1;person;47
Befolkning_botid;2015;0423;0_4;2;person;60
Befolkning_botid;2015;0423;5_9;1;person;47
Befolkning_botid;2015;0423;5_9;2;person;25
Befolkning_botid;2015;0423;10+;1;person;89
Befolkning_botid;2015;0423;10+;2;person;62
Befolkning_botid;2015;0425;0_4;1;person;105
Befolkning_botid;2015;0425;0_4;2;person;176
Befolkning_botid;2015;0425;5_9;1;person;47
Befolkning_botid;2015;0425;5_9;2;person;33
Befolkning_botid;2015;0425;10+;1;person;81
Befolkning_botid;2015;0425;10+;2;person;76
Befolkning_botid;2015;0426;0_4;1;person;82
Befolkning_botid;2015;0426;0_4;2;person;21
Befolkning_botid;2015;0426;5_9;1;person;49
Befolkning_botid;2015;0426;5_9;2;person;16
Befolkning_botid;2015;0426;10+;1;person;48
Befolkning_botid;2015;0426;10+;2;person;20
Befolkning_botid;2015;0427;0_4;1;person;345
Befolkning_botid;2015;0427;0_4;2;person;323
Befolkning_botid;2015;0427;5_9;1;person;145
Befolkning_botid;2015;0427;5_9;2;person;232
Befolkning_botid;2015;0427;10+;1;person;255
Befolkning_botid;2015;0427;10+;2;person;435
Befolkning_botid;2015;0428;0_4;1;person;170
Befolkning_botid;2015;0428;0_4;2;person;91
Befolkning_botid;2015;0428;5_9;1;person;82
Befolkning_botid;2015;0428;5_9;2;person;48
Befolkning_botid;2015;0428;10+;1;person;145
Befolkning_botid;2015;0428;10+;2;person;35
Befolkning_botid;2015;0429;0_4;1;person;98
Befolkning_botid;2015;0429;0_4;2;person;27
Befolkning_botid;2015;0429;5_9;1;person;51
Befolkning_botid;2015;0429;5_9;2;person;22
Befolkning_botid;2015;0429;10+;1;person;72
Befolkning_botid;2015;0429;10+;2;person;36
Befolkning_botid;2015;0430;0_4;1;person;71
Befolkning_botid;2015;0430;0_4;2;person;140
Befolkning_botid;2015;0430;5_9;1;person;39
Befolkning_botid;2015;0430;5_9;2;person;8
Befolkning_botid;2015;0430;10+;1;person;35
Befolkning_botid;2015;0430;10+;2;person;21
Befolkning_botid;2015;0432;0_4;1;person;28
Befolkning_botid;2015;0432;0_4;2;person;26
Befolkning_botid;2015;0432;5_9;1;person;14
Befolkning_botid;2015;0432;5_9;2;person;6
