tabell_navn;aar;fylke_id;landbakgrunn;kjonn;enhet;tabellvariabel;
befolkning_opprinnelsesland;2015;09;603;alle;person;.;
befolkning_opprinnelsesland;2015;09;604;alle;person;.;
befolkning_opprinnelsesland;2015;09;605;alle;person;:;
befolkning_opprinnelsesland;2015;09;606;alle;person;.;
befolkning_opprinnelsesland;2015;09;608;alle;person;.;
befolkning_opprinnelsesland;2015;09;612;alle;person;30;
befolkning_opprinnelsesland;2015;09;613;alle;person;.;
befolkning_opprinnelsesland;2015;09;616;alle;person;:;
befolkning_opprinnelsesland;2015;09;620;alle;person;11;
befolkning_opprinnelsesland;2015;09;622;alle;person;.;
befolkning_opprinnelsesland;2015;09;624;alle;person;9;
befolkning_opprinnelsesland;2015;09;629;alle;person;.;
befolkning_opprinnelsesland;2015;09;631;alle;person;.;
befolkning_opprinnelsesland;2015;09;632;alle;person;:;
befolkning_opprinnelsesland;2015;09;636;alle;person;4;
befolkning_opprinnelsesland;2015;09;644;alle;person;:;
befolkning_opprinnelsesland;2015;09;648;alle;person;11;
befolkning_opprinnelsesland;2015;09;650;alle;person;.;
befolkning_opprinnelsesland;2015;09;652;alle;person;25;
befolkning_opprinnelsesland;2015;09;654;alle;person;.;
befolkning_opprinnelsesland;2015;09;657;alle;person;.;
befolkning_opprinnelsesland;2015;09;658;alle;person;.;
befolkning_opprinnelsesland;2015;09;659;alle;person;.;
befolkning_opprinnelsesland;2015;09;660;alle;person;.;
befolkning_opprinnelsesland;2015;09;661;alle;person;.;
befolkning_opprinnelsesland;2015;09;664;alle;person;7;
befolkning_opprinnelsesland;2015;09;668;alle;person;:;
befolkning_opprinnelsesland;2015;09;672;alle;person;:;
befolkning_opprinnelsesland;2015;09;676;alle;person;.;
befolkning_opprinnelsesland;2015;09;677;alle;person;.;
befolkning_opprinnelsesland;2015;09;678;alle;person;.;
befolkning_opprinnelsesland;2015;09;679;alle;person;.;
befolkning_opprinnelsesland;2015;09;680;alle;person;5;
befolkning_opprinnelsesland;2015;09;681;alle;person;.;
befolkning_opprinnelsesland;2015;09;684;alle;person;224;
befolkning_opprinnelsesland;2015;09;685;alle;person;.;
befolkning_opprinnelsesland;2015;09;686;alle;person;.;
befolkning_opprinnelsesland;2015;09;687;alle;person;.;
befolkning_opprinnelsesland;2015;09;705;alle;person;9;
befolkning_opprinnelsesland;2015;09;710;alle;person;5;
befolkning_opprinnelsesland;2015;09;715;alle;person;51;
befolkning_opprinnelsesland;2015;09;720;alle;person;:;
befolkning_opprinnelsesland;2015;09;725;alle;person;57;
befolkning_opprinnelsesland;2015;09;730;alle;person;15;
befolkning_opprinnelsesland;2015;09;735;alle;person;8;
befolkning_opprinnelsesland;2015;09;740;alle;person;.;
befolkning_opprinnelsesland;2015;09;745;alle;person;.;
befolkning_opprinnelsesland;2015;09;755;alle;person;:;
befolkning_opprinnelsesland;2015;09;760;alle;person;22;
befolkning_opprinnelsesland;2015;09;765;alle;person;.;
befolkning_opprinnelsesland;2015;09;770;alle;person;:;
befolkning_opprinnelsesland;2015;09;775;alle;person;:;
befolkning_opprinnelsesland;2015;09;802;alle;person;.;
befolkning_opprinnelsesland;2015;09;805;alle;person;33;
befolkning_opprinnelsesland;2015;09;806;alle;person;.;
befolkning_opprinnelsesland;2015;09;807;alle;person;.;
befolkning_opprinnelsesland;2015;09;808;alle;person;.;
befolkning_opprinnelsesland;2015;09;809;alle;person;.;
befolkning_opprinnelsesland;2015;09;811;alle;person;.;
befolkning_opprinnelsesland;2015;09;812;alle;person;.;
befolkning_opprinnelsesland;2015;09;813;alle;person;.;
befolkning_opprinnelsesland;2015;09;814;alle;person;:;
befolkning_opprinnelsesland;2015;09;815;alle;person;.;
befolkning_opprinnelsesland;2015;09;816;alle;person;.;
befolkning_opprinnelsesland;2015;09;817;alle;person;.;
befolkning_opprinnelsesland;2015;09;818;alle;person;.;
befolkning_opprinnelsesland;2015;09;819;alle;person;.;
befolkning_opprinnelsesland;2015;09;820;alle;person;15;
befolkning_opprinnelsesland;2015;09;821;alle;person;.;
befolkning_opprinnelsesland;2015;09;822;alle;person;.;
befolkning_opprinnelsesland;2015;09;826;alle;person;.;
befolkning_opprinnelsesland;2015;09;827;alle;person;:;
befolkning_opprinnelsesland;2015;09;828;alle;person;.;
befolkning_opprinnelsesland;2015;09;829;alle;person;.;
befolkning_opprinnelsesland;2015;09;830;alle;person;.;
befolkning_opprinnelsesland;2015;09;832;alle;person;.;
befolkning_opprinnelsesland;2015;09;833;alle;person;:;
befolkning_opprinnelsesland;2015;09;835;alle;person;.;
befolkning_opprinnelsesland;2015;09;839;alle;person;.;
befolkning_opprinnelsesland;2015;09;840;alle;person;.;
befolkning_opprinnelsesland;2015;09;970;alle;person;65;
befolkning_opprinnelsesland;2015;09;980;alle;person;.;
befolkning_opprinnelsesland;2015;09;990;alle;person;.;
befolkning_opprinnelsesland;2015;10;101;alle;person;909;
befolkning_opprinnelsesland;2015;10;102;alle;person;11;
befolkning_opprinnelsesland;2015;10;103;alle;person;105;
befolkning_opprinnelsesland;2015;10;104;alle;person;27;
befolkning_opprinnelsesland;2015;10;105;alle;person;382;
befolkning_opprinnelsesland;2015;10;106;alle;person;542;
befolkning_opprinnelsesland;2015;10;111;alle;person;28;
befolkning_opprinnelsesland;2015;10;112;alle;person;33;
befolkning_opprinnelsesland;2015;10;113;alle;person;145;
befolkning_opprinnelsesland;2015;10;114;alle;person;.;
befolkning_opprinnelsesland;2015;10;115;alle;person;57;
befolkning_opprinnelsesland;2015;10;117;alle;person;75;
befolkning_opprinnelsesland;2015;10;118;alle;person;.;
befolkning_opprinnelsesland;2015;10;119;alle;person;42;
befolkning_opprinnelsesland;2015;10;120;alle;person;24;
befolkning_opprinnelsesland;2015;10;121;alle;person;31;
befolkning_opprinnelsesland;2015;10;122;alle;person;246;
befolkning_opprinnelsesland;2015;10;123;alle;person;62;
befolkning_opprinnelsesland;2015;10;124;alle;person;128;
befolkning_opprinnelsesland;2015;10;126;alle;person;:;
befolkning_opprinnelsesland;2015;10;127;alle;person;246;
befolkning_opprinnelsesland;2015;10;128;alle;person;:;
befolkning_opprinnelsesland;2015;10;129;alle;person;:;
befolkning_opprinnelsesland;2015;10;130;alle;person;.;
befolkning_opprinnelsesland;2015;10;131;alle;person;2133;
befolkning_opprinnelsesland;2015;10;132;alle;person;170;
befolkning_opprinnelsesland;2015;10;133;alle;person;440;
befolkning_opprinnelsesland;2015;10;134;alle;person;.;
befolkning_opprinnelsesland;2015;10;136;alle;person;516;
befolkning_opprinnelsesland;2015;10;137;alle;person;115;
befolkning_opprinnelsesland;2015;10;138;alle;person;26;
befolkning_opprinnelsesland;2015;10;139;alle;person;424;
befolkning_opprinnelsesland;2015;10;140;alle;person;609;
befolkning_opprinnelsesland;2015;10;141;alle;person;42;
befolkning_opprinnelsesland;2015;10;143;alle;person;148;
befolkning_opprinnelsesland;2015;10;144;alle;person;1290;
befolkning_opprinnelsesland;2015;10;146;alle;person;:;
befolkning_opprinnelsesland;2015;10;148;alle;person;129;
befolkning_opprinnelsesland;2015;10;152;alle;person;166;
befolkning_opprinnelsesland;2015;10;153;alle;person;26;
befolkning_opprinnelsesland;2015;10;154;alle;person;.;
befolkning_opprinnelsesland;2015;10;155;alle;person;708;
befolkning_opprinnelsesland;2015;10;156;alle;person;67;
befolkning_opprinnelsesland;2015;10;157;alle;person;45;
befolkning_opprinnelsesland;2015;10;158;alle;person;42;
befolkning_opprinnelsesland;2015;10;159;alle;person;179;
befolkning_opprinnelsesland;2015;10;160;alle;person;28;
befolkning_opprinnelsesland;2015;10;161;alle;person;665;
befolkning_opprinnelsesland;2015;10;162;alle;person;.;
befolkning_opprinnelsesland;2015;10;163;alle;person;.;
befolkning_opprinnelsesland;2015;10;164;alle;person;.;
befolkning_opprinnelsesland;2015;10;203;alle;person;41;
befolkning_opprinnelsesland;2015;10;204;alle;person;13;
befolkning_opprinnelsesland;2015;10;205;alle;person;.;
befolkning_opprinnelsesland;2015;10;209;alle;person;.;
befolkning_opprinnelsesland;2015;10;213;alle;person;.;
befolkning_opprinnelsesland;2015;10;216;alle;person;71;
befolkning_opprinnelsesland;2015;10;220;alle;person;.;
befolkning_opprinnelsesland;2015;10;229;alle;person;:;
befolkning_opprinnelsesland;2015;10;235;alle;person;.;
befolkning_opprinnelsesland;2015;10;239;alle;person;:;
befolkning_opprinnelsesland;2015;10;241;alle;person;675;
befolkning_opprinnelsesland;2015;10;246;alle;person;226;
befolkning_opprinnelsesland;2015;10;249;alle;person;35;
befolkning_opprinnelsesland;2015;10;250;alle;person;:;
befolkning_opprinnelsesland;2015;10;254;alle;person;:;
befolkning_opprinnelsesland;2015;10;256;alle;person;4;
befolkning_opprinnelsesland;2015;10;260;alle;person;23;
befolkning_opprinnelsesland;2015;10;264;alle;person;8;
befolkning_opprinnelsesland;2015;10;266;alle;person;:;
befolkning_opprinnelsesland;2015;10;270;alle;person;6;
befolkning_opprinnelsesland;2015;10;273;alle;person;11;
befolkning_opprinnelsesland;2015;10;276;alle;person;45;
befolkning_opprinnelsesland;2015;10;278;alle;person;:;
befolkning_opprinnelsesland;2015;10;279;alle;person;58;
befolkning_opprinnelsesland;2015;10;281;alle;person;.;
befolkning_opprinnelsesland;2015;10;283;alle;person;43;
befolkning_opprinnelsesland;2015;10;286;alle;person;13;
befolkning_opprinnelsesland;2015;10;289;alle;person;8;
befolkning_opprinnelsesland;2015;10;296;alle;person;.;
befolkning_opprinnelsesland;2015;10;299;alle;person;.;
befolkning_opprinnelsesland;2015;10;303;alle;person;60;
befolkning_opprinnelsesland;2015;10;304;alle;person;:;
befolkning_opprinnelsesland;2015;10;306;alle;person;:;
befolkning_opprinnelsesland;2015;10;307;alle;person;5;
befolkning_opprinnelsesland;2015;10;308;alle;person;:;
befolkning_opprinnelsesland;2015;10;309;alle;person;:;
befolkning_opprinnelsesland;2015;10;313;alle;person;40;
befolkning_opprinnelsesland;2015;10;319;alle;person;10;
befolkning_opprinnelsesland;2015;10;322;alle;person;.;
befolkning_opprinnelsesland;2015;10;323;alle;person;.;
befolkning_opprinnelsesland;2015;10;326;alle;person;5;
befolkning_opprinnelsesland;2015;10;329;alle;person;22;
befolkning_opprinnelsesland;2015;10;333;alle;person;.;
befolkning_opprinnelsesland;2015;10;336;alle;person;5;
befolkning_opprinnelsesland;2015;10;337;alle;person;:;
befolkning_opprinnelsesland;2015;10;338;alle;person;.;
befolkning_opprinnelsesland;2015;10;339;alle;person;:;
befolkning_opprinnelsesland;2015;10;346;alle;person;724;
befolkning_opprinnelsesland;2015;10;355;alle;person;7;
befolkning_opprinnelsesland;2015;10;356;alle;person;121;
befolkning_opprinnelsesland;2015;10;357;alle;person;.;
befolkning_opprinnelsesland;2015;10;359;alle;person;41;
befolkning_opprinnelsesland;2015;10;369;alle;person;21;
befolkning_opprinnelsesland;2015;10;373;alle;person;:;
befolkning_opprinnelsesland;2015;10;376;alle;person;:;
befolkning_opprinnelsesland;2015;10;379;alle;person;24;
befolkning_opprinnelsesland;2015;10;386;alle;person;24;
befolkning_opprinnelsesland;2015;10;389;alle;person;:;
befolkning_opprinnelsesland;2015;10;393;alle;person;.;
befolkning_opprinnelsesland;2015;10;404;alle;person;658;
befolkning_opprinnelsesland;2015;10;406;alle;person;29;
befolkning_opprinnelsesland;2015;10;407;alle;person;15;
befolkning_opprinnelsesland;2015;10;409;alle;person;.;
befolkning_opprinnelsesland;2015;10;410;alle;person;38;
befolkning_opprinnelsesland;2015;10;412;alle;person;.;
befolkning_opprinnelsesland;2015;10;416;alle;person;:;
befolkning_opprinnelsesland;2015;10;420;alle;person;175;
befolkning_opprinnelsesland;2015;10;424;alle;person;72;
befolkning_opprinnelsesland;2015;10;426;alle;person;8;
befolkning_opprinnelsesland;2015;10;428;alle;person;439;
befolkning_opprinnelsesland;2015;10;430;alle;person;21;
befolkning_opprinnelsesland;2015;10;432;alle;person;6;
befolkning_opprinnelsesland;2015;10;436;alle;person;13;
befolkning_opprinnelsesland;2015;10;444;alle;person;174;
befolkning_opprinnelsesland;2015;10;448;alle;person;28;
befolkning_opprinnelsesland;2015;10;452;alle;person;720;
befolkning_opprinnelsesland;2015;10;456;alle;person;485;
befolkning_opprinnelsesland;2015;10;460;alle;person;26;
befolkning_opprinnelsesland;2015;10;464;alle;person;19;
befolkning_opprinnelsesland;2015;10;476;alle;person;10;
befolkning_opprinnelsesland;2015;10;478;alle;person;222;
befolkning_opprinnelsesland;2015;10;480;alle;person;42;
befolkning_opprinnelsesland;2015;10;484;alle;person;199;
befolkning_opprinnelsesland;2015;10;488;alle;person;.;
befolkning_opprinnelsesland;2015;10;492;alle;person;23;
befolkning_opprinnelsesland;2015;10;496;alle;person;15;
befolkning_opprinnelsesland;2015;10;500;alle;person;6;
befolkning_opprinnelsesland;2015;10;502;alle;person;6;
befolkning_opprinnelsesland;2015;10;504;alle;person;:;
befolkning_opprinnelsesland;2015;10;508;alle;person;136;
befolkning_opprinnelsesland;2015;10;510;alle;person;.;
befolkning_opprinnelsesland;2015;10;512;alle;person;24;
befolkning_opprinnelsesland;2015;10;513;alle;person;.;
befolkning_opprinnelsesland;2015;10;516;alle;person;5;
befolkning_opprinnelsesland;2015;10;520;alle;person;.;
befolkning_opprinnelsesland;2015;10;524;alle;person;198;
befolkning_opprinnelsesland;2015;10;528;alle;person;40;
befolkning_opprinnelsesland;2015;10;534;alle;person;206;
befolkning_opprinnelsesland;2015;10;537;alle;person;:;
befolkning_opprinnelsesland;2015;10;540;alle;person;.;
befolkning_opprinnelsesland;2015;10;544;alle;person;24;
befolkning_opprinnelsesland;2015;10;548;alle;person;13;
befolkning_opprinnelsesland;2015;10;550;alle;person;8;
befolkning_opprinnelsesland;2015;10;552;alle;person;:;
befolkning_opprinnelsesland;2015;10;554;alle;person;9;
befolkning_opprinnelsesland;2015;10;564;alle;person;404;
befolkning_opprinnelsesland;2015;10;568;alle;person;497;
befolkning_opprinnelsesland;2015;10;575;alle;person;598;
befolkning_opprinnelsesland;2015;10;578;alle;person;33;
befolkning_opprinnelsesland;2015;10;601;alle;person;.;
befolkning_opprinnelsesland;2015;10;602;alle;person;.;
befolkning_opprinnelsesland;2015;10;603;alle;person;.;
befolkning_opprinnelsesland;2015;10;604;alle;person;:;
befolkning_opprinnelsesland;2015;10;605;alle;person;.;
befolkning_opprinnelsesland;2015;10;606;alle;person;:;
befolkning_opprinnelsesland;2015;10;608;alle;person;.;
befolkning_opprinnelsesland;2015;10;612;alle;person;37;
befolkning_opprinnelsesland;2015;10;613;alle;person;.;
befolkning_opprinnelsesland;2015;10;616;alle;person;7;
befolkning_opprinnelsesland;2015;10;620;alle;person;30;
befolkning_opprinnelsesland;2015;10;622;alle;person;.;
befolkning_opprinnelsesland;2015;10;624;alle;person;10;
befolkning_opprinnelsesland;2015;10;629;alle;person;.;
befolkning_opprinnelsesland;2015;10;631;alle;person;.;
befolkning_opprinnelsesland;2015;10;632;alle;person;5;
befolkning_opprinnelsesland;2015;10;636;alle;person;:;
befolkning_opprinnelsesland;2015;10;644;alle;person;6;
befolkning_opprinnelsesland;2015;10;648;alle;person;5;
befolkning_opprinnelsesland;2015;10;650;alle;person;.;
befolkning_opprinnelsesland;2015;10;652;alle;person;48;
befolkning_opprinnelsesland;2015;10;654;alle;person;.;
befolkning_opprinnelsesland;2015;10;657;alle;person;:;
befolkning_opprinnelsesland;2015;10;658;alle;person;.;
befolkning_opprinnelsesland;2015;10;659;alle;person;.;
befolkning_opprinnelsesland;2015;10;660;alle;person;.;
befolkning_opprinnelsesland;2015;10;661;alle;person;:;
befolkning_opprinnelsesland;2015;10;664;alle;person;:;
befolkning_opprinnelsesland;2015;10;668;alle;person;:;
befolkning_opprinnelsesland;2015;10;672;alle;person;5;
befolkning_opprinnelsesland;2015;10;676;alle;person;.;
befolkning_opprinnelsesland;2015;10;677;alle;person;.;
befolkning_opprinnelsesland;2015;10;678;alle;person;.;
befolkning_opprinnelsesland;2015;10;679;alle;person;.;
befolkning_opprinnelsesland;2015;10;680;alle;person;8;
befolkning_opprinnelsesland;2015;10;681;alle;person;.;
befolkning_opprinnelsesland;2015;10;684;alle;person;465;
befolkning_opprinnelsesland;2015;10;685;alle;person;.;
befolkning_opprinnelsesland;2015;10;686;alle;person;.;
befolkning_opprinnelsesland;2015;10;687;alle;person;.;
befolkning_opprinnelsesland;2015;10;705;alle;person;13;
befolkning_opprinnelsesland;2015;10;710;alle;person;12;
befolkning_opprinnelsesland;2015;10;715;alle;person;134;
befolkning_opprinnelsesland;2015;10;720;alle;person;:;
befolkning_opprinnelsesland;2015;10;725;alle;person;601;
befolkning_opprinnelsesland;2015;10;730;alle;person;138;
befolkning_opprinnelsesland;2015;10;735;alle;person;13;
befolkning_opprinnelsesland;2015;10;740;alle;person;.;
befolkning_opprinnelsesland;2015;10;745;alle;person;.;
befolkning_opprinnelsesland;2015;10;755;alle;person;4;
befolkning_opprinnelsesland;2015;10;760;alle;person;30;
befolkning_opprinnelsesland;2015;10;765;alle;person;:;
befolkning_opprinnelsesland;2015;10;770;alle;person;4;
befolkning_opprinnelsesland;2015;10;775;alle;person;13;
befolkning_opprinnelsesland;2015;10;802;alle;person;.;
befolkning_opprinnelsesland;2015;10;805;alle;person;34;
befolkning_opprinnelsesland;2015;10;806;alle;person;.;
befolkning_opprinnelsesland;2015;10;807;alle;person;.;
befolkning_opprinnelsesland;2015;10;808;alle;person;.;
befolkning_opprinnelsesland;2015;10;809;alle;person;.;
befolkning_opprinnelsesland;2015;10;811;alle;person;.;
befolkning_opprinnelsesland;2015;10;812;alle;person;.;
befolkning_opprinnelsesland;2015;10;813;alle;person;.;
befolkning_opprinnelsesland;2015;10;814;alle;person;.;
befolkning_opprinnelsesland;2015;10;815;alle;person;.;
befolkning_opprinnelsesland;2015;10;816;alle;person;.;
befolkning_opprinnelsesland;2015;10;817;alle;person;.;
befolkning_opprinnelsesland;2015;10;818;alle;person;.;
befolkning_opprinnelsesland;2015;10;819;alle;person;.;
befolkning_opprinnelsesland;2015;10;820;alle;person;10;
befolkning_opprinnelsesland;2015;10;821;alle;person;.;
befolkning_opprinnelsesland;2015;10;822;alle;person;.;
befolkning_opprinnelsesland;2015;10;826;alle;person;.;
befolkning_opprinnelsesland;2015;10;827;alle;person;.;
befolkning_opprinnelsesland;2015;10;828;alle;person;.;
befolkning_opprinnelsesland;2015;10;829;alle;person;.;
befolkning_opprinnelsesland;2015;10;830;alle;person;.;
befolkning_opprinnelsesland;2015;10;832;alle;person;.;
befolkning_opprinnelsesland;2015;10;833;alle;person;.;
befolkning_opprinnelsesland;2015;10;835;alle;person;.;
befolkning_opprinnelsesland;2015;10;839;alle;person;.;
befolkning_opprinnelsesland;2015;10;840;alle;person;.;
befolkning_opprinnelsesland;2015;10;970;alle;person;46;
befolkning_opprinnelsesland;2015;10;980;alle;person;.;
befolkning_opprinnelsesland;2015;10;990;alle;person;.;
befolkning_opprinnelsesland;2015;11;101;alle;person;2184;
befolkning_opprinnelsesland;2015;11;102;alle;person;23;
befolkning_opprinnelsesland;2015;11;103;alle;person;386;
befolkning_opprinnelsesland;2015;11;104;alle;person;108;
befolkning_opprinnelsesland;2015;11;105;alle;person;1358;
befolkning_opprinnelsesland;2015;11;106;alle;person;1749;
befolkning_opprinnelsesland;2015;11;111;alle;person;71;
befolkning_opprinnelsesland;2015;11;112;alle;person;104;
befolkning_opprinnelsesland;2015;11;113;alle;person;577;
befolkning_opprinnelsesland;2015;11;114;alle;person;:;
befolkning_opprinnelsesland;2015;11;115;alle;person;356;
befolkning_opprinnelsesland;2015;11;117;alle;person;736;
befolkning_opprinnelsesland;2015;11;118;alle;person;.;
befolkning_opprinnelsesland;2015;11;119;alle;person;225;
befolkning_opprinnelsesland;2015;11;120;alle;person;117;
befolkning_opprinnelsesland;2015;11;121;alle;person;143;
befolkning_opprinnelsesland;2015;11;122;alle;person;286;
befolkning_opprinnelsesland;2015;11;123;alle;person;453;
befolkning_opprinnelsesland;2015;11;124;alle;person;770;
befolkning_opprinnelsesland;2015;11;126;alle;person;5;
befolkning_opprinnelsesland;2015;11;127;alle;person;795;
befolkning_opprinnelsesland;2015;11;128;alle;person;:;
befolkning_opprinnelsesland;2015;11;129;alle;person;:;
befolkning_opprinnelsesland;2015;11;130;alle;person;:;
befolkning_opprinnelsesland;2015;11;131;alle;person;11482;
befolkning_opprinnelsesland;2015;11;132;alle;person;269;
befolkning_opprinnelsesland;2015;11;133;alle;person;1746;
befolkning_opprinnelsesland;2015;11;134;alle;person;:;
befolkning_opprinnelsesland;2015;11;136;alle;person;4566;
befolkning_opprinnelsesland;2015;11;137;alle;person;489;
befolkning_opprinnelsesland;2015;11;138;alle;person;69;
befolkning_opprinnelsesland;2015;11;139;alle;person;2725;
befolkning_opprinnelsesland;2015;11;140;alle;person;1782;
befolkning_opprinnelsesland;2015;11;141;alle;person;79;
befolkning_opprinnelsesland;2015;11;143;alle;person;1090;
befolkning_opprinnelsesland;2015;11;144;alle;person;2927;
befolkning_opprinnelsesland;2015;11;146;alle;person;29;
befolkning_opprinnelsesland;2015;11;148;alle;person;463;
befolkning_opprinnelsesland;2015;11;152;alle;person;299;
befolkning_opprinnelsesland;2015;11;153;alle;person;117;
befolkning_opprinnelsesland;2015;11;154;alle;person;.;
befolkning_opprinnelsesland;2015;11;155;alle;person;1239;
befolkning_opprinnelsesland;2015;11;156;alle;person;95;
befolkning_opprinnelsesland;2015;11;157;alle;person;361;
befolkning_opprinnelsesland;2015;11;158;alle;person;199;
befolkning_opprinnelsesland;2015;11;159;alle;person;452;
befolkning_opprinnelsesland;2015;11;160;alle;person;31;
befolkning_opprinnelsesland;2015;11;161;alle;person;773;
befolkning_opprinnelsesland;2015;11;162;alle;person;.;
befolkning_opprinnelsesland;2015;11;163;alle;person;.;
befolkning_opprinnelsesland;2015;11;164;alle;person;.;
befolkning_opprinnelsesland;2015;11;203;alle;person;131;
befolkning_opprinnelsesland;2015;11;204;alle;person;29;
befolkning_opprinnelsesland;2015;11;205;alle;person;9;
befolkning_opprinnelsesland;2015;11;209;alle;person;:;
befolkning_opprinnelsesland;2015;11;213;alle;person;.;
befolkning_opprinnelsesland;2015;11;216;alle;person;176;
befolkning_opprinnelsesland;2015;11;220;alle;person;.;
befolkning_opprinnelsesland;2015;11;229;alle;person;6;
befolkning_opprinnelsesland;2015;11;235;alle;person;:;
befolkning_opprinnelsesland;2015;11;239;alle;person;19;
befolkning_opprinnelsesland;2015;11;241;alle;person;1245;
befolkning_opprinnelsesland;2015;11;246;alle;person;708;
befolkning_opprinnelsesland;2015;11;249;alle;person;117;
befolkning_opprinnelsesland;2015;11;250;alle;person;:;
befolkning_opprinnelsesland;2015;11;254;alle;person;:;
befolkning_opprinnelsesland;2015;11;256;alle;person;21;
befolkning_opprinnelsesland;2015;11;260;alle;person;161;
befolkning_opprinnelsesland;2015;11;264;alle;person;13;
befolkning_opprinnelsesland;2015;11;266;alle;person;7;
befolkning_opprinnelsesland;2015;11;270;alle;person;77;
befolkning_opprinnelsesland;2015;11;273;alle;person;14;
befolkning_opprinnelsesland;2015;11;276;alle;person;98;
befolkning_opprinnelsesland;2015;11;278;alle;person;13;
befolkning_opprinnelsesland;2015;11;279;alle;person;97;
befolkning_opprinnelsesland;2015;11;281;alle;person;:;
befolkning_opprinnelsesland;2015;11;283;alle;person;27;
befolkning_opprinnelsesland;2015;11;286;alle;person;55;
befolkning_opprinnelsesland;2015;11;289;alle;person;47;
befolkning_opprinnelsesland;2015;11;296;alle;person;8;
befolkning_opprinnelsesland;2015;11;299;alle;person;:;
befolkning_opprinnelsesland;2015;11;303;alle;person;212;
befolkning_opprinnelsesland;2015;11;304;alle;person;6;
befolkning_opprinnelsesland;2015;11;306;alle;person;6;
befolkning_opprinnelsesland;2015;11;307;alle;person;7;
befolkning_opprinnelsesland;2015;11;308;alle;person;4;
befolkning_opprinnelsesland;2015;11;309;alle;person;:;
befolkning_opprinnelsesland;2015;11;313;alle;person;324;
befolkning_opprinnelsesland;2015;11;319;alle;person;10;
befolkning_opprinnelsesland;2015;11;322;alle;person;.;
befolkning_opprinnelsesland;2015;11;323;alle;person;.;
befolkning_opprinnelsesland;2015;11;326;alle;person;24;
befolkning_opprinnelsesland;2015;11;329;alle;person;41;
befolkning_opprinnelsesland;2015;11;333;alle;person;.;
befolkning_opprinnelsesland;2015;11;336;alle;person;8;
befolkning_opprinnelsesland;2015;11;337;alle;person;:;
befolkning_opprinnelsesland;2015;11;338;alle;person;:;
befolkning_opprinnelsesland;2015;11;339;alle;person;33;
befolkning_opprinnelsesland;2015;11;346;alle;person;1494;
befolkning_opprinnelsesland;2015;11;355;alle;person;9;
befolkning_opprinnelsesland;2015;11;356;alle;person;216;
befolkning_opprinnelsesland;2015;11;357;alle;person;.;
befolkning_opprinnelsesland;2015;11;359;alle;person;116;
befolkning_opprinnelsesland;2015;11;369;alle;person;39;
befolkning_opprinnelsesland;2015;11;373;alle;person;:;
befolkning_opprinnelsesland;2015;11;376;alle;person;4;
befolkning_opprinnelsesland;2015;11;379;alle;person;96;
befolkning_opprinnelsesland;2015;11;386;alle;person;55;
befolkning_opprinnelsesland;2015;11;389;alle;person;23;
befolkning_opprinnelsesland;2015;11;393;alle;person;4;
befolkning_opprinnelsesland;2015;11;404;alle;person;850;
befolkning_opprinnelsesland;2015;11;406;alle;person;44;
befolkning_opprinnelsesland;2015;11;407;alle;person;127;
befolkning_opprinnelsesland;2015;11;409;alle;person;:;
befolkning_opprinnelsesland;2015;11;410;alle;person;50;
befolkning_opprinnelsesland;2015;11;412;alle;person;70;
befolkning_opprinnelsesland;2015;11;416;alle;person;8;
befolkning_opprinnelsesland;2015;11;420;alle;person;567;
befolkning_opprinnelsesland;2015;11;424;alle;person;445;
befolkning_opprinnelsesland;2015;11;426;alle;person;36;
befolkning_opprinnelsesland;2015;11;428;alle;person;1914;
befolkning_opprinnelsesland;2015;11;430;alle;person;18;
befolkning_opprinnelsesland;2015;11;432;alle;person;16;
befolkning_opprinnelsesland;2015;11;436;alle;person;120;
befolkning_opprinnelsesland;2015;11;444;alle;person;1315;
befolkning_opprinnelsesland;2015;11;448;alle;person;396;
befolkning_opprinnelsesland;2015;11;452;alle;person;1151;
befolkning_opprinnelsesland;2015;11;456;alle;person;1124;
befolkning_opprinnelsesland;2015;11;460;alle;person;58;
befolkning_opprinnelsesland;2015;11;464;alle;person;85;
befolkning_opprinnelsesland;2015;11;476;alle;person;28;
befolkning_opprinnelsesland;2015;11;478;alle;person;10;
befolkning_opprinnelsesland;2015;11;480;alle;person;174;
befolkning_opprinnelsesland;2015;11;484;alle;person;890;
befolkning_opprinnelsesland;2015;11;488;alle;person;:;
befolkning_opprinnelsesland;2015;11;492;alle;person;76;
befolkning_opprinnelsesland;2015;11;496;alle;person;33;
befolkning_opprinnelsesland;2015;11;500;alle;person;25;
befolkning_opprinnelsesland;2015;11;502;alle;person;20;
befolkning_opprinnelsesland;2015;11;504;alle;person;5;
befolkning_opprinnelsesland;2015;11;508;alle;person;137;
befolkning_opprinnelsesland;2015;11;510;alle;person;20;
befolkning_opprinnelsesland;2015;11;512;alle;person;115;
befolkning_opprinnelsesland;2015;11;513;alle;person;.;
befolkning_opprinnelsesland;2015;11;516;alle;person;5;
befolkning_opprinnelsesland;2015;11;520;alle;person;18;
befolkning_opprinnelsesland;2015;11;524;alle;person;317;
befolkning_opprinnelsesland;2015;11;528;alle;person;110;
befolkning_opprinnelsesland;2015;11;534;alle;person;682;
befolkning_opprinnelsesland;2015;11;537;alle;person;.;
befolkning_opprinnelsesland;2015;11;540;alle;person;7;
befolkning_opprinnelsesland;2015;11;544;alle;person;34;
