kommune_nr,aar,enhet,tabell_navn,tilskudd_til_kommuner,tabellvariabel
1103,2015,kroner,tilskudd,inttilsk_1,22421000
1106,2015,kroner,tilskudd,inttilsk_1,18798400
1111,2015,kroner,tilskudd,inttilsk_1,0
1112,2015,kroner,tilskudd,inttilsk_1,1706000
1114,2015,kroner,tilskudd,inttilsk_1,1001800
1119,2015,kroner,tilskudd,inttilsk_1,7860000
1120,2015,kroner,tilskudd,inttilsk_1,6721000
1121,2015,kroner,tilskudd,inttilsk_1,6166000
1122,2015,kroner,tilskudd,inttilsk_1,5032000
1124,2015,kroner,tilskudd,inttilsk_1,3450000
1127,2015,kroner,tilskudd,inttilsk_1,8514000
1129,2015,kroner,tilskudd,inttilsk_1,2598000
1130,2015,kroner,tilskudd,inttilsk_1,7235000
1133,2015,kroner,tilskudd,inttilsk_1,2980000
1134,2015,kroner,tilskudd,inttilsk_1,4861000
1135,2015,kroner,tilskudd,inttilsk_1,7648800
1141,2015,kroner,tilskudd,inttilsk_1,2052000
1142,2015,kroner,tilskudd,inttilsk_1,1216000
1144,2015,kroner,tilskudd,inttilsk_1,531000
1145,2015,kroner,tilskudd,inttilsk_1,0
1146,2015,kroner,tilskudd,inttilsk_1,6634000
1149,2015,kroner,tilskudd,inttilsk_1,11568500
1151,2015,kroner,tilskudd,inttilsk_1,364000
1160,2015,kroner,tilskudd,inttilsk_1,4321000
1201,2015,kroner,tilskudd,inttilsk_1,71960000
1211,2015,kroner,tilskudd,inttilsk_1,4008000
1216,2015,kroner,tilskudd,inttilsk_1,2973000
1219,2015,kroner,tilskudd,inttilsk_1,6785000
1221,2015,kroner,tilskudd,inttilsk_1,7538000
1222,2015,kroner,tilskudd,inttilsk_1,1820000
1223,2015,kroner,tilskudd,inttilsk_1,1479000
1224,2015,kroner,tilskudd,inttilsk_1,3776000
1227,2015,kroner,tilskudd,inttilsk_1,0
1228,2015,kroner,tilskudd,inttilsk_1,5664000
1231,2015,kroner,tilskudd,inttilsk_1,1633000
1232,2015,kroner,tilskudd,inttilsk_1,0
1233,2015,kroner,tilskudd,inttilsk_1,2520000
1234,2015,kroner,tilskudd,inttilsk_1,0
1235,2015,kroner,tilskudd,inttilsk_1,0
1238,2015,kroner,tilskudd,inttilsk_1,5948000
1241,2015,kroner,tilskudd,inttilsk_1,2798000
1242,2015,kroner,tilskudd,inttilsk_1,572200
1243,2015,kroner,tilskudd,inttilsk_1,3212000
1244,2015,kroner,tilskudd,inttilsk_1,546000
1245,2015,kroner,tilskudd,inttilsk_1,2042000
1246,2015,kroner,tilskudd,inttilsk_1,7429000
1247,2015,kroner,tilskudd,inttilsk_1,7270000
1251,2015,kroner,tilskudd,inttilsk_1,2052000
1252,2015,kroner,tilskudd,inttilsk_1,0
1253,2015,kroner,tilskudd,inttilsk_1,4967000
1256,2015,kroner,tilskudd,inttilsk_1,4476000
1259,2015,kroner,tilskudd,inttilsk_1,2698000
1260,2015,kroner,tilskudd,inttilsk_1,2811000
1263,2015,kroner,tilskudd,inttilsk_1,3626000
1264,2015,kroner,tilskudd,inttilsk_1,1328000
1265,2015,kroner,tilskudd,inttilsk_1,0
1266,2015,kroner,tilskudd,inttilsk_1,2184000
1401,2015,kroner,tilskudd,inttilsk_1,10821000
1411,2015,kroner,tilskudd,inttilsk_1,232000
1412,2015,kroner,tilskudd,inttilsk_1,0
1413,2015,kroner,tilskudd,inttilsk_1,0
1416,2015,kroner,tilskudd,inttilsk_1,2948000
1417,2015,kroner,tilskudd,inttilsk_1,4454000
1418,2015,kroner,tilskudd,inttilsk_1,2302000
1419,2015,kroner,tilskudd,inttilsk_1,3758000
1420,2015,kroner,tilskudd,inttilsk_1,9662000
1421,2015,kroner,tilskudd,inttilsk_1,0
1422,2015,kroner,tilskudd,inttilsk_1,2170000
1424,2015,kroner,tilskudd,inttilsk_1,1888000
1426,2015,kroner,tilskudd,inttilsk_1,2484000
1428,2015,kroner,tilskudd,inttilsk_1,1160000
1429,2015,kroner,tilskudd,inttilsk_1,2384000
1430,2015,kroner,tilskudd,inttilsk_1,0
1431,2015,kroner,tilskudd,inttilsk_1,1820000
1432,2015,kroner,tilskudd,inttilsk_1,3220000
1433,2015,kroner,tilskudd,inttilsk_1,910000
1438,2015,kroner,tilskudd,inttilsk_1,3327000
1439,2015,kroner,tilskudd,inttilsk_1,3356000
1441,2015,kroner,tilskudd,inttilsk_1,3094000
1443,2015,kroner,tilskudd,inttilsk_1,6335000
1444,2015,kroner,tilskudd,inttilsk_1,0
1445,2015,kroner,tilskudd,inttilsk_1,5578000
1449,2015,kroner,tilskudd,inttilsk_1,6974000
1502,2015,kroner,tilskudd,inttilsk_1,27240000
1504,2015,kroner,tilskudd,inttilsk_1,16921400
1505,2015,kroner,tilskudd,inttilsk_1,9383000
1511,2015,kroner,tilskudd,inttilsk_1,696000
1514,2015,kroner,tilskudd,inttilsk_1,546000
1515,2015,kroner,tilskudd,inttilsk_1,2459000
1516,2015,kroner,tilskudd,inttilsk_1,6410000
1517,2015,kroner,tilskudd,inttilsk_1,2118000
1519,2015,kroner,tilskudd,inttilsk_1,9312000
1520,2015,kroner,tilskudd,inttilsk_1,4404000
1523,2015,kroner,tilskudd,inttilsk_1,1938000
1524,2015,kroner,tilskudd,inttilsk_1,0
1525,2015,kroner,tilskudd,inttilsk_1,0
1526,2015,kroner,tilskudd,inttilsk_1,0
1528,2015,kroner,tilskudd,inttilsk_1,2734000
1529,2015,kroner,tilskudd,inttilsk_1,3866000
1531,2015,kroner,tilskudd,inttilsk_1,696000
1532,2015,kroner,tilskudd,inttilsk_1,2302000
1534,2015,kroner,tilskudd,inttilsk_1,5249000
1535,2015,kroner,tilskudd,inttilsk_1,2962000
1539,2015,kroner,tilskudd,inttilsk_1,0
1543,2015,kroner,tilskudd,inttilsk_1,4172000
1545,2015,kroner,tilskudd,inttilsk_1,0
1546,2015,kroner,tilskudd,inttilsk_1,0
1547,2015,kroner,tilskudd,inttilsk_1,6310000
1548,2015,kroner,tilskudd,inttilsk_1,960000
1551,2015,kroner,tilskudd,inttilsk_1,464000
1554,2015,kroner,tilskudd,inttilsk_1,1965000
1557,2015,kroner,tilskudd,inttilsk_1,464000
1560,2015,kroner,tilskudd,inttilsk_1,1142000
1563,2015,kroner,tilskudd,inttilsk_1,11710000
1566,2015,kroner,tilskudd,inttilsk_1,4335000
1567,2015,kroner,tilskudd,inttilsk_1,2634000
1571,2015,kroner,tilskudd,inttilsk_1,3394000
1573,2015,kroner,tilskudd,inttilsk_1,2980000
1576,2015,kroner,tilskudd,inttilsk_1,4466000
1601,2015,kroner,tilskudd,inttilsk_1,99194500
1612,2015,kroner,tilskudd,inttilsk_1,2184000
1613,2015,kroner,tilskudd,inttilsk_1,0
1617,2015,kroner,tilskudd,inttilsk_1,0
1620,2015,kroner,tilskudd,inttilsk_1,3480000
1621,2015,kroner,tilskudd,inttilsk_1,5148000
1622,2015,kroner,tilskudd,inttilsk_1,0
1624,2015,kroner,tilskudd,inttilsk_1,4065000
1627,2015,kroner,tilskudd,inttilsk_1,3962000
1630,2015,kroner,tilskudd,inttilsk_1,2796800
1632,2015,kroner,tilskudd,inttilsk_1,0
1633,2015,kroner,tilskudd,inttilsk_1,0
1634,2015,kroner,tilskudd,inttilsk_1,4840400
1635,2015,kroner,tilskudd,inttilsk_1,2284000
1636,2015,kroner,tilskudd,inttilsk_1,2698000
1638,2015,kroner,tilskudd,inttilsk_1,7781000
1640,2015,kroner,tilskudd,inttilsk_1,2406000
1644,2015,kroner,tilskudd,inttilsk_1,1856000
1648,2015,kroner,tilskudd,inttilsk_1,2761000
1653,2015,kroner,tilskudd,inttilsk_1,6156000
1657,2015,kroner,tilskudd,inttilsk_1,2038000
1662,2015,kroner,tilskudd,inttilsk_1,2250000
1663,2015,kroner,tilskudd,inttilsk_1,5821000
1664,2015,kroner,tilskudd,inttilsk_1,4408000
1665,2015,kroner,tilskudd,inttilsk_1,3089000
1702,2015,kroner,tilskudd,inttilsk_1,0
1703,2015,kroner,tilskudd,inttilsk_1,9178000
1711,2015,kroner,tilskudd,inttilsk_1,3571000
1714,2015,kroner,tilskudd,inttilsk_1,13282000
1717,2015,kroner,tilskudd,inttilsk_1,0
1718,2015,kroner,tilskudd,inttilsk_1,3155000
1719,2015,kroner,tilskudd,inttilsk_1,12435000
1721,2015,kroner,tilskudd,inttilsk_1,9160000
1724,2015,kroner,tilskudd,inttilsk_1,7735000
1725,2015,kroner,tilskudd,inttilsk_1,0
1736,2015,kroner,tilskudd,inttilsk_1,2709000
1738,2015,kroner,tilskudd,inttilsk_1,409000
1739,2015,kroner,tilskudd,inttilsk_1,0
1740,2015,kroner,tilskudd,inttilsk_1,0
1742,2015,kroner,tilskudd,inttilsk_1,3534000
1743,2015,kroner,tilskudd,inttilsk_1,0
1744,2015,kroner,tilskudd,inttilsk_1,2962000
1748,2015,kroner,tilskudd,inttilsk_1,0
1749,2015,kroner,tilskudd,inttilsk_1,0
1750,2015,kroner,tilskudd,inttilsk_1,3908000
1751,2015,kroner,tilskudd,inttilsk_1,5250000
1755,2015,kroner,tilskudd,inttilsk_1,0
1756,2015,kroner,tilskudd,inttilsk_1,1398400
1804,2015,kroner,tilskudd,inttilsk_1,26026000
1805,2015,kroner,tilskudd,inttilsk_1,9157000
1811,2015,kroner,tilskudd,inttilsk_1,0
1812,2015,kroner,tilskudd,inttilsk_1,0
1813,2015,kroner,tilskudd,inttilsk_1,5880000
1815,2015,kroner,tilskudd,inttilsk_1,0
1816,2015,kroner,tilskudd,inttilsk_1,1770000
1818,2015,kroner,tilskudd,inttilsk_1,177000
1820,2015,kroner,tilskudd,inttilsk_1,10121000
1822,2015,kroner,tilskudd,inttilsk_1,6116000
1824,2015,kroner,tilskudd,inttilsk_1,6236000
1825,2015,kroner,tilskudd,inttilsk_1,2088000
1826,2015,kroner,tilskudd,inttilsk_1,546000
1827,2015,kroner,tilskudd,inttilsk_1,1624000
1828,2015,kroner,tilskudd,inttilsk_1,2905000
1832,2015,kroner,tilskudd,inttilsk_1,1161160
1833,2015,kroner,tilskudd,inttilsk_1,4992000
1834,2015,kroner,tilskudd,inttilsk_1,0
1835,2015,kroner,tilskudd,inttilsk_1,0
1836,2015,kroner,tilskudd,inttilsk_1,0
1837,2015,kroner,tilskudd,inttilsk_1,5049000
1838,2015,kroner,tilskudd,inttilsk_1,2516000
1839,2015,kroner,tilskudd,inttilsk_1,1142000
1840,2015,kroner,tilskudd,inttilsk_1,4648800
1841,2015,kroner,tilskudd,inttilsk_1,7873000
1845,2015,kroner,tilskudd,inttilsk_1,0
1848,2015,kroner,tilskudd,inttilsk_1,1746000
1849,2015,kroner,tilskudd,inttilsk_1,5635000
1850,2015,kroner,tilskudd,inttilsk_1,182000
1851,2015,kroner,tilskudd,inttilsk_1,2878000
1852,2015,kroner,tilskudd,inttilsk_1,0
1853,2015,kroner,tilskudd,inttilsk_1,4417000
1854,2015,kroner,tilskudd,inttilsk_1,2930000
1856,2015,kroner,tilskudd,inttilsk_1,0
1857,2015,kroner,tilskudd,inttilsk_1,0
1859,2015,kroner,tilskudd,inttilsk_1,0
1860,2015,kroner,tilskudd,inttilsk_1,11847000
1865,2015,kroner,tilskudd,inttilsk_1,16859000
1866,2015,kroner,tilskudd,inttilsk_1,4112000
1867,2015,kroner,tilskudd,inttilsk_1,6945000
1868,2015,kroner,tilskudd,inttilsk_1,3362000
1870,2015,kroner,tilskudd,inttilsk_1,8702000
1871,2015,kroner,tilskudd,inttilsk_1,11532000
1874,2015,kroner,tilskudd,inttilsk_1,0
1902,2015,kroner,tilskudd,inttilsk_1,42110500
1903,2015,kroner,tilskudd,inttilsk_1,17171000
1911,2015,kroner,tilskudd,inttilsk_1,2743000
1913,2015,kroner,tilskudd,inttilsk_1,2528000
1917,2015,kroner,tilskudd,inttilsk_1,1456000
1919,2015,kroner,tilskudd,inttilsk_1,546000
1920,2015,kroner,tilskudd,inttilsk_1,4186000
1922,2015,kroner,tilskudd,inttilsk_1,2384000
1923,2015,kroner,tilskudd,inttilsk_1,5304000
1924,2015,kroner,tilskudd,inttilsk_1,3262000
1925,2015,kroner,tilskudd,inttilsk_1,4189000
1926,2015,kroner,tilskudd,inttilsk_1,364000
1927,2015,kroner,tilskudd,inttilsk_1,3305000
1928,2015,kroner,tilskudd,inttilsk_1,6230000
1929,2015,kroner,tilskudd,inttilsk_1,2616000
1931,2015,kroner,tilskudd,inttilsk_1,10201000
1933,2015,kroner,tilskudd,inttilsk_1,3740000
1936,2015,kroner,tilskudd,inttilsk_1,0
1938,2015,kroner,tilskudd,inttilsk_1,0
1939,2015,kroner,tilskudd,inttilsk_1,182000
1940,2015,kroner,tilskudd,inttilsk_1,0
1941,2015,kroner,tilskudd,inttilsk_1,4027000
1942,2015,kroner,tilskudd,inttilsk_1,1820000
1943,2015,kroner,tilskudd,inttilsk_1,0
2002,2015,kroner,tilskudd,inttilsk_1,0
2003,2015,kroner,tilskudd,inttilsk_1,18718000
2004,2015,kroner,tilskudd,inttilsk_1,3211000
2011,2015,kroner,tilskudd,inttilsk_1,0
2012,2015,kroner,tilskudd,inttilsk_1,14380500
2014,2015,kroner,tilskudd,inttilsk_1,0
2015,2015,kroner,tilskudd,inttilsk_1,0
2017,2015,kroner,tilskudd,inttilsk_1,0
2018,2015,kroner,tilskudd,inttilsk_1,0
2019,2015,kroner,tilskudd,inttilsk_1,4029000
2020,2015,kroner,tilskudd,inttilsk_1,3412000
2021,2015,kroner,tilskudd,inttilsk_1,0
2022,2015,kroner,tilskudd,inttilsk_1,0
2023,2015,kroner,tilskudd,inttilsk_1,0
2024,2015,kroner,tilskudd,inttilsk_1,0
2025,2015,kroner,tilskudd,inttilsk_1,1678000
2027,2015,kroner,tilskudd,inttilsk_1,5405000
2028,2015,kroner,tilskudd,inttilsk_1,2088000
2030,2015,kroner,tilskudd,inttilsk_1,4595000
9999,2015,kroner,tilskudd,inttilsk_1,0
0101,2015,kroner,tilskudd,inttilsk_1_5,19989400
0104,2015,kroner,tilskudd,inttilsk_1_5,26483200
0105,2015,kroner,tilskudd,inttilsk_1_5,38468000
0106,2015,kroner,tilskudd,inttilsk_1_5,45511600
0111,2015,kroner,tilskudd,inttilsk_1_5,9410600
0118,2015,kroner,tilskudd,inttilsk_1_5,0
0119,2015,kroner,tilskudd,inttilsk_1_5,2843000
0121,2015,kroner,tilskudd,inttilsk_1_5,0
0122,2015,kroner,tilskudd,inttilsk_1_5,2077000
0123,2015,kroner,tilskudd,inttilsk_1_5,10048200
0124,2015,kroner,tilskudd,inttilsk_1_5,12211400
0125,2015,kroner,tilskudd,inttilsk_1_5,7540800
0127,2015,kroner,tilskudd,inttilsk_1_5,3027600
0128,2015,kroner,tilskudd,inttilsk_1_5,2640000
0135,2015,kroner,tilskudd,inttilsk_1_5,5446000
0136,2015,kroner,tilskudd,inttilsk_1_5,8165800
0137,2015,kroner,tilskudd,inttilsk_1_5,5368000
0138,2015,kroner,tilskudd,inttilsk_1_5,456000
0211,2015,kroner,tilskudd,inttilsk_1_5,16167600
0213,2015,kroner,tilskudd,inttilsk_1_5,41245450
0214,2015,kroner,tilskudd,inttilsk_1_5,15200300
0215,2015,kroner,tilskudd,inttilsk_1_5,14515887.5
0216,2015,kroner,tilskudd,inttilsk_1_5,11228800
0217,2015,kroner,tilskudd,inttilsk_1_5,34592000
0219,2015,kroner,tilskudd,inttilsk_1_5,93878100
0220,2015,kroner,tilskudd,inttilsk_1_5,45345000
0221,2015,kroner,tilskudd,inttilsk_1_5,10861800
0226,2015,kroner,tilskudd,inttilsk_1_5,11469800
0227,2015,kroner,tilskudd,inttilsk_1_5,5872400
0228,2015,kroner,tilskudd,inttilsk_1_5,18747900
0229,2015,kroner,tilskudd,inttilsk_1_5,6749000
0230,2015,kroner,tilskudd,inttilsk_1_5,26968600
0231,2015,kroner,tilskudd,inttilsk_1_5,0
0233,2015,kroner,tilskudd,inttilsk_1_5,0
0234,2015,kroner,tilskudd,inttilsk_1_5,3873000
0235,2015,kroner,tilskudd,inttilsk_1_5,19886500
0236,2015,kroner,tilskudd,inttilsk_1_5,19062900
0237,2015,kroner,tilskudd,inttilsk_1_5,12065700
0238,2015,kroner,tilskudd,inttilsk_1_5,10204400
0239,2015,kroner,tilskudd,inttilsk_1_5,1588000
0301,2015,kroner,tilskudd,inttilsk_1_5,459729712.5
0402,2015,kroner,tilskudd,inttilsk_1_5,20356400
0403,2015,kroner,tilskudd,inttilsk_1_5,30157700
0412,2015,kroner,tilskudd,inttilsk_1_5,25665800
0415,2015,kroner,tilskudd,inttilsk_1_5,8414000
0417,2015,kroner,tilskudd,inttilsk_1_5,28923800
0418,2015,kroner,tilskudd,inttilsk_1_5,3526000
0419,2015,kroner,tilskudd,inttilsk_1_5,6413400
0420,2015,kroner,tilskudd,inttilsk_1_5,4776200
0423,2015,kroner,tilskudd,inttilsk_1_5,4275400
0425,2015,kroner,tilskudd,inttilsk_1_5,4821000
0426,2015,kroner,tilskudd,inttilsk_1_5,0
0427,2015,kroner,tilskudd,inttilsk_1_5,32040800
0428,2015,kroner,tilskudd,inttilsk_1_5,9481000
0429,2015,kroner,tilskudd,inttilsk_1_5,3801000
0430,2015,kroner,tilskudd,inttilsk_1_5,4407200
0432,2015,kroner,tilskudd,inttilsk_1_5,5558000
0434,2015,kroner,tilskudd,inttilsk_1_5,4085000
0436,2015,kroner,tilskudd,inttilsk_1_5,5681600
0437,2015,kroner,tilskudd,inttilsk_1_5,4989000
0438,2015,kroner,tilskudd,inttilsk_1_5,7198000
0439,2015,kroner,tilskudd,inttilsk_1_5,3838000
0441,2015,kroner,tilskudd,inttilsk_1_5,3751800
0501,2015,kroner,tilskudd,inttilsk_1_5,17134000
0502,2015,kroner,tilskudd,inttilsk_1_5,44263200
0511,2015,kroner,tilskudd,inttilsk_1_5,5124600
0512,2015,kroner,tilskudd,inttilsk_1_5,2506000
0513,2015,kroner,tilskudd,inttilsk_1_5,4754600
0514,2015,kroner,tilskudd,inttilsk_1_5,6480000
0515,2015,kroner,tilskudd,inttilsk_1_5,10169350
0516,2015,kroner,tilskudd,inttilsk_1_5,8032600
0517,2015,kroner,tilskudd,inttilsk_1_5,17685800
0519,2015,kroner,tilskudd,inttilsk_1_5,651200
0520,2015,kroner,tilskudd,inttilsk_1_5,6206000
0521,2015,kroner,tilskudd,inttilsk_1_5,11789000
0522,2015,kroner,tilskudd,inttilsk_1_5,3563000
0528,2015,kroner,tilskudd,inttilsk_1_5,12250200
0529,2015,kroner,tilskudd,inttilsk_1_5,18846000
0532,2015,kroner,tilskudd,inttilsk_1_5,7745000
0533,2015,kroner,tilskudd,inttilsk_1_5,28392000
0534,2015,kroner,tilskudd,inttilsk_1_5,34757400
0536,2015,kroner,tilskudd,inttilsk_1_5,5138000
0538,2015,kroner,tilskudd,inttilsk_1_5,16520200
0540,2015,kroner,tilskudd,inttilsk_1_5,4834600
0541,2015,kroner,tilskudd,inttilsk_1_5,3864200
0542,2015,kroner,tilskudd,inttilsk_1_5,7308400
0543,2015,kroner,tilskudd,inttilsk_1_5,2675000
0544,2015,kroner,tilskudd,inttilsk_1_5,3550200
0545,2015,kroner,tilskudd,inttilsk_1_5,2860600
0602,2015,kroner,tilskudd,inttilsk_1_5,104529950
0604,2015,kroner,tilskudd,inttilsk_1_5,26870650
0605,2015,kroner,tilskudd,inttilsk_1_5,30517400
0612,2015,kroner,tilskudd,inttilsk_1_5,3985000
0615,2015,kroner,tilskudd,inttilsk_1_5,5458200
0616,2015,kroner,tilskudd,inttilsk_1_5,4791400
0617,2015,kroner,tilskudd,inttilsk_1_5,13524400
0618,2015,kroner,tilskudd,inttilsk_1_5,5101200
0619,2015,kroner,tilskudd,inttilsk_1_5,7806400
0620,2015,kroner,tilskudd,inttilsk_1_5,2948000
0621,2015,kroner,tilskudd,inttilsk_1_5,4104800
0622,2015,kroner,tilskudd,inttilsk_1_5,2428000
0623,2015,kroner,tilskudd,inttilsk_1_5,19029600
0624,2015,kroner,tilskudd,inttilsk_1_5,17247450
0625,2015,kroner,tilskudd,inttilsk_1_5,21870200
0626,2015,kroner,tilskudd,inttilsk_1_5,21667600
0627,2015,kroner,tilskudd,inttilsk_1_5,18084000
0628,2015,kroner,tilskudd,inttilsk_1_5,18201000
0631,2015,kroner,tilskudd,inttilsk_1_5,8696000
0632,2015,kroner,tilskudd,inttilsk_1_5,7521600
0633,2015,kroner,tilskudd,inttilsk_1_5,7056600
0701,2015,kroner,tilskudd,inttilsk_1_5,26224600
0702,2015,kroner,tilskudd,inttilsk_1_5,8451200
0704,2015,kroner,tilskudd,inttilsk_1_5,30424900
0706,2015,kroner,tilskudd,inttilsk_1_5,28586650
0709,2015,kroner,tilskudd,inttilsk_1_5,49204450
0711,2015,kroner,tilskudd,inttilsk_1_5,4682000
0713,2015,kroner,tilskudd,inttilsk_1_5,11949400
0714,2015,kroner,tilskudd,inttilsk_1_5,456000
0716,2015,kroner,tilskudd,inttilsk_1_5,10736800
0719,2015,kroner,tilskudd,inttilsk_1_5,4401600
0720,2015,kroner,tilskudd,inttilsk_1_5,21653200
0722,2015,kroner,tilskudd,inttilsk_1_5,25487800
0723,2015,kroner,tilskudd,inttilsk_1_5,5661000
0728,2015,kroner,tilskudd,inttilsk_1_5,3270400
0805,2015,kroner,tilskudd,inttilsk_1_5,41439000
0806,2015,kroner,tilskudd,inttilsk_1_5,77252650
0807,2015,kroner,tilskudd,inttilsk_1_5,42335900
0811,2015,kroner,tilskudd,inttilsk_1_5,7525000
0814,2015,kroner,tilskudd,inttilsk_1_5,38686200
0815,2015,kroner,tilskudd,inttilsk_1_5,30540400
0817,2015,kroner,tilskudd,inttilsk_1_5,10970000
0819,2015,kroner,tilskudd,inttilsk_1_5,10749600
0821,2015,kroner,tilskudd,inttilsk_1_5,11378200
0822,2015,kroner,tilskudd,inttilsk_1_5,15782600
0826,2015,kroner,tilskudd,inttilsk_1_5,20406700
0827,2015,kroner,tilskudd,inttilsk_1_5,6218000
0828,2015,kroner,tilskudd,inttilsk_1_5,7256200
0829,2015,kroner,tilskudd,inttilsk_1_5,0
0830,2015,kroner,tilskudd,inttilsk_1_5,2730000
0831,2015,kroner,tilskudd,inttilsk_1_5,7210000
0833,2015,kroner,tilskudd,inttilsk_1_5,2880000
0834,2015,kroner,tilskudd,inttilsk_1_5,4627000
0901,2015,kroner,tilskudd,inttilsk_1_5,17571600
0904,2015,kroner,tilskudd,inttilsk_1_5,44816600
0906,2015,kroner,tilskudd,inttilsk_1_5,52390800
0911,2015,kroner,tilskudd,inttilsk_1_5,7471600
0912,2015,kroner,tilskudd,inttilsk_1_5,5658000
0914,2015,kroner,tilskudd,inttilsk_1_5,5703000
0919,2015,kroner,tilskudd,inttilsk_1_5,2177750
0926,2015,kroner,tilskudd,inttilsk_1_5,16845800
0928,2015,kroner,tilskudd,inttilsk_1_5,5419400
0929,2015,kroner,tilskudd,inttilsk_1_5,5307800
0935,2015,kroner,tilskudd,inttilsk_1_5,4465400
0937,2015,kroner,tilskudd,inttilsk_1_5,8218000
0938,2015,kroner,tilskudd,inttilsk_1_5,1848000
0940,2015,kroner,tilskudd,inttilsk_1_5,6334400
0941,2015,kroner,tilskudd,inttilsk_1_5,3741000
1001,2015,kroner,tilskudd,inttilsk_1_5,164249900
1002,2015,kroner,tilskudd,inttilsk_1_5,35124600
1003,2015,kroner,tilskudd,inttilsk_1_5,19987600
1004,2015,kroner,tilskudd,inttilsk_1_5,14271600
1014,2015,kroner,tilskudd,inttilsk_1_5,24867400
1017,2015,kroner,tilskudd,inttilsk_1_5,18772700
1018,2015,kroner,tilskudd,inttilsk_1_5,15046600
1021,2015,kroner,tilskudd,inttilsk_1_5,5554400
1026,2015,kroner,tilskudd,inttilsk_1_5,840000
1027,2015,kroner,tilskudd,inttilsk_1_5,4796000
1029,2015,kroner,tilskudd,inttilsk_1_5,8190000
1032,2015,kroner,tilskudd,inttilsk_1_5,20366400
1034,2015,kroner,tilskudd,inttilsk_1_5,2630400
1037,2015,kroner,tilskudd,inttilsk_1_5,19020000
1046,2015,kroner,tilskudd,inttilsk_1_5,3461000
1101,2015,kroner,tilskudd,inttilsk_1_5,35031200
1102,2015,kroner,tilskudd,inttilsk_1_5,58864500
1103,2015,kroner,tilskudd,inttilsk_1_5,78776900
1106,2015,kroner,tilskudd,inttilsk_1_5,45848000
1111,2015,kroner,tilskudd,inttilsk_1_5,0
1112,2015,kroner,tilskudd,inttilsk_1_5,6497800
1114,2015,kroner,tilskudd,inttilsk_1_5,2961800
1119,2015,kroner,tilskudd,inttilsk_1_5,16265700
1120,2015,kroner,tilskudd,inttilsk_1_5,21362600
1121,2015,kroner,tilskudd,inttilsk_1_5,20767800
1122,2015,kroner,tilskudd,inttilsk_1_5,14208000
1124,2015,kroner,tilskudd,inttilsk_1_5,15369850
1127,2015,kroner,tilskudd,inttilsk_1_5,21275800
1129,2015,kroner,tilskudd,inttilsk_1_5,2695600
1130,2015,kroner,tilskudd,inttilsk_1_5,22486400
1133,2015,kroner,tilskudd,inttilsk_1_5,7154000
1134,2015,kroner,tilskudd,inttilsk_1_5,12427200
1135,2015,kroner,tilskudd,inttilsk_1_5,14041600
1141,2015,kroner,tilskudd,inttilsk_1_5,2122000
1142,2015,kroner,tilskudd,inttilsk_1_5,6309600
1144,2015,kroner,tilskudd,inttilsk_1_5,1161000
1145,2015,kroner,tilskudd,inttilsk_1_5,0
1146,2015,kroner,tilskudd,inttilsk_1_5,17269800
1149,2015,kroner,tilskudd,inttilsk_1_5,34875700
1151,2015,kroner,tilskudd,inttilsk_1_5,364000
1160,2015,kroner,tilskudd,inttilsk_1_5,9971400
1201,2015,kroner,tilskudd,inttilsk_1_5,277846750
1211,2015,kroner,tilskudd,inttilsk_1_5,8252000
1216,2015,kroner,tilskudd,inttilsk_1_5,10101000
1219,2015,kroner,tilskudd,inttilsk_1_5,20147800
1221,2015,kroner,tilskudd,inttilsk_1_5,16276800
1222,2015,kroner,tilskudd,inttilsk_1_5,1820000
1223,2015,kroner,tilskudd,inttilsk_1_5,2949000
1224,2015,kroner,tilskudd,inttilsk_1_5,12497200
1227,2015,kroner,tilskudd,inttilsk_1_5,0
1228,2015,kroner,tilskudd,inttilsk_1_5,13512000
1231,2015,kroner,tilskudd,inttilsk_1_5,11388000
1232,2015,kroner,tilskudd,inttilsk_1_5,608000
1233,2015,kroner,tilskudd,inttilsk_1_5,2520000
1234,2015,kroner,tilskudd,inttilsk_1_5,0
1235,2015,kroner,tilskudd,inttilsk_1_5,14174600
1238,2015,kroner,tilskudd,inttilsk_1_5,14994400
1241,2015,kroner,tilskudd,inttilsk_1_5,3638000
1242,2015,kroner,tilskudd,inttilsk_1_5,572200
1243,2015,kroner,tilskudd,inttilsk_1_5,8901800
1244,2015,kroner,tilskudd,inttilsk_1_5,1748000
1245,2015,kroner,tilskudd,inttilsk_1_5,4610400
1246,2015,kroner,tilskudd,inttilsk_1_5,18281800
1247,2015,kroner,tilskudd,inttilsk_1_5,20745400
1251,2015,kroner,tilskudd,inttilsk_1_5,7218800
1252,2015,kroner,tilskudd,inttilsk_1_5,152000
1253,2015,kroner,tilskudd,inttilsk_1_5,6857000
1256,2015,kroner,tilskudd,inttilsk_1_5,9358800
1259,2015,kroner,tilskudd,inttilsk_1_5,16068600
1260,2015,kroner,tilskudd,inttilsk_1_5,6326000
1263,2015,kroner,tilskudd,inttilsk_1_5,11418200
1264,2015,kroner,tilskudd,inttilsk_1_5,6556000
1265,2015,kroner,tilskudd,inttilsk_1_5,210000
1266,2015,kroner,tilskudd,inttilsk_1_5,2184000
1401,2015,kroner,tilskudd,inttilsk_1_5,38447000
