"aar","bydel_nr","vreg_2","kjonn","enhet","tabellvariabel","tabell_navn","vreg_5","vreg_9","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1232"
"2014","NULL","NULL","alle","personer","16","befolkning_verdensregion","NULL","asia","NULL","NULL","1232"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","NULL","afrika","NULL","NULL","1232"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1232"
"2014","NULL","1","0","personer","45","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","1","1","personer","51","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","1","alle","personer","96","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","2","0","personer","13","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","2","1","personer","12","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","2","alle","personer","25","befolkning_verdensregion","NULL","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","100","befolkning_verdensregion","europa","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","asia","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","afrika","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","28","befolkning_verdensregion","NULL","norden","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","45","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","22","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","NULL","asia","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","NULL","afrika","NULL","NULL","1233"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1233"
"2014","NULL","1","0","personer","25","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","1","1","personer","24","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","1","alle","personer","49","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","2","0","personer","5","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","2","1","personer","3","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","2","alle","personer","8","befolkning_verdensregion","NULL","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","49","befolkning_verdensregion","europa","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","asia","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","afrika","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","8","befolkning_verdensregion","NULL","norden","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","13","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","28","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","NULL","asia","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","NULL","afrika","NULL","NULL","1234"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1234"
"2014","NULL","1","0","personer","212","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","1","1","personer","307","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","1","alle","personer","519","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","2","0","personer","198","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","2","1","personer","193","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","2","alle","personer","391","befolkning_verdensregion","NULL","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","549","befolkning_verdensregion","europa","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","177","befolkning_verdensregion","asia","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","151","befolkning_verdensregion","afrika","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","22","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","87","befolkning_verdensregion","NULL","norden","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","113","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","297","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","52","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","22","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","177","befolkning_verdensregion","NULL","asia","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","151","befolkning_verdensregion","NULL","afrika","NULL","NULL","1235"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1235"
"2014","NULL","1","0","personer","185","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","1","1","personer","326","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","1","alle","personer","511","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","2","0","personer","174","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","2","1","personer","160","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","2","alle","personer","334","befolkning_verdensregion","NULL","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","564","befolkning_verdensregion","europa","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","117","befolkning_verdensregion","asia","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","146","befolkning_verdensregion","afrika","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","12","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","6","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","50","befolkning_verdensregion","NULL","norden","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","114","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","335","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","65","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","12","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","117","befolkning_verdensregion","NULL","asia","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","146","befolkning_verdensregion","NULL","afrika","NULL","NULL","1238"
"2014","NULL","NULL","alle","personer","6","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1238"
"2014","NULL","1","0","personer","68","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","1","1","personer","107","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","1","alle","personer","175","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","2","0","personer","52","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","2","1","personer","10","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","2","alle","personer","62","befolkning_verdensregion","NULL","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","183","befolkning_verdensregion","europa","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","42","befolkning_verdensregion","asia","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","afrika","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","NULL","norden","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","34","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","126","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","12","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","42","befolkning_verdensregion","NULL","asia","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","afrika","NULL","NULL","1241"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1241"
"2014","NULL","1","0","personer","43","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","1","1","personer","51","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","1","alle","personer","94","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","2","0","personer","40","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","2","1","personer","22","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","2","alle","personer","62","befolkning_verdensregion","NULL","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","112","befolkning_verdensregion","europa","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","21","befolkning_verdensregion","asia","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","18","befolkning_verdensregion","afrika","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","15","befolkning_verdensregion","NULL","norden","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","12","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","67","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","18","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","21","befolkning_verdensregion","NULL","asia","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","18","befolkning_verdensregion","NULL","afrika","NULL","NULL","1242"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1242"
"2014","NULL","1","0","personer","489","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","1","1","personer","735","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","1","alle","personer","1224","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","2","0","personer","331","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","2","1","personer","180","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","2","alle","personer","511","befolkning_verdensregion","NULL","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","1301","befolkning_verdensregion","europa","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","261","befolkning_verdensregion","asia","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","69","befolkning_verdensregion","afrika","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","34","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","70","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","112","befolkning_verdensregion","NULL","norden","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","166","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","911","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","112","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","34","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","261","befolkning_verdensregion","NULL","asia","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","69","befolkning_verdensregion","NULL","afrika","NULL","NULL","1243"
"2014","NULL","NULL","alle","personer","70","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1243"
"2014","NULL","1","0","personer","174","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","1","1","personer","261","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","1","alle","personer","435","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","2","0","personer","49","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","2","1","personer","23","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","2","alle","personer","72","befolkning_verdensregion","NULL","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","439","befolkning_verdensregion","europa","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","27","befolkning_verdensregion","asia","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","14","befolkning_verdensregion","afrika","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","43","befolkning_verdensregion","NULL","norden","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","43","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","342","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","27","befolkning_verdensregion","NULL","asia","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","14","befolkning_verdensregion","NULL","afrika","NULL","NULL","1244"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1244"
"2014","NULL","1","0","personer","153","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","1","1","personer","219","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","1","alle","personer","372","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","2","0","personer","135","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","2","1","personer","115","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","2","alle","personer","250","befolkning_verdensregion","NULL","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","377","befolkning_verdensregion","europa","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","120","befolkning_verdensregion","asia","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","90","befolkning_verdensregion","afrika","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","14","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","21","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","33","befolkning_verdensregion","NULL","norden","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","74","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","251","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","19","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","14","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","120","befolkning_verdensregion","NULL","asia","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","90","befolkning_verdensregion","NULL","afrika","NULL","NULL","1245"
"2014","NULL","NULL","alle","personer","21","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1245"
"2014","NULL","1","0","personer","486","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","1","1","personer","705","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","1","alle","personer","1191","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","2","0","personer","439","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","2","1","personer","301","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","2","alle","personer","740","befolkning_verdensregion","NULL","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","1269","befolkning_verdensregion","europa","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","405","befolkning_verdensregion","asia","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","131","befolkning_verdensregion","afrika","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","32","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","94","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","102","befolkning_verdensregion","NULL","norden","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","201","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","855","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","111","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","32","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","405","befolkning_verdensregion","NULL","asia","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","131","befolkning_verdensregion","NULL","afrika","NULL","NULL","1246"
"2014","NULL","NULL","alle","personer","94","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1246"
"2014","NULL","1","0","personer","464","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","1","1","personer","766","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","1","alle","personer","1230","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","2","0","personer","476","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","2","1","personer","319","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","2","alle","personer","795","befolkning_verdensregion","NULL","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","1261","befolkning_verdensregion","europa","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","457","befolkning_verdensregion","asia","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","183","befolkning_verdensregion","afrika","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","45","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","79","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","138","befolkning_verdensregion","NULL","norden","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","265","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","779","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","79","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","45","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","457","befolkning_verdensregion","NULL","asia","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","183","befolkning_verdensregion","NULL","afrika","NULL","NULL","1247"
"2014","NULL","NULL","alle","personer","79","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1247"
"2014","NULL","1","0","personer","66","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","1","1","personer","91","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","1","alle","personer","157","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","2","0","personer","60","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","2","1","personer","53","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","2","alle","personer","113","befolkning_verdensregion","NULL","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","161","befolkning_verdensregion","europa","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","38","befolkning_verdensregion","asia","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","63","befolkning_verdensregion","afrika","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","18","befolkning_verdensregion","NULL","norden","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","37","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","101","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","38","befolkning_verdensregion","NULL","asia","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","63","befolkning_verdensregion","NULL","afrika","NULL","NULL","1251"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1251"
"2014","NULL","1","0","personer","7","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","1","1","personer","10","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","1","alle","personer","17","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","2","0","personer","4","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","2","1","personer","0","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","2","alle","personer","4","befolkning_verdensregion","NULL","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","16","befolkning_verdensregion","europa","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","asia","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","afrika","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","6","befolkning_verdensregion","NULL","norden","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","7","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","asia","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","0","befolkning_verdensregion","NULL","afrika","NULL","NULL","1252"
"2014","NULL","NULL","alle","personer","3","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","1252"
"2014","NULL","1","0","personer","193","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","1","1","personer","278","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","1","alle","personer","471","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","2","0","personer","82","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","2","1","personer","31","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","2","alle","personer","113","befolkning_verdensregion","NULL","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","478","befolkning_verdensregion","europa","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","69","befolkning_verdensregion","asia","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","12","befolkning_verdensregion","afrika","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","15","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","43","befolkning_verdensregion","NULL","norden","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","73","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","344","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","1253"
"2014","NULL","NULL","alle","personer","18","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","1253"
