"aar","bydel_nr","innvkat_3","alder_grupper","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","befolkningen_ellers","67+","alle","personer","788","befolkning_alder","NULL","NULL","0123"
"2014","NULL","alle","0_5","0","personer","544","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","0_5","1","personer","555","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","0_5","alle","personer","1099","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","6_15","0","personer","885","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","6_15","1","personer","979","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","6_15","alle","personer","1864","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","16_19","0","personer","416","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","16_19","1","personer","399","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","16_19","alle","personer","815","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","20_29","0","personer","924","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","20_29","1","personer","928","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","20_29","alle","personer","1852","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","30_54","0","personer","2583","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","30_54","1","personer","2655","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","30_54","alle","personer","5238","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","55_66","0","personer","1194","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","55_66","1","personer","1207","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","55_66","alle","personer","2401","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","67+","0","personer","1237","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","67+","1","personer","924","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","67+","alle","personer","2161","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","0_5","0","personer","17","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","0_5","1","personer","15","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","0_5","alle","personer","32","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","6_15","0","personer","55","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","6_15","1","personer","78","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","6_15","alle","personer","133","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","16_19","0","personer","48","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","16_19","1","personer","43","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","16_19","alle","personer","91","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","20_29","0","personer","199","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","20_29","1","personer","187","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","20_29","alle","personer","386","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","30_54","0","personer","588","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","30_54","1","personer","630","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","30_54","alle","personer","1218","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","55_66","0","personer","133","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","55_66","1","personer","173","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","55_66","alle","personer","306","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","67+","0","personer","70","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","67+","1","personer","56","befolkning_alder","NULL","NULL","0124"
"2014","NULL","innvandrere","67+","alle","personer","126","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","0_5","0","personer","527","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","0_5","1","personer","540","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","1067","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","6_15","0","personer","830","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","6_15","1","personer","901","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","1731","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","16_19","0","personer","368","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","16_19","1","personer","356","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","724","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","20_29","0","personer","725","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","20_29","1","personer","741","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","1466","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","30_54","0","personer","1995","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","30_54","1","personer","2025","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","4020","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","55_66","0","personer","1061","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","55_66","1","personer","1034","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","2095","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","67+","0","personer","1167","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","67+","1","personer","868","befolkning_alder","NULL","NULL","0124"
"2014","NULL","befolkningen_ellers","67+","alle","personer","2035","befolkning_alder","NULL","NULL","0124"
"2014","NULL","alle","0_5","0","personer","350","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","0_5","1","personer","381","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","0_5","alle","personer","731","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","6_15","0","personer","688","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","6_15","1","personer","739","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","6_15","alle","personer","1427","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","16_19","0","personer","303","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","16_19","1","personer","315","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","16_19","alle","personer","618","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","20_29","0","personer","664","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","20_29","1","personer","697","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","20_29","alle","personer","1361","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","30_54","0","personer","1863","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","30_54","1","personer","1964","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","30_54","alle","personer","3827","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","55_66","0","personer","832","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","55_66","1","personer","776","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","55_66","alle","personer","1608","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","67+","0","personer","972","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","67+","1","personer","779","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","67+","alle","personer","1751","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","0_5","0","personer","17","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","0_5","1","personer","16","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","0_5","alle","personer","33","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","6_15","0","personer","72","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","6_15","1","personer","92","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","6_15","alle","personer","164","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","16_19","0","personer","48","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","16_19","1","personer","40","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","16_19","alle","personer","88","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","20_29","0","personer","118","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","20_29","1","personer","127","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","20_29","alle","personer","245","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","30_54","0","personer","352","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","30_54","1","personer","395","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","30_54","alle","personer","747","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","55_66","0","personer","63","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","55_66","1","personer","60","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","55_66","alle","personer","123","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","67+","0","personer","31","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","67+","1","personer","38","befolkning_alder","NULL","NULL","0125"
"2014","NULL","innvandrere","67+","alle","personer","69","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","0_5","0","personer","333","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","0_5","1","personer","365","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","698","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","6_15","0","personer","616","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","6_15","1","personer","647","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","1263","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","16_19","0","personer","255","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","16_19","1","personer","275","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","530","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","20_29","0","personer","546","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","20_29","1","personer","570","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","1116","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","30_54","0","personer","1511","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","30_54","1","personer","1569","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","3080","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","55_66","0","personer","769","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","55_66","1","personer","716","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","1485","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","67+","0","personer","941","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","67+","1","personer","741","befolkning_alder","NULL","NULL","0125"
"2014","NULL","befolkningen_ellers","67+","alle","personer","1682","befolkning_alder","NULL","NULL","0125"
"2014","NULL","alle","0_5","0","personer","132","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","0_5","1","personer","131","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","0_5","alle","personer","263","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","6_15","0","personer","263","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","6_15","1","personer","265","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","6_15","alle","personer","528","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","16_19","0","personer","102","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","16_19","1","personer","97","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","16_19","alle","personer","199","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","20_29","0","personer","205","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","20_29","1","personer","204","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","20_29","alle","personer","409","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","30_54","0","personer","611","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","30_54","1","personer","684","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","30_54","alle","personer","1295","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","55_66","0","personer","267","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","55_66","1","personer","279","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","55_66","alle","personer","546","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","67+","0","personer","273","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","67+","1","personer","214","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","67+","alle","personer","487","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","0_5","0","personer","5","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","0_5","1","personer","8","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","0_5","alle","personer","13","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","6_15","0","personer","8","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","6_15","1","personer","20","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","6_15","alle","personer","28","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","16_19","0","personer","7","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","16_19","1","personer","6","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","16_19","alle","personer","13","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","20_29","0","personer","28","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","20_29","1","personer","26","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","20_29","alle","personer","54","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","30_54","0","personer","80","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","30_54","1","personer","100","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","30_54","alle","personer","180","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","55_66","0","personer","12","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","55_66","1","personer","19","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","55_66","alle","personer","31","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","67+","0","personer","10","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","67+","1","personer","6","befolkning_alder","NULL","NULL","0127"
"2014","NULL","innvandrere","67+","alle","personer","16","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","0_5","0","personer","127","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","0_5","1","personer","123","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","250","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","6_15","0","personer","255","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","6_15","1","personer","245","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","500","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","16_19","0","personer","95","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","16_19","1","personer","91","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","186","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","20_29","0","personer","177","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","20_29","1","personer","178","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","355","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","30_54","0","personer","531","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","30_54","1","personer","584","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","1115","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","55_66","0","personer","255","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","55_66","1","personer","260","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","515","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","67+","0","personer","263","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","67+","1","personer","208","befolkning_alder","NULL","NULL","0127"
"2014","NULL","befolkningen_ellers","67+","alle","personer","471","befolkning_alder","NULL","NULL","0127"
"2014","NULL","alle","0_5","0","personer","268","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","0_5","1","personer","290","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","0_5","alle","personer","558","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","6_15","0","personer","480","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","6_15","1","personer","496","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","6_15","alle","personer","976","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","16_19","0","personer","189","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","16_19","1","personer","215","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","16_19","alle","personer","404","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","20_29","0","personer","447","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","20_29","1","personer","423","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","20_29","alle","personer","870","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","30_54","0","personer","1264","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","30_54","1","personer","1396","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","30_54","alle","personer","2660","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","55_66","0","personer","626","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","55_66","1","personer","672","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","55_66","alle","personer","1298","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","67+","0","personer","691","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","67+","1","personer","517","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","67+","alle","personer","1208","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","0_5","0","personer","10","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","0_5","1","personer","12","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","0_5","alle","personer","22","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","6_15","0","personer","34","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","6_15","1","personer","43","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","6_15","alle","personer","77","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","16_19","0","personer","20","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","16_19","1","personer","27","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","16_19","alle","personer","47","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","20_29","0","personer","78","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","20_29","1","personer","73","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","20_29","alle","personer","151","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","30_54","0","personer","194","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","30_54","1","personer","272","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","30_54","alle","personer","466","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","55_66","0","personer","28","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","55_66","1","personer","35","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","55_66","alle","personer","63","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","67+","0","personer","19","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","67+","1","personer","13","befolkning_alder","NULL","NULL","0128"
"2014","NULL","innvandrere","67+","alle","personer","32","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","0_5","0","personer","258","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","0_5","1","personer","278","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","536","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","6_15","0","personer","446","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","6_15","1","personer","453","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","899","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","16_19","0","personer","169","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","16_19","1","personer","188","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","357","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","20_29","0","personer","369","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","20_29","1","personer","350","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","719","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","30_54","0","personer","1070","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","30_54","1","personer","1124","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","2194","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","55_66","0","personer","598","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","55_66","1","personer","637","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","1235","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","67+","0","personer","672","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","67+","1","personer","504","befolkning_alder","NULL","NULL","0128"
"2014","NULL","befolkningen_ellers","67+","alle","personer","1176","befolkning_alder","NULL","NULL","0128"
"2014","NULL","alle","0_5","0","personer","180","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","0_5","1","personer","272","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","0_5","alle","personer","452","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","6_15","0","personer","400","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","6_15","1","personer","462","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","6_15","alle","personer","862","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","16_19","0","personer","183","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","16_19","1","personer","178","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","16_19","alle","personer","361","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","20_29","0","personer","366","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","20_29","1","personer","412","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","20_29","alle","personer","778","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","30_54","0","personer","1144","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","30_54","1","personer","1211","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","30_54","alle","personer","2355","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","55_66","0","personer","566","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","55_66","1","personer","570","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","55_66","alle","personer","1136","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","67+","0","personer","634","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","67+","1","personer","526","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","67+","alle","personer","1160","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","0_5","0","personer","9","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","0_5","1","personer","4","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","0_5","alle","personer","13","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","6_15","0","personer","24","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","6_15","1","personer","30","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","6_15","alle","personer","54","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","16_19","0","personer","13","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","16_19","1","personer","16","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","16_19","alle","personer","29","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","20_29","0","personer","36","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","20_29","1","personer","62","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","20_29","alle","personer","98","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","30_54","0","personer","123","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","30_54","1","personer","198","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","30_54","alle","personer","321","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","55_66","0","personer","20","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","55_66","1","personer","33","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","55_66","alle","personer","53","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","67+","0","personer","24","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","67+","1","personer","25","befolkning_alder","NULL","NULL","0135"
"2014","NULL","innvandrere","67+","alle","personer","49","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","0_5","0","personer","171","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","0_5","1","personer","268","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","439","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","6_15","0","personer","376","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","6_15","1","personer","432","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","808","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","16_19","0","personer","170","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","16_19","1","personer","162","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","332","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","20_29","0","personer","330","befolkning_alder","NULL","NULL","0135"
